year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,17-29 y.,,,,,,,,,,,,
2007,30-45 y.,,,,,,,,,,,,
2007,46-65 y.,,,,,,,,,,,,
2007,66 and older,,,,,,,,,,,,
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,3359,71.42259,70.89467,71.95051,60.00000,70.00000,80.00000,35.00000,110.00000,70.00000,69.97500,70.00000
2008,30-45 y.,5129,77.87155,77.38767,78.35543,65.00000,76.00000,88.00000,38.00000,122.50000,76.00000,75.00000,77.00000
2008,46-65 y.,6620,79.05664,78.66639,79.44688,68.00000,78.00000,89.00000,36.50000,120.50000,78.00000,78.00000,79.00000
2008,66 and older,4254,75.70936,75.29328,76.12543,65.00000,75.00000,84.00000,36.50000,112.50000,75.00000,74.00000,75.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,,,,,,,,,,,,
2009,30-45 y.,,,,,,,,,,,,
2009,46-65 y.,,,,,,,,,,,,
2009,66 and older,,,,,,,,,,,,
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,2836,72.58435,71.97609,73.19262,60.00000,70.00000,81.00000,28.50000,112.50000,70.00000,70.00000,71.00000
2010,30-45 y.,4059,79.04108,78.43596,79.64621,65.00000,76.00000,90.00000,39.00000,127.50000,76.00000,75.00000,78.00000
2010,46-65 y.,5960,79.60885,79.18719,80.03052,68.00000,78.00000,90.00000,37.00000,123.00000,78.00000,78.00000,80.00000
2010,66 and older,3975,75.66769,75.22403,76.11135,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,74.00000,75.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,,,,,,,,,,,,
2011,30-45 y.,,,,,,,,,,,,
2011,46-65 y.,,,,,,,,,,,,
2011,66 and older,,,,,,,,,,,,
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,3360,72.38312,71.82004,72.94621,60.00000,70.00000,82.00000,30.00000,115.00000,70.00000,70.00000,70.00000
2012,30-45 y.,4519,78.97244,78.44823,79.49664,65.00000,78.00000,90.00000,39.00000,127.50000,78.00000,76.00000,79.00000
2012,46-65 y.,7730,80.06252,79.68170,80.44334,68.00000,80.00000,90.00000,35.00000,123.00000,80.00000,79.00000,80.00000
2012,66 and older,5135,75.59281,75.19920,75.98643,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,74.00000,75.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,,,,,,,,,,,,
2013,30-45 y.,,,,,,,,,,,,
2013,46-65 y.,,,,,,,,,,,,
2013,66 and older,,,,,,,,,,,,
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,4785,72.80145,72.31848,73.28441,60.00000,70.00000,82.00000,30.00000,115.00000,70.00000,70.00000,71.00000
2014,30-45 y.,8372,78.61866,78.22921,79.00810,65.00000,76.00000,90.00000,38.00000,127.50000,76.00000,75.00000,78.00000
2014,46-65 y.,9207,80.64213,80.28400,81.00026,68.00000,80.00000,90.00000,35.00000,123.00000,80.00000,79.00000,80.00000
2014,66 and older,4907,75.94364,75.53305,76.35423,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,75.00000,75.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,,,,,,,,,,,,
2015,30-45 y.,,,,,,,,,,,,
2015,46-65 y.,,,,,,,,,,,,
2015,66 and older,,,,,,,,,,,,
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,4228,73.70852,73.17211,74.24493,60.00000,70.00000,83.00000,33.00000,117.50000,70.00000,70.00000,72.00000
2016,30-45 y.,6923,79.29827,78.86986,79.72667,65.00000,77.00000,90.00000,39.00000,127.50000,77.00000,76.00000,79.00000
2016,46-65 y.,8464,81.23055,80.84431,81.61678,68.00000,80.00000,90.00000,37.00000,123.00000,80.00000,80.00000,80.00000
2016,66 and older,4664,76.03880,75.61369,76.46390,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,75.00000,75.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,,,,,,,,,,,,
2017,46-65 y.,,,,,,,,,,,,
2017,66 and older,,,,,,,,,,,,
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,5726,73.99877,73.54066,74.45687,61.00000,71.00000,84.00000,35.00000,118.50000,71.00000,70.00000,72.00000
2018,30-45 y.,8105,79.81037,79.40054,80.22021,66.00000,78.00000,90.00000,38.00000,126.00000,78.00000,76.00000,78.00000
2018,46-65 y.,9976,81.94478,81.58074,82.30882,69.00000,80.00000,92.00000,36.00000,126.50000,80.00000,80.00000,80.00000
2018,66 and older,4946,76.14983,75.73306,76.56660,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,74.00000,75.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,4728,75.40979,74.87761,75.94196,62.00000,73.00000,85.00000,37.00000,119.50000,73.00000,71.00000,75.00000
2020,30-45 y.,6522,79.95655,79.48843,80.42466,66.00000,78.00000,90.00000,39.00000,126.00000,78.00000,76.00000,79.00000
2020,46-65 y.,9660,82.80561,82.43604,83.17519,70.00000,81.00000,93.00000,36.00000,127.50000,81.00000,80.00000,82.00000
2020,66 and older,4830,76.52420,76.07700,76.97141,65.00000,75.00000,85.00000,40.00000,115.00000,75.00000,75.00000,76.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,,,,,,,,,,,,
2021,46-65 y.,,,,,,,,,,,,
2021,66 and older,,,,,,,,,,,,
