year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,,,,,,,,,,,,
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,,,,,,,,,,,,
1991,Lower Secondary Level,East,,,,,,,,,,,,
1991,Upper Secondary Level,West,,,,,,,,,,,,
1991,Upper Secondary Level,East,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1991,First Stage of Tertiary Education,West,,,,,,,,,,,,
1991,First Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,,,,,,,,,,,,
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,,,,,,,,,,,,
1992,Lower Secondary Level,East,,,,,,,,,,,,
1992,Upper Secondary Level,West,,,,,,,,,,,,
1992,Upper Secondary Level,East,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1992,First Stage of Tertiary Education,West,,,,,,,,,,,,
1992,First Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,,,,,,,,,,,,
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,,,,,,,,,,,,
1993,Lower Secondary Level,East,,,,,,,,,,,,
1993,Upper Secondary Level,West,,,,,,,,,,,,
1993,Upper Secondary Level,East,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1993,First Stage of Tertiary Education,West,,,,,,,,,,,,
1993,First Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,,,,,,,,,,,,
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,,,,,,,,,,,,
1994,Lower Secondary Level,East,,,,,,,,,,,,
1994,Upper Secondary Level,West,,,,,,,,,,,,
1994,Upper Secondary Level,East,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1994,First Stage of Tertiary Education,West,,,,,,,,,,,,
1994,First Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,,,,,,,,,,,,
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,,,,,,,,,,,,
1995,Lower Secondary Level,East,,,,,,,,,,,,
1995,Upper Secondary Level,West,,,,,,,,,,,,
1995,Upper Secondary Level,East,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1995,First Stage of Tertiary Education,West,,,,,,,,,,,,
1995,First Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,,,,,,,,,,,,
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,,,,,,,,,,,,
1996,Lower Secondary Level,East,,,,,,,,,,,,
1996,Upper Secondary Level,West,,,,,,,,,,,,
1996,Upper Secondary Level,East,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1996,First Stage of Tertiary Education,West,,,,,,,,,,,,
1996,First Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,,,,,,,,,,,,
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,,,,,,,,,,,,
1997,Lower Secondary Level,East,,,,,,,,,,,,
1997,Upper Secondary Level,West,,,,,,,,,,,,
1997,Upper Secondary Level,East,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1997,First Stage of Tertiary Education,West,,,,,,,,,,,,
1997,First Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,,,,,,,,,,,,
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,,,,,,,,,,,,
1998,Lower Secondary Level,East,,,,,,,,,,,,
1998,Upper Secondary Level,West,,,,,,,,,,,,
1998,Upper Secondary Level,East,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1998,First Stage of Tertiary Education,West,,,,,,,,,,,,
1998,First Stage of Tertiary Education,East,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,,,,,,,,,,,,
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,,,,,,,,,,,,
1999,Lower Secondary Level,East,,,,,,,,,,,,
1999,Upper Secondary Level,West,,,,,,,,,,,,
1999,Upper Secondary Level,East,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1999,First Stage of Tertiary Education,West,,,,,,,,,,,,
1999,First Stage of Tertiary Education,East,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1999,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2000,Pre-primary Level,West,,,,,,,,,,,,
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,,,,,,,,,,,,
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,,,,,,,,,,,,
2000,Lower Secondary Level,East,,,,,,,,,,,,
2000,Upper Secondary Level,West,,,,,,,,,,,,
2000,Upper Secondary Level,East,,,,,,,,,,,,
2000,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2000,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2000,First Stage of Tertiary Education,West,,,,,,,,,,,,
2000,First Stage of Tertiary Education,East,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2000,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2001,Pre-primary Level,West,,,,,,,,,,,,
2001,Pre-primary Level,East,,,,,,,,,,,,
2001,Primary Level,West,,,,,,,,,,,,
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,,,,,,,,,,,,
2001,Lower Secondary Level,East,,,,,,,,,,,,
2001,Upper Secondary Level,West,,,,,,,,,,,,
2001,Upper Secondary Level,East,,,,,,,,,,,,
2001,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2001,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2001,First Stage of Tertiary Education,West,,,,,,,,,,,,
2001,First Stage of Tertiary Education,East,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2001,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2002,Pre-primary Level,West,449,66.53617,64.94811,68.07305,58.00000,65.00000,74.00000,36.00000,98.00000,65.00000,63.00000,67.00000
2002,Pre-primary Level,East,152,64.21882,62.06809,65.91064,55.98374,63.77459,68.27835,42.00000,86.72026,64.00000,63.00000,65.00000
2002,Primary Level,West,269,73.51070,71.49880,75.43457,65.00000,73.00000,80.00000,44.00000,102.50000,73.00000,71.00000,76.00000
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,2435,72.07412,71.42463,72.80962,62.00000,70.00000,80.00000,35.00000,107.00000,70.00000,68.97500,70.00000
2002,Lower Secondary Level,East,415,71.49981,69.82901,72.93333,61.00000,70.00000,80.00000,40.00000,108.50000,70.00000,68.00000,70.00000
2002,Upper Secondary Level,West,8621,75.08878,74.65070,75.49366,64.00000,75.00000,84.00000,36.00000,114.00000,75.00000,75.00000,76.00000
2002,Upper Secondary Level,East,2868,75.34539,74.73205,75.95972,65.00000,75.00000,84.00000,41.00000,112.50000,75.00000,75.00000,76.00000
2002,Post-secondary Non-tertiary Level,West,1026,72.94005,71.99113,74.07798,61.00000,72.00000,82.00000,44.00000,113.50000,72.00000,71.00000,74.00000
2002,Post-secondary Non-tertiary Level,East,132,72.51364,69.17730,75.79075,60.00000,72.05220,82.00000,45.00000,115.00000,72.00000,68.00000,77.00000
2002,First Stage of Tertiary Education,West,1283,77.20263,76.06464,78.40307,65.00000,76.00000,87.00000,39.00000,120.00000,76.00000,74.00000,77.00000
2002,First Stage of Tertiary Education,East,446,78.83723,77.24245,80.16803,70.00000,79.61307,88.00000,43.00000,115.00000,79.00000,77.97500,81.00000
2002,Second Stage of Tertiary Education,West,3219,76.14446,75.59018,76.91673,66.00000,75.00000,85.00000,40.00000,113.50000,75.00000,73.00000,75.00000
2002,Second Stage of Tertiary Education,East,1316,74.82691,73.81524,75.97947,64.00000,74.00000,85.00000,40.00000,116.50000,74.00000,73.00000,76.00000
2003,Pre-primary Level,West,,,,,,,,,,,,
2003,Pre-primary Level,East,,,,,,,,,,,,
2003,Primary Level,West,,,,,,,,,,,,
2003,Primary Level,East,,,,,,,,,,,,
2003,Lower Secondary Level,West,,,,,,,,,,,,
2003,Lower Secondary Level,East,,,,,,,,,,,,
2003,Upper Secondary Level,West,,,,,,,,,,,,
2003,Upper Secondary Level,East,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2003,First Stage of Tertiary Education,West,,,,,,,,,,,,
2003,First Stage of Tertiary Education,East,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2004,Pre-primary Level,West,467,66.28201,64.52187,67.64227,57.00000,65.00000,75.00000,35.00000,102.00000,65.00000,64.00000,66.00000
2004,Pre-primary Level,East,165,62.28290,60.16533,64.26575,55.00000,61.00000,69.00000,40.00000,90.00000,61.00000,58.00000,62.02500
2004,Primary Level,West,234,73.96485,71.94158,75.69197,65.00000,75.00000,80.00000,42.50000,102.50000,75.00000,74.00000,78.00000
2004,Primary Level,East,,,,,,,,,,,,
2004,Lower Secondary Level,West,2161,73.12138,72.35122,73.88003,63.00000,72.00000,80.00000,37.50000,105.50000,72.00000,71.00000,74.00000
2004,Lower Secondary Level,East,366,73.03732,71.20425,74.86732,63.00000,70.00000,80.00000,37.50000,105.50000,70.00000,67.00000,72.00000
2004,Upper Secondary Level,West,7944,75.88226,75.46402,76.34853,65.00000,75.00000,85.00000,38.00000,115.00000,75.00000,75.00000,75.00000
2004,Upper Secondary Level,East,2726,75.92524,75.20029,76.55569,65.00000,75.00000,85.00000,38.00000,115.00000,75.00000,75.00000,75.00000
2004,Post-secondary Non-tertiary Level,West,991,73.54067,72.44291,74.51386,63.00000,73.00000,83.00000,43.00000,113.00000,73.00000,72.00000,76.00000
2004,Post-secondary Non-tertiary Level,East,150,69.65052,66.64743,72.14959,60.00000,69.00000,78.00000,45.00000,104.00000,69.00000,66.00000,71.07500
2004,First Stage of Tertiary Education,West,1194,78.12390,76.94162,79.28816,66.00000,78.00000,88.00000,40.00000,121.00000,78.00000,76.00000,80.02500
2004,First Stage of Tertiary Education,East,431,78.83304,77.48311,80.62354,69.00000,79.00000,88.00000,40.50000,116.50000,79.00000,77.97500,81.00000
2004,Second Stage of Tertiary Education,West,2997,76.30195,75.59748,77.22826,65.00000,75.00000,85.00000,38.00000,115.00000,75.00000,74.00000,75.00000
2004,Second Stage of Tertiary Education,East,1270,75.54892,74.57052,76.64259,65.00000,75.00000,85.00000,44.00000,115.00000,75.00000,75.00000,77.00000
2005,Pre-primary Level,West,,,,,,,,,,,,
2005,Pre-primary Level,East,,,,,,,,,,,,
2005,Primary Level,West,,,,,,,,,,,,
2005,Primary Level,East,,,,,,,,,,,,
2005,Lower Secondary Level,West,,,,,,,,,,,,
2005,Lower Secondary Level,East,,,,,,,,,,,,
2005,Upper Secondary Level,West,,,,,,,,,,,,
2005,Upper Secondary Level,East,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2005,First Stage of Tertiary Education,West,,,,,,,,,,,,
2005,First Stage of Tertiary Education,East,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2006,Pre-primary Level,West,483,67.50145,65.98913,68.94019,60.00000,65.00000,75.00000,45.00000,97.50000,65.00000,62.00000,66.00000
2006,Pre-primary Level,East,147,64.61913,61.97152,66.54499,57.00000,62.00000,68.16593,45.00000,84.91481,62.00000,59.00000,64.00000
2006,Primary Level,West,217,74.76177,72.67118,76.92402,65.00000,75.00000,83.00000,46.00000,110.00000,75.00000,74.00000,78.02500
2006,Primary Level,East,,,,,,,,,,,,
2006,Lower Secondary Level,West,2122,73.56706,72.69162,74.35839,63.00000,72.00000,82.00000,34.50000,110.50000,72.00000,72.00000,74.00000
2006,Lower Secondary Level,East,384,74.50363,71.95531,77.04506,62.00000,70.00000,81.00000,37.00000,109.50000,70.00000,67.00000,71.00000
2006,Upper Secondary Level,West,8174,76.74561,76.35728,77.18255,65.00000,75.00000,85.00000,35.00000,115.00000,75.00000,74.00000,75.00000
2006,Upper Secondary Level,East,2790,76.61538,75.89441,77.26201,65.00000,75.00000,85.00000,39.00000,115.00000,75.00000,74.00000,75.00000
2006,Post-secondary Non-tertiary Level,West,1036,74.24827,73.11567,75.47741,62.00000,73.00000,84.00000,42.00000,117.00000,73.00000,71.00000,75.00000
2006,Post-secondary Non-tertiary Level,East,169,71.99916,69.56721,74.37261,62.00000,72.00000,80.00000,42.00000,107.00000,72.00000,68.00000,76.00000
2006,First Stage of Tertiary Education,West,1212,78.74183,77.52580,79.95085,66.00000,78.00000,89.00000,38.00000,123.50000,78.00000,77.00000,80.00000
2006,First Stage of Tertiary Education,East,423,79.34169,77.55730,81.11350,70.00000,80.00000,89.00000,41.50000,117.50000,80.00000,78.97500,82.00000
2006,Second Stage of Tertiary Education,West,3231,76.68452,75.96710,77.32861,65.00000,75.00000,86.00000,38.00000,117.50000,75.00000,73.00000,75.00000
2006,Second Stage of Tertiary Education,East,1323,75.55291,74.69120,76.68586,65.00000,75.00000,85.00000,45.00000,115.00000,75.00000,74.00000,77.00000
2007,Pre-primary Level,West,,,,,,,,,,,,
2007,Pre-primary Level,East,,,,,,,,,,,,
2007,Primary Level,West,,,,,,,,,,,,
2007,Primary Level,East,,,,,,,,,,,,
2007,Lower Secondary Level,West,,,,,,,,,,,,
2007,Lower Secondary Level,East,,,,,,,,,,,,
2007,Upper Secondary Level,West,,,,,,,,,,,,
2007,Upper Secondary Level,East,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2007,First Stage of Tertiary Education,West,,,,,,,,,,,,
2007,First Stage of Tertiary Education,East,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2008,Pre-primary Level,West,432,67.96586,66.11039,69.33814,58.00000,66.00000,77.00000,36.00000,105.50000,66.00000,63.00000,67.00000
2008,Pre-primary Level,East,112,67.60965,64.57703,69.88398,60.00000,65.00000,73.96924,45.00000,94.92309,65.00000,60.00000,67.00000
2008,Primary Level,West,163,75.58167,72.84306,78.32645,65.00000,74.00000,85.57413,45.00000,116.43534,74.00000,69.97500,78.00000
2008,Primary Level,East,,,,,,,,,,,,
2008,Lower Secondary Level,West,1721,74.12052,73.20431,75.09580,63.00000,72.00000,82.00000,38.00000,110.50000,72.00000,71.00000,74.00000
2008,Lower Secondary Level,East,306,75.60728,73.15852,77.47887,64.00000,75.00000,85.00000,38.00000,116.50000,75.00000,75.00000,78.00000
2008,Upper Secondary Level,West,7139,77.43281,76.89823,77.92366,65.00000,76.00000,86.00000,35.00000,117.50000,76.00000,76.00000,77.00000
2008,Upper Secondary Level,East,2485,77.06140,76.03212,77.89029,65.00000,76.00000,86.00000,42.00000,117.50000,76.00000,74.00000,77.00000
2008,Post-secondary Non-tertiary Level,West,914,75.06669,73.57307,76.21165,63.00000,74.00000,84.00000,44.00000,115.50000,74.00000,73.00000,76.00000
2008,Post-secondary Non-tertiary Level,East,162,74.57308,71.22368,78.11757,63.00000,74.00000,84.00000,45.00000,115.50000,74.00000,70.00000,78.00000
2008,First Stage of Tertiary Education,West,1029,80.29724,78.47060,81.90738,67.00000,80.00000,90.00000,44.00000,124.50000,80.00000,80.00000,82.00000
2008,First Stage of Tertiary Education,East,376,80.57717,78.51153,82.12008,70.00000,80.00000,90.00000,40.00000,120.00000,80.00000,79.00000,82.00000
2008,Second Stage of Tertiary Education,West,2931,77.33425,76.45047,78.13922,66.00000,76.00000,86.00000,38.00000,116.00000,76.00000,75.00000,77.00000
2008,Second Stage of Tertiary Education,East,1237,75.75794,74.74850,76.91442,65.00000,75.00000,85.00000,46.00000,115.00000,75.00000,74.00000,76.02500
2009,Pre-primary Level,West,,,,,,,,,,,,
2009,Pre-primary Level,East,,,,,,,,,,,,
2009,Primary Level,West,,,,,,,,,,,,
2009,Primary Level,East,,,,,,,,,,,,
2009,Lower Secondary Level,West,,,,,,,,,,,,
2009,Lower Secondary Level,East,,,,,,,,,,,,
2009,Upper Secondary Level,West,,,,,,,,,,,,
2009,Upper Secondary Level,East,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2009,First Stage of Tertiary Education,West,,,,,,,,,,,,
2009,First Stage of Tertiary Education,East,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2010,Pre-primary Level,West,489,68.11528,65.80276,70.19987,58.00000,65.00000,77.00000,36.00000,105.50000,65.00000,60.00000,67.00000
2010,Pre-primary Level,East,69,71.41338,66.96790,76.86924,58.32473,70.00000,85.75580,22.00000,118.00000,70.00000,60.97500,78.00000
2010,Primary Level,West,125,76.28440,72.32144,80.65203,65.00000,73.58904,85.00000,47.00000,115.00000,73.00000,66.00000,79.00000
2010,Primary Level,East,,,,,,,,,,,,
2010,Lower Secondary Level,West,1421,74.60348,73.59522,75.83142,64.00000,72.00000,83.00000,36.00000,111.50000,72.00000,69.00000,73.02500
2010,Lower Secondary Level,East,223,74.82079,71.13638,77.95204,62.00000,72.00000,85.00000,43.00000,119.50000,72.00000,69.00000,74.00000
2010,Upper Secondary Level,West,6044,78.12485,77.43677,78.88006,65.00000,76.00000,87.00000,35.00000,120.00000,76.00000,75.00000,77.00000
2010,Upper Secondary Level,East,2166,78.10668,76.98095,79.04632,66.00000,77.00000,88.00000,45.00000,121.00000,77.00000,76.00000,79.00000
2010,Post-secondary Non-tertiary Level,West,788,76.13824,74.26349,77.84542,64.00000,74.00000,86.00000,44.00000,119.00000,74.00000,73.00000,76.00000
2010,Post-secondary Non-tertiary Level,East,144,75.29083,71.00826,79.16838,62.00000,72.00000,84.52339,49.00000,112.00000,72.00000,64.00000,78.00000
2010,First Stage of Tertiary Education,West,895,80.66577,78.85682,82.66005,68.00000,80.00000,91.00000,44.00000,125.50000,80.00000,79.00000,81.00000
2010,First Stage of Tertiary Education,East,348,81.58715,79.25695,84.12840,70.00000,80.52997,90.00000,40.00000,120.00000,81.00000,79.00000,83.00000
2010,Second Stage of Tertiary Education,West,2696,77.45460,76.53043,78.29107,66.00000,76.00000,87.00000,40.00000,118.50000,76.00000,75.00000,77.00000
2010,Second Stage of Tertiary Education,East,1118,76.25635,75.21375,77.37634,65.00000,75.00000,85.00000,44.00000,115.00000,75.00000,72.97500,76.00000
2011,Pre-primary Level,West,,,,,,,,,,,,
2011,Pre-primary Level,East,,,,,,,,,,,,
2011,Primary Level,West,,,,,,,,,,,,
2011,Primary Level,East,,,,,,,,,,,,
2011,Lower Secondary Level,West,,,,,,,,,,,,
2011,Lower Secondary Level,East,,,,,,,,,,,,
2011,Upper Secondary Level,West,,,,,,,,,,,,
2011,Upper Secondary Level,East,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
2011,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
2011,First Stage of Tertiary Education,West,,,,,,,,,,,,
2011,First Stage of Tertiary Education,East,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,West,,,,,,,,,,,,
2011,Second Stage of Tertiary Education,East,,,,,,,,,,,,
2012,Pre-primary Level,West,618,65.97337,64.19682,67.47021,58.00000,64.00000,74.00000,34.00000,98.00000,64.00000,63.00000,66.00000
2012,Pre-primary Level,East,88,68.75941,65.12802,72.35050,59.06245,65.05665,76.60941,45.00000,102.92984,65.00000,58.00000,68.02500
2012,Primary Level,West,192,76.61230,73.35043,79.29910,65.00000,72.00880,86.37086,45.00000,118.42714,72.00000,65.97500,74.00000
2012,Primary Level,East,34,85.28468,71.38121,98.07447,65.00000,74.37990,105.32121,45.00000,134.00000,74.00000,47.75000,83.00000
2012,Lower Secondary Level,West,1869,75.31994,74.44502,76.37469,65.00000,73.00000,85.00000,39.00000,115.00000,73.00000,71.00000,74.00000
2012,Lower Secondary Level,East,287,78.03011,75.24245,80.79878,65.00000,75.00000,88.00000,40.00000,122.50000,75.00000,70.00000,78.00000
2012,Upper Secondary Level,West,7591,78.11840,77.60520,78.60178,65.00000,76.00000,88.00000,30.50000,122.50000,76.00000,74.00000,77.00000
2012,Upper Secondary Level,East,2565,78.84081,77.94681,79.58674,67.00000,77.70640,90.00000,40.00000,124.50000,78.00000,78.00000,80.00000
2012,Post-secondary Non-tertiary Level,West,998,76.34087,74.82613,77.62878,64.00000,75.00000,85.00000,39.00000,116.50000,75.00000,74.00000,78.00000
2012,Post-secondary Non-tertiary Level,East,188,78.12462,73.95314,81.76081,65.00000,75.84468,88.00000,47.00000,122.50000,76.00000,72.00000,80.00000
2012,First Stage of Tertiary Education,West,1021,81.67243,80.34097,83.37884,69.06515,80.00000,92.00000,44.00000,126.40227,80.00000,78.00000,81.00000
2012,First Stage of Tertiary Education,East,406,81.38014,79.24255,83.55311,70.00000,80.00000,90.00000,40.00000,120.00000,80.00000,76.00000,82.00000
2012,Second Stage of Tertiary Education,West,3353,76.63887,75.91076,77.27820,65.00000,75.00000,87.00000,34.00000,120.00000,75.00000,73.97500,75.00000
