year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,No migration background,Urban regions,11046,77.29421810932867,77.14027049535505,77.44816572330228,65.0,75.0,87.0,34.0,120.0,75.0,75.0,75.0
2012,No migration background,Rural regions,6853,78.80263652953232,78.61289724530377,78.99237581376087,67.0,78.0,90.0,40.0,124.5,78.0,77.0,79.0
2012,Direct migration background,Urban regions,1492,75.01072365427042,74.63627545098178,75.38517185755906,65.0,74.0,85.0,35.0,115.0,74.0,73.0,76.0
2012,Direct migration background,Rural regions,492,76.44348982907069,75.69857261690903,77.18840704123234,65.0,75.0,86.0,35.0,117.5,75.0,71.0,78.0
2012,Indirect migration background,Urban regions,698,74.78986945105736,74.15301525175842,75.4267236503563,60.0,72.55757754919905,85.0,30.0,122.5,72.0,68.975,74.0
2012,Indirect migration background,Rural regions,163,74.32320114024904,73.09978542489829,75.5466168555998,63.0,70.0,84.0,43.0,115.5,70.0,61.0,72.025
2013,No migration background,Urban regions,,,,,,,,,,,,
2013,No migration background,Rural regions,,,,,,,,,,,,
2013,Direct migration background,Urban regions,,,,,,,,,,,,
2013,Direct migration background,Rural regions,,,,,,,,,,,,
2013,Indirect migration background,Urban regions,,,,,,,,,,,,
2013,Indirect migration background,Rural regions,,,,,,,,,,,,
2014,No migration background,Urban regions,12379,77.74783513991534,77.59839476036505,77.89727551946562,65.0,75.0,87.0,36.0,120.0,75.0,74.0,75.0
2014,No migration background,Rural regions,7861,79.10652424419659,78.92458347741295,79.28846501098023,67.0,78.0,90.0,35.0,124.5,78.0,77.0,78.025
2014,Direct migration background,Urban regions,3898,75.26081749624069,75.0241307565939,75.49750423588748,64.0,75.0,85.0,32.5,116.5,75.0,75.0,77.0
2014,Direct migration background,Rural regions,1319,76.44415080284864,75.9775560141662,76.91074559153108,63.0,75.0,88.0,35.0,125.5,75.0,72.0,78.0
2014,Indirect migration background,Urban regions,1478,75.34324373427141,74.9130840043785,75.77340346416432,63.0,73.05800991991516,87.0,30.0,123.0,73.0,71.0,74.0
2014,Indirect migration background,Rural regions,336,74.33889912890186,73.46475741623333,75.21304084157039,60.0,72.0,85.0,42.0,122.5,72.0,69.0,74.0
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,10895,78.3669481854958,78.2030125628271,78.5308838081645,65.0,76.0,88.0,33.0,122.5,76.0,76.0,77.0
2016,No migration background,Rural regions,6988,79.6256734276133,79.4292837380013,79.82206311722528,68.0,79.0,90.0,40.0,123.0,79.0,78.0,80.0
2016,Direct migration background,Urban regions,3587,76.13737310947407,75.88699109602113,76.387755122927,65.0,75.0,86.0,33.5,117.5,75.0,75.0,76.0
2016,Direct migration background,Rural regions,1258,76.0193488951687,75.56085941913142,76.47783837120599,62.0,76.0,85.0,36.0,119.5,76.0,72.0,79.0
2016,Indirect migration background,Urban regions,1241,76.29865440227718,75.81439836504052,76.78291043951384,64.0,74.0,87.0,40.0,121.5,74.0,73.0,76.0
2016,Indirect migration background,Rural regions,310,74.61295372794807,73.65044860196407,75.57545885393206,64.0,71.0,85.0,45.0,116.5,71.0,66.0,73.025
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,11928,78.95531172967519,78.79491608593833,79.11570737341205,65.0,76.0,90.0,36.0,127.5,76.0,75.0,77.0
2018,No migration background,Rural regions,7511,80.28932480761907,80.09467813433216,80.48397148090598,68.0,80.0,90.0,35.0,123.0,80.0,80.0,82.0
2018,Direct migration background,Urban regions,5629,75.53862122099515,75.34547956986788,75.73176287212243,64.0,75.0,85.0,32.5,116.5,75.0,75.0,76.0
2018,Direct migration background,Rural regions,1997,77.28865895365317,76.93875889175754,77.6385590155488,65.0,75.0,87.0,37.0,120.0,75.0,71.0,75.025
2018,Indirect migration background,Urban regions,1369,76.52727320570582,76.04288785684106,77.01165855457059,63.0,73.0,86.0,40.0,120.5,73.0,71.0,74.0
2018,Indirect migration background,Rural regions,319,76.17051774870052,75.16584932328878,77.17518617411226,63.0,73.66109511622957,85.3692291373547,45.0,118.92307284338673,74.0,70.0,78.0
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,11634,79.33096373507765,79.16615515255681,79.49577231759848,66.0,78.0,90.0,36.0,126.0,78.0,78.0,80.0
2020,No migration background,Rural regions,6986,80.8586501551911,80.65111035369698,81.06618995668522,68.0,80.0,90.0,40.0,123.0,80.0,80.0,81.0
2020,Direct migration background,Urban regions,4154,76.66756056302079,76.43518345989463,76.89993766614694,65.0,76.0,85.0,39.0,115.0,76.0,74.0,77.0
2020,Direct migration background,Rural regions,1377,78.33913779225907,77.91809581989908,78.76017976461905,65.0,78.0,89.0,37.0,125.0,78.0,76.0,81.0
2020,Indirect migration background,Urban regions,1291,79.00574676711582,78.45912248148576,79.55237105274588,65.0,75.0,90.0,39.0,127.5,75.0,72.0,76.025
2020,Indirect migration background,Rural regions,298,74.18440040228992,73.2041948544255,75.16460595015435,62.0,73.31360600550872,82.08138452099318,40.0,112.20346130248296,74.0,72.975,78.0
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
