year,bula_h,regtyp,hlf0613,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,Urban regions,Yes,0.63029,1117,1780,0.60786,0.65272
2017,Baden-Wuerttemberg,Urban regions,No,0.36971,663,1780,0.34728,0.39214
2017,Baden-Wuerttemberg,Rural regions,Yes,0.65790,136,226,0.59591,0.71989
2017,Baden-Wuerttemberg,Rural regions,No,0.34210,90,226,0.28011,0.40409
2017,Bavaria,Urban regions,Yes,0.67519,880,1272,0.64945,0.70094
2017,Bavaria,Urban regions,No,0.32375,392,1272,0.29802,0.34947
2017,Bavaria,Rural regions,Yes,0.63069,926,1479,0.60608,0.65529
2017,Bavaria,Rural regions,No,0.36378,553,1479,0.33926,0.38831
2017,Berlin,Urban regions,Yes,0.67597,478,723,0.64184,0.71011
2017,Berlin,Urban regions,No,0.32222,245,723,0.28813,0.35631
2017,Brandenburg,Urban regions,Yes,0.70823,43,43,0.57075,0.84571
2017,Brandenburg,Rural regions,Yes,0.45533,303,645,0.41687,0.49380
2017,Brandenburg,Rural regions,No,0.53997,342,645,0.50148,0.57846
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.50572,33,33,0.33249,0.67895
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.59228,190,343,0.54020,0.64436
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.39211,153,343,0.34037,0.44386
2017,Saxony,Urban regions,Yes,0.61384,359,607,0.57508,0.65261
2017,Saxony,Urban regions,No,0.37971,248,607,0.34107,0.41835
2017,Saxony,Rural regions,Yes,0.59451,276,475,0.55031,0.63871
2017,Saxony,Rural regions,No,0.39735,199,475,0.35329,0.44140
2017,Saxony-Anhalt,Urban regions,Yes,0.66362,76,147,0.58698,0.74026
2017,Saxony-Anhalt,Urban regions,No,0.33377,71,147,0.25728,0.41026
2017,Saxony-Anhalt,Rural regions,Yes,0.50855,250,481,0.46383,0.55328
2017,Saxony-Anhalt,Rural regions,No,0.49061,231,481,0.44589,0.53533
2017,Thuringa,Urban regions,Yes,0.59461,134,210,0.52805,0.66117
2017,Thuringa,Urban regions,No,0.40109,76,210,0.33464,0.46754
2017,Thuringa,Rural regions,Yes,0.49523,233,440,0.44845,0.54200
2017,Thuringa,Rural regions,No,0.49391,207,440,0.44714,0.54068
2018,Schleswig-Holstein,Urban regions,Yes,0.70747,171,281,0.65418,0.76075
2018,Schleswig-Holstein,Urban regions,No,0.28288,110,281,0.23012,0.33564
2018,Schleswig-Holstein,Rural regions,Yes,0.64043,248,395,0.59304,0.68781
2018,Schleswig-Holstein,Rural regions,No,0.35837,147,395,0.31102,0.40572
2018,Hamburg,Urban regions,Yes,0.72693,272,364,0.68110,0.77276
2018,Hamburg,Urban regions,No,0.27307,92,364,0.22724,0.31890
2018,Lower Saxony,Urban regions,Yes,0.65241,528,794,0.61927,0.68556
2018,Lower Saxony,Urban regions,No,0.34587,266,794,0.31277,0.37898
2018,Lower Saxony,Rural regions,Yes,0.65907,666,999,0.62966,0.68848
2018,Lower Saxony,Rural regions,No,0.34075,333,999,0.31135,0.37016
2018,Bremen,Urban regions,Yes,0.73755,99,182,0.67345,0.80165
2018,Bremen,Urban regions,No,0.23432,83,182,0.17261,0.29603
2018,North Rhine-Westphalia,Urban regions,Yes,0.65139,2293,3685,0.63600,0.66678
2018,North Rhine-Westphalia,Urban regions,No,0.34639,1392,3685,0.33102,0.36175
2018,North Rhine-Westphalia,Rural regions,Yes,0.57752,35,76,0.46573,0.68931
2018,North Rhine-Westphalia,Rural regions,No,0.42248,41,76,0.31069,0.53427
2018,Hesse,Urban regions,Yes,0.67663,605,976,0.64727,0.70599
2018,Hesse,Urban regions,No,0.32337,371,976,0.29401,0.35273
2018,Hesse,Rural regions,Yes,0.62504,156,256,0.56562,0.68446
2018,Hesse,Rural regions,No,0.37496,100,256,0.31554,0.43438
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.61534,465,818,0.58198,0.64870
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.38407,353,818,0.35071,0.41742
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.54953,135,245,0.48710,0.61196
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.44271,110,245,0.38038,0.50503
2018,Baden-Wuerttemberg,Urban regions,Yes,0.68453,1093,1680,0.66230,0.70676
2018,Baden-Wuerttemberg,Urban regions,No,0.30983,587,1680,0.28771,0.33195
2018,Baden-Wuerttemberg,Rural regions,Yes,0.66728,121,197,0.60132,0.73325
2018,Baden-Wuerttemberg,Rural regions,No,0.30161,76,197,0.23736,0.36586
2018,Bavaria,Urban regions,Yes,0.71131,889,1238,0.68606,0.73657
2018,Bavaria,Urban regions,No,0.28836,349,1238,0.26312,0.31361
2018,Bavaria,Rural regions,Yes,0.64389,907,1395,0.61875,0.66902
2018,Bavaria,Rural regions,No,0.34781,488,1395,0.32281,0.37282
2018,Berlin,Urban regions,Yes,0.66119,512,784,0.62803,0.69434
2018,Berlin,Urban regions,No,0.33859,272,784,0.30544,0.37173
2018,Brandenburg,Urban regions,Yes,0.73446,51,51,0.61205,0.85687
2018,Brandenburg,Rural regions,Yes,0.50763,311,657,0.46937,0.54589
2018,Brandenburg,Rural regions,No,0.49182,346,657,0.45356,0.53007
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.67577,45,45,0.53746,0.81409
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.55664,189,351,0.50460,0.60869
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.44336,162,351,0.39131,0.49540
2018,Saxony,Urban regions,Yes,0.63295,386,597,0.59425,0.67165
2018,Saxony,Urban regions,No,0.36650,211,597,0.32781,0.40518
2018,Saxony,Rural regions,Yes,0.59264,274,462,0.54778,0.63749
2018,Saxony,Rural regions,No,0.40736,188,462,0.36251,0.45222
2018,Saxony-Anhalt,Urban regions,Yes,0.62327,87,153,0.54624,0.70031
2018,Saxony-Anhalt,Urban regions,No,0.37673,66,153,0.29969,0.45376
2018,Saxony-Anhalt,Rural regions,Yes,0.53323,260,469,0.48803,0.57843
2018,Saxony-Anhalt,Rural regions,No,0.46677,209,469,0.42157,0.51197
2018,Thuringa,Urban regions,Yes,0.61040,141,225,0.54653,0.67426
2018,Thuringa,Urban regions,No,0.38960,84,225,0.32574,0.45347
2018,Thuringa,Rural regions,Yes,0.53251,237,421,0.48479,0.58023
2018,Thuringa,Rural regions,No,0.46696,184,421,0.41924,0.51467
2019,Schleswig-Holstein,Urban regions,Yes,0.76417,170,215,0.70729,0.82105
2019,Schleswig-Holstein,Urban regions,No,0.21325,45,215,0.15837,0.26813
2019,Schleswig-Holstein,Rural regions,Yes,0.66415,260,363,0.61550,0.71280
2019,Schleswig-Holstein,Rural regions,No,0.32987,103,363,0.28143,0.37830
2019,Hamburg,Urban regions,Yes,0.66239,259,341,0.61212,0.71266
2019,Hamburg,Urban regions,No,0.33077,82,341,0.28076,0.38078
2019,Lower Saxony,Urban regions,Yes,0.64046,460,644,0.60337,0.67755
2019,Lower Saxony,Urban regions,No,0.34763,184,644,0.31082,0.38444
2019,Lower Saxony,Rural regions,Yes,0.69671,613,819,0.66521,0.72821
2019,Lower Saxony,Rural regions,No,0.29270,206,819,0.26152,0.32388
2019,Bremen,Urban regions,Yes,0.73160,96,96,0.64249,0.82071
2019,North Rhine-Westphalia,Urban regions,Yes,0.67574,2283,3126,0.65933,0.69216
2019,North Rhine-Westphalia,Urban regions,No,0.31262,843,3126,0.29637,0.32887
2019,North Rhine-Westphalia,Rural regions,Yes,0.64222,40,40,0.49178,0.79266
2019,Hesse,Urban regions,Yes,0.67198,613,823,0.63988,0.70407
2019,Hesse,Urban regions,No,0.31891,210,823,0.28705,0.35077
2019,Hesse,Rural regions,Yes,0.70878,165,223,0.64901,0.76854
2019,Hesse,Rural regions,No,0.28177,58,223,0.22259,0.34095
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.61548,463,678,0.57883,0.65213
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.37346,215,678,0.33702,0.40990
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.61526,123,206,0.54866,0.68186
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.35723,83,206,0.29163,0.42282
2019,Baden-Wuerttemberg,Urban regions,Yes,0.68985,1098,1491,0.66637,0.71334
2019,Baden-Wuerttemberg,Urban regions,No,0.29871,393,1491,0.27547,0.32195
2019,Baden-Wuerttemberg,Rural regions,Yes,0.64814,107,158,0.57344,0.72284
2019,Baden-Wuerttemberg,Rural regions,No,0.34242,51,158,0.26819,0.41665
2019,Bavaria,Urban regions,Yes,0.69893,892,1185,0.67280,0.72505
2019,Bavaria,Urban regions,No,0.29731,293,1185,0.27128,0.32335
2019,Bavaria,Rural regions,Yes,0.69925,948,1272,0.67404,0.72447
2019,Bavaria,Rural regions,No,0.29130,324,1272,0.26632,0.31628
2019,Berlin,Urban regions,Yes,0.68675,503,678,0.65181,0.72169
2019,Berlin,Urban regions,No,0.30494,175,678,0.27026,0.33962
2019,Brandenburg,Urban regions,Yes,0.71143,49,49,0.58325,0.83961
2019,Brandenburg,Rural regions,Yes,0.56868,389,647,0.53049,0.60687
2019,Brandenburg,Rural regions,No,0.42530,258,647,0.38717,0.46342
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,0.57188,40,40,0.41658,0.72717
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.56653,203,324,0.51249,0.62058
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.42590,121,324,0.37197,0.47982
2019,Saxony,Urban regions,Yes,0.63897,392,548,0.59872,0.67922
2019,Saxony,Urban regions,No,0.35434,156,548,0.31425,0.39442
2019,Saxony,Rural regions,Yes,0.57851,313,467,0.53368,0.62335
2019,Saxony,Rural regions,No,0.41970,154,467,0.37489,0.46451
2019,Saxony-Anhalt,Urban regions,Yes,0.67774,89,129,0.59678,0.75870
2019,Saxony-Anhalt,Urban regions,No,0.30157,40,129,0.22206,0.38108
2019,Saxony-Anhalt,Rural regions,Yes,0.61047,278,429,0.56427,0.65667
2019,Saxony-Anhalt,Rural regions,No,0.38452,151,429,0.33843,0.43061
2019,Thuringa,Urban regions,Yes,0.66865,145,192,0.60190,0.73541
2019,Thuringa,Urban regions,No,0.31712,47,192,0.25113,0.38312
2019,Thuringa,Rural regions,Yes,0.51978,229,386,0.46987,0.56968
2019,Thuringa,Rural regions,No,0.47167,157,386,0.42181,0.52154
2021,Schleswig-Holstein,Urban regions,Yes,0.71849,120,213,0.65795,0.77903
2021,Schleswig-Holstein,Urban regions,No,0.28151,93,213,0.22097,0.34205
2021,Schleswig-Holstein,Rural regions,Yes,0.61345,174,302,0.55843,0.66846
2021,Schleswig-Holstein,Rural regions,No,0.38655,128,302,0.33154,0.44157
2021,Hamburg,Urban regions,Yes,0.42468,163,308,0.36939,0.47998
2021,Hamburg,Urban regions,No,0.57532,145,308,0.52002,0.63061
2021,Lower Saxony,Urban regions,Yes,0.48420,297,541,0.44205,0.52635
2021,Lower Saxony,Urban regions,No,0.50466,244,541,0.46249,0.54683
2021,Lower Saxony,Rural regions,Yes,0.51965,338,663,0.48159,0.55771
2021,Lower Saxony,Rural regions,No,0.48032,325,663,0.44226,0.51838
2021,Bremen,Urban regions,Yes,0.46949,60,106,0.37403,0.56495
2021,Bremen,Urban regions,No,0.53051,46,106,0.43505,0.62597
2021,North Rhine-Westphalia,Urban regions,Yes,0.50576,1336,2627,0.48664,0.52488
2021,North Rhine-Westphalia,Urban regions,No,0.49306,1291,2627,0.47393,0.51218
2021,North Rhine-Westphalia,Rural regions,Yes,0.60699,35,35,0.44281,0.77116
2021,Hesse,Urban regions,Yes,0.47754,369,704,0.44061,0.51446
2021,Hesse,Urban regions,No,0.52221,335,704,0.48529,0.55914
2021,Hesse,Rural regions,Yes,0.59545,89,155,0.51793,0.67297
2021,Hesse,Rural regions,No,0.40455,66,155,0.32703,0.48207
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.50751,249,505,0.46386,0.55115
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.49249,256,505,0.44885,0.53614
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.36617,65,135,0.28460,0.44774
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.60125,70,135,0.51834,0.68415
2021,Baden-Wuerttemberg,Urban regions,Yes,0.53252,651,1218,0.50448,0.56055
2021,Baden-Wuerttemberg,Urban regions,No,0.46330,567,1218,0.43529,0.49132
2021,Baden-Wuerttemberg,Rural regions,Yes,0.45163,62,132,0.36641,0.53685
2021,Baden-Wuerttemberg,Rural regions,No,0.54837,70,132,0.46315,0.63359
2021,Bavaria,Urban regions,Yes,0.51731,544,935,0.48526,0.54936
2021,Bavaria,Urban regions,No,0.47819,391,935,0.44616,0.51023
2021,Bavaria,Rural regions,Yes,0.48242,477,941,0.45047,0.51436
2021,Bavaria,Rural regions,No,0.51679,464,941,0.48485,0.54874
2021,Berlin,Urban regions,Yes,0.58259,404,656,0.54482,0.62035
2021,Berlin,Urban regions,No,0.41218,252,656,0.37448,0.44988
2021,Brandenburg,Urban regions,Yes,0.71643,32,32,0.55776,0.87509
2021,Brandenburg,Rural regions,Yes,0.39599,183,434,0.34992,0.44206
2021,Brandenburg,Rural regions,No,0.60024,251,434,0.55410,0.64638
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,0.72245,39,39,0.58008,0.86483
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.44859,110,220,0.38271,0.51446
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.55141,110,220,0.48554,0.61729
2021,Saxony,Urban regions,Yes,0.50337,211,424,0.45572,0.55102
2021,Saxony,Urban regions,No,0.49133,213,424,0.44368,0.53897
2021,Saxony,Rural regions,Yes,0.46107,161,345,0.40839,0.51375
2021,Saxony,Rural regions,No,0.53893,184,345,0.48625,0.59161
2021,Saxony-Anhalt,Urban regions,Yes,0.82073,61,98,0.74439,0.89706
2021,Saxony-Anhalt,Urban regions,No,0.17927,37,98,0.10294,0.25561
2021,Saxony-Anhalt,Rural regions,Yes,0.52410,152,302,0.46768,0.58052
2021,Saxony-Anhalt,Rural regions,No,0.47590,150,302,0.41948,0.53232
2021,Thuringa,Urban regions,Yes,0.62334,97,159,0.54779,0.69890
2021,Thuringa,Urban regions,No,0.36527,62,159,0.29019,0.44035
2021,Thuringa,Rural regions,Yes,0.39231,117,255,0.33226,0.45236
2021,Thuringa,Rural regions,No,0.60719,138,255,0.54712,0.66725
