,Unnamed: 0,year,hhtyp,rentown,hlf0613,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
51,51,2018,Single parent,Owner,Yes,0.62116,258,17760,0.55118,0.71317
52,52,2018,Single parent,Owner,No,0.37884,126,17760,0.30688,0.44707
53,53,2018,Single parent,Tenant,Yes,0.59004,721,17760,0.53632,0.63905
54,54,2018,Single parent,Tenant,No,0.40996,635,17760,0.36603,0.46235
55,55,2018,Couple with children,Owner,Yes,0.79394,2190,17760,0.753,0.83181
56,56,2018,Couple with children,Owner,No,0.20606,566,17760,0.18447,0.22494
57,57,2018,Couple with children,Tenant,Yes,0.63617,1888,17760,0.5894,0.67635
58,58,2018,Couple with children,Tenant,No,0.36383,1801,17760,0.33444,0.40384
59,59,2018,Multi-generational household,Tenant,Yes,0.62116,46,17760,0.39807,0.88019
60,60,2018,Multi-generational household,Tenant,No,0.37884,59,17760,0.24032,0.5546
61,61,2018,Other Combinations,Owner,Yes,1.0,66,17760,0.84372,1.17668
62,62,2018,Other Combinations,Tenant,Yes,0.63795,159,17760,0.49661,0.80801
63,63,2018,Other Combinations,Tenant,No,0.36205,165,17760,0.27262,0.48085
64,64,2019,Single-person household,Owner,Yes,0.67481,848,16071,0.63042,0.72008
65,65,2019,Single-person household,Owner,No,0.32519,337,16071,0.29789,0.35218
66,66,2019,Single-person household,Tenant,Yes,0.61423,1958,16071,0.58955,0.63855
67,67,2019,Single-person household,Tenant,No,0.38577,996,16071,0.3612,0.40806
68,68,2019,Couple without children,Owner,Yes,0.68395,2186,16071,0.651,0.72447
69,69,2019,Couple without children,Owner,No,0.31605,795,16071,0.29163,0.34121
70,70,2019,Couple without children,Tenant,Yes,0.67182,1457,16071,0.63447,0.71104
71,71,2019,Couple without children,Tenant,No,0.32818,651,16071,0.29919,0.35564
72,72,2019,Single parent,Owner,Yes,0.725,285,16071,0.61927,0.82613
73,73,2019,Single parent,Owner,No,0.275,104,16071,0.21916,0.34651
74,74,2019,Single parent,Tenant,Yes,0.63867,650,16071,0.57597,0.71357
75,75,2019,Single parent,Tenant,No,0.36133,377,16071,0.32174,0.40953
76,76,2019,Couple with children,Owner,Yes,0.77307,2558,16071,0.73234,0.81139
77,77,2019,Couple with children,Owner,No,0.22693,604,16071,0.2026,0.25266
78,78,2019,Couple with children,Tenant,Yes,0.69584,1395,16071,0.6549,0.73971
79,79,2019,Couple with children,Tenant,No,0.30416,596,16071,0.2759,0.33571
80,80,2019,Multi-generational household,Owner,Yes,1.0,43,16071,0.67733,1.46374
81,81,2019,Multi-generational household,Tenant,Yes,1.0,31,16071,0.55862,1.47566
82,82,2019,Other Combinations,Owner,Yes,1.0,76,16071,0.84245,1.17956
83,83,2019,Other Combinations,Tenant,Yes,0.72602,91,16071,0.58538,0.91283
84,84,2019,Other Combinations,Tenant,No,0.27398,33,16071,0.18867,0.36057
85,85,2021,Single-person household,Owner,Yes,0.45823,439,12359,0.4192,0.49766
86,86,2021,Single-person household,Owner,No,0.54177,425,12359,0.49586,0.58974
87,87,2021,Single-person household,Tenant,Yes,0.47595,1338,12359,0.44792,0.5085
88,88,2021,Single-person household,Tenant,No,0.52405,1333,12359,0.49578,0.55428
89,89,2021,Couple without children,Owner,Yes,0.49485,1088,12359,0.45991,0.53117
90,90,2021,Couple without children,Owner,No,0.50515,827,12359,0.46749,0.54964
91,91,2021,Couple without children,Tenant,Yes,0.52657,801,12359,0.48067,0.56744
92,92,2021,Couple without children,Tenant,No,0.47343,743,12359,0.43076,0.52099
93,93,2021,Single parent,Owner,Yes,0.51784,128,12359,0.39438,0.6485
94,94,2021,Single parent,Owner,No,0.48216,118,12359,0.37785,0.58799
95,95,2021,Single parent,Tenant,Yes,0.4993,353,12359,0.42601,0.57878
96,96,2021,Single parent,Tenant,No,0.5007,423,12359,0.4417,0.59231
97,97,2021,Couple with children,Owner,Yes,0.61141,1189,12359,0.56024,0.65757
98,98,2021,Couple with children,Owner,No,0.38859,694,12359,0.35419,0.42835
99,99,2021,Couple with children,Tenant,Yes,0.55403,980,12359,0.497,0.611
100,100,2021,Couple with children,Tenant,No,0.44597,1109,12359,0.40544,0.49335
101,101,2021,Multi-generational household,Tenant,No,1.0,31,12359,0.51167,1.7555
102,102,2021,Other Combinations,Owner,Yes,0.55913,60,12359,0.38565,0.73935
103,103,2021,Other Combinations,Owner,No,0.44087,46,12359,0.31462,0.5931
104,104,2021,Other Combinations,Tenant,Yes,0.48918,107,12359,0.36617,0.59161
105,105,2021,Other Combinations,Tenant,No,0.51082,127,12359,0.34685,0.71958
