"hlf0613","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"nein","2016","Baden-Wuerttemberg","1-Pers.- Haushalt","179","0.467180405728058","0.41797849748858","0.516382313967536"
"nein","2016","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","264","0.320692432513932","0.289642131790708","0.351742733237156"
"nein","2016","Baden-Wuerttemberg","Alleinerziehende","245","0.453297064331126","0.408901285226418","0.497692843435835"
"nein","2016","Baden-Wuerttemberg","Paar mit Kind(ern)","1467","0.331743217527567","0.316215398619746","0.347271036435388"
"nein","2016","Baden-Wuerttemberg","Sonstige","119","0.388103515861808","0.323854760091204","0.452352271632413"
"nein","2016","Bayern","1-Pers.- Haushalt","207","0.388410006406838","0.347788042504745","0.429031970308931"
"nein","2016","Bayern","(Ehe-)Paar ohne Kind(er)","440","0.378731437252308","0.352199378751735","0.405263495752882"
"nein","2016","Bayern","Alleinerziehende","243","0.419337184734758","0.380774570883103","0.457899798586412"
"nein","2016","Bayern","Paar mit Kind(ern)","1514","0.342351532185919","0.328003088601001","0.356699975770837"
"nein","2016","Bayern","Sonstige","115","0.350660782453407","0.291510407476616","0.409811157430198"
"nein","2016","Berlin","1-Pers.- Haushalt","83","0.373519585760255","0.311933251227731","0.43510592029278"
"nein","2016","Berlin","(Ehe-)Paar ohne Kind(er)","104","0.297754555732654","0.248860943366265","0.346648168099043"
"nein","2016","Berlin","Alleinerziehende","100","0.442703458372231","0.376309510613611","0.509097406130851"
"nein","2016","Berlin","Paar mit Kind(ern)","316","0.274839158667303","0.242001257309026","0.30767706002558"
"nein","2016","Berlin","Sonstige","31","0.680361524301984","0.561368505261177","0.799354543342792"
"nein","2016","Brandenburg","1-Pers.- Haushalt","80","0.51672114695633","0.436212181291816","0.597230112620844"
"nein","2016","Brandenburg","(Ehe-)Paar ohne Kind(er)","216","0.523820475033989","0.476615208189038","0.571025741878939"
"nein","2016","Brandenburg","Alleinerziehende","90","0.614769279534024","0.541829143160328","0.687709415907719"
"nein","2016","Brandenburg","Paar mit Kind(ern)","492","0.460570338004902","0.427430254607263","0.493710421402542"
"nein","2016","Brandenburg","Sonstige","53","0.320558472413692","0.221345536419757","0.419771408407627"
"nein","2016","Mecklenburg-Vorpommern","1-Pers.- Haushalt","49","0.414291108844273","0.322236515614969","0.506345702073577"
"nein","2016","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","100","0.422092805384425","0.356530703307014","0.487654907461836"
"nein","2016","Mecklenburg-Vorpommern","Alleinerziehende","75","0.603518645608349","0.518776425743561","0.688260865473137"
"nein","2016","Mecklenburg-Vorpommern","Paar mit Kind(ern)","188","0.437359150162989","0.390252954662258","0.484465345663721"
"nein","2016","Mecklenburg-Vorpommern","Sonstige","","","",""
"nein","2016","Sachsen","1-Pers.- Haushalt","111","0.468995755486534","0.406250859074466","0.531740651898602"
"nein","2016","Sachsen","(Ehe-)Paar ohne Kind(er)","248","0.505668580509034","0.464767551234815","0.546569609783254"
"nein","2016","Sachsen","Alleinerziehende","127","0.3060586761054","0.253199500190706","0.358917852020094"
"nein","2016","Sachsen","Paar mit Kind(ern)","600","0.276377409862532","0.252169679433696","0.300585140291369"
"nein","2016","Sachsen","Sonstige","","","",""
"nein","2016","Sachsen-Anhalt","1-Pers.- Haushalt","89","0.473183753048926","0.396770153286726","0.549597352811126"
"nein","2016","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","178","0.636551105001114","0.583518511748548","0.689583698253679"
"nein","2016","Sachsen-Anhalt","Alleinerziehende","92","0.384579699664481","0.316644623783433","0.452514775545529"
"nein","2016","Sachsen-Anhalt","Paar mit Kind(ern)","308","0.376445307005281","0.340707001236221","0.412183612774342"
"nein","2016","Sachsen-Anhalt","Sonstige","","","",""
"nein","2016","Thueringen","1-Pers.- Haushalt","92","0.558036212012064","0.484246128564022","0.631826295460106"
"nein","2016","Thueringen","(Ehe-)Paar ohne Kind(er)","144","0.423403748250078","0.372783903956451","0.474023592543706"
"nein","2016","Thueringen","Alleinerziehende","75","0.368204854247748","0.291779884958953","0.444629823536543"
"nein","2016","Thueringen","Paar mit Kind(ern)","380","0.452351352913082","0.415740666376348","0.488962039449817"
"nein","2016","Thueringen","Sonstige","52","0.774177006381375","0.670928915364007","0.877425097398742"
"ja","2017","Schleswig-Holstein","1-Pers.- Haushalt","102","0.676063354894222","0.603093533091122","0.749033176697322"
"ja","2017","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","216","0.690592119544876","0.640869323330916","0.740314915758836"
"ja","2017","Schleswig-Holstein","Alleinerziehende","143","0.690155140221569","0.63065066767615","0.749659612766988"
"ja","2017","Schleswig-Holstein","Paar mit Kind(ern)","783","0.748766414742605","0.724247125132769","0.77328570435244"
"ja","2017","Schleswig-Holstein","Sonstige","93","0.755069343941688","0.686018347704604","0.824120340178772"
"ja","2017","Hamburg","1-Pers.- Haushalt","50","0.583009279374887","0.476290194188069","0.689728364561705"
"ja","2017","Hamburg","(Ehe-)Paar ohne Kind(er)","118","0.558379650865283","0.485429294184815","0.631330007545751"
"ja","2017","Hamburg","Alleinerziehende","50","0.747819544358183","0.65956019227653","0.836078896439837"
"ja","2017","Hamburg","Paar mit Kind(ern)","319","0.730560312429881","0.690911117477085","0.770209507382677"
"ja","2017","Hamburg","Sonstige","","","",""
"ja","2017","Niedersachsen","1-Pers.- Haushalt","249","0.617274403060454","0.569878555160856","0.664670250960053"
"ja","2017","Niedersachsen","(Ehe-)Paar ohne Kind(er)","636","0.694443058407384","0.665150946400128","0.723735170414639"
"ja","2017","Niedersachsen","Alleinerziehende","307","0.589321869496616","0.546997404294483","0.631646334698749"
"ja","2017","Niedersachsen","Paar mit Kind(ern)","2062","0.722952709619402","0.707468282908395","0.738437136330408"
"ja","2017","Niedersachsen","Sonstige","185","0.49643572608075","0.451088719892658","0.541782732268843"
"ja","2017","Bremen","1-Pers.- Haushalt","30","0.681454752770249","0.549649854700214","0.813259650840284"
"ja","2017","Bremen","(Ehe-)Paar ohne Kind(er)","50","0.807575835120348","0.712472097325403","0.902679572915294"
"ja","2017","Bremen","Alleinerziehende","","","",""
"ja","2017","Bremen","Paar mit Kind(ern)","127","0.426837183916432","0.375529299248236","0.478145068584628"
"ja","2017","Bremen","Sonstige","","","",""
"ja","2017","Nordrhein-Westfalen","1-Pers.- Haushalt","472","0.597693113348008","0.563923705836294","0.631462520859723"
"ja","2017","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1234","0.643470430711359","0.621738198048703","0.665202663374014"
"ja","2017","Nordrhein-Westfalen","Alleinerziehende","514","0.534057597621537","0.503139820851073","0.564975374392"
"ja","2017","Nordrhein-Westfalen","Paar mit Kind(ern)","3656","0.688825532814137","0.677609226499078","0.700041839129196"
"ja","2017","Nordrhein-Westfalen","Sonstige","302","0.699678842862047","0.664680480860521","0.734677204863574"
"ja","2017","Hessen","1-Pers.- Haushalt","154","0.546494252827649","0.488182879153899","0.604805626501399"
"ja","2017","Hessen","(Ehe-)Paar ohne Kind(er)","418","0.723320401920076","0.686913139867012","0.759727663973141"
"ja","2017","Hessen","Alleinerziehende","167","0.602053768729761","0.549871905928644","0.654235631530879"
"ja","2017","Hessen","Paar mit Kind(ern)","1166","0.671636552189899","0.65168361458233","0.691589489797469"
"ja","2017","Hessen","Sonstige","120","0.695879190725492","0.637186761741757","0.754571619709228"
"ja","2017","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","131","0.514852788283761","0.453390385112152","0.576315191455371"
"ja","2017","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","316","0.596398479619705","0.554229695411148","0.638567263828263"
"ja","2017","Rheinland-Pfalz,Saarland","Alleinerziehende","112","0.454528604323114","0.394578249981742","0.514478958664486"
"ja","2017","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","924","0.707472718575625","0.68591076671755","0.729034670433701"
"ja","2017","Rheinland-Pfalz,Saarland","Sonstige","104","0.540877554207222","0.478478387360362","0.603276721054082"
"ja","2017","Baden-Wuerttemberg","1-Pers.- Haushalt","232","0.559552308636619","0.511615733984159","0.607488883289078"
"ja","2017","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","690","0.648407717989613","0.618873533124465","0.677941902854761"
"ja","2017","Baden-Wuerttemberg","Alleinerziehende","244","0.597384668924728","0.552952516217606","0.641816821631851"
"ja","2017","Baden-Wuerttemberg","Paar mit Kind(ern)","2307","0.744355622797471","0.730345187976301","0.758366057618641"
"ja","2017","Baden-Wuerttemberg","Sonstige","119","0.625886254300444","0.566377511923811","0.685394996677078"
"ja","2017","Bayern","1-Pers.- Haushalt","413","0.621212732886416","0.58330388125335","0.659121584519483"
"ja","2017","Bayern","(Ehe-)Paar ohne Kind(er)","994","0.679059694348759","0.654880451911941","0.703238936785578"
"ja","2017","Bayern","Alleinerziehende","389","0.55318100908953","0.515366062254361","0.590995955924699"
"ja","2017","Bayern","Paar mit Kind(ern)","2766","0.720977133172765","0.707718465269065","0.734235801076466"
"ja","2017","Bayern","Sonstige","160","0.633481186406095","0.578772667724236","0.688189705087954"
"ja","2017","Berlin","1-Pers.- Haushalt","185","0.666318040564574","0.609653102002506","0.722982979126643"
"ja","2017","Berlin","(Ehe-)Paar ohne Kind(er)","244","0.637195854724005","0.588204458115249","0.686187251332761"
"ja","2017","Berlin","Alleinerziehende","107","0.677134574201054","0.612814233359707","0.741454915042402"
"ja","2017","Berlin","Paar mit Kind(ern)","450","0.759851740390625","0.72847468045754","0.79122880032371"
"ja","2017","Berlin","Sonstige","49","0.849336491157709","0.771434328888336","0.927238653427083"
"ja","2017","Brandenburg","1-Pers.- Haushalt","72","0.366040639267828","0.293413305553414","0.438667972982243"
"ja","2017","Brandenburg","(Ehe-)Paar ohne Kind(er)","228","0.486597136421019","0.440721765635492","0.532472507206547"
"ja","2017","Brandenburg","Alleinerziehende","95","0.604891474290204","0.530522639127627","0.679260309452782"
"ja","2017","Brandenburg","Paar mit Kind(ern)","502","0.642209135785597","0.612304234171396","0.672114037399798"
"ja","2017","Brandenburg","Sonstige","","","",""
"ja","2017","Mecklenburg-Vorpommern","1-Pers.- Haushalt","62","0.550792990540976","0.46528752429956","0.636298456782392"
"ja","2017","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","140","0.617528008785208","0.554445520439332","0.680610497131083"
"ja","2017","Mecklenburg-Vorpommern","Alleinerziehende","48","0.373848358867656","0.283433616467374","0.464263101267938"
"ja","2017","Mecklenburg-Vorpommern","Paar mit Kind(ern)","263","0.699295012070173","0.657252319484041","0.741337704656306"
"ja","2017","Mecklenburg-Vorpommern","Sonstige","","","",""
"ja","2017","Sachsen","1-Pers.- Haushalt","172","0.595932731327004","0.539649098520687","0.65221636413332"
"ja","2017","Sachsen","(Ehe-)Paar ohne Kind(er)","362","0.522249292134874","0.483550473839565","0.560948110430182"
"ja","2017","Sachsen","Alleinerziehende","168","0.715390993396403","0.662156931674784","0.768625055118022"
"ja","2017","Sachsen","Paar mit Kind(ern)","810","0.718697208607076","0.695085221755464","0.742309195458688"
"ja","2017","Sachsen","Sonstige","43","0.666009718758884","0.563299706829742","0.768719730688026"
"ja","2017","Sachsen-Anhalt","1-Pers.- Haushalt","81","0.541195809199135","0.463984840670302","0.618406777727969"
"ja","2017","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","206","0.485329803065876","0.435727849866894","0.534931756264858"
"ja","2017","Sachsen-Anhalt","Alleinerziehende","109","0.604013418216572","0.53786766413595","0.670159172297194"
"ja","2017","Sachsen-Anhalt","Paar mit Kind(ern)","392","0.605096127126372","0.570658319650568","0.639533934602176"
"ja","2017","Sachsen-Anhalt","Sonstige","","","",""
"ja","2017","Thueringen","1-Pers.- Haushalt","100","0.491204153457721","0.420119789074705","0.562288517840737"
"ja","2017","Thueringen","(Ehe-)Paar ohne Kind(er)","242","0.544783997626826","0.495360131010493","0.594207864243159"
"ja","2017","Thueringen","Alleinerziehende","77","0.612937473396653","0.529208635143651","0.696666311649656"
"ja","2017","Thueringen","Paar mit Kind(ern)","428","0.600667781939786","0.566687186110038","0.634648377769534"
"ja","2017","Thueringen","Sonstige","","","",""
"nein","2017","Schleswig-Holstein","1-Pers.- Haushalt","56","0.323936645105778","0.250966823302678","0.396906466908878"
"nein","2017","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","116","0.309407880455124","0.259685084241165","0.359130676669084"
"nein","2017","Schleswig-Holstein","Alleinerziehende","89","0.309844859778431","0.250340387233012","0.36934933232385"
"nein","2017","Schleswig-Holstein","Paar mit Kind(ern)","419","0.251233585257395","0.22671429564756","0.275752874867231"
"nein","2017","Schleswig-Holstein","Sonstige","56","0.244930656058312","0.175879659821228","0.313981652295396"
"nein","2017","Hamburg","1-Pers.- Haushalt","32","0.416990720625113","0.310271635438295","0.523709805811931"
"nein","2017","Hamburg","(Ehe-)Paar ohne Kind(er)","60","0.441620349134717","0.368669992454249","0.514570705815185"
"nein","2017","Hamburg","Alleinerziehende","43","0.252180455641817","0.163921103560164","0.34043980772347"
"nein","2017","Hamburg","Paar mit Kind(ern)","162","0.269439687570119","0.229790492617323","0.309088882522915"
"nein","2017","Hamburg","Sonstige","","","",""
"nein","2017","Niedersachsen","1-Pers.- Haushalt","155","0.382725596939546","0.335329749039947","0.430121444839144"
"nein","2017","Niedersachsen","(Ehe-)Paar ohne Kind(er)","314","0.305556941592616","0.276264829585361","0.334849053599872"
"nein","2017","Niedersachsen","Alleinerziehende","212","0.410678130503384","0.368353665301251","0.453002595705517"
"nein","2017","Niedersachsen","Paar mit Kind(ern)","1147","0.277047290380598","0.261562863669592","0.292531717091605"
"nein","2017","Niedersachsen","Sonstige","282","0.50356427391925","0.458217267731157","0.548911280107342"
"nein","2017","Bremen","1-Pers.- Haushalt","","","",""
"nein","2017","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"nein","2017","Bremen","Alleinerziehende","36","0.513391362200468","0.385854340535703","0.640928383865233"
"nein","2017","Bremen","Paar mit Kind(ern)","230","0.573162816083568","0.521854931415372","0.624470700751764"
"nein","2017","Bremen","Sonstige","","","",""
"nein","2017","Nordrhein-Westfalen","1-Pers.- Haushalt","338","0.402306886651992","0.368537479140277","0.436076294163706"
"nein","2017","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","632","0.356529569288641","0.334797336625986","0.378261801951297"
"nein","2017","Nordrhein-Westfalen","Alleinerziehende","486","0.465942402378463","0.435024625608","0.496860179148927"
"nein","2017","Nordrhein-Westfalen","Paar mit Kind(ern)","2889","0.311174467185863","0.299958160870804","0.322390773500922"
"nein","2017","Nordrhein-Westfalen","Sonstige","357","0.300321157137953","0.265322795136426","0.335319519139479"
"nein","2017","Hessen","1-Pers.- Haushalt","126","0.453505747172351","0.395194373498601","0.511817120846101"
"nein","2017","Hessen","(Ehe-)Paar ohne Kind(er)","162","0.276679598079924","0.240272336026859","0.313086860132988"
"nein","2017","Hessen","Alleinerziehende","171","0.397946231270239","0.345764368469121","0.450128094071356"
"nein","2017","Hessen","Paar mit Kind(ern)","962","0.328363447810101","0.308410510202532","0.34831638541767"
"nein","2017","Hessen","Sonstige","116","0.304120809274508","0.245428380290772","0.362813238258243"
"nein","2017","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","123","0.485147211716239","0.423684808544629","0.546609614887848"
"nein","2017","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","204","0.403601520380295","0.361432736171737","0.445770304588852"
"nein","2017","Rheinland-Pfalz,Saarland","Alleinerziehende","153","0.545471395676886","0.485521041335514","0.605421750018258"
"nein","2017","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","786","0.292527281424375","0.270965329566299","0.31408923328245"
"nein","2017","Rheinland-Pfalz,Saarland","Sonstige","141","0.459122445792778","0.396723278945918","0.521521612639638"
"nein","2017","Baden-Wuerttemberg","1-Pers.- Haushalt","180","0.440447691363382","0.392511116710922","0.488384266015841"
"nein","2017","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","314","0.351592282010387","0.322058097145239","0.381126466875535"
