year,quintil_oecd_hh,regtyp,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,5th Quintile,Urban regions,No,0.95985,2206,2312,0.95185,0.96786
2012,5th Quintile,Rural regions,Yes,0.08192,69,838,0.06335,0.10050
2012,5th Quintile,Rural regions,No,0.91808,769,838,0.89950,0.93665
2013,1st Quintile,Urban regions,No,0.99361,2742,2742,0.99063,0.99659
2013,1st Quintile,Rural regions,No,0.98594,1452,1452,0.97988,0.99199
2013,2nd Quintile,Urban regions,Yes,0.01068,38,2389,0.00656,0.01481
2013,2nd Quintile,Urban regions,No,0.98932,2351,2389,0.98519,0.99344
2013,2nd Quintile,Rural regions,Yes,0.02826,39,1467,0.01978,0.03675
2013,2nd Quintile,Rural regions,No,0.97174,1428,1467,0.96325,0.98022
2013,3rd Quintile,Urban regions,Yes,0.01727,67,2160,0.01177,0.02276
2013,3rd Quintile,Urban regions,No,0.98273,2093,2160,0.97724,0.98823
2013,3rd Quintile,Rural regions,Yes,0.02657,52,1226,0.01757,0.03558
2013,3rd Quintile,Rural regions,No,0.97343,1174,1226,0.96442,0.98243
2013,4th Quintile,Urban regions,Yes,0.03409,84,2049,0.02623,0.04195
2013,4th Quintile,Urban regions,No,0.96591,1965,2049,0.95805,0.97377
2013,4th Quintile,Rural regions,Yes,0.04623,60,1063,0.03360,0.05886
2013,4th Quintile,Rural regions,No,0.95377,1003,1063,0.94114,0.96640
2013,5th Quintile,Urban regions,Yes,0.04437,122,2473,0.03625,0.05249
2013,5th Quintile,Urban regions,No,0.95563,2351,2473,0.94751,0.96375
2013,5th Quintile,Rural regions,Yes,0.06754,64,788,0.05000,0.08507
2013,5th Quintile,Rural regions,No,0.93246,724,788,0.91493,0.95000
2014,1st Quintile,Urban regions,No,0.99034,2205,2205,0.98626,0.99443
2014,1st Quintile,Rural regions,No,0.98119,1206,1206,0.97352,0.98886
2014,2nd Quintile,Urban regions,Yes,0.01702,49,2028,0.01139,0.02265
2014,2nd Quintile,Urban regions,No,0.98298,1979,2028,0.97735,0.98861
2014,2nd Quintile,Rural regions,Yes,0.01993,33,1284,0.01228,0.02758
2014,2nd Quintile,Rural regions,No,0.98007,1251,1284,0.97242,0.98772
2014,3rd Quintile,Urban regions,Yes,0.02498,65,1939,0.01803,0.03192
2014,3rd Quintile,Urban regions,No,0.97502,1874,1939,0.96808,0.98197
2014,3rd Quintile,Rural regions,Yes,0.03997,53,1167,0.02873,0.05121
2014,3rd Quintile,Rural regions,No,0.96003,1114,1167,0.94879,0.97127
2014,4th Quintile,Urban regions,Yes,0.03636,97,1937,0.02802,0.04470
2014,4th Quintile,Urban regions,No,0.96364,1840,1937,0.95530,0.97198
2014,4th Quintile,Rural regions,Yes,0.07435,71,987,0.05798,0.09073
2014,4th Quintile,Rural regions,No,0.92565,916,987,0.90927,0.94202
2014,5th Quintile,Urban regions,Yes,0.05245,121,2259,0.04326,0.06165
2014,5th Quintile,Urban regions,No,0.94755,2138,2259,0.93835,0.95674
2014,5th Quintile,Rural regions,Yes,0.07299,74,759,0.05447,0.09151
2014,5th Quintile,Rural regions,No,0.92701,685,759,0.90849,0.94553
2015,1st Quintile,Urban regions,No,0.99553,2294,2294,0.99280,0.99826
2015,1st Quintile,Rural regions,No,0.98081,1211,1211,0.97308,0.98854
2015,2nd Quintile,Urban regions,Yes,0.01688,44,2057,0.01131,0.02245
2015,2nd Quintile,Urban regions,No,0.98312,2013,2057,0.97755,0.98869
2015,2nd Quintile,Rural regions,Yes,0.02263,41,1320,0.01460,0.03065
2015,2nd Quintile,Rural regions,No,0.97737,1279,1320,0.96935,0.98540
2015,3rd Quintile,Urban regions,Yes,0.02082,64,1908,0.01441,0.02723
2015,3rd Quintile,Urban regions,No,0.97918,1844,1908,0.97277,0.98559
2015,3rd Quintile,Rural regions,Yes,0.05183,54,1105,0.03876,0.06491
2015,3rd Quintile,Rural regions,No,0.94817,1051,1105,0.93509,0.96124
2015,4th Quintile,Urban regions,Yes,0.03688,88,1857,0.02831,0.04546
2015,4th Quintile,Urban regions,No,0.96312,1769,1857,0.95454,0.97169
2015,4th Quintile,Rural regions,Yes,0.04934,61,972,0.03572,0.06296
2015,4th Quintile,Rural regions,No,0.95066,911,972,0.93704,0.96428
2015,5th Quintile,Urban regions,Yes,0.04526,115,2234,0.03663,0.05388
2015,5th Quintile,Urban regions,No,0.95474,2119,2234,0.94612,0.96337
2015,5th Quintile,Rural regions,Yes,0.06425,66,738,0.04655,0.08195
2015,5th Quintile,Rural regions,No,0.93575,672,738,0.91805,0.95345
2016,1st Quintile,Urban regions,No,0.98946,1967,1967,0.98494,0.99397
2016,1st Quintile,Rural regions,No,0.98076,1086,1086,0.97258,0.98893
2016,2nd Quintile,Urban regions,Yes,0.01421,40,1845,0.00881,0.01962
2016,2nd Quintile,Urban regions,No,0.98579,1805,1845,0.98038,0.99119
2016,2nd Quintile,Rural regions,Yes,0.01847,35,1191,0.01082,0.02612
2016,2nd Quintile,Rural regions,No,0.98153,1156,1191,0.97388,0.98918
2016,3rd Quintile,Urban regions,Yes,0.02452,61,1724,0.01722,0.03183
2016,3rd Quintile,Urban regions,No,0.97548,1663,1724,0.96817,0.98278
2016,3rd Quintile,Rural regions,Yes,0.04057,47,1016,0.02844,0.05271
2016,3rd Quintile,Rural regions,No,0.95943,969,1016,0.94729,0.97156
2016,4th Quintile,Urban regions,Yes,0.03865,87,1760,0.02965,0.04766
2016,4th Quintile,Urban regions,No,0.96135,1673,1760,0.95234,0.97035
2016,4th Quintile,Rural regions,Yes,0.06558,64,901,0.04941,0.08176
2016,4th Quintile,Rural regions,No,0.93442,837,901,0.91824,0.95059
2016,5th Quintile,Urban regions,Yes,0.05116,98,2049,0.04162,0.06070
2016,5th Quintile,Urban regions,No,0.94884,1951,2049,0.93930,0.95838
2016,5th Quintile,Rural regions,Yes,0.08183,62,705,0.06158,0.10208
2016,5th Quintile,Rural regions,No,0.91817,643,705,0.89792,0.93842
2017,1st Quintile,Urban regions,No,0.98679,2000,2000,0.98178,0.99179
2017,1st Quintile,Rural regions,No,0.98168,1156,1156,0.97394,0.98941
2017,2nd Quintile,Urban regions,Yes,0.01911,42,1970,0.01307,0.02516
2017,2nd Quintile,Urban regions,No,0.98089,1928,1970,0.97484,0.98693
2017,2nd Quintile,Rural regions,Yes,0.02566,39,1259,0.01692,0.03440
2017,2nd Quintile,Rural regions,No,0.97434,1220,1259,0.96560,0.98308
2017,3rd Quintile,Urban regions,Yes,0.02777,70,1901,0.02038,0.03516
2017,3rd Quintile,Urban regions,No,0.97223,1831,1901,0.96484,0.97962
2017,3rd Quintile,Rural regions,Yes,0.05800,69,1185,0.04469,0.07132
2017,3rd Quintile,Rural regions,No,0.94200,1116,1185,0.92868,0.95531
2017,4th Quintile,Urban regions,Yes,0.03563,96,2011,0.02753,0.04373
2017,4th Quintile,Urban regions,No,0.96437,1915,2011,0.95627,0.97247
2017,4th Quintile,Rural regions,Yes,0.06846,83,1030,0.05303,0.08389
2017,4th Quintile,Rural regions,No,0.93154,947,1030,0.91611,0.94697
2017,5th Quintile,Urban regions,Yes,0.06381,156,2321,0.05387,0.07376
2017,5th Quintile,Urban regions,No,0.93619,2165,2321,0.92624,0.94613
2017,5th Quintile,Rural regions,Yes,0.06692,68,772,0.04928,0.08455
2017,5th Quintile,Rural regions,No,0.93308,704,772,0.91545,0.95072
2018,1st Quintile,Urban regions,No,0.98340,2099,2099,0.97793,0.98886
2018,1st Quintile,Rural regions,No,0.98015,1161,1161,0.97212,0.98817
2018,2nd Quintile,Urban regions,Yes,0.02127,47,2030,0.01499,0.02754
2018,2nd Quintile,Urban regions,No,0.97873,1983,2030,0.97246,0.98501
2018,2nd Quintile,Rural regions,Yes,0.02309,35,1263,0.01480,0.03137
2018,2nd Quintile,Rural regions,No,0.97691,1228,1263,0.96863,0.98520
2018,3rd Quintile,Urban regions,Yes,0.02732,62,1851,0.01989,0.03475
2018,3rd Quintile,Urban regions,No,0.97268,1789,1851,0.96525,0.98011
2018,3rd Quintile,Rural regions,Yes,0.05616,65,1087,0.04247,0.06986
2018,3rd Quintile,Rural regions,No,0.94384,1022,1087,0.93014,0.95753
2018,4th Quintile,Urban regions,Yes,0.03867,89,1911,0.03002,0.04731
2018,4th Quintile,Urban regions,No,0.96133,1822,1911,0.95269,0.96998
2018,4th Quintile,Rural regions,Yes,0.06918,73,963,0.05315,0.08522
2018,4th Quintile,Rural regions,No,0.93082,890,963,0.91478,0.94685
2018,5th Quintile,Urban regions,Yes,0.05986,149,2232,0.05001,0.06970
2018,5th Quintile,Urban regions,No,0.94014,2083,2232,0.93030,0.94999
2018,5th Quintile,Rural regions,Yes,0.10762,80,772,0.08575,0.12950
2018,5th Quintile,Rural regions,No,0.89238,692,772,0.87050,0.91425
2019,1st Quintile,Urban regions,No,0.98247,1537,1537,0.97591,0.98903
2019,1st Quintile,Rural regions,No,0.98653,855,855,0.97880,0.99426
2019,2nd Quintile,Urban regions,Yes,0.02552,40,1593,0.01778,0.03327
2019,2nd Quintile,Urban regions,No,0.97448,1553,1593,0.96673,0.98222
2019,2nd Quintile,Rural regions,Yes,0.03814,44,1024,0.02640,0.04988
2019,2nd Quintile,Rural regions,No,0.96186,980,1024,0.95012,0.97360
2019,3rd Quintile,Urban regions,Yes,0.01532,45,1585,0.00927,0.02137
2019,3rd Quintile,Urban regions,No,0.98468,1540,1585,0.97863,0.99073
2019,3rd Quintile,Rural regions,Yes,0.04417,49,926,0.03093,0.05741
2019,3rd Quintile,Rural regions,No,0.95583,877,926,0.94259,0.96907
2019,4th Quintile,Urban regions,Yes,0.03674,83,1604,0.02753,0.04595
2019,4th Quintile,Urban regions,No,0.96326,1521,1604,0.95405,0.97247
2019,4th Quintile,Rural regions,Yes,0.08058,66,857,0.06234,0.09881
2019,4th Quintile,Rural regions,No,0.91942,791,857,0.90119,0.93766
2019,5th Quintile,Urban regions,Yes,0.05956,128,1889,0.04888,0.07023
2019,5th Quintile,Urban regions,No,0.94044,1761,1889,0.92977,0.95112
2019,5th Quintile,Rural regions,Yes,0.08841,76,702,0.06739,0.10942
2019,5th Quintile,Rural regions,No,0.91159,626,702,0.89058,0.93261
2020,1st Quintile,Urban regions,No,0.98360,2266,2266,0.97837,0.98883
2020,1st Quintile,Rural regions,No,0.97917,1098,1098,0.97072,0.98762
2020,2nd Quintile,Urban regions,Yes,0.02216,39,2082,0.01583,0.02848
2020,2nd Quintile,Urban regions,No,0.97784,2043,2082,0.97152,0.98417
2020,2nd Quintile,Rural regions,Yes,0.04349,43,1238,0.03212,0.05486
2020,2nd Quintile,Rural regions,No,0.95651,1195,1238,0.94514,0.96788
2020,3rd Quintile,Urban regions,Yes,0.01975,44,1864,0.01343,0.02607
2020,3rd Quintile,Urban regions,No,0.98025,1820,1864,0.97393,0.98657
2020,3rd Quintile,Rural regions,Yes,0.05246,54,1005,0.03867,0.06625
2020,3rd Quintile,Rural regions,No,0.94754,951,1005,0.93375,0.96133
2020,4th Quintile,Urban regions,Yes,0.03824,88,1917,0.02965,0.04682
2020,4th Quintile,Urban regions,No,0.96176,1829,1917,0.95318,0.97035
2020,4th Quintile,Rural regions,Yes,0.06446,76,935,0.04871,0.08021
2020,4th Quintile,Rural regions,No,0.93554,859,935,0.91979,0.95129
2020,5th Quintile,Urban regions,Yes,0.04194,184,2756,0.03446,0.04943
2020,5th Quintile,Urban regions,No,0.95806,2572,2756,0.95057,0.96554
2020,5th Quintile,Rural regions,Yes,0.07228,100,959,0.05588,0.08868
2020,5th Quintile,Rural regions,No,0.92772,859,959,0.91132,0.94412
2021,1st Quintile,Urban regions,No,0.98799,1129,1129,0.98163,0.99434
2021,1st Quintile,Rural regions,No,0.96680,614,614,0.95262,0.98098
2021,2nd Quintile,Urban regions,No,0.96978,1160,1160,0.95993,0.97964
2021,2nd Quintile,Rural regions,Yes,0.04164,31,786,0.02766,0.05561
2021,2nd Quintile,Rural regions,No,0.95836,755,786,0.94439,0.97234
2021,3rd Quintile,Urban regions,Yes,0.02808,32,1180,0.01865,0.03752
2021,3rd Quintile,Urban regions,No,0.97192,1148,1180,0.96248,0.98135
2021,3rd Quintile,Rural regions,Yes,0.05190,37,659,0.03495,0.06885
2021,3rd Quintile,Rural regions,No,0.94810,622,659,0.93115,0.96505
2021,4th Quintile,Urban regions,Yes,0.03802,68,1256,0.02744,0.04860
2021,4th Quintile,Urban regions,No,0.96198,1188,1256,0.95140,0.97256
2021,4th Quintile,Rural regions,Yes,0.07053,49,636,0.05062,0.09045
2021,4th Quintile,Rural regions,No,0.92947,587,636,0.90955,0.94938
2021,5th Quintile,Urban regions,Yes,0.03785,105,1811,0.02906,0.04664
2021,5th Quintile,Urban regions,No,0.96215,1706,1811,0.95336,0.97094
2021,5th Quintile,Rural regions,Yes,0.08111,63,615,0.05952,0.10271
2021,5th Quintile,Rural regions,No,0.91889,552,615,0.89729,0.94048
2022,Not included in this version of the questionnaire,Urban regions,No,0.95205,140,140,0.91653,0.98757
2022,Not included in this version of the questionnaire,Rural regions,No,0.97217,41,41,0.92119,1.02314
2022,1st Quintile,Urban regions,Yes,0.02540,112,3041,0.01981,0.03100
2022,1st Quintile,Urban regions,No,0.97460,2929,3041,0.96900,0.98019
2022,1st Quintile,Rural regions,Yes,0.05055,82,1455,0.03929,0.06181
2022,1st Quintile,Rural regions,No,0.94945,1373,1455,0.93819,0.96071
2022,2nd Quintile,Urban regions,Yes,0.02556,95,2523,0.01940,0.03172
2022,2nd Quintile,Urban regions,No,0.97444,2428,2523,0.96828,0.98060
2022,2nd Quintile,Rural regions,Yes,0.03987,71,1325,0.02933,0.05041
2022,2nd Quintile,Rural regions,No,0.96013,1254,1325,0.94959,0.97067
2022,3rd Quintile,Urban regions,Yes,0.04306,132,2251,0.03467,0.05144
2022,3rd Quintile,Urban regions,No,0.95694,2119,2251,0.94856,0.96533
2022,3rd Quintile,Rural regions,Yes,0.04987,91,1134,0.03719,0.06254
2022,3rd Quintile,Rural regions,No,0.95013,1043,1134,0.93746,0.96281
2022,4th Quintile,Urban regions,Yes,0.04891,126,2340,0.04017,0.05765
2022,4th Quintile,Urban regions,No,0.95109,2214,2340,0.94235,0.95983
2022,4th Quintile,Rural regions,Yes,0.09492,103,1069,0.07734,0.11250
2022,4th Quintile,Rural regions,No,0.90508,966,1069,0.88750,0.92266
2022,5th Quintile,Urban regions,Yes,0.07142,259,2792,0.06186,0.08097
2022,5th Quintile,Urban regions,No,0.92858,2533,2792,0.91903,0.93814
2022,5th Quintile,Rural regions,Yes,0.12592,150,1031,0.10566,0.14619
2022,5th Quintile,Rural regions,No,0.87408,881,1031,0.85381,0.89434
