"plh0190","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt eher","1995","(Fach-)Abitur","2","27","","",""
"Stimmt eher","1995","(Fach-)Abitur","3","16","","",""
"Stimmt eher","1995","(Fach-)Abitur","4","18","","",""
"Stimmt eher","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt eher","1995","AkademikerIn","1 Einkommensschwächstes Quintil","38","0.119702120029885","0.0844104540955064","0.154993785964264"
"Stimmt eher","1995","AkademikerIn","2","44","0.0949498892300168","0.0671452222624441","0.122754556197589"
"Stimmt eher","1995","AkademikerIn","3","31","0.0834002930338974","0.0549968462995974","0.111803739768197"
"Stimmt eher","1995","AkademikerIn","4","20","","",""
"Stimmt eher","1995","AkademikerIn","5 Einkommensstärkstes Quintil","18","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","153","0.451877439688577","0.402673374594753","0.501081504782401"
"Stimmt eher nicht","1995","(noch) kein Abschluss","2","87","0.486732055130593","0.416578799415122","0.556885310846065"
"Stimmt eher nicht","1995","(noch) kein Abschluss","3","26","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","4","25","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Stimmt eher nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","849","0.373608599351355","0.35359302807364","0.39362417062907"
"Stimmt eher nicht","1995","Hauptschule","2","603","0.351821938756946","0.329492858599273","0.374151018914619"
"Stimmt eher nicht","1995","Hauptschule","3","334","0.36179280852045","0.330503583685407","0.393082033355494"
"Stimmt eher nicht","1995","Hauptschule","4","211","0.385301964361145","0.344101963948216","0.426501964774075"
"Stimmt eher nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","51","0.246990761638671","0.182540546046142","0.311440977231201"
"Stimmt eher nicht","1995","Realschule","1 Einkommensschwächstes Quintil","453","0.452375651758317","0.421649454769623","0.48310184874701"
"Stimmt eher nicht","1995","Realschule","2","372","0.405856586550822","0.37343068352722","0.438282489574425"
"Stimmt eher nicht","1995","Realschule","3","210","0.403557094163816","0.361945496154875","0.445168692172758"
"Stimmt eher nicht","1995","Realschule","4","137","0.384555034246643","0.335184532893775","0.43392553559951"
"Stimmt eher nicht","1995","Realschule","5 Einkommensstärkstes Quintil","53","0.319045274800542","0.250378486457502","0.387712063143581"
"Stimmt eher nicht","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","141","0.446490382680192","0.394849728886127","0.498131036474257"
"Stimmt eher nicht","1995","(Fach-)Abitur","2","119","0.427115335565968","0.368221528878799","0.486009142253136"
"Stimmt eher nicht","1995","(Fach-)Abitur","3","61","0.291559409024441","0.224980476995928","0.358138341052955"
"Stimmt eher nicht","1995","(Fach-)Abitur","4","44","0.385651554756848","0.302928379595979","0.468374729917716"
"Stimmt eher nicht","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.444828889340543","0.333831529177323","0.555826249503763"
"Stimmt eher nicht","1995","AkademikerIn","1 Einkommensschwächstes Quintil","130","0.354063893926049","0.302071236945463","0.406056550906634"
"Stimmt eher nicht","1995","AkademikerIn","2","171","0.382865819165835","0.336760901373036","0.428970736958633"
"Stimmt eher nicht","1995","AkademikerIn","3","131","0.385089121599057","0.335099009283929","0.435079233914185"
"Stimmt eher nicht","1995","AkademikerIn","4","126","0.376929711039432","0.322453109570615","0.431406312508249"
"Stimmt eher nicht","1995","AkademikerIn","5 Einkommensstärkstes Quintil","84","0.357769968435845","0.298111857567227","0.417428079304463"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","163","0.373742187822161","0.325910637683676","0.421573737960646"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","2","63","0.292248698712323","0.228415381097459","0.356082016327187"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","3","46","0.409570977927514","0.306827280434741","0.512314675420287"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","4","24","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Stimmt ganz u.gar nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","981","0.437980980101315","0.41745330350865","0.45850865669398"
"Stimmt ganz u.gar nicht","1995","Hauptschule","2","869","0.481183999561862","0.45782122169167","0.504546777432054"
"Stimmt ganz u.gar nicht","1995","Hauptschule","3","438","0.482404848202064","0.44986729254707","0.514942403857058"
"Stimmt ganz u.gar nicht","1995","Hauptschule","4","260","0.47700205750834","0.434718082009485","0.519286033007196"
"Stimmt ganz u.gar nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","101","0.588256197153154","0.514706538961409","0.6618058553449"
"Stimmt ganz u.gar nicht","1995","Realschule","1 Einkommensschwächstes Quintil","397","0.405216461845135","0.374909609362186","0.435523314328084"
"Stimmt ganz u.gar nicht","1995","Realschule","2","379","0.434527266444438","0.401795119827179","0.467259413061697"
"Stimmt ganz u.gar nicht","1995","Realschule","3","260","0.489384121440898","0.446985712684296","0.5317825301975"
"Stimmt ganz u.gar nicht","1995","Realschule","4","181","0.44753581828163","0.39707437846587","0.497997258097389"
"Stimmt ganz u.gar nicht","1995","Realschule","5 Einkommensstärkstes Quintil","100","0.530035903273418","0.456508971660131","0.603562834886705"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","147","0.373601461002353","0.323349531360404","0.423853390644301"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","2","117","0.420676455980704","0.361900711575184","0.479452200386223"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","3","94","0.547880310639332","0.474969633364234","0.620790987914429"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","4","63","0.445401509009604","0.360934434194628","0.529868583824581"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","40","0.492792781946391","0.381125071928631","0.60446049196415"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","1 Einkommensschwächstes Quintil","143","0.476086970971818","0.421789555466935","0.530384386476701"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","2","199","0.491816840802257","0.444398540168005","0.539235141436509"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","3","189","0.485000050053494","0.433658156220266","0.536341943886722"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","4","144","0.515265433589886","0.459085813387701","0.571445053792071"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","5 Einkommensstärkstes Quintil","134","0.498170426539177","0.435941924405054","0.5603989286733"
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","2","6","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","3","3","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","4","3","","",""
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","Hauptschule","1 Einkommensschwächstes Quintil","116","0.0613444937878835","0.0509289874459335","0.0717600001298335"
"Stimmt ganz u.gar","1996","Hauptschule","2","88","0.0526892610159399","0.0420028954429465","0.0633756265889334"
"Stimmt ganz u.gar","1996","Hauptschule","3","42","0.051699162371294","0.0375820130886528","0.0658163116539353"
"Stimmt ganz u.gar","1996","Hauptschule","4","38","0.0636140135527356","0.0435249166843439","0.0837031104211273"
"Stimmt ganz u.gar","1996","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Stimmt ganz u.gar","1996","Realschule","1 Einkommensschwächstes Quintil","26","","",""
"Stimmt ganz u.gar","1996","Realschule","2","24","","",""
"Stimmt ganz u.gar","1996","Realschule","3","21","","",""
"Stimmt ganz u.gar","1996","Realschule","4","13","","",""
"Stimmt ganz u.gar","1996","Realschule","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","2","9","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","3","5","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","4","5","","",""
"Stimmt ganz u.gar","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","1 Einkommensschwächstes Quintil","20","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","2","14","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","3","8","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","4","13","","",""
"Stimmt ganz u.gar","1996","AkademikerIn","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","43","0.111112703973812","0.0780461786148187","0.144179229332805"
"Stimmt eher","1996","(noch) kein Abschluss","2","36","0.19780195375471","0.145868170643764","0.249735736865655"
"Stimmt eher","1996","(noch) kein Abschluss","3","17","","",""
"Stimmt eher","1996","(noch) kein Abschluss","4","7","","",""
"Stimmt eher","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt eher","1996","Hauptschule","1 Einkommensschwächstes Quintil","234","0.118797091961464","0.104753430756989","0.132840753165939"
"Stimmt eher","1996","Hauptschule","2","199","0.121458167703805","0.105833264762269","0.13708307064534"
"Stimmt eher","1996","Hauptschule","3","93","0.101334917229049","0.0820946686298843","0.120575165828214"
"Stimmt eher","1996","Hauptschule","4","56","0.106429750505314","0.0810461961738857","0.131813304836743"
"Stimmt eher","1996","Hauptschule","5 Einkommensstärkstes Quintil","13","","",""
"Stimmt eher","1996","Realschule","1 Einkommensschwächstes Quintil","134","0.153055089171996","0.129940211278532","0.17616996706546"
"Stimmt eher","1996","Realschule","2","86","0.104129692183484","0.0839038831868375","0.124355501180131"
"Stimmt eher","1996","Realschule","3","74","0.116698276783855","0.0909656418100809","0.142430911757629"
"Stimmt eher","1996","Realschule","4","40","0.10361159387862","0.0729701952100195","0.134252992547221"
"Stimmt eher","1996","Realschule","5 Einkommensstärkstes Quintil","18","","",""
"Stimmt eher","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","45","0.166342405639677","0.125153655713952","0.207531155565402"
"Stimmt eher","1996","(Fach-)Abitur","2","33","0.147769226804222","0.106203088162654","0.189335365445791"
"Stimmt eher","1996","(Fach-)Abitur","3","21","","",""
"Stimmt eher","1996","(Fach-)Abitur","4","17","","",""
"Stimmt eher","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher","1996","AkademikerIn","1 Einkommensschwächstes Quintil","36","0.139703800756734","0.0985043191153926","0.180903282398074"
"Stimmt eher","1996","AkademikerIn","2","41","0.0825246794154945","0.0569013626053057","0.108147996225683"
"Stimmt eher","1996","AkademikerIn","3","32","0.092854618045524","0.0620954036672609","0.123613832423787"
"Stimmt eher","1996","AkademikerIn","4","22","","",""
"Stimmt eher","1996","AkademikerIn","5 Einkommensstärkstes Quintil","29","","",""
"Stimmt eher nicht","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","160","0.472464629869198","0.419936275398351","0.524992984340045"
"Stimmt eher nicht","1996","(noch) kein Abschluss","2","108","0.499502721939762","0.434315321722661","0.564690122156864"
"Stimmt eher nicht","1996","(noch) kein Abschluss","3","26","","",""
"Stimmt eher nicht","1996","(noch) kein Abschluss","4","19","","",""
"Stimmt eher nicht","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher nicht","1996","Hauptschule","1 Einkommensschwächstes Quintil","814","0.402855601498199","0.381566670082723","0.424144532913674"
"Stimmt eher nicht","1996","Hauptschule","2","648","0.399128055390528","0.375703582097157","0.422552528683898"
"Stimmt eher nicht","1996","Hauptschule","3","352","0.359798704389332","0.329198786670306","0.390398622108358"
"Stimmt eher nicht","1996","Hauptschule","4","198","0.347706152278619","0.308506303619396","0.386906000937842"
"Stimmt eher nicht","1996","Hauptschule","5 Einkommensstärkstes Quintil","77","0.373778121861672","0.307060053620843","0.440496190102501"
"Stimmt eher nicht","1996","Realschule","1 Einkommensschwächstes Quintil","415","0.439183877670505","0.407321837971648","0.471045917369362"
"Stimmt eher nicht","1996","Realschule","2","408","0.459258475567741","0.426258053957801","0.492258897177681"
"Stimmt eher nicht","1996","Realschule","3","247","0.412217300329548","0.372765302005314","0.451669298653783"
"Stimmt eher nicht","1996","Realschule","4","152","0.396328814673233","0.347149288502502","0.445508340843963"
"Stimmt eher nicht","1996","Realschule","5 Einkommensstärkstes Quintil","81","0.449500605278634","0.38107106294266","0.517930147614607"
"Stimmt eher nicht","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","135","0.455854148044288","0.400766543980099","0.510941752108477"
"Stimmt eher nicht","1996","(Fach-)Abitur","2","115","0.387826040108948","0.330753791433301","0.444898288784595"
"Stimmt eher nicht","1996","(Fach-)Abitur","3","80","0.34789181017098","0.283006729627869","0.412776890714091"
"Stimmt eher nicht","1996","(Fach-)Abitur","4","48","0.371242033068502","0.287215479241437","0.455268586895567"
"Stimmt eher nicht","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.430020545529598","0.313205777949951","0.546835313109245"
"Stimmt eher nicht","1996","AkademikerIn","1 Einkommensschwächstes Quintil","116","0.392589534984856","0.334556653710543","0.450622416259169"
"Stimmt eher nicht","1996","AkademikerIn","2","180","0.413315378945197","0.36746009758885","0.459170660301543"
"Stimmt eher nicht","1996","AkademikerIn","3","137","0.380048529734059","0.328604685624287","0.431492373843832"
"Stimmt eher nicht","1996","AkademikerIn","4","135","0.394649879166464","0.341673347922874","0.447626410410054"
"Stimmt eher nicht","1996","AkademikerIn","5 Einkommensstärkstes Quintil","110","0.38192186477266","0.326665944330764","0.437177785214556"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","132","0.373405039292531","0.32251100362048","0.424299074964581"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","2","76","0.280259913009927","0.221705152519452","0.338814673500401"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","3","33","0.365948188186374","0.259728084756077","0.472168291616671"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","4","20","","",""
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Stimmt ganz u.gar nicht","1996","Hauptschule","1 Einkommensschwächstes Quintil","875","0.417002812752454","0.395601411972241","0.438404213532667"
"Stimmt ganz u.gar nicht","1996","Hauptschule","2","744","0.426724515889727","0.403066505128107","0.450382526651348"
"Stimmt ganz u.gar nicht","1996","Hauptschule","3","458","0.487167216010324","0.455298900777515","0.519035531243133"
"Stimmt ganz u.gar nicht","1996","Hauptschule","4","275","0.482250083663331","0.441120649373345","0.523379517953318"
"Stimmt ganz u.gar nicht","1996","Hauptschule","5 Einkommensstärkstes Quintil","104","0.495852285124037","0.426903365213195","0.564801205034878"
"Stimmt ganz u.gar nicht","1996","Realschule","1 Einkommensschwächstes Quintil","357","0.384977890322509","0.353738439301177","0.41621734134384"
"Stimmt ganz u.gar nicht","1996","Realschule","2","358","0.409928151195626","0.377359306162053","0.4424969962292"
"Stimmt ganz u.gar nicht","1996","Realschule","3","256","0.428032446050252","0.388375292293015","0.46768959980749"
"Stimmt ganz u.gar nicht","1996","Realschule","4","175","0.465824065027283","0.415669621915113","0.515978508139452"
"Stimmt ganz u.gar nicht","1996","Realschule","5 Einkommensstärkstes Quintil","98","0.457592181582627","0.389058771764811","0.526125591400444"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","119","0.334707943583651","0.282513719502152","0.38690216766515"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","2","123","0.43421814373367","0.376162082697476","0.492274204769863"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","3","101","0.544082696658019","0.476234483741851","0.611930909574188"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","4","57","0.419344895844349","0.333524396888401","0.505165394800298"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","28","","",""
"Stimmt ganz u.gar nicht","1996","AkademikerIn","1 Einkommensschwächstes Quintil","100","0.386320025361899","0.328456055571915","0.444183995151884"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","2","208","0.456890593008669","0.410503623718168","0.503277562299171"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","3","165","0.483614920488388","0.430652024242505","0.53657781673427"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","4","157","0.492508628370182","0.438321583414633","0.546695673325731"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","5 Einkommensstärkstes Quintil","147","0.476741257398428","0.419938491702965","0.533544023093892"
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","18","","",""
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","2","9","","",""
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","3","6","","",""
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","4","1","","",""
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1997","Hauptschule","1 Einkommensschwächstes Quintil","116","0.0768675794667509","0.0646327837399173","0.0891023751935845"
"Stimmt ganz u.gar","1997","Hauptschule","2","77","0.0443547276650557","0.0343813545298539","0.0543281008002575"
"Stimmt ganz u.gar","1997","Hauptschule","3","41","0.050064034390276","0.0362038847211286","0.0639241840594233"
"Stimmt ganz u.gar","1997","Hauptschule","4","23","","",""
"Stimmt ganz u.gar","1997","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt ganz u.gar","1997","Realschule","1 Einkommensschwächstes Quintil","55","0.0609353229978548","0.0450032805002563","0.0768673654954533"
"Stimmt ganz u.gar","1997","Realschule","2","35","0.0309703962329881","0.019633510408421","0.0423072820575553"
"Stimmt ganz u.gar","1997","Realschule","3","18","","",""
"Stimmt ganz u.gar","1997","Realschule","4","11","","",""
"Stimmt ganz u.gar","1997","Realschule","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","2","7","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","3","3","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","4","3","","",""
"Stimmt ganz u.gar","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","1 Einkommensschwächstes Quintil","21","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","2","13","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","3","19","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","4","12","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","5 Einkommensstärkstes Quintil","8","","",""
"Stimmt eher","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","50","0.179923369032028","0.138604345015573","0.221242393048482"
"Stimmt eher","1997","(noch) kein Abschluss","2","25","","",""
"Stimmt eher","1997","(noch) kein Abschluss","3","9","","",""
"Stimmt eher","1997","(noch) kein Abschluss","4","6","","",""
"Stimmt eher","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt eher","1997","Hauptschule","1 Einkommensschwächstes Quintil","244","0.149356298319901","0.132985165415523","0.165727431224279"
"Stimmt eher","1997","Hauptschule","2","180","0.108331754335504","0.0932759733060373","0.123387535364971"
"Stimmt eher","1997","Hauptschule","3","84","0.097062813447137","0.0782474314477107","0.115878195446563"
"Stimmt eher","1997","Hauptschule","4","44","0.091902356950433","0.0675139570591685","0.116290756841697"
"Stimmt eher","1997","Hauptschule","5 Einkommensstärkstes Quintil","28","","",""
"Stimmt eher","1997","Realschule","1 Einkommensschwächstes Quintil","105","0.118192308857103","0.0966907130056094","0.139693904708596"
"Stimmt eher","1997","Realschule","2","110","0.11828512716239","0.0971511602411742","0.139419094083605"
"Stimmt eher","1997","Realschule","3","62","0.129415314349135","0.101260665370957","0.157569963327313"
"Stimmt eher","1997","Realschule","4","21","","",""
"Stimmt eher","1997","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Stimmt eher","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","37","0.137064605324398","0.0976181061166039","0.176511104532191"
"Stimmt eher","1997","(Fach-)Abitur","2","25","","",""
"Stimmt eher","1997","(Fach-)Abitur","3","20","","",""
"Stimmt eher","1997","(Fach-)Abitur","4","15","","",""
"Stimmt eher","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt eher","1997","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Stimmt eher","1997","AkademikerIn","2","33","0.0765242115832701","0.049831186662737","0.103217236503803"
"Stimmt eher","1997","AkademikerIn","3","29","","",""
"Stimmt eher","1997","AkademikerIn","4","30","0.0711336839013668","0.0439703465603115","0.0982970212424221"
"Stimmt eher","1997","AkademikerIn","5 Einkommensstärkstes Quintil","17","","",""
"Stimmt eher nicht","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","135","0.389347433457143","0.336897517015448","0.441797349898839"
"Stimmt eher nicht","1997","(noch) kein Abschluss","2","84","0.419800595659498","0.350173288192442","0.489427903126554"
"Stimmt eher nicht","1997","(noch) kein Abschluss","3","47","0.390169678293497","0.294564953435164","0.485774403151829"
"Stimmt eher nicht","1997","(noch) kein Abschluss","4","24","","",""
"Stimmt eher nicht","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Stimmt eher nicht","1997","Hauptschule","1 Einkommensschwächstes Quintil","729","0.378744375810898","0.356465084040828","0.401023667580967"
"Stimmt eher nicht","1997","Hauptschule","2","643","0.39094875217862","0.367310759945258","0.414586744411982"
"Stimmt eher nicht","1997","Hauptschule","3","369","0.38787762133264","0.356908825209738","0.418846417455542"
"Stimmt eher nicht","1997","Hauptschule","4","219","0.424900186144114","0.383168226127224","0.466632146161003"
"Stimmt eher nicht","1997","Hauptschule","5 Einkommensstärkstes Quintil","65","0.306634110021324","0.240897295161014","0.372370924881634"
"Stimmt eher nicht","1997","Realschule","1 Einkommensschwächstes Quintil","354","0.392182645736356","0.359664941328329","0.424700350144383"
"Stimmt eher nicht","1997","Realschule","2","406","0.44571232241098","0.413185113281689","0.478239531540271"
"Stimmt eher nicht","1997","Realschule","3","232","0.401833236374116","0.360710137262648","0.442956335485585"
"Stimmt eher nicht","1997","Realschule","4","167","0.432086713751651","0.383662616267522","0.480510811235781"
"Stimmt eher nicht","1997","Realschule","5 Einkommensstärkstes Quintil","83","0.456405634428436","0.385581012896178","0.527230255960693"
"Stimmt eher nicht","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","142","0.46282276132943","0.405632402549919","0.520013120108941"
"Stimmt eher nicht","1997","(Fach-)Abitur","2","132","0.533538111379392","0.47266450317342","0.594411719585363"
"Stimmt eher nicht","1997","(Fach-)Abitur","3","87","0.386747291410972","0.320722304179553","0.452772278642391"
"Stimmt eher nicht","1997","(Fach-)Abitur","4","56","0.426097264395408","0.344762270340178","0.507432258450638"
"Stimmt eher nicht","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","32","0.494782483394786","0.377658609340772","0.6119063574488"
"Stimmt eher nicht","1997","AkademikerIn","1 Einkommensschwächstes Quintil","116","0.407563526869696","0.349801258115643","0.46532579562375"
