year,migback,sex,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,female,Disagree,0.38802,433,1179,0.36020,0.41585
1996,Direct migration background,female,Disagree completely,0.44617,558,1179,0.41778,0.47455
1996,Indirect migration background,male,Disagree,0.37825,87,212,0.31281,0.44368
1996,Indirect migration background,male,Disagree completely,0.45809,125,212,0.39086,0.52532
1996,Indirect migration background,female,Disagree,0.44205,98,217,0.37582,0.50828
1996,Indirect migration background,female,Disagree completely,0.42008,119,217,0.35426,0.48591
1997,No migration background,male,Agree completely,0.04485,176,4298,0.03866,0.05104
1997,No migration background,male,Agree,0.10895,458,4298,0.09963,0.11827
1997,No migration background,male,Disagree,0.40589,1800,4298,0.39121,0.42057
1997,No migration background,male,Disagree completely,0.44031,1864,4298,0.42547,0.45516
1997,No migration background,female,Agree completely,0.05004,226,4659,0.04378,0.05630
1997,No migration background,female,Agree,0.11247,490,4659,0.10340,0.12154
1997,No migration background,female,Disagree,0.40953,1930,4659,0.39541,0.42365
1997,No migration background,female,Disagree completely,0.42796,2013,4659,0.41375,0.44217
1997,Direct migration background,male,Agree completely,0.05281,54,1128,0.03976,0.06587
1997,Direct migration background,male,Agree,0.10748,122,1128,0.08940,0.12557
1997,Direct migration background,male,Disagree,0.39648,460,1128,0.36792,0.42503
1997,Direct migration background,male,Disagree completely,0.44323,492,1128,0.41423,0.47223
1997,Direct migration background,female,Agree completely,0.07014,56,1082,0.05491,0.08536
1997,Direct migration background,female,Agree,0.12035,128,1082,0.10095,0.13974
1997,Direct migration background,female,Disagree,0.39333,440,1082,0.36421,0.42245
1997,Direct migration background,female,Disagree completely,0.41618,458,1082,0.38680,0.44557
1997,Indirect migration background,male,Agree,0.18970,39,252,0.14119,0.23820
1997,Indirect migration background,male,Disagree,0.29631,89,252,0.23982,0.35280
1997,Indirect migration background,male,Disagree completely,0.45295,124,252,0.39137,0.51453
1997,Indirect migration background,female,Agree,0.08696,33,243,0.05146,0.12246
1997,Indirect migration background,female,Disagree,0.36708,96,243,0.30635,0.42781
1997,Indirect migration background,female,Disagree completely,0.49651,114,243,0.43352,0.55951
2008,No migration background,male,Agree completely,0.04750,296,7287,0.04262,0.05239
2008,No migration background,male,Agree,0.12198,826,7287,0.11447,0.12950
2008,No migration background,male,Disagree,0.41218,2939,7287,0.40088,0.42348
2008,No migration background,male,Disagree completely,0.41833,3226,7287,0.40700,0.42966
2008,No migration background,female,Agree completely,0.04988,323,7901,0.04508,0.05468
2008,No migration background,female,Agree,0.11107,851,7901,0.10414,0.11800
2008,No migration background,female,Disagree,0.40423,3202,7901,0.39341,0.41505
2008,No migration background,female,Disagree completely,0.43483,3525,7901,0.42389,0.44576
2008,Direct migration background,male,Agree completely,0.04404,32,801,0.02982,0.05825
2008,Direct migration background,male,Agree,0.14163,103,801,0.11747,0.16579
2008,Direct migration background,male,Disagree,0.38341,320,801,0.34972,0.41710
2008,Direct migration background,male,Disagree completely,0.43092,346,801,0.39661,0.46524
2008,Direct migration background,female,Agree completely,0.04259,38,924,0.02957,0.05562
2008,Direct migration background,female,Agree,0.13722,112,924,0.11502,0.15942
2008,Direct migration background,female,Disagree,0.39189,352,924,0.36040,0.42339
2008,Direct migration background,female,Disagree completely,0.42829,422,924,0.39637,0.46022
2008,Indirect migration background,male,Agree,0.17844,56,335,0.13738,0.21950
2008,Indirect migration background,male,Disagree,0.38356,132,335,0.33141,0.43570
2008,Indirect migration background,male,Disagree completely,0.38469,147,335,0.33252,0.43687
2008,Indirect migration background,female,Agree,0.13062,41,363,0.09591,0.16533
2008,Indirect migration background,female,Disagree,0.36684,136,363,0.31719,0.41649
2008,Indirect migration background,female,Disagree completely,0.44344,186,363,0.39226,0.49462
2013,No migration background,male,Agree completely,0.05009,331,6935,0.04495,0.05522
2013,No migration background,male,Agree,0.10398,677,6935,0.09679,0.11116
2013,No migration background,male,Disagree,0.37442,2490,6935,0.36303,0.38581
2013,No migration background,male,Disagree completely,0.47152,3437,6935,0.45977,0.48327
2013,No migration background,female,Agree completely,0.05885,398,7797,0.05363,0.06408
2013,No migration background,female,Agree,0.09630,736,7797,0.08975,0.10285
2013,No migration background,female,Disagree,0.37126,2913,7797,0.36054,0.38199
2013,No migration background,female,Disagree completely,0.47359,3750,7797,0.46250,0.48467
2013,Direct migration background,male,Agree completely,0.07103,41,665,0.05149,0.09057
2013,Direct migration background,male,Agree,0.12416,80,665,0.09908,0.14925
2013,Direct migration background,male,Disagree,0.34372,221,665,0.30759,0.37984
2013,Direct migration background,male,Disagree completely,0.46109,323,665,0.42318,0.49901
2013,Direct migration background,female,Agree completely,0.06347,38,874,0.04729,0.07964
2013,Direct migration background,female,Agree,0.10386,94,874,0.08362,0.12409
2013,Direct migration background,female,Disagree,0.39370,323,874,0.36129,0.42611
2013,Direct migration background,female,Disagree completely,0.43897,419,874,0.40605,0.47189
2013,Indirect migration background,male,Agree,0.10979,37,306,0.07470,0.14487
2013,Indirect migration background,male,Disagree,0.33417,109,306,0.28123,0.38711
2013,Indirect migration background,male,Disagree completely,0.51758,160,306,0.46150,0.57366
2013,Indirect migration background,female,Disagree,0.40319,128,295,0.34712,0.45926
2013,Indirect migration background,female,Disagree completely,0.48302,167,295,0.42590,0.54015
2018,No migration background,male,Agree completely,0.05065,410,8008,0.04585,0.05546
2018,No migration background,male,Agree,0.13100,912,8008,0.12361,0.13839
2018,No migration background,male,Disagree,0.38936,3108,8008,0.37868,0.40004
2018,No migration background,male,Disagree completely,0.42899,3578,8008,0.41815,0.43983
2018,No migration background,female,Agree completely,0.05559,458,9240,0.05092,0.06026
2018,No migration background,female,Agree,0.11198,976,9240,0.10555,0.11841
2018,No migration background,female,Disagree,0.37643,3472,9240,0.36655,0.38631
2018,No migration background,female,Disagree completely,0.45601,4334,9240,0.44585,0.46616
2018,Direct migration background,male,Agree completely,0.05866,108,1770,0.04771,0.06961
2018,Direct migration background,male,Agree,0.15305,246,1770,0.13627,0.16983
2018,Direct migration background,male,Disagree,0.33866,628,1770,0.31661,0.36072
2018,Direct migration background,male,Disagree completely,0.44963,788,1770,0.42645,0.47281
2018,Direct migration background,female,Agree completely,0.06131,127,2177,0.05123,0.07140
2018,Direct migration background,female,Agree,0.12466,253,2177,0.11078,0.13854
2018,Direct migration background,female,Disagree,0.34384,749,2177,0.32388,0.36380
2018,Direct migration background,female,Disagree completely,0.47018,1048,2177,0.44921,0.49115
2018,Indirect migration background,male,Agree completely,0.06823,42,678,0.04924,0.08723
2018,Indirect migration background,male,Agree,0.12513,90,678,0.10021,0.15005
2018,Indirect migration background,male,Disagree,0.40850,285,678,0.37147,0.44553
2018,Indirect migration background,male,Disagree completely,0.39814,261,678,0.36126,0.43501
2018,Indirect migration background,female,Agree completely,0.06438,44,764,0.04696,0.08179
2018,Indirect migration background,female,Agree,0.10901,83,764,0.08690,0.13113
2018,Indirect migration background,female,Disagree,0.37194,274,764,0.33764,0.40623
2018,Indirect migration background,female,Disagree completely,0.45467,363,764,0.41934,0.49000
