year,bula_h,pgisced97,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.11238,57,553,0.08603,0.13873
1992,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.36384,206,553,0.32371,0.40398
1992,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.48614,290,553,0.44445,0.52784
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.49575,46,46,0.34967,0.64184
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.55089,55,55,0.41823,0.68356
1992,Bavaria,Lower Secondary Level,Disagree,0.34353,96,226,0.28148,0.40558
1992,Bavaria,Lower Secondary Level,Disagree completely,0.49510,130,226,0.42977,0.56043
1992,Bavaria,Upper Secondary Level,Agree completely,0.04992,33,713,0.03392,0.06592
1992,Bavaria,Upper Secondary Level,Agree,0.11392,83,713,0.09058,0.13726
1992,Bavaria,Upper Secondary Level,Disagree,0.36332,266,713,0.32799,0.39865
1992,Bavaria,Upper Secondary Level,Disagree completely,0.47284,331,713,0.43617,0.50951
1992,Bavaria,First Stage of Tertiary Education,Disagree,0.39430,35,83,0.28853,0.50008
1992,Bavaria,First Stage of Tertiary Education,Disagree completely,0.46511,48,83,0.35715,0.57307
1992,Bavaria,Second Stage of Tertiary Education,Disagree,0.39049,59,125,0.30462,0.47636
1992,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.50677,66,125,0.41877,0.59477
1992,Berlin,Upper Secondary Level,Disagree,0.35112,67,172,0.27958,0.42267
1992,Berlin,Upper Secondary Level,Disagree completely,0.51811,105,172,0.44322,0.59300
1992,Berlin,Second Stage of Tertiary Education,Disagree,0.35552,42,104,0.26308,0.44796
1992,Berlin,Second Stage of Tertiary Education,Disagree completely,0.45675,62,104,0.36055,0.55295
1992,Brandenburg,Lower Secondary Level,Disagree completely,0.49790,31,31,0.31898,0.67682
1992,Brandenburg,Upper Secondary Level,Agree,0.11463,38,299,0.07846,0.15080
1992,Brandenburg,Upper Secondary Level,Disagree,0.31151,97,299,0.25893,0.36409
1992,Brandenburg,Upper Secondary Level,Disagree completely,0.51400,164,299,0.45726,0.57075
1992,Brandenburg,Second Stage of Tertiary Education,Disagree,0.30334,42,130,0.22401,0.38267
1992,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.60706,88,130,0.52277,0.69134
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.34016,67,156,0.26557,0.41474
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.46780,89,156,0.38924,0.54635
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.50699,47,47,0.36251,0.65147
1992,Saxony,Lower Secondary Level,Disagree,0.43491,50,100,0.33725,0.53257
1992,Saxony,Lower Secondary Level,Disagree completely,0.41764,50,100,0.32049,0.51479
1992,Saxony,Upper Secondary Level,Agree completely,0.06036,35,618,0.04157,0.07915
1992,Saxony,Upper Secondary Level,Agree,0.10703,69,618,0.08264,0.13143
1992,Saxony,Upper Secondary Level,Disagree,0.29040,193,618,0.25458,0.32622
1992,Saxony,Upper Secondary Level,Disagree completely,0.54220,321,618,0.50289,0.58152
1992,Saxony,Second Stage of Tertiary Education,Disagree,0.28912,73,198,0.22581,0.35242
1992,Saxony,Second Stage of Tertiary Education,Disagree completely,0.52342,125,198,0.45368,0.59317
1992,Saxony-Anhalt,Lower Secondary Level,Disagree completely,0.51494,49,49,0.37355,0.65633
1992,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.08637,34,393,0.05856,0.11417
1992,Saxony-Anhalt,Upper Secondary Level,Agree,0.09361,35,393,0.06477,0.12244
1992,Saxony-Anhalt,Upper Secondary Level,Disagree,0.30303,121,393,0.25753,0.34852
1992,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.51700,203,393,0.46753,0.56647
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.25692,46,143,0.18505,0.32878
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.60481,97,143,0.52440,0.68523
1992,Thuringa,Upper Secondary Level,Agree,0.11583,45,384,0.08378,0.14788
1992,Thuringa,Upper Secondary Level,Disagree,0.33361,135,384,0.28639,0.38083
1992,Thuringa,Upper Secondary Level,Disagree completely,0.49384,204,384,0.44377,0.54392
1992,Thuringa,Second Stage of Tertiary Education,Disagree,0.34826,43,108,0.25799,0.43853
1992,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.56286,65,108,0.46887,0.65685
1993,Schleswig-Holstein,Upper Secondary Level,Disagree,0.36885,53,122,0.28288,0.45482
1993,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.39584,69,122,0.30870,0.48297
1993,Hamburg,Upper Secondary Level,Disagree,0.43040,33,71,0.31441,0.54639
1993,Hamburg,Upper Secondary Level,Disagree completely,0.45711,38,71,0.34041,0.57381
1993,Lower Saxony,Lower Secondary Level,Agree,0.15440,34,188,0.10261,0.20619
1993,Lower Saxony,Lower Secondary Level,Disagree,0.24882,57,188,0.18685,0.31078
1993,Lower Saxony,Lower Secondary Level,Disagree completely,0.44763,97,188,0.37636,0.51890
1993,Lower Saxony,Upper Secondary Level,Agree completely,0.06751,33,482,0.04508,0.08993
1993,Lower Saxony,Upper Secondary Level,Agree,0.13304,59,482,0.10269,0.16339
1993,Lower Saxony,Upper Secondary Level,Disagree,0.38116,180,482,0.33776,0.42457
1993,Lower Saxony,Upper Secondary Level,Disagree completely,0.41829,210,482,0.37421,0.46237
1993,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.54498,39,39,0.38665,0.70332
1993,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.40735,31,69,0.29057,0.52414
1993,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.45440,38,69,0.33605,0.57275
1993,North Rhine-Westphalia,Primary Level,Disagree,0.43513,60,115,0.34412,0.52614
1993,North Rhine-Westphalia,Primary Level,Disagree completely,0.33694,55,115,0.25017,0.42371
1993,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.06412,32,530,0.04324,0.08499
1993,North Rhine-Westphalia,Lower Secondary Level,Agree,0.13798,73,530,0.10859,0.16737
1993,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.34642,189,530,0.30587,0.38696
1993,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.45148,236,530,0.40908,0.49389
1993,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.05532,62,1186,0.04231,0.06834
1993,North Rhine-Westphalia,Upper Secondary Level,Agree,0.12325,148,1186,0.10453,0.14197
1993,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.32435,404,1186,0.29770,0.35101
1993,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.49707,572,1186,0.46861,0.52554
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.40292,31,71,0.28802,0.51782
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.43618,40,71,0.32001,0.55235
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.41716,52,115,0.32665,0.50768
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.47371,63,115,0.38206,0.56537
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.31255,69,178,0.24426,0.38084
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.54365,109,178,0.47027,0.61703
1993,Hesse,Lower Secondary Level,Agree,0.14100,32,206,0.09336,0.18864
1993,Hesse,Lower Secondary Level,Disagree,0.34548,70,206,0.28038,0.41058
1993,Hesse,Lower Secondary Level,Disagree completely,0.44703,104,206,0.37897,0.51509
1993,Hesse,Upper Secondary Level,Agree,0.10462,39,383,0.07393,0.13532
1993,Hesse,Upper Secondary Level,Disagree,0.35330,132,383,0.30537,0.40123
1993,Hesse,Upper Secondary Level,Disagree completely,0.46956,212,383,0.41951,0.51961
1993,Hesse,Second Stage of Tertiary Education,Disagree,0.34613,34,74,0.23700,0.45526
1993,Hesse,Second Stage of Tertiary Education,Disagree completely,0.46574,40,74,0.35131,0.58018
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.36540,72,158,0.29008,0.44073
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.46861,86,158,0.39055,0.54667
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.36885,112,257,0.30974,0.42795
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.46038,145,257,0.39932,0.52144
1993,Baden-Wuerttemberg,Primary Level,Disagree,0.43135,69,133,0.34686,0.51584
1993,Baden-Wuerttemberg,Primary Level,Disagree completely,0.39749,64,133,0.31400,0.48098
1993,Baden-Wuerttemberg,Lower Secondary Level,Agree completely,0.07740,31,439,0.05238,0.10243
1993,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.11544,58,439,0.08551,0.14537
1993,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.36974,167,439,0.32453,0.41495
1993,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.43741,183,439,0.39096,0.48387
1993,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.05058,41,776,0.03516,0.06601
1993,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.09799,78,776,0.07706,0.11893
1993,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.34794,281,776,0.31440,0.38147
1993,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.50348,376,776,0.46828,0.53868
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.37748,32,81,0.27125,0.48370
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.49579,49,81,0.38622,0.60535
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.38435,35,84,0.27970,0.48900
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.45008,49,84,0.34305,0.55711
1993,Bavaria,Lower Secondary Level,Agree,0.12766,45,325,0.09132,0.16400
1993,Bavaria,Lower Secondary Level,Disagree,0.41283,149,325,0.35922,0.46645
1993,Bavaria,Lower Secondary Level,Disagree completely,0.39005,131,325,0.33694,0.44316
1993,Bavaria,Upper Secondary Level,Agree completely,0.07794,48,806,0.05942,0.09646
1993,Bavaria,Upper Secondary Level,Agree,0.13376,110,806,0.11024,0.15727
1993,Bavaria,Upper Secondary Level,Disagree,0.41192,339,806,0.37792,0.44592
1993,Bavaria,Upper Secondary Level,Disagree completely,0.37638,309,806,0.34291,0.40985
1993,Bavaria,First Stage of Tertiary Education,Disagree,0.47556,42,83,0.36746,0.58365
1993,Bavaria,First Stage of Tertiary Education,Disagree completely,0.38904,41,83,0.28352,0.49457
1993,Bavaria,Second Stage of Tertiary Education,Disagree,0.43456,76,146,0.35387,0.51524
1993,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.44896,70,146,0.36800,0.52992
1993,Berlin,Lower Secondary Level,Disagree,0.39915,31,31,0.22391,0.57440
1993,Berlin,Upper Secondary Level,Agree,0.19271,34,198,0.13763,0.24779
1993,Berlin,Upper Secondary Level,Disagree,0.34123,81,198,0.27503,0.40744
1993,Berlin,Upper Secondary Level,Disagree completely,0.39747,83,198,0.32913,0.46581
1993,Berlin,Second Stage of Tertiary Education,Disagree,0.30663,42,106,0.21844,0.39483
1993,Berlin,Second Stage of Tertiary Education,Disagree completely,0.46063,64,106,0.36529,0.55598
1993,Brandenburg,Upper Secondary Level,Agree,0.12399,41,286,0.08573,0.16226
1993,Brandenburg,Upper Secondary Level,Disagree,0.42233,124,286,0.36498,0.47967
1993,Brandenburg,Upper Secondary Level,Disagree completely,0.39742,121,286,0.34060,0.45423
1993,Brandenburg,Second Stage of Tertiary Education,Disagree,0.38435,52,115,0.29506,0.47365
1993,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.45079,63,115,0.35945,0.54212
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.38454,69,145,0.30508,0.46400
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.41295,76,145,0.33253,0.49337
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.42172,34,66,0.30167,0.54178
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.41409,32,66,0.29434,0.53383
1993,Saxony,Lower Secondary Level,Disagree,0.36777,39,79,0.26075,0.47478
1993,Saxony,Lower Secondary Level,Disagree completely,0.37282,40,79,0.26551,0.48014
1993,Saxony,Upper Secondary Level,Agree,0.13911,81,531,0.10965,0.16858
1993,Saxony,Upper Secondary Level,Disagree,0.40294,226,531,0.36118,0.44470
1993,Saxony,Upper Secondary Level,Disagree completely,0.40903,224,531,0.36718,0.45089
1993,Saxony,Second Stage of Tertiary Education,Disagree,0.32756,81,191,0.26082,0.39429
1993,Saxony,Second Stage of Tertiary Education,Disagree completely,0.50760,110,191,0.43651,0.57869
1993,Saxony-Anhalt,Lower Secondary Level,Disagree,0.45184,34,34,0.28204,0.62165
1993,Saxony-Anhalt,Upper Secondary Level,Agree,0.14547,51,336,0.10771,0.18322
1993,Saxony-Anhalt,Upper Secondary Level,Disagree,0.34070,123,336,0.28995,0.39145
1993,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.44523,162,336,0.39201,0.49845
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.36491,53,123,0.27948,0.45034
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.43322,70,123,0.34529,0.52115
1993,Thuringa,Lower Secondary Level,Disagree,0.56698,42,42,0.41531,0.71865
1993,Thuringa,Upper Secondary Level,Agree,0.10189,37,336,0.06949,0.13428
1993,Thuringa,Upper Secondary Level,Disagree,0.44616,156,336,0.39293,0.49939
1993,Thuringa,Upper Secondary Level,Disagree completely,0.37723,143,336,0.32533,0.42914
1993,Thuringa,Second Stage of Tertiary Education,Disagree,0.43545,47,102,0.33875,0.53215
1993,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.49116,55,102,0.39366,0.58866
1995,Schleswig-Holstein,Upper Secondary Level,Disagree,0.32794,53,130,0.24693,0.40896
1995,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.54281,77,130,0.45684,0.62878
1995,Hamburg,Upper Secondary Level,Disagree completely,0.55930,37,37,0.39712,0.72148
1995,Lower Saxony,Lower Secondary Level,Disagree,0.33927,71,175,0.26892,0.40962
1995,Lower Saxony,Lower Secondary Level,Disagree completely,0.49976,104,175,0.42546,0.57405
1995,Lower Saxony,Upper Secondary Level,Agree,0.09342,43,468,0.06702,0.11981
1995,Lower Saxony,Upper Secondary Level,Disagree,0.36303,179,468,0.31941,0.40664
1995,Lower Saxony,Upper Secondary Level,Disagree completely,0.47135,246,468,0.42608,0.51663
1995,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.39290,33,33,0.22368,0.56212
1995,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.56858,52,52,0.43265,0.70451
1995,North Rhine-Westphalia,Pre-primary Level,Disagree,0.63745,31,31,0.46542,0.80948
1995,North Rhine-Westphalia,Primary Level,Disagree,0.33661,44,103,0.24490,0.42831
1995,North Rhine-Westphalia,Primary Level,Disagree completely,0.47246,59,103,0.37558,0.56935
1995,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.06800,31,483,0.04552,0.09047
1995,North Rhine-Westphalia,Lower Secondary Level,Agree,0.13507,63,483,0.10456,0.16558
1995,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.34601,175,483,0.30354,0.38848
1995,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.45092,214,483,0.40650,0.49535
1995,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.04397,51,1230,0.03251,0.05544
1995,North Rhine-Westphalia,Upper Secondary Level,Agree,0.11104,120,1230,0.09348,0.12861
1995,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.36432,440,1230,0.33742,0.39123
1995,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.48066,619,1230,0.45273,0.50860
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.36626,36,93,0.26781,0.46471
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.51165,57,93,0.40950,0.61379
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.35728,47,117,0.27007,0.44448
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.50276,70,117,0.41177,0.59375
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.33304,90,224,0.27118,0.39490
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.53241,134,224,0.46692,0.59789
1995,Hesse,Lower Secondary Level,Disagree,0.32587,65,171,0.25542,0.39633
1995,Hesse,Lower Secondary Level,Disagree completely,0.48559,106,171,0.41046,0.56072
1995,Hesse,Upper Secondary Level,Agree,0.09738,45,404,0.06844,0.12633
1995,Hesse,Upper Secondary Level,Disagree,0.34243,133,404,0.29610,0.38876
1995,Hesse,Upper Secondary Level,Disagree completely,0.52288,226,404,0.47411,0.57164
1995,Hesse,Second Stage of Tertiary Education,Disagree,0.40520,41,94,0.30542,0.50498
1995,Hesse,Second Stage of Tertiary Education,Disagree completely,0.41975,53,94,0.31944,0.52005
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.33035,61,161,0.25747,0.40323
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.53596,100,161,0.45868,0.61323
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.08496,31,320,0.05436,0.11555
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.36067,127,320,0.30797,0.41337
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.49939,162,320,0.44452,0.55426
1995,Baden-Wuerttemberg,Primary Level,Disagree,0.51714,66,105,0.42110,0.61318
1995,Baden-Wuerttemberg,Primary Level,Disagree completely,0.22475,39,105,0.14453,0.30498
1995,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.09004,48,372,0.06091,0.11917
1995,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.47541,172,372,0.42459,0.52622
1995,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.38597,152,372,0.33643,0.43551
1995,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.04055,35,765,0.02656,0.05453
1995,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.10128,74,765,0.07989,0.12268
1995,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.38768,315,765,0.35313,0.42223
1995,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.47049,341,765,0.43510,0.50589
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.43984,35,73,0.32518,0.55449
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.39451,38,73,0.28161,0.50740
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.42955,51,112,0.33746,0.52163
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.48300,61,112,0.39003,0.57596
1995,Bavaria,Lower Secondary Level,Agree,0.11184,32,313,0.07687,0.14681
1995,Bavaria,Lower Secondary Level,Disagree,0.36017,124,313,0.30690,0.41343
1995,Bavaria,Lower Secondary Level,Disagree completely,0.46727,157,313,0.41191,0.52264
1995,Bavaria,Upper Secondary Level,Agree completely,0.05628,36,825,0.04055,0.07202
1995,Bavaria,Upper Secondary Level,Agree,0.10668,85,825,0.08561,0.12776
1995,Bavaria,Upper Secondary Level,Disagree,0.39355,317,825,0.36019,0.42691
1995,Bavaria,Upper Secondary Level,Disagree completely,0.44349,387,825,0.40956,0.47741
1995,Bavaria,Post-secondary Non-tertiary Level,Disagree completely,0.55318,31,31,0.37527,0.73109
1995,Bavaria,First Stage of Tertiary Education,Disagree,0.40880,36,87,0.30490,0.51271
1995,Bavaria,First Stage of Tertiary Education,Disagree completely,0.38597,51,87,0.28307,0.48886
1995,Bavaria,Second Stage of Tertiary Education,Disagree,0.33539,54,150,0.25958,0.41119
1995,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.55337,96,150,0.47354,0.63320
1995,Berlin,Upper Secondary Level,Disagree,0.45622,95,174,0.38200,0.53044
1995,Berlin,Upper Secondary Level,Disagree completely,0.35392,79,174,0.28266,0.42517
1995,Berlin,Second Stage of Tertiary Education,Disagree,0.40107,52,113,0.31030,0.49184
1995,Berlin,Second Stage of Tertiary Education,Disagree completely,0.50100,61,113,0.40840,0.59360
1995,Brandenburg,Upper Secondary Level,Agree,0.17160,44,255,0.12524,0.21797
1995,Brandenburg,Upper Secondary Level,Disagree,0.39879,107,255,0.33858,0.45901
1995,Brandenburg,Upper Secondary Level,Disagree completely,0.36744,104,255,0.30815,0.42673
1995,Brandenburg,Second Stage of Tertiary Education,Disagree,0.41833,57,115,0.32777,0.50888
1995,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.44164,58,115,0.35048,0.53279
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.40725,90,164,0.33183,0.48268
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.41868,74,164,0.34294,0.49442
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.43058,36,73,0.31620,0.54495
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.47965,37,73,0.36425,0.59505
1995,Saxony,Lower Secondary Level,Disagree,0.40122,43,88,0.29822,0.50421
1995,Saxony,Lower Secondary Level,Disagree completely,0.44867,45,88,0.34416,0.55318
1995,Saxony,Upper Secondary Level,Agree,0.10789,61,539,0.08167,0.13410
1995,Saxony,Upper Secondary Level,Disagree,0.41981,236,539,0.37810,0.46151
1995,Saxony,Upper Secondary Level,Disagree completely,0.43293,242,539,0.39106,0.47480
1995,Saxony,Second Stage of Tertiary Education,Disagree,0.44233,104,187,0.37095,0.51371
1995,Saxony,Second Stage of Tertiary Education,Disagree completely,0.38832,83,187,0.31828,0.45836
1995,Saxony-Anhalt,Upper Secondary Level,Agree,0.11626,41,328,0.08152,0.15101
1995,Saxony-Anhalt,Upper Secondary Level,Disagree,0.38015,129,328,0.32753,0.43276
1995,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.45212,158,328,0.39817,0.50606
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.38913,59,130,0.30500,0.47327
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.45794,71,130,0.37196,0.54392
1995,Thuringa,Upper Secondary Level,Agree,0.09994,37,349,0.06843,0.13145
1995,Thuringa,Upper Secondary Level,Disagree,0.43637,170,349,0.38426,0.48847
1995,Thuringa,Upper Secondary Level,Disagree completely,0.41251,142,349,0.36079,0.46424
1995,Thuringa,Second Stage of Tertiary Education,Disagree,0.36044,43,95,0.26338,0.45751
1995,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.43926,52,95,0.33893,0.53959
1996,Schleswig-Holstein,Upper Secondary Level,Disagree,0.38287,54,128,0.29833,0.46742
1996,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.47558,74,128,0.38872,0.56243
1996,Lower Saxony,Lower Secondary Level,Disagree,0.31853,60,157,0.24541,0.39164
1996,Lower Saxony,Lower Secondary Level,Disagree completely,0.46083,97,157,0.38261,0.53906
1996,Lower Saxony,Upper Secondary Level,Agree completely,0.07359,33,507,0.05084,0.09634
1996,Lower Saxony,Upper Secondary Level,Agree,0.13793,60,507,0.10789,0.16798
1996,Lower Saxony,Upper Secondary Level,Disagree,0.32180,176,507,0.28109,0.36250
1996,Lower Saxony,Upper Secondary Level,Disagree completely,0.46668,238,507,0.42321,0.51015
1996,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.32284,37,91,0.22624,0.41944
1996,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.57319,54,91,0.47100,0.67537
