"plh0190","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Stimmt ganz u.gar","1991","Realschule","80","0.0581699753943993","0.0459483687953901","0.0703915819934086"
"Stimmt ganz u.gar","1991","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1991","AkademikerIn","60","0.071767538332069","0.0547628429389756","0.0887722337251624"
"Stimmt eher","1991","(noch) kein Abschluss","","","",""
"Stimmt eher","1991","Hauptschule","120","0.0814602348495917","0.0664219908929596","0.0964984788062238"
"Stimmt eher","1991","Realschule","182","0.124353010043036","0.107123010137028","0.141583009949043"
"Stimmt eher","1991","(Fach-)Abitur","","","",""
"Stimmt eher","1991","AkademikerIn","88","0.102248776843143","0.0822877205627832","0.122209833123503"
"Stimmt eher nicht","1991","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1991","Hauptschule","335","0.266428216057472","0.242123713692031","0.290732718422912"
"Stimmt eher nicht","1991","Realschule","446","0.307164786470839","0.283077200147988","0.33125237279369"
"Stimmt eher nicht","1991","(Fach-)Abitur","43","0.350315132573598","0.264237976070309","0.436392289076886"
"Stimmt eher nicht","1991","AkademikerIn","286","0.316704358988012","0.28605595940371","0.347352758572313"
"Stimmt ganz u.gar nicht","1991","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1991","Hauptschule","732","0.592247779825811","0.565231521294035","0.619264038357587"
"Stimmt ganz u.gar nicht","1991","Realschule","701","0.510312228091726","0.484210442878389","0.536414013305064"
"Stimmt ganz u.gar nicht","1991","(Fach-)Abitur","60","0.493089919483684","0.402883880444468","0.5832959585229"
"Stimmt ganz u.gar nicht","1991","AkademikerIn","451","0.509279325836776","0.476343264975936","0.542215386697616"
"Stimmt ganz u.gar","1992","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1992","Hauptschule","259","0.0537919644739454","0.0475373292898825","0.0600465996580083"
"Stimmt ganz u.gar","1992","Realschule","134","0.0428788327658766","0.0354839599730946","0.0502737055586586"
"Stimmt ganz u.gar","1992","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1992","AkademikerIn","74","0.0516032564093312","0.0405399213741799","0.0626665914444824"
"Stimmt eher","1992","(noch) kein Abschluss","","","",""
"Stimmt eher","1992","Hauptschule","549","0.110468425277628","0.101777825884221","0.119159024671036"
"Stimmt eher","1992","Realschule","328","0.115381468553108","0.103719501303877","0.127043435802339"
"Stimmt eher","1992","(Fach-)Abitur","78","0.108922785916148","0.0854029015453314","0.132442670286965"
"Stimmt eher","1992","AkademikerIn","117","0.076848039534355","0.0635280011085906","0.0901680779601194"
"Stimmt eher nicht","1992","(noch) kein Abschluss","89","0.414162498936086","0.348924594220092","0.47940040365208"
"Stimmt eher nicht","1992","Hauptschule","1656","0.332608078018158","0.319546163588321","0.345669992447994"
"Stimmt eher nicht","1992","Realschule","979","0.348630099426693","0.33123519476482","0.366025004088566"
"Stimmt eher nicht","1992","(Fach-)Abitur","238","0.361849340169393","0.325571314264811","0.398127366073975"
"Stimmt eher nicht","1992","AkademikerIn","493","0.323023786824129","0.299637760197696","0.346409813450562"
"Stimmt ganz u.gar nicht","1992","(noch) kein Abschluss","89","0.398239363687627","0.333404289230853","0.463074438144401"
"Stimmt ganz u.gar nicht","1992","Hauptschule","2534","0.503131532230268","0.489269993221503","0.516993071239034"
"Stimmt ganz u.gar nicht","1992","Realschule","1442","0.493109599254323","0.474859949593456","0.511359248915189"
"Stimmt ganz u.gar nicht","1992","(Fach-)Abitur","336","0.492614547448959","0.454871169600129","0.530357925297789"
"Stimmt ganz u.gar nicht","1992","AkademikerIn","852","0.548524917232185","0.523638203248006","0.573411631216363"
"Stimmt ganz u.gar","1993","(noch) kein Abschluss","40","0.0577620830642189","0.0408963146272278","0.07462785150121"
"Stimmt ganz u.gar","1993","Hauptschule","391","0.0736611810723236","0.0669374047660233","0.0803849573786239"
"Stimmt ganz u.gar","1993","Realschule","162","0.0630251025726159","0.0542499944111724","0.0718002107340594"
"Stimmt ganz u.gar","1993","(Fach-)Abitur","42","0.0483497916946173","0.0340797840553738","0.0626197993338608"
"Stimmt ganz u.gar","1993","AkademikerIn","84","0.057949408394926","0.0463176905562036","0.0695811262336484"
"Stimmt eher","1993","(noch) kein Abschluss","111","0.138925677600156","0.113921302654149","0.163930052546163"
"Stimmt eher","1993","Hauptschule","731","0.122337976262345","0.113903593906538","0.130772358618152"
"Stimmt eher","1993","Realschule","354","0.126680210755483","0.114669387974489","0.138691033536478"
"Stimmt eher","1993","(Fach-)Abitur","93","0.092510826115042","0.0732353446644921","0.111786307565592"
"Stimmt eher","1993","AkademikerIn","154","0.0984465158961779","0.0836152519026743","0.113277779889682"
"Stimmt eher nicht","1993","(noch) kein Abschluss","313","0.460096528559686","0.424064645472854","0.496128411646517"
"Stimmt eher nicht","1993","Hauptschule","2086","0.355842191096586","0.343518697511195","0.368165684681977"
"Stimmt eher nicht","1993","Realschule","1171","0.38321766748958","0.365661874796397","0.400773460182762"
"Stimmt eher nicht","1993","(Fach-)Abitur","324","0.385587106529327","0.353206898060521","0.417967314998134"
"Stimmt eher nicht","1993","AkademikerIn","581","0.365289499864564","0.341318360447161","0.389260639281967"
"Stimmt ganz u.gar nicht","1993","(noch) kein Abschluss","271","0.34321571077594","0.308891593351103","0.377539828200776"
"Stimmt ganz u.gar nicht","1993","Hauptschule","2590","0.448158651568745","0.435358002337946","0.460959300799544"
"Stimmt ganz u.gar nicht","1993","Realschule","1259","0.427077019182321","0.409214901653214","0.444939136711428"
"Stimmt ganz u.gar nicht","1993","(Fach-)Abitur","409","0.473552275661013","0.440336085452934","0.506768465869093"
"Stimmt ganz u.gar nicht","1993","AkademikerIn","731","0.478314575844332","0.453446430267231","0.503182721421434"
"Stimmt ganz u.gar","1994","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1994","Hauptschule","","","",""
"Stimmt ganz u.gar","1994","Realschule","","","",""
"Stimmt ganz u.gar","1994","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1994","AkademikerIn","","","",""
"Stimmt eher","1994","(noch) kein Abschluss","","","",""
"Stimmt eher","1994","Hauptschule","","","",""
"Stimmt eher","1994","Realschule","","","",""
"Stimmt eher","1994","(Fach-)Abitur","","","",""
"Stimmt eher","1994","AkademikerIn","","","",""
"Stimmt eher nicht","1994","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1994","Hauptschule","","","",""
"Stimmt eher nicht","1994","Realschule","","","",""
"Stimmt eher nicht","1994","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1994","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1994","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1994","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1994","Realschule","","","",""
"Stimmt ganz u.gar nicht","1994","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1994","AkademikerIn","","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","34","0.0398627214508128","0.0258333592209569","0.0538920836806688"
"Stimmt ganz u.gar","1995","Hauptschule","294","0.0538481137553296","0.0479442151804853","0.059752012330174"
"Stimmt ganz u.gar","1995","Realschule","134","0.0475784346336355","0.0399265163882222","0.0552303528790488"
"Stimmt ganz u.gar","1995","(Fach-)Abitur","41","0.0365408859265046","0.0250035000544076","0.0480782717986016"
"Stimmt ganz u.gar","1995","AkademikerIn","66","0.05007540083467","0.0396087713109021","0.0605420303584379"
"Stimmt eher","1995","(noch) kein Abschluss","112","0.142511503866926","0.117443087301953","0.167579920431899"
"Stimmt eher","1995","Hauptschule","624","0.116328193785394","0.10794207127411","0.124714316296679"
"Stimmt eher","1995","Realschule","297","0.0972991398387788","0.0866460138052989","0.107952265872259"
"Stimmt eher","1995","(Fach-)Abitur","119","0.118964871091151","0.0990578068127689","0.138871935369534"
"Stimmt eher","1995","AkademikerIn","151","0.0840109299327965","0.070698322987676","0.097323536877917"
"Stimmt eher nicht","1995","(noch) kein Abschluss","301","0.451068988608694","0.415385430023487","0.486752547193902"
"Stimmt eher nicht","1995","Hauptschule","2048","0.361193348934171","0.34862935269821","0.373757345170132"
"Stimmt eher nicht","1995","Realschule","1225","0.407699698340944","0.390035586395035","0.425363810286852"
"Stimmt eher nicht","1995","(Fach-)Abitur","395","0.403138109031408","0.372975764980108","0.433300453082707"
"Stimmt eher nicht","1995","AkademikerIn","642","0.37220869425883","0.349010671348238","0.395406717169421"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","300","0.366556786073567","0.332001677165855","0.401111894981278"
"Stimmt ganz u.gar nicht","1995","Hauptschule","2649","0.468630343525106","0.455578051292844","0.481682635757367"
"Stimmt ganz u.gar nicht","1995","Realschule","1317","0.447422727186642","0.429549368701623","0.465296085671661"
"Stimmt ganz u.gar nicht","1995","(Fach-)Abitur","461","0.441356133950937","0.410823565620375","0.471888702281498"
"Stimmt ganz u.gar nicht","1995","AkademikerIn","809","0.493704974973704","0.469711914446454","0.517698035500954"
"Stimmt ganz u.gar","1996","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1996","Hauptschule","292","0.0572296291506959","0.0510525717252144","0.0634066865761773"
"Stimmt ganz u.gar","1996","Realschule","90","0.0301647011370905","0.0240329624230733","0.0362964398511077"
"Stimmt ganz u.gar","1996","(Fach-)Abitur","34","0.0323428108554945","0.0213616018866223","0.0433240198243668"
"Stimmt ganz u.gar","1996","AkademikerIn","66","0.0515305247203612","0.0409621501854457","0.0620988992552768"
"Stimmt eher","1996","(noch) kein Abschluss","105","0.152440955775866","0.126276307528706","0.178605604023026"
"Stimmt eher","1996","Hauptschule","595","0.112720473561025","0.104310399061378","0.121130548060671"
"Stimmt eher","1996","Realschule","352","0.115513197422864","0.104054200184153","0.126972194661574"
"Stimmt eher","1996","(Fach-)Abitur","127","0.140230646381266","0.118677386766321","0.161783905996212"
"Stimmt eher","1996","AkademikerIn","160","0.0917649256955379","0.0779642062342926","0.105565645156783"
"Stimmt eher nicht","1996","(noch) kein Abschluss","324","0.464595519987222","0.428291259306178","0.500899780668265"
"Stimmt eher nicht","1996","Hauptschule","2089","0.386557726965881","0.373607951448827","0.399507502482935"
"Stimmt eher nicht","1996","Realschule","1303","0.433694431547065","0.415927907316534","0.451460955777597"
"Stimmt eher nicht","1996","(Fach-)Abitur","408","0.401903972061822","0.371470807094943","0.432337137028701"
"Stimmt eher nicht","1996","AkademikerIn","678","0.392495451419858","0.369152470483601","0.415838432356116"
"Stimmt ganz u.gar nicht","1996","(noch) kein Abschluss","271","0.345977418704161","0.311351656950772","0.380603180457549"
"Stimmt ganz u.gar nicht","1996","Hauptschule","2456","0.443492170322399","0.43028083157435","0.456703509070448"
"Stimmt ganz u.gar nicht","1996","Realschule","1244","0.420627669892981","0.402930128870457","0.438325210915504"
"Stimmt ganz u.gar nicht","1996","(Fach-)Abitur","428","0.425522570701417","0.394832471125307","0.456212670277527"
"Stimmt ganz u.gar nicht","1996","AkademikerIn","777","0.464209098164242","0.440368413378646","0.488049782949838"
"Stimmt ganz u.gar","1997","(noch) kein Abschluss","34","0.0605392681581653","0.0428598730240223","0.0782186632923083"
"Stimmt ganz u.gar","1997","Hauptschule","262","0.0571664129360911","0.0508177641544647","0.0635150617177175"
"Stimmt ganz u.gar","1997","Realschule","126","0.040851290278079","0.0336481795791669","0.0480544009769911"
"Stimmt ganz u.gar","1997","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1997","AkademikerIn","73","0.0446013425812824","0.0346350010282445","0.0545676841343204"
"Stimmt eher","1997","(noch) kein Abschluss","93","0.153485740063469","0.12676425081748","0.180207229309458"
"Stimmt eher","1997","Hauptschule","580","0.120885865079658","0.111971227311923","0.129800502847393"
"Stimmt eher","1997","Realschule","314","0.105661210300735","0.0944749981680748","0.116847422433394"
"Stimmt eher","1997","(Fach-)Abitur","103","0.110147041014309","0.0904553044157142","0.129838777612904"
"Stimmt eher","1997","AkademikerIn","137","0.077976563569862","0.0650309537447434","0.0909221733949807"
"Stimmt eher nicht","1997","(noch) kein Abschluss","302","0.415578258046133","0.379044100729433","0.452112415362834"
"Stimmt eher nicht","1997","Hauptschule","2025","0.386346024100176","0.373030958575564","0.399661089624789"
"Stimmt eher nicht","1997","Realschule","1242","0.422465963466564","0.40449137808723","0.440440548845897"
"Stimmt eher nicht","1997","(Fach-)Abitur","449","0.461961231306022","0.430603255099151","0.493319207512893"
"Stimmt eher nicht","1997","AkademikerIn","659","0.398533567075426","0.374895735276673","0.42217139887418"
"Stimmt ganz u.gar nicht","1997","(noch) kein Abschluss","270","0.370396733732232","0.3345972665024","0.406196200962064"
"Stimmt ganz u.gar nicht","1997","Hauptschule","2270","0.435601697884074","0.422042595521496","0.449160800246652"
"Stimmt ganz u.gar nicht","1997","Realschule","1219","0.431021535954623","0.413000837232734","0.449042234676512"
"Stimmt ganz u.gar nicht","1997","(Fach-)Abitur","391","0.395809258284716","0.365050522372465","0.426567994196967"
"Stimmt ganz u.gar nicht","1997","AkademikerIn","779","0.478888526773429","0.454769930877284","0.503007122669574"
"Stimmt ganz u.gar","1998","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1998","Hauptschule","","","",""
"Stimmt ganz u.gar","1998","Realschule","","","",""
"Stimmt ganz u.gar","1998","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1998","AkademikerIn","","","",""
"Stimmt eher","1998","(noch) kein Abschluss","","","",""
"Stimmt eher","1998","Hauptschule","","","",""
"Stimmt eher","1998","Realschule","","","",""
"Stimmt eher","1998","(Fach-)Abitur","","","",""
"Stimmt eher","1998","AkademikerIn","","","",""
"Stimmt eher nicht","1998","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1998","Hauptschule","","","",""
"Stimmt eher nicht","1998","Realschule","","","",""
"Stimmt eher nicht","1998","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1998","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1998","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1998","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1998","Realschule","","","",""
"Stimmt ganz u.gar nicht","1998","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1998","AkademikerIn","","","",""
"Stimmt ganz u.gar","1999","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1999","Hauptschule","","","",""
"Stimmt ganz u.gar","1999","Realschule","","","",""
"Stimmt ganz u.gar","1999","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1999","AkademikerIn","","","",""
"Stimmt eher","1999","(noch) kein Abschluss","","","",""
"Stimmt eher","1999","Hauptschule","","","",""
"Stimmt eher","1999","Realschule","","","",""
"Stimmt eher","1999","(Fach-)Abitur","","","",""
"Stimmt eher","1999","AkademikerIn","","","",""
"Stimmt eher nicht","1999","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1999","Hauptschule","","","",""
"Stimmt eher nicht","1999","Realschule","","","",""
"Stimmt eher nicht","1999","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1999","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1999","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1999","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1999","Realschule","","","",""
"Stimmt ganz u.gar nicht","1999","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1999","AkademikerIn","","","",""
"Stimmt ganz u.gar","2000","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2000","Hauptschule","","","",""
"Stimmt ganz u.gar","2000","Realschule","","","",""
"Stimmt ganz u.gar","2000","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2000","AkademikerIn","","","",""
"Stimmt eher","2000","(noch) kein Abschluss","","","",""
"Stimmt eher","2000","Hauptschule","","","",""
"Stimmt eher","2000","Realschule","","","",""
"Stimmt eher","2000","(Fach-)Abitur","","","",""
"Stimmt eher","2000","AkademikerIn","","","",""
"Stimmt eher nicht","2000","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2000","Hauptschule","","","",""
"Stimmt eher nicht","2000","Realschule","","","",""
"Stimmt eher nicht","2000","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2000","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2000","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2000","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2000","Realschule","","","",""
"Stimmt ganz u.gar nicht","2000","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2000","AkademikerIn","","","",""
"Stimmt ganz u.gar","2001","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2001","Hauptschule","","","",""
"Stimmt ganz u.gar","2001","Realschule","","","",""
"Stimmt ganz u.gar","2001","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2001","AkademikerIn","","","",""
"Stimmt eher","2001","(noch) kein Abschluss","","","",""
"Stimmt eher","2001","Hauptschule","","","",""
"Stimmt eher","2001","Realschule","","","",""
"Stimmt eher","2001","(Fach-)Abitur","","","",""
"Stimmt eher","2001","AkademikerIn","","","",""
"Stimmt eher nicht","2001","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2001","Hauptschule","","","",""
"Stimmt eher nicht","2001","Realschule","","","",""
"Stimmt eher nicht","2001","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2001","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2001","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2001","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2001","Realschule","","","",""
"Stimmt ganz u.gar nicht","2001","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2001","AkademikerIn","","","",""
"Stimmt ganz u.gar","2002","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2002","Hauptschule","","","",""
"Stimmt ganz u.gar","2002","Realschule","","","",""
"Stimmt ganz u.gar","2002","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2002","AkademikerIn","","","",""
"Stimmt eher","2002","(noch) kein Abschluss","","","",""
"Stimmt eher","2002","Hauptschule","","","",""
"Stimmt eher","2002","Realschule","","","",""
"Stimmt eher","2002","(Fach-)Abitur","","","",""
"Stimmt eher","2002","AkademikerIn","","","",""
"Stimmt eher nicht","2002","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2002","Hauptschule","","","",""
"Stimmt eher nicht","2002","Realschule","","","",""
"Stimmt eher nicht","2002","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2002","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2002","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2002","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2002","Realschule","","","",""
"Stimmt ganz u.gar nicht","2002","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2002","AkademikerIn","","","",""
"Stimmt ganz u.gar","2003","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2003","Hauptschule","","","",""
"Stimmt ganz u.gar","2003","Realschule","","","",""
"Stimmt ganz u.gar","2003","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2003","AkademikerIn","","","",""
"Stimmt eher","2003","(noch) kein Abschluss","","","",""
"Stimmt eher","2003","Hauptschule","","","",""
"Stimmt eher","2003","Realschule","","","",""
"Stimmt eher","2003","(Fach-)Abitur","","","",""
"Stimmt eher","2003","AkademikerIn","","","",""
"Stimmt eher nicht","2003","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2003","Hauptschule","","","",""
"Stimmt eher nicht","2003","Realschule","","","",""
"Stimmt eher nicht","2003","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2003","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2003","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2003","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2003","Realschule","","","",""
"Stimmt ganz u.gar nicht","2003","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2003","AkademikerIn","","","",""
"Stimmt ganz u.gar","2004","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2004","Hauptschule","","","",""
"Stimmt ganz u.gar","2004","Realschule","","","",""
"Stimmt ganz u.gar","2004","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2004","AkademikerIn","","","",""
"Stimmt eher","2004","(noch) kein Abschluss","","","",""
"Stimmt eher","2004","Hauptschule","","","",""
"Stimmt eher","2004","Realschule","","","",""
"Stimmt eher","2004","(Fach-)Abitur","","","",""
"Stimmt eher","2004","AkademikerIn","","","",""
"Stimmt eher nicht","2004","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2004","Hauptschule","","","",""
"Stimmt eher nicht","2004","Realschule","","","",""
"Stimmt eher nicht","2004","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2004","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2004","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2004","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2004","Realschule","","","",""
"Stimmt ganz u.gar nicht","2004","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2004","AkademikerIn","","","",""
"Stimmt ganz u.gar","2005","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2005","Hauptschule","","","",""
"Stimmt ganz u.gar","2005","Realschule","","","",""
"Stimmt ganz u.gar","2005","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2005","AkademikerIn","","","",""
"Stimmt eher","2005","(noch) kein Abschluss","","","",""
"Stimmt eher","2005","Hauptschule","","","",""
"Stimmt eher","2005","Realschule","","","",""
"Stimmt eher","2005","(Fach-)Abitur","","","",""
"Stimmt eher","2005","AkademikerIn","","","",""
"Stimmt eher nicht","2005","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2005","Hauptschule","","","",""
"Stimmt eher nicht","2005","Realschule","","","",""
"Stimmt eher nicht","2005","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2005","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2005","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2005","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2005","Realschule","","","",""
"Stimmt ganz u.gar nicht","2005","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2005","AkademikerIn","","","",""
"Stimmt ganz u.gar","2006","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2006","Hauptschule","","","",""
"Stimmt ganz u.gar","2006","Realschule","","","",""
"Stimmt ganz u.gar","2006","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2006","AkademikerIn","","","",""
"Stimmt eher","2006","(noch) kein Abschluss","","","",""
"Stimmt eher","2006","Hauptschule","","","",""
"Stimmt eher","2006","Realschule","","","",""
"Stimmt eher","2006","(Fach-)Abitur","","","",""
"Stimmt eher","2006","AkademikerIn","","","",""
"Stimmt eher nicht","2006","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2006","Hauptschule","","","",""
"Stimmt eher nicht","2006","Realschule","","","",""
"Stimmt eher nicht","2006","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2006","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2006","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2006","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2006","Realschule","","","",""
"Stimmt ganz u.gar nicht","2006","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2006","AkademikerIn","","","",""
"Stimmt ganz u.gar","2007","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2007","Hauptschule","","","",""
"Stimmt ganz u.gar","2007","Realschule","","","",""
"Stimmt ganz u.gar","2007","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","2007","AkademikerIn","","","",""
"Stimmt eher","2007","(noch) kein Abschluss","","","",""
"Stimmt eher","2007","Hauptschule","","","",""
"Stimmt eher","2007","Realschule","","","",""
"Stimmt eher","2007","(Fach-)Abitur","","","",""
"Stimmt eher","2007","AkademikerIn","","","",""
"Stimmt eher nicht","2007","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","2007","Hauptschule","","","",""
"Stimmt eher nicht","2007","Realschule","","","",""
"Stimmt eher nicht","2007","(Fach-)Abitur","","","",""
"Stimmt eher nicht","2007","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","2007","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","2007","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","2007","Realschule","","","",""
"Stimmt ganz u.gar nicht","2007","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","2007","AkademikerIn","","","",""
"Stimmt ganz u.gar","2008","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","2008","Hauptschule","275","0.0532070312136431","0.0475155211569248","0.0588985412703614"
"Stimmt ganz u.gar","2008","Realschule","198","0.0501734645011901","0.0439751182529026","0.0563718107494776"
"Stimmt ganz u.gar","2008","(Fach-)Abitur","65","0.0378709110680977","0.0296078548082254","0.0461339673279701"
"Stimmt ganz u.gar","2008","AkademikerIn","151","0.0424967882568809","0.0361957290876523","0.0487978474261095"
"Stimmt eher","2008","(noch) kein Abschluss","65","0.142139787883295","0.110802962632202","0.173476613134387"
"Stimmt eher","2008","Hauptschule","682","0.118102973988859","0.10991917718245","0.126286770795268"
"Stimmt eher","2008","Realschule","591","0.126360645263743","0.116926802125177","0.13579448840231"
"Stimmt eher","2008","(Fach-)Abitur","229","0.131354604384094","0.116732325193791","0.145976883574396"
