year,quintil_oecd,sampreg,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,2nd Quintile,East,Disagree,0.44207,375,833,0.40832,0.47582
1997,2nd Quintile,East,Disagree completely,0.37518,312,833,0.34228,0.40808
1997,3rd Quintile,West,Agree completely,0.04285,74,1658,0.03310,0.05260
1997,3rd Quintile,West,Agree,0.10501,182,1658,0.09025,0.11977
1997,3rd Quintile,West,Disagree,0.40684,679,1658,0.38318,0.43049
1997,3rd Quintile,West,Disagree completely,0.44530,723,1658,0.42137,0.46923
1997,3rd Quintile,East,Agree completely,0.04958,37,753,0.03407,0.06510
1997,3rd Quintile,East,Agree,0.11877,85,753,0.09565,0.14189
1997,3rd Quintile,East,Disagree,0.44589,354,753,0.41036,0.48142
1997,3rd Quintile,East,Disagree completely,0.38576,277,753,0.35097,0.42055
1997,4th Quintile,West,Agree completely,0.03949,66,1861,0.03064,0.04834
1997,4th Quintile,West,Agree,0.11722,175,1861,0.10260,0.13184
1997,4th Quintile,West,Disagree,0.37139,715,1861,0.34943,0.39335
1997,4th Quintile,West,Disagree completely,0.47190,905,1861,0.44921,0.49459
1997,4th Quintile,East,Agree,0.13195,83,630,0.10550,0.15840
1997,4th Quintile,East,Disagree,0.42860,299,630,0.38992,0.46727
1997,4th Quintile,East,Disagree completely,0.39750,248,630,0.35925,0.43574
1997,5th Quintile,West,Agree completely,0.03211,65,1933,0.02425,0.03997
1997,5th Quintile,West,Agree,0.08596,173,1933,0.07346,0.09846
1997,5th Quintile,West,Disagree,0.41785,771,1933,0.39586,0.43984
1997,5th Quintile,West,Disagree completely,0.46408,924,1933,0.44185,0.48632
1997,5th Quintile,East,Agree,0.11360,38,338,0.07972,0.14748
1997,5th Quintile,East,Disagree,0.37201,143,338,0.32041,0.42362
1997,5th Quintile,East,Disagree completely,0.45092,157,338,0.39779,0.50405
2008,1st Quintile,West,Agree completely,0.05555,77,1776,0.04490,0.06621
2008,1st Quintile,West,Agree,0.12661,216,1776,0.11114,0.14208
2008,1st Quintile,West,Disagree,0.38739,685,1776,0.36472,0.41005
2008,1st Quintile,West,Disagree completely,0.43045,798,1776,0.40742,0.45349
2008,1st Quintile,East,Agree,0.15055,107,722,0.12444,0.17665
2008,1st Quintile,East,Disagree,0.43567,348,722,0.39948,0.47187
2008,1st Quintile,East,Disagree completely,0.36355,267,722,0.32843,0.39866
2008,2nd Quintile,West,Agree completely,0.04244,81,2049,0.03371,0.05117
2008,2nd Quintile,West,Agree,0.12408,232,2049,0.10980,0.13836
2008,2nd Quintile,West,Disagree,0.39621,813,2049,0.37503,0.41739
2008,2nd Quintile,West,Disagree completely,0.43727,923,2049,0.41579,0.45876
2008,2nd Quintile,East,Agree completely,0.04189,33,945,0.02911,0.05467
2008,2nd Quintile,East,Agree,0.12717,110,945,0.10592,0.14843
2008,2nd Quintile,East,Disagree,0.40862,398,945,0.37727,0.43998
2008,2nd Quintile,East,Disagree completely,0.42231,404,945,0.39080,0.45382
2008,3rd Quintile,West,Agree completely,0.05217,108,2410,0.04329,0.06104
2008,3rd Quintile,West,Agree,0.11998,274,2410,0.10701,0.13296
2008,3rd Quintile,West,Disagree,0.40787,947,2410,0.38825,0.42750
2008,3rd Quintile,West,Disagree completely,0.41998,1081,2410,0.40027,0.43969
2008,3rd Quintile,East,Agree completely,0.04072,37,1091,0.02899,0.05245
2008,3rd Quintile,East,Agree,0.15245,147,1091,0.13111,0.17379
2008,3rd Quintile,East,Disagree,0.42372,494,1091,0.39438,0.45305
2008,3rd Quintile,East,Disagree completely,0.38312,413,1091,0.35426,0.41198
2008,4th Quintile,West,Agree completely,0.04953,126,2872,0.04159,0.05746
2008,4th Quintile,West,Agree,0.12495,316,2872,0.11285,0.13704
2008,4th Quintile,West,Disagree,0.40865,1145,2872,0.39067,0.42663
2008,4th Quintile,West,Disagree completely,0.41687,1285,2872,0.39884,0.43491
2008,4th Quintile,East,Agree completely,0.06254,39,756,0.04527,0.07981
2008,4th Quintile,East,Agree,0.11339,96,756,0.09077,0.13601
2008,4th Quintile,East,Disagree,0.45547,352,756,0.41995,0.49100
2008,4th Quintile,East,Disagree completely,0.36860,269,756,0.33419,0.40301
2008,5th Quintile,West,Agree completely,0.04614,169,4289,0.03986,0.05242
2008,5th Quintile,West,Agree,0.10286,408,4289,0.09377,0.11195
2008,5th Quintile,West,Disagree,0.38557,1577,4289,0.37100,0.40014
2008,5th Quintile,West,Disagree completely,0.46543,2135,4289,0.45050,0.48036
2008,5th Quintile,East,Agree,0.09580,82,680,0.07366,0.11793
2008,5th Quintile,East,Disagree,0.47841,321,680,0.44083,0.51598
2008,5th Quintile,East,Disagree completely,0.39098,277,680,0.35427,0.42768
2013,1st Quintile,West,Agree completely,0.06393,113,1715,0.05235,0.07551
2013,1st Quintile,West,Agree,0.12711,206,1715,0.11134,0.14288
2013,1st Quintile,West,Disagree,0.34789,603,1715,0.32534,0.37043
2013,1st Quintile,West,Disagree completely,0.46108,793,1715,0.43748,0.48467
2013,1st Quintile,East,Agree completely,0.09110,53,817,0.07135,0.11084
2013,1st Quintile,East,Agree,0.11419,91,817,0.09237,0.13602
2013,1st Quintile,East,Disagree,0.36254,310,817,0.32955,0.39552
2013,1st Quintile,East,Disagree completely,0.43217,363,817,0.39818,0.46616
2013,2nd Quintile,West,Agree completely,0.06683,114,2034,0.05597,0.07768
2013,2nd Quintile,West,Agree,0.10106,204,2034,0.08796,0.11416
2013,2nd Quintile,West,Disagree,0.35092,702,2034,0.33018,0.37167
2013,2nd Quintile,West,Disagree completely,0.48119,1014,2034,0.45947,0.50291
2013,2nd Quintile,East,Agree completely,0.07177,56,962,0.05546,0.08809
2013,2nd Quintile,East,Agree,0.09870,96,962,0.07984,0.11755
2013,2nd Quintile,East,Disagree,0.40884,391,962,0.37775,0.43992
2013,2nd Quintile,East,Disagree completely,0.42069,419,962,0.38948,0.45190
2013,3rd Quintile,West,Agree completely,0.04971,110,2419,0.04104,0.05837
2013,3rd Quintile,West,Agree,0.10318,251,2419,0.09106,0.11531
2013,3rd Quintile,West,Disagree,0.37739,879,2419,0.35807,0.39672
2013,3rd Quintile,West,Disagree completely,0.46972,1179,2419,0.44982,0.48961
2013,3rd Quintile,East,Agree completely,0.04690,34,836,0.03256,0.06124
2013,3rd Quintile,East,Agree,0.11888,77,836,0.09693,0.14083
2013,3rd Quintile,East,Disagree,0.40796,359,836,0.37462,0.44129
2013,3rd Quintile,East,Disagree completely,0.42626,366,836,0.39272,0.45980
2013,4th Quintile,West,Agree completely,0.05573,136,2911,0.04740,0.06407
2013,4th Quintile,West,Agree,0.08545,266,2911,0.07529,0.09560
2013,4th Quintile,West,Disagree,0.38414,1085,2911,0.36647,0.40182
2013,4th Quintile,West,Disagree completely,0.47467,1424,2911,0.45653,0.49282
2013,4th Quintile,East,Agree completely,0.04398,34,737,0.02916,0.05879
2013,4th Quintile,East,Agree,0.10839,74,737,0.08593,0.13085
2013,4th Quintile,East,Disagree,0.36950,286,737,0.33463,0.40437
2013,4th Quintile,East,Disagree completely,0.47813,343,737,0.44204,0.51422
2013,5th Quintile,West,Agree completely,0.04340,165,3915,0.03701,0.04978
2013,5th Quintile,West,Agree,0.09267,330,3915,0.08359,0.10176
2013,5th Quintile,West,Disagree,0.36482,1324,3915,0.34974,0.37990
2013,5th Quintile,West,Disagree completely,0.49911,2096,3915,0.48345,0.51478
2013,5th Quintile,East,Agree,0.11081,53,554,0.08465,0.13697
2013,5th Quintile,East,Disagree,0.43287,243,554,0.39158,0.47417
2013,5th Quintile,East,Disagree completely,0.42538,258,554,0.38418,0.46659
2018,1st Quintile,West,Agree completely,0.06645,175,2756,0.05715,0.07575
2018,1st Quintile,West,Agree,0.15582,398,2756,0.14228,0.16937
2018,1st Quintile,West,Disagree,0.35286,938,2756,0.33501,0.37070
2018,1st Quintile,West,Disagree completely,0.42488,1245,2756,0.40642,0.44333
2018,1st Quintile,East,Agree completely,0.06582,57,953,0.05007,0.08157
2018,1st Quintile,East,Agree,0.15194,126,953,0.12914,0.17474
2018,1st Quintile,East,Disagree,0.40580,362,953,0.37461,0.43700
2018,1st Quintile,East,Disagree completely,0.37644,408,953,0.34566,0.40721
2018,2nd Quintile,West,Agree completely,0.06259,196,3286,0.05431,0.07087
2018,2nd Quintile,West,Agree,0.12023,393,3286,0.10911,0.13135
2018,2nd Quintile,West,Disagree,0.36466,1218,3286,0.34820,0.38112
2018,2nd Quintile,West,Disagree completely,0.45252,1479,3286,0.43550,0.46954
2018,2nd Quintile,East,Agree completely,0.06409,60,1199,0.05022,0.07796
2018,2nd Quintile,East,Agree,0.13220,137,1199,0.11302,0.15138
2018,2nd Quintile,East,Disagree,0.41258,514,1199,0.38470,0.44046
2018,2nd Quintile,East,Disagree completely,0.39113,488,1199,0.36349,0.41876
2018,3rd Quintile,West,Agree completely,0.05914,181,3361,0.05116,0.06711
2018,3rd Quintile,West,Agree,0.11202,373,3361,0.10136,0.12269
2018,3rd Quintile,West,Disagree,0.38796,1268,3361,0.37149,0.40444
2018,3rd Quintile,West,Disagree completely,0.44087,1539,3361,0.42409,0.45766
2018,3rd Quintile,East,Agree completely,0.05693,46,931,0.04203,0.07182
2018,3rd Quintile,East,Agree,0.14184,105,931,0.11941,0.16426
2018,3rd Quintile,East,Disagree,0.40044,391,931,0.36895,0.43193
2018,3rd Quintile,East,Disagree completely,0.40080,389,931,0.36930,0.43230
2018,4th Quintile,West,Agree completely,0.05025,165,3635,0.04315,0.05735
2018,4th Quintile,West,Agree,0.12508,389,3635,0.11432,0.13583
2018,4th Quintile,West,Disagree,0.36400,1374,3635,0.34836,0.37964
2018,4th Quintile,West,Disagree completely,0.46067,1707,3635,0.44447,0.47688
2018,4th Quintile,East,Agree,0.15335,99,743,0.12743,0.17928
2018,4th Quintile,East,Disagree,0.43324,326,743,0.39759,0.46890
2018,4th Quintile,East,Disagree completely,0.38147,318,743,0.34651,0.41642
2018,5th Quintile,West,Agree completely,0.04262,184,4203,0.03651,0.04873
2018,5th Quintile,West,Agree,0.10592,384,4203,0.09661,0.11522
2018,5th Quintile,West,Disagree,0.38039,1574,4203,0.36572,0.39507
2018,5th Quintile,West,Disagree completely,0.47107,2061,4203,0.45598,0.48616
2018,5th Quintile,East,Agree,0.10183,48,552,0.07658,0.12709
2018,5th Quintile,East,Disagree,0.42032,244,552,0.37911,0.46154
2018,5th Quintile,East,Disagree completely,0.44318,260,552,0.40171,0.48466
