year,age_gr,sex,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,30-45 y.,female,Agree completely,0.07862,131,2068,0.06701,0.09022
1993,30-45 y.,female,Agree,0.11954,259,2068,0.10555,0.13353
1993,30-45 y.,female,Disagree,0.35479,758,2068,0.33416,0.37541
1993,30-45 y.,female,Disagree completely,0.44706,920,2068,0.42562,0.46849
1993,46-65 y.,male,Agree completely,0.06517,118,1846,0.05390,0.07643
1993,46-65 y.,male,Agree,0.12225,237,1846,0.10730,0.13719
1993,46-65 y.,male,Disagree,0.34359,649,1846,0.32192,0.36526
1993,46-65 y.,male,Disagree completely,0.46900,842,1846,0.44623,0.49177
1993,46-65 y.,female,Agree completely,0.07316,113,1747,0.06094,0.08537
1993,46-65 y.,female,Agree,0.12651,240,1747,0.11092,0.14210
1993,46-65 y.,female,Disagree,0.37087,657,1747,0.34821,0.39353
1993,46-65 y.,female,Disagree completely,0.42947,737,1747,0.40625,0.45268
1993,66 and older,male,Agree completely,0.08329,33,450,0.05773,0.10885
1993,66 and older,male,Agree,0.12229,59,450,0.09199,0.15260
1993,66 and older,male,Disagree,0.28385,131,450,0.24215,0.32556
1993,66 and older,male,Disagree completely,0.51056,227,450,0.46432,0.55680
1993,66 and older,female,Agree completely,0.07609,54,743,0.05701,0.09516
1993,66 and older,female,Agree,0.12453,96,743,0.10077,0.14829
1993,66 and older,female,Disagree,0.35208,267,743,0.31771,0.38644
1993,66 and older,female,Disagree completely,0.44731,326,743,0.41153,0.48308
1995,17-29 y.,male,Agree completely,0.04632,64,1560,0.03588,0.05675
1995,17-29 y.,male,Agree,0.10311,178,1560,0.08802,0.11821
1995,17-29 y.,male,Disagree,0.42998,630,1560,0.40540,0.45455
1995,17-29 y.,male,Disagree completely,0.42060,688,1560,0.39609,0.44510
1995,17-29 y.,female,Agree completely,0.03848,69,1592,0.02903,0.04794
1995,17-29 y.,female,Agree,0.11768,174,1592,0.10185,0.13352
1995,17-29 y.,female,Disagree,0.40167,614,1592,0.37758,0.42576
1995,17-29 y.,female,Disagree completely,0.44216,735,1592,0.41776,0.46657
1995,30-45 y.,male,Agree completely,0.04730,92,2105,0.03823,0.05637
1995,30-45 y.,male,Agree,0.11786,242,2105,0.10408,0.13163
1995,30-45 y.,male,Disagree,0.39851,859,2105,0.37759,0.41943
1995,30-45 y.,male,Disagree completely,0.43634,912,2105,0.41514,0.45753
1995,30-45 y.,female,Agree completely,0.05545,113,2199,0.04589,0.06502
1995,30-45 y.,female,Agree,0.09194,225,2199,0.07986,0.10401
1995,30-45 y.,female,Disagree,0.41049,891,2199,0.38993,0.43106
1995,30-45 y.,female,Disagree completely,0.44212,970,2199,0.42136,0.46288
1995,46-65 y.,male,Agree completely,0.06344,110,1857,0.05235,0.07453
1995,46-65 y.,male,Agree,0.11491,210,1857,0.10040,0.12942
1995,46-65 y.,male,Disagree,0.35213,665,1857,0.33040,0.37386
1995,46-65 y.,male,Disagree completely,0.46952,872,1857,0.44682,0.49223
1995,46-65 y.,female,Agree completely,0.06007,95,1766,0.04898,0.07115
1995,46-65 y.,female,Agree,0.12214,207,1766,0.10686,0.13742
1995,46-65 y.,female,Disagree,0.39554,693,1766,0.37273,0.41835
1995,46-65 y.,female,Disagree completely,0.42225,771,1766,0.39921,0.44530
1995,66 and older,male,Agree,0.09038,41,471,0.06445,0.11630
1995,66 and older,male,Disagree,0.28756,139,471,0.24664,0.32849
1995,66 and older,male,Disagree completely,0.59968,291,471,0.55538,0.64397
1995,66 and older,female,Agree,0.09666,73,751,0.07551,0.11781
1995,66 and older,female,Disagree,0.31161,239,751,0.27847,0.34476
1995,66 and older,female,Disagree completely,0.55661,439,751,0.52105,0.59216
1996,17-29 y.,male,Agree completely,0.03296,48,1454,0.02378,0.04214
1996,17-29 y.,male,Agree,0.12344,177,1454,0.10652,0.14035
1996,17-29 y.,male,Disagree,0.44911,624,1454,0.42354,0.47469
1996,17-29 y.,male,Disagree completely,0.39449,605,1454,0.36936,0.41962
1996,17-29 y.,female,Agree completely,0.03354,58,1540,0.02454,0.04253
1996,17-29 y.,female,Agree,0.11588,162,1540,0.09989,0.13187
1996,17-29 y.,female,Disagree,0.44234,640,1540,0.41752,0.46715
1996,17-29 y.,female,Disagree completely,0.40825,680,1540,0.38369,0.43280
1996,30-45 y.,male,Agree completely,0.05102,82,2139,0.04169,0.06034
1996,30-45 y.,male,Agree,0.12866,263,2139,0.11447,0.14285
1996,30-45 y.,male,Disagree,0.42432,923,2139,0.40337,0.44527
1996,30-45 y.,male,Disagree completely,0.39600,871,2139,0.37527,0.41673
1996,30-45 y.,female,Agree completely,0.04653,85,2169,0.03766,0.05540
1996,30-45 y.,female,Agree,0.11062,249,2169,0.09741,0.12382
1996,30-45 y.,female,Disagree,0.41249,892,2169,0.39177,0.43321
1996,30-45 y.,female,Disagree completely,0.43037,943,2169,0.40952,0.45121
1996,46-65 y.,male,Agree completely,0.06317,106,1818,0.05198,0.07436
1996,46-65 y.,male,Agree,0.09470,200,1818,0.08124,0.10817
1996,46-65 y.,male,Disagree,0.40144,710,1818,0.37890,0.42398
1996,46-65 y.,male,Disagree completely,0.44069,802,1818,0.41786,0.46352
1996,46-65 y.,female,Agree completely,0.05382,91,1771,0.04330,0.06433
1996,46-65 y.,female,Agree,0.12764,206,1771,0.11209,0.14318
1996,46-65 y.,female,Disagree,0.39018,710,1771,0.36745,0.41290
1996,46-65 y.,female,Disagree completely,0.42837,764,1771,0.40532,0.45142
1996,66 and older,male,Agree,0.08048,40,471,0.05589,0.10507
1996,66 and older,male,Disagree,0.33716,164,471,0.29442,0.37990
1996,66 and older,male,Disagree completely,0.53848,267,471,0.49341,0.58355
1996,66 and older,female,Agree completely,0.03604,32,775,0.02291,0.04917
1996,66 and older,female,Agree,0.11734,84,775,0.09466,0.14001
1996,66 and older,female,Disagree,0.33233,261,775,0.29914,0.36551
1996,66 and older,female,Disagree completely,0.51430,398,775,0.47909,0.54951
1997,17-29 y.,male,Agree completely,0.03489,50,1392,0.02525,0.04454
1997,17-29 y.,male,Agree,0.11633,142,1392,0.09948,0.13318
1997,17-29 y.,male,Disagree,0.41259,583,1392,0.38672,0.43846
1997,17-29 y.,male,Disagree completely,0.43618,617,1392,0.41012,0.46224
1997,17-29 y.,female,Agree completely,0.04858,57,1428,0.03742,0.05973
1997,17-29 y.,female,Agree,0.10916,149,1428,0.09298,0.12534
1997,17-29 y.,female,Disagree,0.42605,603,1428,0.40039,0.45171
1997,17-29 y.,female,Disagree completely,0.41621,619,1428,0.39063,0.44178
1997,30-45 y.,male,Agree completely,0.04401,81,2095,0.03522,0.05279
1997,30-45 y.,male,Agree,0.12106,249,2095,0.10709,0.13503
1997,30-45 y.,male,Disagree,0.43774,914,2095,0.41649,0.45899
1997,30-45 y.,male,Disagree completely,0.39719,851,2095,0.37624,0.41815
1997,30-45 y.,female,Agree completely,0.04130,93,2102,0.03279,0.04981
1997,30-45 y.,female,Agree,0.10531,222,2102,0.09218,0.11843
1997,30-45 y.,female,Disagree,0.44149,911,2102,0.42025,0.46272
1997,30-45 y.,female,Disagree completely,0.41190,876,2102,0.39086,0.43295
1997,46-65 y.,male,Agree completely,0.05834,92,1720,0.04726,0.06942
1997,46-65 y.,male,Agree,0.11424,194,1720,0.09920,0.12928
1997,46-65 y.,male,Disagree,0.39498,698,1720,0.37187,0.41808
1997,46-65 y.,male,Disagree completely,0.43244,736,1720,0.40902,0.45586
1997,46-65 y.,female,Agree completely,0.05748,95,1719,0.04648,0.06849
1997,46-65 y.,female,Agree,0.10983,185,1719,0.09504,0.12462
1997,46-65 y.,female,Disagree,0.40205,694,1719,0.37887,0.42524
1997,46-65 y.,female,Disagree completely,0.43063,745,1719,0.40722,0.45405
1997,66 and older,male,Agree,0.06350,34,464,0.04128,0.08571
1997,66 and older,male,Disagree,0.30461,154,464,0.26269,0.34653
1997,66 and older,male,Disagree completely,0.59182,276,464,0.54705,0.63659
1997,66 and older,female,Agree completely,0.06648,47,745,0.04858,0.08438
1997,66 and older,female,Agree,0.13283,95,745,0.10844,0.15721
1997,66 and older,female,Disagree,0.34112,258,745,0.30705,0.37518
1997,66 and older,female,Disagree completely,0.45958,345,745,0.42377,0.49539
2008,17-29 y.,male,Agree completely,0.04225,49,1428,0.03181,0.05269
2008,17-29 y.,male,Agree,0.13070,170,1428,0.11321,0.14819
2008,17-29 y.,male,Disagree,0.43735,615,1428,0.41162,0.46309
2008,17-29 y.,male,Disagree completely,0.38969,594,1428,0.36439,0.41499
2008,17-29 y.,female,Agree completely,0.05218,57,1542,0.04107,0.06328
2008,17-29 y.,female,Agree,0.11374,167,1542,0.09789,0.12959
2008,17-29 y.,female,Disagree,0.40676,613,1542,0.38224,0.43129
2008,17-29 y.,female,Disagree completely,0.42732,705,1542,0.40262,0.45202
2008,30-45 y.,male,Agree completely,0.04226,84,2415,0.03424,0.05029
2008,30-45 y.,male,Agree,0.13882,304,2415,0.12503,0.15261
2008,30-45 y.,male,Disagree,0.42616,1022,2415,0.40644,0.44589
2008,30-45 y.,male,Disagree completely,0.39276,1005,2415,0.37327,0.41224
2008,30-45 y.,female,Agree completely,0.04978,97,2596,0.04141,0.05815
2008,30-45 y.,female,Agree,0.12194,301,2596,0.10935,0.13453
2008,30-45 y.,female,Disagree,0.41944,1089,2596,0.40046,0.43843
2008,30-45 y.,female,Disagree completely,0.40884,1109,2596,0.38993,0.42776
2008,46-65 y.,male,Agree completely,0.05660,143,2984,0.04831,0.06489
2008,46-65 y.,male,Agree,0.12692,370,2984,0.11497,0.13887
2008,46-65 y.,male,Disagree,0.41495,1218,2984,0.39727,0.43263
2008,46-65 y.,male,Disagree completely,0.40153,1253,2984,0.38394,0.41912
2008,46-65 y.,female,Agree completely,0.05093,150,3266,0.04339,0.05847
2008,46-65 y.,female,Agree,0.12075,362,3266,0.10957,0.13192
2008,46-65 y.,female,Disagree,0.40205,1308,3266,0.38523,0.41887
2008,46-65 y.,female,Disagree completely,0.42627,1446,3266,0.40931,0.44324
2008,66 and older,male,Agree completely,0.04433,66,1610,0.03427,0.05438
2008,66 and older,male,Agree,0.10414,141,1610,0.08922,0.11907
2008,66 and older,male,Disagree,0.32754,536,1610,0.30461,0.35047
2008,66 and older,male,Disagree completely,0.52399,867,1610,0.49959,0.54840
2008,66 and older,female,Agree completely,0.04460,72,1799,0.03506,0.05414
2008,66 and older,female,Agree,0.10071,174,1799,0.08680,0.11462
2008,66 and older,female,Disagree,0.37194,680,1799,0.34960,0.39428
2008,66 and older,female,Disagree completely,0.48276,873,1799,0.45966,0.50586
2013,17-29 y.,male,Agree completely,0.03895,36,1155,0.02778,0.05011
2013,17-29 y.,male,Agree,0.08548,119,1155,0.06935,0.10161
2013,17-29 y.,male,Disagree,0.38176,419,1155,0.35373,0.40979
2013,17-29 y.,male,Disagree completely,0.49381,581,1155,0.46497,0.52266
2013,17-29 y.,female,Agree completely,0.04957,48,1205,0.03731,0.06184
2013,17-29 y.,female,Agree,0.08461,118,1205,0.06889,0.10033
2013,17-29 y.,female,Disagree,0.40011,467,1205,0.37244,0.42779
2013,17-29 y.,female,Disagree completely,0.46570,572,1205,0.43753,0.49388
2013,30-45 y.,male,Agree completely,0.02976,72,1757,0.02181,0.03771
2013,30-45 y.,male,Agree,0.10145,180,1757,0.08733,0.11558
2013,30-45 y.,male,Disagree,0.39901,648,1757,0.37610,0.42191
2013,30-45 y.,male,Disagree completely,0.46978,857,1757,0.44643,0.49312
2013,30-45 y.,female,Agree completely,0.04956,99,2151,0.04038,0.05873
2013,30-45 y.,female,Agree,0.08906,191,2151,0.07702,0.10110
2013,30-45 y.,female,Disagree,0.39132,823,2151,0.37069,0.41195
2013,30-45 y.,female,Disagree completely,0.47006,1038,2151,0.44897,0.49116
2013,46-65 y.,male,Agree completely,0.06264,166,3164,0.05420,0.07109
2013,46-65 y.,male,Agree,0.12482,350,3164,0.11331,0.13634
2013,46-65 y.,male,Disagree,0.37361,1168,3164,0.35675,0.39047
2013,46-65 y.,male,Disagree completely,0.43893,1480,3164,0.42163,0.45622
2013,46-65 y.,female,Agree completely,0.06567,181,3641,0.05762,0.07372
2013,46-65 y.,female,Agree,0.10276,369,3641,0.09290,0.11263
2013,46-65 y.,female,Disagree,0.35149,1325,3641,0.33598,0.36700
2013,46-65 y.,female,Disagree completely,0.48008,1766,3641,0.46385,0.49631
2013,66 and older,male,Agree completely,0.06228,113,1845,0.05125,0.07331
2013,66 and older,male,Agree,0.09052,145,1845,0.07742,0.10361
2013,66 and older,male,Disagree,0.32884,585,1845,0.30740,0.35029
2013,66 and older,male,Disagree completely,0.51836,1002,1845,0.49555,0.54117
2013,66 and older,female,Agree completely,0.06050,121,2006,0.05007,0.07094
2013,66 and older,female,Agree,0.09839,176,2006,0.08535,0.11142
2013,66 and older,female,Disagree,0.38036,749,2006,0.35911,0.40161
2013,66 and older,female,Disagree completely,0.46075,960,2006,0.43893,0.48257
2018,17-29 y.,male,Agree completely,0.04689,95,1846,0.03724,0.05654
2018,17-29 y.,male,Agree,0.12363,244,1846,0.10861,0.13865
2018,17-29 y.,male,Disagree,0.40543,728,1846,0.38303,0.42784
2018,17-29 y.,male,Disagree completely,0.42404,779,1846,0.40149,0.44660
2018,17-29 y.,female,Agree completely,0.06813,113,1873,0.05672,0.07955
2018,17-29 y.,female,Agree,0.11189,207,1873,0.09761,0.12617
2018,17-29 y.,female,Disagree,0.39876,712,1873,0.37658,0.42094
2018,17-29 y.,female,Disagree completely,0.42122,841,1873,0.39885,0.44359
2018,30-45 y.,male,Agree completely,0.04630,124,2696,0.03836,0.05423
2018,30-45 y.,male,Agree,0.13986,332,2696,0.12677,0.15296
2018,30-45 y.,male,Disagree,0.40962,1101,2696,0.39105,0.42818
2018,30-45 y.,male,Disagree completely,0.40422,1139,2696,0.38569,0.42275
2018,30-45 y.,female,Agree completely,0.06194,181,3635,0.05410,0.06978
2018,30-45 y.,female,Agree,0.10903,371,3635,0.09890,0.11916
2018,30-45 y.,female,Disagree,0.36465,1320,3635,0.34900,0.38030
2018,30-45 y.,female,Disagree completely,0.46438,1763,3635,0.44816,0.48060
2018,46-65 y.,male,Agree completely,0.05404,230,4119,0.04714,0.06095
2018,46-65 y.,male,Agree,0.15056,530,4119,0.13963,0.16148
2018,46-65 y.,male,Disagree,0.37305,1572,4119,0.35828,0.38782
2018,46-65 y.,male,Disagree completely,0.42235,1787,4119,0.40727,0.43744
2018,46-65 y.,female,Agree completely,0.05594,250,4754,0.04941,0.06247
2018,46-65 y.,female,Agree,0.12197,551,4754,0.11266,0.13127
2018,46-65 y.,female,Disagree,0.36137,1745,4754,0.34771,0.37502
2018,46-65 y.,female,Disagree completely,0.46073,2208,4754,0.44656,0.47490
2018,66 and older,male,Agree completely,0.06557,111,1795,0.05412,0.07702
2018,66 and older,male,Agree,0.10025,142,1795,0.08635,0.11414
2018,66 and older,male,Disagree,0.34686,620,1795,0.32483,0.36888
2018,66 and older,male,Disagree completely,0.48733,922,1795,0.46420,0.51046
2018,66 and older,female,Agree completely,0.04626,85,1919,0.03686,0.05566
2018,66 and older,female,Agree,0.10706,183,1919,0.09323,0.12090
2018,66 and older,female,Disagree,0.37601,718,1919,0.35433,0.39768
2018,66 and older,female,Disagree completely,0.47067,933,1919,0.44833,0.49301
