year,quintil_oecd,sex,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,1st Quintile,male,Agree completely,0.08654,65,958,0.06872,0.10435
1993,1st Quintile,male,Agree,0.13885,141,958,0.11695,0.16076
1993,1st Quintile,male,Disagree,0.36693,371,958,0.33639,0.39746
1993,1st Quintile,male,Disagree completely,0.40768,381,958,0.37655,0.43882
1993,1st Quintile,female,Agree completely,0.09792,92,1228,0.08129,0.11455
1993,1st Quintile,female,Agree,0.15439,186,1228,0.13417,0.17461
1993,1st Quintile,female,Disagree,0.36928,480,1228,0.34227,0.39628
1993,1st Quintile,female,Disagree completely,0.37841,470,1228,0.35127,0.40555
1993,2nd Quintile,male,Agree completely,0.04697,60,1219,0.03509,0.05885
1993,2nd Quintile,male,Agree,0.11057,137,1219,0.09296,0.12818
1993,2nd Quintile,male,Disagree,0.39723,476,1219,0.36975,0.42471
1993,2nd Quintile,male,Disagree completely,0.44523,546,1219,0.41732,0.47314
1993,2nd Quintile,female,Agree completely,0.06387,89,1380,0.05096,0.07678
1993,2nd Quintile,female,Agree,0.13368,174,1380,0.11571,0.15164
1993,2nd Quintile,female,Disagree,0.37443,524,1380,0.34889,0.39998
1993,2nd Quintile,female,Disagree completely,0.42802,593,1380,0.40191,0.45414
1993,3rd Quintile,male,Agree completely,0.05345,69,1259,0.04102,0.06588
1993,3rd Quintile,male,Agree,0.13165,154,1259,0.11297,0.15033
1993,3rd Quintile,male,Disagree,0.36506,482,1259,0.33846,0.39167
1993,3rd Quintile,male,Disagree completely,0.44984,554,1259,0.42235,0.47733
1993,3rd Quintile,female,Agree completely,0.07041,71,1252,0.05623,0.08458
1993,3rd Quintile,female,Agree,0.11422,150,1252,0.09659,0.13185
1993,3rd Quintile,female,Disagree,0.35696,458,1252,0.33041,0.38351
1993,3rd Quintile,female,Disagree completely,0.45841,573,1252,0.43080,0.48602
1993,4th Quintile,male,Agree completely,0.05271,73,1274,0.04043,0.06498
1993,4th Quintile,male,Agree,0.11359,153,1274,0.09616,0.13102
1993,4th Quintile,male,Disagree,0.37862,466,1274,0.35197,0.40526
1993,4th Quintile,male,Disagree completely,0.45509,582,1274,0.42774,0.48245
1993,4th Quintile,female,Agree completely,0.06310,74,1226,0.04948,0.07672
1993,4th Quintile,female,Agree,0.11455,149,1226,0.09672,0.13239
1993,4th Quintile,female,Disagree,0.37040,462,1226,0.34335,0.39744
1993,4th Quintile,female,Disagree completely,0.45195,541,1226,0.42408,0.47982
1993,5th Quintile,male,Agree completely,0.06036,64,1244,0.04712,0.07360
1993,5th Quintile,male,Agree,0.09893,124,1244,0.08233,0.11553
1993,5th Quintile,male,Disagree,0.35951,445,1244,0.33283,0.38618
1993,5th Quintile,male,Disagree completely,0.48120,611,1244,0.45342,0.50898
1993,5th Quintile,female,Agree completely,0.07309,73,1094,0.05766,0.08852
1993,5th Quintile,female,Agree,0.08957,107,1094,0.07264,0.10650
1993,5th Quintile,female,Disagree,0.35580,388,1094,0.32741,0.38418
1993,5th Quintile,female,Disagree completely,0.48154,526,1094,0.45192,0.51116
1995,1st Quintile,male,Agree completely,0.06567,54,970,0.05007,0.08127
1995,1st Quintile,male,Agree,0.12131,127,970,0.10075,0.14186
1995,1st Quintile,male,Disagree,0.37536,365,970,0.34487,0.40584
1995,1st Quintile,male,Disagree completely,0.43767,424,970,0.40643,0.46890
1995,1st Quintile,female,Agree completely,0.04977,63,1226,0.03760,0.06195
1995,1st Quintile,female,Agree,0.13745,155,1226,0.11817,0.15673
1995,1st Quintile,female,Disagree,0.38032,461,1226,0.35313,0.40750
1995,1st Quintile,female,Disagree completely,0.43246,547,1226,0.40472,0.46021
1995,2nd Quintile,male,Agree completely,0.05446,61,1239,0.04182,0.06711
1995,2nd Quintile,male,Agree,0.12360,165,1239,0.10527,0.14193
1995,2nd Quintile,male,Disagree,0.37754,476,1239,0.35054,0.40455
1995,2nd Quintile,male,Disagree completely,0.44439,537,1239,0.41671,0.47207
1995,2nd Quintile,female,Agree completely,0.05978,77,1375,0.04724,0.07231
1995,2nd Quintile,female,Agree,0.08176,132,1375,0.06727,0.09625
1995,2nd Quintile,female,Disagree,0.40836,566,1375,0.38237,0.43435
1995,2nd Quintile,female,Disagree completely,0.45010,600,1375,0.42380,0.47641
1995,3rd Quintile,male,Agree completely,0.04647,64,1279,0.03493,0.05801
1995,3rd Quintile,male,Agree,0.11778,151,1279,0.10011,0.13546
1995,3rd Quintile,male,Disagree,0.37239,473,1279,0.34588,0.39889
1995,3rd Quintile,male,Disagree completely,0.46336,591,1279,0.43602,0.49070
1995,3rd Quintile,female,Agree completely,0.04389,57,1322,0.03284,0.05493
1995,3rd Quintile,female,Agree,0.12150,149,1322,0.10388,0.13911
1995,3rd Quintile,female,Disagree,0.37277,496,1322,0.34669,0.39885
1995,3rd Quintile,female,Disagree completely,0.46185,620,1322,0.43496,0.48873
1995,4th Quintile,male,Agree completely,0.04852,59,1296,0.03682,0.06022
1995,4th Quintile,male,Agree,0.09251,116,1296,0.07673,0.10829
1995,4th Quintile,male,Disagree,0.40142,522,1296,0.37472,0.42812
1995,4th Quintile,male,Disagree completely,0.45756,599,1296,0.43042,0.48469
1995,4th Quintile,female,Agree completely,0.04684,54,1256,0.03515,0.05853
1995,4th Quintile,female,Agree,0.10655,133,1256,0.08947,0.12362
1995,4th Quintile,female,Disagree,0.37893,477,1256,0.35209,0.40577
1995,4th Quintile,female,Disagree completely,0.46768,592,1256,0.44007,0.49528
1995,5th Quintile,male,Agree completely,0.03814,39,1220,0.02738,0.04889
1995,5th Quintile,male,Agree,0.10405,112,1220,0.08691,0.12119
1995,5th Quintile,male,Disagree,0.35521,457,1220,0.32834,0.38208
1995,5th Quintile,male,Disagree completely,0.50261,612,1220,0.47454,0.53068
1995,5th Quintile,female,Agree completely,0.04666,52,1152,0.03448,0.05885
1995,5th Quintile,female,Agree,0.09054,110,1152,0.07396,0.10711
1995,5th Quintile,female,Disagree,0.38094,435,1152,0.35289,0.40900
1995,5th Quintile,female,Disagree completely,0.48186,555,1152,0.45300,0.51073
1996,1st Quintile,male,Agree completely,0.05929,45,994,0.04460,0.07398
1996,1st Quintile,male,Agree,0.12918,135,994,0.10832,0.15004
1996,1st Quintile,male,Disagree,0.43194,416,994,0.40113,0.46275
1996,1st Quintile,male,Disagree completely,0.37959,398,994,0.34941,0.40978
1996,1st Quintile,female,Agree completely,0.03989,50,1251,0.02904,0.05074
1996,1st Quintile,female,Agree,0.14322,155,1251,0.12380,0.16264
1996,1st Quintile,female,Disagree,0.38518,502,1251,0.35820,0.41215
1996,1st Quintile,female,Disagree completely,0.43171,544,1251,0.40426,0.45917
1996,2nd Quintile,male,Agree completely,0.04348,52,1116,0.03151,0.05545
1996,2nd Quintile,male,Agree,0.12851,136,1116,0.10887,0.14816
1996,2nd Quintile,male,Disagree,0.38644,434,1116,0.35786,0.41502
1996,2nd Quintile,male,Disagree completely,0.44157,494,1116,0.41242,0.47072
1996,2nd Quintile,female,Agree completely,0.03792,53,1315,0.02759,0.04824
1996,2nd Quintile,female,Agree,0.12771,159,1315,0.10966,0.14575
1996,2nd Quintile,female,Disagree,0.40408,535,1315,0.37755,0.43061
1996,2nd Quintile,female,Disagree completely,0.43030,568,1315,0.40353,0.45707
1996,3rd Quintile,male,Agree completely,0.06896,69,1243,0.05487,0.08305
1996,3rd Quintile,male,Agree,0.13073,163,1243,0.11198,0.14948
1996,3rd Quintile,male,Disagree,0.39843,505,1243,0.37120,0.42565
1996,3rd Quintile,male,Disagree completely,0.40188,506,1243,0.37461,0.42915
1996,3rd Quintile,female,Agree completely,0.03249,51,1265,0.02272,0.04226
1996,3rd Quintile,female,Agree,0.11818,141,1265,0.10038,0.13597
1996,3rd Quintile,female,Disagree,0.43149,547,1265,0.40419,0.45880
1996,3rd Quintile,female,Disagree completely,0.41784,526,1265,0.39065,0.44503
1996,4th Quintile,male,Agree completely,0.04511,52,1328,0.03394,0.05627
1996,4th Quintile,male,Agree,0.09769,136,1328,0.08172,0.11367
1996,4th Quintile,male,Disagree,0.41925,570,1328,0.39270,0.44580
1996,4th Quintile,male,Disagree completely,0.43795,570,1328,0.41125,0.46464
1996,4th Quintile,female,Agree completely,0.06103,61,1284,0.04793,0.07413
1996,4th Quintile,female,Agree,0.11551,141,1284,0.09802,0.13300
1996,4th Quintile,female,Disagree,0.36705,476,1284,0.34067,0.39342
1996,4th Quintile,female,Disagree completely,0.45641,606,1284,0.42915,0.48366
1996,5th Quintile,male,Agree completely,0.03948,39,1221,0.02856,0.05041
1996,5th Quintile,male,Agree,0.08132,110,1221,0.06598,0.09665
1996,5th Quintile,male,Disagree,0.41438,495,1221,0.38674,0.44203
1996,5th Quintile,male,Disagree completely,0.46482,577,1221,0.43683,0.49280
1996,5th Quintile,female,Agree completely,0.04936,51,1135,0.03676,0.06197
1996,5th Quintile,female,Agree,0.08954,105,1135,0.07292,0.10616
1996,5th Quintile,female,Disagree,0.38682,440,1135,0.35847,0.41517
1996,5th Quintile,female,Disagree completely,0.47427,539,1135,0.44521,0.50334
1997,1st Quintile,male,Agree completely,0.07952,56,883,0.06167,0.09738
1997,1st Quintile,male,Agree,0.12497,97,883,0.10314,0.14679
1997,1st Quintile,male,Disagree,0.40744,353,883,0.37501,0.43987
1997,1st Quintile,male,Disagree completely,0.38807,377,883,0.35591,0.42023
1997,1st Quintile,female,Agree completely,0.07300,74,1132,0.05784,0.08816
1997,1st Quintile,female,Agree,0.11904,131,1132,0.10017,0.13792
1997,1st Quintile,female,Disagree,0.39896,458,1132,0.37042,0.42750
1997,1st Quintile,female,Disagree completely,0.40900,469,1132,0.38034,0.43765
1997,2nd Quintile,male,Agree completely,0.06143,60,1163,0.04762,0.07523
1997,2nd Quintile,male,Agree,0.13183,152,1163,0.11238,0.15128
1997,2nd Quintile,male,Disagree,0.39653,488,1163,0.36841,0.42466
1997,2nd Quintile,male,Disagree completely,0.41021,463,1163,0.38193,0.43849
1997,2nd Quintile,female,Agree completely,0.06089,65,1295,0.04786,0.07392
1997,2nd Quintile,female,Agree,0.12270,154,1295,0.10482,0.14057
1997,2nd Quintile,female,Disagree,0.42276,555,1295,0.39584,0.44967
1997,2nd Quintile,female,Disagree completely,0.39366,521,1295,0.36704,0.42028
1997,3rd Quintile,male,Agree completely,0.04336,58,1177,0.03172,0.05501
1997,3rd Quintile,male,Agree,0.11837,134,1177,0.09990,0.13683
1997,3rd Quintile,male,Disagree,0.41078,510,1177,0.38266,0.43889
1997,3rd Quintile,male,Disagree completely,0.42749,475,1177,0.39922,0.45577
1997,3rd Quintile,female,Agree completely,0.04503,53,1234,0.03345,0.05660
1997,3rd Quintile,female,Agree,0.09802,133,1234,0.08143,0.11462
1997,3rd Quintile,female,Disagree,0.41859,523,1234,0.39106,0.44613
1997,3rd Quintile,female,Disagree completely,0.43836,525,1234,0.41066,0.46605
1997,4th Quintile,male,Agree completely,0.03932,40,1277,0.02866,0.04998
1997,4th Quintile,male,Agree,0.11494,130,1277,0.09744,0.13245
1997,4th Quintile,male,Disagree,0.37885,518,1277,0.35224,0.40547
1997,4th Quintile,male,Disagree completely,0.46688,589,1277,0.43951,0.49426
1997,4th Quintile,female,Agree completely,0.04047,49,1237,0.02948,0.05146
1997,4th Quintile,female,Agree,0.12442,128,1237,0.10602,0.14282
1997,4th Quintile,female,Disagree,0.38191,496,1237,0.35483,0.40900
1997,4th Quintile,female,Disagree completely,0.45320,564,1237,0.42545,0.48095
1997,5th Quintile,male,Agree completely,0.02586,31,1193,0.01685,0.03487
1997,5th Quintile,male,Agree,0.07766,106,1193,0.06247,0.09285
1997,5th Quintile,male,Disagree,0.41700,480,1193,0.38901,0.44499
1997,5th Quintile,male,Disagree completely,0.47948,576,1193,0.45112,0.50784
1997,5th Quintile,female,Agree completely,0.04516,51,1095,0.03286,0.05747
1997,5th Quintile,female,Agree,0.10071,105,1095,0.08288,0.11854
1997,5th Quintile,female,Disagree,0.41037,434,1095,0.38122,0.43952
1997,5th Quintile,female,Disagree completely,0.44376,505,1095,0.41432,0.47320
2008,1st Quintile,male,Agree completely,0.05470,46,1049,0.04093,0.06847
2008,1st Quintile,male,Agree,0.14381,145,1049,0.12256,0.16505
2008,1st Quintile,male,Disagree,0.37201,423,1049,0.34274,0.40127
2008,1st Quintile,male,Disagree completely,0.42948,435,1049,0.39952,0.45945
2008,1st Quintile,female,Agree completely,0.05408,61,1479,0.04255,0.06561
2008,1st Quintile,female,Agree,0.12309,178,1479,0.10634,0.13984
2008,1st Quintile,female,Disagree,0.41835,610,1479,0.39320,0.44350
2008,1st Quintile,female,Disagree completely,0.40448,630,1479,0.37946,0.42950
2008,2nd Quintile,male,Agree completely,0.05309,60,1374,0.04123,0.06495
2008,2nd Quintile,male,Agree,0.12086,159,1374,0.10362,0.13811
2008,2nd Quintile,male,Disagree,0.40789,571,1374,0.38190,0.43389
2008,2nd Quintile,male,Disagree completely,0.41816,584,1374,0.39207,0.44425
2008,2nd Quintile,female,Agree completely,0.03319,54,1620,0.02446,0.04191
2008,2nd Quintile,female,Agree,0.12811,183,1620,0.11183,0.14439
2008,2nd Quintile,female,Disagree,0.39159,640,1620,0.36781,0.41537
2008,2nd Quintile,female,Disagree completely,0.44711,743,1620,0.42289,0.47133
2008,3rd Quintile,male,Agree completely,0.04671,70,1685,0.03663,0.05679
2008,3rd Quintile,male,Agree,0.13397,214,1685,0.11770,0.15024
2008,3rd Quintile,male,Disagree,0.42880,708,1685,0.40516,0.45244
2008,3rd Quintile,male,Disagree completely,0.39052,693,1685,0.36722,0.41382
2008,3rd Quintile,female,Agree completely,0.05244,75,1816,0.04218,0.06269
2008,3rd Quintile,female,Agree,0.12068,207,1816,0.10570,0.13567
2008,3rd Quintile,female,Disagree,0.39414,733,1816,0.37166,0.41662
2008,3rd Quintile,female,Disagree completely,0.43274,801,1816,0.40995,0.45553
2008,4th Quintile,male,Agree completely,0.04711,78,1817,0.03736,0.05685
2008,4th Quintile,male,Agree,0.13855,215,1817,0.12266,0.15444
2008,4th Quintile,male,Disagree,0.42650,763,1817,0.40376,0.44925
2008,4th Quintile,male,Disagree completely,0.38784,761,1817,0.36543,0.41025
2008,4th Quintile,female,Agree completely,0.05585,87,1811,0.04527,0.06643
2008,4th Quintile,female,Agree,0.10718,197,1811,0.09293,0.12143
2008,4th Quintile,female,Disagree,0.40320,734,1811,0.38060,0.42580
2008,4th Quintile,female,Disagree completely,0.43377,793,1811,0.41094,0.45660
2008,5th Quintile,male,Agree completely,0.03937,88,2512,0.03176,0.04698
2008,5th Quintile,male,Agree,0.10560,252,2512,0.09358,0.11762
2008,5th Quintile,male,Disagree,0.39332,926,2512,0.37422,0.41243
2008,5th Quintile,male,Disagree completely,0.46171,1246,2512,0.44221,0.48120
2008,5th Quintile,female,Agree completely,0.05155,99,2475,0.04284,0.06027
2008,5th Quintile,female,Agree,0.09820,238,2475,0.08647,0.10993
2008,5th Quintile,female,Disagree,0.39632,972,2475,0.37704,0.41559
2008,5th Quintile,female,Disagree completely,0.45393,1166,2475,0.43431,0.47355
2013,1st Quintile,male,Agree completely,0.07129,66,1038,0.05563,0.08695
2013,1st Quintile,male,Agree,0.13314,129,1038,0.11246,0.15381
2013,1st Quintile,male,Disagree,0.33156,363,1038,0.30290,0.36021
2013,1st Quintile,male,Disagree completely,0.46402,480,1038,0.43366,0.49437
2013,1st Quintile,female,Agree completely,0.07251,100,1494,0.05936,0.08567
2013,1st Quintile,female,Agree,0.11549,168,1494,0.09928,0.13170
2013,1st Quintile,female,Disagree,0.36858,550,1494,0.34411,0.39306
2013,1st Quintile,female,Disagree completely,0.44341,676,1494,0.41822,0.46861
2013,2nd Quintile,male,Agree completely,0.06578,81,1332,0.05246,0.07910
2013,2nd Quintile,male,Agree,0.10911,139,1332,0.09236,0.12586
2013,2nd Quintile,male,Disagree,0.35260,479,1332,0.32693,0.37827
2013,2nd Quintile,male,Disagree completely,0.47251,633,1332,0.44569,0.49933
2013,2nd Quintile,female,Agree completely,0.06993,89,1664,0.05767,0.08219
2013,2nd Quintile,female,Agree,0.09320,161,1664,0.07923,0.10718
2013,2nd Quintile,female,Disagree,0.37549,614,1664,0.35221,0.39876
2013,2nd Quintile,female,Disagree completely,0.46138,800,1664,0.43742,0.48534
2013,3rd Quintile,male,Agree completely,0.04773,68,1529,0.03704,0.05842
2013,3rd Quintile,male,Agree,0.11351,166,1529,0.09760,0.12941
2013,3rd Quintile,male,Disagree,0.37783,553,1529,0.35352,0.40214
2013,3rd Quintile,male,Disagree completely,0.46094,742,1529,0.43594,0.48593
2013,3rd Quintile,female,Agree completely,0.05038,76,1726,0.04006,0.06070
2013,3rd Quintile,female,Agree,0.10008,162,1726,0.08592,0.11425
2013,3rd Quintile,female,Disagree,0.38983,685,1726,0.36681,0.41284
2013,3rd Quintile,female,Disagree completely,0.45971,803,1726,0.43619,0.48322
2013,4th Quintile,male,Agree completely,0.04508,82,1778,0.03544,0.05473
2013,4th Quintile,male,Agree,0.08772,164,1778,0.07457,0.10087
2013,4th Quintile,male,Disagree,0.40044,684,1778,0.37766,0.42322
2013,4th Quintile,male,Disagree completely,0.46676,848,1778,0.44356,0.48996
2013,4th Quintile,female,Agree completely,0.06313,88,1870,0.05210,0.07415
2013,4th Quintile,female,Agree,0.09045,176,1870,0.07745,0.10346
2013,4th Quintile,female,Disagree,0.36233,687,1870,0.34053,0.38412
2013,4th Quintile,female,Disagree completely,0.48409,919,1870,0.46144,0.50675
2013,5th Quintile,male,Agree completely,0.04110,90,2243,0.03288,0.04931
2013,5th Quintile,male,Agree,0.10060,196,2243,0.08815,0.11305
2013,5th Quintile,male,Disagree,0.36977,741,2243,0.34979,0.38975
2013,5th Quintile,male,Disagree completely,0.48853,1216,2243,0.46784,0.50922
2013,5th Quintile,female,Agree completely,0.04340,96,2247,0.03497,0.05182
2013,5th Quintile,female,Agree,0.08757,187,2247,0.07588,0.09927
2013,5th Quintile,female,Disagree,0.37326,826,2247,0.35326,0.39327
2013,5th Quintile,female,Disagree completely,0.49576,1138,2247,0.47509,0.51644
2018,1st Quintile,male,Agree completely,0.05954,93,1563,0.04781,0.07128
2018,1st Quintile,male,Agree,0.17700,234,1563,0.15807,0.19593
2018,1st Quintile,male,Disagree,0.39155,576,1563,0.36734,0.41576
2018,1st Quintile,male,Disagree completely,0.37190,660,1563,0.34794,0.39587
2018,1st Quintile,female,Agree completely,0.07197,139,2146,0.06103,0.08290
2018,1st Quintile,female,Agree,0.13632,290,2146,0.12180,0.15084
2018,1st Quintile,female,Disagree,0.34368,724,2146,0.32358,0.36378
2018,1st Quintile,female,Disagree completely,0.44804,993,2146,0.42699,0.46908
2018,2nd Quintile,male,Agree completely,0.06392,115,1978,0.05314,0.07471
2018,2nd Quintile,male,Agree,0.12390,252,1978,0.10938,0.13842
2018,2nd Quintile,male,Disagree,0.39910,794,1978,0.37752,0.42069
2018,2nd Quintile,male,Disagree completely,0.41307,817,1978,0.39137,0.43478
2018,2nd Quintile,female,Agree completely,0.06207,141,2507,0.05262,0.07151
2018,2nd Quintile,female,Agree,0.12201,278,2507,0.10920,0.13483
2018,2nd Quintile,female,Disagree,0.35487,938,2507,0.33614,0.37361
2018,2nd Quintile,female,Disagree completely,0.46105,1150,2507,0.44153,0.48056
2018,3rd Quintile,male,Agree completely,0.05530,103,1947,0.04514,0.06545
2018,3rd Quintile,male,Agree,0.12250,225,1947,0.10793,0.13706
2018,3rd Quintile,male,Disagree,0.39382,762,1947,0.37211,0.41553
2018,3rd Quintile,male,Disagree completely,0.42839,857,1947,0.40640,0.45037
2018,3rd Quintile,female,Agree completely,0.06185,124,2345,0.05210,0.07160
2018,3rd Quintile,female,Agree,0.11277,253,2345,0.09997,0.12558
2018,3rd Quintile,female,Disagree,0.38695,897,2345,0.36723,0.40667
2018,3rd Quintile,female,Disagree completely,0.43843,1071,2345,0.41834,0.45851
2018,4th Quintile,male,Agree completely,0.04977,102,2111,0.04049,0.05905
2018,4th Quintile,male,Agree,0.14510,258,2111,0.13007,0.16012
2018,4th Quintile,male,Disagree,0.36641,825,2111,0.34585,0.38697
2018,4th Quintile,male,Disagree completely,0.43872,926,2111,0.41755,0.45990
2018,4th Quintile,female,Agree completely,0.04537,93,2297,0.03686,0.05389
2018,4th Quintile,female,Agree,0.11275,230,2297,0.09981,0.12568
2018,4th Quintile,female,Disagree,0.38185,875,2297,0.36198,0.40172
2018,4th Quintile,female,Disagree completely,0.46003,1099,2297,0.43965,0.48042
2018,5th Quintile,male,Agree completely,0.03856,106,2406,0.03086,0.04625
2018,5th Quintile,male,Agree,0.11813,228,2406,0.10523,0.13103
2018,5th Quintile,male,Disagree,0.38367,923,2406,0.36424,0.40311
2018,5th Quintile,male,Disagree completely,0.45964,1149,2406,0.43972,0.47956
2018,5th Quintile,female,Agree completely,0.04603,101,2372,0.03760,0.05447
2018,5th Quintile,female,Agree,0.09067,204,2372,0.07912,0.10223
2018,5th Quintile,female,Disagree,0.38358,895,2372,0.36401,0.40316
2018,5th Quintile,female,Disagree completely,0.47971,1172,2372,0.45960,0.49982
