year,migback,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Direct migration background,4th Quintile,Disagree,0.30847,130,348,0.25987,0.35707
1995,Direct migration background,4th Quintile,Disagree completely,0.51881,173,348,0.46624,0.57138
1995,Direct migration background,5th Quintile,Disagree,0.37109,101,230,0.30852,0.43366
1995,Direct migration background,5th Quintile,Disagree completely,0.49617,129,230,0.43141,0.56093
1995,Indirect migration background,1st Quintile,Disagree,0.33760,40,90,0.23935,0.43584
1995,Indirect migration background,1st Quintile,Disagree completely,0.45788,50,90,0.35437,0.56139
1995,Indirect migration background,2nd Quintile,Disagree,0.32264,36,99,0.23008,0.41520
1995,Indirect migration background,2nd Quintile,Disagree completely,0.50436,63,99,0.40537,0.60335
1995,Indirect migration background,3rd Quintile,Disagree,0.27742,32,81,0.17931,0.37554
1995,Indirect migration background,3rd Quintile,Disagree completely,0.60743,49,81,0.50042,0.71444
1995,Indirect migration background,4th Quintile,Disagree,0.33239,31,71,0.22203,0.44274
1995,Indirect migration background,4th Quintile,Disagree completely,0.46924,40,71,0.35233,0.58615
1996,No migration background,1st Quintile,Agree completely,0.04526,59,1365,0.03423,0.05629
1996,No migration background,1st Quintile,Agree,0.13637,182,1365,0.11815,0.15458
1996,No migration background,1st Quintile,Disagree,0.41541,581,1365,0.38926,0.44156
1996,No migration background,1st Quintile,Disagree completely,0.40297,543,1365,0.37694,0.42900
1996,No migration background,2nd Quintile,Agree completely,0.04048,76,1730,0.03119,0.04977
1996,No migration background,2nd Quintile,Agree,0.13026,210,1730,0.11439,0.14612
1996,No migration background,2nd Quintile,Disagree,0.39224,717,1730,0.36923,0.41526
1996,No migration background,2nd Quintile,Disagree completely,0.43702,727,1730,0.41364,0.46040
1996,No migration background,3rd Quintile,Agree completely,0.04355,82,1981,0.03456,0.05254
1996,No migration background,3rd Quintile,Agree,0.12199,236,1981,0.10757,0.13640
1996,No migration background,3rd Quintile,Disagree,0.41863,849,1981,0.39690,0.44036
1996,No migration background,3rd Quintile,Disagree completely,0.41583,814,1981,0.39412,0.43754
1996,No migration background,4th Quintile,Agree completely,0.05042,99,2149,0.04117,0.05967
1996,No migration background,4th Quintile,Agree,0.10579,228,2149,0.09278,0.11880
1996,No migration background,4th Quintile,Disagree,0.40375,891,2149,0.38300,0.42450
1996,No migration background,4th Quintile,Disagree completely,0.44004,931,2149,0.41905,0.46104
1996,No migration background,5th Quintile,Agree completely,0.03976,71,2048,0.03130,0.04823
1996,No migration background,5th Quintile,Agree,0.08712,187,2048,0.07491,0.09934
1996,No migration background,5th Quintile,Disagree,0.39878,806,2048,0.37757,0.41999
1996,No migration background,5th Quintile,Disagree completely,0.47434,984,2048,0.45271,0.49597
1996,Direct migration background,1st Quintile,Agree,0.14960,95,704,0.12323,0.17597
1996,Direct migration background,1st Quintile,Disagree,0.36342,280,704,0.32786,0.39897
1996,Direct migration background,1st Quintile,Disagree completely,0.42742,329,704,0.39085,0.46399
1996,Direct migration background,2nd Quintile,Agree,0.12483,77,571,0.09769,0.15196
1996,Direct migration background,2nd Quintile,Disagree,0.40400,214,571,0.36372,0.44428
1996,Direct migration background,2nd Quintile,Disagree completely,0.42837,280,571,0.38775,0.46900
1996,Direct migration background,3rd Quintile,Agree,0.14521,61,396,0.11047,0.17996
1996,Direct migration background,3rd Quintile,Disagree,0.40812,172,396,0.35965,0.45659
1996,Direct migration background,3rd Quintile,Disagree completely,0.34911,163,396,0.30210,0.39612
1996,Direct migration background,4th Quintile,Agree,0.10395,38,363,0.07251,0.13539
1996,Direct migration background,4th Quintile,Disagree,0.32293,122,363,0.27476,0.37110
1996,Direct migration background,4th Quintile,Disagree completely,0.50942,203,363,0.45792,0.56092
1996,Direct migration background,5th Quintile,Disagree,0.41851,103,213,0.35211,0.48492
1996,Direct migration background,5th Quintile,Disagree completely,0.43525,110,213,0.36851,0.50199
1996,Indirect migration background,1st Quintile,Disagree,0.45715,57,127,0.37017,0.54414
1996,Indirect migration background,1st Quintile,Disagree completely,0.44465,70,127,0.35788,0.53141
1996,Indirect migration background,2nd Quintile,Disagree,0.49713,38,93,0.39496,0.59930
1996,Indirect migration background,2nd Quintile,Disagree completely,0.41703,55,93,0.31627,0.51778
1996,Indirect migration background,3rd Quintile,Disagree,0.30794,31,86,0.20980,0.40609
1996,Indirect migration background,3rd Quintile,Disagree completely,0.52845,55,86,0.42233,0.63457
1996,Indirect migration background,4th Quintile,Disagree,0.32688,33,75,0.22001,0.43376
1996,Indirect migration background,4th Quintile,Disagree completely,0.40580,42,75,0.29392,0.51768
1997,No migration background,1st Quintile,Agree completely,0.07543,81,1184,0.06038,0.09048
1997,No migration background,1st Quintile,Agree,0.11990,126,1184,0.10139,0.13841
1997,No migration background,1st Quintile,Disagree,0.40932,479,1184,0.38130,0.43734
1997,No migration background,1st Quintile,Disagree completely,0.39535,498,1184,0.36749,0.42321
1997,No migration background,2nd Quintile,Agree completely,0.06064,93,1780,0.04955,0.07173
1997,No migration background,2nd Quintile,Agree,0.12683,218,1780,0.11136,0.14229
1997,No migration background,2nd Quintile,Disagree,0.41749,782,1780,0.39457,0.44040
1997,No migration background,2nd Quintile,Disagree completely,0.39505,687,1780,0.37233,0.41776
1997,No migration background,3rd Quintile,Agree completely,0.04271,86,1915,0.03365,0.05177
1997,No migration background,3rd Quintile,Agree,0.10880,212,1915,0.09485,0.12275
1997,No migration background,3rd Quintile,Disagree,0.41614,825,1915,0.39406,0.43823
1997,No migration background,3rd Quintile,Disagree completely,0.43235,792,1915,0.41016,0.45454
1997,No migration background,4th Quintile,Agree completely,0.03778,71,2069,0.02956,0.04599
1997,No migration background,4th Quintile,Agree,0.11684,209,2069,0.10300,0.13069
1997,No migration background,4th Quintile,Disagree,0.38777,838,2069,0.36677,0.40877
1997,No migration background,4th Quintile,Disagree completely,0.45761,951,2069,0.43614,0.47909
1997,No migration background,5th Quintile,Agree completely,0.03392,71,2009,0.02600,0.04184
1997,No migration background,5th Quintile,Agree,0.08928,183,2009,0.07681,0.10175
1997,No migration background,5th Quintile,Disagree,0.41104,806,2009,0.38952,0.43256
1997,No migration background,5th Quintile,Disagree completely,0.46576,949,2009,0.44394,0.48758
1997,Direct migration background,1st Quintile,Agree completely,0.07369,37,689,0.05416,0.09321
1997,Direct migration background,1st Quintile,Agree,0.13624,88,689,0.11060,0.16187
1997,Direct migration background,1st Quintile,Disagree,0.39806,284,689,0.36148,0.43464
1997,Direct migration background,1st Quintile,Disagree completely,0.39202,280,689,0.35554,0.42850
1997,Direct migration background,2nd Quintile,Agree,0.12727,70,514,0.09843,0.15611
1997,Direct migration background,2nd Quintile,Disagree,0.38184,213,514,0.33980,0.42389
1997,Direct migration background,2nd Quintile,Disagree completely,0.42342,231,514,0.38066,0.46617
1997,Direct migration background,3rd Quintile,Agree,0.08978,39,379,0.06096,0.11859
1997,Direct migration background,3rd Quintile,Disagree,0.40774,172,379,0.35820,0.45728
1997,Direct migration background,3rd Quintile,Disagree completely,0.45379,168,379,0.40360,0.50398
1997,Direct migration background,4th Quintile,Agree,0.12806,36,340,0.09249,0.16363
1997,Direct migration background,4th Quintile,Disagree,0.35465,146,340,0.30373,0.40558
1997,Direct migration background,4th Quintile,Disagree completely,0.45738,158,340,0.40434,0.51041
1997,Direct migration background,5th Quintile,Disagree,0.44034,85,197,0.37084,0.50984
1997,Direct migration background,5th Quintile,Disagree completely,0.44894,112,197,0.37930,0.51857
1997,Indirect migration background,1st Quintile,Disagree,0.29518,48,116,0.21181,0.37854
1997,Indirect migration background,1st Quintile,Disagree completely,0.55258,68,116,0.46170,0.64346
1997,Indirect migration background,2nd Quintile,Disagree,0.37205,48,114,0.28293,0.46117
1997,Indirect migration background,2nd Quintile,Disagree completely,0.45760,66,114,0.36574,0.54946
1997,Indirect migration background,3rd Quintile,Disagree,0.40413,36,76,0.29306,0.51519
1997,Indirect migration background,3rd Quintile,Disagree completely,0.34360,40,76,0.23612,0.45108
1997,Indirect migration background,4th Quintile,Disagree completely,0.58709,44,44,0.43993,0.73426
2008,No migration background,1st Quintile,Agree completely,0.05728,81,1846,0.04667,0.06788
2008,No migration background,1st Quintile,Agree,0.12822,228,1846,0.11296,0.14348
2008,No migration background,1st Quintile,Disagree,0.41706,785,1846,0.39456,0.43956
2008,No migration background,1st Quintile,Disagree completely,0.39745,752,1846,0.37512,0.41978
2008,No migration background,2nd Quintile,Agree completely,0.04115,94,2489,0.03335,0.04896
2008,No migration background,2nd Quintile,Agree,0.11899,276,2489,0.10627,0.13172
2008,No migration background,2nd Quintile,Disagree,0.40867,1017,2489,0.38935,0.42799
2008,No migration background,2nd Quintile,Disagree completely,0.43118,1102,2489,0.41172,0.45064
2008,No migration background,3rd Quintile,Agree completely,0.04849,120,3001,0.04080,0.05618
2008,No migration background,3rd Quintile,Agree,0.12235,351,3001,0.11062,0.13408
2008,No migration background,3rd Quintile,Disagree,0.41399,1255,3001,0.39636,0.43161
2008,No migration background,3rd Quintile,Disagree completely,0.41517,1275,3001,0.39754,0.43281
2008,No migration background,4th Quintile,Agree completely,0.05380,149,3231,0.04602,0.06158
2008,No migration background,4th Quintile,Agree,0.11940,369,3231,0.10822,0.13058
2008,No migration background,4th Quintile,Disagree,0.40936,1318,3231,0.39240,0.42632
2008,No migration background,4th Quintile,Disagree completely,0.41744,1395,3231,0.40043,0.43444
2008,No migration background,5th Quintile,Agree completely,0.04481,175,4619,0.03884,0.05077
2008,No migration background,5th Quintile,Agree,0.10011,452,4619,0.09145,0.10876
2008,No migration background,5th Quintile,Disagree,0.39602,1765,4619,0.38191,0.41012
2008,No migration background,5th Quintile,Disagree completely,0.45907,2227,4619,0.44470,0.47344
2008,Direct migration background,1st Quintile,Agree,0.13684,67,493,0.10647,0.16721
2008,Direct migration background,1st Quintile,Disagree,0.36143,187,493,0.31898,0.40388
2008,Direct migration background,1st Quintile,Disagree completely,0.46865,239,493,0.42456,0.51275
2008,Direct migration background,2nd Quintile,Agree,0.16356,50,358,0.12519,0.20193
2008,Direct migration background,2nd Quintile,Disagree,0.34753,143,358,0.29814,0.39693
2008,Direct migration background,2nd Quintile,Disagree completely,0.44359,165,358,0.39206,0.49513
2008,Direct migration background,3rd Quintile,Agree,0.14096,48,316,0.10253,0.17939
2008,Direct migration background,3rd Quintile,Disagree,0.42375,130,316,0.36918,0.47832
2008,Direct migration background,3rd Quintile,Disagree completely,0.37533,138,316,0.32185,0.42880
2008,Direct migration background,4th Quintile,Disagree,0.49779,132,232,0.43331,0.56226
2008,Direct migration background,4th Quintile,Disagree completely,0.34623,100,232,0.28488,0.40759
2008,Direct migration background,5th Quintile,Disagree,0.33841,80,206,0.27363,0.40318
2008,Direct migration background,5th Quintile,Disagree completely,0.49293,126,206,0.42449,0.56137
2008,Indirect migration background,1st Quintile,Disagree,0.34446,61,135,0.26400,0.42491
2008,Indirect migration background,1st Quintile,Disagree completely,0.40790,74,135,0.32469,0.49111
2008,Indirect migration background,2nd Quintile,Disagree,0.40068,51,111,0.30910,0.49225
2008,Indirect migration background,2nd Quintile,Disagree completely,0.44504,60,111,0.35216,0.53791
2008,Indirect migration background,3rd Quintile,Disagree,0.34109,56,137,0.26141,0.42077
2008,Indirect migration background,3rd Quintile,Disagree completely,0.44212,81,137,0.35865,0.52559
2008,Indirect migration background,4th Quintile,Disagree,0.36394,47,106,0.27191,0.45597
2008,Indirect migration background,4th Quintile,Disagree completely,0.38577,59,106,0.29266,0.47888
2008,Indirect migration background,5th Quintile,Disagree,0.46018,53,112,0.36746,0.55291
2008,Indirect migration background,5th Quintile,Disagree completely,0.36413,59,112,0.27461,0.45364
2013,No migration background,1st Quintile,Agree completely,0.07154,138,1985,0.06020,0.08288
2013,No migration background,1st Quintile,Agree,0.11474,214,1985,0.10071,0.12876
2013,No migration background,1st Quintile,Disagree,0.34864,715,1985,0.32767,0.36961
2013,No migration background,1st Quintile,Disagree completely,0.46508,918,1985,0.44313,0.48703
2013,No migration background,2nd Quintile,Agree completely,0.06592,143,2494,0.05618,0.07566
2013,No migration background,2nd Quintile,Agree,0.09882,251,2494,0.08710,0.11053
2013,No migration background,2nd Quintile,Disagree,0.36472,920,2494,0.34582,0.38361
2013,No migration background,2nd Quintile,Disagree completely,0.47054,1180,2494,0.45095,0.49014
2013,No migration background,3rd Quintile,Agree completely,0.05031,125,2852,0.04228,0.05833
2013,No migration background,3rd Quintile,Agree,0.10850,283,2852,0.09708,0.11992
2013,No migration background,3rd Quintile,Disagree,0.38267,1085,2852,0.36483,0.40051
2013,No migration background,3rd Quintile,Disagree completely,0.45852,1359,2852,0.44023,0.47681
2013,No migration background,4th Quintile,Agree completely,0.05476,155,3307,0.04701,0.06252
2013,No migration background,4th Quintile,Agree,0.09175,318,3307,0.08191,0.10159
2013,No migration background,4th Quintile,Disagree,0.38466,1252,3307,0.36807,0.40124
2013,No migration background,4th Quintile,Disagree completely,0.46884,1582,3307,0.45183,0.48585
2013,No migration background,5th Quintile,Agree completely,0.04090,168,4092,0.03483,0.04697
2013,No migration background,5th Quintile,Agree,0.09404,347,4092,0.08510,0.10298
2013,No migration background,5th Quintile,Disagree,0.37192,1429,4092,0.35710,0.38673
2013,No migration background,5th Quintile,Disagree completely,0.49315,2148,4092,0.47783,0.50847
2013,Direct migration background,1st Quintile,Agree,0.17556,67,395,0.13800,0.21313
2013,Direct migration background,1st Quintile,Disagree,0.35946,150,395,0.31208,0.40684
2013,Direct migration background,1st Quintile,Disagree completely,0.38370,178,395,0.33569,0.43172
2013,Direct migration background,2nd Quintile,Agree,0.11299,41,349,0.07973,0.14625
2013,Direct migration background,2nd Quintile,Disagree,0.38407,135,349,0.33296,0.43517
2013,Direct migration background,2nd Quintile,Disagree completely,0.41511,173,349,0.36334,0.46689
2013,Direct migration background,3rd Quintile,Agree,0.09238,32,273,0.05797,0.12680
2013,Direct migration background,3rd Quintile,Disagree,0.41391,111,273,0.35538,0.47244
2013,Direct migration background,3rd Quintile,Disagree completely,0.46638,130,273,0.40710,0.52567
2013,Direct migration background,4th Quintile,Disagree,0.34913,71,202,0.28323,0.41503
2013,Direct migration background,4th Quintile,Disagree completely,0.54716,131,202,0.47834,0.61597
2013,Direct migration background,5th Quintile,Disagree,0.33891,77,207,0.27427,0.40355
2013,Direct migration background,5th Quintile,Disagree completely,0.48997,130,207,0.42171,0.55824
2013,Indirect migration background,1st Quintile,Disagree,0.40868,48,108,0.31553,0.50182
2013,Indirect migration background,1st Quintile,Disagree completely,0.45229,60,108,0.35799,0.54660
2013,Indirect migration background,2nd Quintile,Disagree,0.29009,38,118,0.20786,0.37232
2013,Indirect migration background,2nd Quintile,Disagree completely,0.55690,80,118,0.46688,0.64691
2013,Indirect migration background,3rd Quintile,Disagree,0.35039,42,98,0.25545,0.44534
2013,Indirect migration background,3rd Quintile,Disagree completely,0.49470,56,98,0.39520,0.59420
2013,Indirect migration background,4th Quintile,Disagree,0.35237,48,102,0.25920,0.44554
2013,Indirect migration background,4th Quintile,Disagree completely,0.54753,54,102,0.45046,0.64460
2013,Indirect migration background,5th Quintile,Disagree,0.42014,61,137,0.33718,0.50309
2013,Indirect migration background,5th Quintile,Disagree completely,0.45983,76,137,0.37607,0.54359
2018,No migration background,1st Quintile,Agree completely,0.06948,137,2239,0.05894,0.08001
2018,No migration background,1st Quintile,Agree,0.14779,305,2239,0.13308,0.16249
2018,No migration background,1st Quintile,Disagree,0.37235,802,2239,0.35232,0.39238
2018,No migration background,1st Quintile,Disagree completely,0.41038,995,2239,0.39000,0.43076
2018,No migration background,2nd Quintile,Agree completely,0.06142,177,3192,0.05309,0.06975
2018,No migration background,2nd Quintile,Agree,0.12295,370,3192,0.11156,0.13434
2018,No migration background,2nd Quintile,Disagree,0.37120,1225,3192,0.35443,0.38796
2018,No migration background,2nd Quintile,Disagree completely,0.44444,1420,3192,0.42719,0.46168
2018,No migration background,3rd Quintile,Agree completely,0.06008,169,3308,0.05198,0.06817
2018,No migration background,3rd Quintile,Agree,0.11475,366,3308,0.10389,0.12562
2018,No migration background,3rd Quintile,Disagree,0.39527,1293,3308,0.37861,0.41194
2018,No migration background,3rd Quintile,Disagree completely,0.42990,1480,3308,0.41302,0.44677
2018,No migration background,4th Quintile,Agree completely,0.04438,165,3747,0.03779,0.05098
2018,No migration background,4th Quintile,Agree,0.13321,416,3747,0.12233,0.14409
2018,No migration background,4th Quintile,Disagree,0.38218,1463,3747,0.36662,0.39774
2018,No migration background,4th Quintile,Disagree completely,0.44022,1703,3747,0.42432,0.45612
2018,No migration background,5th Quintile,Agree completely,0.04095,180,4171,0.03494,0.04697
2018,No migration background,5th Quintile,Agree,0.10148,368,4171,0.09231,0.11064
2018,No migration background,5th Quintile,Disagree,0.39104,1605,4171,0.37623,0.40585
2018,No migration background,5th Quintile,Disagree completely,0.46653,2018,4171,0.45138,0.48167
2018,Direct migration background,1st Quintile,Agree completely,0.06577,75,1126,0.05128,0.08025
2018,Direct migration background,1st Quintile,Agree,0.18242,164,1126,0.15985,0.20499
2018,Direct migration background,1st Quintile,Disagree,0.32058,364,1126,0.29331,0.34785
2018,Direct migration background,1st Quintile,Disagree completely,0.43123,523,1126,0.40229,0.46017
2018,Direct migration background,2nd Quintile,Agree completely,0.06019,58,954,0.04509,0.07529
2018,Direct migration background,2nd Quintile,Agree,0.14157,126,954,0.11944,0.16371
2018,Direct migration background,2nd Quintile,Disagree,0.37246,369,954,0.34176,0.40316
2018,Direct migration background,2nd Quintile,Disagree completely,0.42578,401,954,0.39439,0.45718
2018,Direct migration background,3rd Quintile,Agree completely,0.04615,39,710,0.03070,0.06159
2018,Direct migration background,3rd Quintile,Agree,0.13022,80,710,0.10545,0.15499
2018,Direct migration background,3rd Quintile,Disagree,0.37749,267,710,0.34181,0.41317
2018,Direct migration background,3rd Quintile,Disagree completely,0.44614,324,710,0.40955,0.48273
2018,Direct migration background,4th Quintile,Agree,0.10184,53,452,0.07392,0.12975
2018,Direct migration background,4th Quintile,Disagree,0.28884,159,452,0.24701,0.33067
2018,Direct migration background,4th Quintile,Disagree completely,0.53021,240,452,0.48415,0.57627
2018,Direct migration background,5th Quintile,Agree,0.11570,40,387,0.08379,0.14761
2018,Direct migration background,5th Quintile,Disagree,0.33792,133,387,0.29073,0.38511
2018,Direct migration background,5th Quintile,Disagree completely,0.51418,214,387,0.46431,0.56404
2018,Indirect migration background,1st Quintile,Agree,0.13268,55,324,0.09568,0.16967
2018,Indirect migration background,1st Quintile,Disagree,0.43995,134,324,0.38581,0.49408
2018,Indirect migration background,1st Quintile,Disagree completely,0.38491,135,324,0.33185,0.43797
2018,Indirect migration background,2nd Quintile,Agree,0.07368,34,318,0.04492,0.10244
2018,Indirect migration background,2nd Quintile,Disagree,0.42426,138,318,0.36985,0.47866
2018,Indirect migration background,2nd Quintile,Disagree completely,0.41666,146,318,0.36239,0.47093
2018,Indirect migration background,3rd Quintile,Agree,0.12105,32,255,0.08093,0.16116
2018,Indirect migration background,3rd Quintile,Disagree,0.35686,99,255,0.29795,0.41578
2018,Indirect migration background,3rd Quintile,Disagree completely,0.45176,124,255,0.39055,0.51296
2018,Indirect migration background,4th Quintile,Disagree,0.40671,78,160,0.33036,0.48307
