year,regtyp,sampreg,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,East,Agree completely,0.04384,104,2255,0.03539,0.05230
1995,Rural regions,East,Agree,0.10334,226,2255,0.09077,0.11591
1995,Rural regions,East,Disagree,0.41993,978,2255,0.39956,0.44031
1995,Rural regions,East,Disagree completely,0.43289,947,2255,0.41243,0.45334
1996,Urban regions,West,Agree completely,0.04763,304,6877,0.04260,0.05266
1996,Urban regions,West,Agree,0.11028,745,6877,0.10287,0.11768
1996,Urban regions,West,Disagree,0.39205,2642,6877,0.38051,0.40359
1996,Urban regions,West,Disagree completely,0.45004,3186,6877,0.43828,0.46180
1996,Urban regions,East,Agree completely,0.04924,52,1103,0.03647,0.06202
1996,Urban regions,East,Agree,0.13994,151,1103,0.11945,0.16042
1996,Urban regions,East,Disagree,0.42440,480,1103,0.39522,0.45359
1996,Urban regions,East,Disagree completely,0.38642,420,1103,0.35767,0.41517
1996,Rural regions,West,Agree completely,0.04900,85,1946,0.03940,0.05859
1996,Rural regions,West,Agree,0.11952,217,1946,0.10510,0.13394
1996,Rural regions,West,Disagree,0.40412,789,1946,0.38231,0.42593
1996,Rural regions,West,Disagree completely,0.42736,855,1946,0.40538,0.44935
1996,Rural regions,East,Agree completely,0.04133,82,2232,0.03307,0.04959
1996,Rural regions,East,Agree,0.11394,268,2232,0.10076,0.12713
1996,Rural regions,East,Disagree,0.44278,1013,2232,0.42217,0.46339
1996,Rural regions,East,Disagree completely,0.40194,869,2232,0.38160,0.42229
1997,Urban regions,West,Agree completely,0.04806,301,6658,0.04292,0.05320
1997,Urban regions,West,Agree,0.10764,713,6658,0.10020,0.11509
1997,Urban regions,West,Disagree,0.39476,2618,6658,0.38302,0.40650
1997,Urban regions,West,Disagree completely,0.44954,3026,6658,0.43759,0.46149
1997,Urban regions,East,Agree completely,0.04826,48,1044,0.03525,0.06126
1997,Urban regions,East,Agree,0.11376,122,1044,0.09449,0.13303
1997,Urban regions,East,Disagree,0.43924,451,1044,0.40912,0.46936
1997,Urban regions,East,Disagree completely,0.39874,423,1044,0.36902,0.42845
1997,Rural regions,West,Agree completely,0.05171,79,1869,0.04167,0.06175
1997,Rural regions,West,Agree,0.11858,191,1869,0.10392,0.13324
1997,Rural regions,West,Disagree,0.41031,793,1869,0.38800,0.43261
1997,Rural regions,West,Disagree completely,0.41940,806,1869,0.39703,0.44178
1997,Rural regions,East,Agree completely,0.05530,109,2115,0.04556,0.06504
1997,Rural regions,East,Agree,0.12225,244,2115,0.10828,0.13621
1997,Rural regions,East,Disagree,0.42762,953,2115,0.40653,0.44871
1997,Rural regions,East,Disagree completely,0.39483,809,2115,0.37399,0.41567
2008,Urban regions,West,Agree completely,0.04945,437,10197,0.04524,0.05366
2008,Urban regions,West,Agree,0.12039,1123,10197,0.11407,0.12670
2008,Urban regions,West,Disagree,0.39402,3870,10197,0.38453,0.40350
2008,Urban regions,West,Disagree completely,0.43614,4767,10197,0.42652,0.44577
2008,Urban regions,East,Agree completely,0.04341,57,1483,0.03303,0.05378
2008,Urban regions,East,Agree,0.15440,199,1483,0.13601,0.17280
2008,Urban regions,East,Disagree,0.40749,630,1483,0.38248,0.43251
2008,Urban regions,East,Disagree completely,0.39470,597,1483,0.36981,0.41958
2008,Rural regions,West,Agree completely,0.04732,124,3201,0.03996,0.05468
2008,Rural regions,West,Agree,0.11339,324,3201,0.10240,0.12438
2008,Rural regions,West,Disagree,0.40719,1298,3201,0.39017,0.42422
2008,Rural regions,West,Disagree completely,0.43210,1455,3201,0.41493,0.44926
2008,Rural regions,East,Agree completely,0.04734,100,2759,0.03941,0.05526
2008,Rural regions,East,Agree,0.12078,343,2759,0.10862,0.13294
2008,Rural regions,East,Disagree,0.44945,1283,2759,0.43088,0.46801
2008,Rural regions,East,Disagree completely,0.38244,1033,2759,0.36430,0.40057
2013,Urban regions,West,Agree completely,0.05025,450,9541,0.04587,0.05463
2013,Urban regions,West,Agree,0.09821,928,9541,0.09224,0.10419
2013,Urban regions,West,Disagree,0.36426,3340,9541,0.35460,0.37392
2013,Urban regions,West,Disagree completely,0.48728,4823,9541,0.47725,0.49731
2013,Urban regions,East,Agree completely,0.04393,54,1329,0.03291,0.05496
2013,Urban regions,East,Agree,0.13072,144,1329,0.11259,0.14885
2013,Urban regions,East,Disagree,0.39403,541,1329,0.36775,0.42031
2013,Urban regions,East,Disagree completely,0.43132,590,1329,0.40468,0.45795
2013,Rural regions,West,Agree completely,0.06480,188,3456,0.05659,0.07301
2013,Rural regions,West,Agree,0.10039,329,3456,0.09037,0.11041
2013,Rural regions,West,Disagree,0.37650,1255,3456,0.36035,0.39266
2013,Rural regions,West,Disagree completely,0.45831,1684,3456,0.44169,0.47492
2013,Rural regions,East,Agree completely,0.06816,144,2598,0.05847,0.07786
2013,Rural regions,East,Agree,0.10009,247,2598,0.08855,0.11163
2013,Rural regions,East,Disagree,0.39336,1048,2598,0.37457,0.41215
2013,Rural regions,East,Disagree completely,0.43839,1159,2598,0.41930,0.45747
2018,Urban regions,West,Agree completely,0.05519,718,13141,0.05129,0.05910
2018,Urban regions,West,Agree,0.11842,1462,13141,0.11289,0.12394
2018,Urban regions,West,Disagree,0.37777,4858,13141,0.36948,0.38606
2018,Urban regions,West,Disagree completely,0.44862,6103,13141,0.44012,0.45712
2018,Urban regions,East,Agree completely,0.05237,74,1671,0.04169,0.06306
2018,Urban regions,East,Agree,0.14344,209,1671,0.12663,0.16026
2018,Urban regions,East,Disagree,0.42452,702,1671,0.40081,0.44823
2018,Urban regions,East,Disagree completely,0.37966,686,1671,0.35639,0.40294
2018,Rural regions,West,Agree completely,0.05523,233,4847,0.04880,0.06166
2018,Rural regions,West,Agree,0.12810,558,4847,0.11870,0.13751
2018,Rural regions,West,Disagree,0.34859,1751,4847,0.33518,0.36201
2018,Rural regions,West,Disagree completely,0.46807,2305,4847,0.45402,0.48212
2018,Rural regions,East,Agree completely,0.05475,164,2978,0.04657,0.06292
2018,Rural regions,East,Agree,0.13443,331,2978,0.12218,0.14669
2018,Rural regions,East,Disagree,0.40102,1205,2978,0.38341,0.41862
2018,Rural regions,East,Disagree completely,0.40980,1278,2978,0.39214,0.42747
