year,plh0193,migback,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2008,Agree,Direct migration background,4th Quintile,0.01831964624131396,23673,0.016611311339986758,0.020027981142641163
2008,Agree,Direct migration background,5th Quintile,0.012634238787113077,23673,0.011211441611874009,0.014057035962352145
2008,Agree,Indirect migration background,3rd Quintile,0.01010739102969046,23673,0.008833175197215425,0.011381606862165496
2008,Agree,Indirect migration background,2nd Quintile,0.00868603916614024,23673,0.007503961736197572,0.009868116596082908
2008,Agree,Indirect migration background,4th Quintile,0.008370183196462414,23673,0.007209612254983433,0.009530754137941395
2008,Agree,Indirect migration background,1st Quintile,0.008054327226784586,23673,0.006915683124896956,0.009192971328672216
2008,Agree,Indirect migration background,5th Quintile,0.005685407454200884,23673,0.004727613423211625,0.006643201485190144
2008,Disagree,No migration background,5th Quintile,0.30382421297274453,23673,0.2979655290234641,0.30968289692202494
2008,Disagree,No migration background,4th Quintile,0.22152968518909782,23673,0.21623955432278175,0.2268198160554139
2008,Disagree,No migration background,3rd Quintile,0.1721952250158462,23673,0.16738568061921466,0.17700476941247772
2008,Disagree,No migration background,2nd Quintile,0.10817663215719417,23673,0.10421990982307532,0.11213335449131302
2008,Disagree,No migration background,1st Quintile,0.06570885273610817,23673,0.0625525221671257,0.06886518330509064
2008,Disagree,Direct migration background,3rd Quintile,0.022607225860976125,23673,0.020713628581825995,0.024500823140126256
2008,Disagree,Direct migration background,4th Quintile,0.018275934924994717,23673,0.01656960132652443,0.019982268523465005
2008,Disagree,Direct migration background,1st Quintile,0.018064652440312697,23673,0.016368028173497313,0.01976127670712808
2008,Disagree,Direct migration background,2nd Quintile,0.01785336995563068,23673,0.016166515199589587,0.019540224711671772
2008,Disagree,Direct migration background,5th Quintile,0.013522079019649271,23673,0.012050800678251032,0.01499335736104751
2008,Disagree,Indirect migration background,4th Quintile,0.008979505598985844,23673,0.007777803131248121,0.010181208066723567
2008,Disagree,Indirect migration background,3rd Quintile,0.008556940629621805,23673,0.007383604158710658,0.009730277100532952
2008,Disagree,Indirect migration background,5th Quintile,0.008134375660257764,23673,0.006990133476982364,0.009278617843533165
2008,Disagree,Indirect migration background,2nd Quintile,0.007077963236847665,23673,0.006010037265765507,0.008145889207929823
2008,Disagree,Indirect migration background,1st Quintile,0.005493344601732516,23673,0.004551776600079593,0.006434912603385439
2008,Strongly disagree,No migration background,5th Quintile,0.3569682151589242,23673,0.3508649756055659,0.36307145471228247
2008,Strongly disagree,No migration background,4th Quintile,0.2234718826405868,23673,0.21816524468420606,0.22877852059696752
2008,Strongly disagree,No migration background,3rd Quintile,0.14767726161369193,23673,0.14315778363108667,0.1521967395962972
2008,Strongly disagree,No migration background,2nd Quintile,0.08948655256723716,23673,0.08585032133145677,0.09312278380301754
2008,Strongly disagree,No migration background,1st Quintile,0.06161369193154034,23673,0.05855060819170629,0.06467677567137439
2008,Strongly disagree,Direct migration background,4th Quintile,0.021026894865525673,23673,0.019199205544454617,0.02285458418659673
2008,Strongly disagree,Direct migration background,5th Quintile,0.018581907090464547,23673,0.0168616173688933,0.020302196812035794
2008,Strongly disagree,Direct migration background,2nd Quintile,0.018092909535452322,23673,0.016394983271213116,0.019790835799691528
2008,Strongly disagree,Direct migration background,1st Quintile,0.012224938875305624,23673,0.01082508791674268,0.013624789833868568
2008,Strongly disagree,Indirect migration background,5th Quintile,0.012224938875305624,23673,0.01082508791674268,0.013624789833868568
2008,Strongly disagree,Direct migration background,3rd Quintile,0.012224938875305624,23673,0.01082508791674268,0.013624789833868568
2008,Strongly disagree,Indirect migration background,3rd Quintile,0.008312958435207823,23673,0.00715632818648987,0.009469588683925776
2008,Strongly disagree,Indirect migration background,4th Quintile,0.007334963325183374,23673,0.00624796278865848,0.008421963861708268
2008,Strongly disagree,Indirect migration background,2nd Quintile,0.006845965770171149,23673,0.005795564859742373,0.007896366680599926
2008,Strongly disagree,Indirect migration background,1st Quintile,0.003911980440097799,23673,0.003116779988625907,0.004707180891569691
2013,Strongly agree,No migration background,3rd Quintile,0.182034503271862,44486,0.178448681155632,0.18562032538809198
2013,Strongly agree,No migration background,4th Quintile,0.17846519928613921,44486,0.17490696823048485,0.18202343034179358
2013,Strongly agree,No migration background,2nd Quintile,0.17370612730517548,44486,0.17018550668939447,0.1772267479209565
2013,Strongly agree,No migration background,1st Quintile,0.15764425936942297,44486,0.15425791405001374,0.1610306046888322
2013,Strongly agree,No migration background,5th Quintile,0.1255205234979179,44486,0.12244175826105123,0.12859928873478454
2013,Strongly agree,Direct migration background,2nd Quintile,0.042236763831052945,44486,0.040367722989413844,0.044105804672692046
2013,Strongly agree,Direct migration background,1st Quintile,0.03985722784057109,44486,0.03803934518647627,0.04167511049466591
2013,Strongly agree,Direct migration background,3rd Quintile,0.0297441998810232,44486,0.028165539674294526,0.031322860087751876
2013,Strongly agree,Direct migration background,4th Quintile,0.020226055919095775,44486,0.018917889678447396,0.021534222159744154
2013,Strongly agree,Indirect migration background,1st Quintile,0.012492563950029744,44486,0.011460419764050683,0.013524708136008805
2013,Strongly agree,Indirect migration background,2nd Quintile,0.011302795954788817,44486,0.010320439757319597,0.012285152152258037
2013,Strongly agree,Direct migration background,5th Quintile,0.009518143961927425,44486,0.008615858854114483,0.010420429069740366
2013,Strongly agree,Indirect migration background,3rd Quintile,0.00892325996430696,44486,0.00804936385217258,0.00979715607644134
2013,Strongly agree,Indirect migration background,4th Quintile,0.005353955978584176,44486,0.004675821118166177,0.006032090839002175
2013,Strongly agree,Indirect migration background,5th Quintile,0.00297441998810232,44486,0.0024683638598278494,0.0034804761163767903
2013,Agree,No migration background,4th Quintile,0.21525134532090826,44486,0.21143205546155366,0.21907063518026285
2013,Agree,No migration background,5th Quintile,0.21000131250820317,44486,0.20621628899270814,0.2137863360236982
2013,Agree,No migration background,3rd Quintile,0.17836986481165507,44486,0.1748123778750006,0.18192735174830954
2013,Agree,No migration background,2nd Quintile,0.13899461871636698,44486,0.13577987527639176,0.1422093621563422
2013,Agree,No migration background,1st Quintile,0.09121932012075075,44486,0.08854374375565784,0.09389489648584366
2013,Agree,Direct migration background,2nd Quintile,0.03504396902480641,44486,0.033335115656049144,0.03675282239356367
2013,Agree,Direct migration background,3rd Quintile,0.027825173907336923,44486,0.026296779211568453,0.029353568603105392
2013,Agree,Direct migration background,1st Quintile,0.02296889355558472,44486,0.021576799350571517,0.024360987760597926
2013,Agree,Direct migration background,4th Quintile,0.01916261976637354,44486,0.017888617096749534,0.020436622435997545
2013,Agree,Direct migration background,5th Quintile,0.013650085313033206,44486,0.012571815166915678,0.014728355459150735
2013,Agree,Indirect migration background,2nd Quintile,0.01128757054731592,44486,0.010305868654480677,0.012269272440151163
2013,Agree,Indirect migration background,4th Quintile,0.01089381808636304,44486,0.00992919886828338,0.0118584373044427
2013,Agree,Indirect migration background,3rd Quintile,0.00997506234413965,44486,0.009051587075870319,0.010898537612408983
2013,Agree,Indirect migration background,1st Quintile,0.007743798398739992,44486,0.006929219186983491,0.008558377610496494
2013,Agree,Indirect migration background,5th Quintile,0.0076125475784223655,44486,0.00680484766776937,0.00842024748907536
2013,Disagree,No migration background,5th Quintile,0.29982642819409855,44486,0.29556865811948624,0.30408419826871086
2013,Disagree,No migration background,4th Quintile,0.22798279375141497,44486,0.22408419160001347,0.23188139590281648
2013,Disagree,No migration background,3rd Quintile,0.17160968983472946,44486,0.16810594233463624,0.17511343733482268
2013,Disagree,No migration background,2nd Quintile,0.10414308354086484,44486,0.10130464866530824,0.10698151841642144
2013,Disagree,No migration background,1st Quintile,0.05554297788846125,44486,0.05341459346071435,0.05767136231620815
2013,Disagree,Direct migration background,2nd Quintile,0.02256433476718738,44486,0.0211842691035581,0.02394440043081666
2013,Disagree,Direct migration background,3rd Quintile,0.02180967474152894,44486,0.02045235967917325,0.02316698980388463
2013,Disagree,Direct migration background,4th Quintile,0.02052675269790959,44486,0.019209100451248774,0.021844404944570406
2013,Disagree,Direct migration background,5th Quintile,0.01954569466455362,44486,0.018259272167007675,0.020832117162099564
2013,Disagree,Direct migration background,1st Quintile,0.013734812466983624,44486,0.012653247499944884,0.014816377434022365
2013,Disagree,Indirect migration background,5th Quintile,0.011923628405403366,44486,0.010914970571155886,0.012932286239650845
2013,Disagree,Indirect migration background,4th Quintile,0.00920685231303298,44486,0.008319305072396702,0.010094399553669257
2013,Disagree,Indirect migration background,3rd Quintile,0.008980454305335447,44486,0.008103787310490277,0.009857121300180616
2013,Disagree,Indirect migration background,2nd Quintile,0.008376726284808693,44486,0.007529781865658665,0.009223670703958721
2013,Disagree,Indirect migration background,1st Quintile,0.004226096143687269,44486,0.0036232667094085683,0.00482892557796597
2013,Strongly disagree,No migration background,5th Quintile,0.3574947220267417,44486,0.3530410568951704,0.361948387158313
2013,Strongly disagree,No migration background,4th Quintile,0.2107670654468684,44486,0.20697698553450442,0.2145571453592324
2013,Strongly disagree,No migration background,3rd Quintile,0.14250527797325827,44486,0.1392568323960985,0.14575372355041802
2013,Strongly disagree,No migration background,2nd Quintile,0.08233638282899367,44486,0.07978202320251362,0.0848907424554737
2013,Strongly disagree,No migration background,1st Quintile,0.06052076002814919,44486,0.058304910970658035,0.06273660908564034
2013,Strongly disagree,Direct migration background,5th Quintile,0.024278676988036593,44486,0.022848401159561247,0.025708952816511938
2013,Strongly disagree,Direct migration background,2nd Quintile,0.021463757916959886,44486,0.0201170118033572,0.022810504030562572
2013,Strongly disagree,Direct migration background,3rd Quintile,0.02076002814919071,44486,0.01943506765892464,0.022084988639456783
2013,Strongly disagree,Direct migration background,4th Quintile,0.020056298381421533,44486,0.018753520589687718,0.02135907617315535
2013,Strongly disagree,Direct migration background,1st Quintile,0.014778325123152709,44486,0.013657019552128785,0.015899630694176634
2013,Strongly disagree,Indirect migration background,5th Quintile,0.013722730471498945,44486,0.012641634693249654,0.014803826249748235
2013,Strongly disagree,Indirect migration background,3rd Quintile,0.01055594651653765,44486,0.009606241778814173,0.011505651254261126
2013,Strongly disagree,Indirect migration background,2nd Quintile,0.00844475721323012,44486,0.007594409722985394,0.009295104703474846
2013,Strongly disagree,Indirect migration background,4th Quintile,0.007741027445460943,44486,0.006926592849468741,0.008555462041453145
2013,Strongly disagree,Indirect migration background,1st Quintile,0.004574243490499648,44486,0.0039471843990212035,0.005201302581978093
2018,Strongly agree,Direct migration background,1st Quintile,0.281590156176053,43121,0.2773448743055233,0.2858354380465827
2018,Strongly agree,No migration background,4th Quintile,0.10269758637008992,43121,0.09983234511428306,0.10556282762589679
2018,Strongly agree,Direct migration background,2nd Quintile,0.10033128253667771,43121,0.0974955115732406,0.10316705350011482
2018,Strongly agree,No migration background,3rd Quintile,0.0979649787032655,43121,0.09515916531440086,0.10077079209213013
2018,Strongly agree,No migration background,5th Quintile,0.09417889256980597,43121,0.09142206459370895,0.09693572054590298
2018,Strongly agree,No migration background,2nd Quintile,0.08045433033601515,43121,0.07788705160185277,0.08302160907017753
2018,Strongly agree,Direct migration background,3rd Quintile,0.06152389966871746,43121,0.05925588846470992,0.063791910872725
2018,Strongly agree,No migration background,1st Quintile,0.05868433506862281,43121,0.05646593231045269,0.06090273782679294
2018,Strongly agree,Direct migration background,4th Quintile,0.04353999053478467,43121,0.04161384440313084,0.0454661366664385
2018,Strongly agree,Direct migration background,5th Quintile,0.022243256034074774,43121,0.020851297653992525,0.023635214414157023
2018,Strongly agree,Indirect migration background,2nd Quintile,0.018457169900615238,43121,0.017186745454894743,0.019727594346335732
2018,Strongly agree,Indirect migration background,1st Quintile,0.011831519167061051,43121,0.010810938319775443,0.01285210001434666
2018,Strongly agree,Indirect migration background,3rd Quintile,0.010411736867013724,43121,0.00945365963587183,0.011369814098155618
2018,Strongly agree,Indirect migration background,4th Quintile,0.010411736867013724,43121,0.00945365963587183,0.011369814098155618
2018,Strongly agree,Indirect migration background,5th Quintile,0.005679129200189304,43121,0.004969852307037353,0.006388406093341255
2018,Agree,No migration background,5th Quintile,0.22812069613121322,43121,0.22416002573935317,0.23208136652307326
2018,Agree,No migration background,4th Quintile,0.18141980718667836,43121,0.17778246109547674,0.18505715327787997
2018,Agree,Direct migration background,1st Quintile,0.12232377613622136,43121,0.11923110126322349,0.12541645100921925
2018,Agree,No migration background,3rd Quintile,0.11969450356829849,43121,0.11663066788360857,0.1227583392529884
2018,Agree,No migration background,2nd Quintile,0.07023913860022536,43121,0.06782708542380006,0.07265119177665066
2018,Agree,Direct migration background,2nd Quintile,0.05483911355953424,43121,0.052690245538034454,0.056987981581034027
2018,Agree,Direct migration background,3rd Quintile,0.04720170276699637,43121,0.04520003968853234,0.049203365845460395
2018,Agree,No migration background,1st Quintile,0.04707649931138099,43121,0.04507736138479179,0.04907563723797019
2018,Agree,Direct migration background,4th Quintile,0.04557405784399649,43121,0.043605529707013625,0.04754258598097936
2018,Agree,Direct migration background,5th Quintile,0.025291098034305747,43121,0.02380915002334152,0.026773046045269974
2018,Agree,Indirect migration background,4th Quintile,0.015525228496306498,43121,0.014358330335256329,0.016692126657356667
2018,Agree,Indirect migration background,3rd Quintile,0.012269938650306749,43121,0.011230851460139073,0.013309025840474425
2018,Agree,Indirect migration background,5th Quintile,0.012269938650306749,43121,0.011230851460139073,0.013309025840474425
2018,Agree,Indirect migration background,2nd Quintile,0.010141479904845374,43121,0.009195789702882047,0.011087170106808701
2018,Agree,Indirect migration background,1st Quintile,0.008013021159384,43121,0.007171504360674447,0.008854537958093552
2018,Disagree,No migration background,5th Quintile,0.3499628804751299,43121,0.3454610231268401,0.3544647378234197
2018,Disagree,No migration background,4th Quintile,0.1979955456570156,43121,0.19423433411972538,0.20175675719430583
2018,Disagree,No migration background,3rd Quintile,0.1125463994060876,43121,0.10956341975939554,0.11552937905277966
2018,Disagree,No migration background,2nd Quintile,0.05679287305122494,43121,0.05460832241393482,0.058977423688515065
2018,Disagree,Direct migration background,1st Quintile,0.05278396436525613,43121,0.05067345549008281,0.054894473240429446
2018,Disagree,Direct migration background,4th Quintile,0.03897550111358575,43121,0.03714876950828966,0.04080223271888184
2018,Disagree,Direct migration background,5th Quintile,0.03838158871566444,43121,0.036568268438401136,0.04019490899292774
2018,Disagree,No migration background,1st Quintile,0.03236822568671121,43121,0.03069780381931097,0.03403864755411145
2018,Disagree,Direct migration background,2nd Quintile,0.032071269487750555,43121,0.030408272642010608,0.0337342663334905
2018,Disagree,Direct migration background,3rd Quintile,0.03184855233853007,43121,0.03019114919862338,0.03350595547843676
2018,Disagree,Indirect migration background,5th Quintile,0.01670378619153675,43121,0.015494131806543325,0.017913440576530174
2018,Disagree,Indirect migration background,4th Quintile,0.016332590942835932,43121,0.01513622692315682,0.017528954962515046
2018,Disagree,Indirect migration background,3rd Quintile,0.011210096510764662,43121,0.010216366634855574,0.012203826386673751
2018,Disagree,Indirect migration background,2nd Quintile,0.006829992576095026,43121,0.006052612200110365,0.007607372952079687
2018,Disagree,Indirect migration background,1st Quintile,0.005196733481811433,43121,0.004518084060802653,0.005875382902820213
2018,Strongly disagree,No migration background,5th Quintile,0.3795351473922903,43121,0.3749548228402762,0.38411547194430434
2018,Strongly disagree,No migration background,4th Quintile,0.17403628117913833,43121,0.17045769036943975,0.1776148719888369
2018,Strongly disagree,Direct migration background,1st Quintile,0.10515873015873016,43121,0.1022633384345287,0.10805412188293162
2018,Strongly disagree,No migration background,3rd Quintile,0.0782312925170068,43121,0.07569667231256468,0.08076591272144894
2018,Strongly disagree,Direct migration background,2nd Quintile,0.04195011337868481,43121,0.04005789049290593,0.04384233626446369
2018,Strongly disagree,Direct migration background,5th Quintile,0.039965986394557826,43121,0.038117142524761546,0.041814830264354105
2018,Strongly disagree,Direct migration background,4th Quintile,0.03826530612244898,43121,0.036454625320003424,0.04007598692489454
2018,Strongly disagree,No migration background,2nd Quintile,0.036848072562358274,43121,0.035069930536899246,0.0386262145878173
2018,Strongly disagree,Direct migration background,3rd Quintile,0.03231292517006803,43121,0.030643883164000005,0.03398196717613605
2018,Strongly disagree,No migration background,1st Quintile,0.026360544217687076,43121,0.024848418401894567,0.027872670033479586
2018,Strongly disagree,Indirect migration background,5th Quintile,0.017290249433106575,43121,0.01605991006319806,0.01852058880301509
2018,Strongly disagree,Indirect migration background,4th Quintile,0.010770975056689343,43121,0.009796686515455982,0.011745263597922703
2018,Strongly disagree,Indirect migration background,2nd Quintile,0.007936507936507936,43121,0.007098986135259291,0.00877402973775658
2018,Strongly disagree,Indirect migration background,3rd Quintile,0.006802721088435374,43121,0.006026883614782919,0.0075785585620878285
2018,Strongly disagree,Indirect migration background,1st Quintile,0.0045351473922902496,43121,0.0039009560222546145,0.005169338762325885
