year,migback,sampreg,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Direct migration background,West,Strongly agree,0.08647,228,2634,0.07573,0.09720
2013,Direct migration background,West,Agree,0.34898,867,2634,0.33077,0.36718
2013,Direct migration background,West,Disagree,0.46240,1256,2634,0.44335,0.48144
2013,Direct migration background,West,Strongly disagree,0.10216,283,2634,0.09059,0.11373
2013,Direct migration background,East,Agree,0.27036,52,124,0.19187,0.34885
2013,Direct migration background,East,Disagree,0.46131,72,124,0.37321,0.54941
2013,Indirect migration background,West,Strongly agree,0.06009,64,1039,0.04563,0.07455
2013,Indirect migration background,West,Agree,0.33046,335,1039,0.30185,0.35908
2013,Indirect migration background,West,Disagree,0.50682,519,1039,0.47640,0.53723
2013,Indirect migration background,West,Strongly disagree,0.10263,121,1039,0.08417,0.12109
2013,Indirect migration background,East,Disagree,0.58415,37,37,0.42315,0.74515
2018,No migration background,West,Strongly agree,0.05088,629,14352,0.04728,0.05447
2018,No migration background,West,Agree,0.27954,3747,14352,0.27220,0.28688
2018,No migration background,West,Disagree,0.53451,7843,14352,0.52635,0.54267
2018,No migration background,West,Strongly disagree,0.13507,2133,14352,0.12948,0.14066
2018,No migration background,East,Strongly agree,0.07104,359,4987,0.06391,0.07817
2018,No migration background,East,Agree,0.32862,1595,4987,0.31558,0.34166
2018,No migration background,East,Disagree,0.52049,2626,4987,0.50662,0.53435
2018,No migration background,East,Strongly disagree,0.07986,407,4987,0.07234,0.08739
2018,Direct migration background,West,Strongly agree,0.10475,1050,6841,0.09749,0.11201
2018,Direct migration background,West,Agree,0.30994,2308,6841,0.29898,0.32090
2018,Direct migration background,West,Disagree,0.46181,2564,6841,0.45000,0.47363
2018,Direct migration background,West,Strongly disagree,0.12350,919,6841,0.11571,0.13130
2018,Direct migration background,East,Strongly agree,0.09271,134,833,0.07300,0.11242
2018,Direct migration background,East,Agree,0.35852,315,833,0.32594,0.39111
2018,Direct migration background,East,Disagree,0.37409,298,833,0.34121,0.40697
2018,Direct migration background,East,Strongly disagree,0.17467,86,833,0.14887,0.20047
2018,Indirect migration background,West,Strongly agree,0.08287,130,1485,0.06884,0.09689
2018,Indirect migration background,West,Agree,0.31364,449,1485,0.29003,0.33725
2018,Indirect migration background,West,Disagree,0.49149,741,1485,0.46605,0.51693
2018,Indirect migration background,West,Strongly disagree,0.11200,165,1485,0.09596,0.12805
2018,Indirect migration background,East,Agree,0.37652,43,91,0.27642,0.47662
2018,Indirect migration background,East,Disagree,0.41476,48,91,0.31297,0.51655
