year,age_gr,sampreg,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,East,Strongly disagree,0.10711,69,703,0.08423,0.12998
2013,30-45 y.,West,Strongly agree,0.05117,350,6266,0.04572,0.05663
2013,30-45 y.,West,Agree,0.26958,1695,6266,0.25859,0.28057
2013,30-45 y.,West,Disagree,0.56085,3463,6266,0.54856,0.57314
2013,30-45 y.,West,Strongly disagree,0.11840,758,6266,0.11040,0.12640
2013,30-45 y.,East,Strongly agree,0.07274,155,1702,0.06040,0.08508
2013,30-45 y.,East,Agree,0.36208,547,1702,0.33924,0.38492
2013,30-45 y.,East,Disagree,0.49998,872,1702,0.47622,0.52374
2013,30-45 y.,East,Strongly disagree,0.06521,128,1702,0.05347,0.07694
2013,46-65 y.,West,Strongly agree,0.06556,427,6880,0.05972,0.07141
2013,46-65 y.,West,Agree,0.33223,2048,6880,0.32110,0.34336
2013,46-65 y.,West,Disagree,0.49929,3570,6880,0.48747,0.51110
2013,46-65 y.,West,Strongly disagree,0.10291,835,6880,0.09573,0.11010
2013,46-65 y.,East,Strongly agree,0.07899,181,2074,0.06738,0.09060
2013,46-65 y.,East,Agree,0.38172,764,2074,0.36081,0.40264
2013,46-65 y.,East,Disagree,0.50126,1012,2074,0.47974,0.52279
2013,46-65 y.,East,Strongly disagree,0.03803,117,2074,0.02979,0.04626
2013,66 and older,West,Strongly agree,0.08327,266,3699,0.07436,0.09218
2013,66 and older,West,Agree,0.31976,1137,3699,0.30472,0.33479
2013,66 and older,West,Disagree,0.48370,1825,3699,0.46760,0.49981
2013,66 and older,West,Strongly disagree,0.11327,471,3699,0.10306,0.12349
2013,66 and older,East,Strongly agree,0.11414,110,1218,0.09627,0.13201
2013,66 and older,East,Agree,0.36951,441,1218,0.34239,0.39662
2013,66 and older,East,Disagree,0.44971,592,1218,0.42176,0.47766
2013,66 and older,East,Strongly disagree,0.06664,75,1218,0.05263,0.08066
2018,17-29 y.,West,Strongly agree,0.05810,417,4369,0.05117,0.06504
2018,17-29 y.,West,Agree,0.28743,1266,4369,0.27401,0.30086
2018,17-29 y.,West,Disagree,0.51443,2033,4369,0.49960,0.52925
2018,17-29 y.,West,Strongly disagree,0.14004,653,4369,0.12974,0.15033
2018,17-29 y.,East,Strongly agree,0.06560,77,876,0.04920,0.08201
2018,17-29 y.,East,Agree,0.34216,295,876,0.31073,0.37360
2018,17-29 y.,East,Disagree,0.51217,402,876,0.47905,0.54529
2018,17-29 y.,East,Strongly disagree,0.08006,102,876,0.06208,0.09804
2018,30-45 y.,West,Strongly agree,0.05797,634,6600,0.05233,0.06361
2018,30-45 y.,West,Agree,0.27704,1986,6600,0.26624,0.28784
2018,30-45 y.,West,Disagree,0.52684,3047,6600,0.51479,0.53888
2018,30-45 y.,West,Strongly disagree,0.13816,933,6600,0.12983,0.14648
2018,30-45 y.,East,Strongly agree,0.07840,171,1645,0.06541,0.09139
2018,30-45 y.,East,Agree,0.26900,500,1645,0.24757,0.29044
2018,30-45 y.,East,Disagree,0.52981,818,1645,0.50569,0.55394
2018,30-45 y.,East,Strongly disagree,0.12278,156,1645,0.10692,0.13865
2018,46-65 y.,West,Strongly agree,0.06316,540,7957,0.05782,0.06851
2018,46-65 y.,West,Agree,0.29308,2201,7957,0.28308,0.30309
2018,46-65 y.,West,Disagree,0.51563,4088,7957,0.50465,0.52661
2018,46-65 y.,West,Strongly disagree,0.12812,1128,7957,0.12078,0.13547
2018,46-65 y.,East,Strongly agree,0.07671,179,2180,0.06553,0.08788
2018,46-65 y.,East,Agree,0.35615,732,2180,0.33605,0.37626
2018,46-65 y.,East,Disagree,0.51173,1111,2180,0.49074,0.53272
2018,46-65 y.,East,Strongly disagree,0.05541,158,2180,0.04581,0.06502
2018,66 and older,West,Strongly agree,0.06904,218,3752,0.06092,0.07715
2018,66 and older,West,Agree,0.28834,1051,3752,0.27385,0.30284
2018,66 and older,West,Disagree,0.51823,1980,3752,0.50224,0.53422
2018,66 and older,West,Strongly disagree,0.12439,503,3752,0.11383,0.13495
2018,66 and older,East,Strongly agree,0.06196,76,1234,0.04851,0.07542
2018,66 and older,East,Agree,0.34888,426,1234,0.32228,0.37548
2018,66 and older,East,Disagree,0.49167,641,1234,0.46377,0.51958
2018,66 and older,East,Strongly disagree,0.09748,91,1234,0.08093,0.11404
