year,quintil_oecd,sampreg,plh0193,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,1st Quintile,West,Strongly agree,0.13621691413815365,44486,0.1330293255803691,0.1394045026959382
2013,1st Quintile,West,Strongly disagree,0.10264686894770819,44486,0.09982654537623929,0.10546719251917709
2013,1st Quintile,East,Agree,0.41109530583214793,44486,0.4065229695972211,0.41566764206707474
2013,1st Quintile,East,Disagree,0.3669985775248933,44486,0.3625195995580442,0.3714775554917424
2013,1st Quintile,East,Strongly agree,0.16500711237553342,44486,0.1615577635744282,0.16845646117663865
2013,1st Quintile,East,Strongly disagree,0.05689900426742532,44486,0.05474634235182009,0.05905166618303055
2013,2nd Quintile,West,Disagree,0.455730164814105,44486,0.4511020362675714,0.4603582933606386
2013,2nd Quintile,West,Agree,0.34764277500958224,44486,0.34321736274722203,0.35206818727194245
2013,2nd Quintile,West,Strongly agree,0.1004216174779609,44486,0.09762857523638203,0.10321465971953976
2013,2nd Quintile,West,Strongly disagree,0.09620544269835186,44486,0.09346526280913013,0.0989456225875736
2013,2nd Quintile,East,Disagree,0.42938931297709926,44486,0.4247895022804577,0.4339891236737408
2013,2nd Quintile,East,Agree,0.3950381679389313,44486,0.39049532304002443,0.3995810128378382
2013,2nd Quintile,East,Strongly agree,0.10782442748091603,44486,0.10494220078019206,0.11070665418164
2013,2nd Quintile,East,Strongly disagree,0.06774809160305344,44486,0.0654127007968762,0.07008348240923068
2013,3rd Quintile,West,Disagree,0.5117854240043349,44486,0.5071403384249639,0.516430509583706
2013,3rd Quintile,West,Agree,0.31834191276076945,44486,0.31401304220901977,0.32267078331251914
2013,3rd Quintile,West,Strongly disagree,0.10566242210782986,44486,0.10280578276566453,0.1085190614499952
2013,3rd Quintile,West,Strongly agree,0.06421024112706583,44486,0.061932335711913776,0.06648814654221788
2013,3rd Quintile,East,Disagree,0.5098976109215017,44486,0.5052521448669388,0.5145430769760645
2013,3rd Quintile,East,Agree,0.3385665529010239,44486,0.3341690159772829,0.3429640898247649
2013,3rd Quintile,East,Strongly agree,0.09351535836177474,44486,0.09080974279482597,0.09622097392872352
2013,3rd Quintile,East,Strongly disagree,0.05802047781569966,44486,0.0558479978808606,0.06019295775053872
2013,4th Quintile,West,Disagree,0.5420523138832998,44486,0.5374223998375853,0.5466822279290142
2013,4th Quintile,West,Agree,0.28832997987927567,44486,0.2841204981488942,0.29253946160965716
2013,4th Quintile,West,Strongly disagree,0.11529175050301811,44486,0.11232388956593534,0.11825961144010089
2013,4th Quintile,West,Strongly agree,0.05432595573440644,44486,0.05221966258657647,0.05643224888223641
2013,4th Quintile,East,Disagree,0.5444915254237288,44486,0.5398635804602154,0.5491194703872422
2013,4th Quintile,East,Agree,0.3319209039548023,44486,0.3275449208515018,0.3362968870581028
2013,4th Quintile,East,Strongly disagree,0.0635593220338983,44486,0.06129220387245144,0.06582644019534516
2013,4th Quintile,East,Strongly agree,0.06002824858757062,44486,0.05782085574593619,0.062235641429205055
2013,5th Quintile,West,Disagree,0.5861567543987204,44486,0.5815798776732466,0.5907336311241942
2013,5th Quintile,West,Agree,0.22698851243274684,44486,0.22309591666674178,0.2308811081987519
2013,5th Quintile,West,Strongly disagree,0.1570452232077941,44486,0.15366411635314678,0.16042633006244142
2013,5th Quintile,West,Strongly agree,0.029809509960738695,44486,0.02822917074336378,0.031389849178113605
2013,5th Quintile,East,Disagree,0.5690140845070423,44486,0.5644121817252168,0.5736159872888678
2013,5th Quintile,East,Agree,0.292018779342723,44486,0.28779344915702004,0.296244109528426
2013,5th Quintile,East,Strongly disagree,0.09671361502347418,44486,0.09396698012918867,0.0994602499177597
2013,5th Quintile,East,Strongly agree,0.04225352112676056,44486,0.04038412590796522,0.04412291634555591
2018,1st Quintile,West,Agree,0.3624696496704821,43121,0.35793234527585727,0.36700695406510697
2018,1st Quintile,West,Disagree,0.3010752688172043,43121,0.29674550302538477,0.30540503460902385
2018,1st Quintile,West,Strongly agree,0.20117932708983696,43121,0.19739552874565677,0.20496312543401715
2018,1st Quintile,West,Strongly disagree,0.13527575442247658,43121,0.1320475542244315,0.13850395462052165
2018,1st Quintile,East,Agree,0.38939197930142305,43121,0.3847895575594817,0.3939944010433644
2018,1st Quintile,East,Disagree,0.35058214747736094,43121,0.3460784556085156,0.3550858393462063
2018,1st Quintile,East,Strongly agree,0.17852522639068563,43121,0.17491064031395923,0.18213981246741204
2018,1st Quintile,East,Strongly disagree,0.0815006468305304,43121,0.07891819865656392,0.08408309500449689
2018,2nd Quintile,West,Disagree,0.4079005770084332,43121,0.40326198539765234,0.412539168619214
2018,2nd Quintile,West,Agree,0.34398579671549046,43121,0.33950207617742256,0.34846951725355835
2018,2nd Quintile,West,Strongly agree,0.13715046604527298,43121,0.133903499322221,0.14039743276832495
2018,2nd Quintile,West,Strongly disagree,0.11096316023080337,43121,0.10799859543742962,0.11392772502417711
2018,2nd Quintile,East,Disagree,0.44275862068965516,43121,0.43807030495424115,0.44744693642506916
2018,2nd Quintile,East,Agree,0.3641379310344828,43121,0.35959615118645627,0.3686797108825093
2018,2nd Quintile,East,Strongly agree,0.12413793103448276,43121,0.12102562875914498,0.12725023330982055
2018,2nd Quintile,East,Strongly disagree,0.06896551724137931,43121,0.06657379610546649,0.07135723837729213
2018,3rd Quintile,West,Disagree,0.46973205425074427,43121,0.46502136511407594,0.4744427433874126
2018,3rd Quintile,West,Agree,0.32517366854118424,43121,0.3207522120587001,0.3295951250236684
2018,3rd Quintile,West,Strongly disagree,0.11081706913661925,43121,0.10785421311304401,0.11377992516019449
2018,3rd Quintile,West,Strongly agree,0.0942772080714522,43121,0.09151909120444018,0.09703532493846423
2018,3rd Quintile,East,Disagree,0.4995571302037201,43121,0.4948377877407853,0.504276472666655
2018,3rd Quintile,East,Agree,0.36049601417183347,43121,0.35596408075153396,0.365027947592133
2018,3rd Quintile,East,Strongly agree,0.07794508414526129,43121,0.07541471188232193,0.08047545640820064
2018,3rd Quintile,East,Strongly disagree,0.06200177147918512,43121,0.05972554894963221,0.06427799400873803
2018,4th Quintile,West,Disagree,0.5230800653594772,43121,0.5183657516160008,0.5277943791029535
2018,4th Quintile,West,Agree,0.29473039215686275,43121,0.2904270913492065,0.299033692964519
2018,4th Quintile,West,Strongly disagree,0.13031045751633988,43121,0.12713297318091318,0.13348794185176657
2018,4th Quintile,West,Strongly agree,0.051879084967320264,43121,0.04978574542736462,0.05397242450727591
2018,4th Quintile,East,Disagree,0.531109685695959,43121,0.5263994851210404,0.5358198862708775
2018,4th Quintile,East,Agree,0.3296985246953175,43121,0.32526136306358827,0.33413568632704677
2018,4th Quintile,East,Strongly disagree,0.08402822322001283,43121,0.08140964654063342,0.08664679989939224
2018,4th Quintile,East,Strongly agree,0.055163566388710714,43121,0.053008720858391034,0.05731841191903039
2018,5th Quintile,West,Disagree,0.577364744879839,43121,0.5727022362235981,0.58202725353608
2018,5th Quintile,West,Agree,0.22481354326979994,43121,0.22087327326166828,0.2287538132779316
2018,5th Quintile,West,Strongly disagree,0.17023795430330294,43121,0.16669050140090802,0.17378540720569785
2018,5th Quintile,West,Strongly agree,0.02758375754705813,43121,0.02603791778139313,0.029129597312723125
2018,5th Quintile,East,Disagree,0.5964539007092199,43121,0.5918232003706123,0.6010846010478275
2018,5th Quintile,East,Agree,0.2524822695035461,43121,0.24838175973150825,0.2565827792755839
2018,5th Quintile,East,Strongly disagree,0.11560283687943262,43121,0.11258483451469048,0.11862083924417477
2018,5th Quintile,East,Strongly agree,0.03546099290780142,43121,0.03371538378417137,0.037206602031431474
