year,quintil_oecd,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,3rd Quintile,Strongly agree,0.05103,234,4804,0.04481,0.05725
2018,3rd Quintile,Agree,0.31541,1415,4804,0.30227,0.32855
2018,3rd Quintile,Disagree,0.52001,2559,4804,0.50588,0.53414
2018,3rd Quintile,Strongly disagree,0.11355,596,4804,0.10457,0.12252
2018,4th Quintile,Strongly agree,0.03834,157,4723,0.03286,0.04381
2018,4th Quintile,Agree,0.25933,1181,4723,0.24683,0.27183
2018,4th Quintile,Disagree,0.56848,2719,4723,0.55435,0.58261
2018,4th Quintile,Strongly disagree,0.13385,666,4723,0.12414,0.14357
2018,5th Quintile,Strongly agree,0.03752,127,5056,0.03229,0.04276
2018,5th Quintile,Agree,0.24205,1054,5056,0.23024,0.25386
2018,5th Quintile,Disagree,0.56087,2944,5056,0.54718,0.57455
2018,5th Quintile,Strongly disagree,0.15956,931,5056,0.14946,0.16965
