year,bula_h,regtyp,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,North Rhine-Westphalia,Urban regions,Disagree,0.48481,2225,4522,0.47024,0.49938
2003,North Rhine-Westphalia,Urban regions,Strongly disagree,0.09848,462,4522,0.08979,0.10716
2003,North Rhine-Westphalia,Rural regions,Disagree,0.53270,53,84,0.42536,0.64004
2003,North Rhine-Westphalia,Rural regions,Strongly disagree,0.32323,31,84,0.22260,0.42385
2003,Hesse,Urban regions,Strongly agree,0.12349,133,1222,0.10503,0.14194
2003,Hesse,Urban regions,Agree,0.32628,367,1222,0.29999,0.35258
2003,Hesse,Urban regions,Disagree,0.45007,588,1222,0.42216,0.47797
2003,Hesse,Urban regions,Strongly disagree,0.10016,134,1222,0.08332,0.11700
2003,Hesse,Rural regions,Agree,0.45485,118,226,0.38979,0.51992
2003,Hesse,Rural regions,Disagree,0.39455,108,226,0.33068,0.45841
2003,"Rhineland-Palatinate, Saarland",Urban regions,Strongly agree,0.10116,93,1021,0.08266,0.11967
2003,"Rhineland-Palatinate, Saarland",Urban regions,Agree,0.32335,308,1021,0.29464,0.35205
2003,"Rhineland-Palatinate, Saarland",Urban regions,Disagree,0.48471,511,1021,0.45404,0.51538
2003,"Rhineland-Palatinate, Saarland",Urban regions,Strongly disagree,0.09079,109,1021,0.07315,0.10842
2003,"Rhineland-Palatinate, Saarland",Rural regions,Strongly agree,0.10418,33,317,0.07050,0.13787
2003,"Rhineland-Palatinate, Saarland",Rural regions,Agree,0.33534,105,317,0.28328,0.38739
2003,"Rhineland-Palatinate, Saarland",Rural regions,Disagree,0.47930,148,317,0.42421,0.53438
2003,"Rhineland-Palatinate, Saarland",Rural regions,Strongly disagree,0.08118,31,317,0.05107,0.11130
2003,Baden-Wuerttemberg,Urban regions,Strongly agree,0.08913,225,2446,0.07784,0.10042
2003,Baden-Wuerttemberg,Urban regions,Agree,0.34778,775,2446,0.32890,0.36666
2003,Baden-Wuerttemberg,Urban regions,Disagree,0.46222,1161,2446,0.44246,0.48199
2003,Baden-Wuerttemberg,Urban regions,Strongly disagree,0.10087,285,2446,0.08893,0.11281
2003,Baden-Wuerttemberg,Rural regions,Agree,0.36246,89,199,0.29550,0.42942
2003,Baden-Wuerttemberg,Rural regions,Disagree,0.52037,110,199,0.45078,0.58995
2003,Bavaria,Urban regions,Strongly agree,0.06984,88,1589,0.05731,0.08238
2003,Bavaria,Urban regions,Agree,0.32218,479,1589,0.29919,0.34516
2003,Bavaria,Urban regions,Disagree,0.50522,853,1589,0.48063,0.52981
2003,Bavaria,Urban regions,Strongly disagree,0.10276,169,1589,0.08782,0.11769
2003,Bavaria,Rural regions,Strongly agree,0.07048,96,1515,0.05759,0.08338
2003,Bavaria,Rural regions,Agree,0.36388,545,1515,0.33965,0.38812
2003,Bavaria,Rural regions,Disagree,0.49751,761,1515,0.47232,0.52269
2003,Bavaria,Rural regions,Strongly disagree,0.06813,113,1515,0.05544,0.08082
2003,Berlin,Urban regions,Strongly agree,0.09019,60,823,0.07061,0.10977
2003,Berlin,Urban regions,Agree,0.31611,254,823,0.28432,0.34789
2003,Berlin,Urban regions,Disagree,0.48005,412,823,0.44590,0.51420
2003,Berlin,Urban regions,Strongly disagree,0.11366,97,823,0.09196,0.13535
2003,Brandenburg,Urban regions,Disagree,0.64543,41,41,0.49718,0.79369
2003,Brandenburg,Rural regions,Strongly agree,0.11108,83,870,0.09019,0.13198
2003,Brandenburg,Rural regions,Agree,0.39629,345,870,0.36377,0.42881
2003,Brandenburg,Rural regions,Disagree,0.44604,408,870,0.41299,0.47909
2003,Brandenburg,Rural regions,Strongly disagree,0.04659,34,870,0.03257,0.06060
2003,Mecklenburg-Western Pomerania,Urban regions,Disagree,0.46246,39,39,0.30394,0.62099
2003,Mecklenburg-Western Pomerania,Rural regions,Strongly agree,0.11865,42,428,0.08798,0.14933
2003,Mecklenburg-Western Pomerania,Rural regions,Agree,0.37895,169,428,0.33293,0.42496
2003,Mecklenburg-Western Pomerania,Rural regions,Disagree,0.44149,217,428,0.39439,0.48859
2003,Saxony,Urban regions,Strongly agree,0.06289,48,778,0.04582,0.07996
2003,Saxony,Urban regions,Agree,0.41377,311,778,0.37914,0.44840
2003,Saxony,Urban regions,Disagree,0.46762,381,778,0.43254,0.50271
2003,Saxony,Urban regions,Strongly disagree,0.05572,38,778,0.03959,0.07185
2003,Saxony,Rural regions,Strongly agree,0.06389,51,826,0.04720,0.08058
2003,Saxony,Rural regions,Agree,0.44315,342,826,0.40925,0.47705
2003,Saxony,Rural regions,Disagree,0.43277,390,826,0.39896,0.46658
2003,Saxony,Rural regions,Strongly disagree,0.06019,43,826,0.04396,0.07641
2003,Saxony-Anhalt,Urban regions,Agree,0.48316,84,154,0.40397,0.56234
2003,Saxony-Anhalt,Urban regions,Disagree,0.35923,70,154,0.28321,0.43526
2003,Saxony-Anhalt,Rural regions,Strongly agree,0.16551,105,751,0.13891,0.19211
2003,Saxony-Anhalt,Rural regions,Agree,0.37710,287,751,0.34241,0.41179
2003,Saxony-Anhalt,Rural regions,Disagree,0.41101,320,751,0.37579,0.44622
2003,Saxony-Anhalt,Rural regions,Strongly disagree,0.04638,39,751,0.03133,0.06143
2003,Thuringa,Urban regions,Strongly agree,0.15851,38,264,0.11437,0.20265
2003,Thuringa,Urban regions,Agree,0.29701,89,264,0.24178,0.35223
2003,Thuringa,Urban regions,Disagree,0.46550,137,264,0.40522,0.52579
2003,Thuringa,Rural regions,Strongly agree,0.15140,71,641,0.12363,0.17917
2003,Thuringa,Rural regions,Agree,0.36947,261,641,0.33208,0.40687
2003,Thuringa,Rural regions,Disagree,0.44133,309,641,0.40286,0.47980
2008,Schleswig-Holstein,Urban regions,Agree,0.30782,60,218,0.24640,0.36923
2008,Schleswig-Holstein,Urban regions,Disagree,0.48519,105,218,0.41869,0.55169
2008,Schleswig-Holstein,Urban regions,Strongly disagree,0.17187,53,218,0.12167,0.22207
2008,Schleswig-Holstein,Rural regions,Agree,0.24350,76,298,0.19469,0.29232
2008,Schleswig-Holstein,Rural regions,Disagree,0.51922,159,298,0.46240,0.57605
2008,Schleswig-Holstein,Rural regions,Strongly disagree,0.16212,63,298,0.12020,0.20403
2008,Hamburg,Urban regions,Agree,0.24327,58,260,0.19101,0.29552
2008,Hamburg,Urban regions,Disagree,0.46259,127,260,0.40187,0.52332
2008,Hamburg,Urban regions,Strongly disagree,0.23551,75,260,0.18383,0.28719
2008,Lower Saxony,Urban regions,Strongly agree,0.10410,72,828,0.08328,0.12491
2008,Lower Saxony,Urban regions,Agree,0.27053,221,828,0.24026,0.30081
2008,Lower Saxony,Urban regions,Disagree,0.48220,400,828,0.44815,0.51626
2008,Lower Saxony,Urban regions,Strongly disagree,0.14317,135,828,0.11930,0.16704
2008,Lower Saxony,Rural regions,Strongly agree,0.06725,54,904,0.05092,0.08359
2008,Lower Saxony,Rural regions,Agree,0.39732,320,904,0.36540,0.42923
2008,Lower Saxony,Rural regions,Disagree,0.42223,423,904,0.39002,0.45445
2008,Lower Saxony,Rural regions,Strongly disagree,0.11320,107,904,0.09253,0.13386
2008,Bremen,Urban regions,Agree,0.43983,48,107,0.34534,0.53433
2008,Bremen,Urban regions,Disagree,0.40334,59,107,0.30995,0.49673
2008,North Rhine-Westphalia,Urban regions,Strongly agree,0.08585,281,3810,0.07696,0.09475
2008,North Rhine-Westphalia,Urban regions,Agree,0.35707,1277,3810,0.34186,0.37229
2008,North Rhine-Westphalia,Urban regions,Disagree,0.45942,1833,3810,0.44360,0.47525
2008,North Rhine-Westphalia,Urban regions,Strongly disagree,0.09765,419,3810,0.08822,0.10708
2008,North Rhine-Westphalia,Rural regions,Disagree,0.44768,48,48,0.30552,0.58984
2008,Hesse,Urban regions,Strongly agree,0.10470,98,1085,0.08647,0.12293
2008,Hesse,Urban regions,Agree,0.33755,327,1085,0.30940,0.36570
2008,Hesse,Urban regions,Disagree,0.46720,549,1085,0.43750,0.49690
2008,Hesse,Urban regions,Strongly disagree,0.09055,111,1085,0.07346,0.10763
2008,Hesse,Rural regions,Agree,0.34825,80,192,0.28068,0.41582
2008,Hesse,Rural regions,Disagree,0.52946,112,192,0.45868,0.60025
2008,"Rhineland-Palatinate, Saarland",Urban regions,Strongly agree,0.10153,74,818,0.08082,0.12224
2008,"Rhineland-Palatinate, Saarland",Urban regions,Agree,0.34921,269,818,0.31652,0.38189
2008,"Rhineland-Palatinate, Saarland",Urban regions,Disagree,0.45085,377,818,0.41673,0.48497
2008,"Rhineland-Palatinate, Saarland",Urban regions,Strongly disagree,0.09841,98,818,0.07799,0.11884
2008,"Rhineland-Palatinate, Saarland",Rural regions,Agree,0.40833,105,245,0.34666,0.47001
2008,"Rhineland-Palatinate, Saarland",Rural regions,Disagree,0.49702,140,245,0.43428,0.55976
2008,Baden-Wuerttemberg,Urban regions,Strongly agree,0.07281,143,2133,0.06178,0.08384
2008,Baden-Wuerttemberg,Urban regions,Agree,0.30857,606,2133,0.28897,0.32818
2008,Baden-Wuerttemberg,Urban regions,Disagree,0.50814,1095,2133,0.48692,0.52936
2008,Baden-Wuerttemberg,Urban regions,Strongly disagree,0.11048,289,2133,0.09717,0.12379
2008,Baden-Wuerttemberg,Rural regions,Agree,0.34268,73,189,0.27483,0.41052
2008,Baden-Wuerttemberg,Rural regions,Disagree,0.54235,116,189,0.47114,0.61357
2008,Bavaria,Urban regions,Strongly agree,0.06063,69,1331,0.04781,0.07346
2008,Bavaria,Urban regions,Agree,0.33679,432,1331,0.31139,0.36219
2008,Bavaria,Urban regions,Disagree,0.52146,707,1331,0.49462,0.54831
2008,Bavaria,Urban regions,Strongly disagree,0.08112,123,1331,0.06644,0.09579
2008,Bavaria,Rural regions,Strongly agree,0.08754,84,1401,0.07274,0.10235
2008,Bavaria,Rural regions,Agree,0.33923,474,1401,0.31443,0.36403
2008,Bavaria,Rural regions,Disagree,0.50459,734,1401,0.47840,0.53078
2008,Bavaria,Rural regions,Strongly disagree,0.06864,109,1401,0.05540,0.08189
2008,Berlin,Urban regions,Strongly agree,0.06905,53,720,0.05052,0.08758
2008,Berlin,Urban regions,Agree,0.32160,206,720,0.28746,0.35575
2008,Berlin,Urban regions,Disagree,0.44394,343,720,0.40762,0.48025
2008,Berlin,Urban regions,Strongly disagree,0.16541,118,720,0.13825,0.19257
2008,Brandenburg,Urban regions,Disagree,0.62608,43,43,0.47975,0.77241
2008,Brandenburg,Rural regions,Strongly agree,0.09343,70,754,0.07264,0.11421
2008,Brandenburg,Rural regions,Agree,0.43215,297,754,0.39676,0.46753
2008,Brandenburg,Rural regions,Disagree,0.43382,347,754,0.39843,0.46922
2008,Brandenburg,Rural regions,Strongly disagree,0.04060,40,754,0.02650,0.05470
2008,Mecklenburg-Western Pomerania,Urban regions,Disagree,0.50174,33,33,0.32850,0.67498
2008,Mecklenburg-Western Pomerania,Rural regions,Agree,0.35437,150,397,0.30726,0.40148
2008,Mecklenburg-Western Pomerania,Rural regions,Disagree,0.48190,213,397,0.43269,0.53112
2008,Mecklenburg-Western Pomerania,Rural regions,Strongly disagree,0.07553,34,397,0.04950,0.10156
2008,Saxony,Urban regions,Strongly agree,0.05806,45,727,0.04105,0.07507
2008,Saxony,Urban regions,Agree,0.39413,290,727,0.35859,0.42968
2008,Saxony,Urban regions,Disagree,0.47571,350,727,0.43938,0.51204
2008,Saxony,Urban regions,Strongly disagree,0.07209,42,727,0.05328,0.09090
2008,Saxony,Rural regions,Strongly agree,0.09370,53,676,0.07172,0.11569
2008,Saxony,Rural regions,Agree,0.43613,285,676,0.39872,0.47354
2008,Saxony,Rural regions,Disagree,0.42660,338,676,0.38929,0.46391
2008,Saxony-Anhalt,Urban regions,Agree,0.35165,64,141,0.27256,0.43075
2008,Saxony-Anhalt,Urban regions,Disagree,0.43535,77,141,0.35322,0.51748
2008,Saxony-Anhalt,Rural regions,Strongly agree,0.12040,69,648,0.09533,0.14548
2008,Saxony-Anhalt,Rural regions,Agree,0.39390,241,648,0.35625,0.43155
2008,Saxony-Anhalt,Rural regions,Disagree,0.43381,305,648,0.39563,0.47200
2008,Saxony-Anhalt,Rural regions,Strongly disagree,0.05189,33,648,0.03480,0.06898
2008,Thuringa,Urban regions,Agree,0.33290,86,229,0.27173,0.39407
2008,Thuringa,Urban regions,Disagree,0.52002,143,229,0.45517,0.58487
2008,Thuringa,Rural regions,Strongly agree,0.12065,65,587,0.09427,0.14702
2008,Thuringa,Rural regions,Agree,0.38938,232,587,0.34990,0.42886
2008,Thuringa,Rural regions,Disagree,0.44367,290,587,0.40344,0.48389
2013,Schleswig-Holstein,Urban regions,Agree,0.27153,66,240,0.21514,0.32791
2013,Schleswig-Holstein,Urban regions,Disagree,0.60108,138,240,0.53900,0.66316
2013,Schleswig-Holstein,Urban regions,Strongly disagree,0.07876,36,240,0.04461,0.11291
2013,Schleswig-Holstein,Rural regions,Agree,0.24215,161,627,0.20859,0.27571
2013,Schleswig-Holstein,Rural regions,Disagree,0.56608,369,627,0.52726,0.60491
2013,Schleswig-Holstein,Rural regions,Strongly disagree,0.15507,97,627,0.12672,0.18343
2013,Hamburg,Urban regions,Agree,0.24590,91,383,0.20272,0.28909
2013,Hamburg,Urban regions,Disagree,0.53372,216,383,0.48369,0.58375
2013,Hamburg,Urban regions,Strongly disagree,0.15170,76,383,0.11573,0.18768
2013,Lower Saxony,Urban regions,Strongly agree,0.07524,65,1009,0.05896,0.09152
2013,Lower Saxony,Urban regions,Agree,0.30005,251,1009,0.27176,0.32834
2013,Lower Saxony,Urban regions,Disagree,0.51183,546,1009,0.48097,0.54269
2013,Lower Saxony,Urban regions,Strongly disagree,0.11288,147,1009,0.09334,0.13241
2013,Lower Saxony,Rural regions,Strongly agree,0.05765,82,1432,0.04558,0.06973
2013,Lower Saxony,Rural regions,Agree,0.32999,438,1432,0.30562,0.35435
2013,Lower Saxony,Rural regions,Disagree,0.50171,743,1432,0.47581,0.52762
2013,Lower Saxony,Rural regions,Strongly disagree,0.11065,169,1432,0.09439,0.12690
2013,Bremen,Urban regions,Agree,0.54967,73,147,0.46897,0.63038
2013,Bremen,Urban regions,Disagree,0.34354,74,147,0.26650,0.42057
2013,North Rhine-Westphalia,Urban regions,Strongly agree,0.07073,326,4972,0.06360,0.07786
2013,North Rhine-Westphalia,Urban regions,Agree,0.30621,1467,4972,0.29340,0.31903
2013,North Rhine-Westphalia,Urban regions,Disagree,0.51288,2613,4972,0.49899,0.52678
2013,North Rhine-Westphalia,Urban regions,Strongly disagree,0.11017,566,4972,0.10147,0.11888
2013,North Rhine-Westphalia,Rural regions,Disagree,0.49200,66,66,0.37046,0.61354
2013,Hesse,Urban regions,Strongly agree,0.05737,81,1386,0.04512,0.06962
2013,Hesse,Urban regions,Agree,0.31767,388,1386,0.29315,0.34219
2013,Hesse,Urban regions,Disagree,0.50147,745,1386,0.47513,0.52780
2013,Hesse,Urban regions,Strongly disagree,0.12349,172,1386,0.10616,0.14082
2013,Hesse,Rural regions,Agree,0.32856,119,341,0.27863,0.37848
2013,Hesse,Rural regions,Disagree,0.54368,190,341,0.49074,0.59663
2013,Hesse,Rural regions,Strongly disagree,0.05965,32,341,0.03448,0.08483
2013,"Rhineland-Palatinate, Saarland",Urban regions,Strongly agree,0.06940,75,1030,0.05387,0.08493
2013,"Rhineland-Palatinate, Saarland",Urban regions,Agree,0.28346,292,1030,0.25592,0.31100
2013,"Rhineland-Palatinate, Saarland",Urban regions,Disagree,0.51189,512,1030,0.48135,0.54243
2013,"Rhineland-Palatinate, Saarland",Urban regions,Strongly disagree,0.13525,151,1030,0.11436,0.15615
2013,"Rhineland-Palatinate, Saarland",Rural regions,Agree,0.38666,111,334,0.33436,0.43897
2013,"Rhineland-Palatinate, Saarland",Rural regions,Disagree,0.48759,190,334,0.43390,0.54127
2013,"Rhineland-Palatinate, Saarland",Rural regions,Strongly disagree,0.07081,33,334,0.04326,0.09836
2013,Baden-Wuerttemberg,Urban regions,Strongly agree,0.06594,152,2661,0.05651,0.07537
2013,Baden-Wuerttemberg,Urban regions,Agree,0.28512,691,2661,0.26797,0.30228
2013,Baden-Wuerttemberg,Urban regions,Disagree,0.52195,1456,2661,0.50297,0.54094
2013,Baden-Wuerttemberg,Urban regions,Strongly disagree,0.12698,362,2661,0.11433,0.13964
2013,Baden-Wuerttemberg,Rural regions,Strongly agree,0.09322,32,339,0.06222,0.12422
2013,Baden-Wuerttemberg,Rural regions,Agree,0.25013,91,339,0.20396,0.29630
2013,Baden-Wuerttemberg,Rural regions,Disagree,0.55569,183,339,0.50271,0.60866
2013,Baden-Wuerttemberg,Rural regions,Strongly disagree,0.10096,33,339,0.06884,0.13308
2013,Bavaria,Urban regions,Strongly agree,0.04993,75,1760,0.03975,0.06011
2013,Bavaria,Urban regions,Agree,0.29462,500,1760,0.27331,0.31592
2013,Bavaria,Urban regions,Disagree,0.53949,966,1760,0.51620,0.56279
2013,Bavaria,Urban regions,Strongly disagree,0.11596,219,1760,0.10100,0.13092
2013,Bavaria,Rural regions,Strongly agree,0.07219,138,2232,0.06145,0.08292
2013,Bavaria,Rural regions,Agree,0.34318,728,2232,0.32348,0.36288
2013,Bavaria,Rural regions,Disagree,0.49844,1137,2232,0.47769,0.51919
2013,Bavaria,Rural regions,Strongly disagree,0.08619,229,2232,0.07455,0.09784
2013,Berlin,Urban regions,Strongly agree,0.05742,58,979,0.04284,0.07201
2013,Berlin,Urban regions,Agree,0.30109,279,979,0.27234,0.32984
2013,Berlin,Urban regions,Disagree,0.50851,499,979,0.47718,0.53984
2013,Berlin,Urban regions,Strongly disagree,0.13298,143,979,0.11170,0.15426
2013,Brandenburg,Urban regions,Agree,0.49890,39,77,0.38649,0.61132
2013,Brandenburg,Urban regions,Disagree,0.42018,38,77,0.30921,0.53115
2013,Brandenburg,Rural regions,Strongly agree,0.08224,83,925,0.06453,0.09996
2013,Brandenburg,Rural regions,Agree,0.35996,329,925,0.32901,0.39091
2013,Brandenburg,Rural regions,Disagree,0.50717,465,925,0.47493,0.53941
2013,Brandenburg,Rural regions,Strongly disagree,0.05063,48,925,0.03649,0.06476
2013,Mecklenburg-Western Pomerania,Urban regions,Disagree,0.57241,36,36,0.40851,0.73631
2013,Mecklenburg-Western Pomerania,Rural regions,Strongly agree,0.06847,48,527,0.04688,0.09005
2013,Mecklenburg-Western Pomerania,Rural regions,Agree,0.37958,182,527,0.33811,0.42105
2013,Mecklenburg-Western Pomerania,Rural regions,Disagree,0.50037,265,527,0.45764,0.54310
2013,Mecklenburg-Western Pomerania,Rural regions,Strongly disagree,0.05159,32,527,0.03268,0.07049
2013,Saxony,Urban regions,Strongly agree,0.06548,55,866,0.04900,0.08197
2013,Saxony,Urban regions,Agree,0.34507,285,866,0.31339,0.37675
2013,Saxony,Urban regions,Disagree,0.52523,453,866,0.49195,0.55851
2013,Saxony,Urban regions,Strongly disagree,0.06421,73,866,0.04787,0.08055
2013,Saxony,Rural regions,Strongly agree,0.08627,71,842,0.06729,0.10524
2013,Saxony,Rural regions,Agree,0.37984,285,842,0.34704,0.41264
2013,Saxony,Rural regions,Disagree,0.45419,418,842,0.42054,0.48785
2013,Saxony,Rural regions,Strongly disagree,0.07970,68,842,0.06140,0.09801
2013,Saxony-Anhalt,Urban regions,Agree,0.41406,76,167,0.33913,0.48899
2013,Saxony-Anhalt,Urban regions,Disagree,0.42225,91,167,0.34712,0.49739
2013,Saxony-Anhalt,Rural regions,Strongly agree,0.11543,91,760,0.09269,0.13816
2013,Saxony-Anhalt,Rural regions,Agree,0.41305,295,760,0.37802,0.44808
2013,Saxony-Anhalt,Rural regions,Disagree,0.43949,338,760,0.40418,0.47480
2013,Saxony-Anhalt,Rural regions,Strongly disagree,0.03203,36,760,0.01951,0.04456
2013,Thuringa,Urban regions,Agree,0.26086,78,246,0.20587,0.31584
2013,Thuringa,Urban regions,Disagree,0.56749,168,246,0.50545,0.62953
2013,Thuringa,Rural regions,Strongly agree,0.10635,66,664,0.08288,0.12981
2013,Thuringa,Rural regions,Agree,0.37079,261,664,0.33403,0.40756
2013,Thuringa,Rural regions,Disagree,0.48608,337,664,0.44804,0.52413
2018,Schleswig-Holstein,Urban regions,Strongly agree,0.07830,41,419,0.05255,0.10406
2018,Schleswig-Holstein,Urban regions,Agree,0.31985,121,419,0.27514,0.36457
2018,Schleswig-Holstein,Urban regions,Disagree,0.48320,195,419,0.43529,0.53110
2018,Schleswig-Holstein,Urban regions,Strongly disagree,0.11865,62,419,0.08765,0.14965
2018,Schleswig-Holstein,Rural regions,Strongly agree,0.06171,53,642,0.04309,0.08034
2018,Schleswig-Holstein,Rural regions,Agree,0.22415,172,642,0.19186,0.25643
2018,Schleswig-Holstein,Rural regions,Disagree,0.51831,318,642,0.47962,0.55699
2018,Schleswig-Holstein,Rural regions,Strongly disagree,0.19583,99,642,0.16511,0.22656
2018,Hamburg,Urban regions,Strongly agree,0.07222,49,525,0.05005,0.09438
2018,Hamburg,Urban regions,Agree,0.20097,114,525,0.16666,0.23528
2018,Hamburg,Urban regions,Disagree,0.49544,257,525,0.45263,0.53825
2018,Hamburg,Urban regions,Strongly disagree,0.23138,105,525,0.19527,0.26749
2018,Lower Saxony,Urban regions,Strongly agree,0.08447,106,1250,0.06904,0.09989
2018,Lower Saxony,Urban regions,Agree,0.24209,321,1250,0.21834,0.26585
2018,Lower Saxony,Urban regions,Disagree,0.53137,578,1250,0.50370,0.55905
2018,Lower Saxony,Urban regions,Strongly disagree,0.14207,245,1250,0.12271,0.16143
2018,Lower Saxony,Rural regions,Strongly agree,0.06767,115,1672,0.05563,0.07972
2018,Lower Saxony,Rural regions,Agree,0.28146,489,1672,0.25989,0.30302
2018,Lower Saxony,Rural regions,Disagree,0.55006,865,1672,0.52621,0.57392
2018,Lower Saxony,Rural regions,Strongly disagree,0.10081,203,1672,0.08637,0.11524
2018,Bremen,Urban regions,Strongly agree,0.11747,43,286,0.08009,0.15486
2018,Bremen,Urban regions,Agree,0.43107,84,286,0.37358,0.48857
2018,Bremen,Urban regions,Disagree,0.35691,117,286,0.30129,0.41254
2018,Bremen,Urban regions,Strongly disagree,0.09454,42,286,0.06057,0.12851
2018,North Rhine-Westphalia,Urban regions,Strongly agree,0.06211,500,5992,0.05600,0.06823
2018,North Rhine-Westphalia,Urban regions,Agree,0.29354,1806,5992,0.28201,0.30507
2018,North Rhine-Westphalia,Urban regions,Disagree,0.51119,2886,5992,0.49853,0.52384
2018,North Rhine-Westphalia,Urban regions,Strongly disagree,0.13316,800,5992,0.12456,0.14176
2018,North Rhine-Westphalia,Rural regions,Agree,0.32060,42,104,0.23047,0.41074
2018,North Rhine-Westphalia,Rural regions,Disagree,0.57869,62,104,0.48333,0.67405
2018,Hesse,Urban regions,Strongly agree,0.06443,176,1633,0.05252,0.07635
2018,Hesse,Urban regions,Agree,0.27969,443,1633,0.25792,0.30147
2018,Hesse,Urban regions,Disagree,0.52796,746,1633,0.50374,0.55218
2018,Hesse,Urban regions,Strongly disagree,0.12791,268,1633,0.11171,0.14411
2018,Hesse,Rural regions,Strongly agree,0.05180,33,409,0.03030,0.07331
2018,Hesse,Rural regions,Agree,0.31541,119,409,0.27032,0.36050
2018,Hesse,Rural regions,Disagree,0.55275,198,409,0.50450,0.60099
2018,Hesse,Rural regions,Strongly disagree,0.08004,59,409,0.05371,0.10637
2018,"Rhineland-Palatinate, Saarland",Urban regions,Strongly agree,0.05638,97,1240,0.04354,0.06923
2018,"Rhineland-Palatinate, Saarland",Urban regions,Agree,0.31408,428,1240,0.28823,0.33992
2018,"Rhineland-Palatinate, Saarland",Urban regions,Disagree,0.49366,570,1240,0.46582,0.52150
2018,"Rhineland-Palatinate, Saarland",Urban regions,Strongly disagree,0.13588,145,1240,0.11680,0.15496
2018,"Rhineland-Palatinate, Saarland",Rural regions,Strongly agree,0.08375,34,423,0.05732,0.11018
2018,"Rhineland-Palatinate, Saarland",Rural regions,Agree,0.32663,138,423,0.28188,0.37137
2018,"Rhineland-Palatinate, Saarland",Rural regions,Disagree,0.49449,213,423,0.44679,0.54219
2018,"Rhineland-Palatinate, Saarland",Rural regions,Strongly disagree,0.09513,38,423,0.06714,0.12312
2018,Baden-Wuerttemberg,Urban regions,Strongly agree,0.04867,184,2766,0.04065,0.05669
2018,Baden-Wuerttemberg,Urban regions,Agree,0.29487,779,2766,0.27787,0.31186
2018,Baden-Wuerttemberg,Urban regions,Disagree,0.51913,1378,2766,0.50051,0.53775
2018,Baden-Wuerttemberg,Urban regions,Strongly disagree,0.13733,425,2766,0.12450,0.15016
2018,Baden-Wuerttemberg,Rural regions,Agree,0.27043,98,331,0.22251,0.31836
2018,Baden-Wuerttemberg,Rural regions,Disagree,0.54755,194,331,0.49385,0.60125
2018,Baden-Wuerttemberg,Rural regions,Strongly disagree,0.10425,39,331,0.07128,0.13722
2018,Bavaria,Urban regions,Strongly agree,0.06418,120,1921,0.05322,0.07514
2018,Bavaria,Urban regions,Agree,0.24859,469,1921,0.22926,0.26792
2018,Bavaria,Urban regions,Disagree,0.54685,1045,1921,0.52458,0.56911
2018,Bavaria,Urban regions,Strongly disagree,0.14038,287,1921,0.12484,0.15592
2018,Bavaria,Rural regions,Strongly agree,0.05533,170,2343,0.04607,0.06459
2018,Bavaria,Rural regions,Agree,0.33471,712,2343,0.31560,0.35383
2018,Bavaria,Rural regions,Disagree,0.50923,1190,2343,0.48898,0.52947
2018,Bavaria,Rural regions,Strongly disagree,0.10073,271,2343,0.08854,0.11292
2018,Berlin,Urban regions,Strongly agree,0.07094,96,1118,0.05588,0.08599
2018,Berlin,Urban regions,Agree,0.25300,276,1118,0.22750,0.27849
