"plh0193","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2005","(noch) kein Abschluss","","","",""
"Stimme voll zu","2005","Hauptschule","","","",""
"Stimme voll zu","2005","Realschule","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","","","",""
"Stimme voll zu","2005","AkademikerIn","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","","","",""
"Stimme eher zu","2005","Hauptschule","","","",""
"Stimme eher zu","2005","Realschule","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","","","",""
"Stimme eher zu","2005","AkademikerIn","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","","","",""
"Lehne eher ab","2005","Hauptschule","","","",""
"Lehne eher ab","2005","Realschule","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","","","",""
"Lehne eher ab","2005","AkademikerIn","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","","","",""
"Lehne voll ab","2005","Hauptschule","","","",""
"Lehne voll ab","2005","Realschule","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","","","",""
"Lehne voll ab","2005","AkademikerIn","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","","","",""
"Stimme voll zu","2006","Hauptschule","","","",""
"Stimme voll zu","2006","Realschule","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","","","",""
"Stimme voll zu","2006","AkademikerIn","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","","","",""
"Stimme eher zu","2006","Hauptschule","","","",""
"Stimme eher zu","2006","Realschule","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","","","",""
"Stimme eher zu","2006","AkademikerIn","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","","","",""
"Lehne eher ab","2006","Hauptschule","","","",""
"Lehne eher ab","2006","Realschule","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","","","",""
"Lehne eher ab","2006","AkademikerIn","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","","","",""
"Lehne voll ab","2006","Hauptschule","","","",""
"Lehne voll ab","2006","Realschule","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","","","",""
"Lehne voll ab","2006","AkademikerIn","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","","","",""
"Stimme voll zu","2007","Hauptschule","","","",""
"Stimme voll zu","2007","Realschule","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","","","",""
"Stimme voll zu","2007","AkademikerIn","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","","","",""
"Stimme eher zu","2007","Hauptschule","","","",""
"Stimme eher zu","2007","Realschule","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","","","",""
"Stimme eher zu","2007","AkademikerIn","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","","","",""
"Lehne eher ab","2007","Hauptschule","","","",""
"Lehne eher ab","2007","Realschule","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","","","",""
"Lehne eher ab","2007","AkademikerIn","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","","","",""
"Lehne voll ab","2007","Hauptschule","","","",""
"Lehne voll ab","2007","Realschule","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","","","",""
"Lehne voll ab","2007","AkademikerIn","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","41","0.0921146326109343","0.0677461055758867","0.116483159645982"
"Stimme voll zu","2008","Hauptschule","743","0.114483474339024","0.106902393493191","0.122064555184858"
"Stimme voll zu","2008","Realschule","333","0.0714973432007566","0.0644267320043243","0.0785679543971889"
"Stimme voll zu","2008","(Fach-)Abitur","86","0.0493864747223315","0.0402616428166648","0.0585113066279982"
"Stimme voll zu","2008","AkademikerIn","145","","",""
"Stimme eher zu","2008","(noch) kein Abschluss","145","","",""
"Stimme eher zu","2008","Hauptschule","2559","","",""
"Stimme eher zu","2008","Realschule","1870","","",""
"Stimme eher zu","2008","(Fach-)Abitur","610","0.287603218241447","0.268540856357354","0.30666558012554"
"Stimme eher zu","2008","AkademikerIn","980","0.249886494109415","0.236756917006655","0.263016071212175"
"Lehne eher ab","2008","(noch) kein Abschluss","283","","",""
"Lehne eher ab","2008","Hauptschule","2941","","",""
"Lehne eher ab","2008","Realschule","2479","","",""
"Lehne eher ab","2008","(Fach-)Abitur","1180","","",""
"Lehne eher ab","2008","AkademikerIn","2376","","",""
"Lehne voll ab","2008","(noch) kein Abschluss","72","0.0962692613496083","0.0714143164114217","0.121124206287795"
"Lehne voll ab","2008","Hauptschule","533","0.0760767227542523","0.0697641667430283","0.0823892787654764"
"Lehne voll ab","2008","Realschule","419","0.074951603298353","0.0677256837771237","0.0821775228195822"
"Lehne voll ab","2008","(Fach-)Abitur","290","","",""
"Lehne voll ab","2008","AkademikerIn","676","0.158860611546788","0.14777504346256","0.169946179631017"
"Stimme voll zu","2009","(noch) kein Abschluss","","","",""
"Stimme voll zu","2009","Hauptschule","","","",""
"Stimme voll zu","2009","Realschule","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","","","",""
"Stimme voll zu","2009","AkademikerIn","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","","","",""
"Stimme eher zu","2009","Hauptschule","","","",""
"Stimme eher zu","2009","Realschule","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","","","",""
"Stimme eher zu","2009","AkademikerIn","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","","","",""
"Lehne eher ab","2009","Hauptschule","","","",""
"Lehne eher ab","2009","Realschule","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","","","",""
"Lehne eher ab","2009","AkademikerIn","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","","","",""
"Lehne voll ab","2009","Hauptschule","","","",""
"Lehne voll ab","2009","Realschule","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","","","",""
"Lehne voll ab","2009","AkademikerIn","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","","","",""
"Stimme voll zu","2010","Hauptschule","","","",""
"Stimme voll zu","2010","Realschule","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","","","",""
"Stimme voll zu","2010","AkademikerIn","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","","","",""
"Stimme eher zu","2010","Hauptschule","","","",""
"Stimme eher zu","2010","Realschule","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","","","",""
"Stimme eher zu","2010","AkademikerIn","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","","","",""
"Lehne eher ab","2010","Hauptschule","","","",""
"Lehne eher ab","2010","Realschule","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","","","",""
"Lehne eher ab","2010","AkademikerIn","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","","","",""
"Lehne voll ab","2010","Hauptschule","","","",""
"Lehne voll ab","2010","Realschule","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","","","",""
"Lehne voll ab","2010","AkademikerIn","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","","","",""
"Stimme voll zu","2011","Hauptschule","","","",""
"Stimme voll zu","2011","Realschule","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","","","",""
"Stimme voll zu","2011","AkademikerIn","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","","","",""
"Stimme eher zu","2011","Hauptschule","","","",""
"Stimme eher zu","2011","Realschule","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","","","",""
"Stimme eher zu","2011","AkademikerIn","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","","","",""
"Lehne eher ab","2011","Hauptschule","","","",""
"Lehne eher ab","2011","Realschule","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","","","",""
"Lehne eher ab","2011","AkademikerIn","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","","","",""
"Lehne voll ab","2011","Hauptschule","","","",""
"Lehne voll ab","2011","Realschule","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","","","",""
"Lehne voll ab","2011","AkademikerIn","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","","","",""
"Stimme voll zu","2012","Hauptschule","","","",""
"Stimme voll zu","2012","Realschule","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","","","",""
"Stimme voll zu","2012","AkademikerIn","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","","","",""
"Stimme eher zu","2012","Hauptschule","","","",""
"Stimme eher zu","2012","Realschule","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","","","",""
"Stimme eher zu","2012","AkademikerIn","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","","","",""
"Lehne eher ab","2012","Hauptschule","","","",""
"Lehne eher ab","2012","Realschule","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","","","",""
"Lehne eher ab","2012","AkademikerIn","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","","","",""
"Lehne voll ab","2012","Hauptschule","","","",""
"Lehne voll ab","2012","Realschule","","","",""
"Lehne voll ab","2012","(Fach-)Abitur","","","",""
"Lehne voll ab","2012","AkademikerIn","","","",""
"Stimme voll zu","2013","(noch) kein Abschluss","76","0.0870107941520225","0.067504251817423","0.106517336486622"
"Stimme voll zu","2013","Hauptschule","825","0.109102960808851","0.10213391322644","0.116072008391263"
"Stimme voll zu","2013","Realschule","480","0.0625278887819243","0.056926148917757","0.0681296286460916"
"Stimme voll zu","2013","(Fach-)Abitur","120","","",""
"Stimme voll zu","2013","AkademikerIn","133","","",""
"Stimme eher zu","2013","(noch) kein Abschluss","238","","",""
"Stimme eher zu","2013","Hauptschule","2907","","",""
"Stimme eher zu","2013","Realschule","2417","","",""
"Stimme eher zu","2013","(Fach-)Abitur","793","0.249713601266004","0.234846012891788","0.264581189640219"
"Stimme eher zu","2013","AkademikerIn","1049","","",""
"Lehne eher ab","2013","(noch) kein Abschluss","391","0.463938235839034","0.429423988593891","0.498452483084176"
"Lehne eher ab","2013","Hauptschule","3416","0.438711048853664","0.42761868935516","0.449803408352168"
"Lehne eher ab","2013","Realschule","3709","0.502562262315555","0.490993918759054","0.514130605872056"
"Lehne eher ab","2013","(Fach-)Abitur","1926","","",""
"Lehne eher ab","2013","AkademikerIn","3484","0.60157067189099","0.588989603122882","0.614151740659098"
"Lehne voll ab","2013","(noch) kein Abschluss","97","0.13517673406101","0.111513420205896","0.158840047916124"
"Lehne voll ab","2013","Hauptschule","540","0.0706232873676499","0.0648964973221884","0.0763500774131113"
"Lehne voll ab","2013","Realschule","570","0.073361427142013","0.0673289463340353","0.0793939079499906"
"Lehne voll ab","2013","(Fach-)Abitur","417","0.13104450175347","0.119453684391718","0.142635319115222"
"Lehne voll ab","2013","AkademikerIn","1151","","",""
"Stimme voll zu","2014","(noch) kein Abschluss","","","",""
"Stimme voll zu","2014","Hauptschule","","","",""
"Stimme voll zu","2014","Realschule","","","",""
"Stimme voll zu","2014","(Fach-)Abitur","","","",""
"Stimme voll zu","2014","AkademikerIn","","","",""
"Stimme eher zu","2014","(noch) kein Abschluss","","","",""
"Stimme eher zu","2014","Hauptschule","","","",""
"Stimme eher zu","2014","Realschule","","","",""
"Stimme eher zu","2014","(Fach-)Abitur","","","",""
"Stimme eher zu","2014","AkademikerIn","","","",""
"Lehne eher ab","2014","(noch) kein Abschluss","","","",""
"Lehne eher ab","2014","Hauptschule","","","",""
"Lehne eher ab","2014","Realschule","","","",""
"Lehne eher ab","2014","(Fach-)Abitur","","","",""
"Lehne eher ab","2014","AkademikerIn","","","",""
"Lehne voll ab","2014","(noch) kein Abschluss","","","",""
"Lehne voll ab","2014","Hauptschule","","","",""
"Lehne voll ab","2014","Realschule","","","",""
"Lehne voll ab","2014","(Fach-)Abitur","","","",""
"Lehne voll ab","2014","AkademikerIn","","","",""
"Stimme voll zu","2015","(noch) kein Abschluss","","","",""
"Stimme voll zu","2015","Hauptschule","","","",""
"Stimme voll zu","2015","Realschule","","","",""
"Stimme voll zu","2015","(Fach-)Abitur","","","",""
"Stimme voll zu","2015","AkademikerIn","","","",""
"Stimme eher zu","2015","(noch) kein Abschluss","","","",""
"Stimme eher zu","2015","Hauptschule","","","",""
"Stimme eher zu","2015","Realschule","","","",""
"Stimme eher zu","2015","(Fach-)Abitur","","","",""
"Stimme eher zu","2015","AkademikerIn","","","",""
"Lehne eher ab","2015","(noch) kein Abschluss","","","",""
"Lehne eher ab","2015","Hauptschule","","","",""
"Lehne eher ab","2015","Realschule","","","",""
"Lehne eher ab","2015","(Fach-)Abitur","","","",""
"Lehne eher ab","2015","AkademikerIn","","","",""
"Lehne voll ab","2015","(noch) kein Abschluss","","","",""
"Lehne voll ab","2015","Hauptschule","","","",""
"Lehne voll ab","2015","Realschule","","","",""
"Lehne voll ab","2015","(Fach-)Abitur","","","",""
"Lehne voll ab","2015","AkademikerIn","","","",""
"Stimme voll zu","2016","(noch) kein Abschluss","","","",""
"Stimme voll zu","2016","Hauptschule","","","",""
"Stimme voll zu","2016","Realschule","","","",""
"Stimme voll zu","2016","(Fach-)Abitur","","","",""
"Stimme voll zu","2016","AkademikerIn","","","",""
"Stimme eher zu","2016","(noch) kein Abschluss","","","",""
"Stimme eher zu","2016","Hauptschule","","","",""
"Stimme eher zu","2016","Realschule","","","",""
"Stimme eher zu","2016","(Fach-)Abitur","","","",""
"Stimme eher zu","2016","AkademikerIn","","","",""
"Lehne eher ab","2016","(noch) kein Abschluss","","","",""
"Lehne eher ab","2016","Hauptschule","","","",""
"Lehne eher ab","2016","Realschule","","","",""
"Lehne eher ab","2016","(Fach-)Abitur","","","",""
"Lehne eher ab","2016","AkademikerIn","","","",""
"Lehne voll ab","2016","(noch) kein Abschluss","","","",""
"Lehne voll ab","2016","Hauptschule","","","",""
"Lehne voll ab","2016","Realschule","","","",""
"Lehne voll ab","2016","(Fach-)Abitur","","","",""
"Lehne voll ab","2016","AkademikerIn","","","",""
"Stimme voll zu","2017","(noch) kein Abschluss","","","",""
"Stimme voll zu","2017","Hauptschule","","","",""
"Stimme voll zu","2017","Realschule","","","",""
"Stimme voll zu","2017","(Fach-)Abitur","","","",""
"Stimme voll zu","2017","AkademikerIn","","","",""
"Stimme eher zu","2017","(noch) kein Abschluss","","","",""
"Stimme eher zu","2017","Hauptschule","","","",""
"Stimme eher zu","2017","Realschule","","","",""
"Stimme eher zu","2017","(Fach-)Abitur","","","",""
"Stimme eher zu","2017","AkademikerIn","","","",""
"Lehne eher ab","2017","(noch) kein Abschluss","","","",""
"Lehne eher ab","2017","Hauptschule","","","",""
"Lehne eher ab","2017","Realschule","","","",""
"Lehne eher ab","2017","(Fach-)Abitur","","","",""
"Lehne eher ab","2017","AkademikerIn","","","",""
"Lehne voll ab","2017","(noch) kein Abschluss","","","",""
"Lehne voll ab","2017","Hauptschule","","","",""
"Lehne voll ab","2017","Realschule","","","",""
"Lehne voll ab","2017","(Fach-)Abitur","","","",""
"Lehne voll ab","2017","AkademikerIn","","","",""
"Stimme voll zu","2018","(noch) kein Abschluss","388","0.138055601918308","0.123008717874027","0.15310248596259"
"Stimme voll zu","2018","Hauptschule","888","0.104858708887147","0.0978858435370101","0.111831574237284"
"Stimme voll zu","2018","Realschule","392","0.0611667691958025","0.0554098062785413","0.0669237321130636"
"Stimme voll zu","2018","(Fach-)Abitur","276","","",""
"Stimme voll zu","2018","AkademikerIn","245","","",""
"Stimme eher zu","2018","(noch) kein Abschluss","694","0.324671935192405","0.304247046171882","0.345096824212927"
"Stimme eher zu","2018","Hauptschule","2793","","",""
"Stimme eher zu","2018","Realschule","2076","","",""
"Stimme eher zu","2018","(Fach-)Abitur","1248","","",""
"Stimme eher zu","2018","AkademikerIn","1300","","",""
"Lehne eher ab","2018","(noch) kein Abschluss","653","0.418036073597625","0.396521395914204","0.439550751281046"
"Lehne eher ab","2018","Hauptschule","3138","0.441314076195465","0.430012969241437","0.452615183149493"
"Lehne eher ab","2018","Realschule","3605","0.533097033977348","0.521111486298071","0.545082581656625"
"Lehne eher ab","2018","(Fach-)Abitur","2371","","",""
"Lehne eher ab","2018","AkademikerIn","3886","0.587734762448594","0.576113468026345","0.599356056870842"
"Lehne voll ab","2018","(noch) kein Abschluss","284","","",""
"Lehne voll ab","2018","Hauptschule","597","0.0787812665254867","0.0726499167765696","0.0849126162744038"
"Lehne voll ab","2018","Realschule","583","0.0866035974753553","0.079846828823584","0.0933603661271266"
"Lehne voll ab","2018","(Fach-)Abitur","645","0.144972863095731","0.134731601210555","0.155214124980907"
"Lehne voll ab","2018","AkademikerIn","1461","","",""
