"plh0193","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Lehne eher ab","2003","AkademikerIn","weiblich","1077","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","maennlich","61","0.137048725327942","0.104041372076529","0.170056078579354"
"Lehne voll ab","2003","(noch) kein Abschluss","weiblich","67","0.114777084376265","0.0859290924511911","0.14362507630134"
"Lehne voll ab","2003","Hauptschule","maennlich","320","0.0821707010240587","0.073715980744043","0.0906254213040744"
"Lehne voll ab","2003","Hauptschule","weiblich","335","0.0793293874199964","0.0712742224509152","0.0873845523890776"
"Lehne voll ab","2003","Realschule","maennlich","162","","",""
"Lehne voll ab","2003","Realschule","weiblich","254","","",""
"Lehne voll ab","2003","(Fach-)Abitur","maennlich","133","","",""
"Lehne voll ab","2003","(Fach-)Abitur","weiblich","166","","",""
"Lehne voll ab","2003","AkademikerIn","maennlich","355","0.138009774708977","0.124349488697387","0.151670060720568"
"Lehne voll ab","2003","AkademikerIn","weiblich","241","","",""
"Stimme voll zu","2004","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2004","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2004","Hauptschule","maennlich","","","",""
"Stimme voll zu","2004","Hauptschule","weiblich","","","",""
"Stimme voll zu","2004","Realschule","maennlich","","","",""
"Stimme voll zu","2004","Realschule","weiblich","","","",""
"Stimme voll zu","2004","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2004","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2004","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2004","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2004","Hauptschule","maennlich","","","",""
"Stimme eher zu","2004","Hauptschule","weiblich","","","",""
"Stimme eher zu","2004","Realschule","maennlich","","","",""
"Stimme eher zu","2004","Realschule","weiblich","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2004","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2004","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2004","Hauptschule","maennlich","","","",""
"Lehne eher ab","2004","Hauptschule","weiblich","","","",""
"Lehne eher ab","2004","Realschule","maennlich","","","",""
"Lehne eher ab","2004","Realschule","weiblich","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2004","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2004","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2004","Hauptschule","maennlich","","","",""
"Lehne voll ab","2004","Hauptschule","weiblich","","","",""
"Lehne voll ab","2004","Realschule","maennlich","","","",""
"Lehne voll ab","2004","Realschule","weiblich","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2004","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2004","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2005","Hauptschule","maennlich","","","",""
"Stimme voll zu","2005","Hauptschule","weiblich","","","",""
"Stimme voll zu","2005","Realschule","maennlich","","","",""
"Stimme voll zu","2005","Realschule","weiblich","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2005","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2005","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2005","Hauptschule","maennlich","","","",""
"Stimme eher zu","2005","Hauptschule","weiblich","","","",""
"Stimme eher zu","2005","Realschule","maennlich","","","",""
"Stimme eher zu","2005","Realschule","weiblich","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2005","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2005","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2005","Hauptschule","maennlich","","","",""
"Lehne eher ab","2005","Hauptschule","weiblich","","","",""
"Lehne eher ab","2005","Realschule","maennlich","","","",""
"Lehne eher ab","2005","Realschule","weiblich","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2005","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2005","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2005","Hauptschule","maennlich","","","",""
"Lehne voll ab","2005","Hauptschule","weiblich","","","",""
"Lehne voll ab","2005","Realschule","maennlich","","","",""
"Lehne voll ab","2005","Realschule","weiblich","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2005","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2005","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2006","Hauptschule","maennlich","","","",""
"Stimme voll zu","2006","Hauptschule","weiblich","","","",""
"Stimme voll zu","2006","Realschule","maennlich","","","",""
"Stimme voll zu","2006","Realschule","weiblich","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2006","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2006","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2006","Hauptschule","maennlich","","","",""
"Stimme eher zu","2006","Hauptschule","weiblich","","","",""
"Stimme eher zu","2006","Realschule","maennlich","","","",""
"Stimme eher zu","2006","Realschule","weiblich","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2006","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2006","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2006","Hauptschule","maennlich","","","",""
"Lehne eher ab","2006","Hauptschule","weiblich","","","",""
"Lehne eher ab","2006","Realschule","maennlich","","","",""
"Lehne eher ab","2006","Realschule","weiblich","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2006","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2006","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2006","Hauptschule","maennlich","","","",""
"Lehne voll ab","2006","Hauptschule","weiblich","","","",""
"Lehne voll ab","2006","Realschule","maennlich","","","",""
"Lehne voll ab","2006","Realschule","weiblich","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2006","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2006","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2007","Hauptschule","maennlich","","","",""
"Stimme voll zu","2007","Hauptschule","weiblich","","","",""
"Stimme voll zu","2007","Realschule","maennlich","","","",""
"Stimme voll zu","2007","Realschule","weiblich","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2007","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2007","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2007","Hauptschule","maennlich","","","",""
"Stimme eher zu","2007","Hauptschule","weiblich","","","",""
"Stimme eher zu","2007","Realschule","maennlich","","","",""
"Stimme eher zu","2007","Realschule","weiblich","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2007","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2007","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2007","Hauptschule","maennlich","","","",""
"Lehne eher ab","2007","Hauptschule","weiblich","","","",""
"Lehne eher ab","2007","Realschule","maennlich","","","",""
"Lehne eher ab","2007","Realschule","weiblich","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2007","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2007","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2007","Hauptschule","maennlich","","","",""
"Lehne voll ab","2007","Hauptschule","weiblich","","","",""
"Lehne voll ab","2007","Realschule","maennlich","","","",""
"Lehne voll ab","2007","Realschule","weiblich","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2007","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2007","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","maennlich","16","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","weiblich","25","","",""
"Stimme voll zu","2008","Hauptschule","maennlich","372","0.121085752696179","0.109918061628324","0.132253443764033"
"Stimme voll zu","2008","Hauptschule","weiblich","371","0.108330205766682","0.0980307328493389","0.118629678684025"
"Stimme voll zu","2008","Realschule","maennlich","154","","",""
"Stimme voll zu","2008","Realschule","weiblich","179","","",""
"Stimme voll zu","2008","(Fach-)Abitur","maennlich","42","0.0548486440633815","0.0404757838170416","0.0692215043097213"
"Stimme voll zu","2008","(Fach-)Abitur","weiblich","44","0.0444457913841186","0.0327954448419623","0.0560961379262749"
"Stimme voll zu","2008","AkademikerIn","maennlich","91","0.0492509226293345","0.0403784405575736","0.0581234047010954"
"Stimme voll zu","2008","AkademikerIn","weiblich","54","0.0263958571667864","0.0191723748092135","0.0336193395243593"
"Stimme eher zu","2008","(noch) kein Abschluss","maennlich","73","0.299683539235132","0.242781605020121","0.356585473450143"
"Stimme eher zu","2008","(noch) kein Abschluss","weiblich","72","0.295305458086442","0.242982431655174","0.34762848451771"
"Stimme eher zu","2008","Hauptschule","maennlich","1253","","",""
"Stimme eher zu","2008","Hauptschule","weiblich","1306","","",""
"Stimme eher zu","2008","Realschule","maennlich","818","0.388221301151845","0.367640508478332","0.408802093825357"
"Stimme eher zu","2008","Realschule","weiblich","1052","","",""
"Stimme eher zu","2008","(Fach-)Abitur","maennlich","277","","",""
"Stimme eher zu","2008","(Fach-)Abitur","weiblich","333","0.291235442860875","0.265551069968086","0.316919815753663"
"Stimme eher zu","2008","AkademikerIn","maennlich","541","0.243659544039964","0.226057813511728","0.2612612745682"
"Stimme eher zu","2008","AkademikerIn","weiblich","439","0.257875699384205","0.238163682579324","0.277587716189085"
"Lehne eher ab","2008","(noch) kein Abschluss","maennlich","120","","",""
"Lehne eher ab","2008","(noch) kein Abschluss","weiblich","163","","",""
"Lehne eher ab","2008","Hauptschule","maennlich","1393","","",""
"Lehne eher ab","2008","Hauptschule","weiblich","1548","","",""
"Lehne eher ab","2008","Realschule","maennlich","1018","","",""
"Lehne eher ab","2008","Realschule","weiblich","1461","","",""
"Lehne eher ab","2008","(Fach-)Abitur","maennlich","523","0.529347310946403","0.497838631505112","0.560855990387695"
"Lehne eher ab","2008","(Fach-)Abitur","weiblich","657","0.522811658869669","0.494574993876734","0.551048323862604"
"Lehne eher ab","2008","AkademikerIn","maennlich","1271","","",""
"Lehne eher ab","2008","AkademikerIn","weiblich","1105","","",""
"Lehne voll ab","2008","(noch) kein Abschluss","maennlich","40","0.129547929474346","0.0878383235231696","0.171257535425521"
"Lehne voll ab","2008","(noch) kein Abschluss","weiblich","32","0.0658156861351132","0.037375157977843","0.0942562142923834"
"Lehne voll ab","2008","Hauptschule","maennlich","260","","",""
"Lehne voll ab","2008","Hauptschule","weiblich","273","","",""
"Lehne voll ab","2008","Realschule","maennlich","164","","",""
"Lehne voll ab","2008","Realschule","weiblich","255","","",""
"Lehne voll ab","2008","(Fach-)Abitur","maennlich","122","","",""
"Lehne voll ab","2008","(Fach-)Abitur","weiblich","168","","",""
"Lehne voll ab","2008","AkademikerIn","maennlich","382","0.161624848175922","0.146531755012284","0.17671794133956"
"Lehne voll ab","2008","AkademikerIn","weiblich","294","","",""
"Stimme voll zu","2009","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2009","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2009","Hauptschule","maennlich","","","",""
"Stimme voll zu","2009","Hauptschule","weiblich","","","",""
"Stimme voll zu","2009","Realschule","maennlich","","","",""
"Stimme voll zu","2009","Realschule","weiblich","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2009","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2009","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2009","Hauptschule","maennlich","","","",""
"Stimme eher zu","2009","Hauptschule","weiblich","","","",""
"Stimme eher zu","2009","Realschule","maennlich","","","",""
"Stimme eher zu","2009","Realschule","weiblich","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2009","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2009","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2009","Hauptschule","maennlich","","","",""
"Lehne eher ab","2009","Hauptschule","weiblich","","","",""
"Lehne eher ab","2009","Realschule","maennlich","","","",""
"Lehne eher ab","2009","Realschule","weiblich","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2009","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2009","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2009","Hauptschule","maennlich","","","",""
"Lehne voll ab","2009","Hauptschule","weiblich","","","",""
"Lehne voll ab","2009","Realschule","maennlich","","","",""
"Lehne voll ab","2009","Realschule","weiblich","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2009","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2009","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2010","Hauptschule","maennlich","","","",""
"Stimme voll zu","2010","Hauptschule","weiblich","","","",""
"Stimme voll zu","2010","Realschule","maennlich","","","",""
"Stimme voll zu","2010","Realschule","weiblich","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2010","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2010","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2010","Hauptschule","maennlich","","","",""
"Stimme eher zu","2010","Hauptschule","weiblich","","","",""
"Stimme eher zu","2010","Realschule","maennlich","","","",""
"Stimme eher zu","2010","Realschule","weiblich","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2010","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2010","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2010","Hauptschule","maennlich","","","",""
"Lehne eher ab","2010","Hauptschule","weiblich","","","",""
"Lehne eher ab","2010","Realschule","maennlich","","","",""
"Lehne eher ab","2010","Realschule","weiblich","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2010","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2010","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2010","Hauptschule","maennlich","","","",""
"Lehne voll ab","2010","Hauptschule","weiblich","","","",""
"Lehne voll ab","2010","Realschule","maennlich","","","",""
"Lehne voll ab","2010","Realschule","weiblich","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2010","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2010","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2011","Hauptschule","maennlich","","","",""
"Stimme voll zu","2011","Hauptschule","weiblich","","","",""
"Stimme voll zu","2011","Realschule","maennlich","","","",""
"Stimme voll zu","2011","Realschule","weiblich","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2011","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2011","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2011","Hauptschule","maennlich","","","",""
"Stimme eher zu","2011","Hauptschule","weiblich","","","",""
"Stimme eher zu","2011","Realschule","maennlich","","","",""
"Stimme eher zu","2011","Realschule","weiblich","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2011","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2011","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2011","Hauptschule","maennlich","","","",""
"Lehne eher ab","2011","Hauptschule","weiblich","","","",""
"Lehne eher ab","2011","Realschule","maennlich","","","",""
"Lehne eher ab","2011","Realschule","weiblich","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2011","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2011","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2011","Hauptschule","maennlich","","","",""
"Lehne voll ab","2011","Hauptschule","weiblich","","","",""
"Lehne voll ab","2011","Realschule","maennlich","","","",""
"Lehne voll ab","2011","Realschule","weiblich","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2011","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2011","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","maennlich","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2012","Hauptschule","maennlich","","","",""
"Stimme voll zu","2012","Hauptschule","weiblich","","","",""
"Stimme voll zu","2012","Realschule","maennlich","","","",""
"Stimme voll zu","2012","Realschule","weiblich","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","maennlich","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2012","AkademikerIn","maennlich","","","",""
"Stimme voll zu","2012","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","maennlich","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2012","Hauptschule","maennlich","","","",""
"Stimme eher zu","2012","Hauptschule","weiblich","","","",""
"Stimme eher zu","2012","Realschule","maennlich","","","",""
"Stimme eher zu","2012","Realschule","weiblich","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","maennlich","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2012","AkademikerIn","maennlich","","","",""
"Stimme eher zu","2012","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","maennlich","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2012","Hauptschule","maennlich","","","",""
"Lehne eher ab","2012","Hauptschule","weiblich","","","",""
"Lehne eher ab","2012","Realschule","maennlich","","","",""
"Lehne eher ab","2012","Realschule","weiblich","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","maennlich","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2012","AkademikerIn","maennlich","","","",""
"Lehne eher ab","2012","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","maennlich","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2012","Hauptschule","maennlich","","","",""
"Lehne voll ab","2012","Hauptschule","weiblich","","","",""
"Lehne voll ab","2012","Realschule","maennlich","","","",""
"Lehne voll ab","2012","Realschule","weiblich","","","",""
"Lehne voll ab","2012","(Fach-)Abitur","maennlich","","","",""
"Lehne voll ab","2012","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2012","AkademikerIn","maennlich","","","",""
"Lehne voll ab","2012","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2013","(noch) kein Abschluss","maennlich","32","0.0571653915382285","0.0336681540569944","0.0806626290194627"
"Stimme voll zu","2013","(noch) kein Abschluss","weiblich","44","0.11225710766855","0.0823148406086032","0.142199374728496"
"Stimme voll zu","2013","Hauptschule","maennlich","387","0.10739215784016","0.0974186825217791","0.117365633158542"
"Stimme voll zu","2013","Hauptschule","weiblich","438","0.110695843705961","0.100955590155339","0.120436097256582"
"Stimme voll zu","2013","Realschule","maennlich","192","","",""
"Stimme voll zu","2013","Realschule","weiblich","288","","",""
"Stimme voll zu","2013","(Fach-)Abitur","maennlich","51","0.0351208111086565","0.0251674640683811","0.0450741581489319"
