"beruf","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeiten","1985","35-65 J.","kein Migrationshintergrund","694","0.170432911608133","0.158786194006857","0.182079629209408"
"Angestellte, einfache Tätigkeiten","1985","35-65 J.","direkter Migrationshintergrund","763","0.332298953893806","0.310044693199279","0.354553214588333"
"Angestellte, einfache Tätigkeiten","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1985","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1985","16-34 J.","kein Migrationshintergrund","853","0.301159541212863","0.284453975889593","0.317865106536133"
"Angestellte, qualifizierte Tätigkeiten","1985","16-34 J.","direkter Migrationshintergrund","203","0.232497726154456","0.208008550509788","0.256986901799124"
"Angestellte, qualifizierte Tätigkeiten","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1985","35-65 J.","kein Migrationshintergrund","1177","0.287555470674853","0.273535813244689","0.301575128105018"
"Angestellte, qualifizierte Tätigkeiten","1985","35-65 J.","direkter Migrationshintergrund","364","0.243017555544326","0.222753825843392","0.263281285245259"
"Angestellte, qualifizierte Tätigkeiten","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1985","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1985","16-34 J.","kein Migrationshintergrund","109","0.0365147779173635","0.0296846206417162","0.0433449351930108"
"Selbstständige/ManagerInnen","1985","16-34 J.","direkter Migrationshintergrund","40","0.0437326152010165","0.0318771835229441","0.0555880468790889"
"Selbstständige/ManagerInnen","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1985","35-65 J.","kein Migrationshintergrund","372","0.0914145134658191","0.0824878013251627","0.100341225606476"
"Selbstständige/ManagerInnen","1985","35-65 J.","direkter Migrationshintergrund","56","0.0353380725148187","0.0266150568197852","0.0440610882098521"
"Selbstständige/ManagerInnen","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1985","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1985","16-34 J.","kein Migrationshintergrund","827","0.291547752504878","0.274998286560319","0.308097218449436"
"In Ausbildung","1985","16-34 J.","direkter Migrationshintergrund","192","0.186687359172669","0.164097621212427","0.209277097132912"
"In Ausbildung","1985","16-34 J.","indirekter Migrationshintergrund","65","0.371645261402634","0.284820948029299","0.458469574775969"
"In Ausbildung","1985","35-65 J.","kein Migrationshintergrund","","","",""
"In Ausbildung","1985","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1985","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1985","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1985","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1985","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1985","35-65 J.","kein Migrationshintergrund","518","0.150689577481359","0.139608655654929","0.16177049930779"
"In Rente oder Pension","1985","35-65 J.","direkter Migrationshintergrund","92","0.12518577725769","0.109550950675217","0.140820603840162"
"In Rente oder Pension","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1985","66 und älter","kein Migrationshintergrund","945","0.90277724630415","0.884967582558429","0.92058691004987"
"In Rente oder Pension","1985","66 und älter","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1985","16-34 J.","kein Migrationshintergrund","152","0.0553429331989914","0.0470168256017735","0.0636690407962093"
"Arbeitslose","1985","16-34 J.","direkter Migrationshintergrund","85","0.0690175325855794","0.0543223346057731","0.0837127305653857"
"Arbeitslose","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1985","35-65 J.","kein Migrationshintergrund","144","0.0381114778985281","0.0321809777242576","0.0440419780727987"
"Arbeitslose","1985","35-65 J.","direkter Migrationshintergrund","115","0.0670339564076933","0.0552188401087069","0.0788490727066798"
"Arbeitslose","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1985","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1985","16-34 J.","kein Migrationshintergrund","334","0.102381563173848","0.0913425410528057","0.113420585294891"
"Sonstige Nichterwerbspersonen","1985","16-34 J.","direkter Migrationshintergrund","223","0.163978810028781","0.142513978523178","0.185443641534383"
"Sonstige Nichterwerbspersonen","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1985","35-65 J.","kein Migrationshintergrund","790","0.189522402977129","0.177382873861056","0.201661932093202"
"Sonstige Nichterwerbspersonen","1985","35-65 J.","direkter Migrationshintergrund","313","0.178102193262186","0.160026240386334","0.196178146138038"
"Sonstige Nichterwerbspersonen","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1985","66 und älter","kein Migrationshintergrund","76","0.0627362970336208","0.0481591746937678","0.0773134193734738"
"Sonstige Nichterwerbspersonen","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte","1985","16-34 J.","kein Migrationshintergrund","145","0.050214454228678","0.0422620033569273","0.0581669051004288"
"Beamte","1985","16-34 J.","direkter Migrationshintergrund","","","",""
"Beamte","1985","16-34 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1985","35-65 J.","kein Migrationshintergrund","300","0.0701615548539902","0.0622501354463982","0.0780729742615823"
"Beamte","1985","35-65 J.","direkter Migrationshintergrund","","","",""
"Beamte","1985","35-65 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1985","66 und älter","kein Migrationshintergrund","","","",""
"Beamte","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1986","16-34 J.","kein Migrationshintergrund","453","0.15879481875076","0.145362455483216","0.172227182018305"
"Angestellte, einfache Tätigkeiten","1986","16-34 J.","direkter Migrationshintergrund","386","0.321459480216422","0.293859881920709","0.349059078512134"
"Angestellte, einfache Tätigkeiten","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1986","35-65 J.","kein Migrationshintergrund","625","0.162699365981832","0.150914455600546","0.174484276363118"
"Angestellte, einfache Tätigkeiten","1986","35-65 J.","direkter Migrationshintergrund","766","0.338995993728415","0.316306266067946","0.361685721388884"
"Angestellte, einfache Tätigkeiten","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1986","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1986","16-34 J.","kein Migrationshintergrund","886","0.321279682243704","0.304117585299055","0.338441779188353"
"Angestellte, qualifizierte Tätigkeiten","1986","16-34 J.","direkter Migrationshintergrund","185","0.204521937956227","0.180685804870539","0.228358071041915"
"Angestellte, qualifizierte Tätigkeiten","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1986","35-65 J.","kein Migrationshintergrund","1111","0.291046769794633","0.276542935525281","0.305550604063984"
"Angestellte, qualifizierte Tätigkeiten","1986","35-65 J.","direkter Migrationshintergrund","315","0.226683673589891","0.206615000196255","0.246752346983527"
"Angestellte, qualifizierte Tätigkeiten","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1986","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","16-34 J.","kein Migrationshintergrund","104","0.0354021312936843","0.0286105461729733","0.0421937164143953"
"Selbstständige/ManagerInnen","1986","16-34 J.","direkter Migrationshintergrund","35","0.0403162035835001","0.0286922024327112","0.051940204734289"
"Selbstständige/ManagerInnen","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","35-65 J.","kein Migrationshintergrund","363","0.0931040343605226","0.0838260074254375","0.102382061295608"
"Selbstständige/ManagerInnen","1986","35-65 J.","direkter Migrationshintergrund","66","0.0548417558152044","0.0439289131650982","0.0657545984653106"
"Selbstständige/ManagerInnen","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","16-34 J.","kein Migrationshintergrund","799","0.277241761242165","0.260790123232929","0.2936933992514"
"In Ausbildung","1986","16-34 J.","direkter Migrationshintergrund","205","0.18440410740616","0.161486221207186","0.207321993605133"
"In Ausbildung","1986","16-34 J.","indirekter Migrationshintergrund","72","0.407483381941859","0.322360106806769","0.492606657076948"
"In Ausbildung","1986","35-65 J.","kein Migrationshintergrund","","","",""
"In Ausbildung","1986","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1986","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1986","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1986","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","35-65 J.","kein Migrationshintergrund","485","0.152037258712814","0.140572734277191","0.163501783148437"
"In Rente oder Pension","1986","35-65 J.","direkter Migrationshintergrund","93","0.11841905864417","0.10293189622294","0.1339062210654"
"In Rente oder Pension","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1986","66 und älter","kein Migrationshintergrund","883","0.912333160431251","0.894617752776568","0.930048568085935"
"In Rente oder Pension","1986","66 und älter","direkter Migrationshintergrund","40","0.858891751248932","0.762395930192254","0.95538757230561"
"In Rente oder Pension","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","16-34 J.","kein Migrationshintergrund","135","0.0482108177237457","0.0403380774127013","0.05608355803479"
"Arbeitslose","1986","16-34 J.","direkter Migrationshintergrund","84","0.0690257185312042","0.0540452271756696","0.0840062098867389"
"Arbeitslose","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","35-65 J.","kein Migrationshintergrund","131","0.0375776927471648","0.0315055700329377","0.0436498154613918"
"Arbeitslose","1986","35-65 J.","direkter Migrationshintergrund","107","0.0623750115595225","0.0507832387526574","0.0739667843663875"
"Arbeitslose","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1986","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","16-34 J.","kein Migrationshintergrund","322","0.106117450745144","0.0947982195979004","0.117436681892388"
"Sonstige Nichterwerbspersonen","1986","16-34 J.","direkter Migrationshintergrund","197","0.169468455502478","0.147298018674067","0.191638892330888"
"Sonstige Nichterwerbspersonen","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","35-65 J.","kein Migrationshintergrund","757","0.190845802776866","0.178298522590043","0.203393082963689"
"Sonstige Nichterwerbspersonen","1986","35-65 J.","direkter Migrationshintergrund","304","0.175954200854104","0.15770241143981","0.194205990268397"
"Sonstige Nichterwerbspersonen","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","66 und älter","kein Migrationshintergrund","66","0.0589432206200164","0.0441901782448285","0.0736962629952042"
"Sonstige Nichterwerbspersonen","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte","1986","16-34 J.","kein Migrationshintergrund","140","0.0510051969887465","0.042919407570081","0.059090986407412"
"Beamte","1986","16-34 J.","direkter Migrationshintergrund","","","",""
"Beamte","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1986","35-65 J.","kein Migrationshintergrund","282","0.0691475180662891","0.061046840004782","0.0772481961277962"
"Beamte","1986","35-65 J.","direkter Migrationshintergrund","","","",""
"Beamte","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1986","66 und älter","kein Migrationshintergrund","","","",""
"Beamte","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1987","16-34 J.","kein Migrationshintergrund","470","0.172870916578147","0.158877322514939","0.186864510641354"
"Angestellte, einfache Tätigkeiten","1987","16-34 J.","direkter Migrationshintergrund","397","0.342616526766272","0.314167148266706","0.371065905265837"
"Angestellte, einfache Tätigkeiten","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1987","35-65 J.","kein Migrationshintergrund","616","0.169141784356297","0.156955121497398","0.181328447215196"
"Angestellte, einfache Tätigkeiten","1987","35-65 J.","direkter Migrationshintergrund","757","0.355753316531539","0.332860774266472","0.378645858796605"
"Angestellte, einfache Tätigkeiten","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1987","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","16-34 J.","kein Migrationshintergrund","876","0.331541977513299","0.314120379447103","0.348963575579494"
"Angestellte, qualifizierte Tätigkeiten","1987","16-34 J.","direkter Migrationshintergrund","167","0.202282390497163","0.178202036522229","0.226362744472098"
"Angestellte, qualifizierte Tätigkeiten","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","35-65 J.","kein Migrationshintergrund","1121","0.303804148610463","0.288853554573426","0.318754742647501"
"Angestellte, qualifizierte Tätigkeiten","1987","35-65 J.","direkter Migrationshintergrund","304","0.205345644535504","0.186029282699086","0.224662006371922"
"Angestellte, qualifizierte Tätigkeiten","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","16-34 J.","kein Migrationshintergrund","99","0.0354986115859176","0.0286510054805726","0.0423462176912627"
"Selbstständige/ManagerInnen","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","35-65 J.","kein Migrationshintergrund","345","0.0921729827562233","0.082769272140545","0.101576693371902"
"Selbstständige/ManagerInnen","1987","35-65 J.","direkter Migrationshintergrund","75","0.0582484610947485","0.0470488266541905","0.0694480955353066"
"Selbstständige/ManagerInnen","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1987","16-34 J.","kein Migrationshintergrund","776","0.251053187941896","0.235006329674967","0.267100046208824"
"In Ausbildung","1987","16-34 J.","direkter Migrationshintergrund","212","0.192559844999179","0.168922577282494","0.216197112715864"
"In Ausbildung","1987","16-34 J.","indirekter Migrationshintergrund","76","0.32798064668873","0.252087174475151","0.403874118902309"
"In Ausbildung","1987","35-65 J.","kein Migrationshintergrund","","","",""
"In Ausbildung","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1987","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1987","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1987","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1987","35-65 J.","kein Migrationshintergrund","424","0.136227583551334","0.125076217410178","0.147378949692489"
"In Rente oder Pension","1987","35-65 J.","direkter Migrationshintergrund","100","0.110957413404003","0.0959386943032305","0.125976132504775"
"In Rente oder Pension","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1987","66 und älter","kein Migrationshintergrund","909","0.911506978352437","0.893991503514371","0.929022453190502"
"In Rente oder Pension","1987","66 und älter","direkter Migrationshintergrund","44","0.843745913185124","0.748646987415711","0.938844838954537"
"In Rente oder Pension","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","16-34 J.","kein Migrationshintergrund","122","0.0444229907823939","0.0367983673156918","0.052047614249096"
"Arbeitslose","1987","16-34 J.","direkter Migrationshintergrund","71","0.0548511015788948","0.0412020639318085","0.068500139225981"
"Arbeitslose","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","35-65 J.","kein Migrationshintergrund","139","0.0409992242143634","0.0345531814524762","0.0474452669762506"
"Arbeitslose","1987","35-65 J.","direkter Migrationshintergrund","130","0.0701647900224752","0.0579508422425479","0.0823787378024026"
"Arbeitslose","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","16-34 J.","kein Migrationshintergrund","326","0.112978855626234","0.101263722444934","0.124693988807533"
"Sonstige Nichterwerbspersonen","1987","16-34 J.","direkter Migrationshintergrund","185","0.160164973561548","0.138179288458372","0.182150658664723"
