year,sampreg,sex,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1995,West,female,Kaum,0.20424107142857142,17246,0.19822415221297426,0.21025799064416859
1995,West,female,Ueberwiegend,0.08928571428571429,17246,0.08502978950443107,0.0935416390669975
1995,West,female,Voll und ganz,0.029017857142857144,17246,0.026512612332797184,0.031523101952917104
1997,West,male,In mancher Beziehung,0.30560420315236425,16487,0.2985723716492746,0.3126360346554539
1997,West,male,Gar nicht,0.22591943957968477,16487,0.21953599438671625,0.2323028847726533
1997,West,male,Kaum,0.2031523642732049,16487,0.1970107316134093,0.20929399693300052
1997,West,male,Ueberwiegend,0.159369527145359,16487,0.15378237550083337,0.16495667878988465
1997,West,male,Voll und ganz,0.10595446584938704,16487,0.10125633936638079,0.1106525923323933
1997,West,female,In mancher Beziehung,0.2637979420018709,16487,0.25707097236375887,0.27052491163998293
1997,West,female,Gar nicht,0.2600561272217025,16487,0.25336008494663487,0.26675216949677016
1997,West,female,Kaum,0.2039289055191768,16487,0.19777854499695238,0.21007926604140123
1997,West,female,Ueberwiegend,0.14780168381665107,16487,0.14238422923334593,0.1532191383999562
1997,West,female,Voll und ganz,0.1244153414405987,16487,0.11937718913785286,0.12945349374334453
1997,East,male,Kaum,0.6,16487,0.5925219068043285,0.6074780931956715
1997,East,male,In mancher Beziehung,0.2,16487,0.1938941624738753,0.2061058375261247
1997,East,male,Gar nicht,0.2,16487,0.1938941624738753,0.2061058375261247
1997,East,female,Gar nicht,0.4,16487,0.39252190680432847,0.4074780931956716
1997,East,female,In mancher Beziehung,0.4,16487,0.39252190680432847,0.4074780931956716
1997,East,female,Voll und ganz,0.2,16487,0.1938941624738753,0.2061058375261247
1999,West,male,In mancher Beziehung,0.33204259438528555,17396,0.32504413162948026,0.33904105714109084
1999,West,male,Kaum,0.1994191674733785,17396,0.19348147890255643,0.2053568560442006
1999,West,male,Ueberwiegend,0.16940948693126814,17396,0.16383514354059636,0.17498383032193993
1999,West,male,Gar nicht,0.16360116166505323,17396,0.15810409158208258,0.16909823174802388
1999,West,male,Voll und ganz,0.1355275895450145,17396,0.1304410690629735,0.1406141100270555
1999,West,female,In mancher Beziehung,0.29740932642487045,17396,0.29061635396589425,0.30420229888384664
1999,West,female,Gar nicht,0.21243523316062177,17396,0.2063568540290401,0.21851361229220342
1999,West,female,Kaum,0.18549222797927462,17396,0.17971603296914707,0.19126842298940216
1999,West,female,Ueberwiegend,0.1616580310880829,17396,0.1561873598245827,0.1671287023515831
1999,West,female,Voll und ganz,0.14300518134715026,17396,0.13780286980517534,0.1482074928891252
1999,East,male,Kaum,0.8,17396,0.7940558280609165,0.8059441719390836
1999,East,male,Ueberwiegend,0.2,17396,0.19405582806091642,0.2059441719390836
1999,East,female,Ueberwiegend,0.6,17396,0.5927199059029375,0.6072800940970624
1999,East,female,Gar nicht,0.4,17396,0.3927199059029376,0.40728009409706245
2001,West,male,In mancher Beziehung,0.33995416348357527,27798,0.3343855570316234,0.3455227699355271
2001,West,male,Ueberwiegend,0.19633307868601987,27798,0.19166343136787672,0.20100272600416302
2001,West,male,Kaum,0.18181818181818182,27798,0.1772840633478996,0.18635230028846406
2001,West,male,Voll und ganz,0.16959511077158135,27798,0.1651834622082483,0.17400675933491438
2001,West,male,Gar nicht,0.11229946524064172,27798,0.10858777794059053,0.1160111525406929
2001,West,female,In mancher Beziehung,0.2906520031421838,27798,0.28531416218611105,0.29598984409825657
2001,West,female,Ueberwiegend,0.20738413197172034,27798,0.20261797393131287,0.21215029001212782
2001,West,female,Kaum,0.1861743912018853,27798,0.1815985078689748,0.19075027453479582
2001,West,female,Voll und ganz,0.1791044776119403,27798,0.17459686628917104,0.18361208893470954
2001,West,female,Gar nicht,0.13668499607227022,27798,0.13264673527663184,0.1407232568679086
2001,East,male,Ueberwiegend,0.5714285714285714,27798,0.5656109979266323,0.5772461449305105
2001,East,male,In mancher Beziehung,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,East,female,In mancher Beziehung,0.46153846153846156,27798,0.4556780166128302,0.46739890646409293
2001,East,female,Ueberwiegend,0.23076923076923078,27798,0.22581625080573128,0.23572221073273028
2001,East,female,Voll und ganz,0.15384615384615385,27798,0.14960467520691256,0.15808763248539515
2001,East,female,Kaum,0.07692307692307693,27798,0.07379053734510971,0.08005561650104415
2001,East,female,Gar nicht,0.07692307692307693,27798,0.07379053734510971,0.08005561650104415
2003,West,male,In mancher Beziehung,0.297165991902834,27727,0.291786632423601,0.302545351382067
2003,West,male,Ueberwiegend,0.22591093117408906,27727,0.22098862390721433,0.2308332384409638
2003,West,male,Voll und ganz,0.20728744939271254,27727,0.2025160145115352,0.21205888427388989
2003,West,male,Kaum,0.15951417004048582,27727,0.15520424752522738,0.16382409255574426
2003,West,male,Gar nicht,0.11012145748987855,27727,0.10643672492180377,0.11380619005795332
2003,West,female,In mancher Beziehung,0.2724458204334365,27727,0.26720526432652797,0.27768637654034506
2003,West,female,Voll und ganz,0.22058823529411764,27727,0.21570756712185943,0.22546890346637585
2003,West,female,Ueberwiegend,0.21594427244582043,27727,0.21110088802152,0.22078765687012086
2003,West,female,Kaum,0.16873065015479877,27727,0.16432233633095947,0.17313896397863807
2003,West,female,Gar nicht,0.12229102167182662,27727,0.11843466506613748,0.12614737827751576
2003,East,male,In mancher Beziehung,0.35714285714285715,27727,0.3515028084770844,0.3627829058086299
2003,East,male,Kaum,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2003,East,male,Ueberwiegend,0.21428571428571427,27727,0.20945586516125822,0.21911556341017033
2003,East,male,Voll und ganz,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,East,female,Voll und ganz,0.4782608695652174,27727,0.4723810532397927,0.48414068589064213
2003,East,female,Ueberwiegend,0.30434782608695654,27727,0.2989317369226451,0.309763915251268
2003,East,female,In mancher Beziehung,0.13043478260869565,27727,0.12647061125078515,0.13439895396660614
2003,East,female,Kaum,0.043478260869565216,27727,0.041077835906469046,0.04587868583266139
2003,East,female,Gar nicht,0.043478260869565216,27727,0.041077835906469046,0.04587868583266139
2010,West,male,In mancher Beziehung,0.27391304347826084,35837,0.269295713396825,0.2785303735596967
2010,West,male,Ueberwiegend,0.2463768115942029,35837,0.24191545138207796,0.25083817180632784
2010,West,male,Voll und ganz,0.22318840579710145,35837,0.21887734733309422,0.22749946426110867
2010,West,male,Kaum,0.15942028985507245,35837,0.15563018263031989,0.16321039707982501
2010,West,male,Gar nicht,0.09710144927536232,35837,0.09403579919588205,0.1001670993548426
2010,West,female,In mancher Beziehung,0.2640099626400996,35837,0.2594460599745636,0.26857386530563565
2010,West,female,Ueberwiegend,0.25280199252801994,35837,0.24830213931780204,0.25730184573823783
2010,West,female,Voll und ganz,0.21170610211706103,35837,0.20747648535587673,0.21593571887824534
2010,West,female,Kaum,0.1569115815691158,35837,0.15314580707473496,0.16067735606349665
2010,West,female,Gar nicht,0.11457036114570361,35837,0.1112727198217821,0.11786800246962512
2010,East,male,Ueberwiegend,0.5,35837,0.49482321352287323,0.5051767864771267
2010,East,male,Voll und ganz,0.3,35837,0.29525539682238855,0.30474460317761143
2010,East,male,Kaum,0.1,35837,0.09689392811372395,0.10310607188627606
2010,East,male,In mancher Beziehung,0.1,35837,0.09689392811372395,0.10310607188627606
2010,East,female,Voll und ganz,0.5,35837,0.49482321352287323,0.5051767864771267
2010,East,female,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,East,female,Ueberwiegend,0.125,35837,0.1215758775977601,0.12842412240223988
2010,East,female,Kaum,0.08333333333333333,35837,0.08047175693926413,0.08619490972740253
2010,East,female,Gar nicht,0.041666666666666664,35837,0.03959775035196137,0.04373558298137196
2012,West,male,Voll und ganz,0.41010943199583116,40229,0.4053030082383237,0.4149158557533386
2012,West,male,Ueberwiegend,0.2631578947368421,40229,0.2588547904461562,0.26746099902752796
2012,West,male,In mancher Beziehung,0.20844189682126107,40229,0.20447253799360463,0.21241125564891752
2012,West,male,Kaum,0.07503908285565399,40229,0.07246458874436795,0.07761357696694002
2012,West,male,Gar nicht,0.04325169359041167,40229,0.04126382870284541,0.045239558477977934
2012,West,female,Voll und ganz,0.42594142259414225,40229,0.4211092827270604,0.4307735624612241
2012,West,female,Ueberwiegend,0.24351464435146444,40229,0.23932044317983808,0.2477088455230908
2012,West,female,In mancher Beziehung,0.20794979079497908,40229,0.2039838881112042,0.21191569347875397
2012,West,female,Kaum,0.07154811715481171,40229,0.06902948201595224,0.07406675229367118
2012,West,female,Gar nicht,0.05104602510460251,40229,0.048895274803952136,0.05319677540525288
2012,East,male,Voll und ganz,0.6645962732919255,40229,0.6599825733572564,0.6692099732265946
2012,East,male,Ueberwiegend,0.15527950310559005,40229,0.1517403444224833,0.1588186617886968
2012,East,male,In mancher Beziehung,0.12422360248447205,40229,0.12100041824417435,0.12744678672476975
2012,East,male,Kaum,0.037267080745341616,40229,0.03541609936086447,0.03911806212981876
2012,East,male,Gar nicht,0.018633540372670808,40229,0.01731209337797194,0.019954987367369677
2012,East,female,Voll und ganz,0.6795580110497238,40229,0.6749979103792695,0.6841181117201781
2012,East,female,Ueberwiegend,0.16022099447513813,40229,0.15663649376439337,0.1638054951858829
2012,East,female,In mancher Beziehung,0.09944751381215469,40229,0.09652310601835029,0.1023719216059591
2012,East,female,Gar nicht,0.03314917127071823,40229,0.031399717271593484,0.03489862526984298
2012,East,female,Kaum,0.027624309392265192,40229,0.02602272726388412,0.029225891520646266
2013,West,male,Ueberwiegend,0.2950513538748833,44486,0.2908132466631806,0.299289461086586
2013,West,male,In mancher Beziehung,0.2740429505135388,44486,0.26989809712418233,0.2781878039028952
2013,West,male,Voll und ganz,0.22875816993464052,44486,0.22485490538168404,0.232661434487597
2013,West,male,Kaum,0.10550887021475257,44486,0.10265406226113508,0.10836367816837006
2013,West,male,Gar nicht,0.09663865546218488,44486,0.09389297126895584,0.09938433965541392
2013,West,female,In mancher Beziehung,0.29569663400085217,44486,0.29145583718616186,0.29993743081554247
2013,West,female,Ueberwiegend,0.26672347677886665,44486,0.2626137882821918,0.2708331652755415
2013,West,female,Voll und ganz,0.20749893481039625,44486,0.20373057593427168,0.2112672936865208
2013,West,female,Kaum,0.12611844908393693,44486,0.1230334148425373,0.12920348332533657
2013,West,female,Gar nicht,0.10396250532594802,44486,0.10112624655113643,0.1067987641007596
2013,East,male,In mancher Beziehung,0.3081395348837209,44486,0.30384884267994233,0.3124302270874995
2013,East,male,Ueberwiegend,0.29069767441860467,44486,0.28647798134286734,0.294917367494342
2013,East,male,Voll und ganz,0.27906976744186046,44486,0.2749015784051875,0.28323795647853345
2013,East,male,Kaum,0.06976744186046512,44486,0.06740006956970782,0.07213481415122242
2013,East,male,Gar nicht,0.05232558139534884,44486,0.05025624544572891,0.05439491734496877
2013,East,female,In mancher Beziehung,0.30808080808080807,44486,0.3037903426865163,0.31237127347509985
2013,East,female,Ueberwiegend,0.2474747474747475,44486,0.24346450736366523,0.25148498758582977
2013,East,female,Voll und ganz,0.23737373737373738,44486,0.23341992000443448,0.24132755474304027
2013,East,female,Kaum,0.13131313131313133,44486,0.12817457373928381,0.13445168888697884
2013,East,female,Gar nicht,0.07575757575757576,44486,0.07329862191426693,0.07821652960088459
2014,West,male,In mancher Beziehung,0.2873172390343421,38694,0.28280841561905407,0.2918260624496301
2014,West,male,Ueberwiegend,0.28459707582454946,38694,0.2801010910698594,0.2890930605792395
2014,West,male,Voll und ganz,0.2740564433866032,38694,0.26961211957670683,0.2785007671964995
2014,West,male,Kaum,0.10030601836110166,38694,0.0973127534054586,0.10329928331674472
2014,West,male,Gar nicht,0.0537232233934036,38694,0.05147663050477449,0.055969816282032715
2014,West,female,Voll und ganz,0.29143845488613435,38694,0.28691055855437725,0.29596635121789144
2014,West,female,Ueberwiegend,0.2776016142980686,38694,0.27313957249449994,0.2820636561016373
2014,West,female,In mancher Beziehung,0.27154799654078987,38694,0.26711642229073296,0.2759795707908468
2014,West,female,Kaum,0.09628134909195733,38694,0.09334219765102367,0.099220500532891
2014,West,female,Gar nicht,0.06313058518304987,38694,0.060707360434842844,0.0655538099312569
2014,East,male,Voll und ganz,0.3684210526315789,38694,0.3636146483288255,0.37322745693433235
2014,East,male,In mancher Beziehung,0.291866028708134,38694,0.28733617948389195,0.29639587793237604
2014,East,male,Ueberwiegend,0.22966507177033493,38694,0.22547403444871117,0.2338561090919587
2014,East,male,Kaum,0.09090909090909091,38694,0.08804463875461385,0.09377354306356797
2014,East,male,Gar nicht,0.019138755980861243,38694,0.017773560324621386,0.0205039516371011
2014,East,female,Voll und ganz,0.4068441064638783,38694,0.4019493318695183,0.4117388810582383
2014,East,female,In mancher Beziehung,0.2737642585551331,38694,0.2693214107008186,0.27820710640944757
2014,East,female,Ueberwiegend,0.16730038022813687,38694,0.16358137400679496,0.17101938644947878
2014,East,female,Kaum,0.09505703422053231,38694,0.09213465216781676,0.09797941627324787
2014,East,female,Gar nicht,0.057034220532319393,38694,0.05472348640157523,0.059344954663063554
2016,West,male,Voll und ganz,0.3049095607235142,41132,0.30046045899049345,0.309358662456535
2016,West,male,Ueberwiegend,0.2868217054263566,41132,0.28245080187729166,0.29119260897542154
2016,West,male,In mancher Beziehung,0.2757475083056478,41132,0.27142866989535186,0.28006634671594377
2016,West,male,Kaum,0.08896271686969362,41132,0.08621141494661122,0.09171401879277602
2016,West,male,Gar nicht,0.04355850867478774,41132,0.04158594122253549,0.04553107612703999
2016,West,female,Voll und ganz,0.30580288609149525,41132,0.3013501357091451,0.3102556364738454
2016,West,female,Ueberwiegend,0.29659195578753456,41132,0.2921777811915239,0.30100613038354523
2016,West,female,In mancher Beziehung,0.2655818237642002,41132,0.26131369964325557,0.2698499478851448
2016,West,female,Kaum,0.08934602394841878,41132,0.08658938132435397,0.0921026665724836
2016,West,female,Gar nicht,0.042677310408351245,41132,0.04072389839272282,0.04463072242397967
2016,East,male,Voll und ganz,0.3380281690140845,41132,0.333456630753142,0.342599707275027
2016,East,male,In mancher Beziehung,0.28169014084507044,41132,0.27734295812316545,0.2860373235669754
2016,East,male,Ueberwiegend,0.25821596244131456,41132,0.25398639024436676,0.26244553463826237
2016,East,male,Kaum,0.07511737089201878,41132,0.07257007345424928,0.07766466832978829
2016,East,male,Gar nicht,0.046948356807511735,41132,0.044904104139153404,0.048992609475870065
2016,East,female,Voll und ganz,0.3914590747330961,41132,0.3867422011632202,0.396175948302972
2016,East,female,In mancher Beziehung,0.2918149466192171,41132,0.287421621917438,0.2962082713209962
2016,East,female,Ueberwiegend,0.20640569395017794,41132,0.20249434767467495,0.21031704022568093
2016,East,female,Kaum,0.060498220640569395,41132,0.05819420054848689,0.0628022407326519
2016,East,female,Gar nicht,0.0498220640569395,41132,0.04771935354229504,0.05192477457158396
2018,West,male,Voll und ganz,0.326953125,43121,0.3225254364757792,0.33138081352422083
2018,West,male,Ueberwiegend,0.291015625,43121,0.2867282828345736,0.2953029671654264
2018,West,male,In mancher Beziehung,0.2515625,43121,0.2474669486056956,0.2556580513943044
2018,West,male,Kaum,0.083984375,43121,0.08136641897270284,0.08660233102729716
2018,West,male,Gar nicht,0.046484375,43121,0.044497232259266224,0.04847151774073378
2018,West,female,Voll und ganz,0.3156549520766773,43121,0.3112680743727765,0.32004182978057816
2018,West,female,Ueberwiegend,0.29936102236421724,43121,0.295038309055514,0.3036837356729205
2018,West,female,In mancher Beziehung,0.2642172523961661,43121,0.2600555880898104,0.26837891670252184
2018,West,female,Kaum,0.07476038338658147,43121,0.07227796757174235,0.0772427992014206
2018,West,female,Gar nicht,0.04600638977635783,43121,0.044028994603496296,0.04798378494921936
2018,East,male,Voll und ganz,0.3780487804878049,43121,0.3734719614419221,0.3826255995336877
2018,East,male,In mancher Beziehung,0.26422764227642276,43121,0.2600659255296019,0.2683893590232436
2018,East,male,Ueberwiegend,0.23983739837398374,43121,0.2358072284151868,0.24386756833278067
2018,East,male,Kaum,0.07317073170731707,43121,0.07071274104679143,0.07562872236784271
2018,East,male,Gar nicht,0.044715447154471545,43121,0.042764673750121336,0.046666220558821754
2018,East,female,Voll und ganz,0.36363636363636365,43121,0.3590959231248705,0.3681768041478568
2018,East,female,In mancher Beziehung,0.26136363636363635,43121,0.25721648789344287,0.26551078483382984
2018,East,female,Ueberwiegend,0.2196969696969697,43121,0.21578896263770292,0.22360497675623647
2018,East,female,Kaum,0.08712121212121213,43121,0.08445938300119099,0.08978304124123326
2018,East,female,Gar nicht,0.06818181818181818,43121,0.06580272452714883,0.07056091183648752
