year,age_gr,sampreg,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,18-29 y.,West,Voll und ganz,0.043596730245231606,14443,0.04026649547368807,0.046926965016775145
1985,30-45 y.,West,Gar nicht,0.46432062561094817,14443,0.4561869131368394,0.47245433808505694
1985,30-45 y.,West,In mancher Beziehung,0.2825024437927664,14443,0.2751598638545691,0.2898450237309637
1985,30-45 y.,West,Kaum,0.17302052785923755,14443,0.16685140319121777,0.17918965252725733
1985,30-45 y.,West,Ueberwiegend,0.06060606060606061,14443,0.056714630176458704,0.06449749103566252
1985,30-45 y.,West,Voll und ganz,0.019550342130987292,14443,0.017292377179949345,0.02180830708202524
1985,46-65 y.,West,Gar nicht,0.5317919075144508,14443,0.5236539075107282,0.5399299075181735
1985,46-65 y.,West,In mancher Beziehung,0.23121387283236994,14443,0.22433785366326922,0.23808989200147065
1985,46-65 y.,West,Kaum,0.16473988439306358,14443,0.15869013177524643,0.17078963701088073
1985,46-65 y.,West,Ueberwiegend,0.05202312138728324,14443,0.048401321579487434,0.05564492119507904
1985,46-65 y.,West,Voll und ganz,0.02023121387283237,14443,0.017935064505420824,0.022527363240243917
1985,66 and older,West,Gar nicht,0.7272727272727273,14443,0.7200093215907051,0.7345361329547495
1985,66 and older,West,In mancher Beziehung,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,66 and older,West,Voll und ganz,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,66 and older,West,Ueberwiegend,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1986,18-29 y.,West,Gar nicht,0.39628040057224606,13742,0.3881023454493597,0.40445845569513245
1986,18-29 y.,West,In mancher Beziehung,0.30758226037195996,13742,0.29986619613928034,0.3152983246046396
1986,18-29 y.,West,Kaum,0.1630901287553648,13742,0.15691303373202284,0.16926722377870676
1986,18-29 y.,West,Ueberwiegend,0.08726752503576538,13742,0.0825487510081166,0.09198629906341416
1986,18-29 y.,West,Voll und ganz,0.045779685264663805,13742,0.04228513067099921,0.0492742398583284
1986,30-45 y.,West,Gar nicht,0.45005370569280345,13742,0.4417356196150981,0.4583717917705088
1986,30-45 y.,West,In mancher Beziehung,0.3007518796992481,13742,0.29308443012949775,0.30841932926899845
1986,30-45 y.,West,Kaum,0.1836734693877551,13742,0.17719926702975622,0.190147671745754
1986,30-45 y.,West,Ueberwiegend,0.047261009667024706,13742,0.04371312440458514,0.05080889492946427
1986,30-45 y.,West,Voll und ganz,0.018259935553168637,13742,0.016021322783185955,0.02049854832315132
1986,46-65 y.,West,Gar nicht,0.5373563218390804,13742,0.5290197864792762,0.5456928571988847
1986,46-65 y.,West,In mancher Beziehung,0.2543103448275862,13742,0.24702932570363656,0.2615913639515358
1986,46-65 y.,West,Kaum,0.14798850574712644,13742,0.14205149522426092,0.15392551626999196
1986,46-65 y.,West,Ueberwiegend,0.035919540229885055,13742,0.03280815974034393,0.03903092071942618
1986,46-65 y.,West,Voll und ganz,0.02442528735632184,13742,0.021844327750809293,0.027006246961834388
1986,66 and older,West,Gar nicht,0.38461538461538464,13742,0.37648113037071934,0.39274963886004993
1986,66 and older,West,In mancher Beziehung,0.3076923076923077,13742,0.29997547654829726,0.31540913883631816
1986,66 and older,West,Kaum,0.23076923076923078,13742,0.22372475995250926,0.2378137015859523
1986,66 and older,West,Voll und ganz,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1987,18-29 y.,West,Gar nicht,0.36554621848739494,13496,0.35742119398268996,0.3736712429920999
1987,18-29 y.,West,In mancher Beziehung,0.3277310924369748,13496,0.31981184573906934,0.33565033913488024
1987,18-29 y.,West,Kaum,0.14565826330532214,13496,0.13970661976947651,0.15160990684116776
1987,18-29 y.,West,Ueberwiegend,0.10084033613445378,13496,0.09576003931390638,0.10592063295500119
1987,18-29 y.,West,Voll und ganz,0.06022408963585434,13496,0.056210335069476154,0.06423784420223252
1987,30-45 y.,West,Gar nicht,0.42424242424242425,13496,0.4159040685893108,0.4325807798955377
1987,30-45 y.,West,In mancher Beziehung,0.31200897867564537,13496,0.30419218826055056,0.3198257690907402
1987,30-45 y.,West,Kaum,0.19977553310886645,13496,0.19302977757033893,0.20652128864739397
1987,30-45 y.,West,Ueberwiegend,0.050505050505050504,13496,0.0468104518233326,0.05419964918676841
1987,30-45 y.,West,Voll und ganz,0.013468013468013467,13496,0.011523276396138175,0.01541275053988876
1987,46-65 y.,West,Gar nicht,0.5185694635488308,13496,0.5101395363708174,0.5269993907268442
1987,46-65 y.,West,In mancher Beziehung,0.2173314993122421,13496,0.21037318884335626,0.22428980978112795
1987,46-65 y.,West,Kaum,0.19257221458046767,13496,0.18591944940701755,0.19922497975391779
1987,46-65 y.,West,Ueberwiegend,0.0577716643741403,13496,0.053835356521004185,0.06170797222727642
1987,46-65 y.,West,Voll und ganz,0.013755158184319119,13496,0.011790085116295026,0.01572023125234321
1987,66 and older,West,Gar nicht,0.7142857142857143,13496,0.7066639502965151,0.7219074782749135
1987,66 and older,West,Kaum,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,66 and older,West,Ueberwiegend,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,66 and older,West,In mancher Beziehung,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1989,18-29 y.,West,Gar nicht,0.36186770428015563,12393,0.3534071635320975,0.37032824502821376
1989,18-29 y.,West,In mancher Beziehung,0.32555123216601817,12393,0.31730126916193957,0.33380119517009676
1989,18-29 y.,West,Kaum,0.15304798962386512,12393,0.14670913104412364,0.1593868482036066
1989,18-29 y.,West,Ueberwiegend,0.10246433203631647,12393,0.09712508443363285,0.10780357963900009
1989,18-29 y.,West,Voll und ganz,0.057068741893644616,12393,0.052984541788865025,0.06115294199842421
1989,30-45 y.,West,Gar nicht,0.3677069199457259,12393,0.35921750107327943,0.3761963388181724
1989,30-45 y.,West,In mancher Beziehung,0.3582089552238806,12393,0.3497671973330719,0.3666507131146893
1989,30-45 y.,West,Kaum,0.19402985074626866,12393,0.18706740859353724,0.20099229289900009
1989,30-45 y.,West,Ueberwiegend,0.051560379918588875,12393,0.047666964496373254,0.055453795340804496
1989,30-45 y.,West,Voll und ganz,0.028493894165535955,12393,0.025564576186290676,0.031423212144781235
1989,46-65 y.,West,Gar nicht,0.4578804347826087,12393,0.44910858005863175,0.46665228950658566
1989,46-65 y.,West,In mancher Beziehung,0.26766304347826086,12393,0.25986801820077315,0.2754580687557486
1989,46-65 y.,West,Kaum,0.20108695652173914,12393,0.19403012818628598,0.2081437848571923
1989,46-65 y.,West,Ueberwiegend,0.043478260869565216,12393,0.039887790468182735,0.0470687312709477
1989,46-65 y.,West,Voll und ganz,0.029891304347826088,12393,0.026893174220914,0.032889434474738174
1989,66 and older,West,Gar nicht,0.6428571428571429,12393,0.6344209583864174,0.6512933273278684
1989,66 and older,West,In mancher Beziehung,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,66 and older,West,Kaum,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,66 and older,West,Voll und ganz,0.07142857142857142,12393,0.06689425852089258,0.07596288433625027
1991,18-29 y.,West,Gar nicht,0.33636363636363636,17756,0.3294141435507443,0.34331312917652845
1991,18-29 y.,West,In mancher Beziehung,0.3207792207792208,17756,0.3139134057487547,0.32764503580968685
1991,18-29 y.,West,Ueberwiegend,0.15974025974025974,17756,0.15435139262928554,0.16512912685123393
1991,18-29 y.,West,Kaum,0.11948051948051948,17756,0.11470960602395402,0.12425143293708493
1991,18-29 y.,West,Voll und ganz,0.06363636363636363,17756,0.06004583454052335,0.06722689273220392
1991,30-45 y.,West,Gar nicht,0.3804511278195489,17756,0.3733099355450834,0.38759232009401434
1991,30-45 y.,West,In mancher Beziehung,0.33533834586466166,17756,0.3283940946400672,0.3422825970892561
1991,30-45 y.,West,Kaum,0.2075187969924812,17756,0.2015538483515594,0.21348374563340303
1991,30-45 y.,West,Ueberwiegend,0.06015037593984962,17756,0.05665308419942338,0.06364766768027585
1991,30-45 y.,West,Voll und ganz,0.016541353383458645,17756,0.01466529186815591,0.01841741489876138
1991,46-65 y.,West,Gar nicht,0.42370572207084467,17756,0.41643733877758393,0.4309741053641054
1991,46-65 y.,West,In mancher Beziehung,0.26021798365122617,17756,0.2537643539647093,0.26667161333774303
1991,46-65 y.,West,Kaum,0.23433242506811988,17756,0.22810196919494485,0.2405628809412949
1991,46-65 y.,West,Ueberwiegend,0.05449591280653951,17756,0.051157060764428566,0.05783476484865045
1991,46-65 y.,West,Voll und ganz,0.027247956403269755,17756,0.02485325401689461,0.0296426587896449
1991,66 and older,West,Gar nicht,0.6538461538461539,17756,0.6468484449710562,0.6608438627212515
1991,66 and older,West,Kaum,0.15384615384615385,17756,0.1485391244738471,0.15915318321846061
1991,66 and older,West,In mancher Beziehung,0.15384615384615385,17756,0.1485391244738471,0.15915318321846061
1991,66 and older,West,Voll und ganz,0.038461538461538464,17756,0.03563288230179829,0.041290194621278635
1993,18-29 y.,West,In mancher Beziehung,0.31496062992125984,16993,0.30797658629315194,0.32194467354936773
1993,18-29 y.,West,Gar nicht,0.3136482939632546,16993,0.30667214306263363,0.3206244448638756
1993,18-29 y.,West,Kaum,0.16929133858267717,16993,0.16365284901201163,0.1749298281533427
1993,18-29 y.,West,Ueberwiegend,0.1377952755905512,16993,0.1326127267257507,0.14297782445535168
1993,18-29 y.,West,Voll und ganz,0.06430446194225722,16993,0.060616309391108084,0.06799261449340636
1993,30-45 y.,West,Gar nicht,0.37800687285223367,16993,0.3707162659286782,0.38529747977578915
1993,30-45 y.,West,In mancher Beziehung,0.35738831615120276,16993,0.3501827928558721,0.3645938394465334
1993,30-45 y.,West,Kaum,0.14948453608247422,16993,0.14412335737864357,0.15484571478630488
1993,30-45 y.,West,Ueberwiegend,0.08934707903780069,16993,0.08505826056693429,0.09363589750866709
1993,30-45 y.,West,Voll und ganz,0.02577319587628866,16993,0.023390683216615332,0.028155708535961985
1993,46-65 y.,West,Gar nicht,0.4013793103448276,16993,0.39400919312376875,0.40874942756588645
1993,46-65 y.,West,In mancher Beziehung,0.2786206896551724,16993,0.27187991878147744,0.28536146052886735
1993,46-65 y.,West,Kaum,0.22758620689655173,16993,0.22128216600324013,0.23389024778986334
1993,46-65 y.,West,Ueberwiegend,0.06344827586206897,16993,0.059783082941330654,0.06711346878280729
1993,46-65 y.,West,Voll und ganz,0.028965517241379312,16993,0.026443900884054673,0.03148713359870395
1993,66 and older,West,Gar nicht,0.525,16993,0.5174915983032642,0.5325084016967359
1993,66 and older,West,In mancher Beziehung,0.225,16993,0.2187213951242695,0.23127860487573051
1993,66 and older,West,Kaum,0.175,16993,0.16928696294043635,0.18071303705956362
1993,66 and older,West,Voll und ganz,0.075,16993,0.07103975056468045,0.07896024943531954
1995,18-29 y.,West,Gar nicht,0.3166926677067083,17246,0.3097497994385681,0.32363553597484845
1995,18-29 y.,West,In mancher Beziehung,0.31513260530421217,17246,0.3081989572129567,0.3220662533954676
1995,18-29 y.,West,Kaum,0.18408736349453977,17246,0.1783031315575247,0.18987159543155485
1995,18-29 y.,West,Ueberwiegend,0.11700468018720749,17246,0.11220742635732242,0.12180193401709255
1995,18-29 y.,West,Voll und ganz,0.06708268330733229,17246,0.06334898974693653,0.07081637686772804
1995,30-45 y.,West,Gar nicht,0.3786407766990291,17246,0.37140147049970257,0.3858800828983557
1995,30-45 y.,West,In mancher Beziehung,0.3300970873786408,17246,0.3230786785985224,0.3371154961587592
1995,30-45 y.,West,Kaum,0.20388349514563106,17246,0.19787049479281707,0.20989649549844505
1995,30-45 y.,West,Ueberwiegend,0.062135922330097085,17246,0.05853301405314917,0.065738830607045
1995,30-45 y.,West,Voll und ganz,0.02524271844660194,17246,0.022901574129166057,0.027583862764037823
1995,46-65 y.,West,Gar nicht,0.3964757709251101,17246,0.3891750195053827,0.4037765223448375
1995,46-65 y.,West,In mancher Beziehung,0.2745961820851689,17246,0.2679350346495685,0.28125732952076926
1995,46-65 y.,West,Kaum,0.22173274596182085,17246,0.21553275327813637,0.22793273864550534
1995,46-65 y.,West,Ueberwiegend,0.09251101321585903,17246,0.08818657914028717,0.09683544729143088
1995,46-65 y.,West,Voll und ganz,0.014684287812041116,17246,0.012889033292864291,0.016479542331217942
1995,66 and older,West,Gar nicht,0.5,17246,0.49253754225860175,0.5074624577413982
1995,66 and older,West,Kaum,0.22,17246,0.21381740893054255,0.22618259106945746
1995,66 and older,West,In mancher Beziehung,0.2,17246,0.1940300338068814,0.2059699661931186
1995,66 and older,West,Ueberwiegend,0.04,17246,0.03707532580903873,0.04292467419096127
1995,66 and older,West,Voll und ganz,0.04,17246,0.03707532580903873,0.04292467419096127
1997,18-29 y.,West,In mancher Beziehung,0.3264094955489614,16487,0.31925194172265275,0.3335670493752701
1997,18-29 y.,West,Gar nicht,0.20178041543026706,16487,0.1956542891073528,0.20790654175318132
1997,18-29 y.,West,Ueberwiegend,0.19584569732937684,16487,0.18978793870291483,0.20190345595583886
1997,18-29 y.,West,Kaum,0.16023738872403562,16487,0.15463793771578,0.16583683973229124
1997,18-29 y.,West,Voll und ganz,0.11572700296735905,16487,0.11084390106868384,0.12061010486603425
1997,18-29 y.,East,Kaum,0.5,16487,0.4923677030923441,0.5076322969076559
1997,18-29 y.,East,In mancher Beziehung,0.5,16487,0.4923677030923441,0.5076322969076559
1997,30-45 y.,West,In mancher Beziehung,0.2979310344827586,16487,0.29094978734247856,0.30491228162303863
1997,30-45 y.,West,Gar nicht,0.22206896551724137,16487,0.2157244314187885,0.22841349961569424
1997,30-45 y.,West,Kaum,0.2,16487,0.1938941624738753,0.2061058375261247
1997,30-45 y.,West,Ueberwiegend,0.15724137931034482,16487,0.15168463675144153,0.1627981218692481
1997,30-45 y.,West,Voll und ganz,0.12275862068965518,16487,0.11774939260340435,0.127767848775906
1997,30-45 y.,East,In mancher Beziehung,0.4,16487,0.39252190680432847,0.4074780931956716
1997,30-45 y.,East,Gar nicht,0.4,16487,0.39252190680432847,0.4074780931956716
1997,30-45 y.,East,Kaum,0.2,16487,0.1938941624738753,0.2061058375261247
1997,46-65 y.,West,Gar nicht,0.3045897079276773,16487,0.29756443143142586,0.31161498442392876
1997,46-65 y.,West,Kaum,0.25034770514603616,16487,0.2437348806432708,0.2569605296488015
1997,46-65 y.,West,In mancher Beziehung,0.24200278164116829,16487,0.2354650176727003,0.24854054560963626
1997,46-65 y.,West,Ueberwiegend,0.11821974965229486,16487,0.11329129853013906,0.12314820077445066
1997,46-65 y.,West,Voll und ganz,0.08484005563282336,16487,0.08058667522451135,0.08909343604113537
1997,46-65 y.,East,Gar nicht,1.0,16487,1.0,1.0
1997,66 and older,West,Voll und ganz,0.27956989247311825,16487,0.2727193276658081,0.2864204572804284
1997,66 and older,West,In mancher Beziehung,0.22580645161290322,16487,0.21942413713654477,0.23218876608926167
1997,66 and older,West,Gar nicht,0.21505376344086022,16487,0.2087821579492081,0.22132536893251234
1997,66 and older,West,Kaum,0.1827956989247312,16487,0.17689594958060972,0.18869544826885265
1997,66 and older,West,Ueberwiegend,0.0967741935483871,16487,0.09226121570248896,0.10128717139428522
1997,66 and older,East,Voll und ganz,0.5,16487,0.4923677030923441,0.5076322969076559
1997,66 and older,East,Kaum,0.5,16487,0.4923677030923441,0.5076322969076559
1999,18-29 y.,West,In mancher Beziehung,0.35181975736568455,17396,0.34472333626180046,0.35891617846956864
1999,18-29 y.,West,Ueberwiegend,0.21490467937608318,17396,0.2088006656395066,0.22100869311265975
1999,18-29 y.,West,Kaum,0.1663778162911612,17396,0.16084350334413275,0.17191212923818963
1999,18-29 y.,West,Voll und ganz,0.14731369150779897,17396,0.1420468824602243,0.15258050055537364
1999,18-29 y.,West,Gar nicht,0.1195840554592721,17396,0.1147622247317112,0.124405886186833
1999,18-29 y.,East,Kaum,0.5,17396,0.4925697850761455,0.5074302149238545
1999,18-29 y.,East,Ueberwiegend,0.5,17396,0.4925697850761455,0.5074302149238545
1999,30-45 y.,West,In mancher Beziehung,0.3308714918759232,17396,0.32387926013783985,0.3378637236140065
1999,30-45 y.,West,Ueberwiegend,0.19054652880354506,17396,0.18471036009724112,0.196382697509849
1999,30-45 y.,West,Kaum,0.18168389955686853,17396,0.17595395867419564,0.18741384043954143
1999,30-45 y.,West,Gar nicht,0.17429837518463812,17396,0.16866083551659564,0.1799359148526806
1999,30-45 y.,West,Voll und ganz,0.12259970457902511,17396,0.11772582301174014,0.12747358614631008
1999,30-45 y.,East,Kaum,0.6,17396,0.5927199059029375,0.6072800940970624
1999,30-45 y.,East,Ueberwiegend,0.2,17396,0.19405582806091642,0.2059441719390836
1999,30-45 y.,East,Gar nicht,0.2,17396,0.19405582806091642,0.2059441719390836
1999,46-65 y.,West,In mancher Beziehung,0.2828125,17396,0.27611986672916117,0.2895051332708389
1999,46-65 y.,West,Gar nicht,0.2609375,17396,0.2544116031667914,0.2674633968332086
1999,46-65 y.,West,Kaum,0.2203125,17396,0.21415348549324664,0.22647151450675335
1999,46-65 y.,West,Voll und ganz,0.125,17396,0.12008537478093007,0.12991462521906993
1999,46-65 y.,West,Ueberwiegend,0.1109375,17396,0.10627051177189421,0.11560448822810578
1999,46-65 y.,East,Gar nicht,1.0,17396,1.0,1.0
1999,66 and older,West,Voll und ganz,0.28846153846153844,17396,0.28172906702105277,0.2951940099020241
1999,66 and older,West,Kaum,0.2403846153846154,17396,0.23403450049945593,0.24673473026977485
1999,66 and older,West,In mancher Beziehung,0.21153846153846154,17396,0.20546947325355022,0.21760744982337285
1999,66 and older,West,Gar nicht,0.19230769230769232,17396,0.1864509964226742,0.19816438819271043
1999,66 and older,West,Ueberwiegend,0.0673076923076923,17396,0.0635843503898661,0.07103103422551851
1999,66 and older,East,Ueberwiegend,1.0,17396,1.0,1.0
2001,18-29 y.,West,In mancher Beziehung,0.29927007299270075,27798,0.2938866776583012,0.30465346832710033
2001,18-29 y.,West,Ueberwiegend,0.24671532846715327,27798,0.24164744140939964,0.2517832155249069
2001,18-29 y.,West,Voll und ganz,0.2,27798,0.19529771132167503,0.204702288678325
2001,18-29 y.,West,Kaum,0.1678832116788321,27798,0.16348936323725854,0.17227706012040567
2001,18-29 y.,West,Gar nicht,0.08613138686131387,27798,0.08283322551918938,0.08942954820343836
2001,18-29 y.,East,In mancher Beziehung,0.7142857142857143,27798,0.7089750205574537,0.719596408013975
2001,18-29 y.,East,Ueberwiegend,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,18-29 y.,East,Voll und ganz,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,30-45 y.,West,In mancher Beziehung,0.3270637408568443,27798,0.3215486526764401,0.3325788290372485
2001,30-45 y.,West,Ueberwiegend,0.21839080459770116,27798,0.21353388068174167,0.22324772851366065
2001,30-45 y.,West,Kaum,0.16927899686520376,27798,0.16487062288986346,0.17368737084054406
2001,30-45 y.,West,Voll und ganz,0.14733542319749215,27798,0.14316872548704213,0.15150212090794218
2001,30-45 y.,West,Gar nicht,0.13793103448275862,27798,0.13387733734627158,0.14198473161924566
2001,30-45 y.,East,Ueberwiegend,0.6,27798,0.5942408960574187,0.6057591039425813
2001,30-45 y.,East,In mancher Beziehung,0.2,27798,0.19529771132167503,0.204702288678325
2001,30-45 y.,East,Kaum,0.2,27798,0.19529771132167503,0.204702288678325
2001,46-65 y.,West,In mancher Beziehung,0.3302872062663185,27798,0.32475829691488517,0.3358161156177519
2001,46-65 y.,West,Kaum,0.21801566579634465,27798,0.2131617507254411,0.2228695808672482
2001,46-65 y.,West,Ueberwiegend,0.16057441253263707,27798,0.15625844102862765,0.1648903840366465
2001,46-65 y.,West,Voll und ganz,0.15013054830287206,27798,0.14593141230032736,0.15432968430541677
2001,46-65 y.,West,Gar nicht,0.1409921671018277,27798,0.13690101759170428,0.1450833166119511
2001,46-65 y.,East,Ueberwiegend,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,46-65 y.,East,In mancher Beziehung,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,46-65 y.,East,Gar nicht,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,66 and older,West,Voll und ganz,0.3275862068965517,27798,0.32206885852720274,0.3331035552659007
2001,66 and older,West,In mancher Beziehung,0.25287356321839083,27798,0.2477638319275281,0.25798329450925356
2001,66 and older,West,Kaum,0.1781609195402299,27798,0.17366261438770447,0.1826592246927553
2001,66 and older,West,Gar nicht,0.12643678160919541,27798,0.12252987363078821,0.13034368958760262
2001,66 and older,West,Ueberwiegend,0.11494252873563218,27798,0.11119301105327775,0.11869204641798661
2001,66 and older,East,Voll und ganz,1.0,27798,1.0,1.0
2003,18-29 y.,West,Ueberwiegend,0.2723735408560311,27727,0.2671334196790549,0.2776136620330073
2003,18-29 y.,West,In mancher Beziehung,0.2607003891050584,27727,0.2555328269541665,0.26586795125595025
2003,18-29 y.,West,Voll und ganz,0.23540856031128404,27727,0.23041476805583377,0.2404023525667343
2003,18-29 y.,West,Kaum,0.11867704280155641,27727,0.11487028251753031,0.12248380308558252
2003,18-29 y.,West,Gar nicht,0.11284046692607004,27727,0.10911622461967875,0.11656470923246133
2003,18-29 y.,East,In mancher Beziehung,0.42857142857142855,27727,0.42274641135693863,0.43439644578591846
2003,18-29 y.,East,Ueberwiegend,0.42857142857142855,27727,0.42274641135693863,0.43439644578591846
2003,18-29 y.,East,Kaum,0.14285714285714285,27727,0.13873823368424867,0.14697605203003702
2003,30-45 y.,West,In mancher Beziehung,0.3312302839116719,27727,0.3256903070873035,0.3367702607360403
2003,30-45 y.,West,Ueberwiegend,0.23449001051524712,27727,0.2295029776029085,0.23947704342758575
2003,30-45 y.,West,Kaum,0.17770767613038907,27727,0.17320810789683103,0.1822072443639471
2003,30-45 y.,West,Voll und ganz,0.15352260778128285,27727,0.1492793591355392,0.1577658564270265
2003,30-45 y.,West,Gar nicht,0.10304942166140904,27727,0.09947083394691479,0.10662800937590329
2003,30-45 y.,East,Ueberwiegend,0.5555555555555556,27727,0.549706616198458,0.5614044949126532
2003,30-45 y.,East,In mancher Beziehung,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,30-45 y.,East,Kaum,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,46-65 y.,West,In mancher Beziehung,0.27184466019417475,27727,0.26660772677060807,0.27708159361774143
2003,46-65 y.,West,Voll und ganz,0.22330097087378642,27727,0.21839893689863263,0.2282030048489402
2003,46-65 y.,West,Ueberwiegend,0.1941747572815534,27727,0.18951866639134438,0.19883084817176241
2003,46-65 y.,West,Kaum,0.1796116504854369,27727,0.17509328222707057,0.18413001874380322
2003,46-65 y.,West,Gar nicht,0.13106796116504854,27727,0.12709562670921964,0.13504029562087744
2003,46-65 y.,East,Voll und ganz,0.4666666666666667,27727,0.4607943781574201,0.47253895517591327
2003,46-65 y.,East,Kaum,0.2,27727,0.19529169464045207,0.20470830535954795
2003,46-65 y.,East,Ueberwiegend,0.13333333333333333,27727,0.1293320431826186,0.13733462348404807
2003,46-65 y.,East,In mancher Beziehung,0.13333333333333333,27727,0.1293320431826186,0.13733462348404807
2003,46-65 y.,East,Gar nicht,0.06666666666666667,27727,0.06373052241204336,0.06960281092128998
2003,66 and older,West,Voll und ganz,0.37815126050420167,27727,0.3724433154283279,0.3838592055800754
2003,66 and older,West,In mancher Beziehung,0.19327731092436976,27727,0.18862940634718672,0.1979252155015528
2003,66 and older,West,Kaum,0.15546218487394958,27727,0.1511971109411439,0.15972725880675526
2003,66 and older,West,Ueberwiegend,0.14705882352941177,27727,0.14289003644905654,0.151227610609767
2003,66 and older,West,Gar nicht,0.12605042016806722,27727,0.12214363106292556,0.1299572092732089
2003,66 and older,East,Voll und ganz,1.0,27727,1.0,1.0
2010,18-29 y.,West,Ueberwiegend,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,18-29 y.,West,In mancher Beziehung,0.25675675675675674,35837,0.25223386000838605,0.26127965350512744
2010,18-29 y.,West,Voll und ganz,0.18018018018018017,35837,0.17620091425317747,0.18415944610718288
2010,18-29 y.,West,Kaum,0.13963963963963963,35837,0.13605095906315415,0.1432283202161251
2010,18-29 y.,West,Gar nicht,0.09009009009009009,35837,0.08712575048728481,0.09305442969289536
2010,18-29 y.,East,Ueberwiegend,0.5,35837,0.49482321352287323,0.5051767864771267
2010,18-29 y.,East,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,18-29 y.,East,Voll und ganz,0.25,35837,0.24551677140084047,0.2544832285991595
2010,30-45 y.,West,In mancher Beziehung,0.31985294117647056,35837,0.3150238341077121,0.324682048245229
2010,30-45 y.,West,Ueberwiegend,0.25,35837,0.24551677140084047,0.2544832285991595
2010,30-45 y.,West,Voll und ganz,0.16911764705882354,35837,0.16523655021770656,0.17299874389994052
2010,30-45 y.,West,Kaum,0.1636029411764706,35837,0.15977300047435616,0.16743288187858502
2010,30-45 y.,West,Gar nicht,0.0974264705882353,35837,0.0943562468221216,0.10049669435434899
2010,30-45 y.,East,In mancher Beziehung,0.2857142857142857,35837,0.2810370182205486,0.2903915532080228
2010,30-45 y.,East,Voll und ganz,0.2857142857142857,35837,0.2810370182205486,0.2903915532080228
2010,30-45 y.,East,Ueberwiegend,0.2857142857142857,35837,0.2810370182205486,0.2903915532080228
