year,age_gr,regtyp,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Rural regions,Kaum,0.19047619047619047,14443,0.18407202526107921,0.19688035569130172
1985,46-65 y.,Rural regions,Ueberwiegend,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,66 and older,Urban regions,Gar nicht,0.7272727272727273,14443,0.7200093215907051,0.7345361329547495
1985,66 and older,Urban regions,In mancher Beziehung,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,66 and older,Urban regions,Voll und ganz,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1985,66 and older,Urban regions,Ueberwiegend,0.09090909090909091,14443,0.0862205827018875,0.09559759911629433
1986,18-29 y.,Urban regions,Gar nicht,0.3814935064935065,13742,0.37337180906269113,0.38961520392432186
1986,18-29 y.,Urban regions,In mancher Beziehung,0.32305194805194803,13742,0.31523306076190494,0.33087083534199113
1986,18-29 y.,Urban regions,Kaum,0.16883116883116883,13742,0.16256788580329434,0.17509445185904332
1986,18-29 y.,Urban regions,Ueberwiegend,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,18-29 y.,Urban regions,Voll und ganz,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,18-29 y.,Rural regions,Gar nicht,0.5060240963855421,13742,0.49766480275873004,0.5143833900123542
1986,18-29 y.,Rural regions,In mancher Beziehung,0.1927710843373494,13742,0.1861755437146099,0.19936662496008892
1986,18-29 y.,Rural regions,Voll und ganz,0.12048192771084337,13742,0.11503922720775177,0.125924628213935
1986,18-29 y.,Rural regions,Kaum,0.12048192771084337,13742,0.11503922720775177,0.125924628213935
1986,18-29 y.,Rural regions,Ueberwiegend,0.060240963855421686,13742,0.0562627757879929,0.06421915192285046
1986,30-45 y.,Urban regions,Gar nicht,0.44609665427509293,13742,0.4377854764126363,0.45440783213754954
1986,30-45 y.,Urban regions,In mancher Beziehung,0.3023543990086741,13742,0.29467536351220613,0.3100334345051421
1986,30-45 y.,Urban regions,Kaum,0.18463444857496902,13742,0.17814715360071684,0.1911217435492212
1986,30-45 y.,Urban regions,Ueberwiegend,0.04584882280049566,13742,0.042351757119840884,0.049345888481150436
1986,30-45 y.,Urban regions,Voll und ganz,0.021065675340768277,13742,0.018664656484011843,0.02346669419752471
1986,30-45 y.,Rural regions,Gar nicht,0.47580645161290325,13742,0.4674563435059063,0.4841565597199002
1986,30-45 y.,Rural regions,In mancher Beziehung,0.2903225806451613,13742,0.28273327575195295,0.29791188553836967
1986,30-45 y.,Rural regions,Kaum,0.1774193548387097,13742,0.17103200298473525,0.18380670669268412
1986,30-45 y.,Rural regions,Ueberwiegend,0.056451612903225805,13742,0.052592820943273076,0.060310404863178534
1986,46-65 y.,Urban regions,Gar nicht,0.5416666666666666,13742,0.5333358442632131,0.5499974890701201
1986,46-65 y.,Urban regions,In mancher Beziehung,0.2532051282051282,13742,0.24593456571735123,0.26047569069290516
1986,46-65 y.,Urban regions,Kaum,0.14903846153846154,13742,0.14308409940121763,0.15499282367570544
1986,46-65 y.,Urban regions,Ueberwiegend,0.035256410256410256,13742,0.03217282404071831,0.0383399964721022
1986,46-65 y.,Urban regions,Voll und ganz,0.020833333333333332,13742,0.01844530876344308,0.023221357903223584
1986,46-65 y.,Rural regions,Gar nicht,0.5,13742,0.4916400995939887,0.5083599004060113
1986,46-65 y.,Rural regions,In mancher Beziehung,0.2638888888888889,13742,0.256519807755845,0.2712579700219328
1986,46-65 y.,Rural regions,Kaum,0.1388888888888889,13742,0.13310667107199856,0.14467110670577923
1986,46-65 y.,Rural regions,Voll und ganz,0.05555555555555555,13742,0.05172569417848571,0.0593854169326254
1986,46-65 y.,Rural regions,Ueberwiegend,0.041666666666666664,13742,0.03832561050842467,0.045007722824908655
1986,66 and older,Urban regions,In mancher Beziehung,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,66 and older,Urban regions,Gar nicht,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,66 and older,Urban regions,Kaum,0.25,13742,0.24276011387528634,0.25723988612471366
1986,66 and older,Urban regions,Voll und ganz,0.08333333333333333,13742,0.07871222451142011,0.08795444215524655
1986,66 and older,Rural regions,Gar nicht,1.0,13742,1.0,1.0
1987,18-29 y.,Urban regions,In mancher Beziehung,0.3472,13496,0.33916781934705814,0.3552321806529419
1987,18-29 y.,Urban regions,Gar nicht,0.344,13496,0.3359853478576637,0.35201465214233624
1987,18-29 y.,Urban regions,Kaum,0.1456,13496,0.13964934401468196,0.15155065598531806
1987,18-29 y.,Urban regions,Ueberwiegend,0.1088,13496,0.10354641729990646,0.11405358270009353
1987,18-29 y.,Urban regions,Voll und ganz,0.0544,13496,0.050573455940971714,0.05822654405902828
1987,18-29 y.,Rural regions,Gar nicht,0.5168539325842697,13496,0.5084229794813212,0.5252848856872182
1987,18-29 y.,Rural regions,In mancher Beziehung,0.19101123595505617,13496,0.18437908750215848,0.19764338440795387
1987,18-29 y.,Rural regions,Kaum,0.14606741573033707,13496,0.14010884632708423,0.15202598513358992
1987,18-29 y.,Rural regions,Voll und ganz,0.10112359550561797,13496,0.09603696984140718,0.10621022116982877
1987,18-29 y.,Rural regions,Ueberwiegend,0.0449438202247191,13496,0.041448371076132653,0.048439269373305546
1987,30-45 y.,Urban regions,Gar nicht,0.41893644617380027,13496,0.4106123051987096,0.4272605871488909
1987,30-45 y.,Urban regions,In mancher Beziehung,0.30609597924773024,13496,0.29832041255052794,0.31387154594493255
1987,30-45 y.,Urban regions,Kaum,0.20622568093385213,13496,0.1993995685876838,0.21305179328002047
1987,30-45 y.,Urban regions,Ueberwiegend,0.05317769130998703,13496,0.049391936202563616,0.05696344641741044
1987,30-45 y.,Urban regions,Voll und ganz,0.01556420233463035,13496,0.013475816833117658,0.01765258783614304
1987,30-45 y.,Rural regions,Gar nicht,0.4583333333333333,13496,0.4499269282526332,0.46673973841403343
1987,30-45 y.,Rural regions,In mancher Beziehung,0.35,13496,0.34195281034082153,0.3580471896591784
1987,30-45 y.,Rural regions,Kaum,0.15833333333333333,13496,0.15217433937759706,0.1644923272890696
1987,30-45 y.,Rural regions,Ueberwiegend,0.03333333333333333,13496,0.030304807512220516,0.036361859154446154
1987,46-65 y.,Urban regions,Gar nicht,0.5160796324655437,13496,0.5076482488980486,0.5245110160330387
1987,46-65 y.,Urban regions,In mancher Beziehung,0.21592649310872894,13496,0.2089844885887602,0.22286849762869768
1987,46-65 y.,Urban regions,Kaum,0.20367534456355282,13496,0.1968806827210149,0.21047000640609076
1987,46-65 y.,Urban regions,Ueberwiegend,0.05053598774885146,13496,0.04684031787262279,0.05423165762508012
1987,46-65 y.,Urban regions,Voll und ganz,0.013782542113323124,13496,0.011815541280989663,0.015749542945656586
1987,46-65 y.,Rural regions,Gar nicht,0.5405405405405406,13496,0.532132568264211,0.5489485128168702
1987,46-65 y.,Rural regions,In mancher Beziehung,0.22972972972972974,13496,0.2226325842872182,0.2368268751722413
1987,46-65 y.,Rural regions,Ueberwiegend,0.12162162162162163,13496,0.11610720277373354,0.12713604046950971
1987,46-65 y.,Rural regions,Kaum,0.0945945945945946,13496,0.08965708175261741,0.09953210743657179
1987,46-65 y.,Rural regions,Voll und ganz,0.013513513513513514,13496,0.011565539105660305,0.015461487921366724
1987,66 and older,Urban regions,Gar nicht,0.6923076923076923,13496,0.6845208490172842,0.7000945355981004
1987,66 and older,Urban regions,Kaum,0.15384615384615385,13496,0.14775889843138623,0.15993340926092148
1987,66 and older,Urban regions,In mancher Beziehung,0.07692307692307693,13496,0.07242734085322235,0.08141881299293151
1987,66 and older,Urban regions,Ueberwiegend,0.07692307692307693,13496,0.07242734085322235,0.08141881299293151
1987,66 and older,Rural regions,Gar nicht,1.0,13496,1.0,1.0
1989,18-29 y.,Urban regions,Gar nicht,0.3515850144092219,12393,0.3431786241841359,0.3599914046343079
1989,18-29 y.,Urban regions,In mancher Beziehung,0.33285302593659943,12393,0.32455633597055406,0.3411497159026448
1989,18-29 y.,Urban regions,Kaum,0.15706051873198848,12393,0.1506543325246142,0.16346670493936277
1989,18-29 y.,Urban regions,Ueberwiegend,0.10518731988472622,12393,0.09978580463923373,0.11058883513021872
1989,18-29 y.,Urban regions,Voll und ganz,0.053314121037463975,12393,0.04935870725151049,0.05726953482341746
1989,18-29 y.,Rural regions,Gar nicht,0.45454545454545453,12393,0.44577876173909803,0.46331214735181103
1989,18-29 y.,Rural regions,In mancher Beziehung,0.2597402597402597,12393,0.252020042040941,0.26746047743957846
1989,18-29 y.,Rural regions,Kaum,0.11688311688311688,12393,0.11122655122655123,0.12253968253968253
1989,18-29 y.,Rural regions,Voll und ganz,0.09090909090909091,12393,0.08584763845743823,0.0959705433607436
1989,18-29 y.,Rural regions,Ueberwiegend,0.07792207792207792,12393,0.07320273081398514,0.0826414250301707
1989,30-45 y.,Urban regions,In mancher Beziehung,0.3646496815286624,12393,0.3561752145497415,0.3731241485075833
1989,30-45 y.,Urban regions,Gar nicht,0.35668789808917195,12393,0.34825410592307837,0.36512169025526553
1989,30-45 y.,Urban regions,Kaum,0.20063694267515925,12393,0.19358603003433195,0.20768785531598655
1989,30-45 y.,Urban regions,Ueberwiegend,0.04936305732484077,12393,0.045549096610804266,0.05317701803887727
1989,30-45 y.,Urban regions,Voll und ganz,0.028662420382165606,12393,0.025724707329945168,0.031600133434386043
1989,30-45 y.,Rural regions,Gar nicht,0.43119266055045874,12393,0.42247327016684905,0.43991205093406843
1989,30-45 y.,Rural regions,In mancher Beziehung,0.3211009174311927,12393,0.31288054998699366,0.3293212848753917
1989,30-45 y.,Rural regions,Kaum,0.1559633027522936,12393,0.14957537901074217,0.162351226493845
1989,30-45 y.,Rural regions,Ueberwiegend,0.06422018348623854,12393,0.059904093860387565,0.06853627311208951
1989,30-45 y.,Rural regions,Voll und ganz,0.027522935779816515,12393,0.024642521809956425,0.030403349749676605
1989,46-65 y.,Urban regions,Gar nicht,0.45795795795795796,12393,0.4491859879531796,0.4667299279627363
1989,46-65 y.,Urban regions,In mancher Beziehung,0.2672672672672673,12393,0.25947590263700837,0.2750586318975262
1989,46-65 y.,Urban regions,Kaum,0.2057057057057057,12393,0.19858895526478668,0.21282245614662473
1989,46-65 y.,Urban regions,Ueberwiegend,0.042042042042042045,12393,0.038508722036551805,0.045575362047532285
1989,46-65 y.,Urban regions,Voll und ganz,0.02702702702702703,12393,0.0241719530025753,0.029882101051478756
1989,46-65 y.,Rural regions,Gar nicht,0.45714285714285713,12393,0.44837210993314697,0.4659136043525673
1989,46-65 y.,Rural regions,In mancher Beziehung,0.2714285714285714,12393,0.26359911349569803,0.2792580293614448
1989,46-65 y.,Rural regions,Kaum,0.15714285714285714,12393,0.15073530491358217,0.1635504093721321
1989,46-65 y.,Rural regions,Ueberwiegend,0.05714285714285714,12393,0.053056166438853324,0.06122954784686096
1989,46-65 y.,Rural regions,Voll und ganz,0.05714285714285714,12393,0.053056166438853324,0.06122954784686096
1989,66 and older,Urban regions,Gar nicht,0.6428571428571429,12393,0.6344209583864174,0.6512933273278684
1989,66 and older,Urban regions,Kaum,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,66 and older,Urban regions,In mancher Beziehung,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,66 and older,Urban regions,Voll und ganz,0.07142857142857142,12393,0.06689425852089258,0.07596288433625027
1991,18-29 y.,Urban regions,In mancher Beziehung,0.3416058394160584,17756,0.3346301179495589,0.3485815608825579
1991,18-29 y.,Urban regions,Gar nicht,0.32116788321167883,17756,0.31429987590467234,0.3280358905186853
1991,18-29 y.,Urban regions,Ueberwiegend,0.16496350364963502,17756,0.1595042890344839,0.17042271826478614
1991,18-29 y.,Urban regions,Kaum,0.11240875912408758,17756,0.1077626427470803,0.11705487550109486
1991,18-29 y.,Urban regions,Voll und ganz,0.059854014598540145,17756,0.056364799093154144,0.06334323010392615
1991,18-29 y.,Rural regions,Gar nicht,0.4588235294117647,17756,0.4514940049801645,0.46615305384336486
1991,18-29 y.,Rural regions,Kaum,0.17647058823529413,17756,0.17086321806468252,0.18207795840590574
1991,18-29 y.,Rural regions,In mancher Beziehung,0.15294117647058825,17756,0.1476469501621212,0.1582354027790553
1991,18-29 y.,Rural regions,Ueberwiegend,0.11764705882352941,17756,0.11290796606599925,0.12238615158105957
1991,18-29 y.,Rural regions,Voll und ganz,0.09411764705882353,17756,0.08982272849516926,0.0984125656224778
1991,30-45 y.,Urban regions,Gar nicht,0.3582608695652174,17756,0.35120805522143717,0.36531368390899766
1991,30-45 y.,Urban regions,In mancher Beziehung,0.3408695652173913,17756,0.33389747016782334,0.3478416602669593
1991,30-45 y.,Urban regions,Kaum,0.21739130434782608,17756,0.21132426345899968,0.22345834523665248
1991,30-45 y.,Urban regions,Ueberwiegend,0.06608695652173913,17756,0.06243273728388785,0.0697411757595904
1991,30-45 y.,Urban regions,Voll und ganz,0.017391304347826087,17756,0.015468478806175672,0.019314129889476502
1991,30-45 y.,Rural regions,Gar nicht,0.5222222222222223,17756,0.5148749835071068,0.5295694609373377
1991,30-45 y.,Rural regions,In mancher Beziehung,0.3,17756,0.2932594838971535,0.30674051610284647
1991,30-45 y.,Rural regions,Kaum,0.14444444444444443,17756,0.13927364096373326,0.1496152479251556
1991,30-45 y.,Rural regions,Ueberwiegend,0.022222222222222223,17756,0.020054032269222845,0.0243904121752216
1991,30-45 y.,Rural regions,Voll und ganz,0.011111111111111112,17756,0.009569282867018497,0.012652939355203726
1991,46-65 y.,Urban regions,Gar nicht,0.43797856049004597,17756,0.43068085436441467,0.44527626661567726
1991,46-65 y.,Urban regions,In mancher Beziehung,0.24808575803981622,17756,0.2417329084186274,0.25443860766100507
1991,46-65 y.,Urban regions,Kaum,0.24042879019908117,17756,0.23414298400835604,0.2467145963898063
1991,46-65 y.,Urban regions,Ueberwiegend,0.04747320061255743,17756,0.04434534741897625,0.05060105380613861
1991,46-65 y.,Urban regions,Voll und ganz,0.026033690658499236,17756,0.023691494089717983,0.02837588722728049
1991,46-65 y.,Rural regions,In mancher Beziehung,0.35802469135802467,17756,0.35097290485886345,0.3650764778571859
1991,46-65 y.,Rural regions,Gar nicht,0.30864197530864196,17756,0.30184739709671304,0.3154365535205709
1991,46-65 y.,Rural regions,Kaum,0.18518518518518517,17756,0.17947150297570896,0.1908988673946614
1991,46-65 y.,Rural regions,Ueberwiegend,0.1111111111111111,17756,0.10648851459936606,0.11573370762285615
1991,46-65 y.,Rural regions,Voll und ganz,0.037037037037037035,17756,0.03425920224555741,0.03981487182851666
1991,66 and older,Urban regions,Gar nicht,0.64,17756,0.6329396742252885,0.6470603257747115
1991,66 and older,Urban regions,In mancher Beziehung,0.16,17756,0.15460758711772282,0.16539241288227718
1991,66 and older,Urban regions,Kaum,0.16,17756,0.15460758711772282,0.16539241288227718
1991,66 and older,Urban regions,Voll und ganz,0.04,17756,0.03711763407235609,0.04288236592764391
1991,66 and older,Rural regions,Gar nicht,1.0,17756,1.0,1.0
1993,18-29 y.,Urban regions,In mancher Beziehung,0.3171471927162367,16993,0.31015014189994905,0.32414424353252436
1993,18-29 y.,Urban regions,Gar nicht,0.291350531107739,16993,0.2845185810541422,0.29818248116133583
1993,18-29 y.,Urban regions,Kaum,0.17602427921092564,16993,0.17029810525355288,0.1817504531682984
1993,18-29 y.,Urban regions,Ueberwiegend,0.1426403641881639,16993,0.137382325482014,0.14789840289431377
1993,18-29 y.,Urban regions,Voll und ganz,0.07283763277693475,16993,0.06893033192665765,0.07674493362721185
1993,18-29 y.,Rural regions,Gar nicht,0.4563106796116505,16993,0.4488216290893137,0.4637997301339873
1993,18-29 y.,Rural regions,In mancher Beziehung,0.30097087378640774,16993,0.29407433928695925,0.30786740828585624
1993,18-29 y.,Rural regions,Kaum,0.1262135922330097,16993,0.12122041767664923,0.13120676678937018
1993,18-29 y.,Rural regions,Ueberwiegend,0.10679611650485436,16993,0.10215231044206556,0.11143992256764317
1993,18-29 y.,Rural regions,Voll und ganz,0.009708737864077669,16993,0.008234444523481077,0.011183031204674261
1993,30-45 y.,Urban regions,In mancher Beziehung,0.3757455268389662,16993,0.3684635585440809,0.38302749513385154
1993,30-45 y.,Urban regions,Gar nicht,0.34791252485089463,16993,0.34075094227636266,0.3550741074254266
1993,30-45 y.,Urban regions,Kaum,0.1550695825049702,16993,0.14962712779161633,0.16051203721832405
1993,30-45 y.,Urban regions,Ueberwiegend,0.09542743538767395,16993,0.09100990673976014,0.09984496403558776
1993,30-45 y.,Urban regions,Voll und ganz,0.02584493041749503,16993,0.02345919227625189,0.02823066855873817
1993,30-45 y.,Rural regions,Gar nicht,0.569620253164557,16993,0.5621756823263017,0.5770648240028123
1993,30-45 y.,Rural regions,In mancher Beziehung,0.24050632911392406,16993,0.23408024542763836,0.24693241280020975
1993,30-45 y.,Rural regions,Kaum,0.11392405063291139,16993,0.10914695180399725,0.11870114946182553
1993,30-45 y.,Rural regions,Ueberwiegend,0.05063291139240506,16993,0.047336400016996724,0.0539294227678134
1993,30-45 y.,Rural regions,Voll und ganz,0.02531645569620253,16993,0.0229545948223559,0.027678316570049162
1993,46-65 y.,Urban regions,Gar nicht,0.384251968503937,16993,0.37693837851910994,0.39156555848876407
1993,46-65 y.,Urban regions,In mancher Beziehung,0.28188976377952757,16993,0.2751249436407647,0.28865458391829046
1993,46-65 y.,Urban regions,Kaum,0.24566929133858267,16993,0.23919671213896035,0.25214187053820497
1993,46-65 y.,Urban regions,Ueberwiegend,0.06141732283464567,16993,0.05780735983400479,0.06502728583528655
1993,46-65 y.,Urban regions,Voll und ganz,0.026771653543307086,16993,0.024344674559634967,0.029198632526979205
1993,46-65 y.,Rural regions,Gar nicht,0.5222222222222223,16993,0.5147118460515234,0.5297325983929211
1993,46-65 y.,Rural regions,In mancher Beziehung,0.25555555555555554,16993,0.24899742810375242,0.26211368300735866
1993,46-65 y.,Rural regions,Kaum,0.1,16993,0.09548931709995057,0.10451068290004945
1993,46-65 y.,Rural regions,Ueberwiegend,0.07777777777777778,16993,0.07375091714305516,0.0818046384125004
1993,46-65 y.,Rural regions,Voll und ganz,0.044444444444444446,16993,0.04134589982450262,0.047542989064386275
1993,66 and older,Urban regions,Gar nicht,0.5128205128205128,16993,0.5053051797296703,0.5203358459113553
1993,66 and older,Urban regions,In mancher Beziehung,0.23076923076923078,16993,0.22443435186125668,0.23710410967720488
1993,66 and older,Urban regions,Kaum,0.1794871794871795,16993,0.17371711795132824,0.18525724102303073
1993,66 and older,Urban regions,Voll und ganz,0.07692307692307693,16993,0.07291654771296525,0.0809296061331886
1993,66 and older,Rural regions,Gar nicht,1.0,16993,1.0,1.0
1995,18-29 y.,Urban regions,In mancher Beziehung,0.33214285714285713,17246,0.32511349162458525,0.339172222661129
1995,18-29 y.,Urban regions,Gar nicht,0.2982142857142857,17246,0.2913865238711133,0.3050420475574581
1995,18-29 y.,Urban regions,Kaum,0.19464285714285715,17246,0.18873370225860064,0.20055201202711365
1995,18-29 y.,Urban regions,Ueberwiegend,0.12142857142857143,17246,0.11655372587039729,0.12630341698674558
1995,18-29 y.,Urban regions,Voll und ganz,0.05357142857142857,17246,0.05021078529542102,0.056932071847436115
1995,18-29 y.,Rural regions,Gar nicht,0.4444444444444444,17246,0.4370281943160062,0.45186069457288264
1995,18-29 y.,Rural regions,In mancher Beziehung,0.19753086419753085,17246,0.19158871528425298,0.20347301311080873
1995,18-29 y.,Rural regions,Voll und ganz,0.16049382716049382,17246,0.15501543655271183,0.1659722177682758
1995,18-29 y.,Rural regions,Kaum,0.1111111111111111,17246,0.10642066269043488,0.11580155953178733
1995,18-29 y.,Rural regions,Ueberwiegend,0.08641975308641975,17246,0.08222610733676732,0.09061339883607218
1995,30-45 y.,Urban regions,Gar nicht,0.3618421052631579,17246,0.35467018414219326,0.36901402638412256
1995,30-45 y.,Urban regions,In mancher Beziehung,0.3442982456140351,17246,0.33720683785561784,0.35138965337245237
1995,30-45 y.,Urban regions,Kaum,0.20394736842105263,17246,0.19793366751330915,0.2099610693287961
1995,30-45 y.,Urban regions,Ueberwiegend,0.06359649122807018,17246,0.05995432322872855,0.06723865922741182
1995,30-45 y.,Urban regions,Voll und ganz,0.02631578947368421,17246,0.023926717982457307,0.02870486096491111
1995,30-45 y.,Rural regions,Gar nicht,0.5084745762711864,17246,0.5010131904909718,0.515935962051401
1995,30-45 y.,Rural regions,In mancher Beziehung,0.22033898305084745,17246,0.21415297528571053,0.22652499081598437
1995,30-45 y.,Rural regions,Kaum,0.2033898305084746,17246,0.19738225247244562,0.20939740854450356
1995,30-45 y.,Rural regions,Ueberwiegend,0.05084745762711865,17246,0.04756866077323197,0.054126254481005324
1995,30-45 y.,Rural regions,Voll und ganz,0.01694915254237288,17246,0.015022631017946212,0.01887567406679955
1995,46-65 y.,Urban regions,Gar nicht,0.3872053872053872,17246,0.3799352928849562,0.39447548152581824
1995,46-65 y.,Urban regions,In mancher Beziehung,0.2828282828282828,17246,0.2761064938242547,0.28955007183231096
1995,46-65 y.,Urban regions,Kaum,0.22727272727272727,17246,0.22101813991750086,0.23352731462795367
1995,46-65 y.,Urban regions,Ueberwiegend,0.08922558922558922,17246,0.08497095721918002,0.09348022123199842
1995,46-65 y.,Urban regions,Voll und ganz,0.013468013468013467,17246,0.011747653861143311,0.015188373074883623
1995,46-65 y.,Rural regions,Gar nicht,0.45977011494252873,17246,0.4523318515566271,0.4672083783284304
1995,46-65 y.,Rural regions,In mancher Beziehung,0.21839080459770116,17246,0.21222451546396892,0.2245570937314334
1995,46-65 y.,Rural regions,Kaum,0.1839080459770115,17246,0.17812599663402104,0.18969009532000194
1995,46-65 y.,Rural regions,Ueberwiegend,0.11494252873563218,17246,0.11018218854058272,0.11970286893068165
1995,46-65 y.,Rural regions,Voll und ganz,0.022988505747126436,17246,0.020751757588209352,0.02522525390604352
1995,66 and older,Urban regions,Gar nicht,0.5,17246,0.49253754225860175,0.5074624577413982
1995,66 and older,Urban regions,Kaum,0.22916666666666666,17246,0.2228937741274602,0.23543955920587312
1995,66 and older,Urban regions,In mancher Beziehung,0.1875,17246,0.18167462079272942,0.19332537920727058
1995,66 and older,Urban regions,Voll und ganz,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,66 and older,Urban regions,Ueberwiegend,0.041666666666666664,17246,0.038684275826867766,0.04464905750646556
1995,66 and older,Rural regions,Gar nicht,0.5,17246,0.49253754225860175,0.5074624577413982
1995,66 and older,Rural regions,In mancher Beziehung,0.5,17246,0.49253754225860175,0.5074624577413982
1997,18-29 y.,Urban regions,In mancher Beziehung,0.32142857142857145,16487,0.31429962622980645,0.32855751662733645
1997,18-29 y.,Urban regions,Gar nicht,0.20578231292517007,16487,0.19961126311673463,0.21195336273360552
1997,18-29 y.,Urban regions,Ueberwiegend,0.1989795918367347,16487,0.19288546750026123,0.20507371617320816
1997,18-29 y.,Urban regions,Kaum,0.1649659863945578,16487,0.15930053471905084,0.17063143807006478
1997,18-29 y.,Urban regions,Voll und ganz,0.10884353741496598,16487,0.1040894894756369,0.11359758535429507
1997,18-29 y.,Rural regions,In mancher Beziehung,0.36363636363636365,16487,0.3562933965273219,0.3709793307454054
1997,18-29 y.,Rural regions,Ueberwiegend,0.17045454545454544,16487,0.16471457522635818,0.1761945156827327
1997,18-29 y.,Rural regions,Gar nicht,0.17045454545454544,16487,0.16471457522635818,0.1761945156827327
1997,18-29 y.,Rural regions,Voll und ganz,0.1590909090909091,16487,0.15350771844189767,0.1646740997399205
1997,18-29 y.,Rural regions,Kaum,0.13636363636363635,16487,0.131125220180579,0.1416020525466937
1997,30-45 y.,Urban regions,In mancher Beziehung,0.3173076923076923,16487,0.3102031180584554,0.3244122665569292
1997,30-45 y.,Urban regions,Gar nicht,0.21634615384615385,16487,0.21006091224303694,0.22263139544927077
1997,30-45 y.,Urban regions,Kaum,0.20032051282051283,16487,0.19421100898174773,0.20643001665927793
1997,30-45 y.,Urban regions,Ueberwiegend,0.15384615384615385,16487,0.14833866989241218,0.15935363779989553
1997,30-45 y.,Urban regions,Voll und ganz,0.11217948717948718,16487,0.10736217750712411,0.11699679685185026
1997,30-45 y.,Rural regions,Gar nicht,0.2641509433962264,16487,0.25742108844226375,0.2708807983501891
1997,30-45 y.,Rural regions,Kaum,0.19811320754716982,16487,0.1920290773753014,0.20419733771903825
1997,30-45 y.,Rural regions,In mancher Beziehung,0.18867924528301888,16487,0.18270691784087584,0.19465157272516193
1997,30-45 y.,Rural regions,Voll und ganz,0.1792452830188679,16487,0.17339043246763455,0.18510013357010127
1997,30-45 y.,Rural regions,Ueberwiegend,0.16981132075471697,16487,0.16407997015895448,0.17554267135047946
1997,46-65 y.,Urban regions,Gar nicht,0.3075684380032206,16487,0.3005240289973804,0.3146128470090608
