year,age_gr,sex,plj0078,proportion,n,lower_confidence,upper_confidence
1989,30-45 J.,weiblich,Kaum,0.033215234720992026,12393,0.030060219865537113,0.03637024957644694
1989,30-45 J.,maennlich,Kaum,0.030115146147032774,12393,0.027106158376101662,0.033124133917963886
1989,46-65 J.,weiblich,In mancher Beziehung,0.02745792736935341,12393,0.024580820979521543,0.030335033759185275
1989,46-65 J.,weiblich,Kaum,0.027015057573073518,12393,0.024160598274130307,0.02986951687201673
1989,18-29 J.,maennlich,Kaum,0.02612931798051373,12393,0.023320765591045716,0.02893787036998174
1989,18-29 J.,weiblich,Kaum,0.02612931798051373,12393,0.023320765591045716,0.02893787036998174
1989,18-29 J.,maennlich,Ueberwiegend,0.01904340124003543,12393,0.016637016848387236,0.021449785631683625
1989,18-29 J.,weiblich,Ueberwiegend,0.015943312666076175,12393,0.013738015158627558,0.01814861017352479
1989,18-29 J.,maennlich,Voll und ganz,0.011957484499557131,12393,0.010043776923649599,0.013871192075464663
1989,30-45 J.,maennlich,Ueberwiegend,0.009300265721877768,12393,0.00761026633001687,0.010990265113738665
1989,46-65 J.,maennlich,Ueberwiegend,0.009300265721877768,12393,0.00761026633001687,0.010990265113738665
1989,30-45 J.,weiblich,Ueberwiegend,0.007528786536758193,12393,0.0060068753900897245,0.009050697683426662
1989,18-29 J.,weiblich,Voll und ganz,0.007528786536758193,12393,0.0060068753900897245,0.009050697683426662
1989,46-65 J.,maennlich,Voll und ganz,0.006643046944198406,12393,0.005212822569576126,0.008073271318820685
1989,30-45 J.,weiblich,Voll und ganz,0.005314437555358724,12393,0.004034350788777501,0.006594524321939948
1989,46-65 J.,weiblich,Ueberwiegend,0.00487156775907883,12393,0.0036457051805081344,0.006097430337649526
1989,30-45 J.,maennlich,Voll und ganz,0.003985828166519044,12393,0.002876500380016631,0.005095155953021456
1989,46-65 J.,weiblich,Voll und ganz,0.003100088573959256,12393,0.0021213185131559956,0.004078858634762516
1989,66 und älter,weiblich,Gar nicht,0.003100088573959256,12393,0.0021213185131559956,0.004078858634762516
1989,66 und älter,maennlich,Gar nicht,0.0008857395925597874,12393,0.00036198426399589403,0.0014094949211236809
1989,66 und älter,maennlich,In mancher Beziehung,0.0008857395925597874,12393,0.00036198426399589403,0.0014094949211236809
1989,66 und älter,weiblich,Voll und ganz,0.0004428697962798937,12393,7.243677953729853e-05,0.0008133028130224889
1989,66 und älter,weiblich,Kaum,0.0004428697962798937,12393,7.243677953729853e-05,0.0008133028130224889
1989,66 und älter,maennlich,Kaum,0.0004428697962798937,12393,7.243677953729853e-05,0.0008133028130224889
1991,46-65 J.,maennlich,Gar nicht,0.07334851936218678,17756,0.06951376640602008,0.07718327231835348
1991,46-65 J.,weiblich,Gar nicht,0.0683371298405467,17756,0.06462569992247143,0.07204855975862197
1991,18-29 J.,weiblich,Gar nicht,0.06560364464692484,17756,0.061961870111587276,0.06924541918226239
1991,30-45 J.,weiblich,Gar nicht,0.06378132118451026,17756,0.06018698322427375,0.06737565914474676
1991,18-29 J.,maennlich,In mancher Beziehung,0.06195899772209567,17756,0.05841293342378037,0.06550506202041097
1991,46-65 J.,maennlich,In mancher Beziehung,0.05831435079726652,17756,0.05486748637198949,0.06176121522254355
1991,30-45 J.,maennlich,In mancher Beziehung,0.05330296127562642,17756,0.04999877379702575,0.05660714875422709
1991,18-29 J.,maennlich,Gar nicht,0.05239179954441914,17756,0.04911439866234729,0.05566920042649098
1991,30-45 J.,maennlich,Gar nicht,0.05148063781321185,17756,0.04823029953125173,0.05473097609517197
1991,18-29 J.,weiblich,In mancher Beziehung,0.05056947608200456,17756,0.04734648335631436,0.053792468807694754
1991,30-45 J.,weiblich,In mancher Beziehung,0.04829157175398633,17756,0.045138229347941906,0.051444914160030754
1991,46-65 J.,maennlich,Kaum,0.04783599088838269,17756,0.0446968068954127,0.050975174881352676
1991,18-29 J.,maennlich,Ueberwiegend,0.03507972665148064,17756,0.03237354266970588,0.0377859106332554
1991,30-45 J.,weiblich,Kaum,0.03416856492027335,17756,0.03149649670680947,0.03684063313373723
1991,46-65 J.,weiblich,Kaum,0.03052391799544419,17756,0.027993616968446433,0.03305421902244195
1991,46-65 J.,weiblich,In mancher Beziehung,0.028701594533029614,17756,0.026245682236962303,0.031157506829096925
1991,30-45 J.,maennlich,Kaum,0.028701594533029614,17756,0.026245682236962303,0.031157506829096925
1991,18-29 J.,maennlich,Kaum,0.02232346241457859,17756,0.020150451651433754,0.024496473177723424
1991,18-29 J.,weiblich,Ueberwiegend,0.020956719817767654,17756,0.01884980924646902,0.023063630389066288
1991,18-29 J.,weiblich,Kaum,0.01958997722095672,17756,0.017551507148059958,0.021628447293853482
1991,18-29 J.,maennlich,Voll und ganz,0.014123006833712985,17756,0.012387371616257853,0.015858642051168114
1991,46-65 J.,maennlich,Ueberwiegend,0.010933940774487472,17756,0.009404317401200344,0.0124635641477746
1991,30-45 J.,maennlich,Ueberwiegend,0.009111617312072893,17756,0.007713982829446754,0.010509251794699031
1991,30-45 J.,weiblich,Ueberwiegend,0.009111617312072893,17756,0.007713982829446754,0.010509251794699031
1991,18-29 J.,weiblich,Voll und ganz,0.008200455580865604,17756,0.006873933615557548,0.00952697754617366
1991,46-65 J.,weiblich,Ueberwiegend,0.007289293849658315,17756,0.006038062592388039,0.008540525106928591
1991,46-65 J.,maennlich,Voll und ganz,0.00683371298405467,17756,0.005621935566158661,0.008045490401950678
1991,66 und älter,maennlich,Gar nicht,0.004100227790432802,17756,0.003160298221530884,0.00504015735933472
1991,66 und älter,weiblich,Gar nicht,0.0036446469248291574,17756,0.002758270158924994,0.004531023690733321
1991,30-45 J.,maennlich,Voll und ganz,0.0031890660592255125,17756,0.002359746978834933,0.0040183851396160914
1991,46-65 J.,weiblich,Voll und ganz,0.002277904328018223,17756,0.0015766815124952961,0.00297912714354115
1991,30-45 J.,weiblich,Voll und ganz,0.0018223234624145787,17756,0.001194987530911549,0.0024496593939176085
1991,66 und älter,maennlich,In mancher Beziehung,0.0018223234624145787,17756,0.001194987530911549,0.0024496593939176085
1991,66 und älter,maennlich,Kaum,0.0009111617312072893,17756,0.00046736582448412027,0.0013549576379304584
1991,66 und älter,weiblich,Kaum,0.0009111617312072893,17756,0.00046736582448412027,0.0013549576379304584
1991,66 und älter,maennlich,Voll und ganz,0.00045558086560364467,17756,0.00014169823029415012,0.0007694635009131393
1993,46-65 J.,maennlich,Gar nicht,0.07396870554765292,16993,0.07003358642485118,0.07790382467045466
1993,18-29 J.,maennlich,In mancher Beziehung,0.06590801327643434,16993,0.062177359242846744,0.06963866731002193
1993,46-65 J.,weiblich,Gar nicht,0.06401137980085349,16993,0.06033106539761275,0.06769169420409422
1993,46-65 J.,maennlich,In mancher Beziehung,0.06353722143195828,16993,0.059869634538366814,0.06720480832554974
1993,18-29 J.,weiblich,Gar nicht,0.06116642958748222,16993,0.057563366112014916,0.06476949306294952
1993,30-45 J.,weiblich,Gar nicht,0.057847321005215745,16993,0.05433719011086148,0.06135745189957001
1993,18-29 J.,maennlich,Gar nicht,0.05215742057847321,16993,0.0488143372441763,0.05550050391277012
1993,30-45 J.,maennlich,In mancher Beziehung,0.05073494547178758,16993,0.04743529157850937,0.054034599365065786
1993,18-29 J.,weiblich,In mancher Beziehung,0.047889995258416314,16993,0.04467938932444507,0.05110060119238756
1993,30-45 J.,weiblich,In mancher Beziehung,0.047889995258416314,16993,0.04467938932444507,0.05110060119238756
1993,30-45 J.,maennlich,Gar nicht,0.046467520151730675,16993,0.043302594327054154,0.049632445976407195
1993,46-65 J.,maennlich,Kaum,0.044096728307254626,16993,0.04100976689256567,0.04718368972194358
1993,46-65 J.,weiblich,Kaum,0.034139402560455195,16993,0.03140912860921982,0.03686967651169057
1993,18-29 J.,maennlich,Kaum,0.03319108582266477,16993,0.030497678132305025,0.035884493513024515
1993,46-65 J.,weiblich,In mancher Beziehung,0.03224276908487435,16993,0.029586815863640814,0.03489872230610788
1993,18-29 J.,weiblich,Kaum,0.02797534376481745,16993,0.0254959391839335,0.0304547483457014
1993,18-29 J.,maennlich,Ueberwiegend,0.026078710289236605,16993,0.023682493938433212,0.028474926640039998
1993,30-45 J.,weiblich,Kaum,0.02418207681365576,16993,0.021872394566939707,0.026491759060371815
1993,18-29 J.,weiblich,Ueberwiegend,0.02370791844476055,16993,0.02142043669198568,0.025995400197535417
1993,30-45 J.,maennlich,Kaum,0.017069701280227598,16993,0.01512212101886218,0.019017281541593017
1993,46-65 J.,maennlich,Ueberwiegend,0.015647226173541962,16993,0.013781211272670622,0.0175132410744133
1993,18-29 J.,maennlich,Voll und ganz,0.01469890943575154,16993,0.012889453208783682,0.016508365662719397
1993,30-45 J.,maennlich,Ueberwiegend,0.012802275960170697,16993,0.011111964610453742,0.014492587309887651
1993,30-45 J.,weiblich,Ueberwiegend,0.011853959222380275,16993,0.010226675333929257,0.013481243110831292
1993,18-29 J.,weiblich,Voll und ganz,0.008534850640113799,16993,0.007151737421774157,0.00991796385845344
1993,46-65 J.,weiblich,Ueberwiegend,0.006164058795637743,16993,0.004987234087138594,0.007340883504136892
1993,46-65 J.,weiblich,Voll und ganz,0.005215742057847321,16993,0.004132704425285825,0.006298779690408818
1993,66 und älter,weiblich,Gar nicht,0.005215742057847321,16993,0.004132704425285825,0.006298779690408818
1993,46-65 J.,maennlich,Voll und ganz,0.00474158368895211,16993,0.0037087017528149293,0.005774465625089291
1993,66 und älter,maennlich,Gar nicht,0.00474158368895211,16993,0.0037087017528149293,0.005774465625089291
1993,30-45 J.,weiblich,Voll und ganz,0.003793266951161688,16993,0.002868989234885617,0.004717544667437759
1993,66 und älter,maennlich,In mancher Beziehung,0.003793266951161688,16993,0.002868989234885617,0.004717544667437759
1993,30-45 J.,maennlich,Voll und ganz,0.003319108582266477,16993,0.0024543202155798954,0.004183896948953059
1993,66 und älter,maennlich,Kaum,0.002370791844476055,16993,0.0016395646528603598,0.0031020190360917504
1993,66 und älter,maennlich,Voll und ganz,0.000948316737790422,16993,0.0004855184659641174,0.0014111150096167266
1993,66 und älter,weiblich,Kaum,0.000948316737790422,16993,0.0004855184659641174,0.0014111150096167266
1993,66 und älter,weiblich,In mancher Beziehung,0.000474158368895211,16993,0.00014683292449306203,0.00080148381329736
1993,66 und älter,weiblich,Voll und ganz,0.000474158368895211,16993,0.00014683292449306203,0.00080148381329736
1995,46-65 J.,maennlich,Gar nicht,0.07207207207207207,17246,0.06821238133587469,0.07593176280826945
1995,46-65 J.,weiblich,Gar nicht,0.07101218865924748,17246,0.0671787957292506,0.07484558158924436
1995,18-29 J.,weiblich,Gar nicht,0.06200317965023847,17246,0.05840386723561284,0.0656024920648641
1995,46-65 J.,maennlich,In mancher Beziehung,0.06094329623741388,17246,0.05737286429457638,0.06451372818025139
1995,18-29 J.,maennlich,In mancher Beziehung,0.058823529411764705,17246,0.05531178459228318,0.062335274231246234
1995,30-45 J.,weiblich,Gar nicht,0.052994170641229466,17246,0.049650663488934536,0.056337677793524395
1995,30-45 J.,maennlich,Gar nicht,0.050344462109167994,17246,0.047081058529239876,0.05360786568909611
1995,18-29 J.,weiblich,In mancher Beziehung,0.04822469528351881,17246,0.04502717106454364,0.05142221950249398
1995,30-45 J.,maennlich,In mancher Beziehung,0.04663487016428193,17246,0.043487869040072694,0.04978187128849117
1995,46-65 J.,maennlich,Kaum,0.04663487016428193,17246,0.043487869040072694,0.04978187128849117
