year,age_gr,quintil_oecd,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,30-45 y.,1st Quintile,Kaum,0.17062634989200864,16099,0.16481529754075516,0.17643740224326213
1984,30-45 y.,1st Quintile,Ueberwiegend,0.04859611231101512,16099,0.04527456956739514,0.0519176550546351
1984,30-45 y.,1st Quintile,Voll und ganz,0.020518358531317494,16099,0.01832844948063345,0.022708267582001538
1984,30-45 y.,2nd Quintile,Gar nicht,0.48535564853556484,16099,0.47763524020721454,0.49307605686391515
1984,30-45 y.,2nd Quintile,In mancher Beziehung,0.24267782426778242,16099,0.23605547618344866,0.24930017235211618
1984,30-45 y.,2nd Quintile,Kaum,0.18410041841004185,16099,0.178113513447107,0.1900873233729767
1984,30-45 y.,2nd Quintile,Ueberwiegend,0.06276150627615062,16099,0.059014983657231866,0.06650802889506939
1984,30-45 y.,2nd Quintile,Voll und ganz,0.02510460251046025,16099,0.02268796058339704,0.027521244437523462
1984,30-45 y.,3rd Quintile,Gar nicht,0.4423076923076923,16099,0.43463555804345894,0.44997982657192565
1984,30-45 y.,3rd Quintile,In mancher Beziehung,0.21153846153846154,16099,0.20522973723961954,0.21784718583730353
1984,30-45 y.,3rd Quintile,Kaum,0.19230769230769232,16099,0.18621964634250202,0.19839573827288262
1984,30-45 y.,3rd Quintile,Ueberwiegend,0.11538461538461539,16099,0.1104493805964295,0.12031985017280128
1984,30-45 y.,3rd Quintile,Voll und ganz,0.038461538461538464,16099,0.035490876210766846,0.04143220071231008
1984,30-45 y.,4th Quintile,Gar nicht,0.5833333333333334,16099,0.5757176408835103,0.5909490257831564
1984,30-45 y.,4th Quintile,In mancher Beziehung,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,30-45 y.,4th Quintile,Kaum,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,30-45 y.,4th Quintile,Ueberwiegend,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,30-45 y.,4th Quintile,Voll und ganz,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,30-45 y.,5th Quintile,In mancher Beziehung,0.5714285714285714,16099,0.5637840693307401,0.5790730735264027
1984,30-45 y.,5th Quintile,Gar nicht,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,30-45 y.,5th Quintile,Kaum,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,30-45 y.,5th Quintile,Ueberwiegend,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,46-65 y.,1st Quintile,Gar nicht,0.5485611510791367,16099,0.5408739434746356,0.5562483586836379
1984,46-65 y.,1st Quintile,In mancher Beziehung,0.23201438848920863,16099,0.22549374250640428,0.238535034472013
1984,46-65 y.,1st Quintile,Kaum,0.1528776978417266,16099,0.14731863291981628,0.15843676276363694
1984,46-65 y.,1st Quintile,Ueberwiegend,0.04316546762589928,16099,0.0400260921120606,0.04630484313973796
1984,46-65 y.,1st Quintile,Voll und ganz,0.023381294964028777,16099,0.021047012429798957,0.025715577498258597
1984,46-65 y.,2nd Quintile,Gar nicht,0.4539877300613497,16099,0.44629678197396405,0.4616786781487353
1984,46-65 y.,2nd Quintile,In mancher Beziehung,0.2883435582822086,16099,0.28134599329754206,0.2953411232668751
1984,46-65 y.,2nd Quintile,Kaum,0.147239263803681,16099,0.1417655506123228,0.1527129769950392
1984,46-65 y.,2nd Quintile,Ueberwiegend,0.07975460122699386,16099,0.07556968930092334,0.08393951315306439
1984,46-65 y.,2nd Quintile,Voll und ganz,0.03067484662576687,16099,0.028011163482132062,0.03333852976940168
1984,46-65 y.,3rd Quintile,Gar nicht,0.5434782608695652,16099,0.5357837956448689,0.5511727260942615
1984,46-65 y.,3rd Quintile,In mancher Beziehung,0.2826086956521739,16099,0.2756532103765286,0.28956418092781916
1984,46-65 y.,3rd Quintile,Kaum,0.10869565217391304,16099,0.10388752750349815,0.11350377684432793
1984,46-65 y.,3rd Quintile,Ueberwiegend,0.06521739130434782,16099,0.06140327752295669,0.06903150508573895
1984,46-65 y.,4th Quintile,Gar nicht,0.4444444444444444,16099,0.4367685479553838,0.45212034093350506
1984,46-65 y.,4th Quintile,In mancher Beziehung,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,46-65 y.,4th Quintile,Kaum,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,46-65 y.,4th Quintile,Voll und ganz,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,46-65 y.,5th Quintile,Gar nicht,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,46-65 y.,5th Quintile,Kaum,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,46-65 y.,5th Quintile,In mancher Beziehung,0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,66 and older,1st Quintile,Gar nicht,0.8571428571428571,16099,0.8517373778706858,0.8625483364150284
1984,66 and older,1st Quintile,Kaum,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,66 and older,2nd Quintile,Ueberwiegend,0.4,16099,0.39243232901896025,0.4075676709810398
1984,66 and older,2nd Quintile,Voll und ganz,0.4,16099,0.39243232901896025,0.4075676709810398
1984,66 and older,2nd Quintile,Gar nicht,0.2,16099,0.19382102251839506,0.20617897748160496
1985,18-29 y.,1st Quintile,Gar nicht,0.4716981132075472,14443,0.463556686526135,0.47983953988895933
1985,18-29 y.,1st Quintile,In mancher Beziehung,0.2692967409948542,14443,0.26206215910753866,0.2765313228821697
1985,18-29 y.,1st Quintile,Kaum,0.14751286449399656,14443,0.14172942453945528,0.15329630444853784
1985,18-29 y.,1st Quintile,Ueberwiegend,0.07032590051457976,14443,0.06615576294157205,0.07449603808758748
1985,18-29 y.,1st Quintile,Voll und ganz,0.0411663807890223,14443,0.037926191845276,0.0444065697327686
1985,18-29 y.,2nd Quintile,Gar nicht,0.36666666666666664,14443,0.3588074501395089,0.3745258831938244
1985,18-29 y.,2nd Quintile,In mancher Beziehung,0.31666666666666665,14443,0.3090801075872954,0.3242532257460379
1985,18-29 y.,2nd Quintile,Kaum,0.175,14443,0.16880311603252718,0.1811968839674728
1985,18-29 y.,2nd Quintile,Ueberwiegend,0.10833333333333334,14443,0.10326448047228749,0.11340218619437918
1985,18-29 y.,2nd Quintile,Voll und ganz,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,18-29 y.,3rd Quintile,Gar nicht,0.41935483870967744,14443,0.4113071049451028,0.42740257247425206
1985,18-29 y.,3rd Quintile,In mancher Beziehung,0.2903225806451613,14443,0.2829197422799425,0.29772541901038013
1985,18-29 y.,3rd Quintile,Voll und ganz,0.12903225806451613,14443,0.12356489959339338,0.13449961653563888
1985,18-29 y.,3rd Quintile,Ueberwiegend,0.0967741935483871,14443,0.0919524366007094,0.10159595049606479
1985,18-29 y.,3rd Quintile,Kaum,0.06451612903225806,14443,0.06050949506377212,0.068522763000744
1985,30-45 y.,1st Quintile,Gar nicht,0.468503937007874,14443,0.4603656310308112,0.47664224298493685
1985,30-45 y.,1st Quintile,In mancher Beziehung,0.2742782152230971,14443,0.2670019570000051,0.28155447344618906
1985,30-45 y.,1st Quintile,Kaum,0.18635170603674542,14443,0.18000114036686782,0.19270227170662302
1985,30-45 y.,1st Quintile,Ueberwiegend,0.05643044619422572,14443,0.05266712689734245,0.06019376549110899
1985,30-45 y.,1st Quintile,Voll und ganz,0.014435695538057743,14443,0.01249038604799174,0.016381005028123747
1985,30-45 y.,2nd Quintile,Gar nicht,0.4635416666666667,14443,0.4554088730271922,0.4716744603061412
1985,30-45 y.,2nd Quintile,In mancher Beziehung,0.3020833333333333,14443,0.2945948730114607,0.30957179365520593
1985,30-45 y.,2nd Quintile,Kaum,0.13020833333333334,14443,0.12471982438079526,0.13569684228587142
1985,30-45 y.,2nd Quintile,Ueberwiegend,0.057291666666666664,14443,0.05350146981053118,0.06108186352280215
1985,30-45 y.,2nd Quintile,Voll und ganz,0.046875,14443,0.043427748759005964,0.050322251240994036
1985,30-45 y.,3rd Quintile,Gar nicht,0.39344262295081966,14443,0.38547545424303997,0.40140979165859936
1985,30-45 y.,3rd Quintile,In mancher Beziehung,0.32786885245901637,14443,0.32021280782073774,0.335524897097295
1985,30-45 y.,3rd Quintile,Kaum,0.14754098360655737,14443,0.14175708784716212,0.15332487936595263
1985,30-45 y.,3rd Quintile,Ueberwiegend,0.13114754098360656,14443,0.12564224771375437,0.13665283425345875
1985,30-45 y.,4th Quintile,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1985,30-45 y.,4th Quintile,In mancher Beziehung,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,30-45 y.,4th Quintile,Kaum,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,30-45 y.,5th Quintile,Gar nicht,1.0,14443,1.0,1.0
1985,46-65 y.,1st Quintile,Gar nicht,0.5590717299578059,14443,0.5509743390798626,0.5671691208357491
1985,46-65 y.,1st Quintile,In mancher Beziehung,0.20253164556962025,14443,0.19597728181091376,0.20908600932832674
1985,46-65 y.,1st Quintile,Kaum,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,46-65 y.,1st Quintile,Ueberwiegend,0.056962025316455694,14443,0.05318208739240495,0.06074196324050644
1985,46-65 y.,1st Quintile,Voll und ganz,0.014767932489451477,14443,0.01280069639410622,0.016735168584796734
1985,46-65 y.,2nd Quintile,Gar nicht,0.49411764705882355,14443,0.48596371078391865,0.5022715833337285
1985,46-65 y.,2nd Quintile,In mancher Beziehung,0.2823529411764706,14443,0.2750115396398362,0.28969434271310496
1985,46-65 y.,2nd Quintile,Kaum,0.17647058823529413,14443,0.1702532701127633,0.18268790635782495
1985,46-65 y.,2nd Quintile,Voll und ganz,0.029411764705882353,14443,0.02665623296109978,0.03216729645066492
1985,46-65 y.,2nd Quintile,Ueberwiegend,0.01764705882352941,14443,0.01549973616257673,0.019794381484482093
1985,46-65 y.,3rd Quintile,Gar nicht,0.37777777777777777,14443,0.3698706578045055,0.38568489775105
1985,46-65 y.,3rd Quintile,In mancher Beziehung,0.35555555555555557,14443,0.3477487413765056,0.36336236973460556
1985,46-65 y.,3rd Quintile,Ueberwiegend,0.13333333333333333,14443,0.1277893389621819,0.13887732770448477
1985,46-65 y.,3rd Quintile,Kaum,0.08888888888888889,14443,0.08424761950556538,0.09353015827221241
1985,46-65 y.,3rd Quintile,Voll und ganz,0.044444444444444446,14443,0.0410834787658351,0.04780541012305379
1985,46-65 y.,4th Quintile,Gar nicht,1.0,14443,1.0,1.0
1985,46-65 y.,5th Quintile,Kaum,0.5,14443,0.4918454993802645,0.5081545006197354
1985,46-65 y.,5th Quintile,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1985,66 and older,1st Quintile,Gar nicht,0.7777777777777778,14443,0.7709974783379364,0.7845580772176192
1985,66 and older,1st Quintile,Ueberwiegend,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,66 and older,1st Quintile,In mancher Beziehung,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,66 and older,2nd Quintile,Voll und ganz,0.5,14443,0.4918454993802645,0.5081545006197354
1985,66 and older,2nd Quintile,Gar nicht,0.5,14443,0.4918454993802645,0.5081545006197354
1986,18-29 y.,1st Quintile,Gar nicht,0.40891472868217055,13742,0.40069471491430725,0.41713474245003385
1986,18-29 y.,1st Quintile,In mancher Beziehung,0.29457364341085274,13742,0.28695190773160956,0.3021953790900959
1986,18-29 y.,1st Quintile,Kaum,0.17248062015503876,13742,0.166163918888309,0.17879732142176852
1986,18-29 y.,1st Quintile,Ueberwiegend,0.07945736434108527,13742,0.07493547291091643,0.08397925577125412
1986,18-29 y.,1st Quintile,Voll und ganz,0.044573643410852716,13742,0.04112324873280798,0.04802403808889745
1986,18-29 y.,2nd Quintile,In mancher Beziehung,0.3698630136986301,13742,0.361791238892374,0.3779347885048862
1986,18-29 y.,2nd Quintile,Gar nicht,0.3424657534246575,13742,0.3345316316441494,0.35039987520516563
1986,18-29 y.,2nd Quintile,Kaum,0.14383561643835616,13742,0.13796825425556686,0.14970297862114545
1986,18-29 y.,2nd Quintile,Ueberwiegend,0.1232876712328767,13742,0.11779075041796516,0.12878459204778825
1986,18-29 y.,2nd Quintile,Voll und ganz,0.02054794520547945,13742,0.018175987780008555,0.022919902630950346
1986,18-29 y.,3rd Quintile,Gar nicht,0.45454545454545453,13742,0.44622017085296545,0.4628707382379436
1986,18-29 y.,3rd Quintile,In mancher Beziehung,0.24242424242424243,13742,0.23525897907013968,0.24958950577834518
1986,18-29 y.,3rd Quintile,Voll und ganz,0.15151515151515152,13742,0.14552026208718427,0.15751004094311877
1986,18-29 y.,3rd Quintile,Kaum,0.12121212121212122,13742,0.11575521921726041,0.126669023206982
1986,18-29 y.,3rd Quintile,Ueberwiegend,0.030303030303030304,13742,0.027436924961389202,0.03316913564467141
1986,18-29 y.,4th Quintile,Gar nicht,0.25,13742,0.24276011387528634,0.25723988612471366
1986,18-29 y.,4th Quintile,In mancher Beziehung,0.25,13742,0.24276011387528634,0.25723988612471366
1986,18-29 y.,4th Quintile,Ueberwiegend,0.25,13742,0.24276011387528634,0.25723988612471366
1986,18-29 y.,4th Quintile,Voll und ganz,0.25,13742,0.24276011387528634,0.25723988612471366
1986,30-45 y.,1st Quintile,Gar nicht,0.46766917293233085,13742,0.45932676774608727,0.4760115781185744
1986,30-45 y.,1st Quintile,In mancher Beziehung,0.28721804511278193,13742,0.2796529340471474,0.29478315617841644
1986,30-45 y.,1st Quintile,Kaum,0.18195488721804512,13742,0.17550426528427493,0.1884055091518153
1986,30-45 y.,1st Quintile,Ueberwiegend,0.04661654135338346,13742,0.04309173770109504,0.050141345005671877
1986,30-45 y.,1st Quintile,Voll und ganz,0.016541353383458645,13742,0.01440882573431379,0.0186738810326035
1986,30-45 y.,2nd Quintile,Gar nicht,0.4129353233830846,13742,0.4047031389515428,0.42116750781462636
1986,30-45 y.,2nd Quintile,In mancher Beziehung,0.3482587064676617,13742,0.34029308417268483,0.3562243287626386
1986,30-45 y.,2nd Quintile,Kaum,0.17412935323383086,13742,0.16778885905694252,0.1804698474107192
1986,30-45 y.,2nd Quintile,Ueberwiegend,0.03980099502487562,13742,0.03653241825478061,0.04306957179497063
1986,30-45 y.,2nd Quintile,Voll und ganz,0.024875621890547265,13742,0.022271579320382373,0.027479664460712157
1986,30-45 y.,3rd Quintile,Gar nicht,0.41379310344827586,13742,0.40555839580423775,0.42202781109231396
1986,30-45 y.,3rd Quintile,In mancher Beziehung,0.25862068965517243,13742,0.2512994779901718,0.26594190132017304
1986,30-45 y.,3rd Quintile,Kaum,0.22413793103448276,13742,0.21716555119068598,0.23111031087827955
1986,30-45 y.,3rd Quintile,Ueberwiegend,0.08620689655172414,13742,0.08151416141687176,0.09089963168657653
1986,30-45 y.,3rd Quintile,Voll und ganz,0.017241379310344827,13742,0.015064970208250409,0.019417788412439248
1986,30-45 y.,4th Quintile,In mancher Beziehung,0.5714285714285714,13742,0.5631544158574701,0.5797027269996727
1986,30-45 y.,4th Quintile,Kaum,0.2857142857142857,13742,0.27816104962995364,0.29326752179861776
1986,30-45 y.,4th Quintile,Gar nicht,0.14285714285714285,13742,0.13700643134422466,0.14870785437006104
1986,46-65 y.,1st Quintile,Gar nicht,0.5717439293598234,13742,0.5634705365557436,0.5800173221639032
1986,46-65 y.,1st Quintile,In mancher Beziehung,0.23620309050772628,13742,0.22910138211564798,0.24330479889980458
1986,46-65 y.,1st Quintile,Kaum,0.1390728476821192,13742,0.1332874199172842,0.14485827544695418
1986,46-65 y.,1st Quintile,Ueberwiegend,0.039735099337748346,13742,0.036469117402303096,0.043001081273193596
1986,46-65 y.,1st Quintile,Voll und ganz,0.013245033112582781,13742,0.01133358600933992,0.015156480215825642
1986,46-65 y.,2nd Quintile,Gar nicht,0.49214659685863876,13742,0.48378772772568285,0.5005054659915946
1986,46-65 y.,2nd Quintile,In mancher Beziehung,0.27225130890052357,13742,0.2648090152161877,0.2796936025848594
1986,46-65 y.,2nd Quintile,Kaum,0.17277486910994763,13742,0.1664539061500206,0.17909583206987467
1986,46-65 y.,2nd Quintile,Ueberwiegend,0.031413612565445025,13742,0.028497131095882044,0.034330094035008
1986,46-65 y.,2nd Quintile,Voll und ganz,0.031413612565445025,13742,0.028497131095882044,0.034330094035008
1986,46-65 y.,3rd Quintile,Gar nicht,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,46-65 y.,3rd Quintile,In mancher Beziehung,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,46-65 y.,3rd Quintile,Kaum,0.14285714285714285,13742,0.13700643134422466,0.14870785437006104
1986,46-65 y.,3rd Quintile,Voll und ganz,0.07142857142857142,13742,0.0671225643469077,0.07573457851023514
1986,46-65 y.,3rd Quintile,Ueberwiegend,0.023809523809523808,13742,0.0212605009089402,0.026358546710107417
1986,46-65 y.,4th Quintile,Gar nicht,0.6,13742,0.5918090038819145,0.6081909961180855
1986,46-65 y.,4th Quintile,In mancher Beziehung,0.4,13742,0.3918090038819146,0.40819099611808546
1986,46-65 y.,5th Quintile,In mancher Beziehung,0.4,13742,0.3918090038819146,0.40819099611808546
1986,46-65 y.,5th Quintile,Voll und ganz,0.4,13742,0.3918090038819146,0.40819099611808546
1986,46-65 y.,5th Quintile,Kaum,0.2,13742,0.19331207967519096,0.20668792032480907
1986,66 and older,1st Quintile,Gar nicht,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,66 and older,1st Quintile,In mancher Beziehung,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,66 and older,1st Quintile,Kaum,0.14285714285714285,13742,0.13700643134422466,0.14870785437006104
1986,66 and older,2nd Quintile,Gar nicht,0.4,13742,0.3918090038819146,0.40819099611808546
1986,66 and older,2nd Quintile,Kaum,0.4,13742,0.3918090038819146,0.40819099611808546
1986,66 and older,2nd Quintile,Voll und ganz,0.2,13742,0.19331207967519096,0.20668792032480907
1986,66 and older,3rd Quintile,In mancher Beziehung,1.0,13742,1.0,1.0
1987,18-29 y.,1st Quintile,Gar nicht,0.36811023622047245,13496,0.35997325818374404,0.37624721425720087
1987,18-29 y.,1st Quintile,In mancher Beziehung,0.3248031496062992,13496,0.3169022079207905,0.3327040912918079
1987,18-29 y.,1st Quintile,Kaum,0.15354330708661418,13496,0.1474609578422684,0.15962565633095996
1987,18-29 y.,1st Quintile,Ueberwiegend,0.09055118110236221,13496,0.0857095719434664,0.09539279026125802
1987,18-29 y.,1st Quintile,Voll und ganz,0.06299212598425197,13496,0.05889321686001525,0.06709103510848868
1987,18-29 y.,2nd Quintile,Gar nicht,0.36875,13496,0.36061007793819877,0.3768899220618013
1987,18-29 y.,2nd Quintile,In mancher Beziehung,0.3125,13496,0.3046798533272449,0.3203201466727551
1987,18-29 y.,2nd Quintile,Kaum,0.1375,13496,0.13168988889272865,0.14331011110727138
1987,18-29 y.,2nd Quintile,Ueberwiegend,0.13125,13496,0.12555294251808163,0.13694705748191838
1987,18-29 y.,2nd Quintile,Voll und ganz,0.05,13496,0.04632294317585833,0.05367705682414167
1987,18-29 y.,3rd Quintile,In mancher Beziehung,0.40476190476190477,13496,0.3964806010735257,0.41304320845028386
1987,18-29 y.,3rd Quintile,Gar nicht,0.35714285714285715,13496,0.34905875564080785,0.36522695864490645
1987,18-29 y.,3rd Quintile,Ueberwiegend,0.09523809523809523,13496,0.09028557749493553,0.10019061298125494
1987,18-29 y.,3rd Quintile,Voll und ganz,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,18-29 y.,3rd Quintile,Kaum,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,18-29 y.,4th Quintile,In mancher Beziehung,0.5,13496,0.4915642531020578,0.5084357468979421
1987,18-29 y.,4th Quintile,Kaum,0.25,13496,0.2426944288864863,0.2573055711135137
1987,18-29 y.,4th Quintile,Ueberwiegend,0.25,13496,0.2426944288864863,0.2573055711135137
1987,30-45 y.,1st Quintile,Gar nicht,0.45,13496,0.4416065378139364,0.45839346218606364
1987,30-45 y.,1st Quintile,In mancher Beziehung,0.2966666666666667,13496,0.28895996561336623,0.30437336771996715
1987,30-45 y.,1st Quintile,Kaum,0.2,13496,0.19325140248164627,0.20674859751835375
1987,30-45 y.,1st Quintile,Ueberwiegend,0.041666666666666664,13496,0.03829529825868012,0.04503803507465321
1987,30-45 y.,1st Quintile,Voll und ganz,0.011666666666666667,13496,0.009854998501720303,0.013478334831613032
1987,30-45 y.,2nd Quintile,Gar nicht,0.35526315789473684,13496,0.3471885792955901,0.36333773649388357
1987,30-45 y.,2nd Quintile,In mancher Beziehung,0.34649122807017546,13496,0.3384628952269768,0.3545195609133741
1987,30-45 y.,2nd Quintile,Kaum,0.2149122807017544,13496,0.2079821209638909,0.22184244043961787
1987,30-45 y.,2nd Quintile,Ueberwiegend,0.07017543859649122,13496,0.0658657428480578,0.07448513434492465
1987,30-45 y.,2nd Quintile,Voll und ganz,0.013157894736842105,13496,0.011235376022759551,0.015080413450924658
1987,30-45 y.,3rd Quintile,Gar nicht,0.41509433962264153,13496,0.4067811085102786,0.42340757073500446
1987,30-45 y.,3rd Quintile,In mancher Beziehung,0.33962264150943394,13496,0.3316326201243769,0.347612662894491
1987,30-45 y.,3rd Quintile,Kaum,0.1320754716981132,13496,0.1263632427891566,0.13778770060706982
1987,30-45 y.,3rd Quintile,Ueberwiegend,0.07547169811320754,13496,0.07101507711052112,0.07992831911589397
1987,30-45 y.,3rd Quintile,Voll und ganz,0.03773584905660377,13496,0.034520872926243784,0.04095082518696376
1987,30-45 y.,4th Quintile,Gar nicht,0.5,13496,0.4915642531020578,0.5084357468979421
1987,30-45 y.,4th Quintile,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,30-45 y.,4th Quintile,Kaum,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,30-45 y.,5th Quintile,Gar nicht,0.5,13496,0.4915642531020578,0.5084357468979421
1987,30-45 y.,5th Quintile,Kaum,0.25,13496,0.2426944288864863,0.2573055711135137
1987,30-45 y.,5th Quintile,In mancher Beziehung,0.25,13496,0.2426944288864863,0.2573055711135137
1987,46-65 y.,1st Quintile,Gar nicht,0.536697247706422,13496,0.5282842521268348,0.5451102432860092
1987,46-65 y.,1st Quintile,In mancher Beziehung,0.20412844036697247,13496,0.197328160477156,0.21092872025678894
1987,46-65 y.,1st Quintile,Kaum,0.19954128440366972,13496,0.19279849823808,0.20628407056925943
1987,46-65 y.,1st Quintile,Ueberwiegend,0.04357798165137615,13496,0.040133595176112126,0.04702236812664017
1987,46-65 y.,1st Quintile,Voll und ganz,0.016055045871559634,13496,0.01393451444377415,0.018175577299345116
1987,46-65 y.,2nd Quintile,Gar nicht,0.5074626865671642,13496,0.4990278793235717,0.5158974938107567
1987,46-65 y.,2nd Quintile,In mancher Beziehung,0.23383084577114427,13496,0.22668971857775114,0.2409719729645374
1987,46-65 y.,2nd Quintile,Kaum,0.16417910447761194,13496,0.1579292617335139,0.17042894722170998
1987,46-65 y.,2nd Quintile,Ueberwiegend,0.08955223880597014,13496,0.08473476594713471,0.09436971166480558
1987,46-65 y.,2nd Quintile,Voll und ganz,0.004975124378109453,13496,0.003788064908276956,0.006162183847941949
1987,46-65 y.,3rd Quintile,Gar nicht,0.5066666666666667,13496,0.4982316696462226,0.5151016636871109
1987,46-65 y.,3rd Quintile,In mancher Beziehung,0.21333333333333335,13496,0.2064217385157094,0.22024492815095728
1987,46-65 y.,3rd Quintile,Kaum,0.18666666666666668,13496,0.18009279519876187,0.19324053813457148
1987,46-65 y.,3rd Quintile,Ueberwiegend,0.06666666666666667,13496,0.06245817670751457,0.07087515662581877
1987,46-65 y.,3rd Quintile,Voll und ganz,0.02666666666666667,13496,0.02394854619761485,0.029384787135718488
1987,46-65 y.,4th Quintile,Kaum,0.4,13496,0.3917346898003103,0.40826531019968976
1987,46-65 y.,4th Quintile,Gar nicht,0.3,13496,0.2922685102593382,0.3077314897406618
1987,46-65 y.,4th Quintile,In mancher Beziehung,0.3,13496,0.2922685102593382,0.3077314897406618
1987,46-65 y.,5th Quintile,In mancher Beziehung,0.6,13496,0.5917346898003102,0.6082653101996898
1987,46-65 y.,5th Quintile,Kaum,0.4,13496,0.3917346898003103,0.40826531019968976
1987,66 and older,1st Quintile,Gar nicht,0.875,13496,0.8694202778962401,0.8805797221037599
1987,66 and older,1st Quintile,Kaum,0.125,13496,0.1194202778962401,0.1305797221037599
1987,66 and older,2nd Quintile,Gar nicht,0.6,13496,0.5917346898003102,0.6082653101996898
1987,66 and older,2nd Quintile,Kaum,0.2,13496,0.19325140248164627,0.20674859751835375
1987,66 and older,2nd Quintile,In mancher Beziehung,0.2,13496,0.19325140248164627,0.20674859751835375
1987,66 and older,3rd Quintile,Ueberwiegend,1.0,13496,1.0,1.0
1989,18-29 y.,1st Quintile,Gar nicht,0.388560157790927,12393,0.3799784475388984,0.3971418680429556
1989,18-29 y.,1st Quintile,In mancher Beziehung,0.3076923076923077,12393,0.2995663277765605,0.3158182876080549
1989,18-29 y.,1st Quintile,Kaum,0.15779092702169625,12393,0.15137264467569927,0.16420920936769323
1989,18-29 y.,1st Quintile,Ueberwiegend,0.08481262327416174,12393,0.07990746409675799,0.08971778245156549
