year,age_gr,migback,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,Direct migration background,Yes,0.79241,86,86,0.70619,0.87864
1999,17-29 y.,Indirect migration background,Yes,0.66943,102,145,0.59260,0.74627
1999,17-29 y.,Indirect migration background,No,0.33057,43,145,0.25373,0.40740
1999,30-45 y.,No migration background,Yes,0.72739,1565,2149,0.70856,0.74622
1999,30-45 y.,No migration background,No,0.27261,584,2149,0.25378,0.29144
1999,30-45 y.,Direct migration background,Yes,0.74013,186,273,0.68801,0.79225
1999,30-45 y.,Direct migration background,No,0.25987,87,273,0.20775,0.31199
1999,30-45 y.,Indirect migration background,Yes,0.70018,35,35,0.54617,0.85419
1999,46-65 y.,No migration background,Yes,0.70195,785,1111,0.67504,0.72886
1999,46-65 y.,No migration background,No,0.29805,326,1111,0.27114,0.32496
1999,46-65 y.,Direct migration background,Yes,0.71391,118,174,0.64656,0.78125
1999,46-65 y.,Direct migration background,No,0.28609,56,174,0.21875,0.35344
2000,17-29 y.,No migration background,Yes,0.68491,861,1249,0.65913,0.71068
2000,17-29 y.,No migration background,No,0.31509,388,1249,0.28932,0.34087
2000,17-29 y.,Direct migration background,Yes,0.68119,109,160,0.60875,0.75363
2000,17-29 y.,Direct migration background,No,0.31881,51,160,0.24637,0.39125
2000,17-29 y.,Indirect migration background,Yes,0.70920,121,175,0.64172,0.77668
2000,17-29 y.,Indirect migration background,No,0.29080,54,175,0.22332,0.35828
2000,30-45 y.,No migration background,Yes,0.70761,2609,3653,0.69285,0.72236
2000,30-45 y.,No migration background,No,0.29239,1044,3653,0.27764,0.30715
2000,30-45 y.,Direct migration background,Yes,0.65333,264,421,0.60781,0.69884
2000,30-45 y.,Direct migration background,No,0.34667,157,421,0.30116,0.39219
2000,30-45 y.,Indirect migration background,Yes,0.83396,58,58,0.73736,0.93057
2000,46-65 y.,No migration background,Yes,0.66197,1412,2098,0.64172,0.68222
2000,46-65 y.,No migration background,No,0.33803,686,2098,0.31778,0.35828
2000,46-65 y.,Direct migration background,Yes,0.58353,174,286,0.52630,0.64077
2000,46-65 y.,Direct migration background,No,0.41647,112,286,0.35923,0.47370
2002,17-29 y.,No migration background,Yes,0.71655,773,1115,0.69008,0.74301
2002,17-29 y.,No migration background,No,0.28345,342,1115,0.25699,0.30992
2002,17-29 y.,Direct migration background,Yes,0.59249,75,115,0.50229,0.68269
2002,17-29 y.,Direct migration background,No,0.40751,40,115,0.31731,0.49771
2002,17-29 y.,Indirect migration background,Yes,0.65959,101,143,0.58165,0.73753
2002,17-29 y.,Indirect migration background,No,0.34041,42,143,0.26247,0.41835
2002,30-45 y.,No migration background,Yes,0.70687,2453,3415,0.69160,0.72214
2002,30-45 y.,No migration background,No,0.29313,962,3415,0.27786,0.30840
2002,30-45 y.,Direct migration background,Yes,0.68336,229,341,0.63392,0.73281
2002,30-45 y.,Direct migration background,No,0.31664,112,341,0.26719,0.36608
2002,30-45 y.,Indirect migration background,Yes,0.68910,63,63,0.57388,0.80431
2002,46-65 y.,No migration background,Yes,0.67879,1724,2426,0.66021,0.69738
2002,46-65 y.,No migration background,No,0.32121,702,2426,0.30262,0.33979
2002,46-65 y.,Direct migration background,Yes,0.56228,157,256,0.50139,0.62317
2002,46-65 y.,Direct migration background,No,0.43772,99,256,0.37683,0.49861
2003,17-29 y.,No migration background,Yes,0.70626,754,1090,0.67920,0.73331
2003,17-29 y.,No migration background,No,0.29374,336,1090,0.26669,0.32080
2003,17-29 y.,Direct migration background,Yes,0.64206,65,98,0.54665,0.73746
2003,17-29 y.,Direct migration background,No,0.35794,33,98,0.26254,0.45335
2003,17-29 y.,Indirect migration background,Yes,0.66049,100,149,0.58420,0.73679
2003,17-29 y.,Indirect migration background,No,0.33951,49,149,0.26321,0.41580
2003,30-45 y.,No migration background,Yes,0.71248,2270,3169,0.69672,0.72824
2003,30-45 y.,No migration background,No,0.28752,899,3169,0.27176,0.30328
2003,30-45 y.,Direct migration background,Yes,0.66934,207,313,0.61714,0.72154
2003,30-45 y.,Direct migration background,No,0.33066,106,313,0.27846,0.38286
2003,30-45 y.,Indirect migration background,Yes,0.67305,61,92,0.57667,0.76943
2003,30-45 y.,Indirect migration background,No,0.32695,31,92,0.23057,0.42333
2003,46-65 y.,No migration background,Yes,0.68531,1687,2385,0.66667,0.70396
2003,46-65 y.,No migration background,No,0.31469,698,2385,0.29604,0.33333
2003,46-65 y.,Direct migration background,Yes,0.64700,141,236,0.58590,0.70810
2003,46-65 y.,Direct migration background,No,0.35300,95,236,0.29190,0.41410
2004,17-29 y.,No migration background,Yes,0.70426,724,1042,0.67653,0.73198
2004,17-29 y.,No migration background,No,0.29574,318,1042,0.26802,0.32347
2004,17-29 y.,Direct migration background,Yes,0.65241,61,61,0.53192,0.77291
2004,17-29 y.,Indirect migration background,Yes,0.71313,92,125,0.63352,0.79274
2004,17-29 y.,Indirect migration background,No,0.28687,33,125,0.20726,0.36648
2004,30-45 y.,No migration background,Yes,0.71586,2118,2938,0.69955,0.73217
2004,30-45 y.,No migration background,No,0.28414,820,2938,0.26783,0.30045
2004,30-45 y.,Direct migration background,Yes,0.69213,191,289,0.63882,0.74545
2004,30-45 y.,Direct migration background,No,0.30787,98,289,0.25455,0.36118
2004,30-45 y.,Indirect migration background,Yes,0.72433,71,71,0.61964,0.82901
2004,46-65 y.,No migration background,Yes,0.69235,1741,2436,0.67402,0.71068
2004,46-65 y.,No migration background,No,0.30765,695,2436,0.28932,0.32598
2004,46-65 y.,Direct migration background,Yes,0.61375,151,231,0.55083,0.67668
2004,46-65 y.,Direct migration background,No,0.38625,80,231,0.32332,0.44917
2005,17-29 y.,No migration background,Yes,0.66696,672,985,0.63751,0.69641
2005,17-29 y.,No migration background,No,0.33304,313,985,0.30359,0.36249
2005,17-29 y.,Direct migration background,Yes,0.68704,51,51,0.55851,0.81557
2005,17-29 y.,Indirect migration background,Yes,0.72379,92,133,0.64751,0.80006
2005,17-29 y.,Indirect migration background,No,0.27621,41,133,0.19994,0.35249
2005,30-45 y.,No migration background,Yes,0.72594,1937,2684,0.70907,0.74282
2005,30-45 y.,No migration background,No,0.27406,747,2684,0.25718,0.29093
2005,30-45 y.,Direct migration background,Yes,0.64504,187,275,0.58839,0.70170
2005,30-45 y.,Direct migration background,No,0.35496,88,275,0.29830,0.41161
2005,30-45 y.,Indirect migration background,Yes,0.83200,81,81,0.75008,0.91393
2005,46-65 y.,No migration background,Yes,0.69616,1612,2252,0.67716,0.71516
2005,46-65 y.,No migration background,No,0.30384,640,2252,0.28484,0.32284
2005,46-65 y.,Direct migration background,Yes,0.60906,144,221,0.54458,0.67354
2005,46-65 y.,Direct migration background,No,0.39094,77,221,0.32646,0.45542
2006,17-29 y.,No migration background,Yes,0.69076,741,1043,0.66270,0.71882
2006,17-29 y.,No migration background,No,0.30924,302,1043,0.28118,0.33730
2006,17-29 y.,Direct migration background,Yes,0.66953,59,59,0.54847,0.79059
2006,17-29 y.,Indirect migration background,Yes,0.73010,103,103,0.64395,0.81625
2006,30-45 y.,No migration background,Yes,0.74092,2145,2890,0.72495,0.75690
2006,30-45 y.,No migration background,No,0.25908,745,2890,0.24310,0.27505
2006,30-45 y.,Direct migration background,Yes,0.71741,207,293,0.66576,0.76905
2006,30-45 y.,Direct migration background,No,0.28259,86,293,0.23095,0.33424
2006,30-45 y.,Indirect migration background,Yes,0.79561,105,105,0.71811,0.87311
2006,46-65 y.,No migration background,Yes,0.71589,1894,2602,0.69855,0.73322
2006,46-65 y.,No migration background,No,0.28411,708,2602,0.26678,0.30145
2006,46-65 y.,Direct migration background,Yes,0.64770,161,237,0.58676,0.70865
2006,46-65 y.,Direct migration background,No,0.35230,76,237,0.29135,0.41324
2007,17-29 y.,No migration background,Yes,0.72901,679,944,0.70064,0.75738
2007,17-29 y.,No migration background,No,0.27099,265,944,0.24262,0.29936
2007,17-29 y.,Direct migration background,Yes,0.77574,58,58,0.66746,0.88402
2007,17-29 y.,Indirect migration background,Yes,0.69407,91,130,0.61455,0.77359
2007,17-29 y.,Indirect migration background,No,0.30593,39,130,0.22641,0.38545
2007,30-45 y.,No migration background,Yes,0.76800,2031,2660,0.75195,0.78404
2007,30-45 y.,No migration background,No,0.23200,629,2660,0.21596,0.24805
2007,30-45 y.,Direct migration background,Yes,0.79706,186,250,0.74711,0.84702
2007,30-45 y.,Direct migration background,No,0.20294,64,250,0.15298,0.25289
2007,30-45 y.,Indirect migration background,Yes,0.76624,105,105,0.68490,0.84758
2007,46-65 y.,No migration background,Yes,0.71403,1824,2513,0.69636,0.73171
2007,46-65 y.,No migration background,No,0.28597,689,2513,0.26829,0.30364
2007,46-65 y.,Direct migration background,Yes,0.69804,141,195,0.63344,0.76265
2007,46-65 y.,Direct migration background,No,0.30196,54,195,0.23735,0.36656
2008,17-29 y.,No migration background,Yes,0.69652,677,947,0.66722,0.72582
2008,17-29 y.,No migration background,No,0.30348,270,947,0.27418,0.33278
2008,17-29 y.,Direct migration background,Yes,0.79807,51,51,0.68680,0.90934
2008,17-29 y.,Indirect migration background,Yes,0.76173,88,124,0.68644,0.83702
2008,17-29 y.,Indirect migration background,No,0.23827,36,124,0.16298,0.31356
2008,30-45 y.,No migration background,Yes,0.75505,1888,2521,0.73826,0.77184
2008,30-45 y.,No migration background,No,0.24495,633,2521,0.22816,0.26174
2008,30-45 y.,Direct migration background,Yes,0.76252,175,239,0.70846,0.81658
2008,30-45 y.,Direct migration background,No,0.23748,64,239,0.18342,0.29154
2008,30-45 y.,Indirect migration background,Yes,0.77262,91,123,0.69824,0.84699
2008,30-45 y.,Indirect migration background,No,0.22738,32,123,0.15301,0.30176
2008,46-65 y.,No migration background,Yes,0.69059,1815,2558,0.67268,0.70851
2008,46-65 y.,No migration background,No,0.30941,743,2558,0.29149,0.32732
2008,46-65 y.,Direct migration background,Yes,0.70502,152,204,0.64229,0.76776
2008,46-65 y.,Direct migration background,No,0.29498,52,204,0.23224,0.35771
2009,17-29 y.,No migration background,Yes,0.69051,561,808,0.65862,0.72241
2009,17-29 y.,No migration background,No,0.30949,247,808,0.27759,0.34138
2009,17-29 y.,Direct migration background,Yes,0.66328,33,33,0.49954,0.82703
2009,17-29 y.,Indirect migration background,Yes,0.66513,70,104,0.57398,0.75627
2009,17-29 y.,Indirect migration background,No,0.33487,34,104,0.24373,0.42602
2009,30-45 y.,No migration background,Yes,0.75553,1615,2206,0.73759,0.77347
2009,30-45 y.,No migration background,No,0.24447,591,2206,0.22653,0.26241
2009,30-45 y.,Direct migration background,Yes,0.68895,123,184,0.62187,0.75602
2009,30-45 y.,Direct migration background,No,0.31105,61,184,0.24398,0.37813
2009,30-45 y.,Indirect migration background,Yes,0.73728,96,130,0.66133,0.81323
2009,30-45 y.,Indirect migration background,No,0.26272,34,130,0.18677,0.33867
2009,46-65 y.,No migration background,Yes,0.68124,1651,2350,0.66239,0.70008
2009,46-65 y.,No migration background,No,0.31876,699,2350,0.29992,0.33761
2009,46-65 y.,Direct migration background,Yes,0.63473,101,160,0.55988,0.70957
2009,46-65 y.,Direct migration background,No,0.36527,59,160,0.29043,0.44012
2010,17-29 y.,No migration background,Yes,0.65660,642,961,0.62656,0.68664
2010,17-29 y.,No migration background,No,0.34340,319,961,0.31336,0.37344
2010,17-29 y.,Direct migration background,Yes,0.57351,81,119,0.48427,0.66275
2010,17-29 y.,Direct migration background,No,0.42649,38,119,0.33725,0.51573
2010,17-29 y.,Indirect migration background,Yes,0.69774,77,110,0.61153,0.78396
2010,17-29 y.,Indirect migration background,No,0.30226,33,110,0.21604,0.38847
2010,30-45 y.,No migration background,Yes,0.71085,2514,3548,0.69593,0.72577
2010,30-45 y.,No migration background,No,0.28915,1034,3548,0.27423,0.30407
2010,30-45 y.,Direct migration background,Yes,0.76544,333,474,0.72725,0.80362
2010,30-45 y.,Direct migration background,No,0.23456,141,474,0.19638,0.27275
2010,30-45 y.,Indirect migration background,Yes,0.70090,145,217,0.63984,0.76196
2010,30-45 y.,Indirect migration background,No,0.29910,72,217,0.23804,0.36016
2010,46-65 y.,No migration background,Yes,0.65556,1811,2685,0.63758,0.67354
2010,46-65 y.,No migration background,No,0.34444,874,2685,0.32646,0.36242
2010,46-65 y.,Direct migration background,Yes,0.66216,126,181,0.59306,0.73125
2010,46-65 y.,Direct migration background,No,0.33784,55,181,0.26875,0.40694
2011,17-29 y.,No migration background,Yes,0.72467,754,1052,0.69767,0.75168
2011,17-29 y.,No migration background,No,0.27533,298,1052,0.24832,0.30233
2011,17-29 y.,Direct migration background,Yes,0.86423,101,101,0.79709,0.93137
2011,17-29 y.,Indirect migration background,Yes,0.79448,92,129,0.72448,0.86449
2011,17-29 y.,Indirect migration background,No,0.20552,37,129,0.13551,0.27552
2011,30-45 y.,No migration background,Yes,0.77656,3084,4057,0.76374,0.78938
2011,30-45 y.,No migration background,No,0.22344,973,4057,0.21062,0.23626
2011,30-45 y.,Direct migration background,Yes,0.72503,397,545,0.68751,0.76255
2011,30-45 y.,Direct migration background,No,0.27497,148,545,0.23745,0.31249
2011,30-45 y.,Indirect migration background,Yes,0.73336,216,277,0.68119,0.78553
2011,30-45 y.,Indirect migration background,No,0.26664,61,277,0.21447,0.31881
2011,46-65 y.,No migration background,Yes,0.70912,2576,3567,0.69421,0.72403
2011,46-65 y.,No migration background,No,0.29088,991,3567,0.27597,0.30579
2011,46-65 y.,Direct migration background,Yes,0.75007,227,301,0.70107,0.79906
2011,46-65 y.,Direct migration background,No,0.24993,74,301,0.20094,0.29893
2011,46-65 y.,Indirect migration background,Yes,0.80211,37,37,0.67196,0.93226
2012,17-29 y.,No migration background,Yes,0.73111,778,1075,0.70459,0.75763
2012,17-29 y.,No migration background,No,0.26889,297,1075,0.24237,0.29541
2012,17-29 y.,Direct migration background,Yes,0.67893,85,117,0.59397,0.76390
2012,17-29 y.,Direct migration background,No,0.32107,32,117,0.23610,0.40603
2012,17-29 y.,Indirect migration background,Yes,0.79367,94,128,0.72329,0.86405
2012,17-29 y.,Indirect migration background,No,0.20633,34,128,0.13595,0.27671
2012,30-45 y.,No migration background,Yes,0.75792,2888,3900,0.74447,0.77136
2012,30-45 y.,No migration background,No,0.24208,1012,3900,0.22864,0.25553
2012,30-45 y.,Direct migration background,Yes,0.69901,385,550,0.66064,0.73738
2012,30-45 y.,Direct migration background,No,0.30099,165,550,0.26262,0.33936
2012,30-45 y.,Indirect migration background,Yes,0.78547,211,283,0.73756,0.83338
2012,30-45 y.,Indirect migration background,No,0.21453,72,283,0.16662,0.26244
2012,46-65 y.,No migration background,Yes,0.68696,2690,3834,0.67228,0.70164
2012,46-65 y.,No migration background,No,0.31304,1144,3834,0.29836,0.32772
2012,46-65 y.,Direct migration background,Yes,0.65175,224,345,0.60140,0.70209
2012,46-65 y.,Direct migration background,No,0.34825,121,345,0.29791,0.39860
2012,46-65 y.,Indirect migration background,Yes,0.69518,45,45,0.55916,0.83120
2013,17-29 y.,No migration background,Yes,0.71915,718,990,0.69114,0.74716
2013,17-29 y.,No migration background,No,0.28085,272,990,0.25284,0.30886
2013,17-29 y.,Direct migration background,Yes,0.76028,229,318,0.71328,0.80727
2013,17-29 y.,Direct migration background,No,0.23972,89,318,0.19273,0.28672
2013,17-29 y.,Indirect migration background,Yes,0.75280,194,261,0.70036,0.80524
2013,17-29 y.,Indirect migration background,No,0.24720,67,261,0.19476,0.29964
2013,30-45 y.,No migration background,Yes,0.74601,2634,3513,0.73162,0.76041
2013,30-45 y.,No migration background,No,0.25399,879,3513,0.23959,0.26838
2013,30-45 y.,Direct migration background,Yes,0.67965,804,1145,0.65261,0.70669
2013,30-45 y.,Direct migration background,No,0.32035,341,1145,0.29331,0.34739
2013,30-45 y.,Indirect migration background,Yes,0.77640,294,392,0.73510,0.81770
2013,30-45 y.,Indirect migration background,No,0.22360,98,392,0.18230,0.26490
2013,46-65 y.,No migration background,Yes,0.71424,2596,3634,0.69955,0.72893
2013,46-65 y.,No migration background,No,0.28576,1038,3634,0.27107,0.30045
2013,46-65 y.,Direct migration background,Yes,0.69747,427,622,0.66134,0.73360
2013,46-65 y.,Direct migration background,No,0.30253,195,622,0.26640,0.33866
2013,46-65 y.,Indirect migration background,Yes,0.75132,55,55,0.63603,0.86661
2014,17-29 y.,No migration background,Yes,0.72313,696,959,0.69479,0.75146
2014,17-29 y.,No migration background,No,0.27687,263,959,0.24854,0.30521
2014,17-29 y.,Direct migration background,Yes,0.78712,163,224,0.73339,0.84085
2014,17-29 y.,Direct migration background,No,0.21288,61,224,0.15915,0.26661
2014,17-29 y.,Indirect migration background,Yes,0.72229,162,238,0.66527,0.77931
2014,17-29 y.,Indirect migration background,No,0.27771,76,238,0.22069,0.33473
2014,30-45 y.,No migration background,Yes,0.77403,2324,3068,0.75923,0.78883
2014,30-45 y.,No migration background,No,0.22597,744,3068,0.21117,0.24077
2014,30-45 y.,Direct migration background,Yes,0.73971,666,929,0.71148,0.76794
2014,30-45 y.,Direct migration background,No,0.26029,263,929,0.23206,0.28852
2014,30-45 y.,Indirect migration background,Yes,0.83003,255,319,0.78875,0.87131
2014,30-45 y.,Indirect migration background,No,0.16997,64,319,0.12869,0.21125
2014,46-65 y.,No migration background,Yes,0.69696,2491,3576,0.68190,0.71203
2014,46-65 y.,No migration background,No,0.30304,1085,3576,0.28797,0.31810
2014,46-65 y.,Direct migration background,Yes,0.68154,340,522,0.64154,0.72155
2014,46-65 y.,Direct migration background,No,0.31846,182,522,0.27845,0.35846
2014,46-65 y.,Indirect migration background,Yes,0.70797,58,58,0.58993,0.82601
2015,17-29 y.,No migration background,Yes,0.73874,704,925,0.71041,0.76707
2015,17-29 y.,No migration background,No,0.26126,221,925,0.23293,0.28959
2015,17-29 y.,Direct migration background,Yes,0.77274,195,276,0.72321,0.82227
2015,17-29 y.,Direct migration background,No,0.22726,81,276,0.17773,0.27679
2015,17-29 y.,Indirect migration background,Yes,0.75633,158,215,0.69881,0.81384
2015,17-29 y.,Indirect migration background,No,0.24367,57,215,0.18616,0.30119
2015,30-45 y.,No migration background,Yes,0.79480,2151,2719,0.77962,0.80998
2015,30-45 y.,No migration background,No,0.20520,568,2719,0.19002,0.22038
2015,30-45 y.,Direct migration background,Yes,0.76851,766,1026,0.74269,0.79433
2015,30-45 y.,Direct migration background,No,0.23149,260,1026,0.20567,0.25731
2015,30-45 y.,Indirect migration background,Yes,0.76362,212,283,0.71403,0.81321
2015,30-45 y.,Indirect migration background,No,0.23638,71,283,0.18679,0.28597
2015,46-65 y.,No migration background,Yes,0.75232,2616,3406,0.73782,0.76682
2015,46-65 y.,No migration background,No,0.24768,790,3406,0.23318,0.26218
2015,46-65 y.,Direct migration background,Yes,0.74293,374,521,0.70537,0.78049
2015,46-65 y.,Direct migration background,No,0.25707,147,521,0.21951,0.29463
2015,46-65 y.,Indirect migration background,Yes,0.75905,54,54,0.64391,0.87419
2016,17-29 y.,No migration background,Yes,0.73883,658,863,0.70951,0.76816
2016,17-29 y.,No migration background,No,0.26117,205,863,0.23184,0.29049
2016,17-29 y.,Direct migration background,Yes,0.79884,181,229,0.74681,0.85088
2016,17-29 y.,Direct migration background,No,0.20116,48,229,0.14912,0.25319
2016,17-29 y.,Indirect migration background,Yes,0.74814,136,183,0.68507,0.81120
2016,17-29 y.,Indirect migration background,No,0.25186,47,183,0.18880,0.31493
2016,30-45 y.,No migration background,Yes,0.78285,1947,2497,0.76667,0.79902
2016,30-45 y.,No migration background,No,0.21715,550,2497,0.20098,0.23333
2016,30-45 y.,Direct migration background,Yes,0.73549,665,887,0.70645,0.76454
2016,30-45 y.,Direct migration background,No,0.26451,222,887,0.23546,0.29355
2016,30-45 y.,Indirect migration background,Yes,0.76940,215,280,0.71997,0.81882
2016,30-45 y.,Indirect migration background,No,0.23060,65,280,0.18118,0.28003
2016,46-65 y.,No migration background,Yes,0.76020,2625,3456,0.74596,0.77444
2016,46-65 y.,No migration background,No,0.23980,831,3456,0.22556,0.25404
2016,46-65 y.,Direct migration background,Yes,0.73976,353,501,0.70130,0.77822
2016,46-65 y.,Direct migration background,No,0.26024,148,501,0.22178,0.29870
2016,46-65 y.,Indirect migration background,Yes,0.83071,61,61,0.73583,0.92560
2016,66 and older,No migration background,Yes,0.72043,31,31,0.55983,0.88102
2017,17-29 y.,No migration background,Yes,0.77856,826,1075,0.75372,0.80339
2017,17-29 y.,No migration background,No,0.22144,249,1075,0.19661,0.24628
2017,17-29 y.,Direct migration background,Yes,0.81972,159,206,0.76709,0.87234
2017,17-29 y.,Direct migration background,No,0.18028,47,206,0.12766,0.23291
2017,17-29 y.,Indirect migration background,Yes,0.69232,152,202,0.62852,0.75613
2017,17-29 y.,Indirect migration background,No,0.30768,50,202,0.24387,0.37148
2017,30-45 y.,No migration background,Yes,0.78915,2033,2574,0.77339,0.80491
2017,30-45 y.,No migration background,No,0.21085,541,2574,0.19509,0.22661
2017,30-45 y.,Direct migration background,Yes,0.77351,621,826,0.74495,0.80207
2017,30-45 y.,Direct migration background,No,0.22649,205,826,0.19793,0.25505
2017,30-45 y.,Indirect migration background,Yes,0.79864,213,273,0.75099,0.84630
2017,30-45 y.,Indirect migration background,No,0.20136,60,273,0.15370,0.24901
2017,46-65 y.,No migration background,Yes,0.74220,2914,3898,0.72846,0.75593
2017,46-65 y.,No migration background,No,0.25780,984,3898,0.24407,0.27154
2017,46-65 y.,Direct migration background,Yes,0.72808,374,542,0.69058,0.76557
2017,46-65 y.,Direct migration background,No,0.27192,168,542,0.23443,0.30942
2017,46-65 y.,Indirect migration background,Yes,0.81797,62,62,0.72113,0.91480
2017,66 and older,No migration background,Yes,0.72716,31,31,0.56776,0.88655
2018,17-29 y.,No migration background,Yes,0.77293,860,1130,0.74849,0.79736
2018,17-29 y.,No migration background,No,0.22707,270,1130,0.20264,0.25151
2018,17-29 y.,Direct migration background,Yes,0.81642,195,266,0.76981,0.86303
2018,17-29 y.,Direct migration background,No,0.18358,71,266,0.13697,0.23019
2018,17-29 y.,Indirect migration background,Yes,0.78970,163,214,0.73497,0.84443
2018,17-29 y.,Indirect migration background,No,0.21030,51,214,0.15557,0.26503
2018,30-45 y.,No migration background,Yes,0.77886,1940,2538,0.76271,0.79501
2018,30-45 y.,No migration background,No,0.22114,598,2538,0.20499,0.23729
2018,30-45 y.,Direct migration background,Yes,0.75095,680,935,0.72322,0.77869
2018,30-45 y.,Direct migration background,No,0.24905,255,935,0.22131,0.27678
2018,30-45 y.,Indirect migration background,Yes,0.79995,215,282,0.75317,0.84672
2018,30-45 y.,Indirect migration background,No,0.20005,67,282,0.15328,0.24683
2018,46-65 y.,No migration background,Yes,0.72609,2881,4007,0.71228,0.73990
2018,46-65 y.,No migration background,No,0.27391,1126,4007,0.26010,0.28772
2018,46-65 y.,Direct migration background,Yes,0.72582,407,597,0.69000,0.76163
2018,46-65 y.,Direct migration background,No,0.27418,190,597,0.23837,0.31000
2018,46-65 y.,Indirect migration background,Yes,0.84220,88,88,0.76559,0.91880
2019,17-29 y.,No migration background,Yes,0.79072,784,1012,0.76564,0.81579
2019,17-29 y.,No migration background,No,0.20928,228,1012,0.18421,0.23436
2019,17-29 y.,Direct migration background,Yes,0.74939,148,220,0.69199,0.80678
2019,17-29 y.,Direct migration background,No,0.25061,72,220,0.19322,0.30801
2019,17-29 y.,Indirect migration background,Yes,0.72654,132,181,0.66142,0.79166
2019,17-29 y.,Indirect migration background,No,0.27346,49,181,0.20834,0.33858
2019,30-45 y.,No migration background,Yes,0.80118,1796,2253,0.78469,0.81766
2019,30-45 y.,No migration background,No,0.19882,457,2253,0.18234,0.21531
2019,30-45 y.,Direct migration background,Yes,0.77227,565,757,0.74238,0.80217
2019,30-45 y.,Direct migration background,No,0.22773,192,757,0.19783,0.25762
2019,30-45 y.,Indirect migration background,Yes,0.77587,189,258,0.72489,0.82686
2019,30-45 y.,Indirect migration background,No,0.22413,69,258,0.17314,0.27511
2019,46-65 y.,No migration background,Yes,0.74405,2832,3791,0.73016,0.75795
2019,46-65 y.,No migration background,No,0.25595,959,3791,0.24205,0.26984
2019,46-65 y.,Direct migration background,Yes,0.76553,407,547,0.72999,0.80107
2019,46-65 y.,Direct migration background,No,0.23447,140,547,0.19893,0.27001
2019,46-65 y.,Indirect migration background,Yes,0.72155,87,87,0.62681,0.81628
2019,66 and older,No migration background,Yes,0.79773,50,50,0.68525,0.91020
2020,17-29 y.,No migration background,Yes,0.68663,690,1022,0.65818,0.71509
2020,17-29 y.,No migration background,No,0.31337,332,1022,0.28491,0.34182
2020,17-29 y.,Direct migration background,Yes,0.65554,274,474,0.61271,0.69836
2020,17-29 y.,Direct migration background,No,0.34446,200,474,0.30164,0.38729
2020,17-29 y.,Indirect migration background,Yes,0.64874,132,212,0.58433,0.71315
2020,17-29 y.,Indirect migration background,No,0.35126,80,212,0.28685,0.41567
2020,30-45 y.,No migration background,Yes,0.68265,1528,2281,0.66355,0.70176
2020,30-45 y.,No migration background,No,0.31735,753,2281,0.29824,0.33645
2020,30-45 y.,Direct migration background,Yes,0.61395,679,1139,0.58567,0.64224
2020,30-45 y.,Direct migration background,No,0.38605,460,1139,0.35776,0.41433
2020,30-45 y.,Indirect migration background,Yes,0.61940,172,281,0.56253,0.67627
