year,bula_h,hhtyp,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,North Rhine-Westphalia,Single parent,No,0.98489,312,312,0.97134,0.99845
2017,North Rhine-Westphalia,Couple with children,No,0.97543,1160,1160,0.96651,0.98434
2017,North Rhine-Westphalia,Other Combinations,No,0.98385,63,63,0.95246,1.01523
2017,Hesse,Single-person household,No,0.96311,231,231,0.93875,0.98747
2017,Hesse,Couple without children,No,0.97161,273,273,0.95187,0.99135
2017,Hesse,Couple with children,No,0.96888,373,373,0.95124,0.98653
2017,Hesse,Other Combinations,No,0.97328,32,32,0.91651,1.03005
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99375,215,215,0.98319,1.00431
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96582,244,244,0.94298,0.98867
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.99431,289,289,0.98563,1.00300
2017,Baden-Wuerttemberg,Single-person household,No,0.98205,366,366,0.96843,0.99567
2017,Baden-Wuerttemberg,Couple without children,No,0.96034,476,476,0.94280,0.97789
2017,Baden-Wuerttemberg,Single parent,No,0.96012,130,130,0.92635,0.99389
2017,Baden-Wuerttemberg,Couple with children,No,0.94048,663,663,0.92246,0.95851
2017,Bavaria,Single-person household,No,0.97336,578,578,0.96023,0.98650
2017,Bavaria,Couple without children,No,0.97884,685,685,0.96805,0.98962
2017,Bavaria,Single parent,No,0.98808,239,239,0.97430,1.00187
2017,Bavaria,Couple with children,No,0.94660,880,880,0.93174,0.96147
2017,Berlin,Single-person household,No,0.99013,246,246,0.97776,1.00251
2017,Berlin,Couple without children,No,0.99591,182,182,0.98661,1.00521
2017,Berlin,Single parent,No,0.97225,66,66,0.93232,1.01218
2017,Berlin,Couple with children,No,0.99322,144,144,0.97977,1.00667
2017,Brandenburg,Single-person household,No,0.99442,154,154,0.98261,1.00622
2017,Brandenburg,Couple without children,No,0.95158,221,221,0.92321,0.97994
2017,Brandenburg,Couple with children,No,0.99189,166,166,0.97821,1.00558
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.99644,120,120,0.98574,1.00714
2017,Mecklenburg-Western Pomerania,Couple without children,No,0.98782,112,112,0.96741,1.00823
2017,Mecklenburg-Western Pomerania,Single parent,No,0.99090,36,36,0.95943,1.02236
2017,Mecklenburg-Western Pomerania,Couple with children,No,0.99513,87,87,0.98042,1.00984
2017,Saxony,Single-person household,No,0.98799,269,269,0.97495,1.00103
2017,Saxony,Couple without children,No,0.98317,312,312,0.96887,0.99747
2017,Saxony,Single parent,No,0.98621,95,95,0.96264,1.00979
2017,Saxony,Couple with children,No,0.94662,268,268,0.91966,0.97359
2017,Saxony-Anhalt,Single-person household,No,0.95593,146,146,0.92251,0.98934
2017,Saxony-Anhalt,Couple without children,No,0.98552,188,188,0.96839,1.00264
2017,Saxony-Anhalt,Single parent,No,0.98628,72,72,0.95921,1.01334
2017,Saxony-Anhalt,Couple with children,No,0.97535,139,139,0.94948,1.00122
2017,Thuringa,Single-person household,No,0.99600,172,172,0.98653,1.00546
2017,Thuringa,Couple without children,No,0.99643,193,193,0.98800,1.00487
2017,Thuringa,Couple with children,No,0.96212,157,157,0.93216,0.99208
2018,Schleswig-Holstein,Single-person household,No,0.94337,128,128,0.90317,0.98357
2018,Schleswig-Holstein,Couple without children,No,0.95437,151,151,0.92097,0.98776
2018,Schleswig-Holstein,Couple with children,No,0.97130,193,193,0.94768,0.99491
2018,Hamburg,Single-person household,No,0.99135,85,85,0.97156,1.01115
2018,Hamburg,Couple with children,No,0.96545,96,96,0.92872,1.00218
2018,Lower Saxony,Single-person household,No,0.98608,354,354,0.97386,0.99830
2018,Lower Saxony,Couple without children,No,0.98477,438,438,0.97329,0.99625
2018,Lower Saxony,Single parent,No,0.98935,144,144,0.97252,1.00617
2018,Lower Saxony,Couple with children,No,0.96239,483,483,0.94541,0.97938
2018,North Rhine-Westphalia,Single-person household,No,0.97642,726,726,0.96537,0.98746
2018,North Rhine-Westphalia,Couple without children,No,0.97266,880,880,0.96187,0.98344
2018,North Rhine-Westphalia,Single parent,No,0.97143,318,318,0.95308,0.98977
2018,North Rhine-Westphalia,Couple with children,No,0.98378,1099,1099,0.97631,0.99125
2018,North Rhine-Westphalia,Other Combinations,No,0.99912,58,58,0.99141,1.00682
2018,Hesse,Single-person household,No,0.96947,244,244,0.94784,0.99110
2018,Hesse,Couple without children,No,0.97283,260,260,0.95304,0.99263
2018,Hesse,Single parent,No,0.97917,106,106,0.95185,1.00649
2018,Hesse,Couple with children,No,0.94689,328,328,0.92259,0.97120
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97838,223,223,0.95925,0.99751
2018,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98973,255,255,0.97733,1.00213
2018,"Rhineland-Palatinate, Saarland",Single parent,No,0.99511,81,81,0.97983,1.01040
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95250,279,279,0.92749,0.97750
2018,Baden-Wuerttemberg,Single-person household,No,0.99296,361,361,0.98432,1.00160
2018,Baden-Wuerttemberg,Couple without children,No,0.96772,453,453,0.95143,0.98402
2018,Baden-Wuerttemberg,Single parent,No,0.94353,122,122,0.90241,0.98466
2018,Baden-Wuerttemberg,Couple with children,No,0.95449,605,605,0.93787,0.97111
2018,Bavaria,Single-person household,No,0.98543,597,597,0.97581,0.99505
2018,Bavaria,Couple without children,No,0.97675,650,650,0.96516,0.98834
2018,Bavaria,Single parent,No,0.94298,234,234,0.91320,0.97275
2018,Bavaria,Couple with children,No,0.96135,808,808,0.94805,0.97465
2018,Berlin,Single-person household,No,0.99201,282,282,0.98161,1.00242
2018,Berlin,Couple without children,No,0.96529,180,180,0.93847,0.99211
2018,Berlin,Single parent,No,0.96766,64,64,0.92397,1.01134
2018,Berlin,Couple with children,No,0.98026,142,142,0.95729,1.00322
2018,Brandenburg,Single-person household,No,0.99274,173,173,0.98004,1.00543
2018,Brandenburg,Couple without children,No,0.99067,228,228,0.97816,1.00318
2018,Brandenburg,Couple with children,No,0.98500,160,160,0.96611,1.00389
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.99430,125,125,0.98104,1.00755
2018,Mecklenburg-Western Pomerania,Couple without children,No,0.96128,116,116,0.92602,0.99654
2018,Mecklenburg-Western Pomerania,Couple with children,No,0.98655,94,94,0.96313,1.00996
2018,Saxony,Single-person household,No,0.99054,284,284,0.97927,1.00182
2018,Saxony,Couple without children,No,0.98335,309,309,0.96906,0.99764
2018,Saxony,Single parent,No,0.99530,92,92,0.98124,1.00935
2018,Saxony,Couple with children,No,0.97286,263,263,0.95318,0.99254
2018,Saxony-Anhalt,Single-person household,No,0.99919,171,171,0.99493,1.00346
2018,Saxony-Anhalt,Couple without children,No,0.98702,179,179,0.97039,1.00365
2018,Saxony-Anhalt,Single parent,No,0.96502,67,67,0.92070,1.00935
2018,Thuringa,Single-person household,No,0.98986,162,162,0.97438,1.00533
2018,Thuringa,Couple without children,No,0.99076,192,192,0.97718,1.00433
2018,Thuringa,Single parent,No,0.96537,52,52,0.91519,1.01555
2018,Thuringa,Couple with children,No,0.99813,155,155,0.99130,1.00496
2019,Schleswig-Holstein,Single-person household,No,0.95800,124,124,0.92255,0.99345
2019,Schleswig-Holstein,Couple without children,No,0.98061,185,185,0.96068,1.00053
2019,Schleswig-Holstein,Single parent,No,0.98951,49,49,0.96068,1.01833
2019,Schleswig-Holstein,Couple with children,No,0.98817,203,203,0.97325,1.00308
2019,Hamburg,Single-person household,No,0.97625,91,91,0.94480,1.00771
2019,Hamburg,Couple without children,No,0.97579,114,114,0.94745,1.00413
2019,Hamburg,Single parent,No,0.98586,43,43,0.95016,1.02157
2019,Hamburg,Couple with children,No,0.99189,97,97,0.97395,1.00983
2019,Lower Saxony,Single-person household,No,0.97444,342,342,0.95769,0.99119
2019,Lower Saxony,Couple without children,No,0.98806,468,468,0.97820,0.99791
2019,Lower Saxony,Single parent,No,0.99816,146,146,0.99118,1.00514
2019,Lower Saxony,Couple with children,No,0.94011,480,480,0.91886,0.96136
2019,Bremen,Couple without children,No,0.98420,41,41,0.94555,1.02285
2019,North Rhine-Westphalia,Single-person household,No,0.98429,766,766,0.97547,0.99310
2019,North Rhine-Westphalia,Couple without children,No,0.97683,965,965,0.96734,0.98633
2019,North Rhine-Westphalia,Single parent,No,0.97262,282,282,0.95354,0.99170
2019,North Rhine-Westphalia,Couple with children,Yes,0.04197,38,1141,0.03033,0.05361
2019,North Rhine-Westphalia,Couple with children,No,0.95803,1103,1141,0.94639,0.96967
2019,North Rhine-Westphalia,Other Combinations,No,0.97988,52,52,0.94135,1.01842
2019,Hesse,Single-person household,No,0.96971,268,268,0.94915,0.99026
2019,Hesse,Couple without children,No,0.96434,334,334,0.94442,0.98426
2019,Hesse,Single parent,No,0.99851,99,99,0.99088,1.00615
2019,Hesse,Couple with children,No,0.95475,330,330,0.93229,0.97721
2019,"Rhineland-Palatinate, Saarland",Single-person household,No,0.98283,228,228,0.96593,0.99973
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99073,285,285,0.97959,1.00188
2019,"Rhineland-Palatinate, Saarland",Single parent,No,0.99316,79,79,0.97486,1.01145
2019,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96061,269,269,0.93733,0.98390
2019,Baden-Wuerttemberg,Single-person household,No,0.99382,378,378,0.98591,1.00173
2019,Baden-Wuerttemberg,Couple without children,No,0.95749,489,489,0.93958,0.97539
2019,Baden-Wuerttemberg,Single parent,No,0.99703,103,103,0.98648,1.00759
2019,Baden-Wuerttemberg,Couple with children,No,0.96161,624,624,0.94652,0.97670
2019,Bavaria,Single-person household,No,0.99074,633,633,0.98327,0.99821
2019,Bavaria,Couple without children,No,0.97709,725,725,0.96619,0.98798
2019,Bavaria,Single parent,No,0.99186,217,217,0.97988,1.00384
2019,Bavaria,Couple with children,No,0.97340,830,830,0.96245,0.98436
2019,Bavaria,Other Combinations,No,0.97651,44,44,0.93123,1.02178
2019,Berlin,Single-person household,No,0.97957,300,300,0.96354,0.99561
2019,Berlin,Couple without children,No,0.98616,191,191,0.96955,1.00277
2019,Berlin,Single parent,No,0.99153,70,70,0.96990,1.01315
2019,Berlin,Couple with children,No,0.97497,151,151,0.94997,0.99997
2019,Brandenburg,Single-person household,No,0.99376,177,177,0.98212,1.00539
2019,Brandenburg,Couple without children,No,0.97952,266,266,0.96246,0.99657
2019,Brandenburg,Couple with children,No,0.98363,189,189,0.96548,1.00177
2019,Mecklenburg-Western Pomerania,Single-person household,No,0.99263,111,111,0.97664,1.00861
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.98714,140,140,0.96841,1.00587
2019,Mecklenburg-Western Pomerania,Couple with children,No,0.97137,106,106,0.93947,1.00327
2019,Saxony,Single-person household,No,0.98913,271,271,0.97676,1.00150
2019,Saxony,Couple without children,No,0.98227,368,368,0.96877,0.99577
2019,Saxony,Single parent,No,0.98598,86,86,0.96098,1.01097
2019,Saxony,Couple with children,No,0.97972,273,273,0.96297,0.99647
2019,Saxony-Anhalt,Single-person household,No,0.99193,159,159,0.97798,1.00588
2019,Saxony-Anhalt,Couple without children,No,0.97892,192,192,0.95855,0.99929
2019,Saxony-Anhalt,Couple with children,No,0.99301,137,137,0.97900,1.00701
2019,Thuringa,Single-person household,No,0.99940,173,173,0.99575,1.00305
2019,Thuringa,Couple without children,No,0.96423,186,186,0.93746,0.99099
2019,Thuringa,Single parent,No,0.95874,48,48,0.90188,1.01560
2019,Thuringa,Couple with children,No,0.99888,159,159,0.99368,1.00409
2020,Schleswig-Holstein,Single-person household,No,0.98066,128,128,0.95671,1.00461
2020,Schleswig-Holstein,Couple without children,No,0.98443,160,160,0.96518,1.00367
2020,Schleswig-Holstein,Single parent,No,0.98011,45,45,0.93886,1.02137
2020,Schleswig-Holstein,Couple with children,No,0.90957,188,188,0.86847,0.95068
2020,Hamburg,Single-person household,No,0.96432,97,97,0.92721,1.00143
2020,Hamburg,Couple without children,No,0.99625,112,112,0.98488,1.00762
2020,Hamburg,Couple with children,No,0.97989,94,94,0.95136,1.00842
2020,Lower Saxony,Single-person household,No,0.96933,383,383,0.95204,0.98662
2020,Lower Saxony,Couple without children,No,0.97735,464,464,0.96380,0.99090
2020,Lower Saxony,Single parent,No,0.99096,136,136,0.97500,1.00693
2020,Lower Saxony,Couple with children,No,0.96813,443,443,0.95176,0.98451
2020,Bremen,Single-person household,No,0.98299,50,50,0.94679,1.01920
2020,Bremen,Couple without children,No,0.99575,42,42,0.97585,1.01566
2020,North Rhine-Westphalia,Single-person household,No,0.97475,900,900,0.96449,0.98500
2020,North Rhine-Westphalia,Couple without children,No,0.96910,993,993,0.95833,0.97987
2020,North Rhine-Westphalia,Single parent,No,0.98459,259,259,0.96956,0.99962
2020,North Rhine-Westphalia,Couple with children,Yes,0.02831,31,1094,0.01848,0.03814
2020,North Rhine-Westphalia,Couple with children,No,0.97169,1063,1094,0.96186,0.98152
2020,North Rhine-Westphalia,Other Combinations,No,0.89601,71,71,0.82450,0.96752
2020,Hesse,Single-person household,No,0.97697,334,334,0.96086,0.99308
2020,Hesse,Couple without children,No,0.97152,307,307,0.95288,0.99015
2020,Hesse,Single parent,No,0.98753,91,91,0.96460,1.01046
2020,Hesse,Couple with children,No,0.97161,326,326,0.95355,0.98966
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99161,237,237,0.97997,1.00325
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98278,273,273,0.96732,0.99824
2020,"Rhineland-Palatinate, Saarland",Single parent,No,0.99713,66,66,0.98411,1.01014
2020,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94629,246,246,0.91806,0.97452
2020,Baden-Wuerttemberg,Single-person household,No,0.97650,417,417,0.96194,0.99105
2020,Baden-Wuerttemberg,Couple without children,No,0.96579,500,500,0.94984,0.98174
2020,Baden-Wuerttemberg,Single parent,No,0.98380,117,117,0.96082,1.00677
2020,Baden-Wuerttemberg,Couple with children,No,0.97612,616,616,0.96405,0.98819
2020,Baden-Wuerttemberg,Other Combinations,No,0.89130,32,32,0.78172,1.00087
2020,Bavaria,Single-person household,No,0.98821,700,700,0.98021,0.99621
2020,Bavaria,Couple without children,No,0.96896,738,738,0.95644,0.98148
2020,Bavaria,Single parent,No,0.99210,216,216,0.98027,1.00393
2020,Bavaria,Couple with children,Yes,0.04690,31,845,0.03263,0.06116
2020,Bavaria,Couple with children,No,0.95310,814,845,0.93884,0.96737
2020,Bavaria,Other Combinations,No,0.95875,69,69,0.91149,1.00602
2020,Berlin,Single-person household,No,0.99086,364,364,0.98107,1.00065
2020,Berlin,Couple without children,No,0.97124,239,239,0.95001,0.99247
2020,Berlin,Single parent,No,0.88782,57,57,0.80516,0.97048
2020,Berlin,Couple with children,No,0.99591,157,157,0.98588,1.00593
2020,Brandenburg,Single-person household,No,0.99106,181,181,0.97730,1.00481
2020,Brandenburg,Couple without children,No,0.97938,243,243,0.96148,0.99729
2020,Brandenburg,Couple with children,No,0.98530,174,174,0.96737,1.00323
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.99940,113,113,0.99484,1.00395
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.97266,108,108,0.94175,1.00356
2020,Saxony,Single-person household,No,0.96417,284,284,0.94251,0.98582
2020,Saxony,Couple without children,No,0.97031,333,333,0.95205,0.98857
2020,Saxony,Single parent,No,0.97350,82,82,0.93853,1.00848
2020,Saxony,Couple with children,No,0.97253,239,239,0.95177,0.99330
2020,Saxony-Anhalt,Single-person household,No,0.98289,160,160,0.96274,1.00305
2020,Saxony-Anhalt,Couple without children,No,0.95106,183,183,0.91972,0.98241
2020,Saxony-Anhalt,Couple with children,No,0.94682,132,132,0.90839,0.98525
2020,Thuringa,Single-person household,No,0.99837,171,171,0.99230,1.00444
2020,Thuringa,Couple without children,No,0.95858,183,183,0.92963,0.98753
2020,Thuringa,Couple with children,No,0.96999,148,148,0.94241,0.99757
2021,Schleswig-Holstein,Single-person household,No,0.90495,93,93,0.84502,0.96488
2021,Schleswig-Holstein,Couple without children,No,0.98813,122,122,0.96884,1.00743
2021,Schleswig-Holstein,Single parent,No,0.94883,31,31,0.86998,1.02768
2021,Schleswig-Holstein,Couple with children,No,0.99660,154,154,0.98739,1.00582
2021,Hamburg,Single-person household,No,0.95135,81,81,0.90420,0.99849
2021,Hamburg,Couple without children,No,0.95509,84,84,0.91053,0.99965
2021,Hamburg,Couple with children,No,0.97775,61,61,0.94042,1.01507
2021,Lower Saxony,Single-person household,No,0.99242,283,283,0.98230,1.00254
2021,Lower Saxony,Couple without children,No,0.95928,316,316,0.93745,0.98110
2021,Lower Saxony,Single parent,No,0.98370,91,91,0.95754,1.00986
2021,Lower Saxony,Couple with children,No,0.97852,309,309,0.96233,0.99471
2021,North Rhine-Westphalia,Single-person household,No,0.99230,615,615,0.98538,0.99921
2021,North Rhine-Westphalia,Couple without children,No,0.97912,656,656,0.96817,0.99007
2021,North Rhine-Westphalia,Single parent,No,0.91708,155,155,0.87353,0.96064
2021,North Rhine-Westphalia,Couple with children,No,0.96890,699,699,0.95602,0.98178
2021,North Rhine-Westphalia,Other Combinations,No,0.91571,62,62,0.84599,0.98543
2021,Hesse,Single-person household,No,0.96926,203,203,0.94546,0.99307
2021,Hesse,Couple without children,No,0.96394,204,204,0.93830,0.98959
2021,Hesse,Single parent,No,0.95954,57,57,0.90793,1.01115
2021,Hesse,Couple with children,No,0.97595,180,180,0.95351,0.99840
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97506,145,145,0.94959,1.00053
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99159,159,159,0.97735,1.00583
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.97923,149,149,0.95625,1.00221
2021,Baden-Wuerttemberg,Single-person household,No,0.98436,306,306,0.97044,0.99829
2021,Baden-Wuerttemberg,Couple without children,No,0.96772,355,355,0.94930,0.98613
2021,Baden-Wuerttemberg,Single parent,No,0.99722,84,84,0.98591,1.00854
2021,Baden-Wuerttemberg,Couple with children,No,0.98084,403,403,0.96744,0.99424
2021,Bavaria,Single-person household,No,0.98252,508,508,0.97111,0.99392
2021,Bavaria,Couple without children,No,0.96644,478,478,0.95028,0.98261
2021,Bavaria,Single parent,No,0.89044,125,125,0.83546,0.94542
2021,Bavaria,Couple with children,No,0.99047,519,519,0.98211,0.99884
2021,Berlin,Single-person household,No,0.99128,233,233,0.97932,1.00325
2021,Berlin,Couple without children,No,0.98633,148,148,0.96756,1.00510
2021,Berlin,Single parent,No,0.99672,38,38,0.97828,1.01515
2021,Berlin,Couple with children,No,0.93291,104,104,0.88460,0.98123
2021,Brandenburg,Single-person household,No,0.99732,119,119,0.98799,1.00665
2021,Brandenburg,Couple without children,No,0.97920,160,160,0.95702,1.00138
2021,Brandenburg,Couple with children,No,0.90927,108,108,0.85485,0.96369
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.99129,82,82,0.97106,1.01153
2021,Mecklenburg-Western Pomerania,Couple without children,No,0.99315,84,84,0.97541,1.01089
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.98883,55,55,0.96079,1.01686
2021,Saxony,Single-person household,No,0.99068,194,194,0.97712,1.00424
2021,Saxony,Couple without children,No,0.96687,259,259,0.94504,0.98871
2021,Saxony,Single parent,No,0.97188,71,71,0.93315,1.01061
2021,Saxony,Couple with children,No,0.98265,166,166,0.96273,1.00257
2021,Saxony-Anhalt,Single-person household,No,0.99656,115,115,0.98581,1.00731
2021,Saxony-Anhalt,Couple without children,No,0.98127,115,115,0.95638,1.00616
2021,Saxony-Anhalt,Single parent,No,0.86008,39,39,0.74978,0.97038
2021,Saxony-Anhalt,Couple with children,No,0.99677,73,73,0.98366,1.00988
2021,Thuringa,Single-person household,No,0.95889,117,117,0.92276,0.99502
2021,Thuringa,Couple without children,No,0.99798,126,126,0.99012,1.00585
2021,Thuringa,Couple with children,No,0.98237,83,83,0.95389,1.01085
2022,Schleswig-Holstein,Single-person household,No,0.99616,159,159,0.98653,1.00580
2022,Schleswig-Holstein,Couple without children,No,0.98626,203,203,0.97021,1.00231
2022,Schleswig-Holstein,Couple with children,No,0.97511,193,193,0.95308,0.99715
2022,Hamburg,Single-person household,No,0.99682,128,128,0.98702,1.00661
2022,Hamburg,Couple without children,No,0.96236,132,132,0.92977,0.99495
2022,Hamburg,Single parent,No,0.96294,35,35,0.89944,1.02644
2022,Hamburg,Couple with children,No,0.97253,93,93,0.93913,1.00593
2022,Lower Saxony,No answer / don't know,No,0.98554,32,32,0.94353,1.02756
2022,Lower Saxony,Single-person household,No,0.97979,435,435,0.96655,0.99303
2022,Lower Saxony,Couple without children,No,0.96325,472,472,0.94626,0.98024
2022,Lower Saxony,Single parent,No,0.99115,94,94,0.97212,1.01019
2022,Lower Saxony,Couple with children,No,0.96310,440,440,0.94546,0.98073
2022,Lower Saxony,Other Combinations,No,0.93502,89,89,0.88352,0.98652
2022,Bremen,Couple without children,No,0.96778,33,33,0.90659,1.02896
2022,North Rhine-Westphalia,No answer / don't know,No,0.96008,71,71,0.91421,1.00594
2022,North Rhine-Westphalia,Single-person household,No,0.98578,1066,1066,0.97867,0.99289
2022,North Rhine-Westphalia,Couple without children,Yes,0.02715,32,1185,0.01789,0.03641
2022,North Rhine-Westphalia,Couple without children,No,0.97285,1153,1185,0.96359,0.98211
2022,North Rhine-Westphalia,Single parent,No,0.98463,200,200,0.96754,1.00172
2022,North Rhine-Westphalia,Couple with children,Yes,0.03507,34,1117,0.02428,0.04586
2022,North Rhine-Westphalia,Couple with children,No,0.96493,1083,1117,0.95414,0.97572
2022,North Rhine-Westphalia,Other Combinations,No,0.94791,217,217,0.91828,0.97754
2022,Hesse,Single-person household,No,0.97153,373,373,0.95463,0.98843
2022,Hesse,Couple without children,No,0.96700,365,365,0.94864,0.98535
2022,Hesse,Single parent,No,0.92158,69,69,0.85769,0.98548
2022,Hesse,Couple with children,No,0.92359,307,307,0.89383,0.95336
2022,Hesse,Other Combinations,No,0.96238,56,56,0.91209,1.01267
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96891,256,256,0.94761,0.99022
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96284,264,264,0.93998,0.98570
2022,"Rhineland-Palatinate, Saarland",Single parent,No,0.96656,50,50,0.91622,1.01690
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.98380,222,222,0.96715,1.00044
2022,"Rhineland-Palatinate, Saarland",Other Combinations,No,0.96723,54,54,0.91930,1.01516
2022,Baden-Wuerttemberg,No answer / don't know,No,0.99029,57,57,0.96461,1.01597
2022,Baden-Wuerttemberg,Single-person household,No,0.96025,589,589,0.94446,0.97604
2022,Baden-Wuerttemberg,Couple without children,No,0.94689,600,600,0.92894,0.96485
2022,Baden-Wuerttemberg,Single parent,No,0.97174,101,101,0.93926,1.00422
2022,Baden-Wuerttemberg,Couple with children,Yes,0.04213,31,711,0.02735,0.05691
2022,Baden-Wuerttemberg,Couple with children,No,0.95787,680,711,0.94309,0.97265
