"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1997","Sonstige","2","35703.28","32370.5","287","33802.35","37604.21"
"1997","Sonstige","3","39214.62","37554","222","37369.22","41060.02"
"1997","Sonstige","4","45300.6","41561","104","42578.95","48022.25"
"1997","Sonstige","5 Einkommensstärkstes Quintil","60071.19","49792.5","32","54131.26","66011.12"
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17339.47","15598","936","16862.34","17816.6"
"1998","(Ehe-)Paar ohne Kind(er)","2","21859.96","19998.5","920","21411.31","22308.61"
"1998","(Ehe-)Paar ohne Kind(er)","3","26259.04","24693.5","1122","25893.92","26624.16"
"1998","(Ehe-)Paar ohne Kind(er)","4","33234.63","32648","854","32685.68","33783.58"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","49665.45","47079","526","48433.65","50897.25"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8381.47","8021.5","549","8070.68","8692.26"
"1998","1-Pers.- Haushalt","2","12799.13","12547","491","12482.5","13115.76"
"1998","1-Pers.- Haushalt","3","16540.97","16294","305","16072.59","17009.35"
"1998","1-Pers.- Haushalt","4","19880.56","20418","218","19131.04","20630.08"
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","30327.15","27945","143","27689.63","32964.67"
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","14696.68","14450.5","576","14181.27","15212.09"
"1998","Alleinerziehende","2","20704.07","19633.5","269","19862.73","21545.41"
"1998","Alleinerziehende","3","25009.82","23270","160","23523.28","26496.36"
"1998","Alleinerziehende","4","33454.57","30139","66","29607.09","37302.05"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","43353.95","43685","34","40377.35","46330.55"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","26343.7","24701.5","4036","26038.82","26648.58"
"1998","Paar mit Kind(ern)","2","32038.83","29914","3171","31707.02","32370.64"
"1998","Paar mit Kind(ern)","3","37120.79","34964","1833","36682.15","37559.43"
"1998","Paar mit Kind(ern)","4","48637.43","46426","1111","47547.01","49727.85"
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","68368.47","62548.5","431","66185.01","70551.93"
"1998","Sonstige","1 Einkommensschwächstes Quintil","29648.29","26740.5","342","28408.79","30887.79"
"1998","Sonstige","2","34880.03","33193.5","323","33310.38","36449.68"
"1998","Sonstige","3","40011.61","38846.5","177","38219.92","41803.3"
"1998","Sonstige","4","47338.19","45952.5","134","44615.65","50060.73"
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16827.14","15528.5","746","16304.52","17349.76"
"1999","(Ehe-)Paar ohne Kind(er)","2","21289.56","19608","908","20757.79","21821.33"
"1999","(Ehe-)Paar ohne Kind(er)","3","26615.21","25518","1114","26220.72","27009.7"
"1999","(Ehe-)Paar ohne Kind(er)","4","33232.22","32178.5","958","32787.57","33676.87"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","49944.33","45807.5","586","48696.96","51191.7"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8719.5","8278.5","498","8368.29","9070.71"
"1999","1-Pers.- Haushalt","2","13035.97","12454","472","12767.78","13304.16"
"1999","1-Pers.- Haushalt","3","16225.22","15871.5","284","15720","16730.44"
"1999","1-Pers.- Haushalt","4","20378.51","20122","227","19629.1","21127.92"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","29404.84","27037.5","157","27241.1","31568.58"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","15600.77","14363","539","14955.37","16246.17"
"1999","Alleinerziehende","2","20104.87","19117","312","19335.41","20874.33"
"1999","Alleinerziehende","3","24187.98","22961","160","23103.48","25272.48"
"1999","Alleinerziehende","4","34155.16","31436","73","31752.7","36557.62"
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","46897.08","47362","31","43588.68","50205.48"
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","25744.82","24473","3255","25419.47","26070.17"
"1999","Paar mit Kind(ern)","2","31828.49","29889.5","3391","31495.67","32161.31"
"1999","Paar mit Kind(ern)","3","40342.32","37879","1971","39821.78","40862.86"
"1999","Paar mit Kind(ern)","4","48543.84","46910","1120","47877.64","49210.04"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","70162.06","62075","520","67961.8","72362.32"
"1999","Sonstige","1 Einkommensschwächstes Quintil","32335.11","27700.5","220","30012.02","34658.2"
"1999","Sonstige","2","40403.93","39654","220","38513.15","42294.71"
"1999","Sonstige","3","43221.81","45359","134","41472.51","44971.11"
"1999","Sonstige","4","41401.49","38051.5","60","38064.12","44738.86"
"1999","Sonstige","5 Einkommensstärkstes Quintil","58144.06","60516","32","49950.62","66337.5"
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16690.52","15006.5","1330","16264.78","17116.26"
"2000","(Ehe-)Paar ohne Kind(er)","2","21755.51","19948.5","1672","21396.7","22114.32"
"2000","(Ehe-)Paar ohne Kind(er)","3","26899.07","25150","1876","26496.54","27301.6"
"2000","(Ehe-)Paar ohne Kind(er)","4","33209.73","32485.5","1746","32817.03","33602.43"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","51005.6","46012.5","1312","49853.22","52157.98"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8782.6","8490.5","941","8490.69","9074.51"
"2000","1-Pers.- Haushalt","2","13032.91","12522.5","835","12688.51","13377.31"
"2000","1-Pers.- Haushalt","3","16621.23","16462.5","592","16307.33","16935.13"
"2000","1-Pers.- Haushalt","4","20533.48","20464","471","20020.02","21046.94"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","28766.83","27260.5","421","27476.78","30056.88"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","15672.92","14302","928","15095.43","16250.41"
"2000","Alleinerziehende","2","21392.14","20285","456","20660.6","22123.68"
"2000","Alleinerziehende","3","24618.7","23171.5","298","23513.68","25723.72"
"2000","Alleinerziehende","4","35085.69","32732","165","31288.65","38882.73"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","43460.61","41258.5","64","39411.64","47509.58"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","27592.24","25590.5","5065","27299.51","27884.97"
"2000","Paar mit Kind(ern)","2","32858.4","30482.5","5437","32587.11","33129.69"
"2000","Paar mit Kind(ern)","3","39291.67","37112.5","3736","38914.05","39669.29"
"2000","Paar mit Kind(ern)","4","49624.08","46650.5","2210","48911.42","50336.74"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","68433.12","64151","1054","66924.13","69942.11"
"2000","Sonstige","1 Einkommensschwächstes Quintil","31449.16","28747.5","425","29856.63","33041.69"
"2000","Sonstige","2","35060.15","33647","314","33582.88","36537.42"
"2000","Sonstige","3","41648.81","40091.5","236","39660.38","43637.24"
"2000","Sonstige","4","49395.14","47459.5","160","47271.76","51518.52"
"2000","Sonstige","5 Einkommensstärkstes Quintil","61118.65","58701.5","63","56618.74","65618.56"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16483.48","15186","1066","16110.12","16856.84"
"2001","(Ehe-)Paar ohne Kind(er)","2","21654.64","19992.5","1408","21112.5","22196.78"
"2001","(Ehe-)Paar ohne Kind(er)","3","26735.17","25204.5","1766","26388.63","27081.71"
"2001","(Ehe-)Paar ohne Kind(er)","4","34250.29","32788.5","1644","33722.42","34778.16"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","50687.16","46434","1294","49583.73","51790.59"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8955.92","8628.5","784","8685.82","9226.02"
"2001","1-Pers.- Haushalt","2","12834.2","12544.5","712","12565.89","13102.51"
"2001","1-Pers.- Haushalt","3","16569.55","16200","557","16235.46","16903.64"
"2001","1-Pers.- Haushalt","4","20966.72","20294","494","20070.38","21863.06"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","29119.68","27539.5","379","27840.8","30398.56"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","15416.06","14741.5","819","14882.59","15949.53"
"2001","Alleinerziehende","2","21538.44","20868","432","20865.73","22211.15"
"2001","Alleinerziehende","3","26816.01","22870","302","25632.86","27999.16"
"2001","Alleinerziehende","4","29219.98","29084","160","27691.85","30748.11"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","44587.17","45346","48","39994.91","49179.43"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28085.72","26642.5","4254","27727.51","28443.93"
"2001","Paar mit Kind(ern)","2","33684.96","31502.5","4792","33345.7","34024.22"
"2001","Paar mit Kind(ern)","3","40625.5","38292","3480","40213.44","41037.56"
"2001","Paar mit Kind(ern)","4","49363.3","46502.5","2196","48801.29","49925.31"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","68102.91","62691.5","1076","66447.53","69758.29"
"2001","Sonstige","1 Einkommensschwächstes Quintil","30262.77","27265.5","354","28477.36","32048.18"
"2001","Sonstige","2","42128.15","39376.5","303","40137.03","44119.27"
"2001","Sonstige","3","43210.33","41023","200","40976.17","45444.49"
"2001","Sonstige","4","51587.1","49652","142","48819.2","54355"
"2001","Sonstige","5 Einkommensstärkstes Quintil","64243.25","59781","66","58834.01","69652.49"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17050.77","14974","994","16466.28","17635.26"
"2002","(Ehe-)Paar ohne Kind(er)","2","21408.93","19716.5","1322","21018.71","21799.15"
"2002","(Ehe-)Paar ohne Kind(er)","3","26371.54","24766","1602","25971.95","26771.13"
"2002","(Ehe-)Paar ohne Kind(er)","4","34737.45","33170.5","1740","34231.18","35243.72"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","54367.45","46914","2146","52832.16","55902.74"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9043.24","8449","729","8688.48","9398"
"2002","1-Pers.- Haushalt","2","13072.97","12384.5","643","12742.72","13403.22"
"2002","1-Pers.- Haushalt","3","16424.46","15923","565","16062.64","16786.28"
"2002","1-Pers.- Haushalt","4","20671.55","20587.5","573","20123.44","21219.66"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","30522.91","27965.5","428","27848.99","33196.83"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","16573.81","14624.5","788","16012.5","17135.12"
"2002","Alleinerziehende","2","21055.57","19585","383","20087.66","22023.48"
"2002","Alleinerziehende","3","25582.4","24539","281","24532.58","26632.22"
"2002","Alleinerziehende","4","32129.88","30308.5","237","30316.91","33942.85"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","49908.97","45662","81","42434.08","57383.86"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","29256.38","26636","3464","28802.45","29710.31"
"2002","Paar mit Kind(ern)","2","34496.89","32376","3983","34085.41","34908.37"
"2002","Paar mit Kind(ern)","3","38814.27","37481","3355","38390.3","39238.24"
"2002","Paar mit Kind(ern)","4","48397.21","44176.5","3094","47735.85","49058.57"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","80612.12","72336.5","2690","78998.18","82226.06"
"2002","Sonstige","1 Einkommensschwächstes Quintil","35005.2","30478","271","32860.81","37149.59"
"2002","Sonstige","2","33344.02","30835.5","249","31294.95","35393.09"
"2002","Sonstige","3","36940.56","35154.5","162","34726.34","39154.78"
"2002","Sonstige","4","49339.84","45449","215","47229.08","51450.6"
"2002","Sonstige","5 Einkommensstärkstes Quintil","67589.03","60999.5","121","62147.78","73030.28"
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16084.07","14449.5","932","15495.07","16673.07"
"2003","(Ehe-)Paar ohne Kind(er)","2","21610.04","19440.5","1270","21205.03","22015.05"
"2003","(Ehe-)Paar ohne Kind(er)","3","26916.54","24935.5","1616","26443.69","27389.39"
"2003","(Ehe-)Paar ohne Kind(er)","4","35748.36","34336","1832","35170.25","36326.47"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","54428.44","47391.5","1986","52976.78","55880.1"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9160.71","8695","732","8866.05","9455.37"
"2003","1-Pers.- Haushalt","2","12964.52","12279","585","12626.21","13302.83"
"2003","1-Pers.- Haushalt","3","16398.38","15792","566","16022.9","16773.86"
"2003","1-Pers.- Haushalt","4","21919.47","21254.5","625","21344.15","22494.79"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","32641.26","29719","411","30323.62","34958.9"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","15814.91","14128.5","798","15224.81","16405.01"
"2003","Alleinerziehende","2","21191.98","19867.5","410","20380.22","22003.74"
"2003","Alleinerziehende","3","27416.82","26416","272","26407.2","28426.44"
"2003","Alleinerziehende","4","36281.58","34705.5","202","34272.63","38290.53"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","43713.73","49973","60","38206.35","49221.11"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28504.18","26863","3085","28028.21","28980.15"
"2003","Paar mit Kind(ern)","2","34697.16","32815","3662","34304.93","35089.39"
"2003","Paar mit Kind(ern)","3","40886.04","39174","3509","40478.26","41293.82"
"2003","Paar mit Kind(ern)","4","49766.75","45951","2999","49157.16","50376.34"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","79582.54","69387.5","2371","77933.31","81231.77"
"2003","Sonstige","1 Einkommensschwächstes Quintil","35827.53","35512.5","233","33851.02","37804.04"
"2003","Sonstige","2","37279.72","35097","199","34300.75","40258.69"
"2003","Sonstige","3","39387.16","37240","169","36279.49","42494.83"
"2003","Sonstige","4","48306.71","43029","180","45790.82","50822.6"
"2003","Sonstige","5 Einkommensstärkstes Quintil","62779.88","62470.5","88","57267.26","68292.5"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17404.62","14962","888","16830.47","17978.77"
"2004","(Ehe-)Paar ohne Kind(er)","2","22360.75","19868.5","1188","21705.16","23016.34"
"2004","(Ehe-)Paar ohne Kind(er)","3","26559.49","24995.5","1658","26230.49","26888.49"
"2004","(Ehe-)Paar ohne Kind(er)","4","34692","33131.5","1850","34087.75","35296.25"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","55847.56","46883","2054","52793.64","58901.48"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8797.26","8438.5","689","8500.4","9094.12"
"2004","1-Pers.- Haushalt","2","12898.08","12199","582","12568.11","13228.05"
"2004","1-Pers.- Haushalt","3","16164.26","15793","560","15789.06","16539.46"
"2004","1-Pers.- Haushalt","4","21710.19","21314","618","21152.55","22267.83"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","32482.5","28997","412","27122.67","37842.33"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","15909.03","15085.5","813","15419.97","16398.09"
"2004","Alleinerziehende","2","21323.4","19304","349","20515.31","22131.49"
"2004","Alleinerziehende","3","27011.14","25826.5","291","25940.84","28081.44"
"2004","Alleinerziehende","4","30904.02","30733","155","29391.4","32416.64"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","42283.73","39807","78","36518.36","48049.1"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28673.12","26377.5","2949","28203.51","29142.73"
"2004","Paar mit Kind(ern)","2","34673.56","33329.5","3629","34296.44","35050.68"
"2004","Paar mit Kind(ern)","3","40233.63","38776","3211","39778.77","40688.49"
"2004","Paar mit Kind(ern)","4","48979.18","46113.5","2936","48452.62","49505.74"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","77128.08","69020","2222","75401.21","78854.95"
"2004","Sonstige","1 Einkommensschwächstes Quintil","33708.12","29495","226","31450.87","35965.37"
"2004","Sonstige","2","46371.54","35693","175","43172.48","49570.6"
"2004","Sonstige","3","41188.55","40904.5","167","38628.56","43748.54"
"2004","Sonstige","4","49416.63","39556","128","44806.27","54026.99"
"2004","Sonstige","5 Einkommensstärkstes Quintil","69938.3","63707.5","103","64447.02","75429.58"
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","20665.18","15421.5","862","12681.06","28649.3"
"2005","(Ehe-)Paar ohne Kind(er)","2","21252.63","19428","1168","20807.59","21697.67"
"2005","(Ehe-)Paar ohne Kind(er)","3","27404.58","25654.5","1552","26926.44","27882.72"
"2005","(Ehe-)Paar ohne Kind(er)","4","34935.07","33597.5","1726","34451.42","35418.72"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","55080.93","48464.5","2076","53344.16","56817.7"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","8995.03","8563","691","8698.64","9291.42"
"2005","1-Pers.- Haushalt","2","13053.28","12660.5","555","12712.26","13394.3"
"2005","1-Pers.- Haushalt","3","16477.87","16256.5","584","16134.93","16820.81"
"2005","1-Pers.- Haushalt","4","21857.56","21363.5","633","21360.99","22354.13"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","33524.72","29726","450","30282.3","36767.14"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","16368.86","14440","848","15735.1","17002.62"
"2005","Alleinerziehende","2","21078.05","20428","386","20319.05","21837.05"
"2005","Alleinerziehende","3","26305.63","25283","259","25339.65","27271.61"
"2005","Alleinerziehende","4","31801.3","32442","163","30239.08","33363.52"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","47701.37","44460","80","43468.18","51934.56"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28726.96","26496.5","2761","28210.83","29243.09"
"2005","Paar mit Kind(ern)","2","35369.57","32964.5","3187","34976.09","35763.05"
"2005","Paar mit Kind(ern)","3","40620.27","38181","3009","40213.57","41026.97"
"2005","Paar mit Kind(ern)","4","50472.25","47515.5","2823","49884.84","51059.66"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","78295.76","69876","2144","76818.73","79772.79"
"2005","Sonstige","1 Einkommensschwächstes Quintil","32787.57","29338.5","225","31028.48","34546.66"
"2005","Sonstige","2","41529.38","34255","198","38123.34","44935.42"
"2005","Sonstige","3","55853.77","46820.5","135","52781.59","58925.95"
"2005","Sonstige","4","43782.69","39735","110","40202.64","47362.74"
"2005","Sonstige","5 Einkommensstärkstes Quintil","66583.41","70143.5","81","60945.83","72220.99"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17359.84","15027","1022","14967.04","19752.64"
"2006","(Ehe-)Paar ohne Kind(er)","2","21450.47","19740","1420","20977.02","21923.92"
"2006","(Ehe-)Paar ohne Kind(er)","3","27212.41","25514.5","1656","26755.08","27669.74"
"2006","(Ehe-)Paar ohne Kind(er)","4","35783.9","33882.5","1964","35253.16","36314.64"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","57986.02","50479.5","2254","56016.14","59955.9"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9142.03","8639","811","8874.93","9409.13"
"2006","1-Pers.- Haushalt","2","13001.77","12514.5","595","12690.26","13313.28"
"2006","1-Pers.- Haushalt","3","16776.89","16111.5","633","16401.01","17152.77"
"2006","1-Pers.- Haushalt","4","21806.35","21320.5","738","21315.16","22297.54"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36355.87","30896","523","33605.95","39105.79"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","16943.09","15432","920","16450.21","17435.97"
"2006","Alleinerziehende","2","21351.71","20508","420","20616.44","22086.98"
"2006","Alleinerziehende","3","26263.27","25504.5","274","25015.26","27511.28"
"2006","Alleinerziehende","4","32086.36","30517","211","30523.72","33649"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","49567.17","46605","99","44388.56","54745.78"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","27220.78","25071","2748","26739.35","27702.21"
"2006","Paar mit Kind(ern)","2","34650.8","32712","3301","34279.54","35022.06"
"2006","Paar mit Kind(ern)","3","41979.59","39417.5","3221","41418.95","42540.23"
"2006","Paar mit Kind(ern)","4","50036.48","47938","3012","49477.69","50595.27"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","84256.89","74198","2106","82306.24","86207.54"
"2006","Sonstige","1 Einkommensschwächstes Quintil","34273.14","30477","217","31555.35","36990.93"
"2006","Sonstige","2","37677.78","36530","193","35629.31","39726.25"
"2006","Sonstige","3","51679.22","45439","130","48261.88","55096.56"
"2006","Sonstige","4","47756.86","46174","133","44949.85","50563.87"
"2006","Sonstige","5 Einkommensstärkstes Quintil","63386.77","63399.5","67","58054.2","68719.34"
