"year","quintil","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","51039.07","46792.5","2660","24651","34972","63000","79798","126421","50058.56","52019.58","0","291390","49228","50862"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","19708.79","17988.5","2154","8496","11202","26013","32117","53133","19238.59","20178.99","1338","83705","19920","21072"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","21564.2","19476.5","5123","7952","11709","28297","37670","61919","21193.72","21934.68","0","180035","22267","22990"
"2001","2","Ostdeutschland","24648.77","23392","2067","12452","17765","30695","37715","53512","24220.64","25076.9","1559","70353","25160","26629"
"2001","2","Westdeutschland","28371.1","26905.5","5580","13086","19074","34130","43123","73244","27986.06","28756.14","741","246351","28364","29026"
"2001","3","Ostdeutschland","29156.92","26300","1472","16146","21965","35204","43929","66136","28521.76","29792.08","6565","99689","29007","30989"
"2001","3","Westdeutschland","32931.03","31204.5","4833","17080","22807","40440","49350","74490","32532.44","33329.62","515","142768","32999","33952"
"2001","4","Ostdeutschland","37093.03","34561","768","21488","28889","45408","52005","76590","36102.63","38083.43","3980","105904","36044","38083"
"2001","4","Westdeutschland","38263.52","35248","3868","20086","27488","45904","58309","90315","37746.6","38780.44","1330","212321","37420","38703"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","55144.63","48346","277","27382","39520","63388","83229","140330","52708.11","57581.15","8031","140330","46173","50900"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","51414.41","47303","2586","26098","35453","62236","80432","127562","50385.25","52443.57","1125","293555","49000","51179"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","20381.42","18177","1876","7983","12274","25893","34092","61252","19856.7","20906.14","0","86930","19361","20851"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","22678.37","20307","4370","7993","12216","28444","40496","72798","22225.44","23131.3","0","168220","21781","22706"
"2002","2","Ostdeutschland","24354.9","22363.5","1766","12186","16638","30617","38429","57729","23836.34","24873.46","0","93218","24405","25459"
"2002","2","Westdeutschland","28433.97","27320","4814","13007","18872","34762","42762","77683","28014.39","28853.55","1738","189112","28603","29485"
"2002","3","Ostdeutschland","28673","26970.5","1514","15587","21673","34451","43278","63776","28019.32","29326.68","4366","100870","28349","30210"
"2002","3","Westdeutschland","31729.22","30596","4451","16715","22561","38813","47017","71023","31313.69","32144.75","3052","120959","33231","34097"
"2002","4","Ostdeutschland","35627.82","34431.5","980","19438","27468","42757","51363","75947","34665.87","36589.77","0","99819","38326","40888"
"2002","4","Westdeutschland","37476.87","34878","4879","19952","26417","43887","55868","93505","36924.59","38029.15","1890","274263","40054","41209"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","60532.94","52800","568","24699","39691","74586","104000","157275","58158.5","62907.38","10126","270927","58089","62193"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","57389.71","49164.5","4898","24962","35917","70046","94005","181605","56208.25","58571.17","1846","581740","61252","62840"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","20599.98","18727","1889","8244","11393","26590","35807","55117","19989.27","21210.69","800","206055","19976","21178"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","21468.36","19141.5","3891","7800","11491","28444","37173","63504","21021.25","21915.47","0","148881","20956","22620"
"2003","2","Ostdeutschland","25401.73","23993.5","1622","12616","17445","31460","37721","74088","24808","25995.46","4200","118424","25762","27102"
"2003","2","Westdeutschland","28126.29","27020.5","4504","12839","18129","35537","43585","69765","27706.12","28546.46","596","110984","28775","29687"
"2003","3","Ostdeutschland","28986.98","26602.5","1495","15889","21614","34661","44589","61202","28355.69","29618.27","4975","146075","28307","29954"
"2003","3","Westdeutschland","33474.67","32824","4637","16852","23721","40717","49736","73079","33039.63","33909.71","0","179632","35106","35940"
"2003","4","Ostdeutschland","36357.07","34777","1040","21204","28464","42382","51928","78810","35357.16","37356.98","6871","172977","37854","39810"
"2003","4","Westdeutschland","38781.5","36431.5","4798","20359","27242","45821","58168","94951","38242.72","39320.28","0","193771","41093","42444"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","58689.63","52871.5","501","31575","42126","70071","93371","141272","56647.46","60731.8","6030","184078","58014","61760"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","58269.27","51579","4415","27485","37276","69656","92377","181720","57082.26","59456.28","2100","631362","62025","63402"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","20753.67","18251.5","1806","8164","12440","26481","35698","69537","20213.91","21293.43","168","82043","19110","20482"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","21596.29","18584","3759","7839","11910","28276","37728","65335","21132.55","22060.03","0","124406","20659","21693"
"2004","2","Ostdeutschland","24737.25","22072","1555","12475","16911","30966","39075","57097","24145.65","25328.85","924","97137","24582","25741"
"2004","2","Westdeutschland","28791.09","27994.5","4368","12652","18712","35762","43954","73222","28359.31","29222.87","0","209151","29026","29721"
"2004","3","Ostdeutschland","29141.57","26804.5","1436","15740","21743","35680","43993","66326","28514.16","29768.98","4711","93179","27833","29515"
"2004","3","Westdeutschland","32375.06","31090.5","4451","16198","23068","40400","47868","74092","31933.38","32816.74","228","146804","33465","34521"
"2004","4","Ostdeutschland","34936.55","33765","1040","20178","26913","40545","50766","71591","34075.61","35797.49","8280","89546","36749","38725"
"2004","4","Westdeutschland","37943.33","35815.5","4647","20787","27233","45638","55972","93222","37417.42","38469.24","79","256421","40512","41498"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","54363.47","49639.5","541","27454","39514","65562","84509","122665","52289.37","56437.57","3773","233011","57706","62641"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","58244.79","49564","4328","27841","38033","69126","90895","177798","56437.74","60051.84","714","2046737","60371","62230"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","20041.48","18864","1824","8108","11599","25710","33300","58464","19519.98","20562.98","0","71860","19451","20558"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","22621.43","19260","3563","8160","12096","28348","38112","66388","20638.34","24604.52","0","2489562","20434","21761"
"2005","2","Ostdeutschland","25035.47","21653","1435","13094","16791","30437","39161","77833","24392.06","25678.88","4637","86460","24323","25930"
"2005","2","Westdeutschland","28390.02","27793.5","4059","12988","18539","35387","43487","72382","27950.44","28829.6","184","115814","29252","30188"
"2005","3","Ostdeutschland","29361.07","26250","1365","16055","21267","35689","45758","63933","28702.98","30019.16","6132","91817","27861","29578"
"2005","3","Westdeutschland","33208.8","31792.5","4174","16886","23364","40334","50134","81643","32775.54","33642.06","2980","135825","33817","34735"
"2005","4","Ostdeutschland","35816.72","34635","963","19265","27009","43565","52296","79682","34829.58","36803.86","3471","89686","36810","38490"
"2005","4","Westdeutschland","38796.72","36799","4492","20672","27413","47219","58272","90320","38262.01","39331.43","2299","207570","41056","42494"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","56545.7","51155","564","31142","41676","66175","92516","133752","54322.32","58769.08","7461","276031","59092","62753"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","57932.64","50892.5","4267","28274","38372","69481","91200","175718","56702.88","59162.4","1130","697104","60939","62927"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","19209.14","16880","1889","7800","10733","24263","32800","66343","18641.28","19777","0","96344","17833","19186"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","20794.19","17730.5","3829","8040","11819","26205","35961","62748","20038.32","21550.06","0","880714","19117","20044"
"2006","2","Ostdeutschland","23902.6","20555","1505","12560","16055","30027","38243","59303","23328.6","24476.6","5883","99313","22599","24355"
"2006","2","Westdeutschland","28028.53","27132.5","4424","12971","18722","34885","44115","64037","27635.27","28421.79","0","165054","29098","29786"
"2006","3","Ostdeutschland","29673.92","27086","1547","15905","21672","36996","45111","78115","29036.83","30311.01","1422","102578","27992","30010"
"2006","3","Westdeutschland","33815.22","32328.5","4367","16417","23154","41413","50824","89431","33285.62","34344.82","1377","350649","34168","35395"
"2006","4","Ostdeutschland","35589.61","34031.5","1075","20178","26394","41367","51903","82376","34518.49","36660.73","7373","126901","37160","39400"
"2006","4","Westdeutschland","38932.1","37159","4983","20077","27680","47755","59369","89825","38443.27","39420.93","761","164583","40410","41670"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","51525.05","48032","524","18007","39080","58551","86318","132354","48818.09","54232.01","5760","265524","55781","59848"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","62283.7","53787.5","4525","28940","39888","73998","98527","190684","60859.69","63707.71","1997","905408","61136","63058"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","19220.45","15810","1565","7559","9977","24933","33698","69056","18574.76","19866.14","0","98239","18348","19527"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","21640.46","18427","3331","8189","11737","28352","37327","67355","21127.09","22153.83","0","129939","19385","20841"
"2007","2","Ostdeutschland","25095.96","22417.5","1539","12850","17155","30862","40470","72111","24514.54","25677.38","1853","83669","23083","24322"
"2007","2","Westdeutschland","28576.6","27056","3874","12418","18021","35563","45250","76611","28109.55","29043.65","1609","145547","28320","29165"
"2007","3","Ostdeutschland","29029.1","26430.5","1433","16376","21705","34101","44989","62377","28367.15","29691.05","7907","97584","27881","29730"
"2007","3","Westdeutschland","33285.47","31870.5","4172","16414","22993","41804","50067","70362","32781.04","33789.9","81","375352","34102","35071"
"2007","4","Ostdeutschland","36641.78","34791","1032","20724","27551","43148","54020","77174","35753.75","37529.81","7444","97281","37271","39004"
"2007","4","Westdeutschland","40145.62","36749","4704","21033","27572","48096","60439","106250","39463.5","40827.74","0","347505","40487","41639"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","55373.21","50637","554","29395","37764","62156","90464","137161","52617.72","58128.7","7830","284753","57950","60857"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","61758.4","54505.5","4411","29948","41019","73098","96118","213848","60428.73","63088.07","0","623863","61710","63728"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","20598.27","17466.5","1430","7860","10546","25891","38026","70077","19950.08","21246.46","1000","70077","18452","19975"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","21317.38","18370.5","2854","8065","11535","27796","37447","66112","20778.99","21855.77","0","136254","19314","20597"
"2008","2","Ostdeutschland","24224.64","20755","1351","12726","16483","30675","39224","68029","23560.66","24888.62","3000","84241","22290","24353"
"2008","2","Westdeutschland","27710.04","25982","3325","12880","17899","34740","43196","72430","27215.2","28204.88","1013","114044","27526","28333"
"2008","3","Ostdeutschland","29166.53","26959.5","1383","16635","21728","34370","43445","99123","28554.85","29778.21","5220","108915","27947","28903"
"2008","3","Westdeutschland","33975.93","32422.5","4016","16739","23155","42776","52849","73002","33424.92","34526.94","0","412192","34518","35580"
"2008","4","Ostdeutschland","36248.35","34267.5","1072","20547","27554","43254","53370","74880","35370.29","37126.41","4926","121442","36211","38125"
"2008","4","Westdeutschland","40438.34","37996","4476","20702","28087","48568","60005","113568","39820.66","41056.02","40","236571","40563","41812"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","55115.24","52261","585","30983","42510","62460","83436","118890","52156.79","58073.69","9827","527262","56555","60577"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","64417.69","55217","4385","31246","40693","75010","101215","216243","62774.04","66061.34","2995","1329526","61861","64061"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","19453.2","16418","1223","7930","10837","24551","33298","61441","18764.67","20141.73","1800","78422","16885","18340"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","20670.8","18001.5","2555","7838","11350","27319","36771","62844","20132.46","21209.14","0","108658","19123","20161"
"2009","2","Ostdeutschland","24710.4","21491","1326","12278","17533","30725","39563","58166","24120.12","25300.68","3825","90933","22837","24381"
"2009","2","Westdeutschland","29385.32","27789.5","2982","12050","17861","36342","43529","79002","28405.11","30365.53","3219","564428","28430","29714"
"2009","3","Ostdeutschland","30122.19","27043.5","1356","15581","21792","37344","46802","73480","29394.29","30850.09","2525","91898","28208","30268"
"2009","3","Westdeutschland","33740.78","31808","3518","16714","22779","41972","52432","78137","33178.02","34303.54","0","201071","33946","35305"
"2009","4","Ostdeutschland","37437.96","35360.5","1096","20324","27636","43938","55066","86254","36428.21","38447.71","7510","182549","36472","39028"
"2009","4","Westdeutschland","39867.79","37157","4257","20633","27202","49338","61628","95328","39319.8","40415.78","214","275805","39927","41642"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","55021.33","50390.5","581","29743","36987","59942","81683","123847","52437.79","57604.87","7719","377929","57212","60816"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","61628.79","53257.5","4327","29633","40389","73557","100253","197900","60266.03","62991.55","4191","678371","61452","63188"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","18874.82","15567","2224","7723","10248","23328","33254","60862","18336.73","19412.91","2012","87476","19088","20015"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","20517.6","17722","5909","7740","11154","26618","37486","60207","20166.65","20868.55","0","148489","21350","21999"
"2010","2","Ostdeutschland","22837.39","20068.5","2015","12321","16135","27796","35104","58876","22373.86","23300.92","0","78733","24924","25840"
"2010","2","Westdeutschland","27133.11","25802","6344","12121","16925","34208","44736","67578","26821.31","27444.91","192","124368","28082","28788"
"2010","3","Ostdeutschland","29129.05","25991.5","1634","15329","21213","33117","46006","78898","28480.13","29777.97","2800","106861","28237","30029"
"2010","3","Westdeutschland","33784.48","30944","5587","16006","22604","41636","53055","91727","33347.97","34220.99","214","253752","35356","36012"
"2010","4","Ostdeutschland","36256.98","35454","1349","20453","27408","44069","51926","65772","35496.15","37017.81","6168","130495","37954","39435"
"2010","4","Westdeutschland","40130.93","37391.5","5956","21115","28239","48492","62106","94239","39653.67","40608.19","6028","211675","42162","43570"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","56642.86","50028.5","708","30455","40541","62881","85499","160780","54268.98","59016.74","2349","416152","57864","60805"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","60341.17","53354","5742","29257","40255","72032","96312","192504","59318.09","61364.25","0","665170","61587","63302"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","19077.69","16130","2449","7572","10028","24455","34431","58486","18577.69","19577.69","144","120926","19056","20229"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","22856.96","18962.5","6128","8099","11429","29396","43440","78723","22427.22","23286.7","0","402320","22157","23042"
"2011","2","Ostdeutschland","23198.49","20080.5","2104","11914","15298","28441","38319","61134","22679.91","23717.07","4161","103892","24122","25212"
"2011","2","Westdeutschland","28435.04","25881.5","7165","12011","17082","35714","45926","82484","28046.09","28823.99","120","304272","28871","29455"
"2011","3","Ostdeutschland","28881.45","26315.5","1991","15428","21190","33744","45830","65634","28357.08","29405.82","5500","76536","29541","31144"
"2011","3","Westdeutschland","33296.01","30952.5","6754","15821","22289","41162","51435","79452","32924.62","33667.4","1650","183263","34877","35820"
"2011","4","Ostdeutschland","36853.23","35290.5","1675","19392","27273","44622","55119","81013","36050.7","37655.76","246","203164","37663","39442"
"2011","4","Westdeutschland","41191.96","38089","7621","21032","28668","50836","63852","100444","40785.48","41598.44","892","247473","43120","44065"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","54329.69","50561","927","30250","40797","63889","82167","125411","52553.17","56106.21","9429","205220","55647","59677"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","61879.87","53905","7187","30305","41351","72725","96916","207827","60903.01","62856.73","2200","725750","61393","62971"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","17815.3","15675","2095","7227","9477","21924","32529","56668","17286.32","18344.28","0","89719","17813","19396"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","21828.39","18434.5","5042","7884","11289","28570","38794","64935","21452.88","22203.9","0","119227","21376","22160"
"2012","2","Ostdeutschland","22367.62","19788.5","2051","11882","14588","27737","35804","61015","21859.96","22875.28","0","130387","22570","24189"
"2012","2","Westdeutschland","28252.78","25850.5","6520","11786","17129","34918","46266","79036","27897.69","28607.87","0","271823","28328","29036"
"2012","3","Ostdeutschland","28887.33","26717.5","2020","15629","21241","35451","44153","64843","28399.34","29375.32","7724","88482","29177","30484"
"2012","3","Westdeutschland","32541.39","30221.5","6822","15352","22205","40425","51137","76386","32157.2","32925.58","30","306555","34892","35820"
"2012","4","Ostdeutschland","36214.37","34127.5","1657","19716","26059","43806","54349","83459","35519.21","36909.53","3671","103775","36744","38470"
"2012","4","Westdeutschland","40936.68","37968","7664","20496","27779","49635","62290","109616","40348.03","41525.33","1200","920941","42095","42979"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","55232.48","50520.5","1047","30016","40408","63093","84574","163577","53588.84","56876.12","4633","308053","56105","59181"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","61820.42","54866.5","7487","29721","41114","72599","92951","198655","60669.58","62971.26","1406","1499699","61680","63003"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","17880.98","15310","2032","7270","9301","22890","32229","48348","17289.76","18472.2","496","120802","19194","20832"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","21592.63","18711","6749","8142","11131","28235","39811","65208","21280.18","21905.08","0","102048","22679","23422"
"2013","2","Ostdeutschland","22720.17","20571.5","2035","11958","15560","27866","36302","54002","22268.17","23172.17","4876","66872","23540","24481"
"2013","2","Westdeutschland","28260.39","26221","7584","12127","17454","35609","46961","76014","27955.71","28565.07","0","104560","28809","29488"
"2013","3","Ostdeutschland","27734.2","25405","1784","15114","20000","33601","43040","62652","27190.78","28277.62","3408","128939","27610","29401"
"2013","3","Westdeutschland","33370.22","30608","7562","15662","22592","41023","52243","79563","32917.19","33823.25","19","478072","34832","35609"
"2013","4","Ostdeutschland","36495.04","35278","1846","20916","27747","43990","51289","70852","35842.91","37147.17","6058","119211","37390","39052"
"2013","4","Westdeutschland","40756.06","37690.5","8712","20692","27695","49670","62094","100686","40365.68","41146.44","0","189068","42296","43001"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","56124.69","51929","1139","30075","41275","66218","83512","137783","54614.22","57635.16","3194","229084","55711","58152"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","62539.9","54258.5","8221","29616","41140","73440","95019","189350","61437.75","63642.05","142","1104947","61706","62708"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","18097.85","14798","1515","7548","9338","23293","34085","54611","17470.81","18724.89","800","100099","18292","19986"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","21913.52","19136","5026","8405","11832","28281","41040","59574","21518.63","22308.41","0","188998","23162","24000"
"2014","2","Ostdeutschland","23151.9","20721.5","1822","11997","15575","29576","36045","55277","22616.64","23687.16","2426","105916","24104","25259"
"2014","2","Westdeutschland","27727.7","25408","6023","11847","17456","34647","43418","71745","27356.13","28099.27","0","163163","28962","29635"
"2014","3","Ostdeutschland","27560.66","24964.5","1744","14649","19572","32947","44403","68462","26992.28","28129.04","3166","79034","27414","28573"
"2014","3","Westdeutschland","33465.9","30422.5","6498","15572","21819","40641","52584","109158","33081.98","33849.82","0","152194","35212","35785"
"2014","4","Ostdeutschland","36450.03","34197.5","1854","19843","27327","43864","52777","79835","35629.62","37270.44","904","275469","37030","39002"
