"year","quintil","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1998","3","Laendlicher Raum","30466.87","28748.5","1226","29849.72","31084.02"
"1998","3","Staedtischer Raum","29869.27","28833.5","2371","29418.53","30320.01"
"1998","4","Laendlicher Raum","37960.13","36301.5","639","36918.1","39002.16"
"1998","4","Staedtischer Raum","38257.81","35761.5","1744","37387.72","39127.9"
"1998","5 Einkommensstärkstes Quintil","Laendlicher Raum","51618.78","50210.5","267","48710.18","54527.38"
"1998","5 Einkommensstärkstes Quintil","Staedtischer Raum","51676.89","47776.5","896","50266.67","53087.11"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","20634.16","20354","2102","20172.21","21096.11"
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","20163.76","19362","3156","19761.33","20566.19"
"1999","2","Laendlicher Raum","26234.14","26410.5","2066","25816.66","26651.62"
"1999","2","Staedtischer Raum","25993.8","25102.5","3237","25561.76","26425.84"
"1999","3","Laendlicher Raum","31521","29287.5","1231","30867.33","32174.67"
"1999","3","Staedtischer Raum","32684.9","30763.5","2432","32160.65","33209.15"
"1999","4","Laendlicher Raum","36432.5","34755","691","35518.85","37346.15"
"1999","4","Staedtischer Raum","37329.08","35559","1747","36692.65","37965.51"
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","53490.51","49947","281","49905.98","57075.04"
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","52527.98","47818.5","1045","51222.23","53833.73"
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","21371.78","20441","3506","20985.66","21757.9"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","21156.63","19327.5","5183","20810.61","21502.65"
"2000","2","Laendlicher Raum","26759.74","26083.5","3437","26391.97","27127.51"
"2000","2","Staedtischer Raum","26662.59","26047.5","5277","26330.08","26995.1"
"2000","3","Laendlicher Raum","32024.25","30299","2264","31488.41","32560.09"
"2000","3","Staedtischer Raum","31772.31","30624","4474","31376.44","32168.18"
"2000","4","Laendlicher Raum","39852.86","37442.5","1325","38793.07","40912.65"
"2000","4","Staedtischer Raum","37671.74","35378.5","3427","37128.4","38215.08"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","50659.98","47952.5","617","48511.84","52808.12"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","51645.89","46986.5","2297","50618.04","52673.74"
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","21921.78","20062","2945","21442.98","22400.58"
"2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","20648.14","18382.5","4332","20271.94","21024.34"
"2001","2","Laendlicher Raum","27642.02","27009.5","2971","27245.92","28038.12"
"2001","2","Staedtischer Raum","27487.31","25958","4676","27054.48","27920.14"
"2001","3","Laendlicher Raum","31702.58","29770.5","2117","31172.48","32232.68"
"2001","3","Staedtischer Raum","32504.05","30714.5","4188","32067.04","32941.06"
"2001","4","Laendlicher Raum","38131.83","35393.5","1318","37346.73","38916.93"
"2001","4","Staedtischer Raum","38121.81","35116.5","3318","37557.26","38686.36"
"2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","51531.83","47386.5","625","49437.03","53626.63"
"2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","51684.15","47303","2238","50604.95","52763.35"
"2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","22928.64","20447","2521","22427.05","23430.23"
"2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","21660.03","19293.5","3725","21170.77","22149.29"
"2002","2","Laendlicher Raum","27511.84","26213.5","2494","26920.61","28103.07"
"2002","2","Staedtischer Raum","27596.86","26414.5","4086","27185.49","28008.23"
"2002","3","Laendlicher Raum","30901.48","30002.5","2091","30347.47","31455.49"
"2002","3","Staedtischer Raum","31225.47","29909","3874","30771.2","31679.74"
"2002","4","Laendlicher Raum","37944.38","35600.5","1848","37155.91","38732.85"
"2002","4","Staedtischer Raum","36983.5","34372","4011","36370.79","37596.21"
"2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","55164.63","50606","1169","53543.68","56785.58"
"2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","58144.93","49108.5","4297","56835.35","59454.51"
"2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","22698.32","20203.5","2342","22132.55","23264.09"
"2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","20354.79","18121.5","3438","19885.94","20823.64"
"2003","2","Laendlicher Raum","27369.34","25694.5","2314","26835.28","27903.4"
"2003","2","Staedtischer Raum","27679.63","26894.5","3812","27223.37","28135.89"
"2003","3","Laendlicher Raum","32833.31","31741.5","2167","32258","33408.62"
"2003","3","Staedtischer Raum","32527.07","31463","3965","32053.36","33000.78"
"2003","4","Laendlicher Raum","39313.75","36728.5","1768","38472.18","40155.32"
"2003","4","Staedtischer Raum","38144.59","35838.5","4070","37565.25","38723.93"
"2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","55452.89","48988","1049","53775.55","57130.23"
"2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","59009.13","52439","3867","57706.52","60311.74"
"2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","22141.52","19934.5","2240","21622.52","22660.52"
"2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","20913.78","17514","3325","20424.38","21403.18"
"2004","2","Laendlicher Raum","27998.36","26012.5","2208","27375.42","28621.3"
"2004","2","Staedtischer Raum","28040.65","27417","3715","27608.58","28472.72"
"2004","3","Laendlicher Raum","32440.27","31091","2111","31880.64","32999.9"
"2004","3","Staedtischer Raum","31465.16","29659","3776","30979.61","31950.71"
"2004","4","Laendlicher Raum","38474.47","36699","1722","37667.27","39281.67"
"2004","4","Staedtischer Raum","37179.39","35181.5","3965","36622.18","37736.6"
"2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","56780.02","46843","1085","51032.69","62527.35"
"2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","58283.54","50303","3784","56996.84","59570.24"
"2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","23150.68","20084.5","2197","19993.16","26308.2"
"2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","21176.8","18583.5","3190","20653.97","21699.63"
"2005","2","Laendlicher Raum","28204.87","26102.5","2069","27592.28","28817.46"
"2005","2","Staedtischer Raum","27473.09","26797","3425","27013.46","27932.72"
"2005","3","Laendlicher Raum","33888.31","31824.5","1941","33259.83","34516.79"
"2005","3","Staedtischer Raum","31896.22","30279","3598","31443.91","32348.53"
"2005","4","Laendlicher Raum","39292.27","37857.5","1671","38521.38","40063.16"
"2005","4","Staedtischer Raum","38035.02","36000","3784","37440.71","38629.33"
"2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","53505.47","49293","1076","51794.44","55216.5"
"2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","58989.46","51469","3755","57641.49","60337.43"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","21411.47","17778","2428","20292.24","22530.7"
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","19742.36","17423.5","3290","19297.65","20187.07"
"2006","2","Laendlicher Raum","27104.3","26133.5","2285","26601.26","27607.34"
"2006","2","Staedtischer Raum","27352.55","26373","3644","26916.43","27788.67"
"2006","3","Laendlicher Raum","33104.95","31575","2183","32491.17","33718.73"
"2006","3","Staedtischer Raum","32964.56","31394","3731","32387.85","33541.27"
"2006","4","Laendlicher Raum","39018.61","37563","1828","38201.39","39835.83"
"2006","4","Staedtischer Raum","38296.8","36111.5","4230","37766.42","38827.18"
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","58166.56","49544","1129","55868.18","60464.94"
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","62412.88","54196.5","3920","60867.27","63958.49"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","21618.4","18394","2034","21023.24","22213.56"
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","20725.93","17932.5","2862","20173.72","21278.14"
"2007","2","Laendlicher Raum","27364.91","25277","2185","26811.94","27917.88"
"2007","2","Staedtischer Raum","28045.59","26017","3228","27537.87","28553.31"
"2007","3","Laendlicher Raum","32720.2","30687","2100","32114.31","33326.09"
"2007","3","Staedtischer Raum","32401.58","30462.5","3505","31846.52","32956.64"
"2007","4","Laendlicher Raum","41132.89","38552","1744","40060.42","42205.36"
"2007","4","Staedtischer Raum","39070.52","35813","3992","38374.88","39766.16"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","55856.75","51775","1098","53872.66","57840.84"
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","62802.11","54967","3867","61343.47","64260.75"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","21638.92","18581.5","1775","21013.96","22263.88"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","20816.78","17877.5","2509","20253.49","21380.07"
"2008","2","Laendlicher Raum","26224.53","23055.5","1869","25624.91","26824.15"
"2008","2","Staedtischer Raum","27409","25911","2807","26869.59","27948.41"
"2008","3","Laendlicher Raum","32769.25","30682.5","1958","32149.45","33389.05"
"2008","3","Staedtischer Raum","33253.71","30808.5","3441","32654.06","33853.36"
"2008","4","Laendlicher Raum","41691.18","38410.5","1857","40808.27","42574.09"
"2008","4","Staedtischer Raum","38933.39","36431.5","3691","38274.79","39591.99"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","64259.9","52082","1104","59765.6","68754.2"
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","63647.5","55408.5","3866","62219.64","65075.36"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","20440.42","17332.5","1543","19769.07","21111.77"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","20291.61","17289","2235","19735.84","20847.38"
"2009","2","Laendlicher Raum","26923.29","25687.5","1739","26354.91","27491.67"
"2009","2","Staedtischer Raum","29194.44","26998","2569","28076.92","30311.96"
"2009","3","Laendlicher Raum","33305.58","31492.5","1935","32688.7","33922.46"
"2009","3","Staedtischer Raum","32877.79","30171.5","2939","32238.54","33517.04"
"2009","4","Laendlicher Raum","39669.9","37100","1755","38829.18","40510.62"
"2009","4","Staedtischer Raum","39449.57","36481","3598","38859.13","40040.01"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","59178.22","52794.5","1210","56945.69","61410.75"
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","61637.98","53222.5","3698","60164.32","63111.64"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","20681.68","16843","3255","20206","21157.36"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","19778.46","17401","4878","19402.8","20154.12"
"2010","2","Laendlicher Raum","25994.99","24158","3310","25625.76","26364.22"
"2010","2","Staedtischer Raum","26378.01","24277","5049","26015.26","26740.76"
"2010","3","Laendlicher Raum","32270.67","29328","2727","31756.01","32785.33"
"2010","3","Staedtischer Raum","33201.66","30020.5","4494","32692.09","33711.23"
"2010","4","Laendlicher Raum","38783.21","37895.5","2374","38145.87","39420.55"
"2010","4","Staedtischer Raum","39855.91","36855.5","4931","39321.88","40389.94"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","56753.69","49322","1476","55167.72","58339.66"
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","61006.25","54776.5","4974","59873.18","62139.32"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","21454.45","17270","3582","21001.97","21906.93"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","22242.06","18504.5","4995","21756.33","22727.79"
"2011","2","Laendlicher Raum","26964.11","23971.5","3670","26540.38","27387.84"
"2011","2","Staedtischer Raum","27654.27","24816","5599","27193.87","28114.67"
"2011","3","Laendlicher Raum","32160.33","29762","3487","31694.02","32626.64"
"2011","3","Staedtischer Raum","32575.88","30040.5","5258","32155.38","32996.38"
"2011","4","Laendlicher Raum","40289.04","37213.5","3123","39652.02","40926.06"
"2011","4","Staedtischer Raum","40611.17","37764.5","6173","40165.87","41056.47"
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","60147.63","52035","1959","58689.58","61605.68"
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","61550.18","53905","6155","60474.31","62626.05"
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","20028.23","16508","2954","19558.06","20498.4"
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","21325.03","18212.5","4183","20915.93","21734.13"
"2012","2","Laendlicher Raum","26975.11","23516.5","3538","26517.54","27432.68"
"2012","2","Staedtischer Raum","27060.34","24456.5","5033","26665.67","27455.01"
"2012","3","Laendlicher Raum","31459.54","29389","3588","31016.78","31902.3"
"2012","3","Staedtischer Raum","32054.61","29334.5","5254","31608.76","32500.46"
"2012","4","Laendlicher Raum","40312.17","37696.5","3194","39740.4","40883.94"
"2012","4","Staedtischer Raum","40183.66","37473","6127","39481.96","40885.36"
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","56940.98","51668","2180","55687.45","58194.51"
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","62519.63","55512","6354","61207.11","63832.15"
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","19981.61","16856.5","3119","19479.77","20483.45"
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","21172.81","18438.5","5662","20843.06","21502.56"
"2013","2","Laendlicher Raum","27878.98","24895.5","3495","27463.57","28294.39"
"2013","2","Staedtischer Raum","26748.63","24427","6124","26413.75","27083.51"
"2013","3","Laendlicher Raum","31308.42","28157","3557","30799.14","31817.7"
"2013","3","Staedtischer Raum","32919.56","30087","5789","32383.36","33455.76"
"2013","4","Laendlicher Raum","39559.78","36939.5","3665","39016.49","40103.07"
"2013","4","Staedtischer Raum","40289","37314.5","6893","39849.25","40728.75"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","57324.46","51535","2315","55940.95","58707.97"
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","63329.48","55233","7045","62102.37","64556.59"
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","21193.64","16855.5","2419","20623.85","21763.43"
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","21037.79","18207","4122","20616.11","21459.47"
"2014","2","Laendlicher Raum","26751.88","23691.5","3012","26204.67","27299.09"
"2014","2","Staedtischer Raum","26712.16","24281.5","4833","26334.56","27089.76"
"2014","3","Laendlicher Raum","31252.09","27316.5","3147","30729.59","31774.59"
"2014","3","Staedtischer Raum","32968.5","29350.5","5095","32543.22","33393.78"
"2014","4","Laendlicher Raum","38528.17","35898.5","3463","37892.22","39164.12"
"2014","4","Staedtischer Raum","39365.18","36821.5","6174","38903.54","39826.82"
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","57589.18","51302.5","2323","56283.55","58894.81"
"2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","63861.46","54588","6919","62637.16","65085.76"
"2015","1 Einkommensschwächstes Quintil","Laendlicher Raum","21826.12","18211.5","2365","21227.68","22424.56"
"2015","1 Einkommensschwächstes Quintil","Staedtischer Raum","21901.71","18716.5","4202","21457.27","22346.15"
"2015","2","Laendlicher Raum","25563.06","22412.5","2718","25066.93","26059.19"
"2015","2","Staedtischer Raum","25480.61","23209","4499","25094.88","25866.34"
"2015","3","Laendlicher Raum","30931.56","28894.5","3076","30466.01","31397.11"
"2015","3","Staedtischer Raum","31805.6","29591","4902","31381.76","32229.44"
"2015","4","Laendlicher Raum","38355.64","35737.5","3433","37803.97","38907.31"
"2015","4","Staedtischer Raum","39020.08","36416","6115","38535.32","39504.84"
"2015","5 Einkommensstärkstes Quintil","Laendlicher Raum","57186.3","51593","2532","56096.21","58276.39"
"2015","5 Einkommensstärkstes Quintil","Staedtischer Raum","62374.78","55748","7208","61433.66","63315.9"
"2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","21329.96","18492","1892","20660.48","21999.44"
"2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","21050.08","18208","3105","20535.64","21564.52"
"2016","2","Laendlicher Raum","27222.24","23426.5","2319","26623.91","27820.57"
"2016","2","Staedtischer Raum","26571.92","24170","3864","26074.03","27069.81"
"2016","3","Laendlicher Raum","31016.41","27941.5","2636","30466.36","31566.46"
"2016","3","Staedtischer Raum","32661.49","29305.5","4171","32060.7","33262.28"
"2016","4","Laendlicher Raum","38877.42","36473.5","3354","37994.88","39759.96"
"2016","4","Staedtischer Raum","40027.86","37408.5","5910","39480.06","40575.66"
"2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","60101.61","52318.5","2581","58615.34","61587.88"
"2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","63115.37","55890","6958","62027.23","64203.51"
"2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","20941.77","16442.5","2966","20379.3","21504.24"
"2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","21904.46","17769.5","6080","21543.87","22265.05"
"2017","2","Laendlicher Raum","25889.17","23624","2269","25339.53","26438.81"
"2017","2","Staedtischer Raum","27890.53","24638","3979","27365.87","28415.19"
"2017","3","Laendlicher Raum","31835.57","28283","2881","31275.69","32395.45"
"2017","3","Staedtischer Raum","32056.59","28991","4454","31551.11","32562.07"
"2017","4","Laendlicher Raum","38633.04","36684.5","3770","38112.07","39154.01"
"2017","4","Staedtischer Raum","40887.06","38038.5","6407","40406.66","41367.46"
"2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","62967.39","52312.5","3305","61385.92","64548.86"
"2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","62700.82","55671.5","8536","61591.67","63809.97"
"2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","19276.32","15856","3342","18754.05","19798.59"
"2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","22470.75","17287","7500","22011.71","22929.79"
"2018","2","Laendlicher Raum","25822.75","22719.5","2091","25138.2","26507.3"
"2018","2","Staedtischer Raum","25952.64","23307.5","4072","25433.07","26472.21"
"2018","3","Laendlicher Raum","32529.05","28317.5","2719","31794.76","33263.34"
"2018","3","Staedtischer Raum","32169.57","27947.5","4314","31663.61","32675.53"
"2018","4","Laendlicher Raum","38987.24","37209.5","3755","38407.28","39567.2"
"2018","4","Staedtischer Raum","40021.22","37346.5","6611","39358.63","40683.81"
"2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","58445.63","51212.5","3445","57356.89","59534.37"
"2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","63119.57","55770.5","8637","62099.84","64139.3"
"2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","20463.23","16356","2729","19877.23","21049.23"
"2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","22785.99","18319.5","6359","22262.45","23309.53"
"2019","2","Laendlicher Raum","26423.62","24099.5","1919","25700.11","27147.13"
"2019","2","Staedtischer Raum","27131.19","24067.5","3771","26189.59","28072.79"
"2019","3","Laendlicher Raum","33120.08","30641.5","2448","32234.69","34005.47"
"2019","3","Staedtischer Raum","33055.03","29988","3665","32414.69","33695.37"
"2019","4","Laendlicher Raum","40115.9","37549.5","3830","39302.46","40929.34"
"2019","4","Staedtischer Raum","40847.06","37549","6189","40163.66","41530.46"
"2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","60698.86","53018","4569","58856.84","62540.88"
"2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","66717.55","58634","11232","63056.68","70378.42"
"2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","21326.1","17204.5","2432","20581.18","22071.02"
"2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","22903.25","18308.5","5215","22546.71","23259.79"
"2020","2","Laendlicher Raum","29752.98","25486.5","2016","29018.96","30487"
"2020","2","Staedtischer Raum","27396.68","23765","4420","26908.18","27885.18"
"2020","3","Laendlicher Raum","32314.73","28873.5","2357","31230","33399.46"
"2020","3","Staedtischer Raum","32030.5","29093","3888","31462.43","32598.57"
"2020","4","Laendlicher Raum","40853.03","38049.5","3818","40113.67","41592.39"
"2020","4","Staedtischer Raum","42891.86","39789","6638","42223.01","43560.71"
"2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","60521.24","54086","4573","57120.42","63922.06"
"2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","67973.88","58759","11193","64052.22","71895.54"
