"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","Hessen","Paar mit Kind(ern)","26083.11","23238","1017","25189.45","26976.77"
"1984","Hessen","Sonstige","24158.34","21636.5","141","22450.56","25866.12"
"1984","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1984","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1984","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1984","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1984","Niedersachsen","(Ehe-)Paar ohne Kind(er)","15745.77","15159.5","282","14955.5","16536.04"
"1984","Niedersachsen","1-Pers.- Haushalt","9030.7","7419.5","117","8014.84","10046.56"
"1984","Niedersachsen","Alleinerziehende","12400.88","11750","85","10981.68","13820.08"
"1984","Niedersachsen","Paar mit Kind(ern)","23237.1","22007","983","22616.58","23857.62"
"1984","Niedersachsen","Sonstige","21565.72","22977.5","142","20077.95","23053.49"
"1984","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","17999.73","16494","710","17253.29","18746.17"
"1984","Nordrhein-Westfalen","1-Pers.- Haushalt","9416.63","8069","368","8613.64","10219.62"
"1984","Nordrhein-Westfalen","Alleinerziehende","13552.86","11010.5","225","12224.89","14880.83"
"1984","Nordrhein-Westfalen","Paar mit Kind(ern)","23028.17","20743.5","2893","22664.59","23391.75"
"1984","Nordrhein-Westfalen","Sonstige","22302.39","21459","200","20896.59","23708.19"
"1984","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16416.39","15224.5","206","15291.04","17541.74"
"1984","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","8106.04","7301.5","77","7316.92","8895.16"
"1984","Rheinland-Pfalz,Saarland","Alleinerziehende","15196.83","11779","61","13401.99","16991.67"
"1984","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","22422.49","18669.5","646","21635.27","23209.71"
"1984","Rheinland-Pfalz,Saarland","Sonstige","23327.43","21984","95","21637.51","25017.35"
"1984","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen","1-Pers.- Haushalt","","","","",""
"1984","Sachsen","Alleinerziehende","","","","",""
"1984","Sachsen","Paar mit Kind(ern)","","","","",""
"1984","Sachsen","Sonstige","","","","",""
"1984","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1984","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1984","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1984","Sachsen-Anhalt","Sonstige","","","","",""
"1984","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","16434.91","14589","88","14715.63","18154.19"
"1984","Schleswig-Holstein","1-Pers.- Haushalt","11100.44","10538.5","53","9369.38","12831.5"
"1984","Schleswig-Holstein","Alleinerziehende","13543.81","11550","30","10932.6","16155.02"
"1984","Schleswig-Holstein","Paar mit Kind(ern)","23508.64","21080.5","308","22501.09","24516.19"
"1984","Schleswig-Holstein","Sonstige","24192.45","19193","30","20958.3","27426.6"
"1984","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Thüringen","1-Pers.- Haushalt","","","","",""
"1984","Thüringen","Alleinerziehende","","","","",""
"1984","Thüringen","Paar mit Kind(ern)","","","","",""
"1984","Thüringen","Sonstige","","","","",""
"1985","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","18918.87","16825","358","17972.07","19865.67"
"1985","Baden-Württemberg","1-Pers.- Haushalt","9981.22","8717","177","9104.3","10858.14"
"1985","Baden-Württemberg","Alleinerziehende","14182.04","13409.5","132","12972.23","15391.85"
"1985","Baden-Württemberg","Paar mit Kind(ern)","24620.93","22954.5","1986","24207.35","25034.51"
"1985","Baden-Württemberg","Sonstige","22770.91","20500","167","21377.96","24163.86"
"1985","Bayern","(Ehe-)Paar ohne Kind(er)","19479.2","18353","438","18669.81","20288.59"
"1985","Bayern","1-Pers.- Haushalt","10750.98","8533","169","8596.14","12905.82"
"1985","Bayern","Alleinerziehende","17078.44","15865.5","120","15781.72","18375.16"
"1985","Bayern","Paar mit Kind(ern)","23844.59","21845.5","1607","23375.4","24313.78"
"1985","Bayern","Sonstige","25214.56","24241","149","23496.93","26932.19"
"1985","Berlin","(Ehe-)Paar ohne Kind(er)","21426.75","20587.5","86","19596.34","23257.16"
"1985","Berlin","1-Pers.- Haushalt","11414.7","10056.5","74","9999.94","12829.46"
"1985","Berlin","Alleinerziehende","12873.83","11838.5","48","11467.01","14280.65"
"1985","Berlin","Paar mit Kind(ern)","23757.96","24602","244","22801.15","24714.77"
"1985","Berlin","Sonstige","","","","",""
"1985","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Brandenburg","1-Pers.- Haushalt","","","","",""
"1985","Brandenburg","Alleinerziehende","","","","",""
"1985","Brandenburg","Paar mit Kind(ern)","","","","",""
"1985","Brandenburg","Sonstige","","","","",""
"1985","Bremen","(Ehe-)Paar ohne Kind(er)","14041.98","13723","40","12889.43","15194.53"
"1985","Bremen","1-Pers.- Haushalt","","","","",""
"1985","Bremen","Alleinerziehende","","","","",""
"1985","Bremen","Paar mit Kind(ern)","18052.7","16127.5","68","16299.99","19805.41"
"1985","Bremen","Sonstige","","","","",""
"1985","Hamburg","(Ehe-)Paar ohne Kind(er)","19824.03","17196","92","18069.78","21578.28"
"1985","Hamburg","1-Pers.- Haushalt","9810.23","8497.5","57","8100.89","11519.57"
"1985","Hamburg","Alleinerziehende","","","","",""
"1985","Hamburg","Paar mit Kind(ern)","25523.34","24370.5","174","24005.85","27040.83"
"1985","Hamburg","Sonstige","","","","",""
"1985","Hessen","(Ehe-)Paar ohne Kind(er)","17539.16","15969","278","16654.5","18423.82"
"1985","Hessen","1-Pers.- Haushalt","9798.18","9209.5","100","8956.22","10640.14"
"1985","Hessen","Alleinerziehende","11847.79","9267.5","71","9839.52","13856.06"
"1985","Hessen","Paar mit Kind(ern)","26938.84","22430","919","26025.54","27852.14"
"1985","Hessen","Sonstige","27418.6","17403","122","23836.22","31000.98"
"1985","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1985","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1985","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1985","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","16679.06","15369.5","264","15807.08","17551.04"
"1985","Niedersachsen","1-Pers.- Haushalt","9463.28","8433.5","104","8498.6","10427.96"
"1985","Niedersachsen","Alleinerziehende","15601.74","13663","72","13676.4","17527.08"
"1985","Niedersachsen","Paar mit Kind(ern)","25088.61","22675","859","24224.08","25953.14"
"1985","Niedersachsen","Sonstige","24301.55","23466","126","22557.24","26045.86"
"1985","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","18781.52","16971.5","630","18034.44","19528.6"
"1985","Nordrhein-Westfalen","1-Pers.- Haushalt","10059.36","8947","323","9299.85","10818.87"
"1985","Nordrhein-Westfalen","Alleinerziehende","14583.31","12059","194","13119.79","16046.83"
"1985","Nordrhein-Westfalen","Paar mit Kind(ern)","23387.39","21650","2612","22987.18","23787.6"
"1985","Nordrhein-Westfalen","Sonstige","22751.18","21910.5","209","21347.88","24154.48"
"1985","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16164.88","14937.5","180","15055.01","17274.75"
"1985","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","10388.56","8763","69","8325.31","12451.81"
"1985","Rheinland-Pfalz,Saarland","Alleinerziehende","14779.6","13620","56","12860.82","16698.38"
"1985","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","23274.78","20630","585","22368.71","24180.85"
"1985","Rheinland-Pfalz,Saarland","Sonstige","21783.7","20664.5","80","19874.35","23693.05"
"1985","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen","1-Pers.- Haushalt","","","","",""
"1985","Sachsen","Alleinerziehende","","","","",""
"1985","Sachsen","Paar mit Kind(ern)","","","","",""
"1985","Sachsen","Sonstige","","","","",""
"1985","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1985","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1985","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1985","Sachsen-Anhalt","Sonstige","","","","",""
"1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","16154.4","15291","84","14834.09","17474.71"
"1985","Schleswig-Holstein","1-Pers.- Haushalt","9825.42","8987.5","44","7727.41","11923.43"
"1985","Schleswig-Holstein","Alleinerziehende","14496.22","13021","32","10335.56","18656.88"
"1985","Schleswig-Holstein","Paar mit Kind(ern)","22148.17","20235.5","285","21067.34","23229"
"1985","Schleswig-Holstein","Sonstige","","","","",""
"1985","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Thüringen","1-Pers.- Haushalt","","","","",""
"1985","Thüringen","Alleinerziehende","","","","",""
"1985","Thüringen","Paar mit Kind(ern)","","","","",""
"1985","Thüringen","Sonstige","","","","",""
"1986","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","19695.98","18395.5","374","18827.93","20564.03"
"1986","Baden-Württemberg","1-Pers.- Haushalt","9463.98","8947","161","8580.33","10347.63"
"1986","Baden-Württemberg","Alleinerziehende","15123.46","13600.5","106","13787.1","16459.82"
"1986","Baden-Württemberg","Paar mit Kind(ern)","25268.27","23078.5","1879","24839.68","25696.86"
"1986","Baden-Württemberg","Sonstige","22386.37","21299","163","20986.62","23786.12"
"1986","Bayern","(Ehe-)Paar ohne Kind(er)","20100.08","18454.5","398","19078.28","21121.88"
"1986","Bayern","1-Pers.- Haushalt","10507.29","9202.5","169","9559.17","11455.41"
"1986","Bayern","Alleinerziehende","17684.84","16147","119","15934.31","19435.37"
"1986","Bayern","Paar mit Kind(ern)","25176.6","22525.5","1476","24476.26","25876.94"
"1986","Bayern","Sonstige","24749.24","24156.5","150","22943.98","26554.5"
"1986","Berlin","(Ehe-)Paar ohne Kind(er)","20743","19140","78","19028.85","22457.15"
"1986","Berlin","1-Pers.- Haushalt","10485.15","10119","73","9388.89","11581.41"
"1986","Berlin","Alleinerziehende","15936.29","15045","54","13356.74","18515.84"
"1986","Berlin","Paar mit Kind(ern)","24111.3","24875","230","23062.4","25160.2"
"1986","Berlin","Sonstige","","","","",""
"1986","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Brandenburg","1-Pers.- Haushalt","","","","",""
"1986","Brandenburg","Alleinerziehende","","","","",""
"1986","Brandenburg","Paar mit Kind(ern)","","","","",""
"1986","Brandenburg","Sonstige","","","","",""
"1986","Bremen","(Ehe-)Paar ohne Kind(er)","14561.22","15823","36","12941.42","16181.02"
"1986","Bremen","1-Pers.- Haushalt","","","","",""
"1986","Bremen","Alleinerziehende","","","","",""
"1986","Bremen","Paar mit Kind(ern)","19057.94","14527.5","65","16890.26","21225.62"
"1986","Bremen","Sonstige","","","","",""
"1986","Hamburg","(Ehe-)Paar ohne Kind(er)","20784.71","19570.5","72","18618.57","22950.85"
"1986","Hamburg","1-Pers.- Haushalt","10506.32","9837","56","9031.89","11980.75"
"1986","Hamburg","Alleinerziehende","","","","",""
"1986","Hamburg","Paar mit Kind(ern)","24713.63","25118.5","164","23479.4","25947.86"
"1986","Hamburg","Sonstige","","","","",""
"1986","Hessen","(Ehe-)Paar ohne Kind(er)","18521.92","18628.5","254","17630.61","19413.23"
"1986","Hessen","1-Pers.- Haushalt","9659.44","8645","103","8649.57","10669.31"
"1986","Hessen","Alleinerziehende","11514.43","9505.5","81","9987.88","13040.98"
"1986","Hessen","Paar mit Kind(ern)","27170.72","23263","852","26232.77","28108.67"
"1986","Hessen","Sonstige","27561.23","26555","88","24891.31","30231.15"
"1986","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1986","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1986","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1986","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1986","Niedersachsen","(Ehe-)Paar ohne Kind(er)","17090.06","15283","286","16195.86","17984.26"
"1986","Niedersachsen","1-Pers.- Haushalt","9434.55","8909","98","8599.07","10270.03"
"1986","Niedersachsen","Alleinerziehende","14604.41","12135","70","13153.06","16055.76"
"1986","Niedersachsen","Paar mit Kind(ern)","25113.14","22378","823","24304.04","25922.24"
"1986","Niedersachsen","Sonstige","24803.71","22396","137","22569.47","27037.95"
"1986","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","19417.65","17301","648","18433.42","20401.88"
"1986","Nordrhein-Westfalen","1-Pers.- Haushalt","10197.87","9349.5","289","9533.25","10862.49"
"1986","Nordrhein-Westfalen","Alleinerziehende","15009.67","13377","179","13515.54","16503.8"
"1986","Nordrhein-Westfalen","Paar mit Kind(ern)","23813.14","22166","2482","23433.26","24193.02"
"1986","Nordrhein-Westfalen","Sonstige","21466.97","19725.5","206","19891.65","23042.29"
"1986","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16320.92","14065.5","192","15352.23","17289.61"
"1986","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","8956.23","8193.5","68","7965.24","9947.22"
"1986","Rheinland-Pfalz,Saarland","Alleinerziehende","13462.94","13053.5","53","11012.05","15913.83"
"1986","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","23127.58","20456","563","22263.25","23991.91"
"1986","Rheinland-Pfalz,Saarland","Sonstige","24117.65","23174.5","85","22467.03","25768.27"
"1986","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Sachsen","1-Pers.- Haushalt","","","","",""
"1986","Sachsen","Alleinerziehende","","","","",""
"1986","Sachsen","Paar mit Kind(ern)","","","","",""
"1986","Sachsen","Sonstige","","","","",""
"1986","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1986","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1986","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1986","Sachsen-Anhalt","Sonstige","","","","",""
"1986","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","17357.7","17092","72","15775.34","18940.06"
"1986","Schleswig-Holstein","1-Pers.- Haushalt","10694.29","9648.5","39","8900.11","12488.47"
"1986","Schleswig-Holstein","Alleinerziehende","16667.48","11552.5","30","12687.2","20647.76"
"1986","Schleswig-Holstein","Paar mit Kind(ern)","25691.92","20842","265","23615.81","27768.03"
"1986","Schleswig-Holstein","Sonstige","","","","",""
"1986","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Thüringen","1-Pers.- Haushalt","","","","",""
"1986","Thüringen","Alleinerziehende","","","","",""
"1986","Thüringen","Paar mit Kind(ern)","","","","",""
"1986","Thüringen","Sonstige","","","","",""
"1987","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","20523.01","18632","374","19594.71","21451.31"
"1987","Baden-Württemberg","1-Pers.- Haushalt","10574.5","9177.5","157","9178.38","11970.62"
"1987","Baden-Württemberg","Alleinerziehende","17575.43","15169","114","15949.92","19200.94"
"1987","Baden-Württemberg","Paar mit Kind(ern)","26740.93","24537","1840","26267.15","27214.71"
"1987","Baden-Württemberg","Sonstige","27214.53","24805","166","25241.89","29187.17"
"1987","Bayern","(Ehe-)Paar ohne Kind(er)","20092.37","17778","400","19061.61","21123.13"
"1987","Bayern","1-Pers.- Haushalt","10411.52","9485.5","177","9588.85","11234.19"
"1987","Bayern","Alleinerziehende","18393.42","15253","127","16376.7","20410.14"
"1987","Bayern","Paar mit Kind(ern)","25902.45","23550.5","1406","25324.11","26480.79"
"1987","Bayern","Sonstige","29750.57","25363","121","27124.05","32377.09"
"1987","Berlin","(Ehe-)Paar ohne Kind(er)","22303.69","21506.5","90","20654.71","23952.67"
"1987","Berlin","1-Pers.- Haushalt","11319.41","10725","70","10172.01","12466.81"
"1987","Berlin","Alleinerziehende","17342.68","14841.5","41","11663.42","23021.94"
"1987","Berlin","Paar mit Kind(ern)","25406.01","24821","240","24489.97","26322.05"
"1987","Berlin","Sonstige","24212.74","22620","35","22012.89","26412.59"
"1987","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Brandenburg","1-Pers.- Haushalt","","","","",""
"1987","Brandenburg","Alleinerziehende","","","","",""
"1987","Brandenburg","Paar mit Kind(ern)","","","","",""
"1987","Brandenburg","Sonstige","","","","",""
"1987","Bremen","(Ehe-)Paar ohne Kind(er)","16289.44","16435","36","14588.33","17990.55"
"1987","Bremen","1-Pers.- Haushalt","","","","",""
"1987","Bremen","Alleinerziehende","","","","",""
"1987","Bremen","Paar mit Kind(ern)","19901.7","18046.5","53","16975.85","22827.55"
"1987","Bremen","Sonstige","","","","",""
"1987","Hamburg","(Ehe-)Paar ohne Kind(er)","22348.62","20605","68","19970.78","24726.46"
"1987","Hamburg","1-Pers.- Haushalt","11491.19","10001.5","50","9824.89","13157.49"
"1987","Hamburg","Alleinerziehende","","","","",""
"1987","Hamburg","Paar mit Kind(ern)","25227.88","23763","137","23670.43","26785.33"
"1987","Hamburg","Sonstige","","","","",""
"1987","Hessen","(Ehe-)Paar ohne Kind(er)","20245.09","19485","242","18895.79","21594.39"
"1987","Hessen","1-Pers.- Haushalt","10639.26","9684","98","9509.3","11769.22"
"1987","Hessen","Alleinerziehende","13586.19","13379.5","66","11723.21","15449.17"
"1987","Hessen","Paar mit Kind(ern)","28462.26","25185","865","27595.61","29328.91"
"1987","Hessen","Sonstige","30435.45","32944.5","117","28253.34","32617.56"
"1987","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1987","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1987","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1987","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1987","Niedersachsen","(Ehe-)Paar ohne Kind(er)","18527.5","16489","280","17252.78","19802.22"
"1987","Niedersachsen","1-Pers.- Haushalt","10447.47","9780","103","9370.77","11524.17"
"1987","Niedersachsen","Alleinerziehende","14726.22","12504.5","70","12941.43","16511.01"
"1987","Niedersachsen","Paar mit Kind(ern)","26538.36","24431","809","25730.42","27346.3"
"1987","Niedersachsen","Sonstige","23831.66","22889","135","22329.51","25333.81"
"1987","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","19736.05","17902","626","18908.68","20563.42"
"1987","Nordrhein-Westfalen","1-Pers.- Haushalt","10805.6","9188","297","10044.12","11567.08"
"1987","Nordrhein-Westfalen","Alleinerziehende","17234.78","13656","182","15615","18854.56"
"1987","Nordrhein-Westfalen","Paar mit Kind(ern)","25019.74","23087","2368","24613.99","25425.49"
"1987","Nordrhein-Westfalen","Sonstige","22580.78","21356.5","244","21158.77","24002.79"
"1987","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","16936.9","15566","186","15795.53","18078.27"
"1987","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","9229.46","7782.5","66","8199.84","10259.08"
"1987","Rheinland-Pfalz,Saarland","Alleinerziehende","13571.9","9895","53","11586.68","15557.12"
"1987","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","23823.66","21138","548","22973.52","24673.8"
"1987","Rheinland-Pfalz,Saarland","Sonstige","24702.51","25195.5","92","22867.16","26537.86"
"1987","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Sachsen","1-Pers.- Haushalt","","","","",""
"1987","Sachsen","Alleinerziehende","","","","",""
"1987","Sachsen","Paar mit Kind(ern)","","","","",""
"1987","Sachsen","Sonstige","","","","",""
"1987","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1987","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1987","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1987","Sachsen-Anhalt","Sonstige","","","","",""
"1987","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","20372.09","16990","82","18138.57","22605.61"
"1987","Schleswig-Holstein","1-Pers.- Haushalt","9780.28","9560","37","8299.17","11261.39"
"1987","Schleswig-Holstein","Alleinerziehende","","","","",""
"1987","Schleswig-Holstein","Paar mit Kind(ern)","23803.34","22518.5","266","22657.05","24949.63"
"1987","Schleswig-Holstein","Sonstige","","","","",""
"1987","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Thüringen","1-Pers.- Haushalt","","","","",""
"1987","Thüringen","Alleinerziehende","","","","",""
"1987","Thüringen","Paar mit Kind(ern)","","","","",""
"1987","Thüringen","Sonstige","","","","",""
"1988","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","22224.05","19419.5","388","21190.15","23257.95"
"1988","Baden-Württemberg","1-Pers.- Haushalt","10275.42","9443.5","160","9411.88","11138.96"
"1988","Baden-Württemberg","Alleinerziehende","17735.5","15376.5","114","16326.93","19144.07"
"1988","Baden-Württemberg","Paar mit Kind(ern)","27357.16","24678.5","1749","26859.39","27854.93"
"1988","Baden-Württemberg","Sonstige","26154.25","23855","113","23937.21","28371.29"
"1988","Bayern","(Ehe-)Paar ohne Kind(er)","20840.27","18728.5","366","19805.42","21875.12"
"1988","Bayern","1-Pers.- Haushalt","11006.96","9945.5","182","10114.45","11899.47"
"1988","Bayern","Alleinerziehende","20209.85","17014.5","121","18286.05","22133.65"
"1988","Bayern","Paar mit Kind(ern)","26835.38","24707","1352","26271.88","27398.88"
"1988","Bayern","Sonstige","27790.49","23661.5","117","25452.49","30128.49"
"1988","Berlin","(Ehe-)Paar ohne Kind(er)","22720.74","22602","82","20866.45","24575.03"
"1988","Berlin","1-Pers.- Haushalt","11612.92","10233.5","69","10290.58","12935.26"
"1988","Berlin","Alleinerziehende","18209.32","15893","43","15375.32","21043.32"
"1988","Berlin","Paar mit Kind(ern)","25693.45","24377.5","214","24613.7","26773.2"
"1988","Berlin","Sonstige","34892.21","28852","32","29849.26","39935.16"
"1988","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Brandenburg","1-Pers.- Haushalt","","","","",""
"1988","Brandenburg","Alleinerziehende","","","","",""
"1988","Brandenburg","Paar mit Kind(ern)","","","","",""
"1988","Brandenburg","Sonstige","","","","",""
"1988","Bremen","(Ehe-)Paar ohne Kind(er)","30852.43","16537","34","19540.58","42164.28"
"1988","Bremen","1-Pers.- Haushalt","","","","",""
"1988","Bremen","Alleinerziehende","","","","",""
"1988","Bremen","Paar mit Kind(ern)","20388.36","17563.5","56","17740.69","23036.03"
"1988","Bremen","Sonstige","","","","",""
"1988","Hamburg","(Ehe-)Paar ohne Kind(er)","22808.32","22104.5","72","20403.41","25213.23"
"1988","Hamburg","1-Pers.- Haushalt","11433.58","10433","46","9957.37","12909.79"
"1988","Hamburg","Alleinerziehende","","","","",""
"1988","Hamburg","Paar mit Kind(ern)","26727.24","25323","109","24851.45","28603.03"
"1988","Hamburg","Sonstige","","","","",""
"1988","Hessen","(Ehe-)Paar ohne Kind(er)","19086.55","18287","222","18124.09","20049.01"
"1988","Hessen","1-Pers.- Haushalt","10640.32","10564.5","91","9527.44","11753.2"
"1988","Hessen","Alleinerziehende","17170.54","14093","66","14109","20232.08"
"1988","Hessen","Paar mit Kind(ern)","28971.37","24804.5","830","28090.05","29852.69"
"1988","Hessen","Sonstige","33238.29","37951.5","123","30174.61","36301.97"
"1988","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1988","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1988","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1988","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1988","Niedersachsen","(Ehe-)Paar ohne Kind(er)","18557.39","16232","272","17277.56","19837.22"
"1988","Niedersachsen","1-Pers.- Haushalt","10619.34","10030.5","98","9650.19","11588.49"
"1988","Niedersachsen","Alleinerziehende","17710.66","17257","79","15829.98","19591.34"
"1988","Niedersachsen","Paar mit Kind(ern)","27361.72","25809","739","26514.36","28209.08"
"1988","Niedersachsen","Sonstige","25060.36","24672","128","23375.08","26745.64"
