year,regtyp,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Urban regions,Somewhat concerned,0.42850,4519,8486,0.41797,0.43903
1996,Urban regions,Not concerned at all,0.26059,2324,8486,0.25125,0.26993
1996,Rural regions,Very concerned,0.15106,943,4509,0.14061,0.16152
1996,Rural regions,Somewhat concerned,0.43102,2514,4509,0.41656,0.44548
1996,Rural regions,Not concerned at all,0.22884,1052,4509,0.21658,0.24111
1997,Urban regions,Very concerned,0.15566,1834,8339,0.14788,0.16344
1997,Urban regions,Somewhat concerned,0.44422,4574,8339,0.43356,0.45489
1997,Urban regions,Not concerned at all,0.22412,1931,8339,0.21517,0.23307
1997,Rural regions,Very concerned,0.17537,1018,4438,0.16418,0.18655
1997,Rural regions,Somewhat concerned,0.45263,2614,4438,0.43798,0.46727
1997,Rural regions,Not concerned at all,0.18317,806,4438,0.17178,0.19455
1998,Urban regions,Very concerned,0.18124,2231,9220,0.17338,0.18911
1998,Urban regions,Somewhat concerned,0.41397,4706,9220,0.40391,0.42402
1998,Urban regions,Not concerned at all,0.23009,2283,9220,0.22150,0.23869
1998,Rural regions,Very concerned,0.20691,1346,4942,0.19562,0.21821
1998,Rural regions,Somewhat concerned,0.41466,2616,4942,0.40092,0.42840
1998,Rural regions,Not concerned at all,0.18861,980,4942,0.17770,0.19951
1999,Urban regions,Very concerned,0.13669,1646,8838,0.12952,0.14385
1999,Urban regions,Somewhat concerned,0.40452,4518,8838,0.39429,0.41476
1999,Urban regions,Not concerned at all,0.28616,2674,8838,0.27673,0.29558
1999,Rural regions,Very concerned,0.14321,947,4783,0.13328,0.15314
1999,Rural regions,Somewhat concerned,0.42848,2631,4783,0.41445,0.44250
1999,Rural regions,Not concerned at all,0.24400,1205,4783,0.23183,0.25618
2000,Urban regions,Very concerned,0.12978,2612,15543,0.12449,0.13506
2000,Urban regions,Somewhat concerned,0.37292,7240,15543,0.36532,0.38052
2000,Urban regions,Not concerned at all,0.31600,5691,15543,0.30869,0.32331
2000,Rural regions,Very concerned,0.14829,1630,8337,0.14066,0.15592
2000,Rural regions,Somewhat concerned,0.40120,4218,8337,0.39068,0.41172
2000,Rural regions,Not concerned at all,0.26741,2489,8337,0.25791,0.27692
2001,Urban regions,Very concerned,0.12410,2242,14178,0.11867,0.12953
2001,Urban regions,Somewhat concerned,0.37632,6672,14178,0.36835,0.38430
2001,Urban regions,Not concerned at all,0.31888,5264,14178,0.31121,0.32655
2001,Rural regions,Very concerned,0.15364,1480,7565,0.14551,0.16176
2001,Rural regions,Somewhat concerned,0.39209,3815,7565,0.38109,0.40309
2001,Rural regions,Not concerned at all,0.27759,2270,7565,0.26749,0.28768
2002,Urban regions,Very concerned,0.14989,2591,15192,0.14422,0.15557
2002,Urban regions,Somewhat concerned,0.40978,7391,15192,0.40196,0.41760
2002,Urban regions,Not concerned at all,0.26589,5210,15192,0.25887,0.27292
2002,Rural regions,Very concerned,0.17437,1580,7706,0.16590,0.18285
2002,Rural regions,Somewhat concerned,0.42628,4027,7706,0.41524,0.43732
2002,Rural regions,Not concerned at all,0.22393,2099,7706,0.21462,0.23323
2003,Urban regions,Very concerned,0.19321,3254,14639,0.18681,0.19960
2003,Urban regions,Somewhat concerned,0.40986,7261,14639,0.40189,0.41783
2003,Urban regions,Not concerned at all,0.22219,4124,14639,0.21545,0.22892
2003,Rural regions,Very concerned,0.21416,1861,7395,0.20481,0.22351
2003,Rural regions,Somewhat concerned,0.41741,3835,7395,0.40617,0.42865
2003,Rural regions,Not concerned at all,0.19838,1699,7395,0.18929,0.20747
2004,Urban regions,Very concerned,0.21390,3378,14270,0.20717,0.22063
2004,Urban regions,Somewhat concerned,0.41777,7156,14270,0.40967,0.42586
2004,Urban regions,Not concerned at all,0.19684,3736,14270,0.19032,0.20336
2004,Rural regions,Very concerned,0.23965,2001,7218,0.22980,0.24950
2004,Rural regions,Somewhat concerned,0.42558,3794,7218,0.41417,0.43699
2004,Rural regions,Not concerned at all,0.16920,1423,7218,0.16055,0.17785
2005,Urban regions,Very concerned,0.22110,3308,13695,0.21415,0.22805
2005,Urban regions,Somewhat concerned,0.42145,6928,13695,0.41318,0.42972
2005,Urban regions,Not concerned at all,0.19294,3459,13695,0.18633,0.19955
2005,Rural regions,Very concerned,0.24342,1928,6908,0.23329,0.25354
2005,Rural regions,Somewhat concerned,0.42474,3589,6908,0.41308,0.43639
2005,Rural regions,Not concerned at all,0.16980,1391,6908,0.16094,0.17865
2006,Urban regions,Very concerned,0.22253,3421,14353,0.21573,0.22934
2006,Urban regions,Somewhat concerned,0.39830,6981,14353,0.39029,0.40631
2006,Urban regions,Not concerned at all,0.20622,3951,14353,0.19960,0.21284
2006,Rural regions,Very concerned,0.22895,1974,7476,0.21943,0.23848
2006,Rural regions,Somewhat concerned,0.41366,3834,7476,0.40249,0.42482
2006,Rural regions,Not concerned at all,0.18063,1668,7476,0.17191,0.18936
2007,Urban regions,Very concerned,0.20499,2939,13353,0.19814,0.21183
2007,Urban regions,Somewhat concerned,0.39815,6485,13353,0.38985,0.40645
2007,Urban regions,Not concerned at all,0.22172,3929,13353,0.21468,0.22877
2007,Rural regions,Very concerned,0.21532,1737,7021,0.20570,0.22493
2007,Rural regions,Somewhat concerned,0.42743,3639,7021,0.41586,0.43901
2007,Rural regions,Not concerned at all,0.18926,1645,7021,0.18009,0.19842
2008,Urban regions,Very concerned,0.17625,2331,12612,0.16960,0.18290
2008,Urban regions,Somewhat concerned,0.41477,6227,12612,0.40617,0.42337
2008,Urban regions,Not concerned at all,0.24188,4054,12612,0.23440,0.24935
2008,Rural regions,Very concerned,0.18995,1436,6623,0.18050,0.19940
2008,Rural regions,Somewhat concerned,0.44384,3475,6623,0.43187,0.45581
2008,Rural regions,Not concerned at all,0.20622,1712,6623,0.19647,0.21596
2009,Urban regions,Very concerned,0.19341,2478,11628,0.18623,0.20059
2009,Urban regions,Somewhat concerned,0.44010,6046,11628,0.43108,0.44913
2009,Urban regions,Not concerned at all,0.20211,3104,11628,0.19481,0.20941
2009,Rural regions,Very concerned,0.22351,1562,6311,0.21323,0.23379
2009,Rural regions,Somewhat concerned,0.44762,3388,6311,0.43535,0.45989
2009,Rural regions,Not concerned at all,0.17226,1361,6311,0.16295,0.18158
2010,Urban regions,Very concerned,0.19701,3810,15561,0.19076,0.20326
2010,Urban regions,Somewhat concerned,0.41060,7483,15561,0.40287,0.41833
2010,Urban regions,Not concerned at all,0.23124,4268,15561,0.22462,0.23787
2010,Rural regions,Very concerned,0.20656,2199,8323,0.19786,0.21525
2010,Rural regions,Somewhat concerned,0.43130,4259,8323,0.42066,0.44194
2010,Rural regions,Not concerned at all,0.20740,1865,8323,0.19869,0.21611
2011,Urban regions,Very concerned,0.14700,3409,18034,0.14183,0.15217
2011,Urban regions,Somewhat concerned,0.39765,8530,18034,0.39051,0.40480
2011,Urban regions,Not concerned at all,0.28260,6095,18034,0.27603,0.28917
2011,Rural regions,Very concerned,0.18540,2268,10065,0.17780,0.19299
2011,Rural regions,Somewhat concerned,0.40203,4919,10065,0.39245,0.41161
2011,Rural regions,Not concerned at all,0.24072,2878,10065,0.23237,0.24908
2012,Urban regions,Very concerned,0.15552,3277,17414,0.15014,0.16090
2012,Urban regions,Somewhat concerned,0.40038,8405,17414,0.39311,0.40766
2012,Urban regions,Not concerned at all,0.27594,5732,17414,0.26930,0.28258
2012,Rural regions,Very concerned,0.18053,2155,10103,0.17303,0.18803
2012,Rural regions,Somewhat concerned,0.41718,5096,10103,0.40756,0.42679
2012,Rural regions,Not concerned at all,0.24345,2852,10103,0.23508,0.25182
2013,Urban regions,Very concerned,0.13163,3416,20058,0.12695,0.13631
2013,Urban regions,Somewhat concerned,0.39003,9509,20058,0.38328,0.39678
2013,Urban regions,Not concerned at all,0.31166,7133,20058,0.30525,0.31807
2013,Rural regions,Very concerned,0.14147,1794,10450,0.13479,0.14815
2013,Rural regions,Somewhat concerned,0.41773,5349,10450,0.40827,0.42718
2013,Rural regions,Not concerned at all,0.28230,3307,10450,0.27367,0.29093
2014,Urban regions,Very concerned,0.12778,3005,17560,0.12284,0.13272
2014,Urban regions,Somewhat concerned,0.38437,8195,17560,0.37717,0.39156
2014,Urban regions,Not concerned at all,0.32218,6360,17560,0.31527,0.32909
2014,Rural regions,Very concerned,0.13640,1623,9409,0.12947,0.14334
2014,Rural regions,Somewhat concerned,0.41022,4636,9409,0.40028,0.42016
2014,Rural regions,Not concerned at all,0.30184,3150,9409,0.29257,0.31112
2015,Urban regions,Very concerned,0.12628,2967,17389,0.12135,0.13122
2015,Urban regions,Somewhat concerned,0.37817,8053,17389,0.37096,0.38537
2015,Urban regions,Not concerned at all,0.33254,6369,17389,0.32554,0.33954
2015,Rural regions,Very concerned,0.12018,1415,9236,0.11355,0.12681
2015,Rural regions,Somewhat concerned,0.41115,4679,9236,0.40111,0.42118
2015,Rural regions,Not concerned at all,0.30879,3142,9236,0.29936,0.31821
2016,Urban regions,Very concerned,0.11603,2988,17755,0.11131,0.12074
2016,Urban regions,Somewhat concerned,0.36661,7954,17755,0.35952,0.37370
2016,Urban regions,Not concerned at all,0.35375,6813,17755,0.34672,0.36079
2016,Rural regions,Very concerned,0.12344,1521,9353,0.11677,0.13011
2016,Rural regions,Somewhat concerned,0.38319,4426,9353,0.37334,0.39304
2016,Rural regions,Not concerned at all,0.33481,3406,9353,0.32524,0.34437
2017,Urban regions,Very concerned,0.11864,3327,19804,0.11414,0.12314
2017,Urban regions,Somewhat concerned,0.37975,9136,19804,0.37299,0.38650
2017,Urban regions,Not concerned at all,0.33548,7341,19804,0.32890,0.34205
2017,Rural regions,Very concerned,0.13262,1897,10540,0.12615,0.13910
2017,Rural regions,Somewhat concerned,0.40051,5072,10540,0.39115,0.40987
2017,Rural regions,Not concerned at all,0.30481,3571,10540,0.29602,0.31360
2018,Urban regions,Very concerned,0.08359,2595,19169,0.07967,0.08751
2018,Urban regions,Somewhat concerned,0.36002,8416,19169,0.35323,0.36682
2018,Urban regions,Not concerned at all,0.39670,8158,19169,0.38977,0.40362
2018,Rural regions,Very concerned,0.08480,1281,9940,0.07933,0.09028
2018,Rural regions,Somewhat concerned,0.38559,4640,9940,0.37602,0.39516
2018,Rural regions,Not concerned at all,0.37146,4019,9940,0.36196,0.38095
2019,Urban regions,Very concerned,0.09824,2466,18715,0.09397,0.10250
2019,Urban regions,Somewhat concerned,0.36732,8267,18715,0.36041,0.37422
2019,Urban regions,Not concerned at all,0.36831,7982,18715,0.36140,0.37522
2019,Rural regions,Very concerned,0.10940,1339,9681,0.10319,0.11562
2019,Rural regions,Somewhat concerned,0.39451,4624,9681,0.38477,0.40425
2019,Rural regions,Not concerned at all,0.33242,3718,9681,0.32303,0.34180
2020,Urban regions,Very concerned,0.08979,2546,19829,0.08581,0.09377
2020,Urban regions,Somewhat concerned,0.36027,8907,19829,0.35359,0.36695
2020,Urban regions,Not concerned at all,0.38421,8376,19829,0.37744,0.39098
2020,Rural regions,Very concerned,0.10014,1212,9438,0.09408,0.10619
2020,Rural regions,Somewhat concerned,0.37951,4417,9438,0.36972,0.38930
2020,Rural regions,Not concerned at all,0.34913,3809,9438,0.33951,0.35875
2021,Urban regions,Very concerned,0.09555,1671,13245,0.09055,0.10056
2021,Urban regions,Somewhat concerned,0.31640,5286,13245,0.30848,0.32432
2021,Urban regions,Not concerned at all,0.41483,6288,13245,0.40644,0.42322
2021,Rural regions,Very concerned,0.09583,758,6241,0.08852,0.10313
2021,Rural regions,Somewhat concerned,0.37330,2654,6241,0.36130,0.38530
2021,Rural regions,Not concerned at all,0.36541,2829,6241,0.35346,0.37736
