syear,migback,regtyp,plb0195_h,proportion,n,lower_confidence,upper_confidence
1988,Indirect migration background,Rural regions,3.0,0.0005790387955993051,9970,0.00010682730553385195,0.0010512502856647582
1989,No migration background,Urban regions,3.0,0.18881885448067964,9662,0.1810150899266489,0.1966226190347104
1989,No migration background,Urban regions,1.0,0.18004932858317346,9662,0.17238785742878668,0.18771079973756025
1989,Direct migration background,Urban regions,3.0,0.1392162236229104,9662,0.1323135948765052,0.14611885236931557
1989,No migration background,Urban regions,4.0,0.11181145519320362,9662,0.10552771401571347,0.11809519637069378
1989,No migration background,Urban regions,2.0,0.08139216223622911,9662,0.07593987256596045,0.08684445190649777
1989,No migration background,Rural regions,1.0,0.05727596601808715,9662,0.05264255256015883,0.061909379476015464
1989,No migration background,Rural regions,3.0,0.0550835845437106,9662,0.050534433584622396,0.05963273550279881
1989,Direct migration background,Urban regions,1.0,0.034255960537133465,9662,0.030629176898968234,0.037882744175298695
1989,Direct migration background,Urban regions,2.0,0.029049054535489175,9662,0.02570027004036342,0.032397839030614925
1989,No migration background,Rural regions,4.0,0.029049054535489175,9662,0.02570027004036342,0.032397839030614925
1989,No migration background,Rural regions,2.0,0.025486434639627294,9662,0.0223439653522541,0.028628903927000487
1989,Direct migration background,Rural regions,3.0,0.022197862428062484,9662,0.01926018826455582,0.025135536591569148
1989,Direct migration background,Urban regions,4.0,0.012332145793368046,9662,0.010131514221074962,0.01453277736566113
1989,Direct migration background,Rural regions,1.0,0.00712523979172376,9662,0.005448098959990338,0.00880238062345718
1989,Indirect migration background,Urban regions,3.0,0.006577144423129624,9662,0.0049653549398630085,0.00818893390639624
1989,Indirect migration background,Urban regions,1.0,0.0057550013702384216,9662,0.004246686620624142,0.007263316119852701
1989,Direct migration background,Rural regions,2.0,0.004658810633050151,9662,0.0033009785312450362,0.006016642734855265
1989,Indirect migration background,Urban regions,2.0,0.003288572211564812,9662,0.0021469800846529064,0.0044301643384767175
1989,Direct migration background,Rural regions,4.0,0.0019183337900794738,9662,0.001045829276792884,0.0027908383033660635
1989,Indirect migration background,Rural regions,3.0,0.0019183337900794738,9662,0.001045829276792884,0.0027908383033660635
1989,Indirect migration background,Urban regions,4.0,0.001644286105782406,9662,0.0008363929996883332,0.0024521792118764787
1989,Indirect migration background,Rural regions,1.0,0.000822143052891203,9662,0.00025064118926577223,0.0013936449165166337
1989,Indirect migration background,Rural regions,2.0,0.0002740476842970677,9662,-5.599955638933493e-05,0.0006040949249834704
1990,No migration background,Urban regions,1.0,0.16025641025641027,13886,0.15415474265955054,0.16635807785327
1990,No migration background,Urban regions,3.0,0.15450361604207757,13886,0.1484919798238716,0.16051525226028354
1990,No migration background,Rural regions,3.0,0.14316239316239315,13886,0.1373369197363923,0.148987866588394
1990,No migration background,Rural regions,1.0,0.1306706114398422,13886,0.1250646690114493,0.13627655386823512
1990,Direct migration background,Urban regions,3.0,0.08333333333333333,13886,0.07873624776694384,0.08793041889972282
1990,No migration background,Urban regions,4.0,0.07905982905982906,13886,0.07457174342436416,0.08354791469529395
1990,No migration background,Urban regions,2.0,0.06919789612097305,13886,0.06497663114661416,0.07341916109533193
1990,No migration background,Rural regions,2.0,0.05637738330046022,13886,0.05254102537792644,0.060213741222994006
1990,No migration background,Rural regions,4.0,0.03205128205128205,13886,0.02912162780629213,0.03498093629627197
1990,Direct migration background,Rural regions,3.0,0.018902038132807365,13886,0.016636987080219844,0.021167089185394887
1990,Direct migration background,Urban regions,2.0,0.01873767258382643,13886,0.01648230218178029,0.020993042985872568
1990,Direct migration background,Urban regions,1.0,0.018573307034845495,13886,0.01632766234302446,0.02081895172666653
1990,Direct migration background,Urban regions,4.0,0.008053911900065746,13886,0.00656724058213803,0.009540583217993464
1990,Direct migration background,Rural regions,1.0,0.0067389875082182775,13886,0.005378180582242778,0.008099794434193777
1990,Indirect migration background,Urban regions,3.0,0.005424063116370809,13886,0.00420240739876602,0.006645718833975597
1990,Indirect migration background,Urban regions,1.0,0.0031229454306377384,13886,0.0021948973249732327,0.004050993536302244
1990,Indirect migration background,Urban regions,2.0,0.0029585798816568047,13886,0.0020552097213488336,0.0038619500419647757
1990,Direct migration background,Rural regions,2.0,0.0026298487836949377,13886,0.0017780028337776336,0.0034816947336122417
1990,Direct migration background,Rural regions,4.0,0.002136752136752137,13886,0.001368718787686934,0.00290478548581734
1990,Indirect migration background,Urban regions,4.0,0.0018080210387902695,13886,0.0011014167507088543,0.0025146253268716846
1990,Indirect migration background,Rural regions,1.0,0.0009861932938856016,13886,0.0004641166572820842,0.001508269930489119
1990,Indirect migration background,Rural regions,3.0,0.000821827744904668,13886,0.0003451999561233163,0.0012984555336860199
1990,Indirect migration background,Rural regions,4.0,0.0003287310979618672,13886,2.7210843294754995e-05,0.0006302513526289795
1990,Indirect migration background,Rural regions,2.0,0.0001643655489809336,13886,-4.885899474493943e-05,0.00037759009270680666
1991,No migration background,Urban regions,1.0,0.17195767195767195,13586,0.16561244276717793,0.17830290114816597
1991,No migration background,Urban regions,3.0,0.14955908289241623,13586,0.14356201816220435,0.15555614762262812
1991,No migration background,Rural regions,1.0,0.1361552028218695,13586,0.13038826527951203,0.14192214036422696
1991,No migration background,Rural regions,3.0,0.09700176366843033,13586,0.09202503993960266,0.101978487397258
1991,Direct migration background,Urban regions,3.0,0.09559082892416226,13586,0.09064657395307624,0.10053508389524829
1991,No migration background,Urban regions,4.0,0.0853615520282187,13586,0.08066297723598995,0.09006012682044745
1991,No migration background,Urban regions,2.0,0.07372134038800705,13586,0.06932716176547118,0.07811551901054292
1991,No migration background,Rural regions,2.0,0.04479717813051146,13586,0.04131874712569762,0.048275609135325304
1991,No migration background,Rural regions,4.0,0.04144620811287478,13586,0.038094540732569925,0.04479787549317963
1991,Direct migration background,Urban regions,1.0,0.02821869488536155,13586,0.025434093735810247,0.031003296034912853
1991,Direct migration background,Urban regions,2.0,0.01781305114638448,13586,0.0155888374887759,0.020037264803993062
1991,Direct migration background,Rural regions,3.0,0.015343915343915344,13586,0.013277009717032946,0.01741082097079774
1991,Direct migration background,Rural regions,1.0,0.008465608465608466,13586,0.006924996570778521,0.010006220360438411
1991,Direct migration background,Urban regions,4.0,0.007760141093474427,13586,0.0062845928634451195,0.009235689323503734
1991,Indirect migration background,Urban regions,3.0,0.007583774250440917,13586,0.006124960350580848,0.009042588150300986
1991,Indirect migration background,Urban regions,1.0,0.00599647266313933,13586,0.004698241116720275,0.007294704209558385
1991,Direct migration background,Rural regions,2.0,0.003703703703703704,13586,0.0026822406988259943,0.004725166708581413
1991,Indirect migration background,Urban regions,2.0,0.0031746031746031746,13586,0.002228661113997127,0.0041205452352092225
1991,Direct migration background,Rural regions,4.0,0.0019400352733686067,13586,0.001200100569285338,0.0026799699774518754
1991,Indirect migration background,Urban regions,4.0,0.0014109347442680777,13586,0.0007797490699763268,0.002042120418559829
1991,Indirect migration background,Rural regions,3.0,0.0012345679012345679,13586,0.0006440956295444573,0.0018250401729246785
1991,Indirect migration background,Rural regions,1.0,0.0008818342151675485,13586,0.00038270594729862973,0.001380962483036467
1991,Indirect migration background,Rural regions,4.0,0.0005291005291005291,13586,0.00014240919362991887,0.0009157918645711394
1991,Indirect migration background,Rural regions,2.0,0.0003527336860670194,13586,3.6973676928942194e-05,0.0006684936952050967
1992,No migration background,Urban regions,1.0,0.1736437018960015,13316,0.16720968248496298,0.18007772130704003
1992,No migration background,Urban regions,3.0,0.14811338464426507,13316,0.14208005258125436,0.15414671670727578
1992,No migration background,Rural regions,1.0,0.12558663412802704,13316,0.11995804843664998,0.1312152198194041
1992,No migration background,Rural regions,3.0,0.09104561666979538,13316,0.0861594335032077,0.09593179983638306
1992,Direct migration background,Urban regions,3.0,0.08616482072461047,13316,0.08139866630672328,0.09093097514249766
1992,No migration background,Urban regions,2.0,0.08428759151492397,13316,0.07956880260770735,0.0890063804221406
1992,No migration background,Urban regions,4.0,0.08428759151492397,13316,0.07956880260770735,0.0890063804221406
1992,No migration background,Rural regions,2.0,0.05443964708090858,13316,0.05058600429033777,0.05829328987147939
1992,No migration background,Rural regions,4.0,0.04392716350666416,13316,0.04044634605160257,0.04740798096172575
1992,Direct migration background,Urban regions,1.0,0.02928477567110944,13316,0.026421019425271277,0.0321485319169476
1992,Direct migration background,Urban regions,2.0,0.02064952130655153,13316,0.018234098056986715,0.023064944556116348
1992,Direct migration background,Rural regions,3.0,0.01464238783555472,13316,0.012602191002626599,0.016682584668482842
1992,Direct migration background,Urban regions,4.0,0.008822977285526563,13316,0.007234604740957478,0.010411349830095649
1992,Indirect migration background,Urban regions,3.0,0.008072085601651962,13316,0.006552230752030938,0.009591940451272986
1992,Direct migration background,Rural regions,1.0,0.007508916838746011,13316,0.006042622586434404,0.008975211091057618
1992,Indirect migration background,Urban regions,1.0,0.004317627182278956,13316,0.0032039683723347227,0.005431285992223189
1992,Direct migration background,Rural regions,2.0,0.0037544584193730055,13316,0.002715672574646198,0.0047932442640998135
1992,Indirect migration background,Urban regions,4.0,0.002628120893561104,13316,0.0017585191394297425,0.003497722647692465
1992,Indirect migration background,Urban regions,2.0,0.0024403979725924536,13316,0.001602349898211564,0.003278446046973343
1992,Direct migration background,Rural regions,4.0,0.0022526750516238033,13316,0.0014474287501181245,0.003057921353129482
1992,Indirect migration background,Rural regions,1.0,0.002064952130655153,13316,0.001293914969337027,0.002835989291973279
1992,Indirect migration background,Rural regions,3.0,0.0016895062887178525,13316,0.0009919457529841895,0.0023870668244515155
1992,Indirect migration background,Rural regions,4.0,0.00037544584193730055,13316,4.639630405186738e-05,0.0007044953798227337
1993,No migration background,Urban regions,1.0,0.1750380517503805,13101,0.16853095832837434,0.18154514517238668
1993,No migration background,Urban regions,3.0,0.1419330289193303,13101,0.13595708963815187,0.14790896820050872
1993,No migration background,Rural regions,1.0,0.12157534246575342,13101,0.1159793276216593,0.12717135730984755
1993,No migration background,Rural regions,3.0,0.09474885844748858,13101,0.08973380712615749,0.09976390976881967
1993,No migration background,Urban regions,4.0,0.08961187214611872,13101,0.08472084676969709,0.09450289752254036
1993,No migration background,Urban regions,2.0,0.08732876712328767,13101,0.08249439926855975,0.09216313497801559
1993,Direct migration background,Urban regions,3.0,0.0745814307458143,13101,0.0700827175351349,0.07908014395649371
1993,No migration background,Rural regions,2.0,0.05403348554033485,13101,0.05016203940207019,0.05790493167859952
1993,No migration background,Rural regions,4.0,0.04832572298325723,13101,0.044653431093728865,0.05199801487278559
1993,Direct migration background,Urban regions,1.0,0.02758751902587519,13101,0.024782825363944612,0.030392212687805766
1993,Direct migration background,Urban regions,2.0,0.01997716894977169,13101,0.017581157351686066,0.02237318054785731
1993,Direct migration background,Rural regions,3.0,0.01141552511415525,13101,0.009596416259294183,0.013234633969016318
1993,Indirect migration background,Urban regions,3.0,0.010083713850837138,13101,0.00837285831559902,0.011794569386075256
1993,Direct migration background,Urban regions,4.0,0.00989345509893455,13101,0.008198653725603784,0.011588256472265317
1993,Direct migration background,Rural regions,1.0,0.007800608828006088,13101,0.0062941142386443725,0.009307103417367802
1993,Indirect migration background,Urban regions,1.0,0.007800608828006088,13101,0.0062941142386443725,0.009307103417367802
1993,Direct migration background,Rural regions,2.0,0.004375951293759513,13101,0.0032456667811150974,0.005506235806403928
1993,Indirect migration background,Urban regions,2.0,0.003995433789954338,13101,0.002915203174145704,0.0050756644057629715
1993,Indirect migration background,Urban regions,4.0,0.00228310502283105,13101,0.0014658258042344599,0.0031003842414276403
1993,Direct migration background,Rural regions,4.0,0.00228310502283105,13101,0.0014658258042344599,0.0031003842414276403
1993,Indirect migration background,Rural regions,1.0,0.001902587519025875,13101,0.0011563748216616295,0.002648800216390121
1993,Indirect migration background,Rural regions,3.0,0.0017123287671232876,13101,0.0010043417752413067,0.0024203157590052685
1993,Indirect migration background,Rural regions,2.0,0.0013318112633181126,13101,0.0007073064386912577,0.0019563160879449673
1993,Indirect migration background,Rural regions,4.0,0.000380517503805175,13101,4.654668331174601e-05,0.000714488324298604
1994,No migration background,Urban regions,1.0,0.19197376037044184,12873,0.18516998675449428,0.1987775339863894
1994,No migration background,Urban regions,3.0,0.13004051707505307,12873,0.12423013028462271,0.13585090386548343
1994,No migration background,Rural regions,1.0,0.1267605633802817,12873,0.12101311687840133,0.13250800988216205
1994,No migration background,Urban regions,4.0,0.08933050356936137,12873,0.08440334575514159,0.09425766138358115
1994,No migration background,Urban regions,2.0,0.08778699594829249,12873,0.0828984532800078,0.09267553861657718
1994,No migration background,Rural regions,3.0,0.08277059617981863,12873,0.07801074677248007,0.0875304455871572
1994,Direct migration background,Urban regions,3.0,0.06694964306386263,12873,0.06263203852725639,0.07126724760046886
1994,No migration background,Rural regions,2.0,0.061354427937487944,12873,0.05720880345731821,0.06550005241765768
1994,No migration background,Rural regions,4.0,0.04919930542157052,12873,0.04546301679685933,0.05293559404628171
1994,Direct migration background,Urban regions,1.0,0.03415010611614895,12873,0.03101272676629779,0.03728748546600011
1994,Direct migration background,Urban regions,2.0,0.01736446073702489,12873,0.015107920558494263,0.01962100091555552
1994,Direct migration background,Rural regions,3.0,0.010418676442214933,12873,0.0086646012462165,0.012172751638213367
1994,Indirect migration background,Urban regions,3.0,0.010225737989581324,12873,0.00848781072992819,0.011963665249234458
1994,Indirect migration background,Urban regions,1.0,0.008875168821146055,12873,0.007254968639247865,0.010495369003044245
1994,Direct migration background,Urban regions,4.0,0.007717538105344395,12873,0.006205811572090342,0.009229264638598448
1994,Direct migration background,Rural regions,1.0,0.0059810920316419065,12873,0.004649093481894066,0.007313090581389747
1994,Indirect migration background,Urban regions,2.0,0.004630522863206637,12873,0.003457724468943383,0.005803321257469891
1994,Indirect migration background,Urban regions,4.0,0.0040517075053058075,12873,0.0029543361354801767,0.005149078875131438
1994,Direct migration background,Rural regions,4.0,0.0027011383368705385,12873,0.0018045310547709918,0.003597745618970085
1994,Direct migration background,Rural regions,2.0,0.0023152614316033185,12873,0.0014850038123454842,0.003145519050861153
1994,Indirect migration background,Rural regions,1.0,0.001736446073702489,12873,0.0010172133399570236,0.002455678807447954
1994,Indirect migration background,Rural regions,3.0,0.001736446073702489,12873,0.0010172133399570236,0.002455678807447954
1994,Indirect migration background,Rural regions,2.0,0.0011576307158016593,12873,0.0005702094218792674,0.001745052009724051
1994,Indirect migration background,Rural regions,4.0,0.0007717538105344395,12873,0.0002920336955956499,0.0012514739254732292
1995,No migration background,Urban regions,1.0,0.18600435097897028,13284,0.17938730379782775,0.1926213981601128
1995,No migration background,Rural regions,1.0,0.128535170413343,13284,0.12284365968204969,0.13422668114463632
1995,No migration background,Urban regions,3.0,0.11910804931109499,13284,0.11359967410634451,0.12461642451584547
1995,No migration background,Urban regions,2.0,0.08901377810007252,13284,0.0841712052870901,0.09385635091305494
1995,No migration background,Rural regions,3.0,0.08194343727338652,13284,0.07727916980937008,0.08660770473740295
1995,No migration background,Urban regions,4.0,0.08176214648295867,13284,0.0771025814642511,0.08642171150166623
1995,Direct migration background,Urban regions,3.0,0.07777374909354605,13284,0.07321939393010123,0.08232810425699087
1995,No migration background,Rural regions,2.0,0.06091370558375635,13284,0.056846445927018506,0.06498096524049418
1995,No migration background,Rural regions,4.0,0.047679477882523566,13284,0.044055805258271644,0.05130315050677549
1995,Direct migration background,Urban regions,1.0,0.03426395939086294,13284,0.031170534107072892,0.037357384674652994
1995,Direct migration background,Urban regions,2.0,0.020667150108774474,13284,0.01824780904973826,0.02308649116781069
1995,Direct migration background,Rural regions,3.0,0.013234227701232778,13284,0.011290891335986037,0.015177564066479519
1995,Direct migration background,Urban regions,4.0,0.011240029006526469,13284,0.009447274627715233,0.013032783385337705
1995,Indirect migration background,Urban regions,1.0,0.010877447425670777,13284,0.009113522137689133,0.01264137271365242
1995,Indirect migration background,Urban regions,3.0,0.009427121102248005,13284,0.007783792563180523,0.011070449641315486
1995,Direct migration background,Rural regions,1.0,0.007251631617113851,13284,0.005808755330975985,0.008694507903251717
1995,Indirect migration background,Urban regions,4.0,0.0045322697606961565,13284,0.0033900146586248493,0.005674524862767464
1995,Direct migration background,Rural regions,2.0,0.00435097897026831,13284,0.003231700202328454,0.0054702577382081665
1995,Indirect migration background,Urban regions,2.0,0.003988397389412618,13284,0.0029165744483693285,0.005060220330455907
1995,Direct migration background,Rural regions,4.0,0.002719361856417694,13284,0.0018337695552242037,0.0036049541576111846
1995,Indirect migration background,Rural regions,1.0,0.0018129079042784628,13284,0.001089496278513715,0.0025363195300432103
1995,Indirect migration background,Rural regions,3.0,0.0018129079042784628,13284,0.001089496278513715,0.0025363195300432103
1995,Indirect migration background,Rural regions,2.0,0.0009064539521392314,13284,0.0003946924787483543,0.0014182154255301086
1995,Indirect migration background,Rural regions,4.0,0.00018129079042784627,13284,-4.76589411938896e-05,0.00041024052204958214
1996,No migration background,Urban regions,1.0,0.20965930363159865,13048,0.20267459427109447,0.21664401299210284
1996,No migration background,Rural regions,1.0,0.13721452639460877,13048,0.13131067312838282,0.1431183796608347
1996,No migration background,Urban regions,3.0,0.1067016098839386,13048,0.10140414777540555,0.11199907199247167
1996,No migration background,Urban regions,4.0,0.08554848371396481,13048,0.08074926438882875,0.09034770303910088
1996,No migration background,Rural regions,3.0,0.08255335080494197,13048,0.07783117817529248,0.08727552343459147
1996,No migration background,Urban regions,2.0,0.08124298015724447,13048,0.07655509077354149,0.08593086954094746
1996,Direct migration background,Urban regions,3.0,0.06140022463496818,13048,0.05728105857618932,0.06551939069374704
1996,No migration background,Rural regions,2.0,0.052976413328341444,13048,0.049133100184911474,0.056819726471771415
1996,No migration background,Rural regions,4.0,0.04623736428304006,13048,0.04263406127320153,0.04984066729287859
1996,Direct migration background,Urban regions,1.0,0.04380381879445901,13048,0.040292149690444604,0.04731548789847341
1996,Direct migration background,Urban regions,2.0,0.019468363908648447,13048,0.017097647365083478,0.021839080452213416
1996,Direct migration background,Rural regions,3.0,0.013665293897416698,13048,0.01167321863241688,0.01565736916241652
1996,Indirect migration background,Urban regions,1.0,0.011980531636091352,13048,0.010113701110820182,0.013847362161362523
1996,Direct migration background,Urban regions,4.0,0.009734181954324224,13048,0.008049531817823597,0.01141883209082485
1996,Indirect migration background,Urban regions,3.0,0.008798202920254586,13048,0.007195835431166529,0.010400570409342643
1996,Direct migration background,Rural regions,1.0,0.008049419692998877,13048,0.006516175243394557,0.009582664142603198
1996,Indirect migration background,Urban regions,2.0,0.00636465743167353,13048,0.005000121019133905,0.007729193844213156
1996,Indirect migration background,Urban regions,4.0,0.003931111943092475,13048,0.0028574031976563584,0.005004820688528592
1996,Direct migration background,Rural regions,2.0,0.002995132909022838,13048,0.002057482848406326,0.00393278296963935
1996,Direct migration background,Rural regions,4.0,0.0028079371022089105,13048,0.001899976108329499,0.003715898096088322
1996,Indirect migration background,Rural regions,1.0,0.0018719580681392737,13048,0.001130263183040461,0.0026136529532380863
1996,Indirect migration background,Rural regions,3.0,0.0013103706476974915,13048,0.0006896496376634082,0.0019310916577315747
1996,Indirect migration background,Rural regions,2.0,0.0013103706476974915,13048,0.0006896496376634082,0.0019310916577315747
1996,Indirect migration background,Rural regions,4.0,0.00037439161362785476,13048,4.24468363292994e-05,0.0007063363909264101
1997,No migration background,Urban regions,1.0,0.2051897078063672,12828,0.19820117314701513,0.21217824246571926
1997,No migration background,Rural regions,1.0,0.14718709114696904,12828,0.14105599199297647,0.1533181903009616
1997,No migration background,Urban regions,2.0,0.10357610117749673,12828,0.0983030366180851,0.10884916573690837
1997,No migration background,Urban regions,4.0,0.09441779328390755,12828,0.08935759588481498,0.09947799068300012
1997,No migration background,Urban regions,3.0,0.0765372873964239,12828,0.07193659909209978,0.08113797570074803
1997,No migration background,Rural regions,2.0,0.07043174880069777,12828,0.06600381139646597,0.07485968620492958
1997,No migration background,Rural regions,3.0,0.05843872655909289,12828,0.05437942550677028,0.062498027611415506
1997,No migration background,Rural regions,4.0,0.05429568251199302,12828,0.05037432056644237,0.05821704445754367
1997,Direct migration background,Urban regions,1.0,0.04404709986916703,12828,0.040496076725613284,0.047598123012720775
1997,Direct migration background,Urban regions,3.0,0.0425207152202355,12828,0.0390289778611885,0.04601245257928249
1997,Direct migration background,Urban regions,2.0,0.024858264282599216,12828,0.022163964795453704,0.02755256376974473
1997,Indirect migration background,Urban regions,1.0,0.016136066288704752,12828,0.013955632262461654,0.018316500314947852
1997,Direct migration background,Urban regions,4.0,0.013083296990841693,12828,0.011116880782175546,0.01504971319950784
1997,Direct migration background,Rural regions,1.0,0.0113388573920628,12828,0.00950660635977136,0.01317110842435424
1997,Indirect migration background,Urban regions,2.0,0.007413868294810292,12828,0.005929358284214564,0.00889837830540602
1997,Indirect migration background,Urban regions,3.0,0.00719581334496293,12828,0.005733136654525418,0.008658490035400443
1997,Direct migration background,Rural regions,3.0,0.004797208896641954,12828,0.0036014965777274705,0.005992921215556437
1997,Direct migration background,Rural regions,2.0,0.00436109899694723,12828,0.0032207822651559616,0.005501415728738499
