syear,migback,sampreg,plb0195_h,proportion,n,lower_confidence,upper_confidence
1986,No migration background,West,1.0,0.23672187321530555,10583,0.22862322982098524,0.24482051660962587
1986,Direct migration background,West,3.0,0.16333523700742433,10583,0.1562920802231178,0.17037839379173086
1986,No migration background,West,4.0,0.1624785836664763,10583,0.15545032565641817,0.16950684167653443
1986,No migration background,West,2.0,0.09023415191319246,10583,0.08477529188528539,0.09569301194109954
1986,Direct migration background,West,1.0,0.036836093660765276,10583,0.033247382070626455,0.0404248052509041
1986,Direct migration background,West,4.0,0.022844089091947458,10583,0.019997527877346846,0.02569065030654807
1986,Direct migration background,West,2.0,0.020845231296402054,10583,0.018123277781209778,0.02356718481159433
1986,Indirect migration background,West,3.0,0.0048543689320388345,10583,0.0035301451492611782,0.006178592714816491
1986,Indirect migration background,West,4.0,0.0028555111364934323,10583,0.0018388583646600607,0.003872163908326804
1986,Indirect migration background,West,1.0,0.002284408909194746,10583,0.0013748266620807097,0.003193991156308782
1986,Indirect migration background,West,2.0,0.0014277555682467161,10583,0.0007083590197029138,0.0021471521167905185
1988,No migration background,West,1.0,0.2472495657209033,9970,0.23878115782728027,0.25571797361452636
1988,No migration background,West,3.0,0.2368268674001158,9970,0.2284816911431859,0.2451720436570457
1988,Direct migration background,West,3.0,0.17052692530399538,9970,0.16314438002104648,0.17790947058694428
1988,No migration background,West,4.0,0.1514186450492183,9970,0.1443823358978066,0.15845495420062997
1988,No migration background,West,2.0,0.09554140127388536,9970,0.08977109797030663,0.10131170457746408
1988,Direct migration background,West,1.0,0.04111175448755067,9970,0.0372143498712908,0.045009159103810537
1988,Direct migration background,West,2.0,0.02374059061957151,9970,0.02075220341553377,0.02672897782360925
1988,Direct migration background,West,4.0,0.018529241459177764,9970,0.015882107039352205,0.021176375879003322
1988,Indirect migration background,West,1.0,0.006369426751592357,9970,0.004807821938192815,0.007931031564991899
1988,Indirect migration background,West,3.0,0.005790387955993051,9970,0.0043010224124892,0.007279753499496903
1988,Indirect migration background,West,2.0,0.0017371163867979154,9970,0.0009196960983529904,0.0025545366752428404
1988,Indirect migration background,West,4.0,0.0011580775911986102,9970,0.000490463181025869,0.0018256920013713515
1989,No migration background,West,3.0,0.24390243902439024,9662,0.23533956519362595,0.2524653128551545
1989,No migration background,West,1.0,0.23732529460126062,9662,0.2288420060263282,0.24580858317619303
1989,Direct migration background,West,3.0,0.16141408605097288,9662,0.1540779554867951,0.16875021661515066
1989,No migration background,West,4.0,0.1408605097286928,9662,0.13392387184389867,0.14779714761348692
1989,No migration background,West,2.0,0.1068785968758564,9662,0.10071799455446757,0.11303919919724521
1989,Direct migration background,West,1.0,0.04138120032885722,9662,0.03740976890679022,0.045352631750924216
1989,Direct migration background,West,2.0,0.033707865168539325,9662,0.030109192038991133,0.03730653829808751
1989,Direct migration background,West,4.0,0.01425047958344752,9662,0.011887170184666592,0.01661378898222845
1989,Indirect migration background,West,3.0,0.008495478213209099,9662,0.006665424572198971,0.010325531854219226
1989,Indirect migration background,West,1.0,0.006577144423129624,9662,0.0049653549398630085,0.00818893390639624
1989,Indirect migration background,West,2.0,0.00356261989586188,9662,0.002374576499009382,0.0047506632927143775
1989,Indirect migration background,West,4.0,0.001644286105782406,9662,0.0008363929996883332,0.0024521792118764787
1990,No migration background,East,3.0,0.1586836102965135,13886,0.152606274939929,0.164760945653098
1990,No migration background,West,1.0,0.14923427826653632,13886,0.1433076624271171,0.15516089410595554
1990,No migration background,East,1.0,0.14271749755620725,13886,0.13689957304669023,0.14853542206572426
1990,No migration background,West,3.0,0.13978494623655913,13886,0.13401726550671209,0.14555262696640617
1990,Direct migration background,West,3.0,0.09595959595959595,13886,0.09106061652202468,0.10085857539716722
1990,No migration background,West,4.0,0.07298794395568589,13886,0.0686614535298248,0.07731443438154698
1990,No migration background,West,2.0,0.06484196806777452,13886,0.06074617422266281,0.06893776191288624
1990,No migration background,East,2.0,0.06076898012381883,13886,0.05679528376384088,0.06474267648379678
1990,No migration background,East,4.0,0.03763440860215054,13886,0.03446899778473923,0.040799819419561845
1990,Direct migration background,West,1.0,0.021505376344086023,13886,0.01909258238784907,0.023918170300322977
1990,Direct migration background,West,2.0,0.01971326164874552,13886,0.01740107282464996,0.022025450472841077
1990,Direct migration background,West,4.0,0.008471814923427827,13886,0.00694738223553604,0.009996247611319613
1990,Indirect migration background,West,3.0,0.0060280221570544155,13886,0.004740537739919522,0.007315506574189309
1990,Direct migration background,East,3.0,0.005376344086021506,13886,0.004160044914623578,0.0065926432574194335
1990,Indirect migration background,West,1.0,0.004072987943955686,13886,0.0030136419977111195,0.005132333890200253
1990,Direct migration background,East,1.0,0.003747148908439231,13886,0.0027308937676914576,0.004763404049187004
1990,Indirect migration background,West,2.0,0.002932551319648094,13886,0.002033151967454138,0.0038319506718420496
1990,Indirect migration background,West,4.0,0.0021179537308569567,13886,0.0013532990886423856,0.0028826083730715277
1990,Direct migration background,East,4.0,0.0016291951775822744,13886,0.0009583844717779848,0.002300005883386564
1990,Direct migration background,East,2.0,0.001466275659824047,13886,0.0008298368246725549,0.002102714494975539
1990,Indirect migration background,East,2.0,0.00016291951775822744,13886,-4.9365169564407165e-05,0.00037520420508086204
1990,Indirect migration background,East,3.0,0.00016291951775822744,13886,-4.9365169564407165e-05,0.00037520420508086204
1991,No migration background,West,3.0,0.1657332866643332,13586,0.1594805866124952,0.1719859867161712
1991,No migration background,West,1.0,0.16520826041302064,13586,0.15896350810982185,0.17145301271621943
1991,No migration background,East,1.0,0.14420721036051803,13586,0.13829992343625117,0.1501144972847849
1991,Direct migration background,West,3.0,0.10903045152257614,13586,0.10378943411675078,0.1142714689284015
1991,No migration background,East,3.0,0.08137906895344767,13586,0.07678143074830576,0.08597670715858957
1991,No migration background,West,4.0,0.07892894644732236,13586,0.07439501461594826,0.08346287827869646
1991,No migration background,West,2.0,0.07647882394119707,13586,0.07200988628841783,0.0809477615939763
1991,No migration background,East,4.0,0.048127406370318516,13586,0.044528289854384555,0.05172652288625248
1991,No migration background,East,2.0,0.04147707385369268,13586,0.03812421266490676,0.044829935042478605
1991,Direct migration background,West,1.0,0.03150157507875394,13586,0.028564426879985727,0.03443872327752215
1991,Direct migration background,West,2.0,0.021001050052502624,13586,0.01858991307094672,0.023412187034058528
1991,Indirect migration background,West,3.0,0.008750437521876094,13586,0.00718434774460931,0.01031652729914288
1991,Direct migration background,West,4.0,0.008225411270563528,13586,0.006706628836716615,0.009744193704410441
1991,Indirect migration background,West,1.0,0.006650332516625832,13586,0.005283601589805523,0.00801706344344614
1991,Direct migration background,East,1.0,0.004900245012250612,13586,0.0037260169002705477,0.0060744731242306765
1991,Indirect migration background,West,2.0,0.0035001750087504373,13586,0.0025070732307750703,0.004493276786725804
1991,Indirect migration background,West,4.0,0.0019250962548127406,13586,0.0011880104310829503,0.002662182078542531
1991,Direct migration background,East,4.0,0.001400070003500175,13586,0.0007713157915822126,0.0020288242154181376
1991,Direct migration background,East,3.0,0.0010500525026251313,13586,0.0005054399618604937,0.0015946650433897689
1991,Direct migration background,East,2.0,0.00035001750087504374,13586,3.547515069652642e-05,0.0006645598510535611
1991,Indirect migration background,East,1.0,0.00017500875043752187,13586,-4.742574659468129e-05,0.00039744324746972503
1992,No migration background,West,1.0,0.17899628252788105,13316,0.17248504189534053,0.18550752316042157
1992,No migration background,West,3.0,0.15892193308550187,13316,0.15271210965619852,0.16513175651480522
1992,No migration background,East,1.0,0.12100371747211897,13316,0.11546432605539808,0.12654310888883985
1992,Direct migration background,West,3.0,0.09758364312267657,13316,0.09254328759208282,0.10262399865327033
1992,No migration background,West,2.0,0.08828996282527882,13316,0.08347100402716652,0.09310892162339111
1992,No migration background,East,3.0,0.08029739776951673,13316,0.07568163349618415,0.08491316204284932
1992,No migration background,West,4.0,0.0762081784386617,13316,0.07170149529032291,0.0807148615870005
1992,No migration background,East,4.0,0.0533457249070632,13316,0.04952879056927953,0.05716265924484687
1992,No migration background,East,2.0,0.05018587360594796,13316,0.04647753626229047,0.05389421094960545
1992,Direct migration background,West,1.0,0.032527881040892194,13316,0.029514761973639635,0.03554100010814475
1992,Direct migration background,West,2.0,0.023048327137546468,13316,0.020499587792065125,0.02559706648302781
1992,Indirect migration background,West,3.0,0.009665427509293681,13316,0.008003658397093678,0.011327196621493684
1992,Direct migration background,West,4.0,0.009479553903345725,13316,0.007833686475114593,0.011125421331576856
1992,Indirect migration background,West,1.0,0.006133828996282528,13316,0.004807659713402687,0.007459998279162368
1992,Direct migration background,East,1.0,0.003903345724907063,13316,0.002844242163716592,0.004962449286097534
1992,Indirect migration background,West,4.0,0.002973977695167286,13316,0.002049085151251996,0.0038988702390825762
1992,Direct migration background,East,3.0,0.0022304832713754648,13316,0.0014292042378054634,0.003031762304945466
1992,Indirect migration background,West,2.0,0.0020446096654275093,13316,0.0012773719437736931,0.0028118473870813255
1992,Direct migration background,East,4.0,0.001486988847583643,13316,0.000832503545515329,0.002141474149651957
1992,Direct migration background,East,2.0,0.0011152416356877324,13316,0.0005483352372923138,0.0016821480340831509
1992,Indirect migration background,East,2.0,0.0003717472118959108,13316,4.4321862800977526e-05,0.000699172560990844
1992,Indirect migration background,East,1.0,0.0001858736059479554,13316,-4.567260289484938e-05,0.0004174198147907602
1993,No migration background,West,1.0,0.1813165905631659,13101,0.174719072091233,0.1879141090350988
1993,No migration background,West,3.0,0.1571537290715373,13101,0.150921543475483,0.1633859146675916
1993,No migration background,East,1.0,0.11529680365296803,13101,0.10982776138320992,0.12076584592272614
1993,No migration background,West,2.0,0.08637747336377473,13101,0.08156700352755783,0.09118794319999163
1993,Direct migration background,West,3.0,0.08428462709284627,13101,0.07952735178203285,0.0890419024036597
1993,No migration background,West,4.0,0.08257229832572298,13101,0.07785919501816424,0.08728540163328172
1993,No migration background,East,3.0,0.07952815829528158,13101,0.07489508080124019,0.08416123578932297
1993,No migration background,East,4.0,0.055365296803652965,13101,0.05144918923693784,0.05928140437036809
1993,No migration background,East,2.0,0.05498477929984779,13101,0.05108136640151658,0.058888192198179
1993,Direct migration background,West,1.0,0.03139269406392694,13101,0.02840667887778585,0.03437870925006803
1993,Direct migration background,West,2.0,0.02378234398782344,13101,0.021173161197617772,0.026391526778029105
1993,Indirect migration background,West,3.0,0.01141552511415525,13101,0.009596416259294183,0.013234633969016318
1993,Direct migration background,West,4.0,0.011225266362252663,13101,0.009421206867516563,0.013029325856988763
1993,Indirect migration background,West,1.0,0.0091324200913242,13101,0.007503481929007958,0.010761358253640444
1993,Indirect migration background,West,2.0,0.00532724505327245,13101,0.004080736403203722,0.006573753703341179
1993,Direct migration background,East,1.0,0.003995433789954338,13101,0.002915203174145704,0.0050756644057629715
1993,Indirect migration background,West,4.0,0.002663622526636225,13101,0.0017810284313170242,0.003546216621955426
1993,Direct migration background,East,3.0,0.0017123287671232876,13101,0.0010043417752413067,0.0024203157590052685
1993,Direct migration background,East,4.0,0.0009512937595129375,13101,0.0004233903064170362,0.0014791972126088388
1993,Direct migration background,East,2.0,0.0005707762557077625,13101,0.0001617861334564183,0.0009797663779591067
1993,Indirect migration background,East,1.0,0.0005707762557077625,13101,0.0001617861334564183,0.0009797663779591067
1993,Indirect migration background,East,3.0,0.000380517503805175,13101,4.654668331174601e-05,0.000714488324298604
1994,No migration background,West,1.0,0.199305421570519,12873,0.1924044667047142,0.2062063764363238
1994,No migration background,West,3.0,0.14103800887516882,12873,0.1350252852189614,0.14705073253137624
1994,No migration background,East,1.0,0.11942890218020452,12873,0.11382677298426809,0.12503103137614094
1994,No migration background,West,2.0,0.09396102643256801,12873,0.08892064384466578,0.09900140902047025
1994,No migration background,West,4.0,0.07871888867451284,12873,0.07406675969040456,0.08337101765862111
1994,Direct migration background,West,3.0,0.07543893497974147,12873,0.07087665681137142,0.08000121314811151
1994,No migration background,East,3.0,0.07177310437970287,12873,0.06731424140469183,0.07623196735471391
1994,No migration background,East,4.0,0.05981092031641906,12873,0.05571441021129699,0.06390743042154114
1994,No migration background,East,2.0,0.055180397453212425,12873,0.05123597841358677,0.05912481649283808
1994,Direct migration background,West,1.0,0.036465367547752266,12873,0.03322726835042897,0.039703466745075564
1994,Direct migration background,West,2.0,0.018522091452826548,12873,0.016192919975174445,0.02085126293047865
1994,Indirect migration background,West,3.0,0.011769245610650203,12873,0.009906216322100144,0.013632274899200263
1994,Indirect migration background,West,1.0,0.010418676442214933,12873,0.0086646012462165,0.012172751638213367
1994,Direct migration background,West,4.0,0.008296353463245225,12873,0.006729419243110242,0.009863287683380207
1994,Indirect migration background,West,2.0,0.0055952151263746865,12873,0.004306650562281742,0.006883779690467631
1994,Indirect migration background,West,4.0,0.004630522863206637,12873,0.003457724468943383,0.005803321257469891
1994,Direct migration background,East,1.0,0.0036658306000385875,12873,0.0026218200312483255,0.0047098411688288495
1994,Direct migration background,East,4.0,0.0021223229789697085,12873,0.001327334969166356,0.002917310988773061
1994,Direct migration background,East,3.0,0.0019293845263360988,12873,0.0011713199252743832,0.0026874491273978143
1994,Direct migration background,East,2.0,0.0011576307158016593,12873,0.0005702094218792674,0.001745052009724051
1994,Indirect migration background,East,4.0,0.00019293845263360988,12873,-4.699106573520016e-05,0.00043286797100241994
1994,Indirect migration background,East,2.0,0.00019293845263360988,12873,-4.699106573520016e-05,0.00043286797100241994
1994,Indirect migration background,East,1.0,0.00019293845263360988,12873,-4.699106573520016e-05,0.00043286797100241994
1994,Indirect migration background,East,3.0,0.00019293845263360988,12873,-4.699106573520016e-05,0.00043286797100241994
1995,No migration background,West,1.0,0.1970630891950689,13284,0.19029860023117945,0.20382757815895836
1995,No migration background,West,3.0,0.1359680928208847,13284,0.13013934815408837,0.14179683748768104
1995,No migration background,East,1.0,0.11747643219724438,13284,0.11200085169826514,0.12295201269622362
1995,No migration background,West,2.0,0.09372733865119652,13284,0.08877107706038258,0.09868360024201046
1995,Direct migration background,West,3.0,0.0893763596809282,13284,0.08452489997015812,0.09422781939169829
1995,No migration background,West,4.0,0.08067440174039159,13284,0.07604319475995908,0.0853056087208241
1995,No migration background,East,3.0,0.06508339376359681,13284,0.0608885753049489,0.06927821222224473
1995,No migration background,East,2.0,0.05620014503263234,13284,0.052283625388379606,0.060116664676885076
1995,No migration background,East,4.0,0.048767222625090645,13284,0.04510454198846507,0.05242990326171622
1995,Direct migration background,West,1.0,0.03788977519941987,13284,0.03464290395230535,0.04113664644653439
1995,Direct migration background,West,2.0,0.023930384336475707,13284,0.02133138079310282,0.026529387879848595
1995,Direct migration background,West,4.0,0.012327773749093546,13284,0.010451309103947948,0.014204238394239144
1995,Indirect migration background,West,1.0,0.011602610587382161,13284,0.009781504311803453,0.01342371686296087
1995,Indirect migration background,West,3.0,0.010877447425670777,13284,0.009113522137689133,0.01264137271365242
1995,Indirect migration background,West,2.0,0.004713560551124003,13284,0.003548790416370029,0.005878330685877976
1995,Indirect migration background,West,4.0,0.0045322697606961565,13284,0.0033900146586248493,0.005674524862767464
1995,Direct migration background,East,1.0,0.0036258158085569255,13284,0.002603686738149494,0.004647944878964357
1995,Direct migration background,East,4.0,0.0016316171138506164,13284,0.0009452662678229153,0.0023179679598783172
1995,Direct migration background,East,3.0,0.0016316171138506164,13284,0.0009452662678229153,0.0023179679598783172
1995,Direct migration background,East,2.0,0.0010877447425670776,13284,0.0005271890013099705,0.0016483004838241846
1995,Indirect migration background,East,1.0,0.0010877447425670776,13284,0.0005271890013099705,0.0016483004838241846
1995,Indirect migration background,East,3.0,0.00036258158085569254,13284,3.882712145904195e-05,0.0006863360402523432
1995,Indirect migration background,East,4.0,0.00018129079042784627,13284,-4.76589411938896e-05,0.00041024052204958214
1995,Indirect migration background,East,2.0,0.00018129079042784627,13284,-4.76589411938896e-05,0.00041024052204958214
1996,No migration background,West,1.0,0.22388618494945714,13048,0.21673364236180576,0.23103872753710852
1996,No migration background,West,3.0,0.12598277798577312,13048,0.12028901109418004,0.13167654487736621
1996,No migration background,East,1.0,0.12298764507675028,13048,0.11735233657746377,0.12862295357603679
1996,No migration background,West,2.0,0.08554848371396481,13048,0.08074926438882875,0.09034770303910088
1996,No migration background,West,4.0,0.07862223886184949,13048,0.07400400774093135,0.08324046998276763
1996,Direct migration background,West,3.0,0.07356795207787345,13048,0.0690883935449427,0.0780475106108042
1996,No migration background,East,3.0,0.06327218270310744,13048,0.059094867810499115,0.06744949759571578
1996,No migration background,East,4.0,0.053163609135155374,13048,0.049313892212167657,0.05701332605814309
1996,Direct migration background,West,1.0,0.04885810557843504,13048,0.04515918450311117,0.052557026653758915
1996,No migration background,East,2.0,0.04867090977162111,13048,0.04497871827291025,0.052363101270331974
1996,Direct migration background,West,2.0,0.021714713590415574,13048,0.019213827500612797,0.02421559968021835
1996,Indirect migration background,West,1.0,0.013103706476974916,13048,0.011152438422614023,0.01505497453133581
1996,Direct migration background,West,4.0,0.011044552602021715,13048,0.009251279126585016,0.012837826077458413
1996,Indirect migration background,West,3.0,0.010108573567952079,13048,0.008392156530337196,0.011824990605566962
1996,Indirect migration background,West,2.0,0.007487832272557095,13048,0.006008621465785792,0.008967043079328397
1996,Indirect migration background,West,4.0,0.0041183077499064025,13048,0.0030194350849451343,0.005217180414867671
1996,Direct migration background,East,1.0,0.002995132909022838,13048,0.002057482848406326,0.00393278296963935
1996,Direct migration background,East,3.0,0.001497566454511419,13048,0.0008340499764004139,0.002161082932622424
1996,Direct migration background,East,4.0,0.001497566454511419,13048,0.0008340499764004139,0.002161082932622424
1996,Indirect migration background,East,1.0,0.0007487832272557095,13048,0.00027943033973731434,0.0012181361147741046
1996,Direct migration background,East,2.0,0.0007487832272557095,13048,0.00027943033973731434,0.0012181361147741046
1996,Indirect migration background,East,4.0,0.00018719580681392738,13048,-4.754657273034818e-05,0.0004219381863582029
1996,Indirect migration background,East,2.0,0.00018719580681392738,13048,-4.754657273034818e-05,0.0004219381863582029
1997,No migration background,West,1.0,0.22416048844308767,12828,0.21694373156939845,0.2313772453167769
1997,No migration background,East,1.0,0.1282163105102486,12828,0.12243065457419564,0.13400196644630155
1997,No migration background,West,2.0,0.10553859572612298,12828,0.10022163987537021,0.11085555157687575
1997,No migration background,West,3.0,0.09049280418665503,12828,0.08552817645774778,0.09545743191556229
1997,No migration background,West,4.0,0.08983863933711295,12828,0.08489020996883104,0.09478706870539486
1997,No migration background,East,2.0,0.06846925425207152,12828,0.06409883609924981,0.07283967240489324
1997,No migration background,East,4.0,0.05887483645878761,12828,0.054801360613268166,0.06294831230430706
1997,Direct migration background,West,1.0,0.05276929786306149,12828,0.04890032987284118,0.0566382658532818
1997,Direct migration background,West,3.0,0.04666375926733537,12828,0.04301378747090441,0.050313731063766326
1997,No migration background,East,3.0,0.044483209768861755,12828,0.0409154646909204,0.04805095484680311
1997,Direct migration background,West,2.0,0.027474923680767552,12828,0.024646169249760933,0.03030367811177417
1997,Indirect migration background,West,1.0,0.01831661578717837,12828,0.01599609782909332,0.02063713374526342
1997,Direct migration background,West,4.0,0.014609681639773223,12828,0.012533328985658433,0.016686034293888014
1997,Indirect migration background,West,2.0,0.008940252943741823,12828,0.007311326710622691,0.010569179176860956
1997,Indirect migration background,West,3.0,0.008068033144352376,12828,0.0065199247134650265,0.009616141575239726
1997,Indirect migration background,West,4.0,0.00436109899694723,12828,0.0032207822651559616,0.005501415728738499
1997,Direct migration background,East,1.0,0.0026166593981683385,12828,0.0017326004007535453,0.0035007183955831317
1997,Direct migration background,East,4.0,0.0017444395987788923,12828,0.0010222928954357106,0.002466586302122074
1997,Direct migration background,East,2.0,0.0017444395987788923,12828,0.0010222928954357106,0.002466586302122074
1997,Indirect migration background,East,1.0,0.0013083296990841692,12828,0.0006827957143434591,0.0019338636838248794
1997,Direct migration background,East,3.0,0.0006541648495420846,12828,0.00021170068637693402,0.0010966290127072352
1997,Indirect migration background,East,4.0,0.0004361098996947231,12828,7.48000112459313e-05,0.0007974197881435148
1997,Indirect migration background,East,3.0,0.00021805494984736154,12828,-3.7457587866673164e-05,0.00047356748756139625
1998,No migration background,West,1.0,0.24377117799481762,14238,0.23671857612702824,0.250823779862607
1998,No migration background,East,1.0,0.1333466214869444,14238,0.1277626228626576,0.1389306201112312
1998,No migration background,West,2.0,0.1130157464620291,14238,0.1078150798897316,0.11821641303432659
1998,No migration background,West,4.0,0.09766792904125972,14238,0.09279162514698903,0.1025442329355304
1998,No migration background,West,3.0,0.0877018138329679,14238,0.08305554568439166,0.09234808198154415
1998,No migration background,East,2.0,0.06856687263304764,14238,0.06441575932632657,0.07271798593976872
1998,No migration background,East,4.0,0.053817022124775765,14238,0.050110394364824375,0.057523649884727156
1998,Direct migration background,West,1.0,0.04604345226230815,14238,0.04260090577866459,0.04948599874595171
1998,No migration background,East,3.0,0.040861072353996414,14238,0.037609246977352365,0.04411289773064046
1998,Direct migration background,West,3.0,0.036675303966513854,14238,0.03358781947288378,0.03976278846014393
1998,Direct migration background,West,2.0,0.02431732110823201,14238,0.021787185845711037,0.026847456370752983
1998,Indirect migration background,West,1.0,0.014949172812437711,14238,0.012955887446785457,0.016942458178089963
1998,Direct migration background,West,4.0,0.012158660554116005,14238,0.010358471807979417,0.013958849300252592
1998,Indirect migration background,West,2.0,0.008371536774965119,14238,0.006874926702540378,0.00986814684738986
1998,Indirect migration background,West,3.0,0.007574247558301774,14238,0.006150115255289526,0.008998379861314023
1998,Indirect migration background,West,4.0,0.004783735299980068,14238,0.0036503596444940395,0.005917110955466096
1998,Direct migration background,East,1.0,0.00259118995415587,14238,0.0017561297204576444,0.0034262501878540956
1998,Direct migration background,East,4.0,0.000996611520829181,14238,0.0004783153391727283,0.0015149077024856335
1998,Direct migration background,East,2.0,0.000996611520829181,14238,0.0004783153391727283,0.0015149077024856335
1998,Direct migration background,East,3.0,0.0007972892166633447,14238,0.00033366477427755587,0.0012609136590491334
1998,Indirect migration background,East,1.0,0.0005979669124975084,14238,0.0001964163226405076,0.0009995175023545092
1998,Indirect migration background,East,3.0,0.00019932230416583617,14238,-3.255926997436693e-05,0.00043120387830603924
1998,Indirect migration background,East,2.0,0.00019932230416583617,14238,-3.255926997436693e-05,0.00043120387830603924
1999,No migration background,West,1.0,0.24606060606060606,13674,0.23884126521912305,0.2532799469020891
1999,No migration background,East,1.0,0.13555555555555557,13674,0.12981788659096472,0.14129322452014642
1999,No migration background,West,2.0,0.11595959595959596,13674,0.1105930149747637,0.12132617694442821
1999,No migration background,West,4.0,0.09919191919191919,13674,0.0941816326190422,0.10420220576479619
1999,No migration background,West,3.0,0.08444444444444445,13674,0.07978390512717179,0.0891049837617171
1999,No migration background,East,2.0,0.06808080808080808,13674,0.06385889038809034,0.07230272577352581
1999,No migration background,East,4.0,0.054343434343434346,13674,0.05054374102471266,0.058143127662156034
1999,Direct migration background,West,1.0,0.04101010101010101,13674,0.03768610327298534,0.04433409874721668
1999,No migration background,East,3.0,0.040606060606060604,13674,0.03729778107298904,0.04391434013913217
1999,Direct migration background,West,3.0,0.03575757575757576,13674,0.03264524721915816,0.03886990429599336
1999,Direct migration background,West,2.0,0.022222222222222223,13674,0.01975151031619333,0.024692934128251118
1999,Indirect migration background,West,1.0,0.01717171717171717,13674,0.01499423819922002,0.019349196144214324
1999,Direct migration background,West,4.0,0.010303030303030303,13674,0.008610478801499163,0.011995581804561443
1999,Indirect migration background,West,3.0,0.009292929292929294,13674,0.007684665698063504,0.010901192887795083
1999,Indirect migration background,West,2.0,0.008686868686868687,13674,0.00713145705859574,0.010242280315141634
1999,Indirect migration background,West,4.0,0.0048484848484848485,13674,0.003684208944729949,0.006012760752239749
1999,Direct migration background,East,1.0,0.0036363636363636364,13674,0.002627457249922724,0.004645270022804548
1999,Indirect migration background,East,1.0,0.0008080808080808081,13674,0.000331803230232431,0.001284358385929185
1999,Direct migration background,East,3.0,0.0006060606060606061,13674,0.00019355042932071306,0.001018570782800499
1999,Direct migration background,East,4.0,0.0006060606060606061,13674,0.00019355042932071306,0.001018570782800499
1999,Direct migration background,East,2.0,0.00040404040404040404,13674,6.71932146927536e-05,0.0007408875933880545
1999,Indirect migration background,East,3.0,0.00020202020202020202,13674,-3.619079758606996e-05,0.000440231201626474
1999,Indirect migration background,East,2.0,0.00020202020202020202,13674,-3.619079758606996e-05,0.000440231201626474
2000,No migration background,West,1.0,0.2896902226524685,24107,0.283963906755502,0.29541653854943506
2000,No migration background,West,2.0,0.12633107454017425,24107,0.12213722324737447,0.13052492583297404
2000,No migration background,East,1.0,0.12149080348499516,24107,0.1173667019820532,0.12561490498793712
2000,No migration background,West,4.0,0.10733301064859632,24107,0.10342553859555945,0.1112404827016332
2000,No migration background,West,3.0,0.08954501452081316,24107,0.08594060247673398,0.09314942656489235
2000,No migration background,East,2.0,0.05166989351403679,24107,0.04887552911394247,0.054464257914131106
2000,Direct migration background,West,1.0,0.04368344627299129,24107,0.04110330330763772,0.04626358923834486
2000,No migration background,East,4.0,0.04295740561471442,24107,0.0403978230499557,0.045516988179473146
2000,No migration background,East,3.0,0.032792836398838336,24107,0.03054464267633365,0.03504103012134303
2000,Direct migration background,West,3.0,0.029162633107454018,24107,0.027038551999267166,0.031286714215640866
2000,Direct migration background,West,2.0,0.01984511132623427,24107,0.018084519779286285,0.021605702873182257
2000,Indirect migration background,West,1.0,0.013552758954501452,24107,0.012093154178571843,0.01501236373043106
2000,Direct migration background,West,4.0,0.010648596321393998,24107,0.009352891853339353,0.011944300789448643
2000,Indirect migration background,West,2.0,0.007018393030009681,24107,0.005964554842199881,0.00807223121781948
