year,age_gr,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,17-29 y.,Paid,0.15051,527,1503,0.13243,0.16859
1993,17-29 y.,Not compensated,0.04816,144,1503,0.03734,0.05899
1993,30-45 y.,Comp. time,0.19746,812,2363,0.18140,0.21351
1993,30-45 y.,Some of both,0.09708,400,2363,0.08514,0.10902
1993,30-45 y.,Paid,0.18007,791,2363,0.16457,0.19556
1993,30-45 y.,Not compensated,0.09514,360,2363,0.08331,0.10697
1993,46-65 y.,Comp. time,0.11376,430,1385,0.09703,0.13049
1993,46-65 y.,Some of both,0.05259,221,1385,0.04083,0.06435
1993,46-65 y.,Paid,0.10869,437,1385,0.09229,0.12508
1993,46-65 y.,Not compensated,0.08144,297,1385,0.06703,0.09585
1994,17-29 y.,Comp. time,0.18640,571,1451,0.16636,0.20645
1994,17-29 y.,Some of both,0.09199,274,1451,0.07711,0.10687
1994,17-29 y.,Paid,0.12833,452,1451,0.11111,0.14554
1994,17-29 y.,Not compensated,0.04546,154,1451,0.03473,0.05618
1994,30-45 y.,Comp. time,0.21073,851,2327,0.19416,0.22731
1994,30-45 y.,Some of both,0.09973,417,2327,0.08756,0.11191
1994,30-45 y.,Paid,0.17262,701,2327,0.15726,0.18798
1994,30-45 y.,Not compensated,0.09589,358,2327,0.08393,0.10786
1994,46-65 y.,Comp. time,0.13090,492,1404,0.11325,0.14855
1994,46-65 y.,Some of both,0.05401,214,1404,0.04218,0.06584
1994,46-65 y.,Paid,0.10299,413,1404,0.08709,0.11890
1994,46-65 y.,Not compensated,0.07829,285,1404,0.06423,0.09234
1995,17-29 y.,Comp. time,0.18558,582,1488,0.16582,0.20534
1995,17-29 y.,Some of both,0.08820,277,1488,0.07378,0.10261
1995,17-29 y.,Paid,0.12139,463,1488,0.10479,0.13799
1995,17-29 y.,Not compensated,0.05370,166,1488,0.04225,0.06516
1995,30-45 y.,Comp. time,0.21794,948,2544,0.20189,0.23398
1995,30-45 y.,Some of both,0.10743,477,2544,0.09540,0.11947
1995,30-45 y.,Paid,0.16614,767,2544,0.15167,0.18061
1995,30-45 y.,Not compensated,0.09118,352,2544,0.07999,0.10236
1995,46-65 y.,Comp. time,0.13116,503,1479,0.11395,0.14838
1995,46-65 y.,Some of both,0.05708,238,1479,0.04525,0.06891
1995,46-65 y.,Paid,0.10497,439,1479,0.08934,0.12060
1995,46-65 y.,Not compensated,0.08056,299,1479,0.06669,0.09444
1996,17-29 y.,Comp. time,0.19633,604,1365,0.17525,0.21741
1996,17-29 y.,Some of both,0.07069,233,1365,0.05709,0.08429
1996,17-29 y.,Paid,0.11959,374,1365,0.10237,0.13681
1996,17-29 y.,Not compensated,0.05146,154,1365,0.03974,0.06319
1996,30-45 y.,Comp. time,0.24285,1032,2562,0.22624,0.25946
1996,30-45 y.,Some of both,0.11299,454,2562,0.10073,0.12525
1996,30-45 y.,Paid,0.15271,723,2562,0.13877,0.16664
1996,30-45 y.,Not compensated,0.08298,353,2562,0.07230,0.09366
1996,46-65 y.,Comp. time,0.14726,566,1410,0.12876,0.16576
1996,46-65 y.,Some of both,0.04745,191,1410,0.03635,0.05855
1996,46-65 y.,Paid,0.08549,367,1410,0.07089,0.10008
1996,46-65 y.,Not compensated,0.07933,286,1410,0.06522,0.09344
1997,17-29 y.,Comp. time,0.17975,547,1159,0.15763,0.20186
1997,17-29 y.,Some of both,0.08368,250,1159,0.06773,0.09963
1997,17-29 y.,Paid,0.07223,222,1159,0.05732,0.08714
1997,17-29 y.,Not compensated,0.05864,140,1159,0.04511,0.07218
1997,30-45 y.,Comp. time,0.22210,916,2206,0.20475,0.23945
1997,30-45 y.,Some of both,0.11705,499,2206,0.10363,0.13047
1997,30-45 y.,Paid,0.09071,439,2206,0.07873,0.10270
1997,30-45 y.,Not compensated,0.08930,352,2206,0.07740,0.10121
1997,46-65 y.,Comp. time,0.13337,496,1219,0.11428,0.15246
1997,46-65 y.,Some of both,0.05318,224,1219,0.04058,0.06578
1997,46-65 y.,Paid,0.04826,213,1219,0.03622,0.06029
1997,46-65 y.,Not compensated,0.07646,286,1219,0.06154,0.09139
1998,17-29 y.,Comp. time,0.16868,532,1186,0.14736,0.19001
1998,17-29 y.,Some of both,0.08783,286,1186,0.07171,0.10394
1998,17-29 y.,Paid,0.06812,218,1186,0.05377,0.08246
1998,17-29 y.,Not compensated,0.04853,150,1186,0.03630,0.06077
1998,30-45 y.,Comp. time,0.22719,1074,2459,0.21062,0.24375
1998,30-45 y.,Some of both,0.11363,534,2459,0.10108,0.12617
1998,30-45 y.,Paid,0.08943,440,2459,0.07814,0.10071
1998,30-45 y.,Not compensated,0.09099,411,2459,0.07962,0.10236
1998,46-65 y.,Comp. time,0.13877,606,1368,0.12045,0.15710
1998,46-65 y.,Some of both,0.05307,261,1368,0.04119,0.06496
1998,46-65 y.,Paid,0.04521,214,1368,0.03419,0.05622
1998,46-65 y.,Not compensated,0.06674,287,1368,0.05351,0.07997
1999,17-29 y.,Comp. time,0.17679,509,1146,0.15469,0.19888
1999,17-29 y.,Some of both,0.08099,259,1146,0.06519,0.09679
1999,17-29 y.,Paid,0.06307,221,1146,0.04899,0.07715
1999,17-29 y.,Not compensated,0.05496,157,1146,0.04176,0.06816
1999,30-45 y.,Comp. time,0.23599,1117,2488,0.21931,0.25268
1999,30-45 y.,Some of both,0.12046,573,2488,0.10767,0.13325
1999,30-45 y.,Paid,0.08297,410,2488,0.07213,0.09381
1999,30-45 y.,Not compensated,0.08683,388,2488,0.07576,0.09790
1999,46-65 y.,Comp. time,0.14543,572,1309,0.12632,0.16453
1999,46-65 y.,Some of both,0.05461,233,1309,0.04230,0.06692
1999,46-65 y.,Paid,0.04355,212,1309,0.03249,0.05462
1999,46-65 y.,Not compensated,0.06975,292,1309,0.05594,0.08355
2000,17-29 y.,Comp. time,0.18876,803,1612,0.16965,0.20787
2000,17-29 y.,Some of both,0.07356,329,1612,0.06082,0.08631
2000,17-29 y.,Paid,0.05977,272,1612,0.04819,0.07134
2000,17-29 y.,Not compensated,0.04238,208,1612,0.03254,0.05222
2000,30-45 y.,Comp. time,0.24495,1960,4203,0.23194,0.25795
2000,30-45 y.,Some of both,0.11574,914,4203,0.10606,0.12541
2000,30-45 y.,Paid,0.08313,666,4203,0.07478,0.09148
2000,30-45 y.,Not compensated,0.08435,663,4203,0.07594,0.09275
2000,46-65 y.,Comp. time,0.14782,1122,2441,0.13374,0.16190
2000,46-65 y.,Some of both,0.06084,456,2441,0.05135,0.07032
2000,46-65 y.,Paid,0.04843,367,2441,0.03991,0.05694
2000,46-65 y.,Not compensated,0.06314,496,2441,0.05349,0.07280
2001,17-29 y.,Comp. time,0.16766,680,1473,0.14858,0.18674
2001,17-29 y.,Some of both,0.08748,333,1473,0.07305,0.10191
2001,17-29 y.,Paid,0.06455,260,1473,0.05200,0.07711
2001,17-29 y.,Not compensated,0.04662,200,1473,0.03585,0.05739
2001,30-45 y.,Comp. time,0.25026,1776,3907,0.23667,0.26384
2001,30-45 y.,Some of both,0.12549,912,3907,0.11510,0.13587
2001,30-45 y.,Paid,0.08335,610,3907,0.07468,0.09202
2001,30-45 y.,Not compensated,0.08671,609,3907,0.07788,0.09553
2001,46-65 y.,Comp. time,0.14937,1053,2326,0.13488,0.16386
2001,46-65 y.,Some of both,0.06154,458,2326,0.05177,0.07130
2001,46-65 y.,Paid,0.05191,356,2326,0.04290,0.06093
2001,46-65 y.,Not compensated,0.06126,459,2326,0.05151,0.07101
2002,17-29 y.,Comp. time,0.16104,650,1378,0.14163,0.18045
2002,17-29 y.,Some of both,0.07885,319,1378,0.06462,0.09309
2002,17-29 y.,Paid,0.05031,200,1378,0.03876,0.06185
2002,17-29 y.,Not compensated,0.04978,209,1378,0.03830,0.06127
2002,30-45 y.,Comp. time,0.24053,1763,3853,0.22703,0.25402
2002,30-45 y.,Some of both,0.11637,870,3853,0.10624,0.12649
2002,30-45 y.,Paid,0.07013,488,3853,0.06207,0.07820
2002,30-45 y.,Not compensated,0.08990,732,3853,0.08087,0.09893
2002,46-65 y.,Comp. time,0.15562,1207,2718,0.14199,0.16926
2002,46-65 y.,Some of both,0.05340,468,2718,0.04494,0.06185
2002,46-65 y.,Paid,0.03992,301,2718,0.03256,0.04728
2002,46-65 y.,Not compensated,0.06076,742,2718,0.05178,0.06975
2003,17-29 y.,Comp. time,0.18041,682,1340,0.15981,0.20101
2003,17-29 y.,Some of both,0.06873,272,1340,0.05518,0.08228
2003,17-29 y.,Paid,0.04931,190,1340,0.03771,0.06090
2003,17-29 y.,Not compensated,0.04926,196,1340,0.03766,0.06085
2003,30-45 y.,Comp. time,0.25154,1717,3566,0.23730,0.26579
2003,30-45 y.,Some of both,0.11225,777,3566,0.10189,0.12261
2003,30-45 y.,Paid,0.06777,430,3566,0.05952,0.07603
2003,30-45 y.,Not compensated,0.08197,642,3566,0.07297,0.09098
2003,46-65 y.,Comp. time,0.16482,1221,2634,0.15065,0.17899
2003,46-65 y.,Some of both,0.05192,437,2634,0.04345,0.06040
2003,46-65 y.,Paid,0.03790,276,2634,0.03061,0.04520
2003,46-65 y.,Not compensated,0.06226,700,2634,0.05303,0.07149
2004,17-29 y.,Comp. time,0.15606,606,1263,0.13604,0.17609
2004,17-29 y.,Some of both,0.07499,290,1263,0.06046,0.08952
2004,17-29 y.,Paid,0.04552,169,1263,0.03402,0.05702
2004,17-29 y.,Not compensated,0.05341,198,1263,0.04101,0.06582
2004,30-45 y.,Comp. time,0.25001,1591,3322,0.23528,0.26474
2004,30-45 y.,Some of both,0.10096,677,3322,0.09072,0.11121
2004,30-45 y.,Paid,0.06440,384,3322,0.05605,0.07275
2004,30-45 y.,Not compensated,0.09618,670,3322,0.08615,0.10620
2004,46-65 y.,Comp. time,0.17277,1286,2688,0.15848,0.18707
2004,46-65 y.,Some of both,0.05324,424,2688,0.04475,0.06173
2004,46-65 y.,Paid,0.03590,250,2688,0.02887,0.04293
2004,46-65 y.,Not compensated,0.06623,728,2688,0.05683,0.07563
2005,17-29 y.,Comp. time,0.16000,589,1190,0.13917,0.18084
2005,17-29 y.,Some of both,0.06880,254,1190,0.05441,0.08319
2005,17-29 y.,Paid,0.03914,149,1190,0.02812,0.05016
2005,17-29 y.,Not compensated,0.06048,198,1190,0.04693,0.07403
2005,30-45 y.,Comp. time,0.24832,1527,3066,0.23302,0.26361
2005,30-45 y.,Some of both,0.11272,669,3066,0.10153,0.12392
2005,30-45 y.,Paid,0.05735,314,3066,0.04912,0.06558
2005,30-45 y.,Not compensated,0.08483,556,3066,0.07496,0.09469
2005,46-65 y.,Comp. time,0.18086,1263,2513,0.16581,0.19591
2005,46-65 y.,Some of both,0.05683,414,2513,0.04777,0.06588
2005,46-65 y.,Paid,0.03375,223,2513,0.02669,0.04081
2005,46-65 y.,Not compensated,0.05971,613,2513,0.05045,0.06898
2006,17-29 y.,Comp. time,0.16365,622,1263,0.14324,0.18406
2006,17-29 y.,Some of both,0.06630,253,1263,0.05258,0.08003
2006,17-29 y.,Paid,0.04219,146,1263,0.03110,0.05328
2006,17-29 y.,Not compensated,0.06557,242,1263,0.05191,0.07923
2006,30-45 y.,Comp. time,0.26490,1672,3329,0.24991,0.27990
2006,30-45 y.,Some of both,0.10889,652,3329,0.09831,0.11947
2006,30-45 y.,Paid,0.05768,343,3329,0.04976,0.06560
2006,30-45 y.,Not compensated,0.09946,662,3329,0.08930,0.10963
2006,46-65 y.,Comp. time,0.18363,1430,2882,0.16950,0.19777
2006,46-65 y.,Some of both,0.06058,482,2882,0.05187,0.06930
2006,46-65 y.,Paid,0.04537,267,2882,0.03777,0.05297
2006,46-65 y.,Not compensated,0.07314,703,2882,0.06363,0.08265
2007,17-29 y.,Comp. time,0.15780,572,1151,0.13673,0.17887
2007,17-29 y.,Some of both,0.07061,256,1151,0.05580,0.08541
2007,17-29 y.,Paid,0.03579,121,1151,0.02505,0.04653
2007,17-29 y.,Not compensated,0.06286,202,1151,0.04883,0.07689
2007,30-45 y.,Comp. time,0.26087,1504,3046,0.24527,0.27647
2007,30-45 y.,Some of both,0.12038,650,3046,0.10882,0.13194
2007,30-45 y.,Paid,0.05245,283,3046,0.04454,0.06037
2007,30-45 y.,Not compensated,0.10037,609,3046,0.08969,0.11104
2007,46-65 y.,Comp. time,0.19073,1363,2724,0.17597,0.20549
2007,46-65 y.,Some of both,0.06679,462,2724,0.05742,0.07617
2007,46-65 y.,Paid,0.03723,229,2724,0.03012,0.04434
2007,46-65 y.,Not compensated,0.07080,670,2724,0.06116,0.08043
2008,17-29 y.,Comp. time,0.18371,576,1143,0.16125,0.20617
2008,17-29 y.,Some of both,0.07094,239,1143,0.05605,0.08583
2008,17-29 y.,Paid,0.03781,127,1143,0.02675,0.04887
2008,17-29 y.,Not compensated,0.06345,201,1143,0.04931,0.07759
2008,30-45 y.,Comp. time,0.27132,1393,2893,0.25512,0.28753
2008,30-45 y.,Some of both,0.12533,616,2893,0.11326,0.13739
2008,30-45 y.,Paid,0.05861,286,2893,0.05005,0.06717
2008,30-45 y.,Not compensated,0.11075,598,2893,0.09931,0.12219
2008,46-65 y.,Comp. time,0.19701,1346,2795,0.18226,0.21176
2008,46-65 y.,Some of both,0.08121,510,2795,0.07108,0.09133
2008,46-65 y.,Paid,0.04527,272,2795,0.03756,0.05298
2008,46-65 y.,Not compensated,0.07386,667,2795,0.06416,0.08356
2009,17-29 y.,Comp. time,0.17333,477,964,0.14942,0.19724
2009,17-29 y.,Some of both,0.07158,225,964,0.05530,0.08787
2009,17-29 y.,Paid,0.03557,98,964,0.02387,0.04727
2009,17-29 y.,Not compensated,0.06112,164,964,0.04599,0.07625
2009,30-45 y.,Comp. time,0.25779,1233,2529,0.24074,0.27484
2009,30-45 y.,Some of both,0.12699,525,2529,0.11401,0.13997
2009,30-45 y.,Paid,0.05503,248,2529,0.04614,0.06392
2009,30-45 y.,Not compensated,0.10572,523,2529,0.09373,0.11770
2009,46-65 y.,Comp. time,0.19885,1263,2560,0.18339,0.21432
2009,46-65 y.,Some of both,0.07968,470,2560,0.06919,0.09018
2009,46-65 y.,Paid,0.04224,234,2560,0.03444,0.05003
2009,46-65 y.,Not compensated,0.07186,593,2560,0.06185,0.08186
2010,17-29 y.,Comp. time,0.18818,596,1194,0.16600,0.21036
2010,17-29 y.,Some of both,0.07652,263,1194,0.06144,0.09161
2010,17-29 y.,Paid,0.03606,154,1194,0.02548,0.04663
2010,17-29 y.,Not compensated,0.05406,181,1194,0.04123,0.06689
2010,30-45 y.,Comp. time,0.28153,2144,4288,0.26807,0.29499
2010,30-45 y.,Some of both,0.10952,814,4288,0.10017,0.11886
2010,30-45 y.,Paid,0.05538,504,4288,0.04853,0.06223
2010,30-45 y.,Not compensated,0.11641,826,4288,0.10681,0.12601
2010,46-65 y.,Comp. time,0.21947,1518,2921,0.20445,0.23448
2010,46-65 y.,Some of both,0.06840,496,2921,0.05925,0.07756
2010,46-65 y.,Paid,0.04724,298,2921,0.03955,0.05494
2010,46-65 y.,Not compensated,0.07040,609,2921,0.06112,0.07968
2011,17-29 y.,Comp. time,0.18515,649,1298,0.16401,0.20629
2011,17-29 y.,Some of both,0.06810,270,1298,0.05439,0.08181
2011,17-29 y.,Paid,0.04596,199,1298,0.03456,0.05736
2011,17-29 y.,Not compensated,0.05751,180,1298,0.04484,0.07018
2011,30-45 y.,Comp. time,0.26384,2392,4892,0.25148,0.27619
2011,30-45 y.,Some of both,0.11528,976,4892,0.10633,0.12423
2011,30-45 y.,Paid,0.06373,616,4892,0.05689,0.07058
2011,30-45 y.,Not compensated,0.11060,908,4892,0.10181,0.11939
2011,46-65 y.,Comp. time,0.21596,1964,3923,0.20308,0.22884
2011,46-65 y.,Some of both,0.07836,680,3923,0.06995,0.08677
2011,46-65 y.,Paid,0.05191,421,3923,0.04497,0.05885
2011,46-65 y.,Not compensated,0.08114,858,3923,0.07259,0.08968
2012,17-29 y.,Comp. time,0.19838,667,1320,0.17686,0.21990
2012,17-29 y.,Some of both,0.08042,293,1320,0.06575,0.09510
2012,17-29 y.,Paid,0.04455,198,1320,0.03342,0.05569
2012,17-29 y.,Not compensated,0.04519,162,1320,0.03398,0.05641
2012,30-45 y.,Comp. time,0.28153,2416,4746,0.26874,0.29433
2012,30-45 y.,Some of both,0.12191,963,4746,0.11260,0.13122
2012,30-45 y.,Paid,0.06108,577,4746,0.05426,0.06789
2012,30-45 y.,Not compensated,0.10398,790,4746,0.09530,0.11267
2012,46-65 y.,Comp. time,0.23536,2206,4263,0.22262,0.24809
2012,46-65 y.,Some of both,0.08997,797,4263,0.08138,0.09857
2012,46-65 y.,Paid,0.05196,420,4263,0.04529,0.05862
2012,46-65 y.,Not compensated,0.07667,840,4263,0.06869,0.08466
2013,17-29 y.,Comp. time,0.19192,795,1578,0.17248,0.21136
2013,17-29 y.,Some of both,0.07481,343,1578,0.06182,0.08779
2013,17-29 y.,Paid,0.05152,241,1578,0.04061,0.06243
2013,17-29 y.,Not compensated,0.04200,199,1578,0.03210,0.05190
2013,30-45 y.,Comp. time,0.25743,2539,5063,0.24539,0.26948
2013,30-45 y.,Some of both,0.11590,1040,5063,0.10708,0.12472
2013,30-45 y.,Paid,0.05797,678,5063,0.05153,0.06440
2013,30-45 y.,Not compensated,0.09934,806,5063,0.09110,0.10758
2013,46-65 y.,Comp. time,0.22896,2252,4355,0.21648,0.24144
2013,46-65 y.,Some of both,0.08729,820,4355,0.07890,0.09567
2013,46-65 y.,Paid,0.04684,474,4355,0.04056,0.05311
2013,46-65 y.,Not compensated,0.07480,809,4355,0.06698,0.08261
2014,17-29 y.,Comp. time,0.19454,724,1427,0.17399,0.21509
2014,17-29 y.,Some of both,0.08376,308,1427,0.06938,0.09814
2014,17-29 y.,Paid,0.04902,213,1427,0.03781,0.06023
2014,17-29 y.,Not compensated,0.04348,182,1427,0.03289,0.05406
2014,30-45 y.,Comp. time,0.27526,2147,4363,0.26201,0.28852
2014,30-45 y.,Some of both,0.12400,999,4363,0.11422,0.13378
2014,30-45 y.,Paid,0.05653,523,4363,0.04968,0.06339
2014,30-45 y.,Not compensated,0.09694,694,4363,0.08816,0.10572
2014,46-65 y.,Comp. time,0.23366,2202,4221,0.22089,0.24643
2014,46-65 y.,Some of both,0.09644,850,4221,0.08753,0.10535
2014,46-65 y.,Paid,0.05002,447,4221,0.04344,0.05660
2014,46-65 y.,Not compensated,0.07352,722,4221,0.06565,0.08139
2018,17-29 y.,Comp. time,0.20809,769,1484,0.18743,0.22875
2018,17-29 y.,Some of both,0.09231,365,1484,0.07758,0.10704
2018,17-29 y.,Paid,0.04127,201,1484,0.03115,0.05139
2018,17-29 y.,Not compensated,0.03671,149,1484,0.02714,0.04628
2018,30-45 y.,Comp. time,0.30430,1888,3610,0.28929,0.31931
2018,30-45 y.,Some of both,0.13448,818,3610,0.12335,0.14561
2018,30-45 y.,Paid,0.06168,442,3610,0.05383,0.06953
2018,30-45 y.,Not compensated,0.07261,462,3610,0.06414,0.08107
2018,46-65 y.,Comp. time,0.26467,2582,4707,0.25206,0.27727
2018,46-65 y.,Some of both,0.10096,940,4707,0.09235,0.10957
2018,46-65 y.,Paid,0.05244,527,4707,0.04607,0.05881
2018,46-65 y.,Not compensated,0.07295,658,4707,0.06552,0.08038
2020,17-29 y.,Comp. time,0.21984,843,1622,0.19968,0.24000
2020,17-29 y.,Some of both,0.09035,381,1622,0.07639,0.10430
2020,17-29 y.,Paid,0.04277,238,1622,0.03292,0.05262
2020,17-29 y.,Not compensated,0.03026,160,1622,0.02192,0.03860
2020,30-45 y.,Comp. time,0.33871,1835,3547,0.32313,0.35429
2020,30-45 y.,Some of both,0.15360,869,3547,0.14174,0.16547
2020,30-45 y.,Paid,0.04797,403,3547,0.04094,0.05500
2020,30-45 y.,Not compensated,0.06218,440,3547,0.05424,0.07013
2020,46-65 y.,Comp. time,0.27796,2579,4682,0.26512,0.29079
2020,46-65 y.,Some of both,0.10807,955,4682,0.09918,0.11697
2020,46-65 y.,Paid,0.05282,443,4682,0.04641,0.05922
2020,46-65 y.,Not compensated,0.06712,705,4682,0.05995,0.07429
2020,66 and older,Comp. time,0.00553,31,31,-0.02101,0.03208
2022,17-29 y.,Comp. time,0.24873,1315,2456,0.23163,0.26583
2022,17-29 y.,Some of both,0.09562,484,2456,0.08398,0.10725
2022,17-29 y.,Paid,0.05861,364,2456,0.04932,0.06790
2022,17-29 y.,Not compensated,0.04076,293,2456,0.03294,0.04858
2022,30-45 y.,Comp. time,0.35925,2736,4966,0.34591,0.37260
2022,30-45 y.,Some of both,0.13585,1019,4966,0.12631,0.14538
2022,30-45 y.,Paid,0.06132,490,4966,0.05465,0.06799
2022,30-45 y.,Not compensated,0.08391,721,4966,0.07620,0.09162
