year,age_gr,migback,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1986,17-29 y.,No migration background,Not compensated,0.043625588256804355,125,3319,0.043524150650911066,0.043727025862697645
1986,17-29 y.,Direct migration background,Paid,0.012398137910787015,141,3319,0.01234318590487758,0.01245308991669645
1986,30-45 y.,No migration background,Comp. time,0.11619235453671364,339,3319,0.1160332135590284,0.11635149551439888
1986,30-45 y.,No migration background,Some of both,0.03963842132804397,116,3319,0.039541528879323704,0.03973531377676423
1986,30-45 y.,No migration background,Paid,0.11268643477694168,331,3319,0.1125294025649018,0.11284346698898155
1986,30-45 y.,No migration background,Not compensated,0.08062546434450793,242,3319,0.08049025810984636,0.0807606705791695
1986,30-45 y.,Direct migration background,Comp. time,0.00721472666179869,55,3319,0.0071726973796189235,0.007256755943978456
1986,30-45 y.,Direct migration background,Some of both,0.0048554864320811695,41,3319,0.004820966191203769,0.00489000667295857
1986,30-45 y.,Direct migration background,Paid,0.024074632326445168,244,3319,0.023998511673722564,0.024150752979167772
1986,46-65 y.,No migration background,Comp. time,0.07948099769452563,208,3319,0.07934667097688866,0.0796153244121626
1986,46-65 y.,No migration background,Some of both,0.027819532862441956,73,3319,0.027737862829516593,0.02790120289536732
1986,46-65 y.,No migration background,Paid,0.1018299681063957,264,3319,0.10167978141405919,0.10198015479873222
1986,46-65 y.,No migration background,Not compensated,0.07312012496405322,201,3319,0.07299084103050307,0.07324940889760337
1986,46-65 y.,Direct migration background,Comp. time,0.009857910797236595,46,3319,0.00980884763099333,0.009906973963479861
1986,46-65 y.,Direct migration background,Paid,0.01672878786607098,187,3319,0.016665096103471302,0.01679247962867066
1988,17-29 y.,No migration background,Comp. time,0.10819347883482439,299,3292,0.10804333039810166,0.10834362727154712
1988,17-29 y.,No migration background,Some of both,0.0359839791508266,110,3292,0.03589395030772786,0.03607400799392534
1988,17-29 y.,No migration background,Paid,0.0932538082063027,254,3292,0.0931132484134024,0.093394367999203
1988,17-29 y.,No migration background,Not compensated,0.04760918583292375,129,3292,0.04750625679185842,0.047712114873989075
1988,17-29 y.,Direct migration background,Comp. time,0.004662149311053675,41,3292,0.004629221466764781,0.004695077155342569
1988,17-29 y.,Direct migration background,Paid,0.014934961212929612,163,3292,0.014876331272521966,0.014993591153337257
1988,30-45 y.,No migration background,Comp. time,0.10611089047471692,307,3292,0.10596202062393775,0.10625976032549608
1988,30-45 y.,No migration background,Some of both,0.0456826078882165,128,3292,0.04558168101608261,0.04578353476035039
1988,30-45 y.,No migration background,Paid,0.11450189459491242,326,3292,0.11434797812120642,0.11465581106861841
1988,30-45 y.,No migration background,Not compensated,0.07761061183155742,217,3292,0.07748128082640124,0.0777399428367136
1988,30-45 y.,Direct migration background,Comp. time,0.009226369782577565,57,3292,0.009180154288714283,0.009272585276440847
1988,30-45 y.,Direct migration background,Some of both,0.004275724822911985,41,3292,0.0042441849912157,0.00430726465460827
1988,30-45 y.,Direct migration background,Paid,0.025837185930880566,258,3292,0.0257604986517155,0.02591387321004563
1988,46-65 y.,No migration background,Comp. time,0.09409318991816874,246,3292,0.09395206431579187,0.09423431552054562
1988,46-65 y.,No migration background,Some of both,0.03685960748831699,91,3292,0.036768531246420405,0.03695068373021357
1988,46-65 y.,No migration background,Paid,0.08963126223514443,238,3292,0.08949318458915351,0.08976933988113536
1988,46-65 y.,No migration background,Not compensated,0.06605245912605576,175,3292,0.06593240124132797,0.06617251701078354
1988,46-65 y.,Direct migration background,Comp. time,0.009676383241421938,44,3292,0.009629064841691196,0.00972370164115268
1988,46-65 y.,Direct migration background,Paid,0.015804250116258033,168,3292,0.015743964647787583,0.015864535584728483
1989,17-29 y.,No migration background,Comp. time,0.09630364068253985,292,3516,0.09616853667468965,0.09643874469039006
1989,17-29 y.,No migration background,Some of both,0.03849090796802277,125,3516,0.03840280482761587,0.03857901110842967
1989,17-29 y.,No migration background,Paid,0.09481579536313225,287,3516,0.09468162875419361,0.0949499619720709
1989,17-29 y.,No migration background,Not compensated,0.039648606593370876,121,3516,0.03955924216876882,0.03973797101797293
1989,17-29 y.,Direct migration background,Comp. time,0.004464175820777686,43,3516,0.004433645265358091,0.004494706376197281
1989,17-29 y.,Direct migration background,Some of both,0.003458666211090351,32,3516,0.003431779505148842,0.00348555291703186
1989,17-29 y.,Direct migration background,Paid,0.013566285087289043,158,3516,0.013513306541062668,0.013619263633515418
1989,30-45 y.,No migration background,Comp. time,0.10844543667059725,329,3516,0.10830303495617821,0.10858783838501629
1989,30-45 y.,No migration background,Some of both,0.05878050299049482,174,3516,0.05867278264941988,0.05888822333156977
1989,30-45 y.,No migration background,Paid,0.11341137119619181,343,3516,0.11326615167768629,0.11355659071469733
1989,30-45 y.,No migration background,Not compensated,0.06718351600936111,201,3516,0.0670688683787516,0.06729816363997061
1989,30-45 y.,Direct migration background,Comp. time,0.0085556267897043,67,3516,0.008513447845417577,0.008597805733991024
1989,30-45 y.,Direct migration background,Some of both,0.0065896763876566004,47,3516,0.0065526226526292685,0.006626730122683932
1989,30-45 y.,Direct migration background,Paid,0.025056319369945464,242,3516,0.02498474063547405,0.025127898104416877
1989,46-65 y.,No migration background,Comp. time,0.09209331886530574,244,3516,0.09196089377383262,0.09222574395677885
1989,46-65 y.,No migration background,Some of both,0.0332194521754497,91,3516,0.03313738002776863,0.03330152432313077
1989,46-65 y.,No migration background,Paid,0.09210873507602484,258,3516,0.09197630002557163,0.09224117012647805
1989,46-65 y.,No migration background,Not compensated,0.07071271723988888,188,3516,0.07059531959805374,0.07083011488172403
1989,46-65 y.,Direct migration background,Comp. time,0.008643804981773306,41,3516,0.008601411122308826,0.008686198841237787
1989,46-65 y.,Direct migration background,Some of both,0.00808764758659131,44,3516,0.008046628746810445,0.008128666426372175
1989,46-65 y.,Direct migration background,Paid,0.016363796934791935,189,3516,0.016305694423131338,0.01642189944645253
1990,17-29 y.,No migration background,Comp. time,0.09712333562189712,539,6006,0.09700875018020144,0.0972379210635928
1990,17-29 y.,No migration background,Some of both,0.040032219228352865,235,6006,0.039956363812085414,0.040108074644620316
1990,17-29 y.,No migration background,Paid,0.0961854382356445,545,6006,0.09607134818699761,0.09629952828429139
1990,17-29 y.,No migration background,Not compensated,0.029341818991856613,124,6006,0.02927651644632622,0.029407121537387004
1990,17-29 y.,Direct migration background,Comp. time,0.0033684736866628,40,6006,0.0033460535980739934,0.0033908937752516063
1990,17-29 y.,Direct migration background,Some of both,0.002583647408678496,35,6006,0.002564004386870147,0.0026032904304868452
1990,17-29 y.,Direct migration background,Paid,0.012383034604776334,163,6006,0.012340242736469414,0.012425826473083254
1990,17-29 y.,Indirect migration background,Paid,0.0014240386821503255,33,6006,0.0014094470161231049,0.001438630348177546
1990,30-45 y.,No migration background,Comp. time,0.12359858324565579,752,6006,0.12347122950196342,0.12372593698934815
1990,30-45 y.,No migration background,Some of both,0.05962668562847327,348,6006,0.05953505853357277,0.05971831272337377
1990,30-45 y.,No migration background,Paid,0.11503512713274763,738,6006,0.11491166559303256,0.1151585886724627
1990,30-45 y.,No migration background,Not compensated,0.057767051380297814,305,6006,0.05767677530340362,0.05785732745719201
1990,30-45 y.,Direct migration background,Comp. time,0.006263047587886601,55,6006,0.006232520736688714,0.006293574439084489
1990,30-45 y.,Direct migration background,Some of both,0.004515755545791657,45,6006,0.004489811611149064,0.00454169948043425
1990,30-45 y.,Direct migration background,Paid,0.019042954549725582,244,6006,0.018990067956151557,0.019095841143299607
1990,46-65 y.,No migration background,Comp. time,0.10231678707981971,499,6006,0.10219951667262646,0.10243405748701297
1990,46-65 y.,No migration background,Some of both,0.034502470778639924,188,6006,0.034431846485203234,0.034573095072076614
1990,46-65 y.,No migration background,Paid,0.10595042073831357,546,6006,0.1058313279184321,0.10606951355819504
1990,46-65 y.,No migration background,Not compensated,0.05653919139996661,247,6006,0.0564498217281977,0.05662856107173552
1990,46-65 y.,Direct migration background,Comp. time,0.009286948946855467,60,6006,0.009249832712747352,0.009324065180963582
1990,46-65 y.,Direct migration background,Some of both,0.005494596980493315,50,6006,0.005465993101689055,0.005523200859297575
1990,46-65 y.,Direct migration background,Paid,0.01761837254531407,215,6006,0.017567465669544636,0.0176692794210835
1991,17-29 y.,No migration background,Comp. time,0.09598113139074282,517,5611,0.09586638446501307,0.09609587831647258
1991,17-29 y.,No migration background,Some of both,0.04127051289491169,215,5611,0.04119302616122589,0.04134799962859749
1991,17-29 y.,No migration background,Paid,0.09087511675305471,448,5611,0.0907631488248965,0.09098708468121292
1991,17-29 y.,No migration background,Not compensated,0.028327571116224144,120,5611,0.028262942629356125,0.028392199603092163
1991,17-29 y.,Direct migration background,Comp. time,0.00509365679181902,56,5611,0.005065925805392827,0.005121387778245214
1991,17-29 y.,Direct migration background,Some of both,0.0027685433981351924,32,5611,0.002748075038862533,0.002789011757407852
1991,17-29 y.,Direct migration background,Paid,0.009750713673894122,153,5611,0.00971243561998588,0.009788991727802364
1991,17-29 y.,Indirect migration background,Comp. time,0.002434913160362405,34,5611,0.0024157144640962465,0.002454111856628564
1991,17-29 y.,Indirect migration background,Paid,0.002129272051077587,43,5611,0.0021113159476986313,0.0021472281544565423
1991,30-45 y.,No migration background,Comp. time,0.13653156641241523,799,5611,0.13639781476252427,0.1366653180623062
1991,30-45 y.,No migration background,Some of both,0.05512337726300594,292,5611,0.05503447458572642,0.05521227994028546
1991,30-45 y.,No migration background,Paid,0.11634184437803684,613,5611,0.11621694234827376,0.11646674640779991
1991,30-45 y.,No migration background,Not compensated,0.05918489973668443,327,5611,0.059092978263371156,0.0592768212099977
1991,30-45 y.,Direct migration background,Comp. time,0.008230539048498145,76,5611,0.008195344217488193,0.008265733879508097
1991,30-45 y.,Direct migration background,Some of both,0.004998092347161549,48,5611,0.004970621410120633,0.005025563284202464
1991,30-45 y.,Direct migration background,Paid,0.02392876180962471,251,5611,0.023869228469415388,0.023988295149834034
1991,46-65 y.,No migration background,Comp. time,0.09741963363097852,450,5611,0.09730412203991266,0.09753514522204439
1991,46-65 y.,No migration background,Some of both,0.03569798868689594,166,5611,0.035625713738723405,0.03577026363506848
1991,46-65 y.,No migration background,Paid,0.08207401850858652,350,5611,0.08196709675840214,0.0821809402587709
1991,46-65 y.,No migration background,Not compensated,0.06411168551589193,278,5611,0.06401626538926251,0.06420710564252134
1991,46-65 y.,Direct migration background,Comp. time,0.011300581100120515,76,5611,0.011259405313327418,0.011341756886913612
1991,46-65 y.,Direct migration background,Some of both,0.005087356798730763,42,5611,0.0050596428791383615,0.005115070718323165
1991,46-65 y.,Direct migration background,Paid,0.021338223533147287,225,5611,0.021281930477635057,0.021394516588659516
1992,17-29 y.,No migration background,Comp. time,0.09875909686842693,486,5246,0.09864073436634187,0.098877459370512
1992,17-29 y.,No migration background,Some of both,0.04498551008921657,221,5246,0.044903277031265613,0.04506774314716753
1992,17-29 y.,No migration background,Paid,0.08016483897507971,386,5246,0.08005710514475016,0.08027257280540927
1992,17-29 y.,No migration background,Not compensated,0.02624339526517147,126,5246,0.026179973203691545,0.026306817326651397
1992,17-29 y.,Direct migration background,Comp. time,0.004647661837389942,53,5246,0.004620677558517987,0.004674646116261897
1992,17-29 y.,Direct migration background,Some of both,0.004589394494962832,35,5246,0.0045625791145589775,0.004616209875366687
1992,17-29 y.,Direct migration background,Paid,0.010142289150129614,141,5246,0.010102537101550449,0.01018204119870878
1992,17-29 y.,Indirect migration background,Paid,0.0028597686561932442,44,5246,0.0028385826689860476,0.002880954643400441
1992,30-45 y.,No migration background,Comp. time,0.13795561748391144,724,5246,0.13781880061632198,0.1380924343515009
1992,30-45 y.,No migration background,Some of both,0.07052350048354675,369,5246,0.07042192444474307,0.07062507652235042
1992,30-45 y.,No migration background,Paid,0.12058783492852261,591,5246,0.1204586377234445,0.12071703213360072
1992,30-45 y.,No migration background,Not compensated,0.060590767098169435,321,5246,0.060496113795333865,0.060685420401005004
1992,30-45 y.,Direct migration background,Comp. time,0.009153730701574315,74,5246,0.009115946753100438,0.009191514650048192
1992,30-45 y.,Direct migration background,Some of both,0.00712805707117894,48,5246,0.0070946808366408156,0.007161433305717064
1992,30-45 y.,Direct migration background,Paid,0.018845014092796035,197,5246,0.018791066486906677,0.018898961698685393
1992,46-65 y.,No migration background,Comp. time,0.0933016910990175,404,5246,0.09318629761237554,0.09341708458565945
1992,46-65 y.,No migration background,Some of both,0.035928697003107586,154,5246,0.035854858914356094,0.03600253509185908
1992,46-65 y.,No migration background,Paid,0.07675790330672747,308,5246,0.07665228857841411,0.07686351803504082
1992,46-65 y.,No migration background,Not compensated,0.059602755639622786,249,5246,0.05950882787672125,0.05969668340252432
1992,46-65 y.,Direct migration background,Comp. time,0.010540029554644559,69,5246,0.010499513685093794,0.010580545424195323
1992,46-65 y.,Direct migration background,Some of both,0.006398931271827664,47,5246,0.006367296487127969,0.006430566056527359
1992,46-65 y.,Direct migration background,Paid,0.020293514928782584,199,5246,0.020237573730568788,0.02034945612699638
1993,17-29 y.,No migration background,Comp. time,0.09310758207145724,473,5129,0.09299198795612779,0.09322317618678669
1993,17-29 y.,No migration background,Some of both,0.04288433988515825,223,5129,0.042803746965086716,0.04296493280522979
1993,17-29 y.,No migration background,Paid,0.07354694446945471,353,5129,0.07344310574561676,0.07365078319329267
1993,17-29 y.,No migration background,Not compensated,0.023729520399434954,113,5129,0.023668973086396233,0.023790067712473675
1993,17-29 y.,Direct migration background,Comp. time,0.00441501517951399,40,5129,0.004388641508445479,0.004441388850582501
1993,17-29 y.,Direct migration background,Some of both,0.0034797918763462667,31,5129,0.0034563665847431794,0.003503217167949354
1993,17-29 y.,Direct migration background,Paid,0.010212667997398556,118,5129,0.010172672982011398,0.010252663012785714
1993,17-29 y.,Indirect migration background,Comp. time,0.0036062661315310767,41,5129,0.0035824204523739146,0.003630111810688239
1993,17-29 y.,Indirect migration background,Paid,0.004479097989790592,56,5129,0.004452534459690987,0.004505661519890197
1993,30-45 y.,No migration background,Comp. time,0.1430338314562797,730,5129,0.1428945585813758,0.1431731043311836
1993,30-45 y.,No migration background,Some of both,0.06980322750870775,347,5129,0.0697018619352201,0.0699045930821954
1993,30-45 y.,No migration background,Paid,0.12391186136721204,609,5129,0.12378079367383553,0.12404292906058854
1993,30-45 y.,No migration background,Not compensated,0.07007159191229383,339,5129,0.06997004632274162,0.07017313750184603
1993,30-45 y.,Direct migration background,Comp. time,0.011079444553438053,74,5129,0.011037805100788434,0.011121084006087672
1993,30-45 y.,Direct migration background,Some of both,0.006215107412559245,50,5129,0.00618384403968983,0.006246370785428659
1993,30-45 y.,Direct migration background,Paid,0.01668631086345736,178,5129,0.016635355309950674,0.016737266416964047
1993,46-65 y.,No migration background,Comp. time,0.08480036197492712,356,5129,0.08468954096881375,0.08491118298104049
1993,46-65 y.,No migration background,Some of both,0.03906927292762002,173,5129,0.03899219517900069,0.039146350676239346
1993,46-65 y.,No migration background,Paid,0.07168802353360336,280,5129,0.0715854026863385,0.07179064438086821
1993,46-65 y.,No migration background,Not compensated,0.06439751092378168,271,5129,0.06429986692855857,0.06449515491900479
1993,46-65 y.,Direct migration background,Comp. time,0.012832589245713394,72,5129,0.012787816073325667,0.012877362418101121
1993,46-65 y.,Direct migration background,Some of both,0.0059368625682215065,47,5129,0.0059063027477733576,0.0059674223886696555
1993,46-65 y.,Direct migration background,Paid,0.021012777752099268,155,5129,0.020955722508877887,0.02106983299532065
1994,17-29 y.,No migration background,Comp. time,0.0948383713414741,477,5006,0.09472215802802118,0.09495458465492702
1994,17-29 y.,No migration background,Some of both,0.04553622120917038,227,5006,0.04545353006661227,0.045618912351728484
1994,17-29 y.,No migration background,Paid,0.05777483823206733,302,5006,0.057682294397496274,0.05786738206663839
1994,17-29 y.,No migration background,Not compensated,0.0223995618096697,124,5006,0.02234086679334667,0.022458256825992732
1994,17-29 y.,Direct migration background,Comp. time,0.004624004748072095,46,5006,0.004597095380573616,0.004650914115570574
1994,17-29 y.,Direct migration background,Paid,0.008177795333039778,96,5006,0.008142073329864094,0.008213517336215462
1994,17-29 y.,Indirect migration background,Comp. time,0.0038920197740976025,48,5006,0.0038673229276546886,0.003916716620540516
1994,17-29 y.,Indirect migration background,Paid,0.00522495457348257,54,5006,0.005196358627155174,0.005253550519809966
1994,30-45 y.,No migration background,Comp. time,0.15289950991850262,755,5006,0.15275676150643028,0.15304225833057497
1994,30-45 y.,No migration background,Some of both,0.0714192804597162,360,5006,0.07131713517133438,0.07152142574809801
1994,30-45 y.,No migration background,Paid,0.11895063079572384,548,5006,0.11882222510549262,0.11907903648595505
1994,30-45 y.,No migration background,Not compensated,0.07159964186723845,337,5006,0.07149737761494615,0.07170190611953076
1994,30-45 y.,Direct migration background,Comp. time,0.014384997918112026,90,5006,0.014337768855382014,0.014432226980842037
1994,30-45 y.,Direct migration background,Some of both,0.0069093677888629685,50,5006,0.006876511813000959,0.006942223764724978
1994,30-45 y.,Direct migration background,Paid,0.01794215527774778,147,5006,0.017889504279136034,0.017994806276359528
1994,46-65 y.,No migration background,Comp. time,0.10206232759029914,419,5006,0.10194225148219638,0.1021824036984019
1994,46-65 y.,No migration background,Some of both,0.04257758882726117,186,5006,0.042497505317372855,0.04265767233714948
1994,46-65 y.,No migration background,Paid,0.06649426738159242,253,5006,0.06639544589790324,0.0665930888652816
1994,46-65 y.,No migration background,Not compensated,0.06065148979414578,257,5006,0.06055681488770143,0.06074616470059013
1994,46-65 y.,Direct migration background,Comp. time,0.01026579190797703,72,5006,0.010225810665023769,0.010305773150930292
1994,46-65 y.,Direct migration background,Paid,0.021375183451747097,158,5006,0.021317816230984468,0.021432550672509727
1995,17-29 y.,No migration background,Comp. time,0.08644972397160008,470,5398,0.08633935760232588,0.0865600903408743
1995,17-29 y.,No migration background,Some of both,0.04057704614321278,221,5398,0.040499558225510275,0.040654534060915286
1995,17-29 y.,No migration background,Paid,0.05062264345265641,306,5398,0.05053654792972562,0.0507087389755872
1995,17-29 y.,No migration background,Not compensated,0.02291964793202043,129,5398,0.022860877641858523,0.02297841822218234
1995,17-29 y.,Direct migration background,Comp. time,0.006002598071307759,51,5398,0.005972262583670437,0.00603293355894508
1995,17-29 y.,Direct migration background,Some of both,0.0040694006473920245,36,5398,0.004044399008013668,0.004094402286770381
1995,17-29 y.,Direct migration background,Paid,0.008830547926910418,100,5398,0.008793806458951206,0.008867289394869629
1995,17-29 y.,Indirect migration background,Comp. time,0.004570476590936947,61,5398,0.004543987032018633,0.004596966149855262
1995,17-29 y.,Indirect migration background,Paid,0.004035480296643328,57,5398,0.004010582651488439,0.004060377941798217
1995,30-45 y.,No migration background,Comp. time,0.1582252644446913,834,5398,0.15808193857612082,0.15836859031326175
1995,30-45 y.,No migration background,Some of both,0.07638570268601952,404,5398,0.07628138928955773,0.07649001608248131
1995,30-45 y.,No migration background,Paid,0.1050265131194161,529,5398,0.10490610846315361,0.1051469177756786
1995,30-45 y.,No migration background,Not compensated,0.06702947965579328,317,5398,0.06693126967900774,0.06712768963257883
1995,30-45 y.,Direct migration background,Comp. time,0.015872178759047215,107,5398,0.015823095572327313,0.015921261945767116
1995,30-45 y.,Direct migration background,Some of both,0.008697920993526656,66,5398,0.008661454041855877,0.008734387945197436
1995,30-45 y.,Direct migration background,Paid,0.028402536510415917,236,5398,0.028337297033042413,0.02846777598778942
1995,30-45 y.,Direct migration background,Not compensated,0.005744576086914493,31,5398,0.00571489589524725,0.005774256278581737
1995,46-65 y.,No migration background,Comp. time,0.09956965819342035,430,5398,0.099452066324613,0.09968725006222771
1995,46-65 y.,No migration background,Some of both,0.044541096495676995,202,5398,0.044460079677720366,0.044622113313633624
1995,46-65 y.,No migration background,Paid,0.06708742946437043,270,5398,0.06698918009486053,0.06718567883388034
1995,46-65 y.,No migration background,Not compensated,0.060693482291925824,268,5398,0.06059971239910733,0.06078725218474432
1995,46-65 y.,Direct migration background,Comp. time,0.010717085597445048,71,5398,0.010676647815343509,0.010757523379546587
1995,46-65 y.,Direct migration background,Some of both,0.0034979173324991204,36,5398,0.0034747309711535205,0.00352110369384472
1995,46-65 y.,Direct migration background,Paid,0.020431593336157596,166,5398,0.020376033977157395,0.020487152695157797
1996,17-29 y.,No migration background,Comp. time,0.08896412086035294,490,5186,0.08885145809103756,0.08907678362966831
1996,17-29 y.,No migration background,Some of both,0.030493865042948418,171,5186,0.030425821525848946,0.03056190856004789
1996,17-29 y.,No migration background,Paid,0.04735570049837501,244,5186,0.04727164681395338,0.04743975418279664
1996,17-29 y.,No migration background,Not compensated,0.020696600114009922,113,5186,0.02064026056432083,0.020752939663699014
1996,17-29 y.,Direct migration background,Comp. time,0.00641300149745623,53,5186,0.006381412280788584,0.0064445907141238755
1996,17-29 y.,Direct migration background,Some of both,0.0034234982812240203,33,5186,0.0034003831898552273,0.0034466133725928132
1996,17-29 y.,Direct migration background,Paid,0.010047333488723895,83,5186,0.010007866148485449,0.010086800828962341
1996,17-29 y.,Indirect migration background,Comp. time,0.005456207889196616,61,5186,0.005427056272427104,0.005485359505966128
1996,17-29 y.,Indirect migration background,Paid,0.0040290608166811594,47,5186,0.004003992193589007,0.004054129439773312
1996,30-45 y.,No migration background,Comp. time,0.17753508116413985,888,5186,0.17738386228353056,0.17768630004474914
1996,30-45 y.,No migration background,Some of both,0.08465728159608563,389,5186,0.08454712024316621,0.08476744294900504
1996,30-45 y.,No migration background,Paid,0.1022253557613498,528,5186,0.10210546983066919,0.10234524169203042
1996,30-45 y.,No migration background,Not compensated,0.06356481080039972,327,5186,0.06346826075598065,0.06366136084481878
1996,30-45 y.,Direct migration background,Comp. time,0.020275972635131347,131,5186,0.020220196558288883,0.02033174871197381
1996,30-45 y.,Direct migration background,Some of both,0.007575250962201935,54,5186,0.007540938447987811,0.007609563476416058
1996,30-45 y.,Direct migration background,Paid,0.02294271943692536,189,5186,0.022883469526824175,0.023001969347026547
1996,46-65 y.,No migration background,Comp. time,0.1131703529671142,474,5186,0.11304498353089629,0.1132957224033321
1996,46-65 y.,No migration background,Some of both,0.0366015449380457,157,5186,0.036527233114717325,0.03667585676137408
1996,46-65 y.,No migration background,Paid,0.05757506741319009,237,5186,0.05748288547246604,0.05766724935391413
1996,46-65 y.,No migration background,Not compensated,0.061958616100132126,263,5186,0.06186321198896439,0.06205402021129986
1996,46-65 y.,Direct migration background,Comp. time,0.014318870193684278,92,5186,0.014271856125460392,0.014365884261908164
1996,46-65 y.,Direct migration background,Some of both,0.004429230682985547,33,5186,0.004402951887540961,0.004455509478430132
1996,46-65 y.,Direct migration background,Paid,0.016290456859646158,129,5186,0.016240360598945857,0.01634055312034646
1997,17-29 y.,No migration background,Comp. time,0.08768211491559218,425,4429,0.08756224800524974,0.08780198182593461
1997,17-29 y.,No migration background,Some of both,0.04109487826485875,193,4429,0.041010747976632046,0.04117900855308545
1997,17-29 y.,No migration background,Paid,0.029893744617520143,143,4429,0.02982157232162286,0.029965916913417424
1997,17-29 y.,No migration background,Not compensated,0.026827053627587742,100,4429,0.026758575447329666,0.02689553180784582
1997,17-29 y.,Direct migration background,Comp. time,0.006793263788224768,51,4429,0.0067584517239924384,0.006828075852457098
