year,regtyp,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,Urban regions,Paid,0.24687163793330644,945,5342,0.2466695466972144,0.2470737291693985
1996,Urban regions,Not compensated,0.16937673263757833,530,5342,0.16920093772561257,0.16955252754954409
1996,Rural regions,Comp. time,0.4225173889905696,786,5342,0.42216699109828326,0.422867786882856
1996,Rural regions,Some of both,0.16463206690302762,306,5342,0.16436900021860462,0.16489513358745062
1996,Rural regions,Paid,0.2749922517087066,521,5342,0.2746755128931644,0.27530899052424884
1996,Rural regions,Not compensated,0.13785829239769617,264,5342,0.13761373798092,0.13810284681447235
1997,Urban regions,Comp. time,0.4243188560827982,1217,4586,0.42407129241288,0.42456641975271636
1997,Urban regions,Some of both,0.2067921226150317,623,4586,0.20658925615599943,0.20699498907406394
1997,Urban regions,Paid,0.1688396455486444,579,4586,0.16865200384399467,0.1690272872532941
1997,Urban regions,Not compensated,0.2000493757535258,512,4586,0.19984899780079857,0.20024975370625303
1997,Rural regions,Comp. time,0.4563142097231208,743,4586,0.45593897103930975,0.4566894484069319
1997,Rural regions,Some of both,0.204029039719672,350,4586,0.20372544359700517,0.20433263584233885
1997,Rural regions,Paid,0.17452141285383455,295,4586,0.17423547024025268,0.1748073554674164
1997,Rural regions,Not compensated,0.16513533770337266,267,4586,0.16485561374512978,0.16541506166161554
1998,Urban regions,Comp. time,0.43677717899928975,1362,5017,0.4365247139252266,0.4370296440733529
1998,Urban regions,Some of both,0.20440316311122206,677,5017,0.2041978949721059,0.20460843125033823
1998,Urban regions,Paid,0.1680639794894002,566,5017,0.16787364674891378,0.1682543122298866
1998,Urban regions,Not compensated,0.19075567840008806,564,5017,0.19055568770816053,0.19095566909201558
1998,Rural regions,Comp. time,0.464594112589721,852,5017,0.4642222055573149,0.4649660196221271
1998,Rural regions,Some of both,0.21632812343145277,404,5017,0.2160210942953838,0.21663515256752175
1998,Rural regions,Paid,0.16410290545284253,306,5017,0.1638267265428118,0.16437908436287327
1998,Rural regions,Not compensated,0.1549748585259837,286,5017,0.15470500915642652,0.15524470789554087
1999,Urban regions,Comp. time,0.4517831735146117,1371,4950,0.45153234223810795,0.4520340047911155
1999,Urban regions,Some of both,0.20085027379072098,658,4950,0.20064834847371782,0.20105219910772415
1999,Urban regions,Paid,0.15397853176199935,548,4950,0.15379661979883918,0.15416044372515952
1999,Urban regions,Not compensated,0.19338802093266794,560,4950,0.19318895928244786,0.193587082582888
1999,Rural regions,Comp. time,0.4687809993757563,828,4950,0.4684101282320499,0.46915187051946267
1999,Rural regions,Some of both,0.22770229282274584,409,4950,0.22739063551285665,0.22801395013263503
1999,Rural regions,Paid,0.1558134871550375,298,4950,0.15554394731181928,0.15608302699825574
1999,Rural regions,Not compensated,0.14770322064646033,278,4950,0.14743953186741487,0.14796690942550578
2000,Urban regions,Comp. time,0.4617768771353917,2436,8264,0.4615257978918786,0.46202795637890476
2000,Urban regions,Some of both,0.20372619649775325,1095,8264,0.2035233496808749,0.2039290433146316
2000,Urban regions,Paid,0.16470023023270605,889,8264,0.16451342810079755,0.16488703236461455
2000,Urban regions,Not compensated,0.16979669613414908,924,8264,0.16960760533780017,0.16998578693049798
2000,Rural regions,Comp. time,0.4988101902824663,1452,8264,0.49843917115288006,0.4991812094120526
2000,Rural regions,Some of both,0.2119318638818972,604,8264,0.21162860918199722,0.21223511858179717
2000,Rural regions,Paid,0.13892919286867292,417,8264,0.1386725414219879,0.13918584431535794
2000,Rural regions,Not compensated,0.15032875296696355,447,8264,0.1500635526639826,0.15059395326994449
2001,Urban regions,Comp. time,0.4440023453585915,2202,7716,0.4437544745136073,0.44425021620357574
2001,Urban regions,Some of both,0.22085330282183277,1123,7716,0.22064635640958577,0.22106024923407977
2001,Urban regions,Paid,0.1656747635839891,819,7716,0.16548928566899676,0.16586024149898146
2001,Urban regions,Not compensated,0.16946958823558664,869,7716,0.16928242523792644,0.16965675123324683
2001,Rural regions,Comp. time,0.4911677454387489,1311,7716,0.49080020726923396,0.4915352836082639
2001,Rural regions,Some of both,0.21414966393136536,581,7716,0.213848065671117,0.21445126219161373
2001,Rural regions,Paid,0.1460767442683418,409,7716,0.14581708718597114,0.14633640135071246
2001,Rural regions,Not compensated,0.14860584636154384,402,7716,0.1483443392574659,0.14886735346562177
2002,Urban regions,Comp. time,0.4658235745090521,2302,7958,0.4655660121874627,0.4660811368306415
2002,Urban regions,Some of both,0.1996021006084113,1060,7958,0.19939572195984095,0.19980847925698164
2002,Urban regions,Paid,0.14055466641961756,663,7958,0.14037520917152047,0.14073412366771465
2002,Urban regions,Not compensated,0.19401965846291913,1234,7958,0.1938154779300666,0.19422383899577167
2002,Rural regions,Comp. time,0.5043973484375718,1320,7958,0.5040236811902373,0.5047710156849062
2002,Rural regions,Some of both,0.2290913573378637,597,7958,0.2287772792525824,0.229405435423145
2002,Rural regions,Paid,0.1250794292971757,327,7958,0.12483219479130869,0.1253266638030427
2002,Rural regions,Not compensated,0.14143186492738885,455,7958,0.1411714338295361,0.1416922960252416
2003,Urban regions,Comp. time,0.47976724714997904,2292,7548,0.47950930051256413,0.48002519378739394
2003,Urban regions,Some of both,0.19609909011432433,970,7548,0.195894089682164,0.19630409054648465
2003,Urban regions,Paid,0.136570848661945,611,7548,0.13639354892757447,0.13674814839631552
2003,Urban regions,Not compensated,0.1875628140737517,1114,7548,0.18736126352088178,0.1877643646266216
2003,Rural regions,Comp. time,0.5560574888662638,1329,7548,0.5556869938499187,0.556427983882609
2003,Rural regions,Some of both,0.19673755815483618,516,7548,0.1964411217583733,0.19703399455129905
2003,Rural regions,Paid,0.11515593350592598,286,7548,0.11491790131832845,0.11539396569352352
2003,Rural regions,Not compensated,0.13204901947297404,430,7548,0.13179657007129178,0.1323014688746563
2004,Urban regions,Comp. time,0.47992986984556396,2233,7283,0.4796730361027977,0.4801867035883302
2004,Urban regions,Some of both,0.18383274812344286,877,7283,0.18363361969913253,0.1840318765477532
2004,Urban regions,Paid,0.13241980281230092,554,7283,0.13224555653088038,0.13259404909372147
2004,Urban regions,Not compensated,0.20381757921869226,1151,7283,0.20361048911447133,0.2040246693229132
2004,Rural regions,Comp. time,0.5378084900292485,1251,7283,0.5374287255973004,0.5381882544611966
2004,Rural regions,Some of both,0.20514058779305064,514,7283,0.204833006132868,0.20544816945323327
2004,Rural regions,Paid,0.10200928001541389,253,7283,0.10177874057016226,0.10223981946066552
2004,Rural regions,Not compensated,0.15504164216228702,450,7283,0.15476594562515908,0.15531733869941497
2005,Urban regions,Comp. time,0.4921527038143947,2188,6779,0.4918960203543175,0.49240938727447187
2005,Urban regions,Some of both,0.20242461354440056,851,6779,0.20221831369742369,0.20263091339137743
2005,Urban regions,Paid,0.11592694059487635,452,6779,0.11576257245496317,0.11609130873478953
2005,Urban regions,Not compensated,0.18949574204632844,992,6779,0.18929452778752281,0.18969695630513406
2005,Rural regions,Comp. time,0.5454432216640677,1192,6779,0.5450664516083985,0.5458199917197368
2005,Rural regions,Some of both,0.2053049108472201,486,6779,0.2049992727627671,0.2056105489316731
2005,Rural regions,Paid,0.1007876077006849,237,6779,0.10055981371903179,0.10101540168233801
2005,Rural regions,Not compensated,0.14846425978802735,381,6779,0.14819521787980236,0.14873330169625235
2006,Urban regions,Comp. time,0.4832184495715915,2392,7495,0.4829681800573192,0.4834687190858638
2006,Urban regions,Some of both,0.18398197963988241,882,7495,0.1837879267051139,0.18417603257465093
2006,Urban regions,Paid,0.12425540098882995,509,7495,0.12409019375177566,0.12442060822588424
2006,Urban regions,Not compensated,0.20854416979969617,1158,7495,0.20834070229243293,0.20874763730695942
2006,Rural regions,Comp. time,0.530591258313354,1337,7495,0.5302245425897378,0.5309579740369701
2006,Rural regions,Some of both,0.20283357614411024,507,7495,0.20253810278963627,0.2031290494985842
2006,Rural regions,Paid,0.1032371303005319,253,7495,0.1030135514748754,0.1034607091261884
2006,Rural regions,Not compensated,0.16333803524200388,457,7495,0.16306639595842148,0.16360967452558628
2007,Urban regions,Comp. time,0.48140656171157353,2163,6944,0.48115448548094697,0.4816586379422001
2007,Urban regions,Some of both,0.19941476459474253,855,6944,0.19921318580754407,0.19961634338194098
2007,Urban regions,Paid,0.10979637037809932,429,6944,0.10963864518900873,0.10995409556718991
2007,Urban regions,Not compensated,0.20938230331558458,1061,6944,0.20917703796910658,0.20958756866206257
2007,Rural regions,Comp. time,0.5349601077882289,1282,6944,0.5345962339577468,0.535323981618711
2007,Rural regions,Some of both,0.22556098718717693,515,6944,0.22525607792028624,0.22586589645406763
2007,Rural regions,Paid,0.08342595632961675,206,6944,0.08322422219336391,0.08362769046586958
2007,Rural regions,Not compensated,0.1560529486949774,433,6944,0.1557881970855885,0.1563177003043663
2008,Urban regions,Comp. time,0.48033534220081603,2104,6851,0.48009195635535656,0.4805787280462755
2008,Urban regions,Some of both,0.2058382933412306,868,6851,0.20564133289808878,0.20603525378437243
2008,Urban regions,Paid,0.11149368440770147,440,6851,0.11134035803953397,0.11164701077586896
2008,Urban regions,Not compensated,0.20233268005025187,1051,6851,0.20213697349519877,0.20252838660530498
2008,Rural regions,Comp. time,0.5148183522081695,1217,6851,0.5144650524398034,0.5151716519765356
2008,Rural regions,Some of both,0.21991127601283922,498,6851,0.2196184835387659,0.22020406848691254
2008,Rural regions,Paid,0.10276104921436849,250,6851,0.10254639842773464,0.10297570000100234
2008,Rural regions,Not compensated,0.16250932256462278,423,6851,0.16224853114966528,0.16277011397958027
2009,Urban regions,Comp. time,0.47325537853246497,1843,6074,0.473006262877184,0.47350449418774593
2009,Urban regions,Some of both,0.20445064883237116,756,6074,0.2042494242677671,0.20465187339697521
2009,Urban regions,Paid,0.11354615097387138,377,6074,0.1133878558779466,0.11370444606979617
2009,Urban regions,Not compensated,0.2087478216612925,908,6074,0.20854504329383422,0.20895060002875077
2009,Rural regions,Comp. time,0.5239474906513998,1133,6074,0.5235936976792911,0.5243012836235085
2009,Rural regions,Some of both,0.24089196739597885,466,6074,0.24058903840190343,0.24119489639005426
2009,Rural regions,Paid,0.0890292377001383,211,6074,0.08882749564690144,0.08923097975337517
2009,Rural regions,Not compensated,0.14613130425248305,380,6074,0.1458810709739112,0.1463815375310549
2010,Urban regions,Comp. time,0.5043454816372214,2658,8431,0.5041006149580894,0.5045903483163533
2010,Urban regions,Some of both,0.18309844067229628,995,8431,0.1829090305106041,0.18328785083398846
2010,Urban regions,Paid,0.11073103656585406,626,8431,0.11057735303149256,0.11088472010021556
2010,Urban regions,Not compensated,0.20182504112462823,1158,8431,0.20162847319495808,0.2020216090542984
2010,Rural regions,Comp. time,0.5532211629596782,1606,8431,0.5528693973968956,0.5535729285224608
2010,Rural regions,Some of both,0.1971573917902773,581,8431,0.1968758911610616,0.197438892419493
2010,Rural regions,Paid,0.09775443633509354,336,8431,0.09754430624494707,0.09796456642524
2010,Rural regions,Not compensated,0.1518670089149511,471,8431,0.151613074636844,0.15212094319305822
2011,Urban regions,Comp. time,0.47358403654430653,3058,10139,0.4733361126272052,0.47383196046140785
2011,Urban regions,Some of both,0.20259232882297556,1239,10139,0.2023927533922625,0.20279190425368862
2011,Urban regions,Paid,0.1206670328425805,767,10139,0.12050528951754448,0.12082877616761652
2011,Urban regions,Not compensated,0.20315660179013734,1347,10139,0.20295681934161722,0.20335638423865746
2011,Rural regions,Comp. time,0.5379251848420101,1954,10139,0.537574315747942,0.5382760539360782
2011,Rural regions,Some of both,0.1800998568059267,690,10139,0.1798294203771225,0.1803702932347309
2011,Rural regions,Paid,0.11959382164232228,475,10139,0.11936545958850758,0.11982218369613698
2011,Rural regions,Not compensated,0.16238113670974091,609,10139,0.16212158790058326,0.16264068551889857
2012,Urban regions,Comp. time,0.4932957356469357,3236,10374,0.4930539123110678,0.49353755898280355
2012,Urban regions,Some of both,0.20452400689343903,1286,10374,0.20432890884166383,0.20471910494521423
2012,Urban regions,Paid,0.1182776083984914,764,10374,0.11812140716834979,0.11843380962863301
2012,Urban regions,Not compensated,0.1839026490611339,1276,10374,0.18371526518244297,0.18409003293982484
2012,Rural regions,Comp. time,0.5493914828900547,2063,10374,0.5490460483044947,0.5497369174756147
2012,Rural regions,Some of both,0.21409761372427372,772,10374,0.2138128298620399,0.21438239758650754
2012,Rural regions,Paid,0.10475464657825327,445,10374,0.10454203699104646,0.10496725616546008
2012,Rural regions,Not compensated,0.13175625680741843,532,10374,0.13152143868362673,0.13199107493121012
2013,Urban regions,Comp. time,0.5045204556572919,3585,11027,0.5042740182598026,0.5047668930547812
2013,Urban regions,Some of both,0.1962141208375946,1401,11027,0.19601837628948726,0.19640986538570193
2013,Urban regions,Paid,0.11613326855581378,919,11027,0.11597535257655973,0.11629118453506783
2013,Urban regions,Not compensated,0.18313215494929966,1287,11027,0.1829415155930762,0.18332279430552312
2013,Rural regions,Comp. time,0.5231142337946652,2013,11027,0.5227577656974977,0.5234707018918326
2013,Rural regions,Some of both,0.23005584749116204,804,11027,0.22975547409150082,0.23035622089082325
2013,Rural regions,Paid,0.11082993824236628,481,11027,0.11060589276547306,0.11105398371925951
2013,Rural regions,Not compensated,0.13599998047180642,537,11027,0.13575533255708086,0.13624462838653198
2014,Urban regions,Comp. time,0.4971264830342511,3187,10055,0.49688498083701316,0.49736798523148906
2014,Urban regions,Some of both,0.21597184053153207,1376,10055,0.21577308343241383,0.2161705976306503
2014,Urban regions,Paid,0.11642390691393124,783,10055,0.11626898911529154,0.11657882471257094
2014,Urban regions,Not compensated,0.17047776952028557,1142,10055,0.17029613175665667,0.17065940728391446
2014,Rural regions,Comp. time,0.5321831115060496,1898,10055,0.5318318360098107,0.5325343870022885
2014,Rural regions,Some of both,0.22659889402305458,787,10055,0.22630417331556318,0.22689361473054598
2014,Rural regions,Paid,0.10237275009807961,414,10055,0.10215933774076558,0.10258616245539365
2014,Rural regions,Not compensated,0.13884524437281623,468,10055,0.13860180799885566,0.1390886807467768
2018,Urban regions,Comp. time,0.5252281966084184,3334,9872,0.5249961486303107,0.525460244586526
2018,Urban regions,Some of both,0.22103410313798727,1329,9872,0.22084128398169856,0.22122692229427598
2018,Urban regions,Paid,0.1139326528360259,785,9872,0.11378500782244652,0.11408029784960527
2018,Urban regions,Not compensated,0.13980504741756855,906,9872,0.13964390080396386,0.13996619403117325
2018,Rural regions,Comp. time,0.5550337162055992,1928,9872,0.5546955921427803,0.555371840268418
2018,Rural regions,Some of both,0.22792013925699262,811,9872,0.2276347252344099,0.22820555327957534
2018,Rural regions,Paid,0.10134683021327193,406,9872,0.1011414994678481,0.10155216095869575
2018,Rural regions,Not compensated,0.11569931432413619,373,9872,0.11548168459726116,0.11591694405101122
2020,Urban regions,Comp. time,0.5550316497195684,3429,9942,0.5548037077664605,0.5552595916726764
2020,Urban regions,Some of both,0.22566847990688735,1435,9942,0.22547674563399164,0.22586021417978305
2020,Urban regions,Paid,0.10065785363843542,733,9942,0.10051985108058246,0.10079585619628838
2020,Urban regions,Not compensated,0.1186420167351089,960,9942,0.11849369791512676,0.11879033555509103
2020,Rural regions,Comp. time,0.5586612028716215,1859,9942,0.5583326114343362,0.5589897943089067
2020,Rural regions,Some of both,0.24365656345407494,790,9942,0.24337248093458078,0.2439406459735691
2020,Rural regions,Paid,0.094108622536309,372,9942,0.09391540403740556,0.09430184103521244
2020,Rural regions,Not compensated,0.10357361113799456,364,9942,0.10337197061832906,0.10377525165766005
