year,age_gr,regtyp,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,30-45 y.,Rural regions,At least once per month,0.01706,32,1428,0.01034,0.02377
1994,30-45 y.,Rural regions,Seldom,0.09537,124,1428,0.08013,0.11061
1994,30-45 y.,Rural regions,Never,0.87164,1272,1428,0.85429,0.88900
1994,46-65 y.,Urban regions,At least once per month,0.01988,53,2500,0.01440,0.02535
1994,46-65 y.,Urban regions,Seldom,0.06030,145,2500,0.05096,0.06963
1994,46-65 y.,Urban regions,Never,0.88464,2302,2500,0.87212,0.89717
1994,46-65 y.,Rural regions,At least once per month,0.03371,47,1275,0.02380,0.04363
1994,46-65 y.,Rural regions,Seldom,0.08042,96,1275,0.06549,0.09535
1994,46-65 y.,Rural regions,Never,0.84120,1132,1275,0.82113,0.86127
1994,66 and older,Urban regions,Seldom,0.05335,48,929,0.03889,0.06781
1994,66 and older,Urban regions,Never,0.89930,881,929,0.87994,0.91866
1994,66 and older,Rural regions,Never,0.91444,479,479,0.88936,0.93951
1995,17-29 y.,Urban regions,Seldom,0.05790,121,2183,0.04810,0.06770
1995,17-29 y.,Urban regions,Never,0.92059,2062,2183,0.90924,0.93193
1995,17-29 y.,Rural regions,Seldom,0.10082,93,1113,0.08313,0.11852
1995,17-29 y.,Rural regions,Never,0.88793,1020,1113,0.86939,0.90648
1995,30-45 y.,Urban regions,At least once per month,0.01543,38,2832,0.01089,0.01997
1995,30-45 y.,Urban regions,Seldom,0.09074,233,2832,0.08016,0.10133
1995,30-45 y.,Urban regions,Never,0.87243,2561,2832,0.86014,0.88472
1995,30-45 y.,Rural regions,At least once per month,0.02537,36,1528,0.01748,0.03326
1995,30-45 y.,Rural regions,Seldom,0.10539,157,1528,0.08999,0.12080
1995,30-45 y.,Rural regions,Never,0.85086,1335,1528,0.83299,0.86872
1995,46-65 y.,Urban regions,At least once per week,0.01584,41,2576,0.01102,0.02066
1995,46-65 y.,Urban regions,At least once per month,0.02049,49,2576,0.01502,0.02596
1995,46-65 y.,Urban regions,Seldom,0.08494,191,2576,0.07418,0.09571
1995,46-65 y.,Urban regions,Never,0.86748,2295,2576,0.85439,0.88058
1995,46-65 y.,Rural regions,At least once per month,0.03979,51,1329,0.02928,0.05030
1995,46-65 y.,Rural regions,Seldom,0.12467,147,1329,0.10690,0.14243
1995,46-65 y.,Rural regions,Never,0.80596,1131,1329,0.78469,0.82723
1995,66 and older,Urban regions,Seldom,0.05355,49,966,0.03934,0.06775
1995,66 and older,Urban regions,Never,0.89924,917,966,0.88024,0.91823
1995,66 and older,Rural regions,Never,0.87855,457,457,0.84857,0.90853
1996,17-29 y.,Urban regions,Seldom,0.07171,127,2040,0.06051,0.08291
1996,17-29 y.,Urban regions,Never,0.91440,1913,2040,0.90226,0.92655
1996,17-29 y.,Rural regions,Seldom,0.07844,76,1080,0.06240,0.09448
1996,17-29 y.,Rural regions,Never,0.91046,1004,1080,0.89342,0.92749
1996,30-45 y.,Urban regions,At least once per month,0.01257,38,2876,0.00850,0.01665
1996,30-45 y.,Urban regions,Seldom,0.08799,213,2876,0.07763,0.09834
1996,30-45 y.,Urban regions,Never,0.88704,2625,2876,0.87547,0.89861
1996,30-45 y.,Rural regions,Seldom,0.08967,139,1480,0.07511,0.10423
1996,30-45 y.,Rural regions,Never,0.86681,1341,1480,0.84949,0.88413
1996,46-65 y.,Urban regions,At least once per month,0.01834,41,2473,0.01305,0.02363
1996,46-65 y.,Urban regions,Seldom,0.08466,190,2473,0.07369,0.09564
1996,46-65 y.,Urban regions,Never,0.87610,2242,2473,0.86311,0.88908
1996,46-65 y.,Rural regions,Seldom,0.13434,150,1322,0.11595,0.15273
1996,46-65 y.,Rural regions,Never,0.81732,1172,1322,0.79649,0.83816
1996,66 and older,Urban regions,Seldom,0.06129,58,994,0.04637,0.07621
1996,66 and older,Urban regions,Never,0.90066,936,994,0.88206,0.91927
1996,66 and older,Rural regions,Seldom,0.08355,37,496,0.05918,0.10793
1996,66 and older,Rural regions,Never,0.87094,459,496,0.84140,0.90047
1997,17-29 y.,Urban regions,Seldom,0.05127,87,1925,0.04141,0.06112
1997,17-29 y.,Urban regions,Never,0.91930,1838,1925,0.90713,0.93147
1997,17-29 y.,Rural regions,Seldom,0.05827,47,1040,0.04403,0.07251
1997,17-29 y.,Rural regions,Never,0.92170,993,1040,0.90536,0.93804
1997,30-45 y.,Urban regions,At least once per month,0.01593,48,2846,0.01133,0.02053
1997,30-45 y.,Urban regions,Seldom,0.07299,170,2846,0.06343,0.08254
1997,30-45 y.,Urban regions,Never,0.90106,2628,2846,0.89009,0.91203
1997,30-45 y.,Rural regions,Seldom,0.07977,116,1449,0.06582,0.09373
1997,30-45 y.,Rural regions,Never,0.89349,1333,1449,0.87760,0.90938
1997,46-65 y.,Urban regions,At least once per month,0.01972,45,2420,0.01418,0.02526
1997,46-65 y.,Urban regions,Seldom,0.07071,159,2420,0.06049,0.08092
1997,46-65 y.,Urban regions,Never,0.88250,2216,2420,0.86967,0.89533
1997,46-65 y.,Rural regions,At least once per month,0.02107,31,1344,0.01339,0.02875
1997,46-65 y.,Rural regions,Seldom,0.11786,145,1344,0.10061,0.13510
1997,46-65 y.,Rural regions,Never,0.83464,1168,1344,0.81477,0.85451
1997,66 and older,Urban regions,Seldom,0.04146,39,994,0.02906,0.05386
1997,66 and older,Urban regions,Never,0.88794,955,994,0.86832,0.90756
1997,66 and older,Rural regions,Never,0.88489,476,476,0.85619,0.91359
1998,17-29 y.,Urban regions,Seldom,0.07189,149,2020,0.06062,0.08315
1998,17-29 y.,Urban regions,Never,0.90882,1871,2020,0.89626,0.92138
1998,17-29 y.,Rural regions,Seldom,0.08962,88,1096,0.07271,0.10654
1998,17-29 y.,Rural regions,Never,0.89679,1008,1096,0.87877,0.91481
1998,30-45 y.,Urban regions,At least once per month,0.01427,47,3135,0.01011,0.01842
1998,30-45 y.,Urban regions,Seldom,0.10246,292,3135,0.09184,0.11308
1998,30-45 y.,Urban regions,Never,0.87070,2796,3135,0.85896,0.88245
1998,30-45 y.,Rural regions,At least once per month,0.01973,33,1644,0.01301,0.02646
1998,30-45 y.,Rural regions,Seldom,0.11746,185,1644,0.10190,0.13303
1998,30-45 y.,Rural regions,Never,0.85603,1426,1644,0.83905,0.87300
1998,46-65 y.,Urban regions,At least once per week,0.01428,39,2785,0.00987,0.01869
1998,46-65 y.,Urban regions,At least once per month,0.02038,61,2785,0.01513,0.02562
1998,46-65 y.,Urban regions,Seldom,0.11019,271,2785,0.09856,0.12182
1998,46-65 y.,Urban regions,Never,0.84628,2414,2785,0.83288,0.85968
1998,46-65 y.,Rural regions,At least once per month,0.02207,41,1554,0.01476,0.02938
1998,46-65 y.,Rural regions,Seldom,0.12743,185,1554,0.11085,0.14402
1998,46-65 y.,Rural regions,Never,0.82994,1328,1554,0.81126,0.84863
1998,66 and older,Urban regions,Seldom,0.08289,100,1185,0.06719,0.09860
1998,66 and older,Urban regions,Never,0.87338,1085,1185,0.85444,0.89232
1998,66 and older,Rural regions,Seldom,0.08945,52,590,0.06640,0.11249
1998,66 and older,Rural regions,Never,0.86349,538,590,0.83576,0.89122
1999,17-29 y.,Urban regions,Seldom,0.05201,100,1891,0.04200,0.06202
1999,17-29 y.,Urban regions,Never,0.92356,1791,1891,0.91159,0.93554
1999,17-29 y.,Rural regions,Seldom,0.06152,63,1028,0.04683,0.07622
1999,17-29 y.,Rural regions,Never,0.92065,965,1028,0.90412,0.93718
1999,30-45 y.,Urban regions,At least once per month,0.01306,48,3056,0.00904,0.01709
1999,30-45 y.,Urban regions,Seldom,0.07601,222,3056,0.06661,0.08540
1999,30-45 y.,Urban regions,Never,0.89657,2786,3056,0.88577,0.90737
1999,30-45 y.,Rural regions,Seldom,0.08909,147,1580,0.07503,0.10314
1999,30-45 y.,Rural regions,Never,0.88729,1433,1580,0.87169,0.90289
1999,46-65 y.,Urban regions,At least once per week,0.01504,37,2643,0.01040,0.01968
1999,46-65 y.,Urban regions,At least once per month,0.01966,52,2643,0.01437,0.02495
1999,46-65 y.,Urban regions,Seldom,0.07399,192,2643,0.06400,0.08397
1999,46-65 y.,Urban regions,Never,0.87334,2362,2643,0.86066,0.88602
1999,46-65 y.,Rural regions,At least once per month,0.02305,37,1475,0.01539,0.03071
1999,46-65 y.,Rural regions,Seldom,0.09368,142,1475,0.07880,0.10855
1999,46-65 y.,Rural regions,Never,0.86038,1296,1475,0.84268,0.87807
1999,66 and older,Urban regions,Seldom,0.05484,63,1131,0.04157,0.06812
1999,66 and older,Urban regions,Never,0.90417,1068,1131,0.88701,0.92133
1999,66 and older,Rural regions,Seldom,0.07835,45,582,0.05650,0.10020
1999,66 and older,Rural regions,Never,0.85671,537,582,0.82822,0.88520
2001,17-29 y.,Urban regions,Seldom,0.05246,132,2561,0.04382,0.06109
2001,17-29 y.,Urban regions,Never,0.92425,2429,2561,0.91400,0.93450
2001,17-29 y.,Rural regions,Seldom,0.04472,72,1460,0.03412,0.05533
2001,17-29 y.,Rural regions,Never,0.93736,1388,1460,0.92493,0.94979
2001,30-45 y.,Urban regions,At least once per week,0.00791,37,4798,0.00541,0.01042
2001,30-45 y.,Urban regions,At least once per month,0.01173,59,4798,0.00868,0.01477
2001,30-45 y.,Urban regions,Seldom,0.06033,283,4798,0.05359,0.06707
2001,30-45 y.,Urban regions,Never,0.90797,4419,4798,0.89979,0.91615
2001,30-45 y.,Rural regions,At least once per month,0.02825,61,2442,0.02167,0.03482
2001,30-45 y.,Rural regions,Seldom,0.06236,176,2442,0.05276,0.07195
2001,30-45 y.,Rural regions,Never,0.89369,2205,2442,0.88146,0.90592
2001,46-65 y.,Urban regions,At least once per week,0.01258,62,4537,0.00934,0.01583
2001,46-65 y.,Urban regions,At least once per month,0.01615,78,4537,0.01248,0.01982
2001,46-65 y.,Urban regions,Seldom,0.07156,334,4537,0.06406,0.07907
2001,46-65 y.,Urban regions,Never,0.87750,4063,4537,0.86796,0.88704
2001,46-65 y.,Rural regions,At least once per week,0.01319,35,2429,0.00865,0.01773
2001,46-65 y.,Rural regions,At least once per month,0.02833,71,2429,0.02173,0.03492
2001,46-65 y.,Rural regions,Seldom,0.08573,210,2429,0.07459,0.09686
2001,46-65 y.,Rural regions,Never,0.85701,2113,2429,0.84308,0.87093
2001,66 and older,Urban regions,At least once per month,0.01978,50,2151,0.01390,0.02567
2001,66 and older,Urban regions,Seldom,0.05490,120,2151,0.04527,0.06452
2001,66 and older,Urban regions,Never,0.89347,1981,2151,0.88043,0.90651
2001,66 and older,Rural regions,Seldom,0.05357,61,1138,0.04048,0.06666
2001,66 and older,Rural regions,Never,0.89686,1077,1138,0.87918,0.91454
2003,17-29 y.,Urban regions,Seldom,0.07311,179,2561,0.06302,0.08319
2003,17-29 y.,Urban regions,Never,0.90090,2382,2561,0.88932,0.91247
2003,17-29 y.,Rural regions,Seldom,0.08405,114,1353,0.06926,0.09884
2003,17-29 y.,Rural regions,Never,0.88722,1239,1353,0.87036,0.90408
2003,30-45 y.,Urban regions,At least once per week,0.00793,41,4648,0.00538,0.01048
2003,30-45 y.,Urban regions,At least once per month,0.01442,74,4648,0.01099,0.01784
2003,30-45 y.,Urban regions,Seldom,0.08695,382,4648,0.07885,0.09505
2003,30-45 y.,Urban regions,Never,0.88544,4151,4648,0.87628,0.89460
2003,30-45 y.,Rural regions,At least once per month,0.01795,42,2238,0.01245,0.02345
2003,30-45 y.,Rural regions,Seldom,0.10278,247,2238,0.09019,0.11536
2003,30-45 y.,Rural regions,Never,0.86705,1949,2238,0.85298,0.88112
2003,46-65 y.,Urban regions,At least once per week,0.01137,77,5012,0.00844,0.01431
2003,46-65 y.,Urban regions,At least once per month,0.02122,127,5012,0.01723,0.02521
2003,46-65 y.,Urban regions,Seldom,0.09540,496,5012,0.08726,0.10353
2003,46-65 y.,Urban regions,Never,0.86293,4312,5012,0.85341,0.87245
2003,46-65 y.,Rural regions,At least once per week,0.01420,48,2511,0.00957,0.01882
2003,46-65 y.,Rural regions,At least once per month,0.02728,84,2511,0.02090,0.03365
2003,46-65 y.,Rural regions,Seldom,0.12015,313,2511,0.10743,0.13287
2003,46-65 y.,Rural regions,Never,0.83314,2066,2511,0.81855,0.84773
2003,66 and older,Urban regions,At least once per week,0.01127,33,2378,0.00702,0.01551
2003,66 and older,Urban regions,At least once per month,0.01730,44,2378,0.01206,0.02255
2003,66 and older,Urban regions,Seldom,0.06615,161,2378,0.05616,0.07614
2003,66 and older,Urban regions,Never,0.89463,2140,2378,0.88228,0.90697
2003,66 and older,Rural regions,At least once per month,0.02643,34,1228,0.01745,0.03540
2003,66 and older,Rural regions,Seldom,0.08613,104,1228,0.07043,0.10183
2003,66 and older,Rural regions,Never,0.87335,1090,1228,0.85474,0.89196
2005,17-29 y.,Urban regions,Seldom,0.05027,119,2470,0.04165,0.05889
2005,17-29 y.,Urban regions,Never,0.93150,2351,2470,0.92154,0.94146
2005,17-29 y.,Rural regions,Seldom,0.08836,96,1283,0.07282,0.10389
2005,17-29 y.,Rural regions,Never,0.89488,1187,1283,0.87809,0.91167
2005,30-45 y.,Urban regions,At least once per week,0.00931,31,4124,0.00638,0.01224
2005,30-45 y.,Urban regions,At least once per month,0.00883,40,4124,0.00597,0.01168
2005,30-45 y.,Urban regions,Seldom,0.06613,257,4124,0.05855,0.07372
2005,30-45 y.,Urban regions,Never,0.91032,3796,4124,0.90160,0.91905
2005,30-45 y.,Rural regions,At least once per month,0.02425,38,1932,0.01739,0.03111
2005,30-45 y.,Rural regions,Seldom,0.06802,157,1932,0.05679,0.07925
2005,30-45 y.,Rural regions,Never,0.89732,1737,1932,0.88378,0.91086
2005,46-65 y.,Urban regions,At least once per week,0.01513,82,4569,0.01159,0.01868
2005,46-65 y.,Urban regions,At least once per month,0.01679,90,4569,0.01306,0.02051
2005,46-65 y.,Urban regions,Seldom,0.07193,370,4569,0.06444,0.07943
2005,46-65 y.,Urban regions,Never,0.88238,4027,4569,0.87304,0.89172
2005,46-65 y.,Rural regions,At least once per week,0.01669,50,2386,0.01155,0.02184
2005,46-65 y.,Rural regions,At least once per month,0.03789,75,2386,0.03023,0.04556
2005,46-65 y.,Rural regions,Seldom,0.09575,248,2386,0.08394,0.10756
2005,46-65 y.,Rural regions,Never,0.84000,2013,2386,0.82529,0.85471
2005,66 and older,Urban regions,At least once per month,0.01977,66,2421,0.01422,0.02532
2005,66 and older,Urban regions,Seldom,0.05731,147,2421,0.04805,0.06657
2005,66 and older,Urban regions,Never,0.89444,2208,2421,0.88219,0.90668
2005,66 and older,Rural regions,At least once per month,0.02972,41,1249,0.02030,0.03914
2005,66 and older,Rural regions,Seldom,0.07284,103,1249,0.05842,0.08726
2005,66 and older,Rural regions,Never,0.86675,1105,1249,0.84790,0.88561
2007,17-29 y.,Urban regions,Seldom,0.02852,75,2173,0.02152,0.03552
2007,17-29 y.,Urban regions,Never,0.87122,2098,2173,0.85714,0.88531
2007,17-29 y.,Rural regions,Seldom,0.04251,53,1156,0.03088,0.05415
2007,17-29 y.,Rural regions,Never,0.85611,1103,1156,0.83586,0.87635
2007,30-45 y.,Urban regions,At least once per month,0.00896,37,3775,0.00595,0.01197
2007,30-45 y.,Urban regions,Seldom,0.05055,181,3775,0.04356,0.05754
2007,30-45 y.,Urban regions,Never,0.92611,3557,3775,0.91777,0.93446
2007,30-45 y.,Rural regions,Seldom,0.05114,96,1842,0.04108,0.06120
2007,30-45 y.,Rural regions,Never,0.92503,1746,1842,0.91300,0.93706
2007,46-65 y.,Urban regions,At least once per week,0.01173,60,4512,0.00859,0.01487
2007,46-65 y.,Urban regions,At least once per month,0.01380,71,4512,0.01040,0.01720
2007,46-65 y.,Urban regions,Seldom,0.06089,333,4512,0.05391,0.06787
2007,46-65 y.,Urban regions,Never,0.89355,4048,4512,0.88455,0.90255
2007,46-65 y.,Rural regions,At least once per week,0.01317,41,2462,0.00867,0.01767
2007,46-65 y.,Rural regions,At least once per month,0.01929,65,2462,0.01386,0.02473
2007,46-65 y.,Rural regions,Seldom,0.07337,205,2462,0.06307,0.08367
2007,46-65 y.,Rural regions,Never,0.87538,2151,2462,0.86233,0.88843
2007,66 and older,Urban regions,At least once per month,0.01535,54,2758,0.01076,0.01994
2007,66 and older,Urban regions,Seldom,0.04137,139,2758,0.03394,0.04881
2007,66 and older,Urban regions,Never,0.91256,2565,2758,0.90201,0.92310
2007,66 and older,Rural regions,Seldom,0.05382,87,1439,0.04216,0.06548
2007,66 and older,Rural regions,Never,0.89667,1352,1439,0.88093,0.91240
2008,17-29 y.,Urban regions,Seldom,0.05336,107,2046,0.04362,0.06310
2008,17-29 y.,Urban regions,Never,0.85537,1939,2046,0.84012,0.87061
2008,17-29 y.,Rural regions,Seldom,0.05753,64,1050,0.04344,0.07162
2008,17-29 y.,Rural regions,Never,0.85870,986,1050,0.83762,0.87978
2008,30-45 y.,Urban regions,At least once per month,0.00940,43,3420,0.00617,0.01264
2008,30-45 y.,Urban regions,Seldom,0.06884,226,3420,0.06035,0.07732
2008,30-45 y.,Urban regions,Never,0.91517,3151,3420,0.90583,0.92451
2008,30-45 y.,Rural regions,At least once per month,0.01496,36,1710,0.00921,0.02072
2008,30-45 y.,Rural regions,Seldom,0.06994,128,1710,0.05785,0.08203
2008,30-45 y.,Rural regions,Never,0.90660,1546,1710,0.89280,0.92039
2008,46-65 y.,Urban regions,At least once per week,0.01336,65,4309,0.00993,0.01678
2008,46-65 y.,Urban regions,At least once per month,0.01597,93,4309,0.01223,0.01972
2008,46-65 y.,Urban regions,Seldom,0.07280,387,4309,0.06504,0.08056
2008,46-65 y.,Urban regions,Never,0.89170,3764,4309,0.88242,0.90098
2008,46-65 y.,Rural regions,At least once per week,0.01464,47,2355,0.00979,0.01949
2008,46-65 y.,Rural regions,At least once per month,0.01960,68,2355,0.01400,0.02520
2008,46-65 y.,Rural regions,Seldom,0.09492,251,2355,0.08308,0.10676
2008,46-65 y.,Rural regions,Never,0.86360,1989,2355,0.84974,0.87747
2008,66 and older,Urban regions,At least once per month,0.01938,64,2750,0.01423,0.02454
2008,66 and older,Urban regions,Seldom,0.06908,211,2750,0.05960,0.07856
2008,66 and older,Urban regions,Never,0.89388,2475,2750,0.88237,0.90539
2008,66 and older,Rural regions,At least once per month,0.02816,50,1460,0.01967,0.03664
2008,66 and older,Rural regions,Seldom,0.08027,111,1460,0.06633,0.09421
2008,66 and older,Rural regions,Never,0.86865,1299,1460,0.85132,0.88598
2009,17-29 y.,Urban regions,Seldom,0.04604,95,1842,0.03646,0.05561
2009,17-29 y.,Urban regions,Never,0.86409,1747,1842,0.84844,0.87975
2009,17-29 y.,Rural regions,Seldom,0.05824,60,959,0.04341,0.07307
2009,17-29 y.,Rural regions,Never,0.87385,899,959,0.85282,0.89487
2009,30-45 y.,Urban regions,At least once per month,0.01391,35,3045,0.00975,0.01807
2009,30-45 y.,Urban regions,Seldom,0.04472,145,3045,0.03738,0.05206
2009,30-45 y.,Urban regions,Never,0.93188,2865,3045,0.92293,0.94083
2009,30-45 y.,Rural regions,Seldom,0.06770,91,1564,0.05524,0.08015
2009,30-45 y.,Rural regions,Never,0.91242,1473,1564,0.89841,0.92644
2009,46-65 y.,Urban regions,At least once per week,0.00985,42,3990,0.00678,0.01291
2009,46-65 y.,Urban regions,At least once per month,0.01322,78,3990,0.00968,0.01676
2009,46-65 y.,Urban regions,Seldom,0.06887,279,3990,0.06101,0.07673
2009,46-65 y.,Urban regions,Never,0.89399,3591,3990,0.88444,0.90355
2009,46-65 y.,Rural regions,At least once per week,0.01155,43,2271,0.00715,0.01594
2009,46-65 y.,Rural regions,At least once per month,0.02034,57,2271,0.01453,0.02615
2009,46-65 y.,Rural regions,Seldom,0.07693,196,2271,0.06597,0.08790
2009,46-65 y.,Rural regions,Never,0.87918,1975,2271,0.86577,0.89258
