"pglfs","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","1986","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","1986","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","1986","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1986","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1986","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","1986","AkademikerInnen","","","",""
"NE: arbeitslos registriert","1986","(noch) kein Abschluss","64","0.0513674955948499","0.0379643286065776","0.0647706625831221"
"NE: arbeitslos registriert","1986","Hauptschulabschluss","269","0.0373167903221691","0.0325677954109618","0.0420657852333765"
"NE: arbeitslos registriert","1986","Realschulabschluss","50","0.0224429470833752","0.0155600525259171","0.0293258416408333"
"NE: arbeitslos registriert","1986","(Fach-)Abitur","","","",""
"NE: arbeitslos registriert","1986","AkademikerInnen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","37","0.00666666048839116","0.00462769657406354","0.00870562440271879"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","Realschulabschluss","30","0.0165875721221646","0.0106525905441343","0.0225225537001949"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","44","0.060271638310947","0.0439625717677568","0.0765807048541372"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1986","AkademikerInnen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Hauptschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","Realschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","(Fach-)Abitur","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1986","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Hauptschulabschluss","61","0.0100251856794101","0.00752906171425925","0.012521309644561"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1986","AkademikerInnen","","","",""
"Erwerbstätig","1986","(noch) kein Abschluss","492","0.321542261910748","0.293183017022115","0.349901506799381"
"Erwerbstätig","1986","Hauptschulabschluss","3576","0.505603356466076","0.493076254990491","0.518130457941662"
"Erwerbstätig","1986","Realschulabschluss","1118","0.587784165052092","0.56491072983873","0.610657600265454"
"Erwerbstätig","1986","(Fach-)Abitur","446","0.503780444547383","0.469517157117839","0.538043731976927"
"Erwerbstätig","1986","AkademikerInnen","587","0.751986266407591","0.721099606778132","0.78287292603705"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1986","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1986","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(noch) kein Abschluss","233","0.161101330590251","0.13850739267495","0.183695268505551"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Hauptschulabschluss","1234","0.206838947769714","0.196630985649905","0.217046909889524"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","Realschulabschluss","258","0.145828397590468","0.129363108797522","0.162293686383413"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","(Fach-)Abitur","75","0.0781949386160789","0.0594495759122462","0.0969403013199115"
"Nicht erwerbstätig (NE): keine weitere Angabe","1987","AkademikerInnen","68","0.0854444200508491","0.0653577230556591","0.105531117046039"
"NE: 65 Jahre und älter","1987","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","1987","Hauptschulabschluss","762","0.215095235825436","0.204739854928386","0.225450616722487"
"NE: 65 Jahre und älter","1987","Realschulabschluss","157","0.14662595214776","0.130123409093862","0.163128495201659"
"NE: 65 Jahre und älter","1987","(Fach-)Abitur","38","0.0900155903659648","0.0700325840679981","0.109998596663931"
"NE: 65 Jahre und älter","1987","AkademikerInnen","48","0.104811013155771","0.0828008912424056","0.126821135069137"
"NE: derzeit in Ausbildung","1987","(noch) kein Abschluss","180","0.313746097481373","0.285228088961483","0.342264106001262"
"NE: derzeit in Ausbildung","1987","Hauptschulabschluss","108","0.00959567291448604","0.00713878025788652","0.0120525655710856"
"NE: derzeit in Ausbildung","1987","Realschulabschluss","105","0.0388432756468028","0.0298290014596932","0.0478575498339125"
"NE: derzeit in Ausbildung","1987","(Fach-)Abitur","142","0.190803595831759","0.163368578941265","0.218238612722253"
"NE: derzeit in Ausbildung","1987","AkademikerInnen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","Realschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","(Fach-)Abitur","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1987","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","1987","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","1987","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1987","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1987","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","1987","AkademikerInnen","","","",""
"NE: arbeitslos registriert","1987","(noch) kein Abschluss","75","0.0652246382925254","0.050048995945644","0.0804002806394068"
"NE: arbeitslos registriert","1987","Hauptschulabschluss","279","0.0385073314117084","0.0336579437888754","0.0433567190345413"
"NE: arbeitslos registriert","1987","Realschulabschluss","42","0.0199314431646166","0.0134110567033735","0.0264518296258598"
"NE: arbeitslos registriert","1987","(Fach-)Abitur","31","0.0311073664887221","0.0189859204580699","0.0432288125193742"
"NE: arbeitslos registriert","1987","AkademikerInnen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","(noch) kein Abschluss","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","Hauptschulabschluss","43","0.00761880232804462","0.00542738638806488","0.00981021826802436"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","Realschulabschluss","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","(Fach-)Abitur","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1987","AkademikerInnen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","Hauptschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","Realschulabschluss","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","(Fach-)Abitur","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1987","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","Hauptschulabschluss","66","0.0117714225140549","0.00905319766587213","0.0144896473622376"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1987","AkademikerInnen","","","",""
"Erwerbstätig","1987","(noch) kein Abschluss","482","0.356387882042616","0.326953075547311","0.38582268853792"
"Erwerbstätig","1987","Hauptschulabschluss","3543","0.50867562750744","0.496076315855818","0.521274939159061"
"Erwerbstätig","1987","Realschulabschluss","1142","0.613926456758664","0.591213748025037","0.636639165492291"
"Erwerbstätig","1987","(Fach-)Abitur","446","0.52628832346526","0.491426195355312","0.561150451575207"
"Erwerbstätig","1987","AkademikerInnen","583","0.741211412621479","0.709740797472896","0.772682027770062"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1987","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1987","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","(noch) kein Abschluss","239","0.186415921155538","0.161250923250848","0.211580919060228"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","Hauptschulabschluss","1190","0.205232479364377","0.194816138148098","0.215648820580655"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","Realschulabschluss","254","0.145608498874454","0.128861572232807","0.162355425516101"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","(Fach-)Abitur","87","0.0899950294571658","0.0694040368653858","0.110586022048946"
"Nicht erwerbstätig (NE): keine weitere Angabe","1988","AkademikerInnen","57","0.0801923375313483","0.0601016646260646","0.100283010436632"
"NE: 65 Jahre und älter","1988","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","1988","Hauptschulabschluss","745","0.220061359272425","0.209376367035875","0.230746351508975"
"NE: 65 Jahre und älter","1988","Realschulabschluss","157","0.151307878764835","0.13429338028126","0.168322377248409"
"NE: 65 Jahre und älter","1988","(Fach-)Abitur","40","0.0957607524321118","0.0745877918051048","0.116933713059119"
"NE: 65 Jahre und älter","1988","AkademikerInnen","44","0.0957675114982495","0.0739990022014911","0.117536020795008"
"NE: derzeit in Ausbildung","1988","(noch) kein Abschluss","150","0.346198730157565","0.315456186920761","0.376941273394368"
"NE: derzeit in Ausbildung","1988","Hauptschulabschluss","96","0.0104728564155771","0.00784731709170537","0.0130983957394487"
"NE: derzeit in Ausbildung","1988","Realschulabschluss","102","0.0397840950886977","0.0305039987323297","0.0490641914450657"
"NE: derzeit in Ausbildung","1988","(Fach-)Abitur","119","0.175308910173235","0.147950315546179","0.202667504800291"
"NE: derzeit in Ausbildung","1988","AkademikerInnen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","Realschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","(Fach-)Abitur","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1988","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","1988","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","1988","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1988","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","1988","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","1988","AkademikerInnen","","","",""
"NE: arbeitslos registriert","1988","(noch) kein Abschluss","63","0.0531143621479613","0.0386230094319331","0.0676057148639896"
"NE: arbeitslos registriert","1988","Hauptschulabschluss","278","0.0421132347722918","0.0369331307153616","0.0472933388292221"
"NE: arbeitslos registriert","1988","Realschulabschluss","38","0.0225298644159831","0.0154838369206592","0.029575891911307"
"NE: arbeitslos registriert","1988","(Fach-)Abitur","","","",""
"NE: arbeitslos registriert","1988","AkademikerInnen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1988","(noch) kein Abschluss","","","",""
