"pglfs","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Schleswig-Holstein","58","0.281248630775186","0.219851364891549","0.342645896658824"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Hamburg","40","0.314289673211662","0.240244795864561","0.388334550558763"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Niedersachsen","209","0.357502806759541","0.320284747748327","0.394720865770755"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Nordrhein-Westfalen","566","0.374857861923059","0.351798764151973","0.397916959694145"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Hessen","197","0.350751263321159","0.313634815416021","0.387867711226298"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","168","0.432506244091946","0.385460534213873","0.479551953970019"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Baden-Wuerttemberg","309","0.293820457562982","0.268058718988709","0.319582196137254"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Bayern","321","0.333772683903736","0.305918461131896","0.361626906675576"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Berlin","50","0.250582671981172","0.194084908696673","0.307080435265672"
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","35-65 Jahre alt","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Schleswig-Holstein","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Niedersachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Nordrhein-Westfalen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Hessen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Baden-Wuerttemberg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Bayern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Berlin","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Brandenburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Sachsen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Sachsen-Anhalt","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1984","66 und älter","Thueringen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Hamburg","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Bremen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Hessen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Bayern","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Saarland","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Berlin","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Brandenburg","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Sachsen","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1984","16-34 Jahre alt","Thueringen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Hamburg","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Bremen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Hessen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Bayern","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Saarland","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Berlin","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Brandenburg","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Sachsen","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1984","35-65 Jahre alt","Thueringen","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Schleswig-Holstein","40","0.933529401427433","0.859925548666608","1.00713325418826"
"NE: 65 Jahre und älter","1984","66 und älter","Hamburg","45","0.978683077797806","0.936943075866049","1.02042307972956"
"NE: 65 Jahre und älter","1984","66 und älter","Niedersachsen","150","0.984130065512601","0.964327740122942","1.00393239090226"
"NE: 65 Jahre und älter","1984","66 und älter","Bremen","32","0.957438266251226","0.888564129761495","1.02631240274096"
"NE: 65 Jahre und älter","1984","66 und älter","Nordrhein-Westfalen","273","0.954309440300364","0.930193194804486","0.978425685796243"
"NE: 65 Jahre und älter","1984","66 und älter","Hessen","102","0.984702294849729","0.961113973296064","1.00829061640339"
"NE: 65 Jahre und älter","1984","66 und älter","Rheinland-Pfalz,Saarland","108","0.963928235736925","0.929394375842714","0.998462095631136"
"NE: 65 Jahre und älter","1984","66 und älter","Baden-Wuerttemberg","205","0.967071313712592","0.943218187076899","0.990924440348285"
"NE: 65 Jahre und älter","1984","66 und älter","Bayern","227","0.959728319125243","0.934751700311278","0.984704937939209"
"NE: 65 Jahre und älter","1984","66 und älter","Saarland","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Berlin","45","0.958805555071407","0.901987840528443","1.01562326961437"
"NE: 65 Jahre und älter","1984","66 und älter","Brandenburg","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Sachsen","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Sachsen-Anhalt","","","",""
"NE: 65 Jahre und älter","1984","66 und älter","Thueringen","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Hamburg","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Niedersachsen","99","0.223449189114242","0.18487618937995","0.262022188848535"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Bremen","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Nordrhein-Westfalen","234","0.1931594148688","0.171641477604943","0.214677352132658"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Hessen","63","0.15358345430823","0.122383518803778","0.184783389812683"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","43","0.136130963016589","0.0984400252055327","0.173821900827645"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Baden-Wuerttemberg","103","0.156014184681995","0.131705535534095","0.180322833829895"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Bayern","97","0.126583653533767","0.1031132599206","0.150054047146933"
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Saarland","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Berlin","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Sachsen","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1984","16-34 Jahre alt","Thueringen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Hamburg","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Bremen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Hessen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Bayern","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Saarland","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Berlin","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Sachsen","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1984","35-65 Jahre alt","Thueringen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Hamburg","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Niedersachsen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Bremen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Nordrhein-Westfalen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Hessen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Baden-Wuerttemberg","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Bayern","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Saarland","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Berlin","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Sachsen","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Sachsen-Anhalt","","","",""
"NE: derzeit in Ausbildung","1984","66 und älter","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","16-34 Jahre alt","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","35-65 Jahre alt","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1984","66 und älter","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","16-34 Jahre alt","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","35-65 Jahre alt","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Bremen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Hessen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Bayern","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Saarland","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Berlin","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1984","66 und älter","Thueringen","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Hamburg","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Bremen","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Nordrhein-Westfalen","73","0.0554539464871924","0.0429793465395663","0.0679285464348185"
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Hessen","38","0.0563398590801559","0.0363870019742275","0.0762927161860844"
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Bayern","44","0.0538474172137081","0.0379149171007435","0.0697799173266726"
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Saarland","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Berlin","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Sachsen","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","16-34 Jahre alt","Thueringen","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Hamburg","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Bremen","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Nordrhein-Westfalen","61","0.0303586352887094","0.0221859212853405","0.0385313492920783"
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Hessen","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Baden-Wuerttemberg","30","0.0130685060241162","0.00664557789351283","0.0194914341547196"
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Bayern","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Saarland","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Berlin","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Sachsen","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","35-65 Jahre alt","Thueringen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Hamburg","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Niedersachsen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Bremen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Hessen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Bayern","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Saarland","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Berlin","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Brandenburg","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Sachsen","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1984","66 und älter","Thueringen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","16-34 Jahre alt","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1984","16-34 Jahre alt","Hamburg","","","",""
