year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2009,46-65 y.,Indirect migration background,45,5.12952,4.49998,5.75907,3.00000,6.00000,6.00000,0.00000,10.00000,6.00000,3.00000,6.00000
2009,66 and older,No migration background,3777,6.15512,6.07803,6.23220,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2009,66 and older,Direct migration background,329,5.10072,4.82036,5.38107,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2009,66 and older,Indirect migration background,,,,,,,,,,,,
2010,0-16 y.,No migration background,,,,,,,,,,,,
2010,0-16 y.,Direct migration background,,,,,,,,,,,,
2010,0-16 y.,Indirect migration background,,,,,,,,,,,,
2010,17-29 y.,No migration background,2816,5.46174,5.35995,5.56354,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,17-29 y.,Direct migration background,473,5.09714,4.84121,5.35307,3.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,17-29 y.,Indirect migration background,438,4.73751,4.46852,5.00651,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2010,30-45 y.,No migration background,6940,6.02834,5.96997,6.08671,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2010,30-45 y.,Direct migration background,1440,5.29174,5.15252,5.43097,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,30-45 y.,Indirect migration background,517,5.51115,5.27240,5.74989,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2010,46-65 y.,No migration background,6051,5.74109,5.67573,5.80645,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2010,46-65 y.,Direct migration background,686,4.57379,4.36535,4.78224,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2010,46-65 y.,Indirect migration background,74,5.19066,4.60269,5.77864,3.06580,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2010,66 and older,No migration background,3654,6.28315,6.20687,6.35943,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,66 and older,Direct migration background,312,5.37993,5.09606,5.66380,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2010,66 and older,Indirect migration background,,,,,,,,,,,,
2011,0-16 y.,No migration background,,,,,,,,,,,,
2011,0-16 y.,Direct migration background,,,,,,,,,,,,
2011,0-16 y.,Indirect migration background,,,,,,,,,,,,
2011,17-29 y.,No migration background,2768,5.63169,5.53481,5.72857,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2011,17-29 y.,Direct migration background,350,5.49342,5.19714,5.78971,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2011,17-29 y.,Indirect migration background,436,5.40660,5.13719,5.67601,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2011,30-45 y.,No migration background,7126,6.19812,6.14136,6.25489,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,30-45 y.,Direct migration background,1302,5.67162,5.52371,5.81954,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.02500
2011,30-45 y.,Indirect migration background,540,5.61325,5.38726,5.83924,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2011,46-65 y.,No migration background,7066,5.92058,5.86053,5.98064,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2011,46-65 y.,Direct migration background,796,5.17108,4.98797,5.35419,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2011,46-65 y.,Indirect migration background,96,5.78485,5.28714,6.28256,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2011,66 and older,No migration background,4043,6.28515,6.21038,6.35992,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,66 and older,Direct migration background,352,5.31341,5.04583,5.58099,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2011,66 and older,Indirect migration background,,,,,,,,,,,,
2012,0-16 y.,No migration background,,,,,,,,,,,,
2012,0-16 y.,Direct migration background,,,,,,,,,,,,
2012,0-16 y.,Indirect migration background,,,,,,,,,,,,
2012,17-29 y.,No migration background,2750,5.68222,5.58375,5.78068,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2012,17-29 y.,Direct migration background,317,5.51762,5.21454,5.82070,3.00000,6.00000,7.80045,0.00000,10.00000,6.00000,5.00000,7.00000
2012,17-29 y.,Indirect migration background,432,5.50626,5.24471,5.76780,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.02500
2012,30-45 y.,No migration background,6720,6.28201,6.22450,6.33952,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,30-45 y.,Direct migration background,1282,5.90306,5.76333,6.04278,4.96818,6.00000,8.00000,0.42044,10.00000,6.00000,6.00000,7.00000
2012,30-45 y.,Indirect migration background,506,5.94836,5.71702,6.17971,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2012,46-65 y.,No migration background,7697,6.00295,5.94601,6.05988,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2012,46-65 y.,Direct migration background,861,5.47641,5.30093,5.65189,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2012,46-65 y.,Indirect migration background,123,6.19815,5.78214,6.61415,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2012,66 and older,No migration background,4428,6.37358,6.30258,6.44458,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,66 and older,Direct migration background,405,5.61026,5.35926,5.86125,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2012,66 and older,Indirect migration background,,,,,,,,,,,,
2013,0-16 y.,No migration background,,,,,,,,,,,,
2013,0-16 y.,Direct migration background,,,,,,,,,,,,
2013,0-16 y.,Indirect migration background,,,,,,,,,,,,
2013,17-29 y.,No migration background,2595,5.65031,5.54798,5.75265,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2013,17-29 y.,Direct migration background,259,5.67492,5.34650,6.00334,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2013,17-29 y.,Indirect migration background,429,5.52147,5.26755,5.77538,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2013,30-45 y.,No migration background,6109,6.33539,6.27519,6.39559,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,30-45 y.,Direct migration background,1184,5.93227,5.77965,6.08489,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2013,30-45 y.,Indirect migration background,474,5.84480,5.61063,6.07898,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2013,46-65 y.,No migration background,7784,6.12198,6.06530,6.17865,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,46-65 y.,Direct migration background,867,5.73961,5.56879,5.91042,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.97500,6.00000
2013,46-65 y.,Indirect migration background,136,6.44790,6.06714,6.82866,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,66 and older,No migration background,4505,6.51651,6.44588,6.58714,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,66 and older,Direct migration background,375,5.74970,5.49716,6.00225,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2013,66 and older,Indirect migration background,,,,,,,,,,,,
2014,0-16 y.,No migration background,,,,,,,,,,,,
2014,0-16 y.,Direct migration background,,,,,,,,,,,,
2014,0-16 y.,Indirect migration background,,,,,,,,,,,,
2014,17-29 y.,No migration background,2444,5.71621,5.61341,5.81900,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,17-29 y.,Direct migration background,723,5.63131,5.42611,5.83651,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2014,17-29 y.,Indirect migration background,724,5.49265,5.29693,5.68838,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,30-45 y.,No migration background,5309,6.37282,6.30909,6.43654,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,30-45 y.,Direct migration background,2261,5.77484,5.66717,5.88251,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,30-45 y.,Indirect migration background,656,5.85064,5.64078,6.06049,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2014,46-65 y.,No migration background,7361,6.18215,6.12479,6.23952,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,46-65 y.,Direct migration background,1573,5.48302,5.34809,5.61795,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2014,46-65 y.,Indirect migration background,166,6.61747,6.26761,6.96732,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2014,66 and older,No migration background,4454,6.55350,6.48310,6.62390,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,66 and older,Direct migration background,438,5.74066,5.50799,5.97334,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2014,66 and older,Indirect migration background,,,,,,,,,,,,
2015,0-16 y.,No migration background,,,,,,,,,,,,
2015,0-16 y.,Direct migration background,,,,,,,,,,,,
2015,0-16 y.,Indirect migration background,,,,,,,,,,,,
2015,17-29 y.,No migration background,2332,5.73334,5.62678,5.83990,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2015,17-29 y.,Direct migration background,988,5.88954,5.72158,6.05751,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2015,17-29 y.,Indirect migration background,699,5.71481,5.50356,5.92607,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2015,30-45 y.,No migration background,4725,6.38604,6.31876,6.45333,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,30-45 y.,Direct migration background,2716,5.97855,5.88085,6.07625,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2015,30-45 y.,Indirect migration background,594,6.18798,5.98417,6.39179,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2015,46-65 y.,No migration background,7115,6.34446,6.28701,6.40192,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,46-65 y.,Direct migration background,1632,5.64754,5.51879,5.77629,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2015,46-65 y.,Indirect migration background,169,6.50596,6.16932,6.84259,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.02500
2015,66 and older,No migration background,4416,6.79422,6.72711,6.86134,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,66 and older,Direct migration background,443,5.90480,5.67175,6.13785,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2015,66 and older,Indirect migration background,,,,,,,,,,,,
2016,0-16 y.,No migration background,,,,,,,,,,,,
2016,0-16 y.,Direct migration background,,,,,,,,,,,,
2016,0-16 y.,Indirect migration background,,,,,,,,,,,,
2016,17-29 y.,No migration background,2143,5.98780,5.87807,6.09753,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2016,17-29 y.,Direct migration background,824,6.07500,5.88371,6.26628,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2016,17-29 y.,Indirect migration background,657,5.80729,5.57970,6.03488,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2016,30-45 y.,No migration background,4181,6.44360,6.37345,6.51374,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,30-45 y.,Direct migration background,2349,6.05199,5.95179,6.15220,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2016,30-45 y.,Indirect migration background,546,6.35121,6.13763,6.56478,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,46-65 y.,No migration background,6747,6.45153,6.39432,6.50874,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,46-65 y.,Direct migration background,1559,5.76712,5.63443,5.89981,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.02500
2016,46-65 y.,Indirect migration background,176,6.63634,6.29143,6.98125,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2016,66 and older,No migration background,4251,6.88160,6.81477,6.94844,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,66 and older,Direct migration background,410,5.85756,5.61350,6.10162,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.97500,7.00000
2016,66 and older,Indirect migration background,,,,,,,,,,,,
2017,0-16 y.,No migration background,,,,,,,,,,,,
2017,0-16 y.,Direct migration background,,,,,,,,,,,,
2017,0-16 y.,Indirect migration background,,,,,,,,,,,,
2017,17-29 y.,No migration background,2659,6.18862,6.09129,6.28594,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2017,17-29 y.,Direct migration background,1258,5.70827,5.56080,5.85574,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2017,17-29 y.,Indirect migration background,738,5.79090,5.58398,5.99781,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2017,30-45 y.,No migration background,4484,6.50214,6.43537,6.56891,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,30-45 y.,Direct migration background,3189,6.08329,5.99666,6.16992,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2017,30-45 y.,Indirect migration background,559,6.47476,6.26939,6.68013,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,46-65 y.,No migration background,7989,6.49305,6.44053,6.54558,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,46-65 y.,Direct migration background,1916,5.81996,5.69990,5.94001,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2017,46-65 y.,Indirect migration background,213,6.78060,6.48790,7.07329,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2017,66 and older,No migration background,4453,6.81834,6.75207,6.88461,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,66 and older,Direct migration background,455,5.81468,5.58741,6.04196,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2017,66 and older,Indirect migration background,,,,,,,,,,,,
2018,0-16 y.,No migration background,,,,,,,,,,,,
2018,0-16 y.,Direct migration background,,,,,,,,,,,,
2018,0-16 y.,Indirect migration background,,,,,,,,,,,,
2018,17-29 y.,No migration background,2653,6.01893,5.92255,6.11530,4.69737,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2018,17-29 y.,Direct migration background,1573,5.65557,5.53044,5.78070,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2018,17-29 y.,Indirect migration background,728,6.27320,6.08767,6.45873,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2018,30-45 y.,No migration background,4159,6.55042,6.48257,6.61828,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,30-45 y.,Direct migration background,3479,5.90790,5.82620,5.98960,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2018,30-45 y.,Indirect migration background,537,6.26379,6.06216,6.46543,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,46-65 y.,No migration background,7665,6.47747,6.42424,6.53070,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,46-65 y.,Direct migration background,2120,5.82627,5.71897,5.93356,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2018,46-65 y.,Indirect migration background,225,6.63468,6.33885,6.93050,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2018,66 and older,No migration background,4479,6.81964,6.75367,6.88561,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,66 and older,Direct migration background,479,5.64029,5.42867,5.85190,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.02500
2018,66 and older,Indirect migration background,,,,,,,,,,,,
2019,0-16 y.,No migration background,,,,,,,,,,,,
2019,0-16 y.,Direct migration background,,,,,,,,,,,,
2019,0-16 y.,Indirect migration background,,,,,,,,,,,,
2019,17-29 y.,No migration background,2468,6.31381,6.21479,6.41283,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,17-29 y.,Direct migration background,1316,5.97980,5.83620,6.12340,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2019,17-29 y.,Indirect migration background,662,6.06682,5.85720,6.27644,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2019,30-45 y.,No migration background,4084,6.74167,6.67464,6.80870,5.19032,7.00000,8.00000,0.97580,10.00000,7.00000,7.00000,7.00000
2019,30-45 y.,Direct migration background,3139,6.28782,6.20373,6.37191,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2019,30-45 y.,Indirect migration background,527,6.82348,6.63883,7.00814,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2019,46-65 y.,No migration background,8495,6.69159,6.64310,6.74008,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,46-65 y.,Direct migration background,2093,5.97747,5.86792,6.08701,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2019,46-65 y.,Indirect migration background,275,7.02754,6.76025,7.29483,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2019,66 and older,No migration background,4655,7.00106,6.93592,7.06621,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2019,66 and older,Direct migration background,470,5.87232,5.64133,6.10332,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2019,66 and older,Indirect migration background,,,,,,,,,,,,
2020,0-16 y.,No migration background,,,,,,,,,,,,
2020,0-16 y.,Direct migration background,,,,,,,,,,,,
2020,0-16 y.,Indirect migration background,,,,,,,,,,,,
2020,17-29 y.,No migration background,2347,6.32733,6.22762,6.42705,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,17-29 y.,Direct migration background,1930,5.82578,5.70704,5.94453,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2020,17-29 y.,Indirect migration background,653,5.71661,5.52207,5.91114,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2020,30-45 y.,No migration background,3657,6.69031,6.61780,6.76283,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2020,30-45 y.,Direct migration background,3902,6.24032,6.16396,6.31669,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,30-45 y.,Indirect migration background,513,6.48100,6.27744,6.68456,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,46-65 y.,No migration background,7776,6.66421,6.61296,6.71545,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,46-65 y.,Direct migration background,2230,5.80734,5.69895,5.91573,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2020,46-65 y.,Indirect migration background,248,6.90453,6.66412,7.14495,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,66 and older,No migration background,4357,7.02691,6.96272,7.09110,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,66 and older,Direct migration background,468,5.70731,5.47766,5.93696,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2020,66 and older,Indirect migration background,33,6.14484,5.46686,6.82283,4.98090,6.00000,8.00000,1.00000,10.00000,6.00000,5.00000,8.00000
2021,0-16 y.,No migration background,,,,,,,,,,,,
2021,0-16 y.,Direct migration background,,,,,,,,,,,,
2021,0-16 y.,Indirect migration background,,,,,,,,,,,,
2021,17-29 y.,No migration background,1647,6.59708,6.47811,6.71606,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,17-29 y.,Direct migration background,1010,5.81221,5.65943,5.96499,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,6.00000
2021,17-29 y.,Indirect migration background,391,6.32772,6.06155,6.59389,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2021,30-45 y.,No migration background,2584,6.93414,6.84942,7.01885,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,30-45 y.,Direct migration background,2304,6.21500,6.11332,6.31668,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2021,30-45 y.,Indirect migration background,298,6.83393,6.60445,7.06342,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,46-65 y.,No migration background,5499,6.99636,6.93621,7.05650,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2021,46-65 y.,Direct migration background,1505,6.05850,5.93006,6.18693,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2021,46-65 y.,Indirect migration background,180,6.89572,6.57970,7.21174,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,66 and older,No migration background,3205,7.22136,7.14528,7.29743,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,66 and older,Direct migration background,334,6.41435,6.16754,6.66116,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2021,66 and older,Indirect migration background,,,,,,,,,,,,
2022,0-16 y.,No migration background,,,,,,,,,,,,
2022,0-16 y.,Direct migration background,,,,,,,,,,,,
2022,0-16 y.,Indirect migration background,,,,,,,,,,,,
2022,17-29 y.,No migration background,2821,6.19279,6.09721,6.28837,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,17-29 y.,Direct migration background,1760,5.71761,5.59768,5.83753,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2022,17-29 y.,Indirect migration background,494,5.65268,5.42449,5.88088,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2022,30-45 y.,No migration background,4587,6.44334,6.37474,6.51195,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,30-45 y.,Direct migration background,2866,5.91837,5.82429,6.01244,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2022,30-45 y.,Indirect migration background,476,6.28734,6.07285,6.50184,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2022,46-65 y.,No migration background,6971,6.64045,6.58371,6.69720,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,46-65 y.,Direct migration background,1261,5.83534,5.69088,5.97979,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2022,46-65 y.,Indirect migration background,379,6.36960,6.11777,6.62144,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2022,66 and older,No migration background,3659,6.92222,6.84725,6.99719,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2022,66 and older,Direct migration background,346,6.14740,5.86704,6.42777,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2022,66 and older,Indirect migration background,73,6.52357,5.88479,7.16234,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
