year,regtyp,sex,pld0043,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Rural regions,female,Seldom,0.05013814112994539,1031,19174,0.0500861686003548,0.05019011365953598
2008,Rural regions,female,Never,0.03551077044095091,673,19174,0.03546669585360013,0.035554845028301696
2013,Urban regions,male,Very often,0.007197493028511802,181,25410,0.007176209885744674,0.007218776171278931
2013,Urban regions,male,Often,0.04775329437542936,1146,25410,0.047699604782944056,0.04780698396791467
2013,Urban regions,male,Sometimes,0.10841290397710668,2497,25410,0.10833462663420329,0.10849118132001007
2013,Urban regions,male,Seldom,0.1052495100821131,2386,25410,0.10517224652241142,0.10532677364181478
2013,Urban regions,male,Never,0.0471995910161663,1026,25410,0.0471461980824134,0.04725298394991919
2013,Urban regions,female,Very often,0.010209478607717556,292,25410,0.01018416890020882,0.010234788315226293
2013,Urban regions,female,Often,0.0547188947006286,1606,25410,0.05466163318408274,0.05477615621717446
2013,Urban regions,female,Sometimes,0.11417738864783077,3152,25410,0.11409731730107002,0.11425745999459151
2013,Urban regions,female,Seldom,0.10376429938579597,2572,25410,0.10368751926375333,0.10384107950783861
2013,Urban regions,female,Never,0.059892348670973664,1262,25410,0.059832605514414314,0.05995209182753301
2013,Rural regions,male,Very often,0.0033736223514215023,89,25410,0.0033590231829366602,0.0033882215199063444
2013,Rural regions,male,Often,0.022119070165137724,540,25410,0.022082041323973137,0.02215609900630231
2013,Rural regions,male,Sometimes,0.0559415120652703,1437,25410,0.05588365182265511,0.055999372307885494
2013,Rural regions,male,Seldom,0.056010030285093756,1454,25410,0.05595213672018788,0.05606792384999963
2013,Rural regions,male,Never,0.030027362828774096,731,25410,0.02998439414637058,0.030070331511177613
2013,Rural regions,female,Very often,0.0033780304792256307,111,25410,0.0033634218081945106,0.003392639150256751
2013,Rural regions,female,Often,0.022158791663860564,735,25410,0.022121730342090147,0.02219585298563098
2013,Rural regions,female,Sometimes,0.05694292306203116,1688,25410,0.05688457820673637,0.057001267917325946
2013,Rural regions,female,Seldom,0.057035441767170444,1639,25410,0.056977052397215115,0.057093831137125774
2013,Rural regions,female,Never,0.03443801283974101,866,25410,0.03439210119819587,0.03448392448128615
2018,Urban regions,male,Very often,0.012787870485098574,295,25559,0.012761166038603097,0.01281457493159405
2018,Urban regions,male,Often,0.05485845733941399,1255,25559,0.054804338378882246,0.05491257629994573
2018,Urban regions,male,Sometimes,0.11976457169404457,2726,25559,0.1196874027016142,0.11984174068647495
2018,Urban regions,male,Seldom,0.10293913504614344,2318,25559,0.102866911229057,0.10301135886322987
2018,Urban regions,male,Never,0.04618944169378789,1016,25559,0.04613955535359078,0.046239328033985005
2018,Urban regions,female,Very often,0.015345467932651655,429,25559,0.015316252573140347,0.015374683292162964
2018,Urban regions,female,Often,0.06564186289903494,1772,25559,0.06558300207202661,0.06570072372604327
2018,Urban regions,female,Sometimes,0.11657814467704268,3129,25559,0.11650187149517668,0.11665441785890868
2018,Urban regions,female,Seldom,0.09570894912255627,2366,25559,0.0956390278030871,0.09577887044202545
2018,Urban regions,female,Never,0.05700784496811802,1299,25559,0.05695273875383075,0.057062951182405286
2018,Rural regions,male,Very often,0.004041341508798549,112,25559,0.004026262852002883,0.004056420165594214
2018,Rural regions,male,Often,0.021838221220785093,558,25559,0.02180348414950295,0.021872958292067236
2018,Rural regions,male,Sometimes,0.05190744501800629,1386,25559,0.05185471967433015,0.05196017036168243
2018,Rural regions,male,Seldom,0.0520475636577844,1406,25559,0.05199477110037238,0.052100356215196424
2018,Rural regions,male,Never,0.023993320025282077,700,25559,0.023956949397845116,0.024029690652719038
2018,Rural regions,female,Very often,0.004167863756462991,142,25559,0.0041525518576541395,0.004183175655271843
2018,Rural regions,female,Often,0.025962142008466086,705,25559,0.025924346742671245,0.025999937274260927
2018,Rural regions,female,Sometimes,0.0546644532266722,1690,25559,0.05461042450111598,0.054718481952228414
2018,Rural regions,female,Seldom,0.04707659300851494,1443,25559,0.04702625329557537,0.04712693272145451
2018,Rural regions,female,Never,0.027479310711335435,812,25559,0.027440457084315275,0.027518164338355595
