year,quintil_oecd,sex,pld0043,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,3rd Quintile,male,Very often,0.028622082304166203,42,19144,0.0284952942288065,0.028748870379525907
2008,3rd Quintile,male,Often,0.13343175012818861,247,19144,0.13317318815068588,0.13369031210569135
2008,3rd Quintile,male,Sometimes,0.34918533742550845,610,19144,0.34882285216911146,0.34954782268190543
2008,3rd Quintile,male,Seldom,0.30808438739875277,590,19144,0.3077333162880132,0.30843545850949233
2008,3rd Quintile,male,Never,0.18067644274338396,306,19144,0.1803838846145766,0.1809690008721913
2008,3rd Quintile,female,Very often,0.02667676568074671,59,19144,0.026555483859358762,0.02679804750213466
2008,3rd Quintile,female,Often,0.13359608955327687,293,19144,0.13334002017139832,0.13385215893515542
2008,3rd Quintile,female,Sometimes,0.38492852374912795,721,19144,0.3845622941692208,0.3852947533290351
2008,3rd Quintile,female,Seldom,0.2650630938967499,528,19144,0.2647308934302711,0.26539529436322873
2008,3rd Quintile,female,Never,0.1897355271200986,346,19144,0.18944041414402707,0.19003064009617016
2008,4th Quintile,male,Very often,0.03307362329819889,55,19144,0.032942070965347355,0.03320517563105043
2008,4th Quintile,male,Often,0.1664321115633708,322,19144,0.1661581119108879,0.1667061112158537
2008,4th Quintile,male,Sometimes,0.3626389697924249,710,19144,0.36228530571337736,0.3629926338714724
2008,4th Quintile,male,Seldom,0.2979140632125017,606,19144,0.297577627877986,0.2982504985470174
2008,4th Quintile,male,Never,0.1399412321335037,253,19144,0.13968602202454605,0.14019644224246136
2008,4th Quintile,female,Very often,0.040616175909316356,76,19144,0.04046731712388472,0.040765034694747994
2008,4th Quintile,female,Often,0.1613636231487273,331,19144,0.1610862155032418,0.1616410307942128
2008,4th Quintile,female,Sometimes,0.3515185952056217,702,19144,0.35115855444106625,0.3518786359701771
2008,4th Quintile,female,Seldom,0.2962984058122578,579,19144,0.29595406564622756,0.29664274597828805
2008,4th Quintile,female,Never,0.15020319992407677,273,19144,0.14993378236453475,0.1504726174836188
2008,5th Quintile,male,Very often,0.025597533295455752,78,19144,0.025485997958490155,0.02570906863242135
2008,5th Quintile,male,Often,0.1773372941639919,444,19144,0.17706754805942115,0.17760704026856267
2008,5th Quintile,male,Sometimes,0.3481791665497111,932,19144,0.34784272490502277,0.3485156081943994
2008,5th Quintile,male,Seldom,0.33389868405742895,881,19144,0.3335656246250291,0.3342317434898288
2008,5th Quintile,male,Never,0.11498732193341221,298,19144,0.11476203087061629,0.11521261299620814
2008,5th Quintile,female,Very often,0.04414435220602546,111,19144,0.04398965468168583,0.04429904973036509
2008,5th Quintile,female,Often,0.1949232100594176,525,19144,0.19462487790470104,0.19522154221413415
2008,5th Quintile,female,Sometimes,0.36352158847462396,983,19144,0.36315933999051986,0.36388383695872806
2008,5th Quintile,female,Seldom,0.2892894673961958,707,19144,0.28894798971707136,0.2896309450753203
2008,5th Quintile,female,Never,0.10812138186373724,251,19144,0.10788752059351721,0.10835524313395727
2013,1st Quintile,male,Very often,0.02573486078619051,54,25406,0.025589238727922913,0.025880482844458107
2013,1st Quintile,male,Often,0.16239323179136972,302,25406,0.16205405062957476,0.16273241295316468
2013,1st Quintile,male,Sometimes,0.2728980547223044,568,25406,0.2724883928502466,0.27330771659436215
2013,1st Quintile,male,Seldom,0.29547982850720855,584,25406,0.2950602257751337,0.2958994312392834
2013,1st Quintile,male,Never,0.24349402419292682,457,25406,0.24309931430403048,0.24388873408182316
2013,1st Quintile,female,Very often,0.02743455013384885,100,25406,0.02730422380110579,0.027564876466591913
2013,1st Quintile,female,Often,0.12493543885929814,473,25406,0.12467163162196711,0.12519924609662916
2013,1st Quintile,female,Sometimes,0.2613867846696366,929,25406,0.26103621512480735,0.26173735421446587
2013,1st Quintile,female,Seldom,0.2999638918934697,930,25406,0.2995982814898593,0.30032950229708016
2013,1st Quintile,female,Never,0.28627933444374665,706,25406,0.28591868690728334,0.28663998198020996
2013,2nd Quintile,male,Very often,0.025658684002549403,62,25406,0.025522689175212155,0.02579467882988665
2013,2nd Quintile,male,Often,0.1270231286637328,304,25406,0.1267367158703151,0.1273095414571505
2013,2nd Quintile,male,Sometimes,0.30560641097838726,710,25406,0.3052101934148576,0.3060026285419169
2013,2nd Quintile,male,Seldom,0.3292044201102873,728,25406,0.3288002375538923,0.32960860266668224
2013,2nd Quintile,male,Never,0.21250735624504333,432,25406,0.2121555043629699,0.21285920812711676
2013,2nd Quintile,female,Very often,0.018907174415290696,67,25406,0.018800219637822236,0.019014129192759157
2013,2nd Quintile,female,Often,0.137002034568904,445,25406,0.13673201190494214,0.13727205723286587
2013,2nd Quintile,female,Sometimes,0.2942689739353102,934,25406,0.29391110527615216,0.29462684259446825
2013,2nd Quintile,female,Seldom,0.3147213018998727,907,25406,0.3143566079918087,0.31508599580793667
2013,2nd Quintile,female,Never,0.2351005151806224,543,25406,0.23476750247946937,0.2354335278817754
2013,3rd Quintile,male,Very often,0.021444500266503734,53,25406,0.021327051092990667,0.0215619494400168
2013,3rd Quintile,male,Often,0.13732523810576897,323,25406,0.13704617784508927,0.13760429836644866
2013,3rd Quintile,male,Sometimes,0.3586085633840661,770,25406,0.35821972316819545,0.35899740359993676
2013,3rd Quintile,male,Seldom,0.3226441407785564,767,25406,0.3222651142514579,0.32302316730565495
2013,3rd Quintile,male,Never,0.15997755746510486,333,25406,0.15968034005582746,0.16027477487438227
2013,3rd Quintile,female,Very often,0.024636937457356786,72,25406,0.024515154328624167,0.024758720586089404
2013,3rd Quintile,female,Often,0.13958891533812182,442,25406,0.13931665205375574,0.1398611786224879
2013,3rd Quintile,female,Sometimes,0.3274697904498325,944,25406,0.3271011082806056,0.32783847261905935
2013,3rd Quintile,female,Seldom,0.3267501005401295,799,25406,0.3263816267274996,0.3271185743527594
2013,3rd Quintile,female,Never,0.1815542562145594,384,25406,0.18125141932346647,0.18185709310565232
2013,4th Quintile,male,Very often,0.016316301237876904,43,25406,0.016218781438122776,0.016413821037631032
2013,4th Quintile,male,Often,0.1505195139762824,337,25406,0.15024426398539326,0.15079476396717156
2013,4th Quintile,male,Sometimes,0.3499517809571687,852,25406,0.3495846414703002,0.35031892044403723
2013,4th Quintile,male,Seldom,0.36093019355772593,814,25406,0.3605605016340474,0.36129988548140446
2013,4th Quintile,male,Never,0.1222822102709461,270,25406,0.12203002872856301,0.12253439181332919
2013,4th Quintile,female,Very often,0.02650992123699087,61,25406,0.026386169573815635,0.026633672900166105
2013,4th Quintile,female,Often,0.15046197631192057,436,25406,0.150186562413452,0.15073739021038915
2013,4th Quintile,female,Sometimes,0.3765656434077565,983,25406,0.376192396022743,0.37693889079277
2013,4th Quintile,female,Seldom,0.312419668632036,777,25406,0.3120626326660142,0.31277670459805784
2013,4th Quintile,female,Never,0.13404279041129613,282,25406,0.1337803377342371,0.13430524308835518
2013,5th Quintile,male,Very often,0.022083478592252317,58,25406,0.021976264881111252,0.02219069230339338
2013,5th Quintile,male,Often,0.14669257429866409,420,25406,0.14643445378381967,0.1469506948135085
2013,5th Quintile,male,Sometimes,0.3825570753140589,1033,25406,0.3822024969567953,0.3829116536713225
2013,5th Quintile,male,Seldom,0.34574193496022604,947,25406,0.3453949455132832,0.3460889244071689
2013,5th Quintile,male,Never,0.10292493683479868,265,25406,0.1027032497502637,0.10314662391933367
2013,5th Quintile,female,Very often,0.03390865907631708,103,25406,0.03376781549061511,0.034049502662019046
2013,5th Quintile,female,Often,0.1896653435739981,543,25406,0.18936027401933242,0.1899704131286638
2013,5th Quintile,female,Sometimes,0.3914844349369156,1050,25406,0.3911046254871291,0.3918642443867021
2013,5th Quintile,female,Seldom,0.30228002871709936,798,25406,0.301922658813539,0.3026373986206597
2013,5th Quintile,female,Never,0.08266153369566984,212,25406,0.08244724996325793,0.08287581742808174
2018,1st Quintile,male,Very often,0.05464495059710616,98,24316,0.05445203839605147,0.05483786279816085
2018,1st Quintile,male,Often,0.14723071292497766,278,24316,0.14692996531405417,0.14753146053590116
2018,1st Quintile,male,Sometimes,0.30223831732410394,620,24316,0.3018485409395393,0.3026280937086686
2018,1st Quintile,male,Seldom,0.2660216864679036,527,24316,0.26564663804933464,0.26639673488647253
2018,1st Quintile,male,Never,0.22986433268590867,430,24316,0.2295072188998025,0.23022144647201484
2018,1st Quintile,female,Very often,0.04331147923195362,119,24316,0.043152413250623946,0.0434705452132833
2018,1st Quintile,female,Often,0.17905867142030843,454,24316,0.17875906973073813,0.17935827310987873
2018,1st Quintile,female,Sometimes,0.2767528949775301,831,24316,0.2764032881080264,0.2771025018470338
2018,1st Quintile,female,Seldom,0.2537198572879361,681,24316,0.25337982614789456,0.25405988842797766
2018,1st Quintile,female,Never,0.24715709708227174,611,24316,0.24682001998719502,0.24749417417734845
2018,2nd Quintile,male,Very often,0.023135131925380522,58,24316,0.023013438644546188,0.023256825206214856
2018,2nd Quintile,male,Often,0.13256811276714456,338,24316,0.13229360755657865,0.13284261797771046
2018,2nd Quintile,male,Sometimes,0.3329730676520671,751,24316,0.3325915719912582,0.33335456331287594
2018,2nd Quintile,male,Seldom,0.31822454900197483,724,24316,0.3178474973189771,0.31860160068497256
2018,2nd Quintile,male,Never,0.193099138653433,433,24316,0.19277960719478654,0.19341867011207947
2018,2nd Quintile,female,Very often,0.03226771750345596,105,24316,0.0321362366512511,0.03239919835566082
2018,2nd Quintile,female,Often,0.13272984659563383,430,24316,0.1324774042136712,0.13298228897759645
2018,2nd Quintile,female,Sometimes,0.31347153827057816,971,24316,0.313126371401083,0.3138167051400733
2018,2nd Quintile,female,Seldom,0.29947627175712227,837,24316,0.2991354766060013,0.2998170669082432
2018,2nd Quintile,female,Never,0.22205462587320976,594,24316,0.22174537905735883,0.2223638726890607
2018,3rd Quintile,male,Very often,0.03400102872184681,74,24316,0.03385939616036995,0.03414266128332366
2018,3rd Quintile,male,Often,0.14751389125523348,310,24316,0.14723675785886736,0.1477910246515996
2018,3rd Quintile,male,Sometimes,0.3546668549595804,765,24316,0.3542929759902828,0.35504073392887797
2018,3rd Quintile,male,Seldom,0.32999411712889287,724,24316,0.3296266477494788,0.33036158650830694
2018,3rd Quintile,male,Never,0.1338241079344465,295,24316,0.13355803605727073,0.13409017981162225
2018,3rd Quintile,female,Very often,0.02824420076443898,88,24316,0.02812234356853678,0.02836605796034118
2018,3rd Quintile,female,Often,0.17827414920956788,458,24316,0.17799262507904803,0.17855567334008773
2018,3rd Quintile,female,Sometimes,0.3415495498241101,921,24316,0.34120073384399296,0.3418983658042273
2018,3rd Quintile,female,Seldom,0.2930732187357664,753,24316,0.2927384204318711,0.29340801703966174
2018,3rd Quintile,female,Never,0.15885888146611668,359,24316,0.15859000787562444,0.15912775505660892
2018,4th Quintile,male,Very often,0.03079718330356918,60,24316,0.030669628925839822,0.030924737681298536
2018,4th Quintile,male,Often,0.16894940559937893,351,24316,0.16867275946766563,0.16922605173109223
2018,4th Quintile,male,Sometimes,0.36284244482265104,826,24316,0.3624874557403784,0.3631974339049237
2018,4th Quintile,male,Seldom,0.34101426830855325,745,24316,0.340664277356919,0.3413642592601875
2018,4th Quintile,male,Never,0.09639669796584771,221,24316,0.09617880032959865,0.09661459560209677
2018,4th Quintile,female,Very often,0.03535796774841199,93,24316,0.0352199277373907,0.035496007759433276
2018,4th Quintile,female,Often,0.1859066108069461,446,24316,0.1856158319816865,0.1861973896322057
2018,4th Quintile,female,Sometimes,0.3734748475003652,921,24316,0.3731132893286548,0.3738364056720756
2018,4th Quintile,female,Seldom,0.2848442538726192,696,24316,0.2845069026452447,0.2851816050999937
2018,4th Quintile,female,Never,0.12041632007165745,244,24316,0.12017306634423848,0.12065957379907642
2018,5th Quintile,male,Very often,0.029278963365884862,91,24316,0.02916081557090507,0.029397111160864655
2018,5th Quintile,male,Often,0.1741919762128942,435,24316,0.1739261767040178,0.1744577757217706
2018,5th Quintile,male,Sometimes,0.38818063797931746,976,24316,0.38783910779302705,0.38852216816560786
2018,5th Quintile,male,Seldom,0.31973631953928117,848,24316,0.31940947955582133,0.320063159522741
2018,5th Quintile,male,Never,0.08861210290262235,213,24316,0.0884129444689725,0.0888112613362722
2018,5th Quintile,female,Very often,0.048005149021173255,115,24316,0.04784165357487674,0.04816864446746977
2018,5th Quintile,female,Often,0.21793453192694212,553,24316,0.21761879234442025,0.218250271509464
2018,5th Quintile,female,Sometimes,0.3763307255673194,976,24316,0.3759602099967191,0.3767012411379197
2018,5th Quintile,female,Seldom,0.2749004759966931,703,24316,0.2745590229389372,0.275241929054449
2018,5th Quintile,female,Never,0.08282911748787207,166,24316,0.08261832210374369,0.08303991287200045
