"pld0043","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Oft","2003","(noch) kein Abschluss","3","43","0.243332111807253","0.173490146068404","0.313174077546103"
"Oft","2003","(noch) kein Abschluss","4","47","0.338688747833982","0.257019872259809","0.420357623408154"
"Oft","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","51","0.537505753096324","0.446773055683454","0.628238450509194"
"Oft","2003","Hauptschule","1 Einkommensschwächstes Quintil","223","0.110402589528454","0.0970306855782833","0.123774493478625"
"Oft","2003","Hauptschule","2","257","0.105623723421828","0.0935222483080923","0.117725198535563"
"Oft","2003","Hauptschule","3","186","0.0940920577073182","0.0804715199985558","0.107712595416081"
"Oft","2003","Hauptschule","4","143","0.101022465816697","0.08515710777001","0.116887823863385"
"Oft","2003","Hauptschule","5 Einkommensstärkstes Quintil","77","0.104955967668249","0.0811917549536304","0.128720180382868"
"Oft","2003","Realschule","1 Einkommensschwächstes Quintil","216","0.20359021421318","0.17963059202842","0.22754983639794"
"Oft","2003","Realschule","2","245","0.179806110273435","0.159463491761859","0.200148728785011"
"Oft","2003","Realschule","3","208","0.16286222789898","0.142285709354849","0.183438746443112"
"Oft","2003","Realschule","4","213","0.161108510402665","0.140150430675028","0.182066590130302"
"Oft","2003","Realschule","5 Einkommensstärkstes Quintil","141","0.151079396935892","0.127498116215188","0.174660677656596"
"Oft","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","123","0.278821545571292","0.236388521686229","0.321254569456356"
"Oft","2003","(Fach-)Abitur","2","106","0.221928498833489","0.184240251379872","0.259616746287106"
"Oft","2003","(Fach-)Abitur","3","108","0.21186893756581","0.175501718852972","0.248236156278648"
"Oft","2003","(Fach-)Abitur","4","142","0.247214273676494","0.210136053560113","0.284292493792874"
"Oft","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","128","0.2356632322006","0.198683724664009","0.27264273973719"
"Oft","2003","AkademikerIn","1 Einkommensschwächstes Quintil","58","0.214652067321822","0.167878464266393","0.261425670377251"
"Oft","2003","AkademikerIn","2","82","0.18332707167114","0.148005907542787","0.218648235799493"
"Oft","2003","AkademikerIn","3","112","0.158855599729108","0.130754199783227","0.186956999674989"
"Oft","2003","AkademikerIn","4","228","0.23066809457267","0.205391619041256","0.255944570104084"
"Oft","2003","AkademikerIn","5 Einkommensstärkstes Quintil","377","0.223494584181081","0.204562546279092","0.24242662208307"
"Manchmal","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","75","0.266331539709191","0.214462618664203","0.318200460754179"
"Manchmal","2003","(noch) kein Abschluss","2","76","0.336886405328071","0.274288220174125","0.399484590482017"
"Manchmal","2003","(noch) kein Abschluss","3","49","0.338723947809267","0.261690659185002","0.415757236433532"
"Manchmal","2003","(noch) kein Abschluss","4","41","0.320788737349818","0.240238795485813","0.401338679213823"
"Manchmal","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","37","0.25014604487563","0.171331883294079","0.32896020645718"
"Manchmal","2003","Hauptschule","1 Einkommensschwächstes Quintil","587","0.275996412792256","0.256922976587733","0.295069848996779"
"Manchmal","2003","Hauptschule","2","726","0.269689721936259","0.252216083537789","0.287163360334729"
"Manchmal","2003","Hauptschule","3","518","0.288419491157486","0.267284597783596","0.309554384531377"
"Manchmal","2003","Hauptschule","4","435","0.309647958031145","0.285307099459469","0.333988816602821"
"Manchmal","2003","Hauptschule","5 Einkommensstärkstes Quintil","218","0.323626088822393","0.287350635518937","0.35990154212585"
"Manchmal","2003","Realschule","1 Einkommensschwächstes Quintil","390","0.360612595508032","0.332040920197445","0.389184270818619"
"Manchmal","2003","Realschule","2","548","0.402160689089444","0.376186714610746","0.428134663568143"
"Manchmal","2003","Realschule","3","457","0.360796143667818","0.334034432577259","0.387557854758377"
"Manchmal","2003","Realschule","4","433","0.370159406139402","0.342633028003736","0.397685784275068"
"Manchmal","2003","Realschule","5 Einkommensstärkstes Quintil","343","0.36995069856709","0.338160706237413","0.401740690896766"
"Manchmal","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","135","0.279366076145134","0.236907675555877","0.321824476734391"
"Manchmal","2003","(Fach-)Abitur","2","198","0.428657131838414","0.383772973793103","0.473541289883725"
"Manchmal","2003","(Fach-)Abitur","3","204","0.394134825887651","0.350645004711203","0.437624647064099"
"Manchmal","2003","(Fach-)Abitur","4","198","0.40140232304936","0.359271118736817","0.443533527361904"
"Manchmal","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","197","0.397570234812828","0.354928685614199","0.440211784011458"
"Manchmal","2003","AkademikerIn","1 Einkommensschwächstes Quintil","110","0.386999198554375","0.331512639989125","0.442485757119625"
"Manchmal","2003","AkademikerIn","2","171","0.346341728458918","0.302908169310197","0.389775287607639"
"Manchmal","2003","AkademikerIn","3","282","0.43170167509166","0.393623908485415","0.469779441697905"
"Manchmal","2003","AkademikerIn","4","409","0.387935074202239","0.358697310530891","0.417172837873588"
"Manchmal","2003","AkademikerIn","5 Einkommensstärkstes Quintil","755","0.387391501710153","0.365252492948824","0.409530510471482"
"Selten","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","64","0.214691788175616","0.166511013844818","0.262872562506415"
"Selten","2003","(noch) kein Abschluss","2","30","0.137533330695113","0.0919190139359218","0.183147647454305"
"Selten","2003","(noch) kein Abschluss","3","22","","",""
"Selten","2003","(noch) kein Abschluss","4","17","","",""
"Selten","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Selten","2003","Hauptschule","1 Einkommensschwächstes Quintil","566","0.25009198264145","0.231613736559454","0.268570228723447"
"Selten","2003","Hauptschule","2","714","0.296120930534631","0.27814542892318","0.314096432146083"
"Selten","2003","Hauptschule","3","526","0.30035594856495","0.278969807460196","0.321742089669705"
"Selten","2003","Hauptschule","4","444","0.305242704965232","0.280998626527343","0.329486783403122"
"Selten","2003","Hauptschule","5 Einkommensstärkstes Quintil","196","0.301987589279492","0.266389738208276","0.337585440350708"
"Selten","2003","Realschule","1 Einkommensschwächstes Quintil","285","0.249530569656911","0.223781496322207","0.275279642991614"
"Selten","2003","Realschule","2","394","0.284473915199999","0.260574882288131","0.308372948111867"
"Selten","2003","Realschule","3","367","0.286866975449487","0.261661854092668","0.312072096806305"
"Selten","2003","Realschule","4","355","0.297803091523139","0.271733548991277","0.323872634055001"
"Selten","2003","Realschule","5 Einkommensstärkstes Quintil","261","0.2967885802585","0.266707198544657","0.326869961972342"
"Selten","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","84","0.235583865706061","0.195427246775276","0.275740484636846"
"Selten","2003","(Fach-)Abitur","2","96","0.179321116532223","0.144528106896079","0.214114126168368"
"Selten","2003","(Fach-)Abitur","3","104","0.22561033295819","0.188410885456472","0.262809780459908"
"Selten","2003","(Fach-)Abitur","4","113","0.212338995013203","0.177188538432309","0.247489451594097"
"Selten","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","109","0.225817502444141","0.189386316685677","0.262248688202606"
"Selten","2003","AkademikerIn","1 Einkommensschwächstes Quintil","72","0.20570858155492","0.159659775381363","0.251757387728476"
"Selten","2003","AkademikerIn","2","143","0.318095228625246","0.275580631267582","0.360609825982911"
"Selten","2003","AkademikerIn","3","175","0.271536591907837","0.237345775990255","0.30572740782542"
"Selten","2003","AkademikerIn","4","310","0.266935732631412","0.240393328138399","0.293478137124425"
"Selten","2003","AkademikerIn","5 Einkommensstärkstes Quintil","510","0.264129271046104","0.244093749624012","0.284164792468195"
"Nie","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","60","0.232317661108701","0.182763756843598","0.281871565373805"
"Nie","2003","(noch) kein Abschluss","2","31","0.181636499927885","0.13057415893888","0.23269884091689"
"Nie","2003","(noch) kein Abschluss","3","11","","",""
"Nie","2003","(noch) kein Abschluss","4","9","","",""
"Nie","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2003","Hauptschule","1 Einkommensschwächstes Quintil","678","0.338526385390367","0.318335312895346","0.358717457885387"
"Nie","2003","Hauptschule","2","721","0.300809043901525","0.282752243986216","0.318865843816835"
"Nie","2003","Hauptschule","3","495","0.296644589019761","0.275334691161837","0.317954486877685"
"Nie","2003","Hauptschule","4","325","0.257039609345684","0.234033174053745","0.280046044637624"
"Nie","2003","Hauptschule","5 Einkommensstärkstes Quintil","131","0.244745314971125","0.211410229769793","0.278080400172458"
"Nie","2003","Realschule","1 Einkommensschwächstes Quintil","146","0.134719157353506","0.114403707429008","0.155034607278005"
"Nie","2003","Realschule","2","126","0.0849470500976561","0.0701783037810915","0.0997157964142207"
"Nie","2003","Realschule","3","147","0.139191533941796","0.119901947509357","0.158481120374234"
"Nie","2003","Realschule","4","118","0.117097768089398","0.0987674513772759","0.13542808480152"
"Nie","2003","Realschule","5 Einkommensstärkstes Quintil","101","0.14447420524086","0.121324634556684","0.167623775925036"
"Nie","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","54","0.120862074498731","0.0900164920795005","0.151707656917961"
"Nie","2003","(Fach-)Abitur","2","41","0.100798635276313","0.0734934293921791","0.128103841160446"
"Nie","2003","(Fach-)Abitur","3","40","0.0964160934294908","0.0701475355681676","0.122684651290814"
"Nie","2003","(Fach-)Abitur","4","39","0.0729265492582927","0.0505781550551461","0.0952749434614394"
"Nie","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","40","0.0854605038966465","0.0611016533834431","0.10981935440985"
"Nie","2003","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.144204883008959","0.104184879642144","0.184224886375773"
"Nie","2003","AkademikerIn","2","55","0.1287779431993","0.0982017931126596","0.15935409328594"
"Nie","2003","AkademikerIn","3","58","0.10505103833169","0.0814793482917244","0.128622728371656"
"Nie","2003","AkademikerIn","4","76","0.0728548324526755","0.0572604230117895","0.0884492418935615"
"Nie","2003","AkademikerIn","5 Einkommensstärkstes Quintil","130","0.0801432421936625","0.0678040941615851","0.09248239022574"
"Sehr oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(noch) kein Abschluss","2","","","",""
"Sehr oft","2004","(noch) kein Abschluss","3","","","",""
"Sehr oft","2004","(noch) kein Abschluss","4","","","",""
"Sehr oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","2","","","",""
"Sehr oft","2004","Hauptschule","3","","","",""
"Sehr oft","2004","Hauptschule","4","","","",""
"Sehr oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Realschule","2","","","",""
"Sehr oft","2004","Realschule","3","","","",""
"Sehr oft","2004","Realschule","4","","","",""
"Sehr oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","2","","","",""
"Sehr oft","2004","(Fach-)Abitur","3","","","",""
"Sehr oft","2004","(Fach-)Abitur","4","","","",""
"Sehr oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","2","","","",""
"Sehr oft","2004","AkademikerIn","3","","","",""
"Sehr oft","2004","AkademikerIn","4","","","",""
"Sehr oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","2","","","",""
"Oft","2004","(noch) kein Abschluss","3","","","",""
"Oft","2004","(noch) kein Abschluss","4","","","",""
"Oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Hauptschule","2","","","",""
"Oft","2004","Hauptschule","3","","","",""
"Oft","2004","Hauptschule","4","","","",""
"Oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Realschule","2","","","",""
"Oft","2004","Realschule","3","","","",""
"Oft","2004","Realschule","4","","","",""
"Oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","2","","","",""
"Oft","2004","(Fach-)Abitur","3","","","",""
"Oft","2004","(Fach-)Abitur","4","","","",""
"Oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","AkademikerIn","2","","","",""
"Oft","2004","AkademikerIn","3","","","",""
"Oft","2004","AkademikerIn","4","","","",""
"Oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","2","","","",""
"Manchmal","2004","(noch) kein Abschluss","3","","","",""
"Manchmal","2004","(noch) kein Abschluss","4","","","",""
"Manchmal","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Hauptschule","2","","","",""
"Manchmal","2004","Hauptschule","3","","","",""
"Manchmal","2004","Hauptschule","4","","","",""
"Manchmal","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Realschule","2","","","",""
"Manchmal","2004","Realschule","3","","","",""
"Manchmal","2004","Realschule","4","","","",""
"Manchmal","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","2","","","",""
"Manchmal","2004","(Fach-)Abitur","3","","","",""
"Manchmal","2004","(Fach-)Abitur","4","","","",""
"Manchmal","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","2","","","",""
"Manchmal","2004","AkademikerIn","3","","","",""
"Manchmal","2004","AkademikerIn","4","","","",""
"Manchmal","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","2","","","",""
"Selten","2004","(noch) kein Abschluss","3","","","",""
"Selten","2004","(noch) kein Abschluss","4","","","",""
"Selten","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Hauptschule","2","","","",""
"Selten","2004","Hauptschule","3","","","",""
"Selten","2004","Hauptschule","4","","","",""
"Selten","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Realschule","2","","","",""
"Selten","2004","Realschule","3","","","",""
"Selten","2004","Realschule","4","","","",""
"Selten","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","2","","","",""
"Selten","2004","(Fach-)Abitur","3","","","",""
"Selten","2004","(Fach-)Abitur","4","","","",""
"Selten","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","AkademikerIn","2","","","",""
"Selten","2004","AkademikerIn","3","","","",""
"Selten","2004","AkademikerIn","4","","","",""
"Selten","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","2","","","",""
"Nie","2004","(noch) kein Abschluss","3","","","",""
"Nie","2004","(noch) kein Abschluss","4","","","",""
"Nie","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Hauptschule","2","","","",""
"Nie","2004","Hauptschule","3","","","",""
"Nie","2004","Hauptschule","4","","","",""
"Nie","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Realschule","2","","","",""
"Nie","2004","Realschule","3","","","",""
"Nie","2004","Realschule","4","","","",""
"Nie","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","2","","","",""
"Nie","2004","(Fach-)Abitur","3","","","",""
"Nie","2004","(Fach-)Abitur","4","","","",""
"Nie","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","AkademikerIn","2","","","",""
"Nie","2004","AkademikerIn","3","","","",""
"Nie","2004","AkademikerIn","4","","","",""
"Nie","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","2","","","",""
"Sehr oft","2005","(noch) kein Abschluss","3","","","",""
"Sehr oft","2005","(noch) kein Abschluss","4","","","",""
"Sehr oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","2","","","",""
"Sehr oft","2005","Hauptschule","3","","","",""
"Sehr oft","2005","Hauptschule","4","","","",""
"Sehr oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Realschule","2","","","",""
"Sehr oft","2005","Realschule","3","","","",""
"Sehr oft","2005","Realschule","4","","","",""
"Sehr oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","2","","","",""
"Sehr oft","2005","(Fach-)Abitur","3","","","",""
"Sehr oft","2005","(Fach-)Abitur","4","","","",""
"Sehr oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","2","","","",""
"Sehr oft","2005","AkademikerIn","3","","","",""
"Sehr oft","2005","AkademikerIn","4","","","",""
"Sehr oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","2","","","",""
"Oft","2005","(noch) kein Abschluss","3","","","",""
"Oft","2005","(noch) kein Abschluss","4","","","",""
"Oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Hauptschule","2","","","",""
"Oft","2005","Hauptschule","3","","","",""
"Oft","2005","Hauptschule","4","","","",""
"Oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Realschule","2","","","",""
"Oft","2005","Realschule","3","","","",""
"Oft","2005","Realschule","4","","","",""
"Oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","2","","","",""
"Oft","2005","(Fach-)Abitur","3","","","",""
"Oft","2005","(Fach-)Abitur","4","","","",""
"Oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","AkademikerIn","2","","","",""
"Oft","2005","AkademikerIn","3","","","",""
"Oft","2005","AkademikerIn","4","","","",""
"Oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","2","","","",""
"Manchmal","2005","(noch) kein Abschluss","3","","","",""
"Manchmal","2005","(noch) kein Abschluss","4","","","",""
"Manchmal","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Hauptschule","2","","","",""
"Manchmal","2005","Hauptschule","3","","","",""
"Manchmal","2005","Hauptschule","4","","","",""
"Manchmal","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Realschule","2","","","",""
"Manchmal","2005","Realschule","3","","","",""
"Manchmal","2005","Realschule","4","","","",""
"Manchmal","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","2","","","",""
"Manchmal","2005","(Fach-)Abitur","3","","","",""
"Manchmal","2005","(Fach-)Abitur","4","","","",""
"Manchmal","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","2","","","",""
"Manchmal","2005","AkademikerIn","3","","","",""
"Manchmal","2005","AkademikerIn","4","","","",""
"Manchmal","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","2","","","",""
"Selten","2005","(noch) kein Abschluss","3","","","",""
"Selten","2005","(noch) kein Abschluss","4","","","",""
"Selten","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Hauptschule","2","","","",""
"Selten","2005","Hauptschule","3","","","",""
"Selten","2005","Hauptschule","4","","","",""
"Selten","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Realschule","2","","","",""
"Selten","2005","Realschule","3","","","",""
"Selten","2005","Realschule","4","","","",""
"Selten","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","2","","","",""
"Selten","2005","(Fach-)Abitur","3","","","",""
"Selten","2005","(Fach-)Abitur","4","","","",""
"Selten","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","AkademikerIn","2","","","",""
"Selten","2005","AkademikerIn","3","","","",""
"Selten","2005","AkademikerIn","4","","","",""
"Selten","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","2","","","",""
"Nie","2005","(noch) kein Abschluss","3","","","",""
"Nie","2005","(noch) kein Abschluss","4","","","",""
"Nie","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Hauptschule","2","","","",""
"Nie","2005","Hauptschule","3","","","",""
"Nie","2005","Hauptschule","4","","","",""
"Nie","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Realschule","2","","","",""
"Nie","2005","Realschule","3","","","",""
"Nie","2005","Realschule","4","","","",""
"Nie","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","2","","","",""
"Nie","2005","(Fach-)Abitur","3","","","",""
"Nie","2005","(Fach-)Abitur","4","","","",""
"Nie","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","AkademikerIn","2","","","",""
"Nie","2005","AkademikerIn","3","","","",""
"Nie","2005","AkademikerIn","4","","","",""
