year,bula_h,migback,pld0043,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Hamburg,No migration background,Often,0.1912347294516387,45,18339,0.19048874930126275,0.19198070960201463
2008,Hamburg,No migration background,Sometimes,0.378499801450629,91,18339,0.37757980509779077,0.37941979780346724
2008,Hamburg,No migration background,Seldom,0.22433817048017143,58,18339,0.22354690824443357,0.2251294327159093
2008,Hamburg,No migration background,Never,0.20592729861756104,45,18339,0.20516025557320586,0.20669434166191622
2008,Lower Saxony,No migration background,Very often,0.0357810235648479,56,18339,0.035628034511561546,0.03593401261813425
2008,Lower Saxony,No migration background,Often,0.15757936925760543,249,18339,0.1572792731821499,0.15787946533306096
2008,Lower Saxony,No migration background,Sometimes,0.3471908418767054,542,18339,0.3467987179078753,0.3475829658455355
2008,Lower Saxony,No migration background,Seldom,0.2882629283018241,431,18339,0.28788984970851134,0.28863600689513685
2008,Lower Saxony,No migration background,Never,0.1711858369990172,252,18339,0.170875589251431,0.1714960847466034
2008,Lower Saxony,Direct migration background,Often,0.3649858033521814,36,18339,0.3636215977124775,0.3663500089918853
2008,Lower Saxony,Direct migration background,Sometimes,0.32140562698934916,44,18339,0.32008225480487196,0.32272899917382636
2008,Lower Saxony,Direct migration background,Seldom,0.31360856965846945,33,18339,0.3122938594828622,0.3149232798340767
2008,Bremen,No migration background,Sometimes,0.5568348725610597,51,18339,0.5554654640775403,0.5582042810445791
2008,Bremen,No migration background,Seldom,0.4431651274389404,42,18339,0.44179571895542097,0.4445345359224598
2008,North Rhine-Westphalia,No migration background,Very often,0.021301664761714738,79,18339,0.021218429129619278,0.021384900393810198
2008,North Rhine-Westphalia,No migration background,Often,0.1602336542533064,519,18339,0.16002219135227838,0.16044511715433443
2008,North Rhine-Westphalia,No migration background,Sometimes,0.34126402473891565,1107,18339,0.3409906999448695,0.3415373495329618
2008,North Rhine-Westphalia,No migration background,Seldom,0.2886385753024103,948,18339,0.28837735891083394,0.2888997916939867
2008,North Rhine-Westphalia,No migration background,Never,0.18856208094365287,543,18339,0.1883365880213851,0.18878757386592065
2008,North Rhine-Westphalia,Direct migration background,Often,0.0955109835003787,53,18339,0.09512090069104633,0.09590106630971108
2008,North Rhine-Westphalia,Direct migration background,Sometimes,0.28480380120410326,141,18339,0.2842048188975292,0.2854027835106773
2008,North Rhine-Westphalia,Direct migration background,Seldom,0.3135364636141026,144,18339,0.31292074643802686,0.3141521807901783
2008,North Rhine-Westphalia,Direct migration background,Never,0.30614875168141537,158,18339,0.30553706653045015,0.3067604368323806
2008,North Rhine-Westphalia,Indirect migration background,Often,0.39279062129571934,53,18339,0.39163745076071327,0.3939437918307254
2008,North Rhine-Westphalia,Indirect migration background,Sometimes,0.32287182884405463,65,18339,0.3217677648038688,0.32397589288424045
2008,North Rhine-Westphalia,Indirect migration background,Seldom,0.28433754986022597,50,18339,0.2832723895616416,0.28540271015881036
2008,Hesse,No migration background,Very often,0.04627720003237604,43,18339,0.046066269162981004,0.04648813090177107
2008,Hesse,No migration background,Often,0.1661280514193794,180,18339,0.16575435693254828,0.1665017459062105
2008,Hesse,No migration background,Sometimes,0.3480447156139336,379,18339,0.3475664469246339,0.34852298430323325
2008,Hesse,No migration background,Seldom,0.2846492732376417,302,18339,0.2841962086962297,0.28510233777905375
2008,Hesse,No migration background,Never,0.15490075969666925,148,18339,0.15453749252512985,0.15526402686820864
2008,Hesse,Direct migration background,Sometimes,0.38232196233635585,61,18339,0.38128562874918187,0.3833582959235298
2008,Hesse,Direct migration background,Seldom,0.2966696097499087,46,18339,0.29569547263066975,0.29764374686914763
2008,Hesse,Direct migration background,Never,0.3210084279137356,50,18339,0.3200128063832195,0.32200404944425165
2008,Hesse,Indirect migration background,Sometimes,1.0,31,18339,1.0,1.0
2008,"Rhineland-Palatinate, Saarland",No migration background,Very often,0.030771024979485286,33,18339,0.030578476008690444,0.030963573950280127
2008,"Rhineland-Palatinate, Saarland",No migration background,Often,0.11781683602743225,123,18339,0.11745738470464041,0.11817628735022408
2008,"Rhineland-Palatinate, Saarland",No migration background,Sometimes,0.3422642630477217,283,18339,0.3417352534845947,0.34279327261084863
2008,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.27487828982330526,251,18339,0.2743805152601398,0.2753760643864707
2008,"Rhineland-Palatinate, Saarland",No migration background,Never,0.2342695861220555,195,18339,0.23379735682250632,0.2347418154216047
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Sometimes,0.5452682722775797,43,18339,0.5435433679251388,0.5469931766300206
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.4547317277224203,35,18339,0.4530068233699795,0.45645663207486115
2008,Baden-Wuerttemberg,No migration background,Very often,0.03384591404465282,65,18339,0.03370382356730953,0.033988004521996115
2008,Baden-Wuerttemberg,No migration background,Often,0.16015495404597893,313,18339,0.15986677763836465,0.1604431304535932
2008,Baden-Wuerttemberg,No migration background,Sometimes,0.3514774157398397,619,18339,0.35110227008823996,0.35185256139143944
2008,Baden-Wuerttemberg,No migration background,Seldom,0.30056893195411927,527,18339,0.3002086577595574,0.3009292061486811
2008,Baden-Wuerttemberg,No migration background,Never,0.1539527842154093,216,18339,0.1536692015199004,0.15423636691091822
2008,Baden-Wuerttemberg,Direct migration background,Often,0.11462496909126292,50,18339,0.1141612905616473,0.11508864762087855
2008,Baden-Wuerttemberg,Direct migration background,Sometimes,0.3391848746947018,138,18339,0.33849579101841876,0.3398739583709849
2008,Baden-Wuerttemberg,Direct migration background,Seldom,0.3248777642477883,137,18339,0.3241961087594954,0.3255594197360812
2008,Baden-Wuerttemberg,Direct migration background,Never,0.22131239196624689,95,18339,0.220708167601777,0.22191661633071677
2008,Baden-Wuerttemberg,Indirect migration background,Often,0.2354736120518841,39,18339,0.23432330953614977,0.23662391456761844
2008,Baden-Wuerttemberg,Indirect migration background,Sometimes,0.589010492148333,80,18339,0.5876765973168224,0.5903443869798436
2008,Baden-Wuerttemberg,Indirect migration background,Seldom,0.17551589579978286,34,18339,0.1744845742850764,0.1765472173144893
2008,Bavaria,No migration background,Very often,0.03498454859375371,69,18339,0.034858870610558694,0.035110226576948726
2008,Bavaria,No migration background,Often,0.1326619724463288,327,18339,0.13242995462145785,0.13289399027119975
2008,Bavaria,No migration background,Sometimes,0.32680302022387464,788,18339,0.32648219534266226,0.327123845105087
2008,Bavaria,No migration background,Seldom,0.3052611350241211,737,18339,0.30494614232585976,0.30557612772238246
2008,Bavaria,No migration background,Never,0.2002893237119218,391,18339,0.2000155767682998,0.20056307065554377
2008,Bavaria,Direct migration background,Often,0.15121661966273828,45,18339,0.150627905340148,0.15180533398532856
2008,Bavaria,Direct migration background,Sometimes,0.3014749178602186,89,18339,0.30072082817451923,0.302229007545918
2008,Bavaria,Direct migration background,Seldom,0.29564953854490594,77,18339,0.2948996626213694,0.2963994144684425
2008,Bavaria,Direct migration background,Never,0.2516589239321372,66,18339,0.25094580434546676,0.2523720435188076
2008,Bavaria,Indirect migration background,Sometimes,0.49341650807933046,38,18339,0.4918892180471706,0.4949437981114903
2008,Bavaria,Indirect migration background,Seldom,0.5065834919206695,36,18339,0.5050562018885097,0.5081107819528293
2008,Berlin,No migration background,Often,0.1839946872835208,115,18339,0.18350973614380628,0.18447963842323534
2008,Berlin,No migration background,Sometimes,0.36166885009163907,227,18339,0.36106749994491555,0.3622702002383626
2008,Berlin,No migration background,Seldom,0.2674360053359578,168,18339,0.2668820412976202,0.26798996937429537
2008,Berlin,No migration background,Never,0.1869004572888824,105,18339,0.18641256282530008,0.18738835175246474
2008,Brandenburg,No migration background,Very often,0.039524853663230344,32,18339,0.03925962416394043,0.03979008316252026
2008,Brandenburg,No migration background,Often,0.1453594997026128,115,18339,0.1448797032098911,0.1458392961953345
2008,Brandenburg,No migration background,Sometimes,0.31791352324360855,262,18339,0.3172796274862935,0.3185474190009236
2008,Brandenburg,No migration background,Seldom,0.29868761809964933,224,18339,0.2980645894936782,0.29931064670562046
2008,Brandenburg,No migration background,Never,0.19851450529089903,159,18339,0.19797152060545847,0.1990574899763396
2008,Mecklenburg-Western Pomerania,No migration background,Often,0.1186345388884082,58,18339,0.11809858305511566,0.11917049472170076
2008,Mecklenburg-Western Pomerania,No migration background,Sometimes,0.3521350936460214,162,18339,0.35134342709215105,0.3529267601998918
2008,Mecklenburg-Western Pomerania,No migration background,Seldom,0.34225578059249334,165,18339,0.341469370042507,0.3430421911424797
2008,Mecklenburg-Western Pomerania,No migration background,Never,0.18697458687307708,78,18339,0.18632835441608564,0.18762081933006852
2008,Saxony,No migration background,Often,0.1597076275363993,211,18339,0.1593287219360633,0.16008653313673532
2008,Saxony,No migration background,Sometimes,0.3573936841715157,498,18339,0.3568980070020666,0.3578893613409648
2008,Saxony,No migration background,Seldom,0.3167737313670051,428,18339,0.3162925488467202,0.31725491388729
2008,Saxony,No migration background,Never,0.16612495692507998,226,18339,0.16573999222040908,0.16650992162975087
2008,Saxony-Anhalt,No migration background,Often,0.1377589205542763,117,18339,0.13727584994983888,0.13824199115871372
2008,Saxony-Anhalt,No migration background,Sometimes,0.34923464837209217,281,18339,0.3485664471531541,0.34990284959103024
2008,Saxony-Anhalt,No migration background,Seldom,0.31504131070484925,248,18339,0.31439020375220517,0.31569241765749334
2008,Saxony-Anhalt,No migration background,Never,0.19796512036878236,131,18339,0.1974066149934869,0.1985236257440778
2008,Thuringa,No migration background,Often,0.11981929507416586,102,18339,0.11934849576257194,0.12029009438575979
2008,Thuringa,No migration background,Sometimes,0.3041336045804174,268,18339,0.3034666724298379,0.3048005367309969
2008,Thuringa,No migration background,Seldom,0.3445817901125825,280,18339,0.34389283340887217,0.34527074681629283
2008,Thuringa,No migration background,Never,0.23146531023283434,181,18339,0.23085385986449947,0.23207676060116922
2013,Schleswig-Holstein,No migration background,Often,0.16237565162978854,132,24395,0.1618616433142429,0.16288965994533416
2013,Schleswig-Holstein,No migration background,Sometimes,0.38481936327398664,289,24395,0.3841412303474137,0.38549749620055956
2013,Schleswig-Holstein,No migration background,Seldom,0.3309585333685468,259,24395,0.33030269268358275,0.33161437405351085
2013,Schleswig-Holstein,No migration background,Never,0.12184645172767809,83,24395,0.1213905442467304,0.12230235920862578
2013,Schleswig-Holstein,Direct migration background,Sometimes,0.3629008823628951,32,24395,0.360077170834349,0.3657245938914412
2013,Schleswig-Holstein,Direct migration background,Seldom,0.6370991176371048,34,24395,0.6342754061085587,0.6399228291656509
2013,Hamburg,No migration background,Often,0.18221145036583505,57,24395,0.1814726824016455,0.18295021833002462
2013,Hamburg,No migration background,Sometimes,0.3841866147272894,141,24395,0.3832557311117454,0.3851174983428334
2013,Hamburg,No migration background,Seldom,0.28790481743686874,85,24395,0.28703826828993023,0.28877136658380725
2013,Hamburg,No migration background,Never,0.14569711747000696,35,24395,0.14502191950461862,0.1463723154353953
2013,Lower Saxony,No migration background,Very often,0.023992423073183812,56,24395,0.023864809719379983,0.02412003642698764
2013,Lower Saxony,No migration background,Often,0.1305550067502092,298,24395,0.13027404299834214,0.13083597050207627
2013,Lower Saxony,No migration background,Sometimes,0.3318534355855933,749,24395,0.3314607531271562,0.3322461180440304
2013,Lower Saxony,No migration background,Seldom,0.33920437786104013,710,24395,0.3388095600145848,0.33959919570749547
2013,Lower Saxony,No migration background,Never,0.1743947567299736,320,24395,0.17407832108020962,0.17471119237973756
2013,Lower Saxony,Direct migration background,Often,0.15936416270755532,39,24395,0.1582700241860426,0.16045830122906804
2013,Lower Saxony,Direct migration background,Sometimes,0.2572593503780635,70,24395,0.2559526464201456,0.25856605433598145
2013,Lower Saxony,Direct migration background,Seldom,0.3435126780809227,78,24395,0.34209310556491085,0.3449322505969345
2013,Lower Saxony,Direct migration background,Never,0.2398638088334586,43,24395,0.23858736681024864,0.24114025085666854
2013,Bremen,No migration background,Sometimes,0.5198883670094565,56,24395,0.5182257302355998,0.5215510037833132
2013,Bremen,No migration background,Seldom,0.48011163299054344,47,24395,0.47844899621668674,0.48177426976440013
2013,North Rhine-Westphalia,No migration background,Very often,0.02773024796102184,100,24395,0.027633827718129937,0.027826668203913746
2013,North Rhine-Westphalia,No migration background,Often,0.15693371504967918,673,24395,0.15672012208388203,0.15714730801547633
2013,North Rhine-Westphalia,No migration background,Sometimes,0.334088729974573,1372,24395,0.33381175721848777,0.33436570273065824
2013,North Rhine-Westphalia,No migration background,Seldom,0.310018900839489,1237,24395,0.30974731279976253,0.3102904888792155
2013,North Rhine-Westphalia,No migration background,Never,0.17122840617523694,615,24395,0.17100719692030256,0.17144961543017131
2013,North Rhine-Westphalia,Direct migration background,Often,0.17589801316879555,112,24395,0.17527169169552134,0.17652433464206976
2013,North Rhine-Westphalia,Direct migration background,Sometimes,0.2970865501301559,263,24395,0.29633480819765756,0.2978382920626542
2013,North Rhine-Westphalia,Direct migration background,Seldom,0.26954956779884326,237,24395,0.2688196212675329,0.2702795143301536
2013,North Rhine-Westphalia,Direct migration background,Never,0.25746586890220524,153,24395,0.2567465948441341,0.2581851429602764
2013,North Rhine-Westphalia,Indirect migration background,Often,0.2941643891412668,82,24395,0.2928443891715352,0.2954843891109984
2013,North Rhine-Westphalia,Indirect migration background,Sometimes,0.3208459342400707,96,24395,0.3194936763858551,0.3221981920942863
2013,North Rhine-Westphalia,Indirect migration background,Seldom,0.27902929873421406,86,24395,0.2777299946550282,0.28032860281339994
2013,North Rhine-Westphalia,Indirect migration background,Never,0.10596037788444833,36,24395,0.10506876317969717,0.10685199258919949
2013,Hesse,No migration background,Very often,0.027536964416383286,45,24395,0.027365391885923053,0.02770853694684352
2013,Hesse,No migration background,Often,0.14751085709320105,225,24395,0.1471390569135688,0.1478826572728333
2013,Hesse,No migration background,Sometimes,0.35184134870510997,508,24395,0.3513406606008641,0.35234203680935583
2013,Hesse,No migration background,Seldom,0.33838125925916196,431,24395,0.3378851695432734,0.3388773489750505
2013,Hesse,No migration background,Never,0.1347295705261437,144,24395,0.13437158903936783,0.13508755201291958
2013,Hesse,Direct migration background,Often,0.19022031860687938,51,24395,0.18918523723850983,0.19125539997524893
2013,Hesse,Direct migration background,Sometimes,0.2506176320029473,89,24395,0.2494747006472524,0.25176056335864216
2013,Hesse,Direct migration background,Seldom,0.36681602403323627,85,24395,0.3655450060111361,0.36808704205533643
2013,Hesse,Direct migration background,Never,0.19234602535693707,42,24395,0.1913065435881592,0.19338550712571492
2013,Hesse,Indirect migration background,Sometimes,1.0,41,24395,1.0,1.0
2013,"Rhineland-Palatinate, Saarland",No migration background,Often,0.1540704639598504,203,24395,0.1536597393766579,0.15448118854304294
2013,"Rhineland-Palatinate, Saarland",No migration background,Sometimes,0.3485949174969483,378,24395,0.34805277930288336,0.3491370556910133
2013,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.3124973959762991,353,24395,0.3119700637860214,0.31302472816657684
2013,"Rhineland-Palatinate, Saarland",No migration background,Never,0.1848372225669022,185,24395,0.1843956106389838,0.18527883449482058
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Sometimes,0.33947489217428456,55,24395,0.3377844421097535,0.3411653422388156
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.340638563637035,49,24395,0.3389467110120541,0.3423304162620159
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.31988654418868057,34,24395,0.31822143575216505,0.3215516526251961
2013,Baden-Wuerttemberg,No migration background,Very often,0.023298235602975333,62,24395,0.02317986038570723,0.023416610820243437
2013,Baden-Wuerttemberg,No migration background,Often,0.15351555114206886,423,24395,0.15323267001958893,0.15379843226454878
2013,Baden-Wuerttemberg,No migration background,Sometimes,0.3466163970406046,881,24395,0.34624295177832654,0.34698984230288266
2013,Baden-Wuerttemberg,No migration background,Seldom,0.33664857623927524,707,24395,0.3362777431232281,0.3370194093553224
2013,Baden-Wuerttemberg,No migration background,Never,0.1399212399750759,284,24395,0.13964901421405385,0.14019346573609798
2013,Baden-Wuerttemberg,Direct migration background,Often,0.10076001699092021,50,24395,0.10017722693071228,0.10134280705112815
2013,Baden-Wuerttemberg,Direct migration background,Sometimes,0.352184029167304,157,24395,0.3512592439694454,0.3531088143651626
2013,Baden-Wuerttemberg,Direct migration background,Seldom,0.336093131647275,139,24395,0.33517856867305973,0.3370076946214903
2013,Baden-Wuerttemberg,Direct migration background,Never,0.21096282219450077,87,24395,0.21017290437261565,0.2117527400163859
2013,Baden-Wuerttemberg,Indirect migration background,Often,0.2555905724373595,47,24395,0.2539642364820585,0.2572169083926605
2013,Baden-Wuerttemberg,Indirect migration background,Sometimes,0.38222679142471183,72,24395,0.38041500494969116,0.3840385778997325
