year,migback,sampreg,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,Direct migration background,East,Improbable,0.5454545454545454,28961,0.5397197591852334,0.5511893317238574
2002,Direct migration background,East,Definitely not,0.36363636363636365,28961,0.3580960337438654,0.3691766935288619
2002,Direct migration background,East,"Yes, definitely",0.09090909090909091,28961,0.08759811051275868,0.09422007130542315
2002,Indirect migration background,West,Definitely not,0.3881019830028329,28961,0.38248941329046954,0.39371455271519623
2002,Indirect migration background,West,Improbable,0.31728045325779036,28961,0.3119201159184895,0.3226407905970912
2002,Indirect migration background,West,"Yes, probably",0.1501416430594901,28961,0.1460275590918128,0.1542557270271674
2002,Indirect migration background,West,"Yes, definitely",0.14447592067988668,28961,0.1404267773624053,0.14852506399736806
2004,No migration background,West,Definitely not,0.375,26790,0.3692027055775663,0.3807972944224337
2004,No migration background,West,Improbable,0.375,26790,0.3692027055775663,0.3807972944224337
2004,No migration background,West,"Yes, probably",0.25,26790,0.24481474223434316,0.25518525776565687
2004,Direct migration background,West,Definitely not,0.57223113964687,26790,0.5663065259035347,0.5781557533902053
2004,Direct migration background,West,Improbable,0.23274478330658105,26790,0.2276844442432199,0.2378051223699422
2004,Direct migration background,West,"Yes, probably",0.10914927768860354,26790,0.1054152063068747,0.11288334907033237
2004,Direct migration background,West,"Yes, definitely",0.08587479935794542,26790,0.08251969971250023,0.08922989900339062
2004,Direct migration background,East,Improbable,0.36363636363636365,26790,0.3578759184947927,0.36939680877793457
2004,Direct migration background,East,Definitely not,0.2727272727272727,26790,0.2673941368315692,0.2780604086229762
2004,Direct migration background,East,"Yes, definitely",0.18181818181818182,26790,0.17719955065066792,0.18643681298569573
2004,Direct migration background,East,"Yes, probably",0.18181818181818182,26790,0.17719955065066792,0.18643681298569573
2004,Indirect migration background,West,Definitely not,0.3746031746031746,26790,0.3688071091991593,0.3803992400071899
2004,Indirect migration background,West,Improbable,0.3396825396825397,26790,0.3340112384300015,0.34535384093507787
2004,Indirect migration background,West,"Yes, probably",0.2,26790,0.1952100640530887,0.20478993594691133
2004,Indirect migration background,West,"Yes, definitely",0.08571428571428572,26790,0.0823620288655578,0.08906654256301363
2004,Indirect migration background,East,"Yes, definitely",1.0,26790,1.0,1.0
2006,No migration background,West,Improbable,0.5555555555555556,27321,0.5496633177794102,0.5614477933317009
2006,No migration background,West,Definitely not,0.2222222222222222,27321,0.21729242240808735,0.22715202203635707
2006,No migration background,West,"Yes, definitely",0.1111111111111111,27321,0.10738453273353017,0.11483768948869204
2006,No migration background,West,"Yes, probably",0.1111111111111111,27321,0.10738453273353017,0.11483768948869204
2006,Direct migration background,West,Definitely not,0.5805277525022748,27321,0.5746762029735589,0.5863793020309908
2006,Direct migration background,West,Improbable,0.2484076433121019,27321,0.2432839700078168,0.25353131661638706
2006,Direct migration background,West,"Yes, probably",0.09281164695177434,27321,0.08937086027164055,0.09625243363190812
2006,Direct migration background,West,"Yes, definitely",0.07825295723384895,27321,0.07506829020523084,0.08143762426246706
2006,Direct migration background,East,Improbable,0.3,27321,0.294566027664586,0.305433972335414
2006,Direct migration background,East,Definitely not,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Direct migration background,East,"Yes, definitely",0.25,27321,0.24486537877474632,0.25513462122525365
2006,Direct migration background,East,"Yes, probably",0.2,27321,0.19525684008546085,0.20474315991453917
2006,Indirect migration background,West,Definitely not,0.43130990415335463,27321,0.4254371702447852,0.43718263806192403
2006,Indirect migration background,West,Improbable,0.28434504792332266,27321,0.2789959265701945,0.2896941692764508
2006,Indirect migration background,West,"Yes, probably",0.18210862619808307,27321,0.17753225916232798,0.18668499323383816
2006,Indirect migration background,West,"Yes, definitely",0.10223642172523961,27321,0.0986439646529794,0.10582887879749983
2006,Indirect migration background,East,"Yes, probably",0.5,27321,0.49407105010682606,0.5059289498931739
2006,Indirect migration background,East,Definitely not,0.5,27321,0.49407105010682606,0.5059289498931739
2008,No migration background,West,Definitely not,0.8333333333333334,23673,0.8285858530025901,0.8380808136640766
2008,No migration background,West,"Yes, definitely",0.16666666666666666,23673,0.16191918633592345,0.17141414699740987
2008,Direct migration background,West,Definitely not,0.6009501187648456,23673,0.594711876627015,0.6071883609026762
2008,Direct migration background,West,Improbable,0.23159144893111638,23673,0.22621758362483316,0.2369653142373996
2008,Direct migration background,West,"Yes, probably",0.10570071258907364,23673,0.10178410715418781,0.10961731802395946
2008,Direct migration background,West,"Yes, definitely",0.06175771971496437,23673,0.05869129329375247,0.06482414613617626
2008,Direct migration background,East,Definitely not,0.4666666666666667,23673,0.4603114234354833,0.47302190989785003
2008,Direct migration background,East,Improbable,0.26666666666666666,23673,0.2610333456352468,0.2722999876980865
2008,Direct migration background,East,"Yes, probably",0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Direct migration background,East,"Yes, definitely",0.13333333333333333,23673,0.1290029650099294,0.13766370165673728
2008,Indirect migration background,West,Definitely not,0.3940677966101695,23673,0.38784297496656217,0.4002926182537768
2008,Indirect migration background,West,Improbable,0.3432203389830508,23673,0.33717214407994733,0.3492685338861543
2008,Indirect migration background,West,"Yes, probably",0.18220338983050846,23673,0.17728604910761014,0.18712073055340678
2008,Indirect migration background,West,"Yes, definitely",0.08050847457627118,23673,0.07704251026318659,0.08397443888935577
2008,Indirect migration background,East,Improbable,0.6666666666666666,23673,0.6606615262698674,0.6726718070634659
2008,Indirect migration background,East,Definitely not,0.3333333333333333,23673,0.3273281929365341,0.33933847373013254
2010,No migration background,West,Definitely not,0.75,35837,0.7455167714008405,0.7544832285991595
2010,No migration background,West,"Yes, probably",0.25,35837,0.24551677140084047,0.2544832285991595
2010,Direct migration background,West,Definitely not,0.578125,35837,0.5730117971991758,0.5832382028008242
2010,Direct migration background,West,Improbable,0.275,35837,0.27037698185291953,0.2796230181470805
2010,Direct migration background,West,"Yes, probably",0.109375,35837,0.1061435553471234,0.1126064446528766
2010,Direct migration background,West,"Yes, definitely",0.0375,35837,0.035532991435091865,0.03946700856490813
2010,Direct migration background,East,Improbable,0.5555555555555556,35837,0.5504108237920635,0.5607002873190476
2010,Direct migration background,East,Definitely not,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Direct migration background,East,"Yes, definitely",0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Indirect migration background,West,Definitely not,0.3850267379679144,35837,0.37998867246333656,0.3900648034724923
2010,Indirect migration background,West,Improbable,0.35294117647058826,35837,0.3479933632761438,0.35788898966503274
2010,Indirect migration background,West,"Yes, probably",0.16042780748663102,35837,0.1566280218650744,0.16422759310818763
2010,Indirect migration background,West,"Yes, definitely",0.10160427807486631,35837,0.0984761820035723,0.10473237414616032
2010,Indirect migration background,East,"Yes, probably",1.0,35837,1.0,1.0
2012,No migration background,West,Definitely not,0.75,40229,0.7457685707013036,0.7542314292986964
2012,No migration background,West,"Yes, definitely",0.16666666666666666,40229,0.16302483217677663,0.17030850115655669
2012,No migration background,West,Improbable,0.08333333333333333,40229,0.0806324765899158,0.08603419007675085
2012,Direct migration background,West,Definitely not,0.5020275750202757,40229,0.4971415815046823,0.5069135685358692
2012,Direct migration background,West,Improbable,0.2360097323600973,40229,0.2318602366295312,0.24015922809066342
2012,Direct migration background,West,"Yes, probably",0.1354420113544201,40229,0.13209805797404475,0.13878596473479546
2012,Direct migration background,West,"Yes, definitely",0.12652068126520682,40229,0.12327210155856778,0.12976926097184588
2012,Direct migration background,East,Definitely not,0.35294117647058826,40229,0.348271255842545,0.35761109709863154
2012,Direct migration background,East,"Yes, probably",0.23529411764705882,40229,0.2311489776469454,0.23943925764717225
2012,Direct migration background,East,Improbable,0.21568627450980393,40229,0.21166704677191012,0.21970550224769775
2012,Direct migration background,East,"Yes, definitely",0.19607843137254902,40229,0.19219864150016003,0.199958221244938
2012,Indirect migration background,West,Definitely not,0.3229571984435798,40229,0.31838771613974187,0.3275266807474177
2012,Indirect migration background,West,Improbable,0.30739299610894943,40229,0.3028840309837273,0.3119019612341716
2012,Indirect migration background,West,"Yes, probably",0.21011673151750973,40229,0.20613567605250702,0.21409778698251244
2012,Indirect migration background,West,"Yes, definitely",0.15953307392996108,40229,0.15595481195475538,0.16311133590516677
2012,Indirect migration background,East,"Yes, probably",0.5,40229,0.49511396631068155,0.5048860336893184
2012,Indirect migration background,East,Improbable,0.5,40229,0.49511396631068155,0.5048860336893184
2013,No migration background,West,Definitely not,1.0,44486,1.0,1.0
2013,Direct migration background,West,Definitely not,0.32871794871794874,44486,0.3243527037610968,0.33308319367480066
2013,Direct migration background,West,"Yes, probably",0.24,44486,0.23603122197283496,0.24396877802716502
2013,Direct migration background,West,"Yes, definitely",0.22615384615384615,44486,0.22226631666972171,0.23004137563797059
2013,Direct migration background,West,Improbable,0.20512820512820512,44486,0.20137583538011616,0.20888057487629408
2013,Direct migration background,East,"Yes, probably",0.32298136645962733,44486,0.3186359296653639,0.32732680325389074
2013,Direct migration background,East,"Yes, definitely",0.2857142857142857,44486,0.2815162478384533,0.2899123235901181
2013,Direct migration background,East,Definitely not,0.22981366459627328,44486,0.22590408354436148,0.23372324564818509
2013,Direct migration background,East,Improbable,0.16149068322981366,44486,0.1580711086908866,0.16491025776874071
2013,Indirect migration background,West,Definitely not,0.276536312849162,44486,0.27237980269982837,0.2806928229984957
2013,Indirect migration background,West,"Yes, definitely",0.276536312849162,44486,0.27237980269982837,0.2806928229984957
2013,Indirect migration background,West,Improbable,0.23184357541899442,44486,0.22792194412918046,0.23576520670880838
2013,Indirect migration background,West,"Yes, probably",0.21508379888268156,44486,0.21126558819902871,0.2189020095663344
2013,Indirect migration background,East,"Yes, definitely",0.6666666666666666,44486,0.6622860209041759,0.6710473124291574
2013,Indirect migration background,East,Improbable,0.3333333333333333,44486,0.3289526875708426,0.337713979095824
2014,No migration background,West,Definitely not,0.6666666666666666,38694,0.6619695861938152,0.6713637471395181
2014,No migration background,West,"Yes, probably",0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,No migration background,West,Improbable,0.08333333333333333,38694,0.0805794257989557,0.08608724086771095
2014,No migration background,West,"Yes, definitely",0.08333333333333333,38694,0.0805794257989557,0.08608724086771095
2014,Direct migration background,West,Definitely not,0.40578512396694216,38694,0.40089236210362655,0.41067788583025777
2014,Direct migration background,West,Improbable,0.22479338842975208,38694,0.22063394943908757,0.2289528274204166
2014,Direct migration background,West,"Yes, probably",0.19008264462809918,38694,0.18617310298690923,0.19399218626928913
2014,Direct migration background,West,"Yes, definitely",0.1793388429752066,38694,0.17551629118194437,0.18316139476846885
2014,Direct migration background,East,Definitely not,0.3475609756097561,38694,0.3428161557769868,0.3523057954425253
2014,Direct migration background,East,"Yes, definitely",0.25609756097560976,38694,0.2517485052725045,0.26044661667871505
2014,Direct migration background,East,Improbable,0.2073170731707317,38694,0.2032778156308901,0.2113563307105733
2014,Direct migration background,East,"Yes, probably",0.18902439024390244,38694,0.1851232004708112,0.19292558001699367
2014,Indirect migration background,West,Definitely not,0.32096069868995636,38694,0.3163090421399561,0.32561235523995663
2014,Indirect migration background,West,"Yes, definitely",0.24017467248908297,38694,0.2359181518431664,0.24443119313499956
2014,Indirect migration background,West,Improbable,0.2292576419213974,38694,0.22506921654755185,0.23344606729524292
2014,Indirect migration background,West,"Yes, probably",0.2096069868995633,38694,0.20555135358858687,0.21366262021053975
2014,Indirect migration background,East,"Yes, probably",0.5,38694,0.4950179938188018,0.5049820061811982
2014,Indirect migration background,East,Definitely not,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Indirect migration background,East,Improbable,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Indirect migration background,East,"Yes, definitely",0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2016,No migration background,West,Definitely not,0.7692307692307693,41132,0.7651589974063424,0.7733025410551961
2016,No migration background,West,"Yes, probably",0.15384615384615385,41132,0.15035929677335258,0.15733301091895513
2016,No migration background,West,Improbable,0.07692307692307693,41132,0.0743478623075393,0.07949829153861455
2016,Direct migration background,West,Definitely not,0.3914590747330961,41132,0.3867422011632202,0.396175948302972
2016,Direct migration background,West,Improbable,0.2376433372874654,41132,0.23352986970333814,0.24175680487159265
2016,Direct migration background,West,"Yes, probably",0.19731119019375248,41132,0.19346513404517654,0.20115724634232843
2016,Direct migration background,West,"Yes, definitely",0.17358639778568605,41132,0.16992604679687676,0.17724674877449534
2016,Direct migration background,East,Definitely not,0.37948717948717947,41132,0.3747975331588038,0.3841768258155551
2016,Direct migration background,East,Improbable,0.2358974358974359,41132,0.23179441625122577,0.24000045554364602
2016,Direct migration background,East,"Yes, definitely",0.2,41132,0.19613431778609555,0.20386568221390447
2016,Direct migration background,East,"Yes, probably",0.18461538461538463,41132,0.18086581553746559,0.18836495369330367
2016,Indirect migration background,West,Definitely not,0.2955223880597015,41132,0.2911128311747608,0.2999319449446422
2016,Indirect migration background,West,Improbable,0.2507462686567164,41132,0.24655738928038645,0.25493514803304634
2016,Indirect migration background,West,"Yes, definitely",0.22686567164179106,41132,0.22281825391995852,0.2309130893636236
2016,Indirect migration background,West,"Yes, probably",0.22686567164179106,41132,0.22281825391995852,0.2309130893636236
2016,Indirect migration background,East,"Yes, definitely",0.625,41132,0.620321336613693,0.629678663386307
2016,Indirect migration background,East,Improbable,0.25,41132,0.24581527624975136,0.25418472375024864
2016,Indirect migration background,East,"Yes, probably",0.125,41132,0.12180386444200102,0.128196135557999
2018,No migration background,West,Definitely not,0.75,43121,0.7459129279347148,0.7540870720652852
2018,No migration background,West,Improbable,0.125,43121,0.12187844714834846,0.12812155285165153
2018,No migration background,West,"Yes, probably",0.125,43121,0.12187844714834846,0.12812155285165153
2018,Direct migration background,West,Definitely not,0.38676607642124883,43121,0.3821693470830615,0.39136280575943616
2018,Direct migration background,West,Improbable,0.2222739981360671,43121,0.21834963398609158,0.22619836228604262
2018,Direct migration background,West,"Yes, probably",0.20363466915191053,43121,0.19983370571762793,0.20743563258619313
2018,Direct migration background,West,"Yes, definitely",0.18732525629077354,43121,0.1836425404604191,0.19100797212112797
2018,Direct migration background,East,Definitely not,0.3088235294117647,43121,0.30446277807020244,0.313184280753327
2018,Direct migration background,East,"Yes, definitely",0.27941176470588236,43121,0.2751765289818536,0.28364700042991114
2018,Direct migration background,East,"Yes, probably",0.20588235294117646,43121,0.202065867197008,0.20969883868534492
2018,Direct migration background,East,Improbable,0.20588235294117646,43121,0.202065867197008,0.20969883868534492
2018,Indirect migration background,West,Definitely not,0.3230240549828179,43121,0.31861022388342286,0.3274378860822129
2018,Indirect migration background,West,"Yes, definitely",0.2920962199312715,43121,0.2878041998673252,0.2963882399952178
2018,Indirect migration background,West,"Yes, probably",0.22336769759450173,43121,0.21943645750137242,0.22729893768763104
2018,Indirect migration background,West,Improbable,0.16151202749140894,43121,0.1580385658066828,0.1649854891761351
2018,Indirect migration background,East,"Yes, definitely",0.5,43121,0.4952806556858203,0.5047193443141798
2018,Indirect migration background,East,Definitely not,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Indirect migration background,East,Improbable,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2021,Direct migration background,West,"Yes, definitely",0.8957293399889074,27598,0.8921236637541271,0.8993350162236876
2021,Direct migration background,West,"Yes, probably",0.09095951192457016,27598,0.08756690971744559,0.09435211413169474
2021,Direct migration background,West,Definitely not,0.010537992235163616,27598,0.009333245480779372,0.01174273898954786
2021,Direct migration background,West,Improbable,0.0027731558513588465,27598,0.002152713571036686,0.003393598131681007
2021,Direct migration background,East,"Yes, definitely",0.9137254901960784,27598,0.9104129101102552,0.9170380702819017
2021,Direct migration background,East,"Yes, probably",0.07450980392156863,27598,0.07141160079605244,0.07760800704708481
2021,Direct migration background,East,Definitely not,0.011764705882352941,27598,0.010492556874621322,0.01303685489008456
