year,age_gr,sex,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,18-29 y.,male,"Yes, probably",0.20304568527918782,28961,0.19841267898461337,0.20767869157376226
2002,18-29 y.,male,"Yes, definitely",0.20304568527918782,28961,0.19841267898461337,0.20767869157376226
2002,18-29 y.,female,Definitely not,0.3348623853211009,28961,0.3294269011904933,0.34029786945170853
2002,18-29 y.,female,Improbable,0.26605504587155965,28961,0.2609656434858582,0.2711444482572611
2002,18-29 y.,female,"Yes, definitely",0.2018348623853211,28961,0.19721218310475708,0.20645754166588515
2002,18-29 y.,female,"Yes, probably",0.19724770642201836,28961,0.19266474656630148,0.20183066627773524
2002,30-45 y.,male,Definitely not,0.42729970326409494,28961,0.4216022693784709,0.432997137149719
2002,30-45 y.,male,Improbable,0.27596439169139464,28961,0.27081618729517887,0.2811125960876104
2002,30-45 y.,male,"Yes, definitely",0.14836795252225518,28961,0.1442739760336945,0.15246192901081587
2002,30-45 y.,male,"Yes, probably",0.14836795252225518,28961,0.1442739760336945,0.15246192901081587
2002,30-45 y.,female,Definitely not,0.45294117647058824,28961,0.44720810692539986,0.4586742460157766
2002,30-45 y.,female,Improbable,0.2735294117647059,28961,0.2683953589925061,0.2786634645369057
2002,30-45 y.,female,"Yes, probably",0.15588235294117647,28961,0.15170453740419892,0.16006016847815402
2002,30-45 y.,female,"Yes, definitely",0.11764705882352941,28961,0.11393631476691578,0.12135780288014304
2002,46-65 y.,male,Definitely not,0.6549520766773163,28961,0.6494769551256669,0.6604271982289656
2002,46-65 y.,male,Improbable,0.2268370607028754,28961,0.22201378803143768,0.23166033337431313
2002,46-65 y.,male,"Yes, probably",0.07667731629392971,28961,0.07361281718623282,0.0797418154016266
2002,46-65 y.,male,"Yes, definitely",0.04153354632587859,28961,0.03923561386271181,0.04383147878904538
2002,46-65 y.,female,Definitely not,0.6447368421052632,28961,0.6392247606806303,0.650248923529896
2002,46-65 y.,female,Improbable,0.2565789473684211,28961,0.2515488402708221,0.26160905446602006
2002,46-65 y.,female,"Yes, probably",0.06578947368421052,28961,0.06293418595588056,0.06864476141254049
2002,46-65 y.,female,"Yes, definitely",0.03289473684210526,28961,0.03084050538160643,0.03494896830260409
2002,66 and older,male,Definitely not,0.7662337662337663,28961,0.7613593700203227,0.7711081624472098
2002,66 and older,male,Improbable,0.18181818181818182,28961,0.17737603547516098,0.18626032816120267
2002,66 and older,male,"Yes, definitely",0.05194805194805195,28961,0.04939211582975881,0.05450398806634509
2002,66 and older,female,Definitely not,0.7272727272727273,28961,0.7221433784988817,0.7324020760465729
2002,66 and older,female,Improbable,0.16363636363636364,28961,0.1593756065437581,0.16789712072896917
2002,66 and older,female,"Yes, definitely",0.07272727272727272,28961,0.06973637413205498,0.07571817132249047
2002,66 and older,female,"Yes, probably",0.03636363636363636,28961,0.034207682128872534,0.03851959059840019
2004,18-29 y.,male,Definitely not,0.3103448275862069,26790,0.30480485049043265,0.31588480468198116
2004,18-29 y.,male,Improbable,0.30344827586206896,26790,0.2979428776504296,0.30895367407370833
2004,18-29 y.,male,"Yes, probably",0.22758620689655173,26790,0.2225654673397973,0.23260694645330618
2004,18-29 y.,male,"Yes, definitely",0.15862068965517243,26790,0.15424601715954236,0.1629953621508025
2004,18-29 y.,female,Improbable,0.33116883116883117,26790,0.3255330685240736,0.33680459381358874
2004,18-29 y.,female,Definitely not,0.2922077922077922,26790,0.2867619067888487,0.29765367762673567
2004,18-29 y.,female,"Yes, probably",0.22077922077922077,26790,0.21581239329942892,0.22574604825901262
2004,18-29 y.,female,"Yes, definitely",0.15584415584415584,26790,0.15150079121058782,0.16018752047772386
2004,30-45 y.,male,Definitely not,0.436241610738255,26790,0.4303030696250037,0.44218015185150633
2004,30-45 y.,male,Improbable,0.28523489932885904,26790,0.27982794482776246,0.2906418538299556
2004,30-45 y.,male,"Yes, probably",0.1644295302013423,26790,0.15999087751337837,0.16886818288930622
2004,30-45 y.,male,"Yes, definitely",0.11409395973154363,26790,0.11028685457720819,0.11790106488587906
2004,30-45 y.,female,Definitely not,0.46381578947368424,26790,0.45784406874496,0.4697875102024085
2004,30-45 y.,female,Improbable,0.27960526315789475,26790,0.27423089205689816,0.28497963425889133
2004,30-45 y.,female,"Yes, probably",0.15460526315789475,26790,0.1502760235653926,0.1589345027503969
2004,30-45 y.,female,"Yes, definitely",0.10197368421052631,26790,0.09834993360126394,0.10559743481978869
2004,46-65 y.,male,Definitely not,0.6641221374045801,26790,0.6584664632065523,0.669777811602608
2004,46-65 y.,male,Improbable,0.2480916030534351,26790,0.24291960664486373,0.2532635994620065
2004,46-65 y.,male,"Yes, probably",0.04580152671755725,26790,0.04329813361915248,0.04830491981596202
2004,46-65 y.,male,"Yes, definitely",0.04198473282442748,26790,0.039583127561886526,0.04438633808696844
2004,46-65 y.,female,Definitely not,0.6895306859205776,26790,0.6839900979504591,0.6950712738906962
2004,46-65 y.,female,Improbable,0.18772563176895307,26790,0.18304954160755138,0.19240172193035476
2004,46-65 y.,female,"Yes, probably",0.07942238267148015,26790,0.07618442344162354,0.08266034190133675
2004,46-65 y.,female,"Yes, definitely",0.04332129963898917,26790,0.04088346914334554,0.04575913013463279
2004,66 and older,male,Definitely not,0.7875,26790,0.7826013719725874,0.7923986280274126
2004,66 and older,male,Improbable,0.15,26790,0.14572412690722852,0.15427587309277146
2004,66 and older,male,"Yes, probably",0.0375,26790,0.03522497738834564,0.03977502261165436
2004,66 and older,male,"Yes, definitely",0.025,26790,0.023130428724942642,0.02686957127505736
2004,66 and older,female,Definitely not,0.7868852459016393,26790,0.7819814523932922,0.7917890394099865
2004,66 and older,female,Improbable,0.16393442622950818,26790,0.15950114821016842,0.16836770424884795
2004,66 and older,female,"Yes, probably",0.04918032786885246,26790,0.046590836285989416,0.0517698194517155
2006,18-29 y.,male,Definitely not,0.3779527559055118,27321,0.37220314813110805,0.38370236367991556
2006,18-29 y.,male,Improbable,0.25984251968503935,27321,0.25464226095817294,0.26504277841190577
2006,18-29 y.,male,"Yes, definitely",0.1889763779527559,27321,0.18433413048538932,0.19361862542012248
2006,18-29 y.,male,"Yes, probably",0.1732283464566929,27321,0.1687407887668551,0.1777159041465307
2006,18-29 y.,female,Definitely not,0.35877862595419846,27321,0.35309107825347585,0.36446617365492107
2006,18-29 y.,female,Improbable,0.2366412213740458,27321,0.23160137466805822,0.2416810680800334
2006,18-29 y.,female,"Yes, probably",0.22900763358778625,27321,0.22402501327364535,0.23399025390192715
2006,18-29 y.,female,"Yes, definitely",0.17557251908396945,27321,0.17106110931315868,0.18008392885478022
2006,30-45 y.,male,Definitely not,0.46875,27321,0.4628326414178018,0.4746673585821982
2006,30-45 y.,male,Improbable,0.296875,27321,0.2914573510666147,0.3022926489333853
2006,30-45 y.,male,"Yes, probably",0.1484375,27321,0.14422162373927777,0.15265337626072223
2006,30-45 y.,male,"Yes, definitely",0.0859375,27321,0.08261406583959263,0.08926093416040737
2006,30-45 y.,female,Definitely not,0.44660194174757284,27321,0.4407068998690526,0.4524969836260931
2006,30-45 y.,female,Improbable,0.2977346278317152,27321,0.292312458492273,0.30315679717115745
2006,30-45 y.,female,"Yes, probably",0.15857605177993528,27321,0.15424459475069763,0.16290750880917293
2006,30-45 y.,female,"Yes, definitely",0.0970873786407767,27321,0.09357653065759113,0.10059822662396227
2006,46-65 y.,male,Definitely not,0.6396396396396397,27321,0.6339466031564848,0.6453326761227945
2006,46-65 y.,male,Improbable,0.2702702702702703,27321,0.26500418443436347,0.2755363561061771
2006,46-65 y.,male,"Yes, definitely",0.05405405405405406,27321,0.051372694391923185,0.05673541371618493
2006,46-65 y.,male,"Yes, probably",0.036036036036036036,27321,0.03382596271794722,0.038246109354124855
2006,46-65 y.,female,Definitely not,0.6790123456790124,27321,0.6734764133133186,0.6845482780447061
2006,46-65 y.,female,Improbable,0.21810699588477367,27321,0.21321015223906958,0.22300383953047775
2006,46-65 y.,female,"Yes, probably",0.05761316872427984,27321,0.054850153606733974,0.0603761838418257
2006,46-65 y.,female,"Yes, definitely",0.04526748971193416,27321,0.04280234830191146,0.04773263112195686
2006,66 and older,male,Definitely not,0.8131868131868132,27321,0.8085650604832295,0.8178085658903969
2006,66 and older,male,Improbable,0.14285714285714285,27321,0.1387077423003414,0.14700654341394429
2006,66 and older,male,"Yes, definitely",0.02197802197802198,27321,0.020239515214774406,0.023716528741269553
2006,66 and older,male,"Yes, probably",0.02197802197802198,27321,0.020239515214774406,0.023716528741269553
2006,66 and older,female,Definitely not,0.734375,27321,0.7291377754937295,0.7396122245062705
2006,66 and older,female,Improbable,0.234375,27321,0.22935190408195855,0.23939809591804145
2006,66 and older,female,"Yes, probably",0.03125,27321,0.02918681275473633,0.03331318724526367
2008,18-29 y.,male,Definitely not,0.33707865168539325,23673,0.3310568555469834,0.3431004478238031
2008,18-29 y.,male,Improbable,0.2696629213483146,23673,0.2640096254833188,0.2753162172133104
2008,18-29 y.,male,"Yes, probably",0.20224719101123595,23673,0.19713031560077038,0.20736406642170152
2008,18-29 y.,male,"Yes, definitely",0.19101123595505617,23673,0.18600363026125843,0.19601884164885391
2008,18-29 y.,female,Definitely not,0.34782608695652173,23673,0.3417588325004068,0.3538933414126367
2008,18-29 y.,female,Improbable,0.29347826086956524,23673,0.28767756420725343,0.29927895753187705
2008,18-29 y.,female,"Yes, probably",0.2391304347826087,23673,0.23369665597841965,0.24456421358679775
2008,18-29 y.,female,"Yes, definitely",0.11956521739130435,23673,0.11543207424325173,0.12369836053935697
2008,30-45 y.,male,Definitely not,0.4627659574468085,23673,0.45641422953142197,0.469117685362195
2008,30-45 y.,male,Improbable,0.35106382978723405,23673,0.344983551510199,0.3571441080642691
2008,30-45 y.,male,"Yes, probably",0.12234042553191489,23673,0.11816618507312088,0.1265146659907089
2008,30-45 y.,male,"Yes, definitely",0.06382978723404255,23673,0.06071578779518121,0.06694378667290388
2008,30-45 y.,female,Definitely not,0.4605263157894737,23673,0.454176782849493,0.46687584872945437
2008,30-45 y.,female,Improbable,0.29385964912280704,23673,0.2880567514191926,0.29966254682642146
2008,30-45 y.,female,"Yes, probably",0.17543859649122806,23673,0.17059348811800196,0.18028370486445416
2008,30-45 y.,female,"Yes, definitely",0.07017543859649122,23673,0.0669214015191152,0.07342947567386725
2008,46-65 y.,male,Definitely not,0.6857142857142857,23673,0.6798005305353139,0.6916280408932576
2008,46-65 y.,male,Improbable,0.2,23673,0.19490446940413522,0.2050955305958648
2008,46-65 y.,male,"Yes, probably",0.06857142857142857,23673,0.06535202220276055,0.0717908349400966
2008,46-65 y.,male,"Yes, definitely",0.045714285714285714,23673,0.04305359372115438,0.04837497770741705
2008,46-65 y.,female,Definitely not,0.654054054054054,23673,0.6479945041562689,0.6601136039518392
2008,46-65 y.,female,Improbable,0.23783783783783785,23673,0.23241416370163367,0.24326151197404203
2008,46-65 y.,female,"Yes, probably",0.07027027027027027,23673,0.06701420131544102,0.07352633922509953
2008,46-65 y.,female,"Yes, definitely",0.03783783783783784,23673,0.035407219808137255,0.040268455867538425
2008,66 and older,male,Definitely not,0.8125,23673,0.8075278783793823,0.8174721216206177
2008,66 and older,male,Improbable,0.1375,23673,0.13311307385246215,0.14188692614753787
2008,66 and older,male,"Yes, probably",0.025,23673,0.023011151351752916,0.026988848648247087
2008,66 and older,male,"Yes, definitely",0.025,23673,0.023011151351752916,0.026988848648247087
2008,66 and older,female,Definitely not,0.8,23673,0.7949044694041353,0.8050955305958648
2008,66 and older,female,Improbable,0.12307692307692308,23673,0.11889189393017939,0.1272619522236668
2008,66 and older,female,"Yes, probably",0.06153846153846154,23673,0.058477125678082664,0.06459979739884042
2008,66 and older,female,"Yes, definitely",0.015384615384615385,23673,0.01381675981665699,0.01695247095257378
2010,18-29 y.,male,"Yes, probably",0.3103448275862069,35837,0.30555490490985227,0.31513475026256155
2010,18-29 y.,male,Definitely not,0.29310344827586204,35837,0.2883906522500753,0.29781624430164877
2010,18-29 y.,male,Improbable,0.20689655172413793,35837,0.20270251920699525,0.2110905842412806
2010,18-29 y.,male,"Yes, definitely",0.1896551724137931,35837,0.18559628013026214,0.19371406469732405
2010,18-29 y.,female,Improbable,0.31343283582089554,35837,0.30862993068812755,0.3182357409536635
2010,18-29 y.,female,Definitely not,0.29850746268656714,35837,0.29376963379343396,0.3032452915797003
2010,18-29 y.,female,"Yes, probably",0.2537313432835821,35837,0.24922603090775944,0.2582366556594048
2010,18-29 y.,female,"Yes, definitely",0.13432835820895522,35837,0.1307977404871073,0.13785897593080315
2010,30-45 y.,male,Definitely not,0.4418604651162791,35837,0.43671879494787536,0.4470021352846828
2010,30-45 y.,male,Improbable,0.3798449612403101,35837,0.3748198744015504,0.38487004807906977
2010,30-45 y.,male,"Yes, probably",0.13178294573643412,35837,0.12828080165222233,0.1352850898206459
2010,30-45 y.,male,"Yes, definitely",0.046511627906976744,35837,0.04433126533356817,0.04869199048038532
2010,30-45 y.,female,Definitely not,0.4745762711864407,35837,0.46940618123792294,0.47974636113495844
2010,30-45 y.,female,Improbable,0.3163841807909605,35837,0.31156909887048995,0.321199262711431
2010,30-45 y.,female,"Yes, probably",0.13559322033898305,35837,0.13204861148538388,0.13913782919258222
2010,30-45 y.,female,"Yes, definitely",0.07344632768361582,35837,0.07074541476685728,0.07614724060037437
2010,46-65 y.,male,Definitely not,0.6015037593984962,35837,0.5964347682210248,0.6065727505759676
2010,46-65 y.,male,Improbable,0.2781954887218045,35837,0.27355594698869434,0.28283503045491465
2010,46-65 y.,male,"Yes, probably",0.08270676691729323,35837,0.0798549944946687,0.08555853933991776
2010,46-65 y.,male,"Yes, definitely",0.03759398496240601,35837,0.03562460917556935,0.039563360749242674
2010,46-65 y.,female,Definitely not,0.5947712418300654,35837,0.5896882974426902,0.5998541862174405
2010,46-65 y.,female,Improbable,0.32679738562091504,35837,0.3219411200157527,0.3316536512260774
2010,46-65 y.,female,"Yes, probably",0.0784313725490196,35837,0.07564782274296408,0.08121492235507513
2010,66 and older,male,Definitely not,0.7887323943661971,35837,0.7845059851732606,0.7929588035591336
2010,66 and older,male,Improbable,0.18309859154929578,35837,0.17909437485247715,0.18710280824611442
2010,66 and older,male,"Yes, probably",0.028169014084507043,35837,0.026455958549336092,0.029882069619677994
2010,66 and older,female,Definitely not,0.8113207547169812,35837,0.807269881917674,0.8153716275162883
2010,66 and older,female,Improbable,0.16981132075471697,35837,0.16592389621937767,0.17369874529005627
2010,66 and older,female,"Yes, probably",0.018867924528301886,35837,0.017459232521855914,0.020276616534747858
2012,18-29 y.,male,"Yes, probably",0.2717391304347826,40229,0.2673919663693125,0.2760862945002527
2012,18-29 y.,male,"Yes, definitely",0.2717391304347826,40229,0.2673919663693125,0.2760862945002527
2012,18-29 y.,male,Improbable,0.2391304347826087,40229,0.23496213461475288,0.24329873495046453
2012,18-29 y.,male,Definitely not,0.21739130434782608,40229,0.21336060995237519,0.22142199874327698
2012,18-29 y.,female,"Yes, probably",0.26666666666666666,40229,0.2623452958771986,0.2709880374561347
2012,18-29 y.,female,Definitely not,0.25925925925925924,40229,0.2549768644253451,0.26354165409317337
2012,18-29 y.,female,"Yes, definitely",0.24444444444444444,40229,0.24024482691224813,0.24864406197664074
2012,18-29 y.,female,Improbable,0.22962962962962963,40229,0.22551955033336174,0.23373970892589752
2012,30-45 y.,male,Definitely not,0.4161490683229814,40229,0.4113322318253669,0.42096590482059587
2012,30-45 y.,male,Improbable,0.2484472049689441,40229,0.2442245727451384,0.25266983719274977
2012,30-45 y.,male,"Yes, definitely",0.17080745341614906,40229,0.16712982745512472,0.1744850793771734
2012,30-45 y.,male,"Yes, probably",0.16459627329192547,40229,0.16097263653878685,0.1682199100450641
2012,30-45 y.,female,Definitely not,0.420479302832244,40229,0.41565545899320483,0.42530314667128316
2012,30-45 y.,female,Improbable,0.24836601307189543,40229,0.2441438428303755,0.25258818331341537
2012,30-45 y.,female,"Yes, probably",0.1786492374727669,40229,0.1749059656207216,0.18239250932481219
2012,30-45 y.,female,"Yes, definitely",0.15250544662309368,40229,0.1489922893849573,0.15601860386123007
2012,46-65 y.,male,Definitely not,0.5614973262032086,40229,0.5566483905384598,0.5663462618679573
2012,46-65 y.,male,Improbable,0.2727272727272727,40229,0.26837516748913504,0.2770793779654104
2012,46-65 y.,male,"Yes, probably",0.0855614973262032,40229,0.08282809919745784,0.08829489545494856
2012,46-65 y.,male,"Yes, definitely",0.08021390374331551,40229,0.07755957506584045,0.08286823242079057
2012,46-65 y.,female,Definitely not,0.5645933014354066,40229,0.5597482112370105,0.5694383916338028
2012,46-65 y.,female,Improbable,0.2966507177033493,40229,0.29218702098920923,0.3011144144174893
2012,46-65 y.,female,"Yes, probably",0.09090909090909091,40229,0.08809981905771605,0.09371836276046577
2012,46-65 y.,female,"Yes, definitely",0.04784688995215311,40229,0.04576111856781351,0.04993266133649271
2012,66 and older,male,Definitely not,0.8351648351648352,40229,0.8315390882497589,0.8387905820799115
2012,66 and older,male,Improbable,0.13186813186813187,40229,0.12856177878945593,0.1351744849468078
2012,66 and older,male,"Yes, probably",0.02197802197802198,40229,0.020545322635409004,0.023410721320634955
2012,66 and older,male,"Yes, definitely",0.01098901098901099,40229,0.009970264053897027,0.012007757924124953
2012,66 and older,female,Definitely not,0.8,40229,0.7960911730485453,0.8039088269514548
2012,66 and older,female,Improbable,0.18333333333333332,40229,0.1795521338925488,0.18711453277411785
2012,66 and older,female,"Yes, probably",0.016666666666666666,40229,0.015415655436778298,0.017917677896555035
2013,18-29 y.,male,"Yes, definitely",0.3939393939393939,44486,0.3893987533535243,0.39848003452526354
2013,18-29 y.,male,"Yes, probably",0.2537878787878788,44486,0.2497438803406626,0.25783187723509493
2013,18-29 y.,male,Improbable,0.1856060606060606,44486,0.18199314567648592,0.1892189755356353
2013,18-29 y.,male,Definitely not,0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,18-29 y.,female,"Yes, definitely",0.3394495412844037,44486,0.335049213740857,0.3438498688279504
2013,18-29 y.,female,"Yes, probably",0.25688073394495414,44486,0.25282060880225954,0.26094085908764875
2013,18-29 y.,female,Definitely not,0.20795107033639143,44486,0.20417968439049636,0.2117224562822865
2013,18-29 y.,female,Improbable,0.19571865443425077,44486,0.1920317277536197,0.19940558111488182
2013,30-45 y.,male,Definitely not,0.3261261261261261,44486,0.3217697386784557,0.33048251357379654
2013,30-45 y.,male,"Yes, probably",0.24324324324324326,44486,0.23925627350852516,0.24723021297796136
2013,30-45 y.,male,"Yes, definitely",0.23963963963963963,44486,0.2356729021982784,0.24360637708100086
2013,30-45 y.,male,Improbable,0.19099099099099098,44486,0.18733817737824002,0.19464380460374195
2013,30-45 y.,female,Definitely not,0.32554945054945056,44486,0.3211950544492581,0.329903846649643
2013,30-45 y.,female,"Yes, probably",0.24862637362637363,44486,0.24460989034187433,0.25264285691087296
2013,30-45 y.,female,Improbable,0.22527472527472528,44486,0.22139255581013736,0.2291568947393132
2013,30-45 y.,female,"Yes, definitely",0.20054945054945056,44486,0.19682852540246787,0.20427037569643325
2013,46-65 y.,male,Definitely not,0.3835125448028674,44486,0.3789940238382251,0.3880310657675097
2013,46-65 y.,male,"Yes, probably",0.22580645161290322,44486,0.22192103726463203,0.2296918659611744
2013,46-65 y.,male,Improbable,0.21863799283154123,44486,0.21479708970585604,0.22247889595722642
2013,46-65 y.,male,"Yes, definitely",0.17204301075268819,44486,0.16853576015454608,0.1755502613508303
2013,46-65 y.,female,Definitely not,0.4160839160839161,44486,0.41150344573917313,0.42066438642865905
2013,46-65 y.,female,"Yes, probably",0.21678321678321677,44486,0.2129541035143502,0.22061233005208333
2013,46-65 y.,female,Improbable,0.2097902097902098,44486,0.2060065837633481,0.21357383581707148
2013,46-65 y.,female,"Yes, definitely",0.15734265734265734,44486,0.1539589473209808,0.16072636736433388
2013,66 and older,male,Definitely not,0.5714285714285714,44486,0.5668298513448624,0.5760272915122804
2013,66 and older,male,"Yes, probably",0.23809523809523808,44486,0.23413729002899933,0.24205318616147684
2013,66 and older,male,Improbable,0.19047619047619047,44486,0.186827142660556,0.19412523829182493
2013,66 and older,female,Definitely not,0.7857142857142857,44486,0.781901228455902,0.7895273429726694
2013,66 and older,female,Improbable,0.14285714285714285,44486,0.13960535670117347,0.14610892901311223
2013,66 and older,female,"Yes, definitely",0.07142857142857142,44486,0.06903532161874167,0.07382182123840118
2014,18-29 y.,male,"Yes, definitely",0.3900414937759336,38694,0.38518145416081057,0.39490153339105666
2014,18-29 y.,male,"Yes, probably",0.2572614107883817,38694,0.2529058951704854,0.26161692640627804
2014,18-29 y.,male,Definitely not,0.1991701244813278,38694,0.19519073462735995,0.20314951433529563
2014,18-29 y.,male,Improbable,0.15352697095435686,38694,0.14993499714921243,0.15711894475950128
2014,18-29 y.,female,"Yes, definitely",0.36176470588235293,38694,0.3569768864475671,0.3665525253171388
2014,18-29 y.,female,Definitely not,0.24411764705882352,38694,0.23983747775045622,0.24839781636719083
2014,18-29 y.,female,"Yes, probably",0.21470588235294116,38694,0.2106144780140217,0.21879728669186063
2014,18-29 y.,female,Improbable,0.17941176470588235,38694,0.17558860570867707,0.18323492370308764
2014,30-45 y.,male,Definitely not,0.34316770186335405,38694,0.33843711838291324,0.34789828534379486
2014,30-45 y.,male,Improbable,0.2422360248447205,38694,0.23796707944156648,0.24650497024787454
