year,migback,sex,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2004,Direct migration background,male,"Yes, definitely",0.08360128617363344,26790,0.08028678307383946,0.08691578927342741
2004,Direct migration background,female,Definitely not,0.5716535433070866,26790,0.5657279239029309,0.5775791627112423
2004,Direct migration background,female,Improbable,0.22362204724409449,26790,0.2186324714852351,0.22861162300295387
2004,Direct migration background,female,"Yes, probably",0.11496062992125984,26790,0.1111409622660351,0.11878029757648458
2004,Direct migration background,female,"Yes, definitely",0.08976377952755905,26790,0.08634085489856053,0.09318670415655758
2004,Indirect migration background,male,Definitely not,0.358974358974359,26790,0.353230032301944,0.36471868564677395
2004,Indirect migration background,male,Improbable,0.3269230769230769,26790,0.3213058126842153,0.33254034116193854
2004,Indirect migration background,male,"Yes, probably",0.1987179487179487,26790,0.19393956557533307,0.20349633186056434
2004,Indirect migration background,male,"Yes, definitely",0.11538461538461539,26790,0.11155882728476321,0.11921040348446757
2004,Indirect migration background,female,Definitely not,0.3875,26790,0.38166610491693254,0.3933338950830675
2004,Indirect migration background,female,Improbable,0.35,26790,0.34428836540995633,0.3557116345900436
2004,Indirect migration background,female,"Yes, probably",0.2,26790,0.1952100640530887,0.20478993594691133
2004,Indirect migration background,female,"Yes, definitely",0.0625,26790,0.05960135278878316,0.06539864721121684
2006,No migration background,male,Improbable,0.5714285714285714,27321,0.5655604328854243,0.5772967099717184
2006,No migration background,male,Definitely not,0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,No migration background,male,"Yes, definitely",0.14285714285714285,27321,0.1387077423003414,0.14700654341394429
2006,No migration background,female,"Yes, probably",0.5,27321,0.49407105010682606,0.5059289498931739
2006,No migration background,female,Improbable,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Direct migration background,male,Definitely not,0.585820895522388,27321,0.5799799346460467,0.5916618563987294
2006,Direct migration background,male,Improbable,0.2593283582089552,27321,0.2541314428990011,0.26452527351890937
2006,Direct migration background,male,"Yes, definitely",0.08022388059701492,27321,0.07700280681093559,0.08344495438309425
2006,Direct migration background,male,"Yes, probably",0.07462686567164178,27321,0.07151074821041592,0.07774298313286765
2006,Direct migration background,female,Definitely not,0.5643224699828473,27321,0.55844278540853,0.5702021545571646
2006,Direct migration background,female,Improbable,0.24013722126929674,27321,0.2350719220892328,0.24520252044936067
2006,Direct migration background,female,"Yes, probably",0.11320754716981132,27321,0.10945041511107553,0.11696467922854711
2006,Direct migration background,female,"Yes, definitely",0.0823327615780446,27321,0.07907336856195903,0.08559215459413018
2006,Indirect migration background,male,Definitely not,0.4444444444444444,27321,0.4385522066682991,0.45033668222058976
2006,Indirect migration background,male,Improbable,0.2549019607843137,27321,0.24973421580075458,0.2600697057678728
2006,Indirect migration background,male,"Yes, probably",0.19607843137254902,27321,0.19137050645591855,0.20078635628917949
2006,Indirect migration background,male,"Yes, definitely",0.10457516339869281,27321,0.10094658408965781,0.10820374270772781
2006,Indirect migration background,female,Definitely not,0.41975308641975306,27321,0.41390099442887074,0.4256051784106354
2006,Indirect migration background,female,Improbable,0.30864197530864196,27321,0.30316441995960325,0.31411953065768067
2006,Indirect migration background,female,"Yes, probably",0.1728395061728395,27321,0.1683559338869056,0.1773230784587734
2006,Indirect migration background,female,"Yes, definitely",0.09876543209876543,27321,0.09522766547484644,0.10230319872268441
2008,No migration background,male,Definitely not,0.8,23673,0.7949044694041353,0.8050955305958648
2008,No migration background,male,"Yes, definitely",0.2,23673,0.19490446940413522,0.2050955305958648
2008,No migration background,female,Definitely not,1.0,23673,1.0,1.0
2008,Direct migration background,male,Definitely not,0.6009732360097324,23673,0.5947350545862534,0.6072114174332114
2008,Direct migration background,male,Improbable,0.24330900243309003,23673,0.2378430254956721,0.24877497937050796
2008,Direct migration background,male,"Yes, probably",0.09245742092457421,23673,0.08876735763770341,0.096147484211445
2008,Direct migration background,male,"Yes, definitely",0.06326034063260341,23673,0.060159320118893155,0.06636136114631368
2008,Direct migration background,female,Definitely not,0.5964125560538116,23673,0.5901626766920375,0.6026624354155857
2008,Direct migration background,female,Improbable,0.2219730941704036,23673,0.21667917997038294,0.22726700837042424
2008,Direct migration background,female,"Yes, probably",0.11883408071748879,23673,0.11471188342621207,0.1229562780087655
2008,Direct migration background,female,"Yes, definitely",0.06278026905829596,23673,0.05969024600047466,0.06587029211611728
2008,Indirect migration background,male,Definitely not,0.4396551724137931,23673,0.4333323177478135,0.4459780270797727
2008,Indirect migration background,male,Improbable,0.3103448275862069,23673,0.3044514037273533,0.3162382514450605
2008,Indirect migration background,male,"Yes, probably",0.14655172413793102,23673,0.1420465301999996,0.15105691807586244
2008,Indirect migration background,male,"Yes, definitely",0.10344827586206896,23673,0.09956874933536769,0.10732780238877024
2008,Indirect migration background,female,Improbable,0.3821138211382114,23673,0.3759239724041213,0.3883036698723015
2008,Indirect migration background,female,Definitely not,0.34959349593495936,23673,0.34351909390292396,0.3556678979669948
2008,Indirect migration background,female,"Yes, probably",0.21138211382113822,23673,0.20618099408374704,0.2165832335585294
2008,Indirect migration background,female,"Yes, definitely",0.056910569105691054,23673,0.053959344076345325,0.05986179413503678
2010,No migration background,male,Definitely not,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,No migration background,male,"Yes, probably",0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,No migration background,female,Definitely not,1.0,35837,1.0,1.0
2010,Direct migration background,male,Definitely not,0.5761589403973509,35837,0.5710425589669864,0.5812753218277155
2010,Direct migration background,male,Improbable,0.2781456953642384,35837,0.27350640884712224,0.28278498188135454
2010,Direct migration background,male,"Yes, probably",0.10596026490066225,35837,0.10277357226816683,0.10914695753315767
2010,Direct migration background,male,"Yes, definitely",0.039735099337748346,35837,0.03771267200048057,0.04175752667501612
2010,Direct migration background,female,Definitely not,0.5734870317002881,35837,0.5683664633315582,0.5786076000690181
2010,Direct migration background,female,Improbable,0.27953890489913547,35837,0.2748925043641577,0.28418530543411324
2010,Direct migration background,female,"Yes, probably",0.10951008645533142,35837,0.1062768921050263,0.11274328080563653
2010,Direct migration background,female,"Yes, definitely",0.037463976945244955,35837,0.03549787658495435,0.039430077305535556
2010,Indirect migration background,male,Definitely not,0.3953488372093023,35837,0.3902867114862244,0.4004109629323802
2010,Indirect migration background,male,Improbable,0.313953488372093,35837,0.3091484187500711,0.31875855799411495
2010,Indirect migration background,male,"Yes, probably",0.1744186046511628,35837,0.17048974422502414,0.17834746507730145
2010,Indirect migration background,male,"Yes, definitely",0.11627906976744186,35837,0.11296013594512201,0.1195980035897617
2010,Indirect migration background,female,Improbable,0.38235294117647056,35837,0.37732149704746837,0.38738438530547276
2010,Indirect migration background,female,Definitely not,0.37254901960784315,35837,0.3675432384235324,0.37755480079215387
2010,Indirect migration background,female,"Yes, probably",0.1568627450980392,35837,0.15309744762184196,0.16062804257423646
2010,Indirect migration background,female,"Yes, definitely",0.08823529411764706,35837,0.08529863995002109,0.09117194828527304
2012,No migration background,male,Definitely not,0.625,40229,0.6202691182230653,0.6297308817769347
2012,No migration background,male,"Yes, definitely",0.25,40229,0.24576857070130365,0.25423142929869635
2012,No migration background,male,Improbable,0.125,40229,0.121768192490145,0.128231807509855
2012,No migration background,female,Definitely not,1.0,40229,1.0,1.0
2012,Direct migration background,male,Definitely not,0.5229681978798587,40229,0.5180873220509384,0.527849073708779
2012,Direct migration background,male,Improbable,0.22791519434628976,40229,0.2238159331150646,0.23201445557751493
2012,Direct migration background,male,"Yes, definitely",0.1254416961130742,40229,0.12220500097523615,0.12867839125091227
2012,Direct migration background,male,"Yes, probably",0.12367491166077739,40229,0.12045784633452149,0.12689197698703328
2012,Direct migration background,female,Definitely not,0.47493036211699163,40229,0.47005047390726107,0.4798102503267222
2012,Direct migration background,female,Improbable,0.24094707520891365,40229,0.23676796993644833,0.24512618048137896
2012,Direct migration background,female,"Yes, probably",0.15181058495821728,40229,0.14830400372790825,0.1553171661885263
2012,Direct migration background,female,"Yes, definitely",0.13231197771587744,40229,0.12900091174015565,0.13562304369159922
2012,Indirect migration background,male,Improbable,0.2966101694915254,40229,0.29214664919602024,0.3010736897870306
2012,Indirect migration background,male,Definitely not,0.288135593220339,40229,0.2837098771653402,0.2925613092753378
2012,Indirect migration background,male,"Yes, probably",0.22033898305084745,40229,0.21628870318458168,0.22438926291711322
2012,Indirect migration background,male,"Yes, definitely",0.19491525423728814,40229,0.19104419188989216,0.19878631658468413
2012,Indirect migration background,female,Definitely not,0.3475177304964539,40229,0.34286444934075433,0.3521710116521535
2012,Indirect migration background,female,Improbable,0.3191489361702128,40229,0.31459371767085975,0.3237041546695658
2012,Indirect migration background,female,"Yes, probably",0.20567375886524822,40229,0.20172395663761608,0.20962356109288036
2012,Indirect migration background,female,"Yes, definitely",0.1276595744680851,40229,0.12439853429919197,0.13092061463697824
2013,No migration background,female,Definitely not,1.0,44486,1.0,1.0
2013,Direct migration background,male,Definitely not,0.32264957264957267,44486,0.31830530429909193,0.3269938410000534
2013,Direct migration background,male,"Yes, definitely",0.24465811965811965,44486,0.24066331091297877,0.24865292840326053
2013,Direct migration background,male,"Yes, probably",0.23931623931623933,44486,0.23535133647207346,0.2432811421604052
2013,Direct migration background,male,Improbable,0.19337606837606838,44486,0.18970593956421733,0.19704619718791944
2013,Direct migration background,female,Definitely not,0.32,44486,0.31566515235508075,0.32433484764491927
2013,Direct migration background,female,"Yes, probably",0.2519148936170213,44486,0.2478807921357871,0.25594899509825547
2013,Direct migration background,female,"Yes, definitely",0.2195744680851064,44486,0.2157276553351655,0.22342128083504728
2013,Direct migration background,female,Improbable,0.20851063829787234,44486,0.20473551585249886,0.21228576074324582
2013,Indirect migration background,male,"Yes, definitely",0.30601092896174864,44486,0.3017285097683051,0.31029334815519216
2013,Indirect migration background,male,"Yes, probably",0.25136612021857924,44486,0.24733493732614684,0.25539730311101166
2013,Indirect migration background,male,Definitely not,0.22950819672131148,44486,0.2256004401290738,0.23341595331354917
2013,Indirect migration background,male,Improbable,0.21311475409836064,44486,0.20930929680513996,0.21692021139158132
2013,Indirect migration background,female,Definitely not,0.3202247191011236,44486,0.3158890662336576,0.3245603719685896
2013,Indirect migration background,female,"Yes, definitely",0.25280898876404495,44486,0.24877015044847986,0.25684782707961007
2013,Indirect migration background,female,Improbable,0.25280898876404495,44486,0.24877015044847986,0.25684782707961007
2013,Indirect migration background,female,"Yes, probably",0.17415730337078653,44486,0.1706330761234872,0.17768153061808586
2014,No migration background,male,Definitely not,0.5,38694,0.4950179938188018,0.5049820061811982
2014,No migration background,male,"Yes, probably",0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,No migration background,male,Improbable,0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,No migration background,female,Definitely not,0.8333333333333334,38694,0.8296199651715056,0.8370467014951611
2014,No migration background,female,"Yes, definitely",0.16666666666666666,38694,0.1629532985048389,0.17038003482849443
2014,Direct migration background,male,Definitely not,0.4054982817869416,38694,0.4006060691633276,0.4103904944105556
2014,Direct migration background,male,Improbable,0.2190721649484536,38694,0.21495087367772756,0.22319345621917966
2014,Direct migration background,male,"Yes, definitely",0.18986254295532645,38694,0.1859547345688219,0.19377035134183102
2014,Direct migration background,male,"Yes, probably",0.18556701030927836,38694,0.18169343216568745,0.18944058845286926
2014,Direct migration background,female,Definitely not,0.39929577464788735,38694,0.39441586300800446,0.40417568628777023
2014,Direct migration background,female,Improbable,0.22746478873239437,38694,0.22328792325575966,0.23164165420902907
2014,Direct migration background,female,"Yes, probably",0.1936619718309859,38694,0.18972452226930647,0.19759942139266534
2014,Direct migration background,female,"Yes, definitely",0.1795774647887324,38694,0.17575292691333816,0.18340200266412665
2014,Indirect migration background,male,Definitely not,0.30288461538461536,38694,0.2983060945100671,0.3074631362591636
2014,Indirect migration background,male,"Yes, definitely",0.25,38694,0.24568545608527126,0.25431454391472874
2014,Indirect migration background,male,"Yes, probably",0.23557692307692307,38694,0.2313486062163565,0.23980523993748964
2014,Indirect migration background,male,Improbable,0.21153846153846154,38694,0.207469166442841,0.21560775663408208
2014,Indirect migration background,female,Definitely not,0.33203125,38694,0.3273387766972283,0.3367237233027717
2014,Indirect migration background,female,Improbable,0.2421875,38694,0.23791884552782305,0.24645615447217695
2014,Indirect migration background,female,"Yes, definitely",0.23046875,38694,0.22627257674604384,0.23466492325395616
2014,Indirect migration background,female,"Yes, probably",0.1953125,38694,0.19136235621018752,0.19926264378981248
2016,No migration background,male,Definitely not,0.7142857142857143,41132,0.7099198712477356,0.718651557323693
2016,No migration background,male,"Yes, probably",0.2857142857142857,41132,0.28134844267630704,0.29008012875226435
2016,No migration background,female,Definitely not,0.8333333333333334,41132,0.8297316965792908,0.8369349700873759
2016,No migration background,female,Improbable,0.16666666666666666,41132,0.16306502991262406,0.17026830342070925
2016,Direct migration background,male,Definitely not,0.3949919224555735,41132,0.3902675856508703,0.39971625926027676
2016,Direct migration background,male,Improbable,0.2310177705977383,41132,0.2269444649078422,0.23509107628763437
2016,Direct migration background,male,"Yes, probably",0.19063004846526657,41132,0.18683396829900023,0.1944261286315329
2016,Direct migration background,male,"Yes, definitely",0.18336025848142165,41132,0.17962058211718204,0.18709993484566126
2016,Direct migration background,female,Definitely not,0.38694481830417227,41132,0.38223785882946987,0.39165177777887467
2016,Direct migration background,female,Improbable,0.24293405114401076,41132,0.23878950279312727,0.24707859949489425
2016,Direct migration background,female,"Yes, probably",0.20121130551816957,41132,0.1973368712076268,0.20508573982871234
2016,Direct migration background,female,"Yes, definitely",0.16890982503364738,41132,0.1652889153870226,0.17253073468027216
2016,Indirect migration background,male,Definitely not,0.2962962962962963,41132,0.2918833952647369,0.30070919732785567
2016,Indirect migration background,male,"Yes, probably",0.25308641975308643,41132,0.24888461607625448,0.2572882234299184
2016,Indirect migration background,male,Improbable,0.24691358024691357,41132,0.24274621990750694,0.2510809405863202
2016,Indirect migration background,male,"Yes, definitely",0.2037037037037037,41132,0.19981143361908113,0.20759597378832625
2016,Indirect migration background,female,Definitely not,0.281767955801105,41132,0.2774204081864684,0.28611550341574155
2016,Indirect migration background,female,"Yes, definitely",0.26519337016574585,41132,0.26092724078752283,0.26945949954396886
2016,Indirect migration background,female,Improbable,0.2541436464088398,41132,0.2499360567117039,0.2583512361059757
2016,Indirect migration background,female,"Yes, probably",0.19889502762430938,41132,0.1950373775146172,0.20275267773400157
2018,No migration background,male,Definitely not,0.6666666666666666,43121,0.6622172261769191,0.6711161071564141
2018,No migration background,male,"Yes, probably",0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,No migration background,male,Improbable,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,No migration background,female,Definitely not,1.0,43121,1.0,1.0
2018,Direct migration background,male,Definitely not,0.37979420018709076,43121,0.3752132693459971,0.38437513102818444
2018,Direct migration background,male,Improbable,0.22637979420018708,43121,0.22242981879015464,0.23032976961021953
2018,Direct migration background,male,"Yes, definitely",0.2011225444340505,43121,0.1973391456534253,0.2049059432146757
2018,Direct migration background,male,"Yes, probably",0.19270346117867165,43121,0.1889806332590475,0.19642628909829582
2018,Direct migration background,female,Definitely not,0.3801717408274785,43121,0.3755899288677219,0.3847535527872351
2018,Direct migration background,female,Improbable,0.21623731459797033,43121,0.21235161456854101,0.22012301462739964
2018,Direct migration background,female,"Yes, probably",0.21311475409836064,43121,0.20924953497759932,0.21697997321912196
2018,Direct migration background,female,"Yes, definitely",0.19047619047619047,43121,0.18676983712551978,0.19418254382686115
2018,Indirect migration background,male,Definitely not,0.3283582089552239,43121,0.3239256506797554,0.3327907672306924
2018,Indirect migration background,male,"Yes, definitely",0.27611940298507465,43121,0.27189958624896327,0.28033921972118603
2018,Indirect migration background,male,"Yes, probably",0.23880597014925373,43121,0.23478174810156835,0.2428301921969391
2018,Indirect migration background,male,Improbable,0.15671641791044777,43121,0.15328514129753,0.16014769452336555
2018,Indirect migration background,female,Definitely not,0.31901840490797545,43121,0.3146190680601573,0.3234177417557936
2018,Indirect migration background,female,"Yes, definitely",0.3128834355828221,43121,0.3085070240439788,0.31725984712166544
2018,Indirect migration background,female,"Yes, probably",0.20245398773006135,43121,0.19866125096852413,0.20624672449159856
2018,Indirect migration background,female,Improbable,0.1656441717791411,43121,0.16213523623016768,0.1691531073281145
2021,Direct migration background,male,"Yes, definitely",0.9054927302100162,27598,0.9020413535433759,0.9089441068766565
2021,Direct migration background,male,"Yes, probably",0.08239095315024232,27598,0.07914691559633326,0.08563499070415138
2021,Direct migration background,male,Definitely not,0.011308562197092083,27598,0.010061031191311211,0.012556093202872955
2021,Direct migration background,male,Improbable,0.0008077544426494346,27598,0.00047257183810773206,0.0011429370471911372
2021,Direct migration background,female,"Yes, definitely",0.8865853658536585,27598,0.8828441557932752,0.8903265759140419
2021,Direct migration background,female,"Yes, probably",0.09878048780487805,27598,0.09526028128918211,0.102300694320574
2021,Direct migration background,female,Definitely not,0.00975609756097561,27598,0.008596448923820057,0.010915746198131163
2021,Direct migration background,female,Improbable,0.004878048780487805,27598,0.004056036153419919,0.005700061407555691
