year,age_gr,bula_h,plj0021_h,proportion,n,lower_confidence,upper_confidence
1998,18-29 J.,Bremen,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,18-29 J.,Bremen,Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Hessen,"Ja, wahrscheinlich",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Berlin,Ganz sicher nicht,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Nordrhein-Westfalen,Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Niedersachsen,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Thüringen,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Brandenburg,Ganz sicher nicht,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Niedersachsen,Ganz sicher nicht,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Berlin,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Bremen,Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Schleswig-Holstein,Ganz sicher nicht,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,46-65 J.,Hamburg,"Ja, wahrscheinlich",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,30-45 J.,Bremen,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,"Rheinland-Pfalz,Saarland",Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,30-45 J.,Schleswig-Holstein,Ganz sicher nicht,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Sachsen-Anhalt,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,30-45 J.,Hamburg,Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,66 und älter,Hamburg,Eher unwahrscheinlich,0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,30-45 J.,Berlin,"Ja, wahrscheinlich",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
1998,30-45 J.,Sachsen,"Ja, ganz sicher",0.0005586592178770949,18147,0.00021485928223988763,0.0009024591535143022
2000,46-65 J.,Nordrhein-Westfalen,Ganz sicher nicht,0.06654594839293798,30607,0.0637537069314332,0.06933818985444276
2000,46-65 J.,Baden-Württemberg,Ganz sicher nicht,0.046627433227704844,30607,0.044265336002202074,0.048989530453207614
2000,30-45 J.,Nordrhein-Westfalen,Ganz sicher nicht,0.038931643277501135,30607,0.0367645670080436,0.04109871954695867
2000,30-45 J.,Baden-Württemberg,Ganz sicher nicht,0.03576278859212313,30607,0.0336823575700108,0.037843219614235465
2000,30-45 J.,Baden-Württemberg,Eher unwahrscheinlich,0.03123585332729742,30607,0.029286989899445396,0.033184716755149446
2000,18-29 J.,Baden-Württemberg,Ganz sicher nicht,0.02806699864191942,30607,0.02621661474337019,0.02991738254046865
2000,46-65 J.,Bayern,Ganz sicher nicht,0.026256224535989137,30607,0.02446485916041066,0.028047589911567614
2000,46-65 J.,Baden-Württemberg,Eher unwahrscheinlich,0.026256224535989137,30607,0.02446485916041066,0.028047589911567614
2000,46-65 J.,Hessen,Ganz sicher nicht,0.02489814395654142,30607,0.023152506034352798,0.026643781878730042
2000,18-29 J.,Baden-Württemberg,"Ja, wahrscheinlich",0.023540063377093707,30607,0.02184151970351703,0.025238607050670384
2000,30-45 J.,Baden-Württemberg,"Ja, wahrscheinlich",0.022634676324128564,30607,0.02096834523528144,0.024301007412975688
2000,46-65 J.,Bayern,Eher unwahrscheinlich,0.022181982797645994,30607,0.02053201719927297,0.02383194839601902
2000,18-29 J.,Baden-Württemberg,"Ja, ganz sicher",0.02127659574468085,30607,0.019659905761465955,0.022893285727895746
2000,30-45 J.,Hessen,Ganz sicher nicht,0.02082390221819828,30607,0.01922413368816517,0.02242367074823139
2000,18-29 J.,Baden-Württemberg,Eher unwahrscheinlich,0.02082390221819828,30607,0.01922413368816517,0.02242367074823139
2000,18-29 J.,Nordrhein-Westfalen,"Ja, ganz sicher",0.019465821638750568,30607,0.017918026680541665,0.02101361659695947
2000,18-29 J.,Nordrhein-Westfalen,"Ja, wahrscheinlich",0.019465821638750568,30607,0.017918026680541665,0.02101361659695947
2000,18-29 J.,Nordrhein-Westfalen,Ganz sicher nicht,0.019465821638750568,30607,0.017918026680541665,0.02101361659695947
2000,30-45 J.,Nordrhein-Westfalen,Eher unwahrscheinlich,0.019013128112267994,30607,0.017483083568216512,0.020543172656319476
2000,30-45 J.,Bayern,Eher unwahrscheinlich,0.01810774105930285,30607,0.01661388158641651,0.019601600532189192
2000,30-45 J.,Bayern,Ganz sicher nicht,0.01765504753282028,30607,0.016179639498221723,0.01913045556741884
2000,30-45 J.,Nordrhein-Westfalen,"Ja, ganz sicher",0.016749660479855138,30607,0.01531191918674627,0.018187401772964004
2000,18-29 J.,Nordrhein-Westfalen,Eher unwahrscheinlich,0.016296966953372568,30607,0.014878461246850029,0.017715472659895107
2000,30-45 J.,"Rheinland-Pfalz,Saarland",Ganz sicher nicht,0.014938886373924853,30607,0.013579833387680835,0.01629793936016887
2000,46-65 J.,Nordrhein-Westfalen,Eher unwahrscheinlich,0.01403349932095971,30607,0.012715668202957548,0.015351330438961872
2000,18-29 J.,Hessen,Ganz sicher nicht,0.012675418741511997,30607,0.011422113597478353,0.01392872388554564
2000,66 und älter,Nordrhein-Westfalen,Ganz sicher nicht,0.012675418741511997,30607,0.011422113597478353,0.01392872388554564
2000,30-45 J.,Baden-Württemberg,"Ja, ganz sicher",0.011770031688546853,30607,0.010561763015657017,0.01297830036143669
2000,30-45 J.,Nordrhein-Westfalen,"Ja, wahrscheinlich",0.011770031688546853,30607,0.010561763015657017,0.01297830036143669
2000,46-65 J.,Niedersachsen,Ganz sicher nicht,0.011317338162064282,30607,0.010132261910656672,0.012502414413471892
2000,46-65 J.,Baden-Württemberg,"Ja, wahrscheinlich",0.011317338162064282,30607,0.010132261910656672,0.012502414413471892
2000,30-45 J.,Niedersachsen,Eher unwahrscheinlich,0.009506564056133997,30607,0.00841942955186444,0.010593698560403554
2000,30-45 J.,Hessen,"Ja, ganz sicher",0.009506564056133997,30607,0.00841942955186444,0.010593698560403554
2000,46-65 J.,Nordrhein-Westfalen,"Ja, wahrscheinlich",0.009053870529651425,30607,0.007992693471394122,0.010115047587908729
2000,66 und älter,Baden-Württemberg,Ganz sicher nicht,0.009053870529651425,30607,0.007992693471394122,0.010115047587908729
2000,18-29 J.,Bayern,Eher unwahrscheinlich,0.008601177003168854,30607,0.00756663332398619,0.009635720682351518
2000,18-29 J.,Bayern,Ganz sicher nicht,0.008601177003168854,30607,0.00756663332398619,0.009635720682351518
2000,30-45 J.,Niedersachsen,Ganz sicher nicht,0.008601177003168854,30607,0.00756663332398619,0.009635720682351518
2000,30-45 J.,Hessen,Eher unwahrscheinlich,0.007695789950203712,30607,0.006716762859583601,0.008674817040823825
2000,46-65 J.,Baden-Württemberg,"Ja, ganz sicher",0.007243096423721141,30607,0.006293084008521119,0.008193108838921163
2000,30-45 J.,Hessen,"Ja, wahrscheinlich",0.007243096423721141,30607,0.006293084008521119,0.008193108838921163
2000,30-45 J.,"Rheinland-Pfalz,Saarland",Eher unwahrscheinlich,0.007243096423721141,30607,0.006293084008521119,0.008193108838921163
2000,30-45 J.,Bayern,"Ja, wahrscheinlich",0.007243096423721141,30607,0.006293084008521119,0.008193108838921163
2000,46-65 J.,"Rheinland-Pfalz,Saarland",Ganz sicher nicht,0.007243096423721141,30607,0.006293084008521119,0.008193108838921163
2000,18-29 J.,Hessen,Eher unwahrscheinlich,0.006337709370755998,30607,0.0054486489968402045,0.007226769744671792
2000,18-29 J.,Hessen,"Ja, ganz sicher",0.006337709370755998,30607,0.0054486489968402045,0.007226769744671792
2000,18-29 J.,Niedersachsen,Eher unwahrscheinlich,0.005885015844273427,30607,0.00502810070084655,0.006741930987700304
2000,18-29 J.,Niedersachsen,"Ja, ganz sicher",0.005885015844273427,30607,0.00502810070084655,0.006741930987700304
2000,18-29 J.,Niedersachsen,Ganz sicher nicht,0.005885015844273427,30607,0.00502810070084655,0.006741930987700304
2000,18-29 J.,Bayern,"Ja, wahrscheinlich",0.005885015844273427,30607,0.00502810070084655,0.006741930987700304
2000,66 und älter,Hessen,Ganz sicher nicht,0.004979628791308284,30607,0.0041910226400076155,0.005768234942608953
2000,46-65 J.,Bayern,"Ja, wahrscheinlich",0.004979628791308284,30607,0.0041910226400076155,0.005768234942608953
2000,46-65 J.,Hessen,Eher unwahrscheinlich,0.004979628791308284,30607,0.0041910226400076155,0.005768234942608953
2000,18-29 J.,Hessen,"Ja, wahrscheinlich",0.004979628791308284,30607,0.0041910226400076155,0.005768234942608953
2000,30-45 J.,Berlin,Ganz sicher nicht,0.004526935264825713,30607,0.0037748577780351653,0.00527901275161626
2000,18-29 J.,Bayern,"Ja, ganz sicher",0.004074241738343142,30607,0.003360596177177033,0.004787887299509251
2000,46-65 J.,Nordrhein-Westfalen,"Ja, ganz sicher",0.004074241738343142,30607,0.003360596177177033,0.004787887299509251
2000,46-65 J.,Berlin,Ganz sicher nicht,0.004074241738343142,30607,0.003360596177177033,0.004787887299509251
2000,46-65 J.,Hessen,"Ja, ganz sicher",0.004074241738343142,30607,0.003360596177177033,0.004787887299509251
2000,66 und älter,"Rheinland-Pfalz,Saarland",Ganz sicher nicht,0.0036215482118605704,30607,0.002948563825433984,0.004294532598287156
2000,18-29 J.,"Rheinland-Pfalz,Saarland","Ja, ganz sicher",0.0036215482118605704,30607,0.002948563825433984,0.004294532598287156
2000,46-65 J.,Niedersachsen,Eher unwahrscheinlich,0.003168854685377999,30607,0.0025391924439002217,0.0037985169268557766
2000,66 und älter,Bayern,Ganz sicher nicht,0.003168854685377999,30607,0.0025391924439002217,0.0037985169268557766
2000,18-29 J.,Niedersachsen,"Ja, wahrscheinlich",0.003168854685377999,30607,0.0025391924439002217,0.0037985169268557766
2000,30-45 J.,Niedersachsen,"Ja, wahrscheinlich",0.003168854685377999,30607,0.0025391924439002217,0.0037985169268557766
2000,30-45 J.,Bayern,"Ja, ganz sicher",0.003168854685377999,30607,0.0025391924439002217,0.0037985169268557766
2000,46-65 J.,Hamburg,Ganz sicher nicht,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,46-65 J.,Schleswig-Holstein,Eher unwahrscheinlich,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,66 und älter,Bayern,Eher unwahrscheinlich,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,46-65 J.,Schleswig-Holstein,Ganz sicher nicht,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,30-45 J.,"Rheinland-Pfalz,Saarland","Ja, wahrscheinlich",0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,18-29 J.,"Rheinland-Pfalz,Saarland",Ganz sicher nicht,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,46-65 J.,Niedersachsen,"Ja, ganz sicher",0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,46-65 J.,Hessen,"Ja, wahrscheinlich",0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,30-45 J.,Berlin,"Ja, ganz sicher",0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,18-29 J.,"Rheinland-Pfalz,Saarland",Eher unwahrscheinlich,0.002716161158895428,30607,0.0021330748454917933,0.0032992474722990627
2000,30-45 J.,"Rheinland-Pfalz,Saarland","Ja, ganz sicher",0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,66 und älter,Nordrhein-Westfalen,Eher unwahrscheinlich,0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,18-29 J.,Berlin,"Ja, ganz sicher",0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,30-45 J.,Berlin,"Ja, wahrscheinlich",0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,30-45 J.,Sachsen,Eher unwahrscheinlich,0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,30-45 J.,Niedersachsen,"Ja, ganz sicher",0.0022634676324128564,30607,0.001731064292846474,0.0027958709719792386
2000,46-65 J.,Hamburg,Eher unwahrscheinlich,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,30-45 J.,Hamburg,Ganz sicher nicht,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,18-29 J.,Berlin,Eher unwahrscheinlich,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,30-45 J.,Schleswig-Holstein,Eher unwahrscheinlich,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,30-45 J.,Sachsen,Ganz sicher nicht,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,46-65 J.,"Rheinland-Pfalz,Saarland",Eher unwahrscheinlich,0.0018107741059302852,30607,0.0013344700647431415,0.0022870781471174286
2000,66 und älter,Baden-Württemberg,"Ja, ganz sicher",0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,66 und älter,"Rheinland-Pfalz,Saarland","Ja, ganz sicher",0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,66 und älter,Hessen,Eher unwahrscheinlich,0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,66 und älter,Bayern,"Ja, ganz sicher",0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,66 und älter,Baden-Württemberg,Eher unwahrscheinlich,0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,30-45 J.,Schleswig-Holstein,Ganz sicher nicht,0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,46-65 J.,Berlin,"Ja, wahrscheinlich",0.001358080579447714,30607,0.0009454956549922217,0.0017706655039032063
2000,30-45 J.,Bremen,Ganz sicher nicht,0.0009053870529651426,30607,0.000568436527380663,0.0012423375785496223
2000,66 und älter,Baden-Württemberg,"Ja, wahrscheinlich",0.0009053870529651426,30607,0.000568436527380663,0.0012423375785496223
2000,46-65 J.,"Rheinland-Pfalz,Saarland","Ja, wahrscheinlich",0.0009053870529651426,30607,0.000568436527380663,0.0012423375785496223
2000,46-65 J.,Bayern,"Ja, ganz sicher",0.0009053870529651426,30607,0.000568436527380663,0.0012423375785496223
