year,plj0021_h,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
1998,"Yes, probably",Lower Saxony,Rural regions,0.008264462809917356,18147,0.0069472410257370686,0.009581684594097643
1998,"Yes, probably",Hesse,Rural regions,0.008264462809917356,18147,0.0069472410257370686,0.009581684594097643
1998,"Yes, probably",Schleswig-Holstein,Rural regions,0.004132231404958678,18147,0.0031988765151912788,0.005065586294726077
1998,"Yes, probably",Schleswig-Holstein,Urban regions,0.004132231404958678,18147,0.0031988765151912788,0.005065586294726077
1998,"Yes, probably",Hamburg,Urban regions,0.004132231404958678,18147,0.0031988765151912788,0.005065586294726077
1998,"Yes, probably",Bremen,Urban regions,0.004132231404958678,18147,0.0031988765151912788,0.005065586294726077
1998,Improbable,Baden-Wuerttemberg,Urban regions,0.3411764705882353,18147,0.3342783983437724,0.34807454283269823
1998,Improbable,North Rhine-Westphalia,Urban regions,0.23529411764705882,18147,0.22912239498229772,0.24146584031181992
1998,Improbable,Bavaria,Urban regions,0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
1998,Improbable,Hesse,Urban regions,0.07450980392156863,18147,0.07068907458279593,0.07833053326034133
1998,Improbable,"Rhineland-Palatinate, Saarland",Urban regions,0.060784313725490195,18147,0.05730789501029068,0.06426073244068971
1998,Improbable,Bavaria,Rural regions,0.0392156862745098,18147,0.036391479350141885,0.04203989319887772
1998,Improbable,Baden-Wuerttemberg,Rural regions,0.03333333333333333,18147,0.030721584580619556,0.03594508208604711
1998,Improbable,Lower Saxony,Urban regions,0.027450980392156862,18147,0.025073656627675567,0.029828304156638157
1998,Improbable,Hamburg,Urban regions,0.01764705882352941,18147,0.015731376052797383,0.01956274159426144
1998,Improbable,Lower Saxony,Rural regions,0.01568627450980392,18147,0.013878349853317274,0.01749419916629057
1998,Improbable,Schleswig-Holstein,Urban regions,0.00980392156862745,18147,0.008370367205503514,0.011237475931751388
1998,Improbable,Berlin,Urban regions,0.00980392156862745,18147,0.008370367205503514,0.011237475931751388
1998,Improbable,Hesse,Rural regions,0.00392156862745098,18147,0.00301222018007657,0.00483091707482539
1998,Improbable,Saxony,Rural regions,0.00392156862745098,18147,0.00301222018007657,0.00483091707482539
1998,Improbable,Bremen,Urban regions,0.00392156862745098,18147,0.00301222018007657,0.00483091707482539
1998,Improbable,Schleswig-Holstein,Rural regions,0.00392156862745098,18147,0.00301222018007657,0.00483091707482539
1998,Improbable,North Rhine-Westphalia,Rural regions,0.00196078431372549,18147,0.0013171452909085683,0.002604423336542412
1998,Definitely not,North Rhine-Westphalia,Urban regions,0.2788235294117647,18147,0.27229915108623814,0.28534790773729124
1998,Definitely not,Baden-Wuerttemberg,Urban regions,0.25176470588235295,18147,0.24544975218546053,0.25807965957924534
1998,Definitely not,Hesse,Urban regions,0.13176470588235295,18147,0.12684349565069214,0.13668591611401376
1998,Definitely not,Bavaria,Rural regions,0.08352941176470588,18147,0.07950379313529385,0.08755503039411791
1998,Definitely not,Bavaria,Urban regions,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Definitely not,"Rhineland-Palatinate, Saarland",Urban regions,0.052941176470588235,18147,0.04968326766800603,0.05619908527317044
1998,Definitely not,Lower Saxony,Urban regions,0.04470588235294118,18147,0.04169908237105551,0.047712682334826846
1998,Definitely not,Baden-Wuerttemberg,Rural regions,0.029411764705882353,18147,0.026953482686289092,0.031870046725475616
1998,Definitely not,Berlin,Urban regions,0.018823529411764704,18147,0.01684620584436884,0.020800852979160567
1998,Definitely not,Lower Saxony,Rural regions,0.012941176470588235,18147,0.011296759125457825,0.014585593815718646
1998,Definitely not,Hamburg,Urban regions,0.011764705882352941,18147,0.01019588136045496,0.013333530404250922
1998,Definitely not,Hesse,Rural regions,0.007058823529411765,18147,0.005840727368198023,0.008276919690625507
1998,Definitely not,Bremen,Urban regions,0.0058823529411764705,18147,0.0047697298148895026,0.0069949760674634385
1998,Definitely not,Schleswig-Holstein,Urban regions,0.004705882352941176,18147,0.0037101332972740526,0.0057016314086082995
1998,Definitely not,Brandenburg,Rural regions,0.0035294117647058825,18147,0.0026665582776619927,0.004392265251749772
1998,Definitely not,Thuringa,Rural regions,0.001176470588235294,18147,0.0006777140853475458,0.0016752270911230423
1998,Definitely not,Schleswig-Holstein,Rural regions,0.001176470588235294,18147,0.0006777140853475458,0.0016752270911230423
1998,Definitely not,North Rhine-Westphalia,Rural regions,0.001176470588235294,18147,0.0006777140853475458,0.0016752270911230423
2000,"Yes, definitely",North Rhine-Westphalia,Urban regions,0.2807570977917981,30607,0.2757226846294158,0.28579151095418037
2000,"Yes, definitely",Baden-Wuerttemberg,Urban regions,0.2618296529968454,30607,0.2569043449022297,0.26675496109146113
2000,"Yes, definitely",Hesse,Urban regions,0.13249211356466878,30607,0.1286939171499794,0.13629030997935815
2000,"Yes, definitely","Rhineland-Palatinate, Saarland",Urban regions,0.05362776025236593,30607,0.05110386390321965,0.05615165660151221
2000,"Yes, definitely",Lower Saxony,Urban regions,0.050473186119873815,30607,0.048020569502174225,0.052925802737573406
2000,"Yes, definitely",Berlin,Urban regions,0.04100946372239748,30607,0.03878771522392207,0.04323121222087289
2000,"Yes, definitely",Bavaria,Rural regions,0.03785488958990536,30607,0.03571679472694835,0.039992984452862375
2000,"Yes, definitely",Lower Saxony,Rural regions,0.028391167192429023,30607,0.026530438560657534,0.03025189582420051
2000,"Yes, definitely",Baden-Wuerttemberg,Rural regions,0.028391167192429023,30607,0.026530438560657534,0.03025189582420051
2000,"Yes, definitely",Bavaria,Urban regions,0.028391167192429023,30607,0.026530438560657534,0.03025189582420051
2000,"Yes, definitely",Bremen,Urban regions,0.01892744479495268,30607,0.01740078507518624,0.020454104514719122
2000,"Yes, definitely",Schleswig-Holstein,Rural regions,0.00946372239747634,30607,0.008379016806270775,0.010548427988681906
2000,"Yes, definitely",Hesse,Rural regions,0.006309148264984227,30607,0.005422080695418102,0.007196215834550352
2000,"Yes, definitely",Hamburg,Urban regions,0.006309148264984227,30607,0.005422080695418102,0.007196215834550352
2000,"Yes, definitely",Mecklenburg-Western Pomerania,Rural regions,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",Saxony,Rural regions,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",Saxony-Anhalt,Rural regions,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",North Rhine-Westphalia,Rural regions,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, definitely",Schleswig-Holstein,Urban regions,0.0031545741324921135,30607,0.002526327790326016,0.003782820474658211
2000,"Yes, probably",Baden-Wuerttemberg,Urban regions,0.3482142857142857,30607,0.34287698834308056,0.35355158308549084
2000,"Yes, probably",North Rhine-Westphalia,Urban regions,0.25892857142857145,30607,0.25402101036574976,0.26383613249139315
2000,"Yes, probably",Hesse,Urban regions,0.09523809523809523,30607,0.09194944116618788,0.09852674931000259
2000,"Yes, probably",Bavaria,Urban regions,0.07738095238095238,30607,0.07438748911500184,0.08037441564690292
2000,"Yes, probably",Bavaria,Rural regions,0.041666666666666664,30607,0.039427953951676746,0.04390537938165658
2000,"Yes, probably",Baden-Wuerttemberg,Rural regions,0.03571428571428571,30607,0.033635213662795274,0.03779335776577615
2000,"Yes, probably",Berlin,Urban regions,0.03273809523809524,30607,0.03074446581186402,0.03473172466432646
2000,"Yes, probably",Lower Saxony,Urban regions,0.02976190476190476,30607,0.02785813154697905,0.031665677976830474
2000,"Yes, probably","Rhineland-Palatinate, Saarland",Urban regions,0.026785714285714284,30607,0.024976868496408483,0.028594560075020085
2000,"Yes, probably",Lower Saxony,Rural regions,0.017857142857142856,30607,0.016373467076631905,0.019340818637653807
2000,"Yes, probably",North Rhine-Westphalia,Rural regions,0.008928571428571428,30607,0.007874696297521737,0.00998244655962112
2000,"Yes, probably",Hamburg,Urban regions,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2000,"Yes, probably",Schleswig-Holstein,Urban regions,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2000,"Yes, probably",Schleswig-Holstein,Rural regions,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2000,"Yes, probably",Bremen,Urban regions,0.002976190476190476,30607,0.0023659109284465997,0.0035864700239343524
2000,"Yes, probably",Hesse,Rural regions,0.002976190476190476,30607,0.0023659109284465997,0.0035864700239343524
2000,"Yes, probably","Rhineland-Palatinate, Saarland",Rural regions,0.002976190476190476,30607,0.0023659109284465997,0.0035864700239343524
2000,Improbable,Baden-Wuerttemberg,Urban regions,0.291970802919708,30607,0.28687701352080813,0.2970645923186079
2000,Improbable,North Rhine-Westphalia,Urban regions,0.20437956204379562,30607,0.19986186205353018,0.20889726203406106
2000,Improbable,Bavaria,Urban regions,0.14051094890510948,30607,0.13661762131636576,0.1444042764938532
2000,Improbable,Hesse,Urban regions,0.07481751824817519,30607,0.07186996921014999,0.07776506728620039
2000,Improbable,Bavaria,Rural regions,0.06751824817518248,30607,0.06470714721686255,0.07032934913350242
2000,Improbable,Lower Saxony,Urban regions,0.06204379562043796,30607,0.05934116838426616,0.06474642285660975
2000,Improbable,"Rhineland-Palatinate, Saarland",Urban regions,0.04562043795620438,30607,0.04328275301152685,0.04795812290088191
2000,Improbable,Baden-Wuerttemberg,Rural regions,0.029197080291970802,30607,0.0273109098334699,0.031083250750471705
2000,Improbable,Schleswig-Holstein,Urban regions,0.014598540145985401,30607,0.013254825643323778,0.015942254648647024
2000,Improbable,Lower Saxony,Rural regions,0.012773722627737226,30607,0.011515629518485703,0.014031815736988749
2000,Improbable,Berlin,Urban regions,0.010948905109489052,30607,0.009783061223280296,0.012114748995697807
2000,Improbable,Hamburg,Urban regions,0.010948905109489052,30607,0.009783061223280296,0.012114748995697807
2000,Improbable,Hesse,Rural regions,0.0072992700729927005,30607,0.006345607856229243,0.008252932289756158
2000,Improbable,Saxony,Urban regions,0.0072992700729927005,30607,0.006345607856229243,0.008252932289756158
2000,Improbable,Schleswig-Holstein,Rural regions,0.005474452554744526,30607,0.004647798101608343,0.0063011070078807085
2000,Improbable,Saxony,Rural regions,0.005474452554744526,30607,0.004647798101608343,0.0063011070078807085
2000,Improbable,North Rhine-Westphalia,Rural regions,0.0036496350364963502,30607,0.002974055555843817,0.004325214517148884
2000,Improbable,"Rhineland-Palatinate, Saarland",Rural regions,0.0036496350364963502,30607,0.002974055555843817,0.004325214517148884
2000,Improbable,Mecklenburg-Western Pomerania,Rural regions,0.0018248175182481751,30607,0.0013466734258986137,0.0023029616105977365
2000,Definitely not,North Rhine-Westphalia,Urban regions,0.28869047619047616,30607,0.28361366245437614,0.2937672899265762
2000,Definitely not,Baden-Wuerttemberg,Urban regions,0.24107142857142858,30607,0.23627940426927077,0.24586345287358638
2000,Definitely not,Hesse,Urban regions,0.1349206349206349,30607,0.1310931555894946,0.13874811425177522
2000,Definitely not,Bavaria,Urban regions,0.07043650793650794,30607,0.06756979552129709,0.07330322035171878
2000,Definitely not,"Rhineland-Palatinate, Saarland",Urban regions,0.05853174603174603,30607,0.055901815545181144,0.06116167651831092
2000,Definitely not,Bavaria,Rural regions,0.051587301587301584,30607,0.04910921900353228,0.05406538417107089
2000,Definitely not,Lower Saxony,Urban regions,0.044642857142857144,30607,0.04232917040108056,0.04695654388463373
2000,Definitely not,Berlin,Urban regions,0.020833333333333332,30607,0.019233210283879813,0.022433456382786852
2000,Definitely not,Baden-Wuerttemberg,Rural regions,0.020833333333333332,30607,0.019233210283879813,0.022433456382786852
2000,Definitely not,Lower Saxony,Rural regions,0.012896825396825396,30607,0.011632763402167252,0.01416088739148354
2000,Definitely not,North Rhine-Westphalia,Rural regions,0.012896825396825396,30607,0.011632763402167252,0.01416088739148354
2000,Definitely not,Hamburg,Urban regions,0.012896825396825396,30607,0.011632763402167252,0.01416088739148354
2000,Definitely not,Schleswig-Holstein,Urban regions,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2000,Definitely not,Bremen,Urban regions,0.00496031746031746,30607,0.004173234290184917,0.005747400630450003
2000,Definitely not,Hesse,Rural regions,0.003968253968253968,30607,0.003263914525268317,0.00467259341123962
2000,Definitely not,"Rhineland-Palatinate, Saarland",Rural regions,0.003968253968253968,30607,0.003263914525268317,0.00467259341123962
2000,Definitely not,Schleswig-Holstein,Rural regions,0.003968253968253968,30607,0.003263914525268317,0.00467259341123962
2000,Definitely not,Saxony,Urban regions,0.002976190476190476,30607,0.0023659109284465997,0.0035864700239343524
2000,Definitely not,Saxony,Rural regions,0.001984126984126984,30607,0.001485587975569688,0.00248266599268428
2000,Definitely not,Brandenburg,Rural regions,0.000992063492063492,30607,0.0006393680130425644,0.0013447589710844196
2000,Definitely not,Thuringa,Rural regions,0.000992063492063492,30607,0.0006393680130425644,0.0013447589710844196
2002,"Yes, definitely",North Rhine-Westphalia,Urban regions,0.28292682926829266,28961,0.27773920996455304,0.2881144485720323
2002,"Yes, definitely",Baden-Wuerttemberg,Urban regions,0.23414634146341465,28961,0.22926919409609206,0.23902348883073724
2002,"Yes, definitely",Hesse,Urban regions,0.11219512195121951,28961,0.1085602003738318,0.11583004352860723
2002,"Yes, definitely","Rhineland-Palatinate, Saarland",Urban regions,0.06829268292682927,28961,0.06538748226147417,0.07119788359218437
2002,"Yes, definitely",Berlin,Urban regions,0.05853658536585366,28961,0.05583284670535103,0.06124032402635629
2002,"Yes, definitely",Lower Saxony,Urban regions,0.05365853658536585,28961,0.051063206261704575,0.05625386690902713
2002,"Yes, definitely",Bavaria,Urban regions,0.05365853658536585,28961,0.051063206261704575,0.05625386690902713
2002,"Yes, definitely",Lower Saxony,Rural regions,0.04390243902439024,28961,0.04154280459739194,0.046262073451388545
2002,"Yes, definitely",Bavaria,Rural regions,0.04390243902439024,28961,0.04154280459739194,0.046262073451388545
2002,"Yes, definitely",Bremen,Urban regions,0.024390243902439025,28961,0.022613620275138798,0.026166867529739252
2002,"Yes, definitely",Baden-Wuerttemberg,Rural regions,0.00975609756097561,28961,0.008624066221166037,0.010888128900785183
2002,"Yes, definitely",North Rhine-Westphalia,Rural regions,0.004878048780487805,28961,0.004075612572014752,0.005680484988960858
2002,"Yes, definitely",Hesse,Rural regions,0.004878048780487805,28961,0.004075612572014752,0.005680484988960858
2002,"Yes, definitely",Saxony-Anhalt,Rural regions,0.004878048780487805,28961,0.004075612572014752,0.005680484988960858
2002,"Yes, probably",North Rhine-Westphalia,Urban regions,0.2672413793103448,28961,0.2621447668098057,0.2723379918108839
2002,"Yes, probably",Baden-Wuerttemberg,Urban regions,0.21982758620689655,28961,0.21505794528132774,0.22459722713246535
2002,"Yes, probably",Hesse,Urban regions,0.14224137931034483,28961,0.13821842761606248,0.14626433100462718
2002,"Yes, probably",Bavaria,Urban regions,0.1206896551724138,28961,0.11693771928124377,0.12444159106358382
2002,"Yes, probably",Lower Saxony,Urban regions,0.07327586206896551,28961,0.07027459253090923,0.07627713160702179
2002,"Yes, probably","Rhineland-Palatinate, Saarland",Urban regions,0.05603448275862069,28961,0.05338564692328952,0.05868331859395186
2002,"Yes, probably",Bavaria,Rural regions,0.04310344827586207,28961,0.04076440747809695,0.04544248907362719
2002,"Yes, probably",Berlin,Urban regions,0.017241379310344827,28961,0.01574218222636353,0.018740576394326126
2002,"Yes, probably",Lower Saxony,Rural regions,0.01293103448275862,28961,0.011629847595005637,0.014232221370511604
2002,"Yes, probably",Schleswig-Holstein,Rural regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,"Yes, probably",Baden-Wuerttemberg,Rural regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,"Yes, probably","Rhineland-Palatinate, Saarland",Rural regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,"Yes, probably",Schleswig-Holstein,Urban regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,"Yes, probably",Hesse,Rural regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,"Yes, probably",Bremen,Urban regions,0.004310344827586207,28961,0.003555830832652198,0.005064858822520215
2002,Improbable,Baden-Wuerttemberg,Urban regions,0.3135593220338983,28961,0.30821600849587505,0.31890263557192156
2002,Improbable,North Rhine-Westphalia,Urban regions,0.211864406779661,28961,0.20715811590072092,0.2165706976586011
2002,Improbable,Bavaria,Urban regions,0.10805084745762712,28961,0.10447537504182054,0.1116263198734337
2002,Improbable,Hesse,Urban regions,0.07627118644067797,28961,0.07321414172717787,0.07932823115417807
2002,Improbable,Bavaria,Rural regions,0.07415254237288135,28961,0.0711348008642527,0.07717028388151001
2002,Improbable,"Rhineland-Palatinate, Saarland",Urban regions,0.05296610169491525,28961,0.05038662824677877,0.05554557514305174
2002,Improbable,Lower Saxony,Urban regions,0.0423728813559322,28961,0.04005286251859535,0.044692900193269054
2002,Improbable,Baden-Wuerttemberg,Rural regions,0.04025423728813559,28961,0.037990462611760735,0.042518011964510445
2002,Improbable,Berlin,Urban regions,0.02754237288135593,28961,0.025657485900013578,0.029427259862698285
2002,Improbable,Schleswig-Holstein,Rural regions,0.012711864406779662,28961,0.011421608430167774,0.01400212038339155
2002,Improbable,Schleswig-Holstein,Urban regions,0.00847457627118644,28961,0.007418828390939492,0.00953032415143339
2002,Improbable,Hesse,Rural regions,0.00847457627118644,28961,0.007418828390939492,0.00953032415143339
2002,Improbable,Hamburg,Urban regions,0.006355932203389831,28961,0.005440651419323547,0.007271212987456115
2002,Improbable,Saxony,Rural regions,0.006355932203389831,28961,0.005440651419323547,0.007271212987456115
2002,Improbable,Saxony,Urban regions,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Improbable,Thuringa,Rural regions,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Improbable,North Rhine-Westphalia,Rural regions,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Improbable,Mecklenburg-Western Pomerania,Rural regions,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Improbable,"Rhineland-Palatinate, Saarland",Rural regions,0.00211864406779661,28961,0.0015890809267472834,0.0026482072088459367
2002,Definitely not,North Rhine-Westphalia,Urban regions,0.27467811158798283,28961,0.26953735888170816,0.2798188642942575
2002,Definitely not,Baden-Wuerttemberg,Urban regions,0.2521459227467811,28961,0.24714461357835835,0.2571472319152039
2002,Definitely not,Hesse,Urban regions,0.13090128755364808,28961,0.12701660256863345,0.1347859725386627
2002,Definitely not,Bavaria,Urban regions,0.08690987124463519,28961,0.08366542433740098,0.09015431815186939
2002,Definitely not,"Rhineland-Palatinate, Saarland",Urban regions,0.04721030042918455,28961,0.044767622528313004,0.0496529783300561
2002,Definitely not,Bavaria,Rural regions,0.043991416309012876,28961,0.041629501862159295,0.04635333075586646
2002,Definitely not,Lower Saxony,Urban regions,0.04291845493562232,28961,0.04058421333340088,0.04525269653784376
2002,Definitely not,Baden-Wuerttemberg,Rural regions,0.02682403433476395,28961,0.024963202916559367,0.02868486575296853
2002,Definitely not,Berlin,Urban regions,0.02145922746781116,28961,0.019790267963054116,0.0231281869725682
2002,Definitely not,Hamburg,Urban regions,0.016094420600858368,28961,0.014645102622431292,0.017543738579285446
2002,Definitely not,Lower Saxony,Rural regions,0.015021459227467811,28961,0.013620521791709049,0.016422396663226573
2002,Definitely not,North Rhine-Westphalia,Rural regions,0.011802575107296138,28961,0.010558749367542749,0.013046400847049527
2002,Definitely not,Schleswig-Holstein,Urban regions,0.009656652360515022,28961,0.008530348721161415,0.01078295599986863
2002,Definitely not,Schleswig-Holstein,Rural regions,0.008583690987124463,28961,0.007521226650147865,0.009646155324101062
2002,Definitely not,Bremen,Urban regions,0.003218884120171674,28961,0.002566502275317198,0.0038712659650261497
2002,Definitely not,Hesse,Rural regions,0.003218884120171674,28961,0.002566502275317198,0.0038712659650261497
2002,Definitely not,"Rhineland-Palatinate, Saarland",Rural regions,0.002145922746781116,28961,0.0016129685894380784,0.0026788769041241533
2002,Definitely not,Brandenburg,Rural regions,0.001072961373390558,28961,0.0006959033186244726,0.0014500194281566433
2002,Definitely not,Thuringa,Urban regions,0.001072961373390558,28961,0.0006959033186244726,0.0014500194281566433
2002,Definitely not,Thuringa,Rural regions,0.001072961373390558,28961,0.0006959033186244726,0.0014500194281566433
2004,"Yes, definitely",North Rhine-Westphalia,Urban regions,0.25547445255474455,26790,0.25025189475145326,0.26069701035803583
2004,"Yes, definitely",Baden-Wuerttemberg,Urban regions,0.145985401459854,26790,0.14175718632826573,0.15021361659144228
2004,"Yes, definitely",Hesse,Urban regions,0.12408759124087591,26790,0.12013970862511349,0.12803547385663835
2004,"Yes, definitely",Bavaria,Urban regions,0.10218978102189781,26790,0.0985626293110347,0.10581693273276092
2004,"Yes, definitely",Lower Saxony,Urban regions,0.08759124087591241,26790,0.08420595946135259,0.09097652229047223
2004,"Yes, definitely","Rhineland-Palatinate, Saarland",Urban regions,0.08759124087591241,26790,0.08420595946135259,0.09097652229047223
2004,"Yes, definitely",Bavaria,Rural regions,0.06569343065693431,26790,0.06272671866612245,0.06866014264774617
2004,"Yes, definitely",Berlin,Urban regions,0.043795620437956206,26790,0.04134508819902924,0.04624615267688317
2004,"Yes, definitely",Bremen,Urban regions,0.029197080291970802,26790,0.02718101327984604,0.031213147304095565
2004,"Yes, definitely",Lower Saxony,Rural regions,0.029197080291970802,26790,0.02718101327984604,0.031213147304095565
2004,"Yes, definitely",Saxony,Urban regions,0.014598540145985401,26790,0.013162286879309381,0.01603479341266142
2004,"Yes, definitely",North Rhine-Westphalia,Rural regions,0.0072992700729927005,26790,0.006279931164750723,0.008318608981234678
2004,"Yes, definitely",Hesse,Rural regions,0.0072992700729927005,26790,0.006279931164750723,0.008318608981234678
2004,"Yes, probably",Baden-Wuerttemberg,Urban regions,0.26108374384236455,26790,0.2558240890501593,0.2663433986345698
2004,"Yes, probably",North Rhine-Westphalia,Urban regions,0.26108374384236455,26790,0.2558240890501593,0.2663433986345698
2004,"Yes, probably",Bavaria,Urban regions,0.08374384236453201,26790,0.0804267725713539,0.08706091215771013
2004,"Yes, probably",Hesse,Urban regions,0.07881773399014778,26790,0.07559106458455539,0.08204440339574018
2004,"Yes, probably","Rhineland-Palatinate, Saarland",Urban regions,0.06403940886699508,26790,0.06110769113845013,0.06697112659554003
2004,"Yes, probably",Berlin,Urban regions,0.059113300492610835,26790,0.05628919455899586,0.06193740642622581
2004,"Yes, probably",Bavaria,Rural regions,0.04926108374384237,26790,0.046669577072754855,0.05185259041492988
2004,"Yes, probably",Lower Saxony,Urban regions,0.04433497536945813,26790,0.04187009528233661,0.04679985545657965
2004,"Yes, probably",Lower Saxony,Rural regions,0.024630541871921183,26790,0.022774485023415444,0.026486598720426923
2004,"Yes, probably",Hamburg,Urban regions,0.014778325123152709,26790,0.013333386826287227,0.01622326342001819
2004,"Yes, probably",Hesse,Rural regions,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,"Yes, probably",Baden-Wuerttemberg,Rural regions,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,"Yes, probably",Schleswig-Holstein,Rural regions,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,"Yes, probably",North Rhine-Westphalia,Rural regions,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,"Yes, probably",Brandenburg,Rural regions,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,"Yes, probably",Bremen,Urban regions,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,"Yes, probably","Rhineland-Palatinate, Saarland",Rural regions,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,"Yes, probably",Saxony,Urban regions,0.0049261083743842365,26790,0.004087712058281085,0.005764504690487388
2004,Improbable,North Rhine-Westphalia,Urban regions,0.2698019801980198,26790,0.2644868659217154,0.27511709447432425
2004,Improbable,Baden-Wuerttemberg,Urban regions,0.24752475247524752,26790,0.24235672110430218,0.25269278384619287
2004,Improbable,Bavaria,Urban regions,0.11138613861386139,26790,0.10761873777087766,0.11515353945684512
2004,Improbable,Hesse,Urban regions,0.0891089108910891,26790,0.08569726844423078,0.09252055333794743
2004,Improbable,Bavaria,Rural regions,0.05693069306930693,26790,0.054156001240021075,0.05970538489859279
2004,Improbable,"Rhineland-Palatinate, Saarland",Urban regions,0.04950495049504951,26790,0.046907370329576044,0.05210253066052297
2004,Improbable,Lower Saxony,Urban regions,0.04207920792079208,26790,0.039675020654245274,0.04448339518733889
2004,Improbable,Berlin,Urban regions,0.03217821782178218,26790,0.03006497985693777,0.03429145578662659
2004,Improbable,Baden-Wuerttemberg,Rural regions,0.027227722772277228,26790,0.025278861312403065,0.02917658423215139
2004,Improbable,Schleswig-Holstein,Urban regions,0.022277227722772276,26790,0.02050993637209556,0.024044519073448994
2004,Improbable,Hamburg,Urban regions,0.012376237623762377,26790,0.011052323548387082,0.013700151699137672
