year,plj0021_h,age_gr,regtyp,proportion,n,lower_confidence,upper_confidence
1998,Definitely not,46-65 y.,Rural regions,0.06588235294117648,18147,0.062272919890475675,0.06949178599187728
1998,Definitely not,66 and older,Urban regions,0.05647058823529412,18147,0.05311211007213938,0.05982906639844886
1998,Definitely not,30-45 y.,Rural regions,0.03882352941176471,18147,0.03601290558106008,0.041634153242469336
1998,Definitely not,18-29 y.,Rural regions,0.029411764705882353,18147,0.026953482686289092,0.031870046725475616
1998,Definitely not,66 and older,Rural regions,0.0058823529411764705,18147,0.0047697298148895026,0.0069949760674634385
2000,"Yes, definitely",18-29 y.,Urban regions,0.4037854889589905,30607,0.39828853228076605,0.409282445637215
2000,"Yes, definitely",30-45 y.,Urban regions,0.31545741324921134,30607,0.3102512678354554,0.32066355866296725
2000,"Yes, definitely",46-65 y.,Urban regions,0.138801261829653,30607,0.13492784630266116,0.14267467735664482
2000,"Yes, definitely",18-29 y.,Rural regions,0.050473186119873815,30607,0.048020569502174225,0.052925802737573406
2000,"Yes, definitely",30-45 y.,Rural regions,0.03470031545741325,30607,0.032649892370434766,0.03675073854439173
2000,"Yes, definitely",66 and older,Rural regions,0.022082018927444796,30607,0.02043569119369396,0.023728346661195634
2000,"Yes, definitely",66 and older,Urban regions,0.01892744479495268,30607,0.01740078507518624,0.020454104514719122
2000,"Yes, definitely",46-65 y.,Rural regions,0.015772870662460567,30607,0.014376988599719122,0.017168752725202012
2000,"Yes, probably",30-45 y.,Urban regions,0.3541666666666667,30607,0.34880857968156154,0.35952475365177183
2000,"Yes, probably",18-29 y.,Urban regions,0.3392857142857143,30607,0.3339813257824647,0.3445901027889639
2000,"Yes, probably",46-65 y.,Urban regions,0.17559523809523808,30607,0.1713326604542715,0.17985781573620466
2000,"Yes, probably",18-29 y.,Rural regions,0.05357142857142857,30607,0.05104878307099819,0.05609407407185895
2000,"Yes, probably",46-65 y.,Rural regions,0.03571428571428571,30607,0.033635213662795274,0.03779335776577615
2000,"Yes, probably",30-45 y.,Rural regions,0.026785714285714284,30607,0.024976868496408483,0.028594560075020085
2000,"Yes, probably",66 and older,Urban regions,0.01488095238095238,30607,0.013524497316881209,0.01623740744502355
2000,Improbable,30-45 y.,Urban regions,0.34306569343065696,30607,0.33774711820668424,0.3483842686546297
2000,Improbable,46-65 y.,Urban regions,0.2773722627737226,30607,0.2723565285242858,0.2823879970231594
2000,Improbable,18-29 y.,Urban regions,0.2116788321167883,30607,0.20710230543052363,0.216255358803053
2000,Improbable,30-45 y.,Rural regions,0.04927007299270073,30607,0.04684532909605733,0.05169481688934414
2000,Improbable,18-29 y.,Rural regions,0.04744525547445255,30607,0.0450635554748409,0.049826955474064204
2000,Improbable,46-65 y.,Rural regions,0.03832116788321168,30607,0.03617046664034434,0.04047186912607902
2000,Improbable,66 and older,Urban regions,0.03102189781021898,30607,0.02907950593707157,0.032964289683366385
2000,Improbable,66 and older,Rural regions,0.0018248175182481751,30607,0.0013466734258986137,0.0023029616105977365
2000,Definitely not,46-65 y.,Urban regions,0.3740079365079365,30607,0.3685870475379052,0.3794288254779678
2000,Definitely not,30-45 y.,Urban regions,0.2757936507936508,30607,0.27078675001044167,0.28080055157685996
2000,Definitely not,18-29 y.,Urban regions,0.1636904761904762,30607,0.15954531983405443,0.16783563254689796
2000,Definitely not,66 and older,Urban regions,0.07242063492063493,30607,0.06951693058541877,0.07532433925585108
2000,Definitely not,46-65 y.,Rural regions,0.04861111111111111,30607,0.04620180212142921,0.05102042010079302
2000,Definitely not,30-45 y.,Rural regions,0.047619047619047616,30607,0.045233207195051243,0.05000488804304399
2000,Definitely not,18-29 y.,Rural regions,0.011904761904761904,30607,0.010689680289848295,0.013119843519675514
2000,Definitely not,66 and older,Rural regions,0.005952380952380952,30607,0.005090604459503514,0.00681415744525839
2002,"Yes, definitely",30-45 y.,Urban regions,0.40487804878048783,28961,0.3992245878527496,0.41053150970822605
2002,"Yes, definitely",18-29 y.,Urban regions,0.36097560975609755,28961,0.35544405849738075,0.36650716101481434
2002,"Yes, definitely",46-65 y.,Urban regions,0.0975609756097561,28961,0.09414357182934015,0.10097837939017205
2002,"Yes, definitely",18-29 y.,Rural regions,0.04878048780487805,28961,0.04629956792497286,0.05126140768478324
2002,"Yes, definitely",30-45 y.,Rural regions,0.03414634146341464,28961,0.03205474909463652,0.03623793383219275
2002,"Yes, definitely",66 and older,Urban regions,0.024390243902439025,28961,0.022613620275138798,0.026166867529739252
2002,"Yes, definitely",46-65 y.,Rural regions,0.014634146341463415,28961,0.013251115880147636,0.016017176802779195
2002,"Yes, definitely",66 and older,Rural regions,0.014634146341463415,28961,0.013251115880147636,0.016017176802779195
2002,"Yes, probably",30-45 y.,Urban regions,0.41379310344827586,28961,0.40812070956079394,0.4194654973357578
2002,"Yes, probably",18-29 y.,Urban regions,0.3275862068965517,28961,0.32218077493823105,0.3329916388548724
2002,"Yes, probably",46-65 y.,Urban regions,0.15948275862068967,28961,0.15526599285481751,0.16369952438656182
2002,"Yes, probably",18-29 y.,Rural regions,0.03017241379310345,28961,0.028202253378745226,0.03214257420746167
2002,"Yes, probably",30-45 y.,Rural regions,0.03017241379310345,28961,0.028202253378745226,0.03214257420746167
2002,"Yes, probably",46-65 y.,Rural regions,0.03017241379310345,28961,0.028202253378745226,0.03214257420746167
2002,"Yes, probably",66 and older,Urban regions,0.008620689655172414,28961,0.0075559578544335095,0.009685421455911317
2002,Improbable,30-45 y.,Urban regions,0.3389830508474576,28961,0.333531192236804,0.3444349094581112
2002,Improbable,46-65 y.,Urban regions,0.2711864406779661,28961,0.2660661867192124,0.2763066946367198
2002,Improbable,18-29 y.,Urban regions,0.19703389830508475,28961,0.1924528130394799,0.2016149835706896
2002,Improbable,30-45 y.,Rural regions,0.05508474576271186,28961,0.05245713277845092,0.05771235874697281
2002,Improbable,18-29 y.,Rural regions,0.04449152542372881,28961,0.042116844769408766,0.04686620607804886
2002,Improbable,46-65 y.,Rural regions,0.04449152542372881,28961,0.042116844769408766,0.04686620607804886
2002,Improbable,66 and older,Urban regions,0.0423728813559322,28961,0.04005286251859535,0.044692900193269054
2002,Improbable,66 and older,Rural regions,0.006355932203389831,28961,0.005440651419323547,0.007271212987456115
2002,Definitely not,46-65 y.,Urban regions,0.37553648068669526,28961,0.3699591178737897,0.3811138434996008
2002,Definitely not,30-45 y.,Urban regions,0.2875536480686695,28961,0.282340682950813,0.292766613186526
2002,Definitely not,18-29 y.,Urban regions,0.1298283261802575,28961,0.12595720742523567,0.13369944493527933
2002,Definitely not,66 and older,Urban regions,0.09334763948497854,28961,0.08999704890644225,0.09669823006351483
2002,Definitely not,46-65 y.,Rural regions,0.05472103004291846,28961,0.05210160229072366,0.05734045779511326
2002,Definitely not,30-45 y.,Rural regions,0.032188841201716736,28961,0.030156028908865488,0.03422165349456798
2002,Definitely not,18-29 y.,Rural regions,0.013948497854077254,28961,0.012597785680544347,0.015299210027610161
2002,Definitely not,66 and older,Rural regions,0.012875536480686695,28961,0.011577108341338623,0.014173964620034767
2004,"Yes, definitely",30-45 y.,Urban regions,0.4306569343065693,26790,0.4247273744894594,0.4365864941236792
2004,"Yes, definitely",18-29 y.,Urban regions,0.29927007299270075,26790,0.29378633505301716,0.30475381093238435
2004,"Yes, definitely",46-65 y.,Urban regions,0.16058394160583941,26790,0.15618741801349337,0.16498046519818546
2004,"Yes, definitely",30-45 y.,Rural regions,0.043795620437956206,26790,0.04134508819902924,0.04624615267688317
2004,"Yes, definitely",18-29 y.,Rural regions,0.043795620437956206,26790,0.04134508819902924,0.04624615267688317
2004,"Yes, definitely",66 and older,Rural regions,0.014598540145985401,26790,0.013162286879309381,0.01603479341266142
2004,"Yes, definitely",46-65 y.,Rural regions,0.0072992700729927005,26790,0.006279931164750723,0.008318608981234678
2004,"Yes, probably",30-45 y.,Urban regions,0.42857142857142855,26790,0.42264541969639213,0.43449743744646496
2004,"Yes, probably",18-29 y.,Urban regions,0.29064039408866993,26790,0.285203123724456,0.29607766445288386
2004,"Yes, probably",46-65 y.,Urban regions,0.13793103448275862,26790,0.13380177935611093,0.1420602896094063
2004,"Yes, probably",30-45 y.,Rural regions,0.04433497536945813,26790,0.04187009528233661,0.04679985545657965
2004,"Yes, probably",18-29 y.,Rural regions,0.03940886699507389,26790,0.03707897399913049,0.041738759991017296
2004,"Yes, probably",46-65 y.,Rural regions,0.029556650246305417,26790,0.027528582702300883,0.03158471779030995
2004,"Yes, probably",66 and older,Urban regions,0.019704433497536946,26790,0.01804013887284264,0.021368728122231253
2004,"Yes, probably",66 and older,Rural regions,0.009852216748768473,26790,0.008669483779425221,0.011034949718111725
2004,Improbable,30-45 y.,Urban regions,0.37376237623762376,26790,0.367968928632003,0.37955582384324454
2004,Improbable,46-65 y.,Urban regions,0.25742574257425743,26790,0.25219015237027864,0.2626613327782362
2004,Improbable,18-29 y.,Urban regions,0.20544554455445543,26790,0.20060738806067233,0.21028370104823854
2004,Improbable,66 and older,Urban regions,0.04950495049504951,26790,0.046907370329576044,0.05210253066052297
2004,Improbable,30-45 y.,Rural regions,0.04702970297029703,26790,0.044494600522088076,0.04956480541850598
2004,Improbable,46-65 y.,Rural regions,0.03217821782178218,26790,0.03006497985693777,0.03429145578662659
2004,Improbable,18-29 y.,Rural regions,0.0297029702970297,26790,0.027670042257578367,0.031735898336481036
2004,Improbable,66 and older,Rural regions,0.0049504950495049506,26790,0.004110036355940745,0.005790953743069156
2004,Definitely not,46-65 y.,Urban regions,0.36200716845878134,26790,0.35625228942457887,0.3677620474929838
2004,Definitely not,30-45 y.,Urban regions,0.2962962962962963,26790,0.2908283058843584,0.3017642867082342
2004,Definitely not,66 and older,Urban regions,0.11827956989247312,26790,0.11441242864691378,0.12214671113803247
2004,Definitely not,18-29 y.,Urban regions,0.0955794504181601,26790,0.0920586841894882,0.099100216646832
2004,Definitely not,46-65 y.,Rural regions,0.07407407407407407,26790,0.07093796649119426,0.07721018165695388
2004,Definitely not,30-45 y.,Rural regions,0.027479091995221028,26790,0.025521508129135277,0.02943667586130678
2004,Definitely not,66 and older,Rural regions,0.014336917562724014,26790,0.012913403198410344,0.015760431927037685
2004,Definitely not,18-29 y.,Rural regions,0.011947431302270013,26790,0.010646372242107023,0.013248490362433002
2006,"Yes, definitely",30-45 y.,Urban regions,0.3629032258064516,27321,0.35720150571572323,0.36860494589718
2006,"Yes, definitely",18-29 y.,Urban regions,0.3387096774193548,27321,0.33309767742476953,0.3443216774139401
2006,"Yes, definitely",46-65 y.,Urban regions,0.1532258064516129,27321,0.14895453138478537,0.15749708151844044
2006,"Yes, definitely",30-45 y.,Rural regions,0.056451612903225805,27321,0.053714907551773175,0.059188318254678435
2006,"Yes, definitely",18-29 y.,Rural regions,0.04032258064516129,27321,0.03798995753831226,0.04265520375201032
2006,"Yes, definitely",46-65 y.,Rural regions,0.03225806451612903,27321,0.03016295509754244,0.034353173934715625
2006,"Yes, definitely",66 and older,Urban regions,0.016129032258064516,27321,0.014635271645753916,0.017622792870375117
2006,"Yes, probably",30-45 y.,Urban regions,0.4727272727272727,27321,0.4668071493296121,0.47864739612493334
2006,"Yes, probably",18-29 y.,Urban regions,0.30303030303030304,27321,0.2975807892661866,0.3084798167944195
2006,"Yes, probably",46-65 y.,Urban regions,0.11515151515151516,27321,0.11136641774800302,0.1189366125550273
2006,"Yes, probably",30-45 y.,Rural regions,0.05454545454545454,27321,0.05185263416614722,0.05723827492476186
2006,"Yes, probably",66 and older,Urban regions,0.024242424242424242,27321,0.022418668110230848,0.026066180374617637
2006,"Yes, probably",46-65 y.,Rural regions,0.01818181818181818,27321,0.01659750160558491,0.019766134758051453
2006,"Yes, probably",18-29 y.,Rural regions,0.012121212121212121,27321,0.01082363663717268,0.013418787605251562
2006,Improbable,30-45 y.,Urban regions,0.40482573726541554,27321,0.39900518886717345,0.41064628566365763
2006,Improbable,46-65 y.,Urban regions,0.26541554959785524,27321,0.2601796438205215,0.270651455375189
2006,Improbable,18-29 y.,Urban regions,0.14209115281501342,27321,0.1379510429325794,0.14623126269744743
2006,Improbable,66 and older,Urban regions,0.06166219839142091,27321,0.058809887343562434,0.06451450943927939
2006,Improbable,30-45 y.,Rural regions,0.045576407506702415,27321,0.04310326920432241,0.04804954580908242
2006,Improbable,46-65 y.,Rural regions,0.03753351206434316,27321,0.03527973899037951,0.03978728513830681
2006,Improbable,18-29 y.,Rural regions,0.029490616621983913,27321,0.02748453050810198,0.03149670273586585
2006,Improbable,66 and older,Rural regions,0.013404825737265416,27321,0.01204116023041701,0.014768491244113821
2006,Definitely not,46-65 y.,Urban regions,0.3265044814340589,27321,0.3209439064171909,0.33206505645092693
2006,Definitely not,30-45 y.,Urban regions,0.29577464788732394,27321,0.2903628187504911,0.3011864770241568
2006,Definitely not,66 and older,Urban regions,0.14212548015364918,27321,0.1379849530431234,0.14626600726417496
2006,Definitely not,18-29 y.,Urban regions,0.10115236875800256,27321,0.09757685178861421,0.1047278857273909
2006,Definitely not,46-65 y.,Rural regions,0.06658130601792574,27321,0.06362518521415428,0.0695374268216972
2006,Definitely not,30-45 y.,Rural regions,0.034571062740076826,27321,0.03240473432208553,0.03673739115806812
2006,Definitely not,18-29 y.,Rural regions,0.020486555697823303,27321,0.018806794864271063,0.022166316531375543
2006,Definitely not,66 and older,Rural regions,0.012804097311139564,27321,0.011470932227064815,0.014137262395214314
2008,"Yes, definitely",18-29 y.,Urban regions,0.33783783783783783,23673,0.33181271720083555,0.3438629584748401
2008,"Yes, definitely",30-45 y.,Urban regions,0.2702702702702703,23673,0.26461296543956847,0.2759275751009721
2008,"Yes, definitely",46-65 y.,Urban regions,0.14864864864864866,23673,0.14411691558983983,0.15318038170745749
2008,"Yes, definitely",30-45 y.,Rural regions,0.10810810810810811,23673,0.10415248719928426,0.11206372901693197
2008,"Yes, definitely",46-65 y.,Rural regions,0.05405405405405406,23673,0.05117349543003958,0.056934612678068534
2008,"Yes, definitely",18-29 y.,Rural regions,0.04054054054054054,23673,0.038028147947882646,0.04305293313319844
2008,"Yes, definitely",66 and older,Urban regions,0.02702702702702703,23673,0.024961271380054818,0.02909278267399924
2008,"Yes, definitely",66 and older,Rural regions,0.013513513513513514,23673,0.01204269484812673,0.014984332178900299
2008,"Yes, probably",30-45 y.,Urban regions,0.43283582089552236,23673,0.4265241344328514,0.4391475073581933
2008,"Yes, probably",18-29 y.,Urban regions,0.26119402985074625,23673,0.25559804869419334,0.26679001100729915
2008,"Yes, probably",46-65 y.,Urban regions,0.1417910447761194,23673,0.13734728734227708,0.1462348022099617
2008,"Yes, probably",46-65 y.,Rural regions,0.04477611940298507,23673,0.04214157675117626,0.047410662054793884
2008,"Yes, probably",66 and older,Urban regions,0.04477611940298507,23673,0.04214157675117626,0.047410662054793884
2008,"Yes, probably",18-29 y.,Rural regions,0.03731343283582089,23673,0.03489905919357192,0.039727806478069866
2008,"Yes, probably",30-45 y.,Rural regions,0.03731343283582089,23673,0.03489905919357192,0.039727806478069866
2008,Improbable,30-45 y.,Urban regions,0.41134751773049644,23673,0.40507902173701077,0.4176160137239821
2008,Improbable,46-65 y.,Urban regions,0.2375886524822695,23673,0.23216693422714735,0.24301037073739168
2008,Improbable,18-29 y.,Urban regions,0.16312056737588654,23673,0.15841388131746736,0.1678272534343057
2008,Improbable,30-45 y.,Rural regions,0.06028368794326241,23673,0.05725169831288791,0.0633156775736369
2008,Improbable,66 and older,Urban regions,0.04609929078014184,23673,0.043427957159165406,0.048770624401118276
2008,Improbable,46-65 y.,Rural regions,0.0425531914893617,23673,0.03998189107925409,0.045124491899469314
2008,Improbable,66 and older,Rural regions,0.02127659574468085,23673,0.019438320747858194,0.023114870741503507
2008,Improbable,18-29 y.,Rural regions,0.01773049645390071,23673,0.016049351347792742,0.01941164156000868
2008,Definitely not,46-65 y.,Urban regions,0.3202614379084967,23673,0.3143177951116678,0.3262050807053256
2008,Definitely not,30-45 y.,Urban regions,0.28104575163398693,23673,0.27531952461474646,0.2867719786532274
2008,Definitely not,66 and older,Urban regions,0.17647058823529413,23673,0.17161429227755834,0.18132688419302992
2008,Definitely not,18-29 y.,Urban regions,0.09477124183006536,23673,0.09104005600102212,0.09850242765910859
2008,Definitely not,46-65 y.,Rural regions,0.07352941176470588,23673,0.07020453321223957,0.0768542903171722
2008,Definitely not,30-45 y.,Rural regions,0.032679738562091505,23673,0.030414813427254446,0.034944663696928564
2008,Definitely not,66 and older,Rural regions,0.014705882352941176,23673,0.013172473695330048,0.016239291010552305
2008,Definitely not,18-29 y.,Rural regions,0.006535947712418301,23673,0.005509445746480204,0.007562449678356398
2010,"Yes, definitely",18-29 y.,Urban regions,0.4090909090909091,35837,0.40400040843125207,0.41418140975056617
2010,"Yes, definitely",30-45 y.,Urban regions,0.38636363636363635,35837,0.3813223204386933,0.3914049522885794
2010,"Yes, definitely",46-65 y.,Urban regions,0.11363636363636363,35837,0.11035045958991203,0.11692226768281523
2010,"Yes, definitely",30-45 y.,Rural regions,0.045454545454545456,35837,0.043297907646540255,0.047611183262550656
2010,"Yes, definitely",18-29 y.,Rural regions,0.045454545454545456,35837,0.043297907646540255,0.047611183262550656
2010,"Yes, probably",30-45 y.,Urban regions,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,"Yes, probably",18-29 y.,Urban regions,0.30392156862745096,35837,0.2991594512306811,0.3086836860242208
2010,"Yes, probably",46-65 y.,Urban regions,0.20588235294117646,35837,0.20169593837269578,0.21006876750965714
2010,"Yes, probably",30-45 y.,Rural regions,0.06862745098039216,35837,0.06600986534383643,0.0712450366169479
2010,"Yes, probably",18-29 y.,Rural regions,0.0392156862745098,35837,0.03720597758752015,0.041225394961499455
2010,"Yes, probably",66 and older,Urban regions,0.029411764705882353,35837,0.027662448574964377,0.031161080836800328
2010,"Yes, probably",46-65 y.,Rural regions,0.0196078431372549,35837,0.018172336932262292,0.02104334934224751
2010,Improbable,30-45 y.,Urban regions,0.38866396761133604,35837,0.3836171526144831,0.393710782608189
2010,Improbable,46-65 y.,Urban regions,0.26720647773279355,35837,0.2626250108674312,0.2717879445981559
2010,Improbable,18-29 y.,Urban regions,0.10526315789473684,35837,0.1020857270612619,0.10844058872821177
2010,Improbable,46-65 y.,Rural regions,0.08502024291497975,35837,0.0821325090782671,0.08790797675169242
2010,Improbable,66 and older,Urban regions,0.0728744939271255,35837,0.0701832857824354,0.0755657020718156
2010,Improbable,30-45 y.,Rural regions,0.03643724696356275,35837,0.03449724116506659,0.03837725276205891
2010,Improbable,18-29 y.,Rural regions,0.02834008097165992,35837,0.026621982958477623,0.030058178984842216
2010,Improbable,66 and older,Rural regions,0.016194331983805668,35837,0.014887479922512202,0.017501184045099132
2010,Definitely not,46-65 y.,Urban regions,0.31026785714285715,35837,0.305478261237577,0.3150574530481373
2010,Definitely not,30-45 y.,Urban regions,0.2767857142857143,35837,0.27215342597585823,0.28141800259557037
2010,Definitely not,66 and older,Urban regions,0.18080357142857142,35837,0.17681894349138147,0.18478819936576138
2010,Definitely not,18-29 y.,Urban regions,0.078125,35837,0.07534643038608091,0.08090356961391909
2010,Definitely not,46-65 y.,Rural regions,0.07142857142857142,35837,0.0687621187020844,0.07409502415505845
2010,Definitely not,66 and older,Rural regions,0.04017857142857143,35837,0.03814535919396358,0.042211783663179285
2010,Definitely not,30-45 y.,Rural regions,0.03794642857142857,35837,0.03596820519400721,0.03992465194884993
2010,Definitely not,18-29 y.,Rural regions,0.004464285714285714,35837,0.0037740543955405575,0.0051545170330308705
2012,"Yes, definitely",30-45 y.,Urban regions,0.46411483253588515,40229,0.45924139902662753,0.46898826604514277
2012,"Yes, definitely",18-29 y.,Urban regions,0.20095693779904306,40229,0.19704111484852194,0.20487276074956418
2012,"Yes, definitely",30-45 y.,Rural regions,0.1339712918660287,40229,0.13064271592496854,0.1372998678070889
2012,"Yes, definitely",46-65 y.,Urban regions,0.09090909090909091,40229,0.08809981905771605,0.09371836276046577
2012,"Yes, definitely",18-29 y.,Rural regions,0.07655502392344497,40229,0.07395678662739058,0.07915326121949937
2012,"Yes, definitely",46-65 y.,Rural regions,0.028708133971291867,40229,0.02707634568659378,0.030339922255989953
2012,"Yes, definitely",66 and older,Urban regions,0.004784688995215311,40229,0.004110359999981546,0.005459017990449075
2012,"Yes, probably",30-45 y.,Urban regions,0.47863247863247865,40229,0.4737509086243548,0.4835140486406025
2012,"Yes, probably",18-29 y.,Urban regions,0.20085470085470086,40229,0.19693962367783924,0.2047697780315625
2012,"Yes, probably",46-65 y.,Urban regions,0.1282051282051282,40229,0.12493814947904554,0.13147210693121084
2012,"Yes, probably",30-45 y.,Rural regions,0.09829059829059829,40229,0.09538138380714002,0.10119981277405656
2012,"Yes, probably",18-29 y.,Rural regions,0.05982905982905983,40229,0.05751141995766245,0.06214669970045721
2012,"Yes, probably",46-65 y.,Rural regions,0.021367521367521368,40229,0.019954419928316522,0.022780622806726214
2012,"Yes, probably",66 and older,Rural regions,0.008547008547008548,40229,0.007647449686489191,0.009446567407527905
2012,"Yes, probably",66 and older,Urban regions,0.004273504273504274,40229,0.0036360507061544093,0.004910957840854139
2012,Improbable,30-45 y.,Urban regions,0.42297650130548303,40229,0.41814878965205843,0.42780421295890764
2012,Improbable,46-65 y.,Urban regions,0.2402088772845953,40229,0.23603415022435667,0.24438360434483394
2012,Improbable,18-29 y.,Urban regions,0.1174934725848564,40229,0.11434679471477854,0.12064015045493426
2012,Improbable,30-45 y.,Rural regions,0.0835509138381201,40229,0.08084685444623194,0.08625497323000827
2012,Improbable,46-65 y.,Rural regions,0.05483028720626632,40229,0.0526056888527785,0.057054885559754145
2012,Improbable,66 and older,Urban regions,0.04960835509138381,40229,0.04748650268732456,0.05173020749544306
2012,Improbable,18-29 y.,Rural regions,0.020887728459530026,40229,0.01949023975542042,0.022285217163639633
2012,Improbable,66 and older,Rural regions,0.010443864229765013,40229,0.00945043421008224,0.011437294249447786
2012,Definitely not,30-45 y.,Urban regions,0.3607681755829904,40229,0.35607540031236207,0.36546095085361874
2012,Definitely not,46-65 y.,Urban regions,0.252400548696845,40229,0.2481556621522623,0.25664543524142763
2012,Definitely not,66 and older,Urban regions,0.13854595336076816,40229,0.13516997671803155,0.14192193000350478
2012,Definitely not,30-45 y.,Rural regions,0.0877914951989026,40229,0.08502608389262521,0.09055690650517999
2012,Definitely not,18-29 y.,Urban regions,0.06035665294924554,40229,0.05802946988113302,0.06268383601735805
2012,Definitely not,46-65 y.,Rural regions,0.053497942386831275,40229,0.05129899026574785,0.0556968945079147
2012,Definitely not,66 and older,Rural regions,0.03155006858710562,40229,0.02984192178199006,0.03325821539222118
2012,Definitely not,18-29 y.,Rural regions,0.015089163237311385,40229,0.013897873256656805,0.016280453217965965
2013,"Yes, definitely",30-45 y.,Urban regions,0.37244897959183676,44486,0.36795633247972115,0.37694162670395237
2013,"Yes, definitely",18-29 y.,Urban regions,0.2755102040816326,44486,0.27135847148982056,0.2796619366734447
2013,"Yes, definitely",46-65 y.,Urban regions,0.1054421768707483,44486,0.10258816494612388,0.10829618879537273
2013,"Yes, definitely",30-45 y.,Rural regions,0.10204081632653061,44486,0.09922788161036775,0.10485375104269348
2013,"Yes, definitely",18-29 y.,Rural regions,0.09013605442176871,44486,0.08747482759751574,0.09279728124602168
2013,"Yes, definitely",46-65 y.,Rural regions,0.05272108843537415,44486,0.0506443800762068,0.054797796794541505
2013,"Yes, definitely",66 and older,Rural regions,0.0017006802721088435,44486,0.0013177796101576302,0.0020835809340600565
2013,"Yes, probably",30-45 y.,Urban regions,0.40871021775544386,44486,0.40414194183244373,0.413278493678444
2013,"Yes, probably",18-29 y.,Urban regions,0.20603015075376885,44486,0.20227167469618895,0.20978862681134874
2013,"Yes, probably",46-65 y.,Urban regions,0.19095477386934673,44486,0.18730222485518555,0.1946073228835079
2013,"Yes, probably",30-45 y.,Rural regions,0.12060301507537688,44486,0.11757668731667317,0.12362934283408059
2013,"Yes, probably",18-29 y.,Rural regions,0.04690117252931323,44486,0.04493643197136478,0.04886591308726168
2013,"Yes, probably",46-65 y.,Rural regions,0.018425460636515914,44486,0.017175733465801497,0.01967518780723033
2013,"Yes, probably",66 and older,Urban regions,0.006700167504187605,44486,0.0059420659206258775,0.007458269087749332
2013,"Yes, probably",66 and older,Rural regions,0.0016750418760469012,44486,0.0012950334807397528,0.0020550502713540496
2013,Improbable,30-45 y.,Urban regions,0.4470588235294118,44486,0.4424385658860709,0.4516790811727527
2013,Improbable,46-65 y.,Urban regions,0.19411764705882353,44486,0.19044217839220706,0.19779311572544
2013,Improbable,18-29 y.,Urban regions,0.19215686274509805,44486,0.18849555813568403,0.19581816735451207
2013,Improbable,30-45 y.,Rural regions,0.08235294117647059,44486,0.07979834776216133,0.08490753459077985
2013,Improbable,46-65 y.,Rural regions,0.043137254901960784,44486,0.0412492832549167,0.04502522654900487
2013,Improbable,18-29 y.,Rural regions,0.029411764705882353,44486,0.027841682305371457,0.030981847106393248
