year,migback,pgisced97,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2000,Indirect migration background,in school,"Yes, definitely",0.14285714285714285,30607,0.13893680700065134,0.14677747871363436
2000,Indirect migration background,inadequately,Definitely not,0.375,30607,0.36957622915653865,0.38042377084346135
2000,Indirect migration background,inadequately,"Yes, probably",0.25,30607,0.24514883187985564,0.25485116812014436
2000,Indirect migration background,inadequately,"Yes, definitely",0.25,30607,0.24514883187985564,0.25485116812014436
2000,Indirect migration background,inadequately,Improbable,0.125,30607,0.12129485914674698,0.12870514085325302
2000,Indirect migration background,general elementary,Definitely not,0.3051948051948052,30607,0.3000358021217955,0.3103538082678149
2000,Indirect migration background,general elementary,"Yes, definitely",0.2792207792207792,30607,0.2741948000323072,0.28424675840925123
2000,Indirect migration background,general elementary,Improbable,0.2077922077922078,30607,0.20324672651497908,0.21233768906943654
2000,Indirect migration background,general elementary,"Yes, probably",0.2077922077922078,30607,0.20324672651497908,0.21233768906943654
2000,Indirect migration background,middle vocational,Definitely not,0.3388888888888889,30607,0.33358601153606515,0.34419176624171266
2000,Indirect migration background,middle vocational,Improbable,0.2722222222222222,30607,0.26723559535828484,0.27720884908615956
2000,Indirect migration background,middle vocational,"Yes, probably",0.2,30607,0.19551868284792084,0.20448131715207918
2000,Indirect migration background,middle vocational,"Yes, definitely",0.18888888888888888,30607,0.18450369226679078,0.193274085510987
2000,Indirect migration background,vocational + Abi,Definitely not,0.5,30607,0.494398353559901,0.505601646440099
2000,Indirect migration background,vocational + Abi,Improbable,0.2777777777777778,30607,0.27275978695389813,0.28279576860165745
2000,Indirect migration background,vocational + Abi,"Yes, probably",0.1111111111111111,30607,0.10759025583679693,0.11463196638542528
2000,Indirect migration background,vocational + Abi,"Yes, definitely",0.1111111111111111,30607,0.10759025583679693,0.11463196638542528
2000,Indirect migration background,higher vocational,Definitely not,0.5217391304347826,30607,0.5161427810610599,0.5273354798085053
2000,Indirect migration background,higher vocational,"Yes, probably",0.21739130434782608,30607,0.2127702709397339,0.22201233775591825
2000,Indirect migration background,higher vocational,Improbable,0.17391304347826086,30607,0.16966660682611553,0.1781594801304062
2000,Indirect migration background,higher vocational,"Yes, definitely",0.08695652173913043,30607,0.0837997549510921,0.09011328852716877
2000,Indirect migration background,higher education,Definitely not,0.5185185185185185,30607,0.5129207154040453,0.5241163216329917
2000,Indirect migration background,higher education,Improbable,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,Indirect migration background,higher education,"Yes, probably",0.14814814814814814,30607,0.14416821443261052,0.15212808186368576
2002,No migration background,in school,Improbable,1.0,28961,1.0,1.0
2002,No migration background,general elementary,Definitely not,1.0,28961,1.0,1.0
2002,No migration background,middle vocational,Definitely not,0.5,28961,0.49424136836268273,0.5057586316373173
2002,No migration background,middle vocational,Improbable,0.5,28961,0.49424136836268273,0.5057586316373173
2002,No migration background,higher education,Definitely not,0.6666666666666666,28961,0.6612373766918633,0.6720959566414699
2002,No migration background,higher education,Improbable,0.3333333333333333,28961,0.3279040433585301,0.33876262330813656
2002,Direct migration background,in school,"Yes, definitely",0.42857142857142855,28961,0.4228718613840531,0.434270995758804
2002,Direct migration background,in school,"Yes, probably",0.2857142857142857,28961,0.2805113165200493,0.2909172549085221
2002,Direct migration background,in school,Improbable,0.2857142857142857,28961,0.2805113165200493,0.2909172549085221
2002,Direct migration background,inadequately,Definitely not,0.6776315789473685,28961,0.672248603995354,0.6830145538993829
2002,Direct migration background,inadequately,Improbable,0.18421052631578946,28961,0.17974579257011167,0.18867526006146726
2002,Direct migration background,inadequately,"Yes, probably",0.11842105263157894,28961,0.1146997554130494,0.12214234985010848
2002,Direct migration background,inadequately,"Yes, definitely",0.019736842105263157,28961,0.01813485333220997,0.021338830878316343
2002,Direct migration background,general elementary,Definitely not,0.5543710021321961,28961,0.548646519146864,0.5600954851175283
2002,Direct migration background,general elementary,Improbable,0.2515991471215352,28961,0.2466014375609395,0.2565968566821309
2002,Direct migration background,general elementary,"Yes, probably",0.10660980810234541,28961,0.10305539038124024,0.11016422582345058
2002,Direct migration background,general elementary,"Yes, definitely",0.08742004264392324,28961,0.08416699619307748,0.090673089094769
2002,Direct migration background,middle vocational,Definitely not,0.5182926829268293,28961,0.5125379065125227,0.5240474593411358
2002,Direct migration background,middle vocational,Improbable,0.2540650406504065,28961,0.24905118033584597,0.2590789009649671
2002,Direct migration background,middle vocational,"Yes, probably",0.12195121951219512,28961,0.11818243166875442,0.12572000735563582
2002,Direct migration background,middle vocational,"Yes, definitely",0.10569105691056911,28961,0.10215016881430065,0.10923194500683757
2002,Direct migration background,vocational + Abi,Definitely not,0.46296296296296297,28961,0.4572201517721236,0.4687057741538023
2002,Direct migration background,vocational + Abi,Improbable,0.3055555555555556,28961,0.3002502165425413,0.31086089456856986
2002,Direct migration background,vocational + Abi,"Yes, probably",0.12037037037037036,28961,0.11662272042805329,0.12411802031268744
2002,Direct migration background,vocational + Abi,"Yes, definitely",0.1111111111111111,28961,0.10749158446124227,0.11473063776097994
2002,Direct migration background,higher vocational,Definitely not,0.41818181818181815,28961,0.41250080872501077,0.42386282763862554
2002,Direct migration background,higher vocational,Improbable,0.2727272727272727,28961,0.26759792395342713,0.2778566215011183
2002,Direct migration background,higher vocational,"Yes, probably",0.18181818181818182,28961,0.17737603547516098,0.18626032816120267
2002,Direct migration background,higher vocational,"Yes, definitely",0.12727272727272726,28961,0.12343427412692741,0.13111118041852712
2002,Direct migration background,higher education,Definitely not,0.5117647058823529,28961,0.5060076685506136,0.5175217432140922
2002,Direct migration background,higher education,Improbable,0.19411764705882353,28961,0.189562340314957,0.19867295380269007
2002,Direct migration background,higher education,"Yes, definitely",0.18823529411764706,28961,0.18373319651987813,0.19273739171541598
2002,Direct migration background,higher education,"Yes, probably",0.10588235294117647,28961,0.10233864093739169,0.10942606494496125
2002,Indirect migration background,in school,Improbable,0.5714285714285714,28961,0.5657290042411959,0.5771281386159469
2002,Indirect migration background,in school,Definitely not,0.21428571428571427,28961,0.20955988282872784,0.2190115457427007
2002,Indirect migration background,in school,"Yes, probably",0.14285714285714285,28961,0.1388269402491213,0.1468873454651644
2002,Indirect migration background,in school,"Yes, definitely",0.07142857142857142,28961,0.06846242262216333,0.07439472023497952
2002,Indirect migration background,inadequately,Definitely not,0.6666666666666666,28961,0.6612373766918633,0.6720959566414699
2002,Indirect migration background,inadequately,Improbable,0.16666666666666666,28961,0.16237443606719254,0.17095889726614077
2002,Indirect migration background,inadequately,"Yes, probably",0.16666666666666666,28961,0.16237443606719254,0.17095889726614077
2002,Indirect migration background,general elementary,Definitely not,0.3669724770642202,28961,0.3614213989638881,0.3725235551645523
2002,Indirect migration background,general elementary,Improbable,0.28440366972477066,28961,0.2792078874397314,0.2895994520098099
2002,Indirect migration background,general elementary,"Yes, definitely",0.21100917431192662,28961,0.20630984434680139,0.21570850427705185
2002,Indirect migration background,general elementary,"Yes, probably",0.13761467889908258,28961,0.13364703804986441,0.14158231974830074
2002,Indirect migration background,middle vocational,Definitely not,0.38562091503267976,28961,0.38001498340846385,0.39122684665689567
2002,Indirect migration background,middle vocational,Improbable,0.30718954248366015,28961,0.3018762989135314,0.3125027860537889
2002,Indirect migration background,middle vocational,"Yes, probably",0.16339869281045752,28961,0.159140426163553,0.16765695945736203
2002,Indirect migration background,middle vocational,"Yes, definitely",0.1437908496732026,28961,0.13974970078033833,0.14783199856606688
2002,Indirect migration background,vocational + Abi,Definitely not,0.5333333333333333,28961,0.5275875129057391,0.5390791537609275
2002,Indirect migration background,vocational + Abi,Improbable,0.4,28961,0.39435771634876987,0.4056422836512302
2002,Indirect migration background,vocational + Abi,"Yes, probably",0.06666666666666667,28961,0.06379375645286955,0.06953957688046378
2002,Indirect migration background,higher vocational,Improbable,0.4444444444444444,28961,0.43872147031181224,0.4501674185770766
2002,Indirect migration background,higher vocational,Definitely not,0.2777777777777778,28961,0.272619158606938,0.2829363969486176
2002,Indirect migration background,higher vocational,"Yes, probably",0.16666666666666666,28961,0.16237443606719254,0.17095889726614077
2002,Indirect migration background,higher vocational,"Yes, definitely",0.1111111111111111,28961,0.10749158446124227,0.11473063776097994
2002,Indirect migration background,higher education,Definitely not,0.5,28961,0.49424136836268273,0.5057586316373173
2002,Indirect migration background,higher education,Improbable,0.32142857142857145,28961,0.3160497228513981,0.3268074200057448
2002,Indirect migration background,higher education,"Yes, probably",0.14285714285714285,28961,0.1388269402491213,0.1468873454651644
2002,Indirect migration background,higher education,"Yes, definitely",0.03571428571428571,28961,0.033576948019019906,0.03785162340955152
2004,No migration background,in school,Improbable,1.0,26790,1.0,1.0
2004,No migration background,middle vocational,"Yes, probably",0.5,26790,0.49401258006636084,0.5059874199336392
2004,No migration background,middle vocational,Definitely not,0.25,26790,0.24481474223434316,0.25518525776565687
2004,No migration background,middle vocational,Improbable,0.25,26790,0.24481474223434316,0.25518525776565687
2004,No migration background,higher education,Definitely not,0.6666666666666666,26790,0.6610216730174829,0.6723116603158503
2004,No migration background,higher education,Improbable,0.3333333333333333,26790,0.3276883396841496,0.338978326982517
2004,Direct migration background,in school,Improbable,0.4444444444444444,26790,0.4384940986749091,0.4503947902139797
2004,Direct migration background,in school,"Yes, definitely",0.4444444444444444,26790,0.4384940986749091,0.4503947902139797
2004,Direct migration background,in school,Definitely not,0.1111111111111111,26790,0.10734778201165533,0.11487444021056688
2004,Direct migration background,inadequately,Definitely not,0.7258064516129032,26790,0.7204643918455483,0.7311485113802582
2004,Direct migration background,inadequately,Improbable,0.13709677419354838,26790,0.13297803418010226,0.1412155142069945
2004,Direct migration background,inadequately,"Yes, probably",0.08870967741935484,26790,0.08530494023604011,0.09211441460266957
2004,Direct migration background,inadequately,"Yes, definitely",0.04838709677419355,26790,0.04581750189430466,0.05095669165408243
2004,Direct migration background,general elementary,Definitely not,0.6091370558375635,26790,0.6032940075685584,0.6149801041065686
2004,Direct migration background,general elementary,Improbable,0.233502538071066,26790,0.22843647166910083,0.23856860447303116
2004,Direct migration background,general elementary,"Yes, probably",0.09137055837563451,26790,0.08792018370929539,0.09482093304197364
2004,Direct migration background,general elementary,"Yes, definitely",0.06598984771573604,26790,0.06301692187410637,0.06896277355736571
2004,Direct migration background,middle vocational,Definitely not,0.5446009389671361,26790,0.5386373874839343,0.550564490450338
2004,Direct migration background,middle vocational,Improbable,0.24178403755868544,26790,0.23665684074162902,0.24691123437574186
2004,Direct migration background,middle vocational,"Yes, probably",0.11971830985915492,26790,0.11583089547446,0.12360572424384984
2004,Direct migration background,middle vocational,"Yes, definitely",0.09389671361502347,26790,0.09040383282680677,0.09738959440324017
2004,Direct migration background,vocational + Abi,Definitely not,0.532608695652174,26790,0.5266340224578667,0.5385833688464812
2004,Direct migration background,vocational + Abi,Improbable,0.2717391304347826,26790,0.2664120495271546,0.2770662113424106
2004,Direct migration background,vocational + Abi,"Yes, probably",0.14130434782608695,26790,0.13713308928424656,0.14547560636792733
2004,Direct migration background,vocational + Abi,"Yes, definitely",0.05434782608695652,26790,0.05163309687823591,0.05706255529567713
2004,Direct migration background,higher vocational,Definitely not,0.425531914893617,26790,0.41961127378134433,0.4314525560058897
2004,Direct migration background,higher vocational,Improbable,0.3404255319148936,26790,0.33475122666692525,0.34609983716286197
2004,Direct migration background,higher vocational,"Yes, definitely",0.14893617021276595,26790,0.14467282134421344,0.15319951908131846
2004,Direct migration background,higher vocational,"Yes, probably",0.0851063829787234,26790,0.08176492441412603,0.08844784154332078
2004,Direct migration background,higher education,Definitely not,0.5102040816326531,26790,0.504217908688496,0.5161902545768101
2004,Direct migration background,higher education,Improbable,0.23129251700680273,26790,0.22624321833970334,0.2363418156739021
2004,Direct migration background,higher education,"Yes, probably",0.1292517006802721,26790,0.12523440160211366,0.13326899975843057
2004,Direct migration background,higher education,"Yes, definitely",0.1292517006802721,26790,0.12523440160211366,0.13326899975843057
2004,Indirect migration background,in school,"Yes, probably",0.5,26790,0.49401258006636084,0.5059874199336392
2004,Indirect migration background,in school,"Yes, definitely",0.25,26790,0.24481474223434316,0.25518525776565687
2004,Indirect migration background,in school,Improbable,0.25,26790,0.24481474223434316,0.25518525776565687
2004,Indirect migration background,inadequately,Definitely not,0.6666666666666666,26790,0.6610216730174829,0.6723116603158503
2004,Indirect migration background,inadequately,"Yes, probably",0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2004,Indirect migration background,inadequately,Improbable,0.16666666666666666,26790,0.16220390733951517,0.17112942599381814
2004,Indirect migration background,general elementary,Definitely not,0.34408602150537637,26790,0.3383971428190497,0.34977490019170304
2004,Indirect migration background,general elementary,Improbable,0.3118279569892473,26790,0.30628073236779885,0.3173751816106958
2004,Indirect migration background,general elementary,"Yes, probably",0.24731182795698925,26790,0.24214528905248317,0.25247836686149533
2004,Indirect migration background,general elementary,"Yes, definitely",0.0967741935483871,26790,0.09323383160472401,0.10031455549205018
2004,Indirect migration background,middle vocational,Definitely not,0.38636363636363635,26790,0.3805329003280389,0.3921943723992338
2004,Indirect migration background,middle vocational,Improbable,0.36363636363636365,26790,0.3578759184947927,0.36939680877793457
2004,Indirect migration background,middle vocational,"Yes, probably",0.15151515151515152,26790,0.1472215692094145,0.15580873382088853
2004,Indirect migration background,middle vocational,"Yes, definitely",0.09848484848484848,26790,0.09491671625610888,0.10205298071358808
2004,Indirect migration background,vocational + Abi,Improbable,0.5,26790,0.49401258006636084,0.5059874199336392
2004,Indirect migration background,vocational + Abi,Definitely not,0.3888888888888889,26790,0.3830511781455505,0.3947265996322273
2004,Indirect migration background,vocational + Abi,"Yes, definitely",0.1111111111111111,26790,0.10734778201165533,0.11487444021056688
2004,Indirect migration background,higher vocational,Definitely not,0.4,26790,0.39413355051472615,0.4058664494852739
2004,Indirect migration background,higher vocational,"Yes, probably",0.35,26790,0.34428836540995633,0.3557116345900436
2004,Indirect migration background,higher vocational,Improbable,0.2,26790,0.1952100640530887,0.20478993594691133
2004,Indirect migration background,higher vocational,"Yes, definitely",0.05,26790,0.0473901441576726,0.052609855842327406
2004,Indirect migration background,higher education,Definitely not,0.5652173913043478,26790,0.559281122549492,0.5711536600592035
2004,Indirect migration background,higher education,Improbable,0.30434782608695654,26790,0.29883783508197564,0.30985781709193744
2004,Indirect migration background,higher education,"Yes, probably",0.08695652173913043,26790,0.08358235512674837,0.09033068835151249
2004,Indirect migration background,higher education,"Yes, definitely",0.043478260869565216,26790,0.04103621836370243,0.045920303375428004
2006,No migration background,in school,Improbable,1.0,27321,1.0,1.0
2006,No migration background,general elementary,Improbable,1.0,27321,1.0,1.0
2006,No migration background,middle vocational,Improbable,0.5,27321,0.49407105010682606,0.5059289498931739
2006,No migration background,middle vocational,"Yes, probably",0.25,27321,0.24486537877474632,0.25513462122525365
2006,No migration background,middle vocational,Definitely not,0.25,27321,0.24486537877474632,0.25513462122525365
2006,No migration background,higher education,Definitely not,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,No migration background,higher education,Improbable,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,No migration background,higher education,"Yes, definitely",0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Direct migration background,in school,"Yes, definitely",0.6,27321,0.594190839220478,0.605809160779522
2006,Direct migration background,in school,Definitely not,0.2,27321,0.19525684008546085,0.20474315991453917
2006,Direct migration background,in school,"Yes, probably",0.2,27321,0.19525684008546085,0.20474315991453917
2006,Direct migration background,inadequately,Definitely not,0.696078431372549,27321,0.6906244000819768,0.7015324626631212
2006,Direct migration background,inadequately,Improbable,0.20588235294117646,27321,0.20108767146875234,0.21067703441360058
2006,Direct migration background,inadequately,"Yes, probably",0.049019607843137254,27321,0.046459380843506655,0.051579834842767854
2006,Direct migration background,inadequately,"Yes, definitely",0.049019607843137254,27321,0.046459380843506655,0.051579834842767854
2006,Direct migration background,general elementary,Definitely not,0.63125,27321,0.6255289665666078,0.6369710334333921
2006,Direct migration background,general elementary,Improbable,0.240625,27321,0.23555618668063577,0.24569381331936424
2006,Direct migration background,general elementary,"Yes, probably",0.065625,27321,0.06268868232782203,0.06856131767217798
2006,Direct migration background,general elementary,"Yes, definitely",0.0625,27321,0.059629659475404884,0.06537034052459512
2006,Direct migration background,middle vocational,Definitely not,0.5673575129533679,27321,0.5614826090926782,0.5732324168140576
2006,Direct migration background,middle vocational,Improbable,0.2616580310880829,27321,0.25644604091824896,0.2668700212579168
2006,Direct migration background,middle vocational,"Yes, probably",0.09844559585492228,27321,0.094912935444639,0.10197825626520557
2006,Direct migration background,middle vocational,"Yes, definitely",0.07253886010362694,27321,0.06946318115579442,0.07561453905145946
2006,Direct migration background,vocational + Abi,Definitely not,0.46511627906976744,27321,0.459201776348204,0.47103078179133084
2006,Direct migration background,vocational + Abi,Improbable,0.27906976744186046,27321,0.27375100259077245,0.28438853229294847
2006,Direct migration background,vocational + Abi,"Yes, probably",0.1511627906976744,27321,0.14691520225278512,0.1554103791425637
2006,Direct migration background,vocational + Abi,"Yes, definitely",0.10465116279069768,27321,0.1010214192441465,0.10828090633724886
2006,Direct migration background,higher vocational,Definitely not,0.5833333333333334,27321,0.5774873099003305,0.5891793567663363
2006,Direct migration background,higher vocational,Improbable,0.20833333333333334,27321,0.20351764539254638,0.2131490212741203
2006,Direct migration background,higher vocational,"Yes, definitely",0.125,27321,0.12107836826172469,0.1289216317382753
2006,Direct migration background,higher vocational,"Yes, probably",0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Direct migration background,higher education,Definitely not,0.487012987012987,27321,0.4810860374403468,0.49293993658562724
2006,Direct migration background,higher education,Improbable,0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,Direct migration background,higher education,"Yes, probably",0.12987012987012986,27321,0.12588397239349308,0.13385628734676663
2006,Direct migration background,higher education,"Yes, definitely",0.09740259740259741,27321,0.09388666849896209,0.10091852630623273
2006,Indirect migration background,in school,"Yes, probably",0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,Indirect migration background,in school,"Yes, definitely",0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,Indirect migration background,in school,Improbable,0.21428571428571427,27321,0.20942011084435389,0.21915131772707466
