year,hhtyp,regtyp,hlf0178_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Couple with children,Rural regions,Yes,0.98024,2212,2298,0.97455,0.98594
2017,Couple with children,Rural regions,No,0.01976,86,2298,0.01406,0.02545
2017,Multi-generational household,Urban regions,Yes,0.97778,100,100,0.94874,1.00681
2017,Multi-generational household,Rural regions,Yes,0.96522,51,51,0.91443,1.01601
2017,Other Combinations,Urban regions,Yes,0.92303,319,357,0.89535,0.95072
2017,Other Combinations,Urban regions,No,0.07697,38,357,0.04928,0.10465
2017,Other Combinations,Rural regions,Yes,0.79212,134,134,0.72315,0.86108
2018,Single-person household,Urban regions,Yes,0.71830,2401,3077,0.70241,0.73420
2018,Single-person household,Urban regions,No,0.28170,676,3077,0.26580,0.29759
2018,Single-person household,Rural regions,Yes,0.59439,923,1377,0.56845,0.62033
2018,Single-person household,Rural regions,No,0.40561,454,1377,0.37967,0.43155
2018,Couple without children,Urban regions,Yes,0.89580,2674,2928,0.88473,0.90687
2018,Couple without children,Urban regions,No,0.10420,254,2928,0.09313,0.11527
2018,Couple without children,Rural regions,Yes,0.86532,1486,1705,0.84911,0.88153
2018,Couple without children,Rural regions,No,0.13468,219,1705,0.11847,0.15089
2018,Single parent,Urban regions,Yes,0.93670,1118,1182,0.92281,0.95059
2018,Single parent,Urban regions,No,0.06330,64,1182,0.04941,0.07719
2018,Single parent,Rural regions,Yes,0.91811,509,557,0.89531,0.94090
2018,Single parent,Rural regions,No,0.08189,48,557,0.05910,0.10469
2018,Couple with children,Urban regions,Yes,0.98070,4240,4333,0.97660,0.98480
2018,Couple with children,Urban regions,No,0.01930,93,4333,0.01520,0.02340
2018,Couple with children,Rural regions,Yes,0.97601,2073,2131,0.96951,0.98251
2018,Couple with children,Rural regions,No,0.02399,58,2131,0.01749,0.03049
2018,Multi-generational household,Urban regions,Yes,0.97683,108,108,0.94833,1.00534
2018,Other Combinations,Urban regions,Yes,0.96620,276,276,0.94485,0.98756
2018,Other Combinations,Rural regions,Yes,0.73216,101,101,0.64537,0.81896
2019,Single-person household,No answer / don't know,Yes,0.83836,220,220,0.78960,0.88712
2019,Single-person household,Urban regions,Yes,0.74777,2441,2990,0.73220,0.76334
2019,Single-person household,Urban regions,No,0.25223,549,2990,0.23666,0.26780
2019,Single-person household,Rural regions,Yes,0.64921,991,1357,0.62381,0.67461
2019,Single-person household,Rural regions,No,0.35079,366,1357,0.32539,0.37619
2019,Couple without children,No answer / don't know,Yes,0.95354,126,126,0.91664,0.99044
2019,Couple without children,Urban regions,Yes,0.91146,3003,3206,0.90163,0.92130
2019,Couple without children,Urban regions,No,0.08854,203,3206,0.07870,0.09837
2019,Couple without children,Rural regions,Yes,0.89035,1645,1830,0.87603,0.90467
2019,Couple without children,Rural regions,No,0.10965,185,1830,0.09533,0.12397
2019,Single parent,Urban regions,Yes,0.95342,1040,1082,0.94086,0.96598
2019,Single parent,Urban regions,No,0.04658,42,1082,0.03402,0.05914
2019,Single parent,Rural regions,Yes,0.94362,495,495,0.92328,0.96396
2019,Couple with children,Urban regions,Yes,0.99123,4312,4364,0.98846,0.99399
2019,Couple with children,Urban regions,No,0.00877,52,4364,0.00601,0.01154
2019,Couple with children,Rural regions,Yes,0.98728,2092,2125,0.98252,0.99205
2019,Couple with children,Rural regions,No,0.01272,33,2125,0.00795,0.01748
2019,Multi-generational household,Urban regions,Yes,0.93860,88,88,0.88816,0.98905
2019,Multi-generational household,Rural regions,Yes,0.99013,44,44,0.96058,1.01968
2019,Other Combinations,Urban regions,Yes,0.97805,219,219,0.95860,0.99750
2019,Other Combinations,Rural regions,Yes,0.82718,90,90,0.74862,0.90573
2020,Single-person household,Urban regions,Yes,0.82497,504,599,0.79451,0.85543
2020,Single-person household,Urban regions,No,0.17503,95,599,0.14457,0.20549
2020,Single-person household,Rural regions,Yes,0.86204,120,120,0.80008,0.92400
2020,Couple without children,Urban regions,Yes,0.93687,103,103,0.88967,0.98407
2020,Single parent,Urban regions,Yes,0.95787,203,203,0.93017,0.98557
2020,Single parent,Rural regions,Yes,0.93909,44,44,0.86761,1.01058
2020,Couple with children,Urban regions,Yes,0.98167,1245,1245,0.97421,0.98912
2020,Couple with children,Rural regions,Yes,0.98049,371,371,0.96640,0.99458
2020,Other Combinations,Urban regions,Yes,0.97022,141,141,0.94206,0.99837
2020,Other Combinations,Rural regions,Yes,0.96240,35,35,0.89846,1.02634
2021,Single-person household,Urban regions,Yes,0.82692,2244,2531,0.81218,0.84166
2021,Single-person household,Urban regions,No,0.17308,287,2531,0.15834,0.18782
2021,Single-person household,Rural regions,Yes,0.71093,785,998,0.68279,0.73907
2021,Single-person household,Rural regions,No,0.28907,213,998,0.26093,0.31721
2021,Couple without children,Urban regions,Yes,0.93746,2192,2272,0.92750,0.94742
2021,Couple without children,Urban regions,No,0.06254,80,2272,0.05258,0.07250
2021,Couple without children,Rural regions,Yes,0.93455,1119,1211,0.92062,0.94849
2021,Couple without children,Rural regions,No,0.06545,92,1211,0.05151,0.07938
2021,Single parent,Urban regions,Yes,0.95714,664,664,0.94172,0.97256
2021,Single parent,Rural regions,Yes,0.93325,322,322,0.90595,0.96056
2021,Couple with children,Urban regions,Yes,0.99193,2750,2750,0.98859,0.99528
2021,Couple with children,Rural regions,Yes,0.99191,1231,1231,0.98690,0.99691
2021,Other Combinations,Urban regions,Yes,0.96085,251,251,0.93680,0.98489
2021,Other Combinations,Rural regions,Yes,0.90197,91,91,0.84054,0.96340
