"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1994","16-34 Jahre alt","(Fach-)Abitur","7.87","8","644","7.77","7.97"
"1994","16-34 Jahre alt","(noch) kein Abschluss","7.58","8","381","7.4","7.76"
"1994","16-34 Jahre alt","AkademikerInnen","7.55","8","417","7.41","7.69"
"1994","16-34 Jahre alt","Hauptschulabschluss","7.27","8","1454","7.18","7.36"
"1994","16-34 Jahre alt","Realschulabschluss","7.45","8","1644","7.37","7.53"
"1994","35-65 Jahre alt","(Fach-)Abitur","6.79","7","232","6.55","7.03"
"1994","35-65 Jahre alt","(noch) kein Abschluss","6.48","7","428","6.29","6.67"
"1994","35-65 Jahre alt","AkademikerInnen","6.91","7","1094","6.8","7.02"
"1994","35-65 Jahre alt","Hauptschulabschluss","6.48","7","3520","6.41","6.55"
"1994","35-65 Jahre alt","Realschulabschluss","6.9","7","1188","6.79","7.01"
"1994","66 und älter","(Fach-)Abitur","6.16","6","42","5.52","6.8"
"1994","66 und älter","(noch) kein Abschluss","6.44","7","31","5.77","7.11"
"1994","66 und älter","AkademikerInnen","6.42","6.61","124","6.03","6.81"
"1994","66 und älter","Hauptschulabschluss","6.14","6","1067","6","6.28"
"1994","66 und älter","Realschulabschluss","6.01","6","177","5.67","6.35"
"1995","16-34 Jahre alt","(Fach-)Abitur","7.88","8","704","7.78","7.98"
"1995","16-34 Jahre alt","(noch) kein Abschluss","7.53","8","416","7.36","7.7"
"1995","16-34 Jahre alt","AkademikerInnen","7.83","8","426","7.71","7.95"
"1995","16-34 Jahre alt","Hauptschulabschluss","7.3","8","1476","7.21","7.39"
"1995","16-34 Jahre alt","Realschulabschluss","7.48","8","1633","7.4","7.56"
"1995","35-65 Jahre alt","(Fach-)Abitur","7.07","8","323","6.86","7.28"
"1995","35-65 Jahre alt","(noch) kein Abschluss","6.59","7","421","6.4","6.78"
"1995","35-65 Jahre alt","AkademikerInnen","6.97","7","1164","6.87","7.07"
"1995","35-65 Jahre alt","Hauptschulabschluss","6.51","7","3498","6.44","6.58"
"1995","35-65 Jahre alt","Realschulabschluss","7.03","7","1268","6.93","7.13"
"1995","66 und älter","(Fach-)Abitur","6.07","6","39","5.41","6.73"
"1995","66 und älter","(noch) kein Abschluss","6.64","7","38","6.15","7.13"
"1995","66 und älter","AkademikerInnen","6.57","7","148","6.21","6.93"
"1995","66 und älter","Hauptschulabschluss","6.04","6","1080","5.9","6.18"
"1995","66 und älter","Realschulabschluss","6.08","6","185","5.76","6.4"
"1996","16-34 Jahre alt","(Fach-)Abitur","7.78","8","676","7.67","7.89"
"1996","16-34 Jahre alt","(noch) kein Abschluss","7.74","8","410","7.58","7.9"
"1996","16-34 Jahre alt","AkademikerInnen","7.66","8","425","7.52","7.8"
"1996","16-34 Jahre alt","Hauptschulabschluss","7.23","8","1422","7.14","7.32"
"1996","16-34 Jahre alt","Realschulabschluss","7.34","8","1553","7.25","7.43"
"1996","35-65 Jahre alt","(Fach-)Abitur","6.81","7","322","6.6","7.02"
"1996","35-65 Jahre alt","(noch) kein Abschluss","6.32","7","378","6.13","6.51"
"1996","35-65 Jahre alt","AkademikerInnen","6.94","7","1176","6.84","7.04"
"1996","35-65 Jahre alt","Hauptschulabschluss","6.33","7","3384","6.26","6.4"
"1996","35-65 Jahre alt","Realschulabschluss","6.86","7","1366","6.76","6.96"
"1996","66 und älter","(Fach-)Abitur","5.32","6","39","4.57","6.07"
"1996","66 und älter","(noch) kein Abschluss","4.48","5","46","3.89","5.07"
"1996","66 und älter","AkademikerInnen","5.94","6","155","5.57","6.31"
"1996","66 und älter","Hauptschulabschluss","6.12","6","1097","5.99","6.25"
"1996","66 und älter","Realschulabschluss","6.19","6","185","5.86","6.52"
"1997","16-34 Jahre alt","(Fach-)Abitur","7.63","8","664","7.51","7.75"
"1997","16-34 Jahre alt","(noch) kein Abschluss","7.66","8","417","7.49","7.83"
"1997","16-34 Jahre alt","AkademikerInnen","7.47","8","403","7.32","7.62"
"1997","16-34 Jahre alt","Hauptschulabschluss","7.12","8","1345","7.02","7.22"
"1997","16-34 Jahre alt","Realschulabschluss","7.08","8","1499","6.99","7.17"
"1997","35-65 Jahre alt","(Fach-)Abitur","6.74","7","312","6.52","6.96"
"1997","35-65 Jahre alt","(noch) kein Abschluss","6.28","6.64","361","6.08","6.48"
"1997","35-65 Jahre alt","AkademikerInnen","6.74","7","1191","6.63","6.85"
"1997","35-65 Jahre alt","Hauptschulabschluss","6.14","6","3274","6.07","6.21"
"1997","35-65 Jahre alt","Realschulabschluss","6.71","7","1393","6.61","6.81"
"1997","66 und älter","(Fach-)Abitur","6.12","6","41","5.48","6.76"
"1997","66 und älter","(noch) kein Abschluss","5.48","6","49","4.88","6.08"
"1997","66 und älter","AkademikerInnen","6.31","6","161","5.97","6.65"
"1997","66 und älter","Hauptschulabschluss","5.81","6","1122","5.68","5.94"
"1997","66 und älter","Realschulabschluss","5.96","6","179","5.63","6.29"
"1998","16-34 Jahre alt","(Fach-)Abitur","7.72","8","740","7.62","7.82"
"1998","16-34 Jahre alt","(noch) kein Abschluss","7.8","8","427","7.64","7.96"
"1998","16-34 Jahre alt","AkademikerInnen","7.83","8","440","7.71","7.95"
"1998","16-34 Jahre alt","Hauptschulabschluss","7.33","8","1321","7.23","7.43"
"1998","16-34 Jahre alt","Realschulabschluss","7.4","8","1571","7.31","7.49"
"1998","35-65 Jahre alt","(Fach-)Abitur","6.96","7","367","6.77","7.15"
"1998","35-65 Jahre alt","(noch) kein Abschluss","6.54","6","343","6.34","6.74"
"1998","35-65 Jahre alt","AkademikerInnen","7.05","8","1337","6.95","7.15"
"1998","35-65 Jahre alt","Hauptschulabschluss","6.55","7","3572","6.48","6.62"
"1998","35-65 Jahre alt","Realschulabschluss","6.97","7","1591","6.88","7.06"
"1998","66 und älter","(Fach-)Abitur","6.75","7","47","6.09","7.41"
"1998","66 und älter","(noch) kein Abschluss","5.38","5","52","4.79","5.97"
"1998","66 und älter","AkademikerInnen","6.12","6","176","5.79","6.45"
"1998","66 und älter","Hauptschulabschluss","6.05","6","1260","5.93","6.17"
"1998","66 und älter","Realschulabschluss","6.21","6","201","5.9","6.52"
"1999","16-34 Jahre alt","(Fach-)Abitur","7.97","8","715","7.87","8.07"
"1999","16-34 Jahre alt","(noch) kein Abschluss","7.68","8","404","7.52","7.84"
"1999","16-34 Jahre alt","AkademikerInnen","7.95","8","415","7.83","8.07"
"1999","16-34 Jahre alt","Hauptschulabschluss","7.51","8","1258","7.41","7.61"
"1999","16-34 Jahre alt","Realschulabschluss","7.58","8","1512","7.5","7.66"
"1999","35-65 Jahre alt","(Fach-)Abitur","7.08","7","375","6.9","7.26"
"1999","35-65 Jahre alt","(noch) kein Abschluss","6.64","7","321","6.43","6.85"
"1999","35-65 Jahre alt","AkademikerInnen","7.2","8","1345","7.11","7.29"
"1999","35-65 Jahre alt","Hauptschulabschluss","6.72","7","3444","6.65","6.79"
"1999","35-65 Jahre alt","Realschulabschluss","7.07","8","1648","6.98","7.16"
"1999","66 und älter","(Fach-)Abitur","6.55","7","52","5.87","7.23"
"1999","66 und älter","(noch) kein Abschluss","6.06","5.23","62","5.54","6.58"
"1999","66 und älter","AkademikerInnen","6.42","7","193","6.13","6.71"
"1999","66 und älter","Hauptschulabschluss","6.12","6","1260","6","6.24"
"1999","66 und älter","Realschulabschluss","6.38","7","190","6.08","6.68"
"2000","16-34 Jahre alt","(Fach-)Abitur","8.08","8","1340","8","8.16"
"2000","16-34 Jahre alt","(noch) kein Abschluss","7.76","8","556","7.63","7.89"
"2000","16-34 Jahre alt","AkademikerInnen","8.17","8","755","8.08","8.26"
"2000","16-34 Jahre alt","Hauptschulabschluss","7.53","8","1873","7.45","7.61"
"2000","16-34 Jahre alt","Realschulabschluss","7.74","8","2513","7.68","7.8"
"2000","35-65 Jahre alt","(Fach-)Abitur","7.34","8","874","7.22","7.46"
"2000","35-65 Jahre alt","(noch) kein Abschluss","6.41","7","267","6.18","6.64"
"2000","35-65 Jahre alt","AkademikerInnen","7.3","8","2612","7.23","7.37"
"2000","35-65 Jahre alt","Hauptschulabschluss","6.85","7","6121","6.8","6.9"
"2000","35-65 Jahre alt","Realschulabschluss","7.12","8","3301","7.06","7.18"
"2000","66 und älter","(Fach-)Abitur","6.66","7","148","6.3","7.02"
"2000","66 und älter","(noch) kein Abschluss","6.45","7","75","5.98","6.92"
"2000","66 und älter","AkademikerInnen","6.52","7","392","6.31","6.73"
"2000","66 und älter","Hauptschulabschluss","6.2","6","2441","6.12","6.28"
"2000","66 und älter","Realschulabschluss","6.39","7","396","6.18","6.6"
"2001","16-34 Jahre alt","(Fach-)Abitur","8.12","8","1206","8.05","8.19"
"2001","16-34 Jahre alt","(noch) kein Abschluss","8.05","8","601","7.94","8.16"
"2001","16-34 Jahre alt","AkademikerInnen","8.23","8","630","8.14","8.32"
"2001","16-34 Jahre alt","Hauptschulabschluss","7.62","8","1539","7.54","7.7"
"2001","16-34 Jahre alt","Realschulabschluss","7.76","8","2167","7.69","7.83"
"2001","35-65 Jahre alt","(Fach-)Abitur","7.4","8","861","7.28","7.52"
"2001","35-65 Jahre alt","(noch) kein Abschluss","6.61","7","194","6.36","6.86"
"2001","35-65 Jahre alt","AkademikerInnen","7.38","8","2472","7.31","7.45"
"2001","35-65 Jahre alt","Hauptschulabschluss","6.89","7","5352","6.84","6.94"
"2001","35-65 Jahre alt","Realschulabschluss","7.12","8","3131","7.06","7.18"
"2001","66 und älter","(Fach-)Abitur","6.91","7","148","6.59","7.23"
"2001","66 und älter","(noch) kein Abschluss","6.35","7","58","5.78","6.92"
"2001","66 und älter","AkademikerInnen","6.59","7","402","6.39","6.79"
"2001","66 und älter","Hauptschulabschluss","6.32","7","2251","6.23","6.41"
"2001","66 und älter","Realschulabschluss","6.55","7","393","6.34","6.76"
"2002","16-34 Jahre alt","(Fach-)Abitur","7.98","8","1284","7.91","8.05"
"2002","16-34 Jahre alt","(noch) kein Abschluss","7.89","8","653","7.77","8.01"
"2002","16-34 Jahre alt","AkademikerInnen","7.95","8","625","7.84","8.06"
"2002","16-34 Jahre alt","Hauptschulabschluss","7.44","8","1322","7.35","7.53"
"2002","16-34 Jahre alt","Realschulabschluss","7.48","8","2044","7.41","7.55"
"2002","35-65 Jahre alt","(Fach-)Abitur","7.15","8","1022","7.04","7.26"
"2002","35-65 Jahre alt","(noch) kein Abschluss","6.54","7","170","6.25","6.83"
"2002","35-65 Jahre alt","AkademikerInnen","7.22","8","3332","7.16","7.28"
"2002","35-65 Jahre alt","Hauptschulabschluss","6.59","7","5029","6.54","6.64"
"2002","35-65 Jahre alt","Realschulabschluss","6.87","7","3430","6.81","6.93"
"2002","66 und älter","(Fach-)Abitur","6.39","7","138","6.08","6.7"
"2002","66 und älter","(noch) kein Abschluss","6.12","7","58","5.54","6.7"
"2002","66 und älter","AkademikerInnen","6.49","7","517","6.32","6.66"
"2002","66 und älter","Hauptschulabschluss","6.12","6","2261","6.03","6.21"
"2002","66 und älter","Realschulabschluss","6.31","7","412","6.11","6.51"
"2003","16-34 Jahre alt","(Fach-)Abitur","7.81","8","1260","7.73","7.89"
"2003","16-34 Jahre alt","(noch) kein Abschluss","7.68","8","658","7.55","7.81"
"2003","16-34 Jahre alt","AkademikerInnen","7.93","8","563","7.82","8.04"
"2003","16-34 Jahre alt","Hauptschulabschluss","7.2","8","1236","7.1","7.3"
"2003","16-34 Jahre alt","Realschulabschluss","7.43","8","1878","7.35","7.51"
"2003","35-65 Jahre alt","(Fach-)Abitur","6.98","7","998","6.86","7.1"
"2003","35-65 Jahre alt","(noch) kein Abschluss","6.19","6","153","5.87","6.51"
"2003","35-65 Jahre alt","AkademikerInnen","7.15","8","3185","7.09","7.21"
"2003","35-65 Jahre alt","Hauptschulabschluss","6.51","7","4650","6.45","6.57"
"2003","35-65 Jahre alt","Realschulabschluss","6.7","7","3435","6.63","6.77"
"2003","66 und älter","(Fach-)Abitur","6.51","7","145","6.18","6.84"
"2003","66 und älter","(noch) kein Abschluss","6.23","7","59","5.65","6.81"
"2003","66 und älter","AkademikerInnen","6.39","7","554","6.22","6.56"
"2003","66 und älter","Hauptschulabschluss","5.97","6","2318","5.88","6.06"
"2003","66 und älter","Realschulabschluss","6.34","7","406","6.12","6.56"
"2004","16-34 Jahre alt","(Fach-)Abitur","7.79","8","1238","7.71","7.87"
"2004","16-34 Jahre alt","(noch) kein Abschluss","7.58","8","676","7.46","7.7"
"2004","16-34 Jahre alt","AkademikerInnen","7.77","8","539","7.65","7.89"
"2004","16-34 Jahre alt","Hauptschulabschluss","7.17","7","1128","7.06","7.28"
"2004","16-34 Jahre alt","Realschulabschluss","7.35","8","1725","7.27","7.43"
"2004","35-65 Jahre alt","(Fach-)Abitur","6.81","7","993","6.69","6.93"
"2004","35-65 Jahre alt","(noch) kein Abschluss","6.31","6","150","6","6.62"
"2004","35-65 Jahre alt","AkademikerInnen","7.07","8","3089","7.01","7.13"
"2004","35-65 Jahre alt","Hauptschulabschluss","6.28","7","4364","6.22","6.34"
"2004","35-65 Jahre alt","Realschulabschluss","6.44","7","3397","6.37","6.51"
"2004","66 und älter","(Fach-)Abitur","5.8","6","152","5.45","6.15"
"2004","66 und älter","(noch) kein Abschluss","5.75","6","63","5.19","6.31"
"2004","66 und älter","AkademikerInnen","5.97","6","600","5.79","6.15"
"2004","66 und älter","Hauptschulabschluss","5.83","6","2332","5.74","5.92"
"2004","66 und älter","Realschulabschluss","6.05","6","427","5.84","6.26"
"2005","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2005","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2005","16-34 Jahre alt","AkademikerInnen","","","","",""
"2005","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2005","16-34 Jahre alt","Realschulabschluss","","","","",""
"2005","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2005","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2005","35-65 Jahre alt","AkademikerInnen","","","","",""
"2005","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2005","35-65 Jahre alt","Realschulabschluss","","","","",""
"2005","66 und älter","(Fach-)Abitur","","","","",""
"2005","66 und älter","(noch) kein Abschluss","","","","",""
"2005","66 und älter","AkademikerInnen","","","","",""
"2005","66 und älter","Hauptschulabschluss","","","","",""
"2005","66 und älter","Realschulabschluss","","","","",""
"2006","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2006","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2006","16-34 Jahre alt","AkademikerInnen","","","","",""
"2006","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2006","16-34 Jahre alt","Realschulabschluss","","","","",""
"2006","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2006","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2006","35-65 Jahre alt","AkademikerInnen","","","","",""
"2006","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2006","35-65 Jahre alt","Realschulabschluss","","","","",""
"2006","66 und älter","(Fach-)Abitur","","","","",""
"2006","66 und älter","(noch) kein Abschluss","","","","",""
"2006","66 und älter","AkademikerInnen","","","","",""
"2006","66 und älter","Hauptschulabschluss","","","","",""
"2006","66 und älter","Realschulabschluss","","","","",""
"2007","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2007","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2007","16-34 Jahre alt","AkademikerInnen","","","","",""
"2007","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2007","16-34 Jahre alt","Realschulabschluss","","","","",""
"2007","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2007","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2007","35-65 Jahre alt","AkademikerInnen","","","","",""
"2007","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2007","35-65 Jahre alt","Realschulabschluss","","","","",""
"2007","66 und älter","(Fach-)Abitur","","","","",""
"2007","66 und älter","(noch) kein Abschluss","","","","",""
"2007","66 und älter","AkademikerInnen","","","","",""
"2007","66 und älter","Hauptschulabschluss","","","","",""
"2007","66 und älter","Realschulabschluss","","","","",""
"2008","16-34 Jahre alt","(Fach-)Abitur","7.96","8","1005","7.87","8.05"
"2008","16-34 Jahre alt","(noch) kein Abschluss","7.83","8","385","7.68","7.98"
"2008","16-34 Jahre alt","AkademikerInnen","8.27","8","525","8.16","8.38"
"2008","16-34 Jahre alt","Hauptschulabschluss","7.78","8","712","7.64","7.92"
"2008","16-34 Jahre alt","Realschulabschluss","7.63","8","1267","7.53","7.73"
"2008","35-65 Jahre alt","(Fach-)Abitur","7.16","8","969","7.04","7.28"
"2008","35-65 Jahre alt","(noch) kein Abschluss","6.13","6","90","5.67","6.59"
"2008","35-65 Jahre alt","AkademikerInnen","7.31","8","2757","7.24","7.38"
"2008","35-65 Jahre alt","Hauptschulabschluss","6.57","7","3327","6.5","6.64"
"2008","35-65 Jahre alt","Realschulabschluss","6.7","7","3252","6.63","6.77"
"2008","66 und älter","(Fach-)Abitur","6.17","6","167","5.82","6.52"
"2008","66 und älter","(noch) kein Abschluss","5.61","5.08","53","5.03","6.19"
"2008","66 und älter","AkademikerInnen","6.3","6","828","6.16","6.44"
"2008","66 und älter","Hauptschulabschluss","5.65","6","2427","5.56","5.74"
"2008","66 und älter","Realschulabschluss","6.08","6","530","5.89","6.27"
"2009","16-34 Jahre alt","(Fach-)Abitur","7.95","8","935","7.86","8.04"
"2009","16-34 Jahre alt","(noch) kein Abschluss","7.77","8","335","7.63","7.91"
"2009","16-34 Jahre alt","AkademikerInnen","8.18","8","535","8.08","8.28"
"2009","16-34 Jahre alt","Hauptschulabschluss","7.3","8","626","7.16","7.44"
"2009","16-34 Jahre alt","Realschulabschluss","7.58","8","1111","7.49","7.67"
"2009","35-65 Jahre alt","(Fach-)Abitur","7.02","7","908","6.91","7.13"
"2009","35-65 Jahre alt","(noch) kein Abschluss","5.55","5","89","5.07","6.03"
"2009","35-65 Jahre alt","AkademikerInnen","7.36","8","2588","7.3","7.42"
"2009","35-65 Jahre alt","Hauptschulabschluss","6.48","7","3027","6.41","6.55"
"2009","35-65 Jahre alt","Realschulabschluss","6.68","7","3084","6.61","6.75"
"2009","66 und älter","(Fach-)Abitur","6.36","7","161","6.05","6.67"
"2009","66 und älter","(noch) kein Abschluss","5.3","5","53","4.74","5.86"
"2009","66 und älter","AkademikerInnen","6.37","7","852","6.24","6.5"
"2009","66 und älter","Hauptschulabschluss","6.03","6","2351","5.95","6.11"
"2009","66 und älter","Realschulabschluss","6.22","6","532","6.05","6.39"
"2010","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2010","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2010","16-34 Jahre alt","AkademikerInnen","","","","",""
"2010","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2010","16-34 Jahre alt","Realschulabschluss","","","","",""
"2010","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2010","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2010","35-65 Jahre alt","AkademikerInnen","","","","",""
"2010","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2010","35-65 Jahre alt","Realschulabschluss","","","","",""
"2010","66 und älter","(Fach-)Abitur","","","","",""
"2010","66 und älter","(noch) kein Abschluss","","","","",""
"2010","66 und älter","AkademikerInnen","","","","",""
"2010","66 und älter","Hauptschulabschluss","","","","",""
"2010","66 und älter","Realschulabschluss","","","","",""
"2011","16-34 Jahre alt","(Fach-)Abitur","8.27","8","953","8.19","8.35"
"2011","16-34 Jahre alt","(noch) kein Abschluss","8.04","8","299","7.87","8.21"
"2011","16-34 Jahre alt","AkademikerInnen","8.39","8","595","8.3","8.48"
"2011","16-34 Jahre alt","Hauptschulabschluss","7.57","8","552","7.43","7.71"
"2011","16-34 Jahre alt","Realschulabschluss","7.83","8","1013","7.73","7.93"
"2011","35-65 Jahre alt","(Fach-)Abitur","7.27","8","953","7.16","7.38"
"2011","35-65 Jahre alt","(noch) kein Abschluss","6.93","7","102","6.54","7.32"
"2011","35-65 Jahre alt","AkademikerInnen","7.42","8","2553","7.36","7.48"
"2011","35-65 Jahre alt","Hauptschulabschluss","6.63","7","2991","6.56","6.7"
"2011","35-65 Jahre alt","Realschulabschluss","6.91","7","3130","6.85","6.97"
"2011","66 und älter","(Fach-)Abitur","6.48","7","190","6.2","6.76"
"2011","66 und älter","(noch) kein Abschluss","5.55","5","58","4.94","6.16"
"2011","66 und älter","AkademikerInnen","6.46","7","948","6.34","6.58"
"2011","66 und älter","Hauptschulabschluss","6","6","2421","5.92","6.08"
"2011","66 und älter","Realschulabschluss","6.39","7","655","6.24","6.54"
"2012","16-34 Jahre alt","(Fach-)Abitur","8.41","9","321","8.27","8.55"
"2012","16-34 Jahre alt","(noch) kein Abschluss","8.06","8","273","7.87","8.25"
"2012","16-34 Jahre alt","AkademikerInnen","8.51","9","202","8.36","8.66"
"2012","16-34 Jahre alt","Hauptschulabschluss","7.84","8","595","7.7","7.98"
"2012","16-34 Jahre alt","Realschulabschluss","8.04","8","669","7.92","8.16"
"2012","35-65 Jahre alt","(Fach-)Abitur","7.86","8","791","7.75","7.97"
"2012","35-65 Jahre alt","(noch) kein Abschluss","6.76","7","76","6.31","7.21"
"2012","35-65 Jahre alt","AkademikerInnen","8.22","8","1283","8.15","8.29"
"2012","35-65 Jahre alt","Hauptschulabschluss","7.2","8","1080","7.08","7.32"
"2012","35-65 Jahre alt","Realschulabschluss","7.59","8","1596","7.5","7.68"
"2012","66 und älter","(Fach-)Abitur","","","","",""
"2012","66 und älter","(noch) kein Abschluss","","","","",""
"2012","66 und älter","AkademikerInnen","","","","",""
"2012","66 und älter","Hauptschulabschluss","","","","",""
"2012","66 und älter","Realschulabschluss","","","","",""
"2013","16-34 Jahre alt","(Fach-)Abitur","8.54","9","1390","8.47","8.61"
"2013","16-34 Jahre alt","(noch) kein Abschluss","8.26","8","534","8.13","8.39"
"2013","16-34 Jahre alt","AkademikerInnen","8.55","9","976","8.48","8.62"
"2013","16-34 Jahre alt","Hauptschulabschluss","8.17","8","1108","8.07","8.27"
"2013","16-34 Jahre alt","Realschulabschluss","8.14","8","1349","8.05","8.23"
"2013","35-65 Jahre alt","(Fach-)Abitur","7.56","8","1695","7.48","7.64"
"2013","35-65 Jahre alt","(noch) kein Abschluss","6.88","7","325","6.63","7.13"
"2013","35-65 Jahre alt","AkademikerInnen","7.67","8","3255","7.61","7.73"
"2013","35-65 Jahre alt","Hauptschulabschluss","6.94","7","3867","6.87","7.01"
"2013","35-65 Jahre alt","Realschulabschluss","7.1","8","3363","7.04","7.16"
"2013","66 und älter","(Fach-)Abitur","6.58","7","238","6.32","6.84"
"2013","66 und älter","(noch) kein Abschluss","5.93","5","79","5.4","6.46"
"2013","66 und älter","AkademikerInnen","6.54","7","1107","6.43","6.65"
