"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1992","35-65 Jahre alt","kein Migrationshintergrund ","6.82","6.5","5206","6.77","6.87"
"1992","66 und älter","direkter Migrationshintergrund","6.32","5.5","132","5.94","6.7"
"1992","66 und älter","indirekter Migrationshintergrund","","","","",""
"1992","66 und älter","kein Migrationshintergrund ","6.33","6.5","1234","6.21","6.45"
"1993","16-34 Jahre alt","direkter Migrationshintergrund","7.38","7.5","796","7.25","7.51"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","7.62","7.5","428","7.45","7.79"
"1993","16-34 Jahre alt","kein Migrationshintergrund ","7.45","7.5","3606","7.39","7.51"
"1993","35-65 Jahre alt","direkter Migrationshintergrund","6.6","6.5","1492","6.5","6.7"
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","6.61","6.5","5137","6.55","6.67"
"1993","66 und älter","direkter Migrationshintergrund","6.37","6.5","151","6","6.74"
"1993","66 und älter","indirekter Migrationshintergrund","","","","",""
"1993","66 und älter","kein Migrationshintergrund ","6.24","6.5","1255","6.12","6.36"
"1994","16-34 Jahre alt","direkter Migrationshintergrund","7.42","7.5","741","7.29","7.55"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","7.78","7.5","449","7.63","7.93"
"1994","16-34 Jahre alt","kein Migrationshintergrund ","7.49","7.5","3542","7.44","7.54"
"1994","35-65 Jahre alt","direkter Migrationshintergrund","6.54","6.5","1418","6.44","6.64"
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","6.66","6.5","5068","6.61","6.71"
"1994","66 und älter","direkter Migrationshintergrund","6.18","5.5","168","5.84","6.52"
"1994","66 und älter","indirekter Migrationshintergrund","","","","",""
"1994","66 und älter","kein Migrationshintergrund ","6.2","5.5","1254","6.07","6.33"
"1995","16-34 Jahre alt","direkter Migrationshintergrund","7.68","7.5","917","7.56","7.8"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","7.62","7.5","467","7.47","7.77"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","7.51","7.5","3486","7.45","7.57"
"1995","35-65 Jahre alt","direkter Migrationshintergrund","6.83","6.5","1616","6.73","6.93"
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","6.71","6.5","5098","6.66","6.76"
"1995","66 und älter","direkter Migrationshintergrund","6.44","6.5","204","6.14","6.74"
"1995","66 und älter","indirekter Migrationshintergrund","","","","",""
"1995","66 und älter","kein Migrationshintergrund ","6.14","5.5","1264","6.01","6.27"
"1996","16-34 Jahre alt","direkter Migrationshintergrund","7.56","7.5","826","7.45","7.67"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","7.5","502","7.62","7.9"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","7.42","7.5","3393","7.36","7.48"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","6.56","6.5","1508","6.46","6.66"
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","kein Migrationshintergrund ","6.58","6.5","5145","6.53","6.63"
"1996","66 und älter","direkter Migrationshintergrund","5.84","5.5","221","5.54","6.14"
"1996","66 und älter","indirekter Migrationshintergrund","","","","",""
"1996","66 und älter","kein Migrationshintergrund ","6.17","5.5","1284","6.05","6.29"
"1997","16-34 Jahre alt","direkter Migrationshintergrund","7.38","7.5","771","7.25","7.51"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","7.53","7.5","519","7.38","7.68"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","7.23","7.5","3282","7.17","7.29"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","6.5","6.5","1440","6.4","6.6"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","6.06","5.5","32","5.26","6.86"
"1997","35-65 Jahre alt","kein Migrationshintergrund ","6.39","6.5","5106","6.33","6.45"
"1997","66 und älter","direkter Migrationshintergrund","5.94","5.5","230","5.65","6.23"
"1997","66 und älter","indirekter Migrationshintergrund","","","","",""
"1997","66 und älter","kein Migrationshintergrund ","5.95","5.5","1301","5.83","6.07"
"1998","16-34 Jahre alt","direkter Migrationshintergrund","7.67","7.5","714","7.55","7.79"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","7.82","7.5","546","7.69","7.95"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","7.48","7.5","3563","7.42","7.54"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","6.89","6.5","1411","6.79","6.99"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","7.37","6.5","43","6.83","7.91"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","6.75","6.5","5994","6.7","6.8"
"1998","66 und älter","direkter Migrationshintergrund","6.03","5.5","243","5.75","6.31"
"1998","66 und älter","indirekter Migrationshintergrund","","","","",""
"1998","66 und älter","kein Migrationshintergrund ","6.17","5.5","1542","6.06","6.28"
"1999","16-34 Jahre alt","direkter Migrationshintergrund","7.74","7.5","627","7.61","7.87"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","7.73","7.5","543","7.59","7.87"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","7.67","7.5","3378","7.62","7.72"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","6.86","6.5","1305","6.76","6.96"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","7.07","6.5","50","6.53","7.61"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.93","6.5","5838","6.88","6.98"
"1999","66 und älter","direkter Migrationshintergrund","6.33","6.5","246","6.06","6.6"
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","6.24","5.5","1489","6.13","6.35"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","7.9","7.5","952","7.8","8"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","8.01","7.5","692","7.9","8.12"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","7.76","7.5","5330","7.72","7.8"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","7.01","6.5","1941","6.93","7.09"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","7.46","7.5","92","7.12","7.8"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","7.03","6.5","11127","6.99","7.07"
"2000","66 und älter","direkter Migrationshintergrund","6.45","6.5","338","6.22","6.68"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","6.3","6.5","3073","6.22","6.38"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","7.94","7.5","807","7.84","8.04"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","8.07","7.5","636","7.95","8.19"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","7.85","7.5","4716","7.81","7.89"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","7.12","7.5","1716","7.04","7.2"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","7.54","7.5","99","7.23","7.85"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","7.08","7.5","10178","7.04","7.12"
"2001","66 und älter","direkter Migrationshintergrund","6.38","6.5","317","6.16","6.6"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","6.46","6.5","2888","6.38","6.54"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","7.83","7.5","719","7.71","7.95"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","7.95","7.5","617","7.84","8.06"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","7.61","7.5","4690","7.56","7.66"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","6.79","6.5","1658","6.7","6.88"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","6.97","6.5","126","6.67","7.27"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.84","6.5","11198","6.8","6.88"
"2002","66 und älter","direkter Migrationshintergrund","6.08","6.5","325","5.86","6.3"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","6.25","6.5","3013","6.18","6.32"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","7.67","7.5","648","7.54","7.8"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","7.64","7.5","620","7.51","7.77"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","7.52","7.5","4494","7.47","7.57"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","6.63","6.5","1541","6.53","6.73"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","7.16","7.5","133","6.85","7.47"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.74","6.5","10751","6.7","6.78"
"2003","66 und älter","direkter Migrationshintergrund","6.21","6.5","335","5.98","6.44"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","6.12","5.5","3096","6.04","6.2"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","7.64","7.5","612","7.51","7.77"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","7.43","7.5","631","7.29","7.57"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","7.45","7.5","4294","7.4","7.5"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","6.47","6.5","1514","6.37","6.57"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","6.85","6.5","146","6.52","7.18"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.53","6.5","10340","6.49","6.57"
"2004","66 und älter","direkter Migrationshintergrund","5.92","5.5","340","5.71","6.13"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","5.9","5.5","3178","5.82","5.98"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2005","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2005","66 und älter","direkter Migrationshintergrund","","","","",""
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","","","","",""
"2006","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","66 und älter","direkter Migrationshintergrund","","","","",""
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","","","","",""
"2007","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2007","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2007","66 und älter","direkter Migrationshintergrund","","","","",""
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","","","","",""
"2008","16-34 Jahre alt","direkter Migrationshintergrund","7.91","7.5","363","7.73","8.09"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","7.94","7.5","556","7.8","8.08"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","7.83","7.5","3370","7.77","7.89"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","6.72","6.5","1122","6.6","6.84"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","7.08","7.5","186","6.8","7.36"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.84","6.5","9101","6.8","6.88"
"2008","66 und älter","direkter Migrationshintergrund","5.6","5.5","345","5.36","5.84"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","5.86","5.5","3600","5.79","5.93"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","7.92","7.5","293","7.74","8.1"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","7.67","7.5","508","7.53","7.81"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","7.72","7.5","3132","7.67","7.77"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","6.6","6.5","1012","6.48","6.72"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","7.06","6.5","187","6.81","7.31"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.8","6.5","8513","6.76","6.84"
"2009","66 und älter","direkter Migrationshintergrund","5.83","5.5","322","5.59","6.07"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","6.13","5.5","3576","6.06","6.2"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2010","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2010","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2010","66 und älter","direkter Migrationshintergrund","","","","",""
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","","","","",""
"2011","16-34 Jahre alt","direkter Migrationshintergrund","8.13","7.5","291","7.95","8.31"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","7.76","7.5","456","7.62","7.9"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","8","7.5","3012","7.95","8.05"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","6.9","6.5","992","6.78","7.02"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","7.26","7.5","234","7.03","7.49"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.96","6.5","8538","6.92","7"
"2011","66 und älter","direkter Migrationshintergrund","6.04","5.5","344","5.81","6.27"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","6.18","5.5","3880","6.12","6.24"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","8.3","8.5","411","8.15","8.45"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","8.29","7.5","240","8.09","8.49"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.98","7.5","1544","7.9","8.06"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","7.63","7.5","671","7.5","7.76"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","7.74","7.5","239","7.51","7.97"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","7.68","7.5","3922","7.63","7.73"
"2012","66 und älter","direkter Migrationshintergrund","","","","",""
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","","","","",""
"2013","16-34 Jahre alt","direkter Migrationshintergrund","8.67","8.5","1540","8.6","8.74"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","8.51","8.5","1120","8.42","8.6"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","8.19","7.5","3050","8.14","8.24"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","7.36","7.5","3167","7.29","7.43"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","7.58","7.5","485","7.41","7.75"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","7.18","7.5","8948","7.14","7.22"
"2013","66 und älter","direkter Migrationshintergrund","6.35","6.5","411","6.13","6.57"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","6.28","6.5","4273","6.22","6.34"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und älter","direkter Migrationshintergrund","","","","",""
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","","","","",""
"2015","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und älter","direkter Migrationshintergrund","","","","",""
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","","","","",""
"2016","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2016","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","66 und älter","direkter Migrationshintergrund","","","","",""
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","","","","",""
"2017","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2017","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","66 und älter","direkter Migrationshintergrund","","","","",""
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","","","","",""
"2018","16-34 Jahre alt","direkter Migrationshintergrund","8.64","8.5","1035","8.56","8.72"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","8.46","8.5","959","8.36","8.56"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","8.3","8.5","3888","8.26","8.34"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","7.71","7.5","2735","7.64","7.78"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","7.85","7.5","682","7.72","7.98"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","7.54","7.5","10684","7.51","7.57"
"2018","66 und älter","direkter Migrationshintergrund","6.43","6.5","393","6.22","6.64"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","6.58","6.5","4090","6.52","6.64"
