"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","7.19","7.5","257","6.97","7.41"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","7.85","7.5","68","7.52","8.18"
"1998","(Fach-)Abitur","kein Migrationshintergrund","7.46","7.5","815","7.35","7.57"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","6.86","6.5","427","6.69","7.03"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","8.22","7.5","82","7.88","8.56"
"1998","(noch) kein Abschluss","kein Migrationshintergrund","7.33","7.5","308","7.12","7.54"
"1998","AkademikerIn","direkter Migrationshintergrund","7.44","7.5","188","7.17","7.71"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","7.05","7.5","1731","6.96","7.14"
"1998","Hauptschule","direkter Migrationshintergrund","6.84","6.5","1206","6.73","6.95"
"1998","Hauptschule","indirekter Migrationshintergrund","7.47","7.5","219","7.25","7.69"
"1998","Hauptschule","kein Migrationshintergrund","6.49","6.5","4679","6.43","6.55"
"1998","Realschule","direkter Migrationshintergrund","6.79","6.5","140","6.42","7.16"
"1998","Realschule","indirekter Migrationshintergrund","7.7","7.5","135","7.42","7.98"
"1998","Realschule","kein Migrationshintergrund","7.07","7.5","3082","7","7.14"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","7.22","7.5","235","6.98","7.46"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","7.88","7.5","73","7.49","8.27"
"1999","(Fach-)Abitur","kein Migrationshintergrund","7.63","7.5","817","7.53","7.73"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","6.99","6.5","401","6.81","7.17"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","7.87","8.5","78","7.46","8.28"
"1999","(noch) kein Abschluss","kein Migrationshintergrund","7.25","7.5","302","7.04","7.46"
"1999","AkademikerIn","direkter Migrationshintergrund","7.19","7.5","178","6.92","7.46"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","7.27","7.5","1738","7.19","7.35"
"1999","Hauptschule","direkter Migrationshintergrund","6.86","6.5","1127","6.75","6.97"
"1999","Hauptschule","indirekter Migrationshintergrund","7.64","7.5","226","7.43","7.85"
"1999","Hauptschule","kein Migrationshintergrund","6.64","6.5","4565","6.58","6.7"
"1999","Realschule","direkter Migrationshintergrund","6.97","7.5","130","6.61","7.33"
"1999","Realschule","indirekter Migrationshintergrund","7.19","7.5","130","6.89","7.49"
"1999","Realschule","kein Migrationshintergrund","7.22","7.5","3080","7.16","7.28"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","7.57","7.5","490","7.42","7.72"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","8.02","7.5","119","7.73","8.31"
"2000","(Fach-)Abitur","kein Migrationshintergrund","7.69","7.5","1704","7.61","7.77"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","6.98","6.5","366","6.79","7.17"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","8.13","7.5","75","7.8","8.46"
"2000","(noch) kein Abschluss","kein Migrationshintergrund","7.27","7.5","449","7.1","7.44"
"2000","AkademikerIn","direkter Migrationshintergrund","7.31","7.5","390","7.12","7.5"
"2000","AkademikerIn","indirekter Migrationshintergrund","7.95","7.5","52","7.57","8.33"
"2000","AkademikerIn","kein Migrationshintergrund","7.38","7.5","3298","7.32","7.44"
"2000","Hauptschule","direkter Migrationshintergrund","7.05","6.5","1712","6.96","7.14"
"2000","Hauptschule","indirekter Migrationshintergrund","7.73","7.5","329","7.56","7.9"
"2000","Hauptschule","kein Migrationshintergrund","6.7","6.5","8337","6.66","6.74"
"2000","Realschule","direkter Migrationshintergrund","7.43","7.5","249","7.19","7.67"
"2000","Realschule","indirekter Migrationshintergrund","7.84","7.5","224","7.63","8.05"
"2000","Realschule","kein Migrationshintergrund","7.26","7.5","5718","7.21","7.31"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","7.62","7.5","444","7.46","7.78"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","8.27","7.5","118","8.05","8.49"
"2001","(Fach-)Abitur","kein Migrationshintergrund","7.71","7.5","1616","7.63","7.79"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","7.18","6.5","265","6.96","7.4"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","8.13","7.5","77","7.76","8.5"
"2001","(noch) kein Abschluss","kein Migrationshintergrund","7.72","7.5","508","7.58","7.86"
"2001","AkademikerIn","direkter Migrationshintergrund","7.48","7.5","350","7.3","7.66"
"2001","AkademikerIn","indirekter Migrationshintergrund","8.17","7.5","55","7.83","8.51"
"2001","AkademikerIn","kein Migrationshintergrund","7.42","7.5","3082","7.36","7.48"
"2001","Hauptschule","direkter Migrationshintergrund","7.1","7.5","1528","7.01","7.19"
"2001","Hauptschule","indirekter Migrationshintergrund","7.65","7.5","293","7.45","7.85"
"2001","Hauptschule","kein Migrationshintergrund","6.78","6.5","7263","6.73","6.83"
"2001","Realschule","direkter Migrationshintergrund","7.24","7.5","225","6.97","7.51"
"2001","Realschule","indirekter Migrationshintergrund","8.07","7.5","199","7.86","8.28"
"2001","Realschule","kein Migrationshintergrund","7.28","7.5","5246","7.23","7.33"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","7.3","7.5","430","7.14","7.46"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","8.18","7.5","128","7.97","8.39"
"2002","(Fach-)Abitur","kein Migrationshintergrund","7.55","7.5","1850","7.48","7.62"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","7.1","6.5","246","6.86","7.34"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","7.83","7.5","84","7.5","8.16"
"2002","(noch) kein Abschluss","kein Migrationshintergrund","7.53","7.5","547","7.39","7.67"
"2002","AkademikerIn","direkter Migrationshintergrund","7.02","7.5","380","6.83","7.21"
"2002","AkademikerIn","indirekter Migrationshintergrund","8.02","7.5","63","7.65","8.39"
"2002","AkademikerIn","kein Migrationshintergrund","7.25","7.5","4016","7.2","7.3"
"2002","Hauptschule","direkter Migrationshintergrund","6.79","6.5","1388","6.69","6.89"
"2002","Hauptschule","indirekter Migrationshintergrund","7.32","7.5","258","7.12","7.52"
"2002","Hauptschule","kein Migrationshintergrund","6.52","6.5","6915","6.47","6.57"
"2002","Realschule","direkter Migrationshintergrund","7.19","7.5","222","6.93","7.45"
"2002","Realschule","indirekter Migrationshintergrund","7.75","7.5","201","7.53","7.97"
"2002","Realschule","kein Migrationshintergrund","7","6.5","5444","6.95","7.05"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","7.19","7.5","394","7.01","7.37"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","7.81","7.5","135","7.51","8.11"
"2003","(Fach-)Abitur","kein Migrationshintergrund","7.38","7.5","1841","7.3","7.46"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","6.93","6.5","217","6.66","7.2"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","8.15","7.5","79","7.8","8.5"
"2003","(noch) kein Abschluss","kein Migrationshintergrund","7.25","7.5","572","7.1","7.4"
"2003","AkademikerIn","direkter Migrationshintergrund","7.02","7.5","365","6.82","7.22"
"2003","AkademikerIn","indirekter Migrationshintergrund","7.91","7.5","62","7.61","8.21"
"2003","AkademikerIn","kein Migrationshintergrund","7.17","7.5","3861","7.11","7.23"
"2003","Hauptschule","direkter Migrationshintergrund","6.62","6.5","1308","6.51","6.73"
"2003","Hauptschule","indirekter Migrationshintergrund","7.15","7.5","249","6.93","7.37"
"2003","Hauptschule","kein Migrationshintergrund","6.4","6.5","6591","6.35","6.45"
"2003","Realschule","direkter Migrationshintergrund","7.1","7.5","202","6.81","7.39"
"2003","Realschule","indirekter Migrationshintergrund","7.52","7.5","201","7.28","7.76"
"2003","Realschule","kein Migrationshintergrund","6.88","6.5","5299","6.83","6.93"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","6.92","6.5","388","6.72","7.12"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","7.76","7.5","141","7.48","8.04"
"2004","(Fach-)Abitur","kein Migrationshintergrund","7.22","7.5","1830","7.14","7.3"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","6.71","6.5","230","6.46","6.96"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","7.68","7.5","88","7.32","8.04"
"2004","(noch) kein Abschluss","kein Migrationshintergrund","7.21","7.5","570","7.06","7.36"
"2004","AkademikerIn","direkter Migrationshintergrund","6.81","6.5","349","6.6","7.02"
"2004","AkademikerIn","indirekter Migrationshintergrund","7.52","6.5","60","7.14","7.9"
"2004","AkademikerIn","kein Migrationshintergrund","7.02","7.5","3804","6.96","7.08"
"2004","Hauptschule","direkter Migrationshintergrund","6.48","6.5","1259","6.37","6.59"
"2004","Hauptschule","indirekter Migrationshintergrund","7.02","6.5","253","6.8","7.24"
"2004","Hauptschule","kein Migrationshintergrund","6.19","6.5","6253","6.14","6.24"
"2004","Realschule","direkter Migrationshintergrund","7.17","6.5","198","6.9","7.44"
"2004","Realschule","indirekter Migrationshintergrund","7.2","7.5","196","6.92","7.48"
"2004","Realschule","kein Migrationshintergrund","6.65","6.5","5140","6.6","6.7"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2005","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2005","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2005","AkademikerIn","kein Migrationshintergrund","","","","",""
"2005","Hauptschule","direkter Migrationshintergrund","","","","",""
"2005","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2005","Hauptschule","kein Migrationshintergrund","","","","",""
"2005","Realschule","direkter Migrationshintergrund","","","","",""
"2005","Realschule","indirekter Migrationshintergrund","","","","",""
"2005","Realschule","kein Migrationshintergrund","","","","",""
"2006","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2006","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2006","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2006","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2006","AkademikerIn","kein Migrationshintergrund","","","","",""
"2006","Hauptschule","direkter Migrationshintergrund","","","","",""
"2006","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2006","Hauptschule","kein Migrationshintergrund","","","","",""
"2006","Realschule","direkter Migrationshintergrund","","","","",""
"2006","Realschule","indirekter Migrationshintergrund","","","","",""
"2006","Realschule","kein Migrationshintergrund","","","","",""
"2007","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2007","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2007","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2007","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2007","AkademikerIn","kein Migrationshintergrund","","","","",""
"2007","Hauptschule","direkter Migrationshintergrund","","","","",""
"2007","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2007","Hauptschule","kein Migrationshintergrund","","","","",""
"2007","Realschule","direkter Migrationshintergrund","","","","",""
"2007","Realschule","indirekter Migrationshintergrund","","","","",""
"2007","Realschule","kein Migrationshintergrund","","","","",""
"2008","(Fach-)Abitur","direkter Migrationshintergrund","6.94","6.5","333","6.73","7.15"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","7.76","7.5","122","7.46","8.06"
"2008","(Fach-)Abitur","kein Migrationshintergrund","7.53","7.5","1668","7.44","7.62"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","6.18","5.5","110","5.79","6.57"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","7.47","7.5","57","7.05","7.89"
"2008","(noch) kein Abschluss","kein Migrationshintergrund","7.6","7.5","359","7.42","7.78"
"2008","AkademikerIn","direkter Migrationshintergrund","7.12","6.5","304","6.91","7.33"
"2008","AkademikerIn","indirekter Migrationshintergrund","7.92","7.5","82","7.56","8.28"
"2008","AkademikerIn","kein Migrationshintergrund","7.26","7.5","3710","7.2","7.32"
"2008","Hauptschule","direkter Migrationshintergrund","6.6","6.5","875","6.46","6.74"
"2008","Hauptschule","indirekter Migrationshintergrund","7.59","7.5","228","7.34","7.84"
"2008","Hauptschule","kein Migrationshintergrund","6.29","6.5","5315","6.23","6.35"
"2008","Realschule","direkter Migrationshintergrund","7.26","7.5","160","6.89","7.63"
"2008","Realschule","indirekter Migrationshintergrund","7.69","7.5","186","7.44","7.94"
"2008","Realschule","kein Migrationshintergrund","6.84","6.5","4681","6.78","6.9"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","6.84","6.5","293","6.63","7.05"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","7.47","7.5","105","7.1","7.84"
"2009","(Fach-)Abitur","kein Migrationshintergrund","7.5","7.5","1585","7.42","7.58"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","5.83","4.5","109","5.38","6.28"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","7.98","7.5","56","7.61","8.35"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","7.29","7.5","309","7.11","7.47"
"2009","AkademikerIn","direkter Migrationshintergrund","7.24","7.5","286","7.04","7.44"
"2009","AkademikerIn","indirekter Migrationshintergrund","8.01","7.5","86","7.72","8.3"
"2009","AkademikerIn","kein Migrationshintergrund","7.27","7.5","3589","7.21","7.33"
"2009","Hauptschule","direkter Migrationshintergrund","6.64","6.5","761","6.49","6.79"
"2009","Hauptschule","indirekter Migrationshintergrund","7.3","7.5","206","7.06","7.54"
"2009","Hauptschule","kein Migrationshintergrund","6.33","6.5","4990","6.27","6.39"
"2009","Realschule","direkter Migrationshintergrund","6.95","7.5","139","6.59","7.31"
"2009","Realschule","indirekter Migrationshintergrund","7.28","7.5","169","7.04","7.52"
"2009","Realschule","kein Migrationshintergrund","6.84","6.5","4402","6.78","6.9"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2010","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2010","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2010","AkademikerIn","kein Migrationshintergrund","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","","","","",""
"2010","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2010","Hauptschule","kein Migrationshintergrund","","","","",""
"2010","Realschule","direkter Migrationshintergrund","","","","",""
"2010","Realschule","indirekter Migrationshintergrund","","","","",""
"2010","Realschule","kein Migrationshintergrund","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","7.21","7.5","303","6.99","7.43"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","7.85","7.5","118","7.55","8.15"
"2011","(Fach-)Abitur","kein Migrationshintergrund","7.71","7.5","1653","7.64","7.78"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","6.47","6.5","105","6.05","6.89"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","8","7.5","57","7.65","8.35"
"2011","(noch) kein Abschluss","kein Migrationshintergrund","7.66","7.5","294","7.45","7.87"
"2011","AkademikerIn","direkter Migrationshintergrund","7.31","7.5","316","7.1","7.52"
"2011","AkademikerIn","indirekter Migrationshintergrund","8.02","7.5","98","7.7","8.34"
"2011","AkademikerIn","kein Migrationshintergrund","7.36","7.5","3672","7.31","7.41"
"2011","Hauptschule","direkter Migrationshintergrund","6.65","6.5","723","6.51","6.79"
"2011","Hauptschule","indirekter Migrationshintergrund","7.31","7.5","182","7.04","7.58"
"2011","Hauptschule","kein Migrationshintergrund","6.39","6.5","5011","6.33","6.45"
"2011","Realschule","direkter Migrationshintergrund","7.64","7.5","139","7.32","7.96"
"2011","Realschule","indirekter Migrationshintergrund","7.43","7.5","166","7.18","7.68"
"2011","Realschule","kein Migrationshintergrund","7","6.5","4473","6.95","7.05"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","8.01","7.5","244","7.78","8.24"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","8.27","7.5","74","7.98","8.56"
