"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1998","AkademikerIn","Westdeutschland","7.45","7.5","1083","7.35","7.55"
"1998","Hauptschule","Ostdeutschland","5.82","5.5","1173","5.7","5.94"
"1998","Hauptschule","Westdeutschland","6.68","6.5","4931","6.62","6.74"
"1998","Realschule","Ostdeutschland","6.57","6.5","1385","6.47","6.67"
"1998","Realschule","Westdeutschland","7.28","7.5","1972","7.2","7.36"
"1999","(Fach-)Abitur","Ostdeutschland","7.3","7.5","187","7.08","7.52"
"1999","(Fach-)Abitur","Westdeutschland","7.59","7.5","938","7.49","7.69"
"1999","(noch) kein Abschluss","Ostdeutschland","7.21","7.5","126","6.9","7.52"
"1999","(noch) kein Abschluss","Westdeutschland","7.2","7.5","655","7.05","7.35"
"1999","AkademikerIn","Ostdeutschland","6.69","6.5","852","6.57","6.81"
"1999","AkademikerIn","Westdeutschland","7.51","7.5","1089","7.42","7.6"
"1999","Hauptschule","Ostdeutschland","6.02","5.5","1142","5.91","6.13"
"1999","Hauptschule","Westdeutschland","6.8","6.5","4776","6.74","6.86"
"1999","Realschule","Ostdeutschland","6.73","6.5","1383","6.63","6.83"
"1999","Realschule","Westdeutschland","7.4","7.5","1957","7.33","7.47"
"2000","(Fach-)Abitur","Ostdeutschland","7.27","7.5","352","7.08","7.46"
"2000","(Fach-)Abitur","Westdeutschland","7.73","7.5","1961","7.66","7.8"
"2000","(noch) kein Abschluss","Ostdeutschland","7.03","6.5","161","6.76","7.3"
"2000","(noch) kein Abschluss","Westdeutschland","7.25","7.5","729","7.11","7.39"
"2000","AkademikerIn","Ostdeutschland","6.69","6.5","1271","6.58","6.8"
"2000","AkademikerIn","Westdeutschland","7.62","7.5","2469","7.56","7.68"
"2000","Hauptschule","Ostdeutschland","6","5.5","1740","5.91","6.09"
"2000","Hauptschule","Westdeutschland","6.9","6.5","8638","6.86","6.94"
"2000","Realschule","Ostdeutschland","6.71","6.5","2236","6.63","6.79"
"2000","Realschule","Westdeutschland","7.52","7.5","3955","7.47","7.57"
"2001","(Fach-)Abitur","Ostdeutschland","7.37","7.5","345","7.2","7.54"
"2001","(Fach-)Abitur","Westdeutschland","7.76","7.5","1833","7.69","7.83"
"2001","(noch) kein Abschluss","Ostdeutschland","7.69","7.5","173","7.45","7.93"
"2001","(noch) kein Abschluss","Westdeutschland","7.57","7.5","677","7.44","7.7"
"2001","AkademikerIn","Ostdeutschland","6.68","6.5","1203","6.57","6.79"
"2001","AkademikerIn","Westdeutschland","7.7","7.5","2284","7.64","7.76"
"2001","Hauptschule","Ostdeutschland","5.96","5.5","1562","5.86","6.06"
"2001","Hauptschule","Westdeutschland","6.99","6.5","7522","6.95","7.03"
"2001","Realschule","Ostdeutschland","6.7","6.5","2037","6.62","6.78"
"2001","Realschule","Westdeutschland","7.53","7.5","3633","7.48","7.58"
"2002","(Fach-)Abitur","Ostdeutschland","7.14","7.5","352","6.95","7.33"
"2002","(Fach-)Abitur","Westdeutschland","7.57","7.5","2056","7.5","7.64"
"2002","(noch) kein Abschluss","Ostdeutschland","7.13","7.5","167","6.85","7.41"
"2002","(noch) kein Abschluss","Westdeutschland","7.47","7.5","710","7.34","7.6"
"2002","AkademikerIn","Ostdeutschland","6.45","6.5","1305","6.35","6.55"
"2002","AkademikerIn","Westdeutschland","7.51","7.5","3154","7.45","7.57"
"2002","Hauptschule","Ostdeutschland","5.73","5.5","1446","5.63","5.83"
"2002","Hauptschule","Westdeutschland","6.71","6.5","7115","6.66","6.76"
"2002","Realschule","Ostdeutschland","6.45","6.5","2004","6.37","6.53"
"2002","Realschule","Westdeutschland","7.27","7.5","3863","7.22","7.32"
"2003","(Fach-)Abitur","Ostdeutschland","7.17","7.5","369","6.97","7.37"
"2003","(Fach-)Abitur","Westdeutschland","7.38","7.5","2001","7.31","7.45"
"2003","(noch) kein Abschluss","Ostdeutschland","7.31","7.5","182","7.06","7.56"
"2003","(noch) kein Abschluss","Westdeutschland","7.22","7.5","686","7.07","7.37"
"2003","AkademikerIn","Ostdeutschland","6.26","6.5","1282","6.15","6.37"
"2003","AkademikerIn","Westdeutschland","7.47","7.5","3006","7.41","7.53"
"2003","Hauptschule","Ostdeutschland","5.53","5.5","1409","5.42","5.64"
"2003","Hauptschule","Westdeutschland","6.59","6.5","6739","6.54","6.64"
"2003","Realschule","Ostdeutschland","6.26","6.5","1986","6.17","6.35"
"2003","Realschule","Westdeutschland","7.18","7.5","3716","7.12","7.24"
"2004","(Fach-)Abitur","Ostdeutschland","7.03","7.5","390","6.84","7.22"
"2004","(Fach-)Abitur","Westdeutschland","7.21","7.5","1969","7.13","7.29"
"2004","(noch) kein Abschluss","Ostdeutschland","7.01","6.5","183","6.73","7.29"
"2004","(noch) kein Abschluss","Westdeutschland","7.12","7.5","705","6.98","7.26"
"2004","AkademikerIn","Ostdeutschland","6.14","5.5","1259","6.03","6.25"
"2004","AkademikerIn","Westdeutschland","7.29","7.5","2954","7.23","7.35"
"2004","Hauptschule","Ostdeutschland","5.22","4.5","1341","5.11","5.33"
"2004","Hauptschule","Westdeutschland","6.42","6.5","6424","6.37","6.47"
"2004","Realschule","Ostdeutschland","5.93","5.5","1911","5.84","6.02"
"2004","Realschule","Westdeutschland","7","6.5","3623","6.94","7.06"
"2005","(Fach-)Abitur","Ostdeutschland","","","","",""
"2005","(Fach-)Abitur","Westdeutschland","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","",""
"2005","AkademikerIn","Ostdeutschland","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","",""
"2005","Hauptschule","Westdeutschland","","","","",""
"2005","Realschule","Ostdeutschland","","","","",""
"2005","Realschule","Westdeutschland","","","","",""
"2006","(Fach-)Abitur","Ostdeutschland","","","","",""
"2006","(Fach-)Abitur","Westdeutschland","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","","","","",""
"2006","AkademikerIn","Ostdeutschland","","","","",""
"2006","AkademikerIn","Westdeutschland","","","","",""
"2006","Hauptschule","Ostdeutschland","","","","",""
"2006","Hauptschule","Westdeutschland","","","","",""
"2006","Realschule","Ostdeutschland","","","","",""
"2006","Realschule","Westdeutschland","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","",""
"2007","Hauptschule","Westdeutschland","","","","",""
"2007","Realschule","Ostdeutschland","","","","",""
"2007","Realschule","Westdeutschland","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","7.27","7.5","362","7.07","7.47"
"2008","(Fach-)Abitur","Westdeutschland","7.45","7.5","1761","7.37","7.53"
"2008","(noch) kein Abschluss","Ostdeutschland","7.18","7.5","98","6.82","7.54"
"2008","(noch) kein Abschluss","Westdeutschland","7.16","7.5","428","6.98","7.34"
"2008","AkademikerIn","Ostdeutschland","6.62","6.5","1224","6.51","6.73"
"2008","AkademikerIn","Westdeutschland","7.45","7.5","2872","7.39","7.51"
"2008","Hauptschule","Ostdeutschland","5.49","5.5","1168","5.36","5.62"
"2008","Hauptschule","Westdeutschland","6.53","6.5","5250","6.47","6.59"
"2008","Realschule","Ostdeutschland","6.38","6.5","1737","6.28","6.48"
"2008","Realschule","Westdeutschland","7.1","7.5","3290","7.03","7.17"
"2009","(Fach-)Abitur","Ostdeutschland","7.3","7.5","346","7.13","7.47"
"2009","(Fach-)Abitur","Westdeutschland","7.39","7.5","1637","7.31","7.47"
"2009","(noch) kein Abschluss","Ostdeutschland","7.32","7.5","70","6.93","7.71"
"2009","(noch) kein Abschluss","Westdeutschland","6.87","6.5","404","6.68","7.06"
"2009","AkademikerIn","Ostdeutschland","6.71","6.5","1197","6.6","6.82"
"2009","AkademikerIn","Westdeutschland","7.46","7.5","2764","7.4","7.52"
"2009","Hauptschule","Ostdeutschland","5.7","5.5","1099","5.58","5.82"
"2009","Hauptschule","Westdeutschland","6.52","6.5","4858","6.46","6.58"
"2009","Realschule","Ostdeutschland","6.38","6.5","1649","6.29","6.47"
"2009","Realschule","Westdeutschland","7.06","6.5","3061","7","7.12"
"2010","(Fach-)Abitur","Ostdeutschland","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","",""
"2010","AkademikerIn","Ostdeutschland","","","","",""
"2010","AkademikerIn","Westdeutschland","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","",""
"2010","Hauptschule","Westdeutschland","","","","",""
"2010","Realschule","Ostdeutschland","","","","",""
"2010","Realschule","Westdeutschland","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","7.79","7.5","369","7.63","7.95"
"2011","(Fach-)Abitur","Westdeutschland","7.6","7.5","1705","7.52","7.68"
"2011","(noch) kein Abschluss","Ostdeutschland","6.47","7.5","51","5.98","6.96"
"2011","(noch) kein Abschluss","Westdeutschland","7.39","7.5","405","7.2","7.58"
"2011","AkademikerIn","Ostdeutschland","6.73","6.5","1187","6.63","6.83"
"2011","AkademikerIn","Westdeutschland","7.55","7.5","2899","7.49","7.61"
"2011","Hauptschule","Ostdeutschland","5.72","5.5","1028","5.59","5.85"
"2011","Hauptschule","Westdeutschland","6.56","6.5","4888","6.5","6.62"
"2011","Realschule","Ostdeutschland","6.55","6.5","1627","6.46","6.64"
"2011","Realschule","Westdeutschland","7.24","7.5","3151","7.18","7.3"
"2012","(Fach-)Abitur","Ostdeutschland","7.87","7.5","156","7.64","8.1"
"2012","(Fach-)Abitur","Westdeutschland","8.09","7.5","955","8","8.18"
"2012","(noch) kein Abschluss","Ostdeutschland","7.84","7.5","37","7.13","8.55"
"2012","(noch) kein Abschluss","Westdeutschland","7.77","7.5","309","7.58","7.96"
"2012","AkademikerIn","Ostdeutschland","8.26","7.5","265","8.11","8.41"
"2012","AkademikerIn","Westdeutschland","8.27","7.5","1221","8.2","8.34"
"2012","Hauptschule","Ostdeutschland","6.78","6.5","176","6.47","7.09"
"2012","Hauptschule","Westdeutschland","7.5","7.5","1507","7.4","7.6"
"2012","Realschule","Ostdeutschland","7.26","7.5","640","7.12","7.4"
"2012","Realschule","Westdeutschland","7.93","7.5","1629","7.85","8.01"
"2013","(Fach-)Abitur","Ostdeutschland","7.9","7.5","411","7.73","8.07"
"2013","(Fach-)Abitur","Westdeutschland","7.89","7.5","2883","7.83","7.95"
"2013","(noch) kein Abschluss","Ostdeutschland","6.74","7.5","98","6.29","7.19"
"2013","(noch) kein Abschluss","Westdeutschland","7.51","7.5","838","7.37","7.65"
"2013","AkademikerIn","Ostdeutschland","6.91","6.5","1280","6.8","7.02"
"2013","AkademikerIn","Westdeutschland","7.77","7.5","4044","7.72","7.82"
"2013","Hauptschule","Ostdeutschland","6.11","5.5","1145","5.98","6.24"
"2013","Hauptschule","Westdeutschland","6.82","6.5","6311","6.77","6.87"
"2013","Realschule","Ostdeutschland","6.75","6.5","1692","6.65","6.85"
"2013","Realschule","Westdeutschland","7.46","7.5","3766","7.4","7.52"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","",""
"2015","Hauptschule","Westdeutschland","","","","",""
"2015","Realschule","Ostdeutschland","","","","",""
"2015","Realschule","Westdeutschland","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","","","","",""
"2017","(Fach-)Abitur","Westdeutschland","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","",""
"2017","AkademikerIn","Westdeutschland","","","","",""
"2017","Hauptschule","Ostdeutschland","","","","",""
"2017","Hauptschule","Westdeutschland","","","","",""
"2017","Realschule","Ostdeutschland","","","","",""
"2017","Realschule","Westdeutschland","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","8.03","7.5","572","7.91","8.15"
"2018","(Fach-)Abitur","Westdeutschland","7.95","7.5","3332","7.9","8"
"2018","(noch) kein Abschluss","Ostdeutschland","7.18","7.5","122","6.83","7.53"
"2018","(noch) kein Abschluss","Westdeutschland","7.56","7.5","726","7.42","7.7"
"2018","AkademikerIn","Ostdeutschland","7.64","7.5","1346","7.54","7.74"
"2018","AkademikerIn","Westdeutschland","7.98","7.5","4796","7.94","8.02"
"2018","Hauptschule","Ostdeutschland","6.27","6.5","993","6.13","6.41"
"2018","Hauptschule","Westdeutschland","7.04","6.5","5330","6.99","7.09"
"2018","Realschule","Ostdeutschland","7.18","7.5","2096","7.1","7.26"
"2018","Realschule","Westdeutschland","7.68","7.5","4319","7.63","7.73"
