syear,migback,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1998,Indirect migration background,female,7.659678418293084,7.568348453377067,7.7510083832091015,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,286.0
1999,No migration background,male,7.002140569417979,6.976658788883255,7.027622349952703,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,5143.0
1999,No migration background,female,6.9660886414170715,6.940857896827327,6.991319386006816,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,5563.0
1999,Direct migration background,male,6.946210661030544,6.886017037306394,7.0064042847546935,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1099.0
1999,Direct migration background,female,7.027564578593515,6.9694978596962,7.08563129749083,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1079.0
1999,Indirect migration background,male,7.656839795541443,7.567434198844062,7.746245392238825,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,302.0
1999,Indirect migration background,female,7.523345568763217,7.414127368544873,7.63256376898156,6.548301859080145,8.0,9.0,2.870754647700363,10.0,8.0,8.0,8.0,295.0
2000,No migration background,male,7.076289576001749,7.057176020631503,7.095403131371994,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,9377.0
2000,No migration background,female,7.046158374602017,7.027382264990838,7.064934484213196,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,10158.0
2000,Direct migration background,male,7.161796991515728,7.114282511890469,7.209311471140987,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1590.0
2000,Direct migration background,female,7.218162083506208,7.173886966623969,7.2624372003884465,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1641.0
2000,Indirect migration background,male,7.887800282418786,7.814089070296814,7.9615114945407575,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,391.0
2000,Indirect migration background,female,7.827223760108531,7.746027105858796,7.9084204143582655,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,403.0
2001,No migration background,male,7.150728638397437,7.131325239233675,7.170132037561199,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,8529.0
2001,No migration background,female,7.112514416070552,7.093309324739794,7.131719507401311,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,9255.0
2001,Direct migration background,male,7.232197363111974,7.183257224491136,7.281137501732811,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1401.0
2001,Direct migration background,female,7.280841589704676,7.235024912689489,7.326658266719862,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1439.0
2001,Indirect migration background,male,8.029981516846421,7.95600491414744,8.103958119545402,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,367.0
2001,Indirect migration background,female,7.912495220147006,7.830328788010656,7.994661652283357,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,381.0
2002,No migration background,male,6.903444807404161,6.883993400511014,6.922896214297308,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,9171.0
2002,No migration background,female,6.881473458800666,6.862504346989015,6.9004425706123165,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,9734.0
2002,Direct migration background,male,6.990254005433141,6.9382580800447045,7.042249930821578,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1310.0
2002,Direct migration background,female,6.97718692982653,6.925681859744928,7.0286919999081325,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1392.0
2002,Indirect migration background,male,7.826148876094425,7.752773646831363,7.899524105357488,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,355.0
2002,Indirect migration background,female,7.634630105134647,7.549486534323705,7.719773675945589,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,395.0
2003,No migration background,male,6.7783566822698935,6.758094933185967,6.79861843135382,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8870.0
2003,No migration background,female,6.780661172666946,6.760670147379395,6.800652197954497,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9477.0
2003,Direct migration background,male,6.7952353284344476,6.737799495308379,6.852671161560516,5.033640987844805,7.0,8.0,0.584102469612013,10.0,7.0,7.0,7.0,1215.0
2003,Direct migration background,female,6.88771915682655,6.8342406249490155,6.941197688704084,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1309.0
2003,Indirect migration background,male,7.66297857018455,7.577865608285213,7.748091532083887,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,361.0
2003,Indirect migration background,female,7.395915968629642,7.3040067029799145,7.487825234279369,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.024999999999999,397.0
2004,No migration background,male,6.582494947395682,6.560718249458066,6.604271645333299,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8592.0
2004,No migration background,female,6.601404922031949,6.580624109530311,6.622185734533587,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9227.0
2004,Direct migration background,male,6.715686307587168,6.658917000286489,6.772455614887847,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1182.0
2004,Direct migration background,female,6.667229289340673,6.611280620466099,6.723177958215247,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1284.0
2004,Indirect migration background,male,7.395906357240855,7.304021147524239,7.487791566957471,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.024999999999999,374.0
2004,Indirect migration background,female,7.214023253608638,7.1204992817023465,7.30754722551493,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,406.0
2005,No migration background,male,,,,,,,,,,,,
2005,No migration background,female,,,,,,,,,,,,
2005,Direct migration background,male,,,,,,,,,,,,
2005,Direct migration background,female,,,,,,,,,,,,
2005,Indirect migration background,male,,,,,,,,,,,,
2005,Indirect migration background,female,,,,,,,,,,,,
2006,No migration background,male,,,,,,,,,,,,
2006,No migration background,female,,,,,,,,,,,,
2006,Direct migration background,male,,,,,,,,,,,,
2006,Direct migration background,female,,,,,,,,,,,,
2006,Indirect migration background,male,,,,,,,,,,,,
2006,Indirect migration background,female,,,,,,,,,,,,
2007,No migration background,male,,,,,,,,,,,,
2007,No migration background,female,,,,,,,,,,,,
2007,Direct migration background,male,,,,,,,,,,,,
2007,Direct migration background,female,,,,,,,,,,,,
2007,Indirect migration background,male,,,,,,,,,,,,
2007,Indirect migration background,female,,,,,,,,,,,,
2008,No migration background,male,6.818479504720495,6.795233919449762,6.841725089991227,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7726.0
2008,No migration background,female,6.820871318916349,6.798411442286882,6.843331195545815,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8349.0
2008,Direct migration background,male,6.7221803542626795,6.6486015258672415,6.795759182658117,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,842.0
2008,Direct migration background,female,6.844440488957585,6.77974817943855,6.90913279847662,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,988.0
2008,Indirect migration background,male,7.694746756601739,7.597771836137668,7.7917216770658095,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,361.0
2008,Indirect migration background,female,7.7344844566363955,7.643095947335525,7.825872965937266,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,387.0
2009,No migration background,male,6.8258553149330075,6.8037922201315455,6.847918409734469,5.044208957394224,7.0,8.0,0.6105223934855593,10.0,7.0,7.0,7.0,7329.0
2009,No migration background,female,6.84365176196263,6.8227220927782195,6.864581431147041,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7895.0
2009,Direct migration background,male,6.650713815614643,6.575222383195793,6.726205248033493,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,746.0
2009,Direct migration background,female,6.799992668020132,6.732183507756595,6.867801828283669,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,881.0
2009,Indirect migration background,male,7.570896820669745,7.488903964019743,7.652889677319747,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,336.0
2009,Indirect migration background,female,7.4950610284638985,7.401754368548525,7.588367688379272,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,362.0
2010,No migration background,male,,,,,,,,,,,,
2010,No migration background,female,,,,,,,,,,,,
2010,Direct migration background,male,,,,,,,,,,,,
2010,Direct migration background,female,,,,,,,,,,,,
2010,Indirect migration background,male,,,,,,,,,,,,
2010,Indirect migration background,female,,,,,,,,,,,,
2011,No migration background,male,6.957661582008125,6.93614218422434,6.97918097979191,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,7341.0
2011,No migration background,female,6.95556295776161,6.9347128747307245,6.976413040792496,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,8090.0
2011,Direct migration background,male,6.853577481642717,6.7809301790032155,6.926224784282219,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,729.0
2011,Direct migration background,female,7.0108818979902034,6.946128902703805,7.075634893276602,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,898.0
2011,Indirect migration background,male,7.6645757317624925,7.564249064773036,7.764902398751949,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,331.0
2011,Indirect migration background,female,7.563495594390392,7.470366668837062,7.656624519943722,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,363.0
2012,No migration background,male,,,,,,,,,,,,
2012,No migration background,female,,,,,,,,,,,,
2012,Direct migration background,male,,,,,,,,,,,,
2012,Direct migration background,female,,,,,,,,,,,,
2012,Indirect migration background,male,,,,,,,,,,,,
2012,Indirect migration background,female,,,,,,,,,,,,
2013,No migration background,male,7.1319501200331405,7.109809373580147,7.1540908664861345,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,7711.0
2013,No migration background,female,7.133500784607749,7.112751732897541,7.154249836317957,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,8539.0
2013,Direct migration background,male,7.54437214187195,7.503646556087583,7.585097727656317,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,2328.0
2013,Direct migration background,female,7.600345233390683,7.5619926250412774,7.638697841740088,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2836.0
2013,Indirect migration background,male,8.256824848493734,8.200541197724183,8.313108499263285,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,795.0
2013,Indirect migration background,female,8.228388713092194,8.166809042103882,8.289968384080506,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,789.0
2014,No migration background,male,,,,,,,,,,,,
2014,No migration background,female,,,,,,,,,,,,
2014,Direct migration background,male,,,,,,,,,,,,
2014,Direct migration background,female,,,,,,,,,,,,
2014,Indirect migration background,male,,,,,,,,,,,,
2014,Indirect migration background,female,,,,,,,,,,,,
2015,No migration background,male,,,,,,,,,,,,
2015,No migration background,female,,,,,,,,,,,,
2015,Direct migration background,male,,,,,,,,,,,,
2015,Direct migration background,female,,,,,,,,,,,,
2015,Indirect migration background,male,,,,,,,,,,,,
2015,Indirect migration background,female,,,,,,,,,,,,
2016,No migration background,male,,,,,,,,,,,,
2016,No migration background,female,,,,,,,,,,,,
2016,Direct migration background,male,,,,,,,,,,,,
2016,Direct migration background,female,,,,,,,,,,,,
2016,Indirect migration background,male,,,,,,,,,,,,
2016,Indirect migration background,female,,,,,,,,,,,,
2017,No migration background,male,,,,,,,,,,,,
2017,No migration background,female,,,,,,,,,,,,
2017,Direct migration background,male,,,,,,,,,,,,
2017,Direct migration background,female,,,,,,,,,,,,
2017,Indirect migration background,male,,,,,,,,,,,,
2017,Indirect migration background,female,,,,,,,,,,,,
2018,No migration background,male,7.4323160165215025,7.412816401853231,7.451815631189774,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,8653.0
2018,No migration background,female,7.468351223559379,7.4499636765730965,7.486738770545662,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,9970.0
2018,Direct migration background,male,7.665570128479239,7.622979260909091,7.708160996049386,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1916.0
2018,Direct migration background,female,7.750258315017369,7.713631938482097,7.7868846915526415,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2364.0
2018,Indirect migration background,male,8.169000864591355,8.110323701469614,8.227678027713097,7.0,9.0,9.0,4.0,10.0,9.0,9.0,10.0,725.0
2018,Indirect migration background,female,8.306629137056696,8.252461207380739,8.360797066732653,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,855.0
2019,No migration background,male,,,,,,,,,,,,
2019,No migration background,female,,,,,,,,,,,,
2019,Direct migration background,male,,,,,,,,,,,,
2019,Direct migration background,female,,,,,,,,,,,,
2019,Indirect migration background,male,,,,,,,,,,,,
2019,Indirect migration background,female,,,,,,,,,,,,
2020,No migration background,male,,,,,,,,,,,,
2020,No migration background,female,,,,,,,,,,,,
2020,Direct migration background,male,,,,,,,,,,,,
2020,Direct migration background,female,,,,,,,,,,,,
2020,Indirect migration background,male,,,,,,,,,,,,
2020,Indirect migration background,female,,,,,,,,,,,,
2021,No migration background,male,,,,,,,,,,,,
2021,No migration background,female,,,,,,,,,,,,
2021,Direct migration background,male,,,,,,,,,,,,
2021,Direct migration background,female,,,,,,,,,,,,
2021,Indirect migration background,male,,,,,,,,,,,,
2021,Indirect migration background,female,,,,,,,,,,,,
