year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,Upper Secondary Level,East,2020,6.30925,6.22107,6.39744,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Post-secondary Non-tertiary Level,West,392,7.29651,7.12971,7.46330,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1996,Post-secondary Non-tertiary Level,East,75,6.78489,6.26156,7.30822,5.00000,7.21973,8.00000,0.50000,10,,,
1996,First Stage of Tertiary Education,West,527,6.71048,6.54018,6.88078,5.97555,7.00000,8.00000,2.93888,10,,,
1996,First Stage of Tertiary Education,East,227,6.36309,6.11370,6.61248,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Second Stage of Tertiary Education,West,911,7.27821,7.16594,7.39048,6.00000,8.00000,8.00000,3.00000,10,,,
1996,Second Stage of Tertiary Education,East,839,6.33329,6.19837,6.46820,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1997,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1997,No answer / don't know,West,227,6.85903,6.56968,7.14838,6.00000,7.00000,8.00000,3.00000,10,,,
1997,No answer / don't know,East,38,5.95219,5.12816,6.77621,5.00000,6.00000,8.00000,1,10,,,
1997,Pre-primary Level,West,204,7.91783,7.67729,8.15837,7.00000,8.00000,9.00000,4.00000,10,,,
1997,Pre-primary Level,East,109,7.11376,6.82759,7.39992,6.00000,7.00000,8.00000,3.00000,10,,,
1997,Primary Level,West,445,6.46019,6.26572,6.65467,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,1954,6.33730,6.23888,6.43573,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Lower Secondary Level,East,345,5.86369,5.65139,6.07600,5.00000,6.00000,7.00000,2.00000,10.00000,,,
1997,Upper Secondary Level,West,4446,6.64259,6.58000,6.70518,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Upper Secondary Level,East,1974,6.05510,5.96618,6.14403,5.00000,6.00000,8.00000,0.50000,10,,,
1997,Post-secondary Non-tertiary Level,West,372,7.28396,7.10961,7.45831,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1997,Post-secondary Non-tertiary Level,East,72,6.70678,6.24488,7.16868,6.00000,7.00000,8.00000,3.00000,10,,,
1997,First Stage of Tertiary Education,West,515,6.66772,6.48310,6.85233,5.00000,7.00000,8.00000,0.50000,10,,,
1997,First Stage of Tertiary Education,East,227,5.70152,5.44131,5.96174,4.00000,6.00000,7.00000,1,10,,,
1997,Second Stage of Tertiary Education,West,919,7.19333,7.07869,7.30797,6.00000,8.00000,8.00000,3.00000,10,,,
1997,Second Stage of Tertiary Education,East,828,6.09667,5.95986,6.23349,5.00000,6.00000,8.00000,0.50000,10,,,
1998,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1998,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1998,No answer / don't know,West,500,7.12125,6.94280,7.29970,6.00000,8.00000,8.50599,2.24101,10,,,
1998,No answer / don't know,East,98,6.38910,5.96028,6.81792,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Pre-primary Level,West,223,8.11248,7.94060,8.28437,8.00000,8.00000,9.00000,6.50000,10,,,
1998,Pre-primary Level,East,109,7.01039,6.67546,7.34533,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Primary Level,West,424,6.58412,6.39218,6.77606,5.00000,7.00000,8.00000,1,10,,,
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,2123,6.67340,6.58238,6.76442,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Lower Secondary Level,East,367,6.17763,5.96312,6.39213,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Upper Secondary Level,West,4874,6.97584,6.92001,7.03166,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Upper Secondary Level,East,2077,6.23139,6.14422,6.31856,5.00000,6.00000,8.00000,0.50000,10,,,
1998,Post-secondary Non-tertiary Level,West,430,7.44199,7.28421,7.59978,7.00000,8.00000,9.00000,4.00000,10,,,
1998,Post-secondary Non-tertiary Level,East,68,6.83746,6.39230,7.28261,6.00000,7.00000,8.00000,3.00000,10,,,
1998,First Stage of Tertiary Education,West,574,7.00911,6.85373,7.16450,6.00000,7.00000,8.00000,3.00000,10,,,
1998,First Stage of Tertiary Education,East,236,6.23853,5.98440,6.49266,5.00000,6.00000,8.00000,0.50000,10,,,
1998,Second Stage of Tertiary Education,West,1083,7.44839,7.34685,7.54994,7.00000,8.00000,9.00000,4.00000,10,,,
1998,Second Stage of Tertiary Education,East,860,6.33650,6.20580,6.46719,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1999,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1999,No answer / don't know,West,236,7.40870,7.15384,7.66356,6.00000,8.00000,9.00000,1.50000,10,,,
1999,No answer / don't know,East,44,6.26869,5.61239,6.92500,5.00000,6.00000,8.00000,1,10,,,
1999,Pre-primary Level,West,209,7.99775,7.78124,8.21427,8.00000,8.00000,9.00000,6.50000,10,,,
1999,Pre-primary Level,East,104,7.36137,7.03304,7.68970,7.00000,8.00000,8.00000,5.50000,9.50000,,,
1999,Primary Level,West,406,6.70446,6.50737,6.90154,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,2029,6.72743,6.63390,6.82096,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Lower Secondary Level,East,364,6.31331,6.08923,6.53740,5.00000,6.00000,8.00000,0.50000,10,,,
1999,Upper Secondary Level,West,4773,7.11899,7.06412,7.17385,6.00000,8.00000,8.00000,3.00000,10,,,
1999,Upper Secondary Level,East,2055,6.42536,6.34207,6.50865,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Post-secondary Non-tertiary Level,West,427,7.58362,7.42713,7.74010,7.00000,8.00000,9.00000,4.00000,10,,,
1999,Post-secondary Non-tertiary Level,East,73,7.13354,6.73301,7.53408,6.00000,8.00000,9.00000,2,9,,,
1999,First Stage of Tertiary Education,West,563,7.08268,6.92227,7.24310,6.00000,8.00000,8.00000,3.00000,10,,,
1999,First Stage of Tertiary Education,East,241,6.42769,6.19942,6.65596,5.00000,7.00000,8.00000,1,10,,,
1999,Second Stage of Tertiary Education,West,1089,7.51008,7.40883,7.61133,7.00000,8.00000,9.00000,4.00000,10,,,
1999,Second Stage of Tertiary Education,East,852,6.68900,6.56732,6.81068,5.18411,7.00000,8.00000,0.96028,10,,,
2000,Not included in this version of the questionnaire,West,,,,,,,,,,,,
2000,Not included in this version of the questionnaire,East,,,,,,,,,,,,
2000,No answer / don't know,West,37,6.50646,5.80780,7.20513,5.00000,6.26765,8.00000,3,10,,,
2000,No answer / don't know,East,,,,,,,,,,,,
2000,Pre-primary Level,West,343,8.00635,7.84400,8.16871,8.00000,8.00000,9.00000,6.50000,10,,,
2000,Pre-primary Level,East,142,7.23736,6.95930,7.51542,7.00000,7.00000,8.00000,5.50000,9.50000,,,
2000,Primary Level,West,366,6.69359,6.49686,6.89032,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,2925,6.85543,6.77908,6.93178,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Lower Secondary Level,East,494,6.26278,6.07861,6.44696,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Upper Secondary Level,West,9335,7.19693,7.15798,7.23589,6.00000,8.00000,8.00000,3.00000,10,,,
2000,Upper Secondary Level,East,3210,6.40997,6.34095,6.47900,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Post-secondary Non-tertiary Level,West,976,7.67668,7.56933,7.78403,7.00000,8.00000,9.00000,4.00000,10,,,
2000,Post-secondary Non-tertiary Level,East,122,7.02789,6.67209,7.38368,6.00000,8.00000,8.00000,3.00000,10,,,
2000,First Stage of Tertiary Education,West,1349,7.31198,7.20910,7.41486,6.00000,8.00000,9.00000,1.50000,10,,,
2000,First Stage of Tertiary Education,East,502,6.58533,6.41042,6.76024,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Second Stage of Tertiary Education,West,2469,7.62432,7.55592,7.69272,7.00000,8.00000,9.00000,4.00000,10,,,
2000,Second Stage of Tertiary Education,East,1269,6.69156,6.58468,6.79844,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Not included in this version of the questionnaire,West,,,,,,,,,,,,
2001,Not included in this version of the questionnaire,East,,,,,,,,,,,,
2001,No answer / don't know,West,84,7.56996,7.08679,8.05313,7.00000,8.00000,9.00000,4.00000,10,,,
2001,No answer / don't know,East,,,,,,,,,,,,
2001,Pre-primary Level,West,380,8.17870,8.03910,8.31831,8.00000,8.00000,9.00000,6.50000,10,,,
2001,Pre-primary Level,East,155,7.88534,7.65159,8.11909,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Primary Level,West,287,6.67616,6.44242,6.90989,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,2528,6.94131,6.86130,7.02132,6.00000,7.00000,8.00000,3.00000,10,,,
2001,Lower Secondary Level,East,441,6.32881,6.13667,6.52095,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Upper Secondary Level,West,8340,7.26790,7.22787,7.30793,6.00000,8.00000,8.00000,3.00000,10,,,
2001,Upper Secondary Level,East,2944,6.41144,6.33959,6.48329,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Post-secondary Non-tertiary Level,West,926,7.72159,7.61403,7.82916,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Post-secondary Non-tertiary Level,East,119,7.08274,6.78431,7.38117,6.00000,8.00000,8.00000,3.00000,10,,,
2001,First Stage of Tertiary Education,West,1201,7.33917,7.23588,7.44246,6.00000,8.00000,8.00000,3.00000,10,,,
2001,First Stage of Tertiary Education,East,437,6.49908,6.32350,6.67467,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Second Stage of Tertiary Education,West,2284,7.70343,7.63866,7.76820,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Second Stage of Tertiary Education,East,1203,6.67862,6.56664,6.79059,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Not included in this version of the questionnaire,West,,,,,,,,,,,,
2002,Not included in this version of the questionnaire,East,,,,,,,,,,,,
2002,No answer / don't know,West,130,7.54966,7.21827,7.88106,7.00000,8.00000,9.00000,4.00000,10,,,
2002,No answer / don't know,East,48,6.87615,6.41265,7.33964,5.21772,7.00000,8.00000,3,9,,,
2002,Pre-primary Level,West,448,8.06956,7.93645,8.20267,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Pre-primary Level,East,149,7.50397,7.22969,7.77825,7.00000,8.00000,8.00000,5.50000,9.50000,,,
2002,Primary Level,West,254,6.63169,6.37762,6.88575,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,2353,6.76404,6.68230,6.84578,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Lower Secondary Level,East,409,6.14521,5.94440,6.34603,5.00000,6.00000,8.00000,0.50000,10,,,
2002,Upper Secondary Level,West,8438,6.97349,6.93223,7.01476,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Upper Secondary Level,East,2811,6.18010,6.10652,6.25368,5.00000,6.00000,8.00000,0.50000,10,,,
2002,Post-secondary Non-tertiary Level,West,1002,7.56198,7.45839,7.66557,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Post-secondary Non-tertiary Level,East,133,6.78379,6.44208,7.12550,5.55431,7.00000,8.00000,1.88578,10,,,
2002,First Stage of Tertiary Education,West,1260,7.06287,6.95028,7.17545,6.00000,8.00000,8.00000,3.00000,10,,,
2002,First Stage of Tertiary Education,East,447,6.17134,5.98492,6.35777,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Second Stage of Tertiary Education,West,3154,7.51364,7.45331,7.57397,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Second Stage of Tertiary Education,East,1305,6.44650,6.34170,6.55129,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Not included in this version of the questionnaire,West,,,,,,,,,,,,
2003,Not included in this version of the questionnaire,East,,,,,,,,,,,,
2003,No answer / don't know,West,175,7.19789,6.87453,7.52125,5.00000,8.00000,9.00000,0,10,,,
2003,No answer / don't know,East,60,6.71537,6.25675,7.17399,5.00000,7.00000,8.00000,3,10,,,
2003,Pre-primary Level,West,448,7.94478,7.77396,8.11561,7.00000,8.00000,9.00000,4.00000,10,,,
2003,Pre-primary Level,East,161,7.38851,7.08075,7.69627,7.00000,8.00000,9.00000,4.00000,10,,,
